ID;RegioS;Kiesgerechtigden_1;Opkomst_2;TotaalStemmen_3;GeldigeStemmen_4;CDA_5;CU_6;D66_7;GL_8;PvdA_9;SGP_10;SP_11;VVD_12;OverigeLandelijkeGroeperingEn_13;LokaleConfessioneleGroeperingEn_14;LokaleOnafhankelijkeGroeperingEn_15;LokaleProgressieveGroeperingEn_16;CDA_17;CU_18;D66_19;GL_20;PvdA_21;SGP_22;SP_23;VVD_24;OverigeLandelijkeGroeperingEn_25;LokaleConfessioneleGroeperingEn_26;LokaleOnafhankelijkeGroeperingEn_27;LokaleProgressieveGroeperingEn_28;TotaalPolitiekeGroeperingen_29;CDA_30;CU_31;D66_32;GL_33;PvdA_34;SGP_35;SP_36;VVD_37;OverigeLandelijkeGroeperingEn_38;LokaleConfessioneleGroeperingEn_39;LokaleOnafhankelijkeGroeperingEn_40;LokaleProgressieveGroeperingEn_41;TotaalPolitiekeGroeperingen_42;CDA_43;CU_44;D66_45;GL_46;PvdA_47;SGP_48;SP_49;VVD_50;OverigeLandelijkeGroeperingEn_51;LokaleConfessioneleGroeperingEn_52;LokaleOnafhankelijkeGroeperingEn_53;LokaleProgressieveGroeperingEn_54;TotaalPolitiekeGroeperingen_55;CDA_56;CU_57;D66_58;GL_59;PvdA_60;SGP_61;SP_62;VVD_63;OverigeLandelijkeGroeperingEn_64;LokaleConfessioneleGroeperingEn_65;LokaleOnafhankelijkeGroeperingEn_66;LokaleProgressieveGroeperingEn_67;TotaalPolitiekeGroeperingen_68;CDA_69;CU_70;D66_71;GL_72;PvdA_73;SGP_74;SP_75;VVD_76;OverigeLandelijkeGroeperingEn_77;LokaleConfessioneleGroeperingEn_78;LokaleOnafhankelijkeGroeperingEn_79;LokaleProgressieveGroeperingEn_80;TotaalPolitiekeGroeperingen_81;CDA_82;CU_83;D66_84;GL_85;PvdA_86;SGP_87;SP_88;VVD_89;OverigeLandelijkeGroeperingEn_90;LokaleConfessioneleGroeperingEn_91;LokaleOnafhankelijkeGroeperingEn_92;LokaleProgressieveGroeperingEn_93;TotaalPolitiekeGroeperingen_94;CDA_95;CU_96;D66_97;GL_98;PvdA_99;SGP_100;SP_101;VVD_102;OverigeLandelijkeGroeperingEn_103;LokaleConfessioneleGroeperingEn_104;LokaleOnafhankelijkeGroeperingEn_105;LokaleProgressieveGroeperingEn_106;TotaalPolitiekeGroeperingen_107;CDA_108;CU_109;D66_110;GL_111;PvdA_112;SGP_113;SP_114;VVD_115;OverigeLandelijkeGroeperingEn_116;LokaleConfessioneleGroeperingEn_117;LokaleOnafhankelijkeGroeperingEn_118;LokaleProgressieveGroeperingEn_119;TotaalPolitiekeGroeperingen_120;CDA_121;CU_122;D66_123;GL_124;PvdA_125;SGP_126;SP_127;VVD_128;OverigeLandelijkeGroeperingEn_129;LokaleConfessioneleGroeperingEn_130;LokaleOnafhankelijkeGroeperingEn_131;LokaleProgressieveGroeperingEn_132;TotaalPolitiekeGroeperingen_133;CDA_134;CU_135;D66_136;GL_137;PvdA_138;SGP_139;SP_140;VVD_141;OverigeLandelijkeGroeperingEn_142;LokaleConfessioneleGroeperingEn_143;LokaleOnafhankelijkeGroeperingEn_144;LokaleProgressieveGroeperingEn_145;Mannen_146;Vrouwen_147;LandsdeelCode_148;ProvincieCode_149;KamerkieskringCode_150;CoropCode_151;GemeenteCode_152
378;Uithoorn;20171;57.9;11689;11662;2502;0;616;942;1745;0;0;3159;0;0;2698;0;21.5;0.0;5.3;8.1;15.0;0.0;0.0;27.1;0.0;0.0;23.1;0.0;21;5;0;1;1;3;0;0;6;0;0;5;0;15;3;0;1;1;2;0;0;5;0;0;3;0;6;2;0;0;0;1;0;0;1;0;0;2;0;3;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;     ;     ;3;27;10;23;451
379;Urk;10001;87.2;8720;8717;2364;2466;0;0;0;2549;0;0;0;0;1338;0;27.1;28.3;0.0;0.0;0.0;29.2;0.0;0.0;0.0;0.0;15.3;0.0;17;5;5;0;0;0;5;0;0;0;0;2;0;14;3;4;0;0;0;5;0;0;0;0;2;0;3;2;1;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CU   ;     ;2;24;5;40;184
380;Vaals;8515;52.4;4459;4444;1412;0;0;0;1254;0;0;331;0;0;1447;0;31.8;0.0;0.0;0.0;28.2;0.0;0.0;7.4;0.0;0.0;32.6;0.0;15;5;0;0;0;4;0;0;1;0;0;5;0;13;5;0;0;0;3;0;0;1;0;0;4;0;2;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;4;31;19;39;981
381;Valkenburg;2753;67.9;1868;1864;854;259;0;0;281;0;0;470;0;0;0;0;45.8;13.9;0.0;0.0;15.1;0.0;0.0;25.2;0.0;0.0;0.0;0.0;11;5;1;0;0;2;0;0;3;0;0;0;0;10;5;1;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;15;25;619
382;Valkenburg aan de Geul;14569;71.4;10399;10384;2570;0;0;0;598;0;1576;727;0;0;4913;0;24.7;0.0;0.0;0.0;5.8;0.0;15.2;7.0;0.0;0.0;47.3;0.0;17;4;0;0;0;1;0;3;1;0;0;8;0;14;3;0;0;0;1;0;2;1;0;0;7;0;3;1;0;0;0;0;0;1;0;0;0;1;0;4;1;0;0;0;1;0;0;0;0;0;2;0;4;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;31;19;39;994
383;Valkenswaard;24417;61.3;14966;14933;2838;0;531;1017;1596;0;0;2280;0;0;6671;0;19.0;0.0;3.6;6.8;10.7;0.0;0.0;15.3;0.0;0.0;44.7;0.0;23;5;0;0;2;2;0;0;4;0;0;10;0;20;4;0;0;2;2;0;0;3;0;0;9;0;3;1;0;0;0;0;0;0;1;0;0;1;0;4;1;0;0;0;0;0;0;1;0;0;2;0;4;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;36;858
384;Veendam;22074;57.0;12576;12554;1440;757;530;794;3667;0;0;1595;0;0;3771;0;11.5;6.0;4.2;6.3;29.2;0.0;0.0;12.7;0.0;0.0;30.0;0.0;21;2;1;1;1;6;0;0;3;0;0;7;0;18;2;1;1;1;4;0;0;3;0;0;6;0;3;0;0;0;0;2;0;0;0;0;0;1;0;4;1;0;0;0;1;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;20;1;1;47
385;Veenendaal;44340;66.6;29512;29479;5459;6177;1974;3073;2961;3301;0;6534;0;0;0;0;18.5;21.0;6.7;10.4;10.0;11.2;0.0;22.2;0.0;0.0;0.0;0.0;33;6;7;2;4;3;4;0;7;0;0;0;0;26;4;5;2;2;3;4;0;6;0;0;0;0;7;2;2;0;2;0;0;0;1;0;0;0;0;5;1;2;0;1;1;0;0;0;0;0;0;0;4;0;2;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;26;8;17;345
386;Veere;16724;72.4;12113;12103;2745;752;404;0;0;2130;0;2507;0;0;1055;2510;22.7;6.2;3.3;0.0;0.0;17.6;0.0;20.7;0.0;0.0;8.7;20.7;19;5;1;0;0;0;4;0;4;0;0;1;4;15;3;1;0;0;0;4;0;3;0;0;1;3;4;2;0;0;0;0;0;0;1;0;0;0;1;4;2;0;0;0;1;0;0;1;0;0;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;CDA  ;3;29;16;32;717
387;Veghel;27156;59.2;16086;16062;4467;0;0;0;0;0;0;1335;0;0;10260;0;27.8;0.0;0.0;0.0;0.0;0.0;0.0;8.3;0.0;0.0;63.9;0.0;25;7;0;0;0;0;0;0;2;0;0;16;0;21;5;0;0;0;0;0;0;1;0;0;15;0;4;2;0;0;0;0;0;0;1;0;0;1;0;5;2;0;0;0;0;0;0;0;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;4;30;18;35;860
388;Veldhoven;32573;54.6;17771;17717;4701;0;0;0;1951;0;0;2402;0;0;8663;0;26.5;0.0;0.0;0.0;11.0;0.0;0.0;13.6;0.0;0.0;48.9;0.0;27;7;0;0;0;3;0;0;4;0;0;13;0;18;5;0;0;0;2;0;0;2;0;0;9;0;9;2;0;0;0;1;0;0;2;0;0;4;0;4;2;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;30;18;36;861
389;Velsen;51510;56.5;29110;29059;4164;1243;1585;1907;4568;0;0;4110;0;0;11482;0;14.3;4.3;5.5;6.6;15.7;0.0;0.0;14.1;0.0;0.0;39.5;0.0;33;5;1;1;2;5;0;0;5;0;0;14;0;22;2;1;0;1;3;0;0;3;0;0;12;0;11;3;0;1;1;2;0;0;2;0;0;2;0;5;1;0;0;0;1;0;0;0;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;3;27;10;20;453
390;Venhuizen;5825;66.1;3848;3838;795;0;0;0;620;0;0;1320;0;0;1103;0;20.7;0.0;0.0;0.0;16.2;0.0;0.0;34.4;0.0;0.0;28.7;0.0;13;3;0;0;0;2;0;0;4;0;0;4;0;8;2;0;0;0;1;0;0;3;0;0;2;0;5;1;0;0;0;1;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;11;18;454
391;Venray;28797;58.2;16770;16745;4973;0;0;0;2723;0;0;2099;0;0;6950;0;29.7;0.0;0.0;0.0;16.3;0.0;0.0;12.5;0.0;0.0;41.5;0.0;25;8;0;0;0;4;0;0;3;0;0;10;0;18;6;0;0;0;3;0;0;2;0;0;7;0;7;2;0;0;0;1;0;0;1;0;0;3;0;4;2;0;0;0;1;0;0;0;0;0;1;0;4;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;31;19;37;984
392;Vianen;14743;60.1;8867;8860;1312;537;0;0;1332;691;0;1024;0;0;3964;0;14.8;6.1;0.0;0.0;15.0;7.8;0.0;11.6;0.0;0.0;44.7;0.0;17;3;1;0;0;3;1;0;2;0;0;7;0;11;2;1;0;0;2;1;0;1;0;0;4;0;6;1;0;0;0;1;0;0;1;0;0;3;0;4;1;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;3;26;8;17;620
393;Vlaardingen;58174;52.4;30455;30391;5222;0;1046;2359;6060;0;2486;4325;806;2345;5742;0;17.2;0.0;3.4;7.8;19.9;0.0;8.2;14.2;2.7;7.7;18.9;0.0;35;6;0;1;3;7;0;3;5;1;3;6;0;26;4;0;1;2;5;0;2;3;1;3;5;0;9;2;0;0;1;2;0;1;2;0;0;1;0;4;1;0;0;1;1;0;0;1;0;0;0;0;3;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;14;29;622
394;Vlagtwedde;13128;53.8;7065;7052;1862;402;196;532;1766;0;0;1023;0;0;1271;0;26.4;5.7;2.8;7.5;25.0;0.0;0.0;14.5;0.0;0.0;18.0;0.0;17;5;1;0;1;4;0;0;3;0;0;3;0;14;5;1;0;1;3;0;0;2;0;0;2;0;3;0;0;0;0;1;0;0;1;0;0;1;0;3;1;1;0;0;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;1;20;1;1;48
395;Vlieland;898;72.0;647;634;0;0;0;0;166;0;0;294;0;0;174;0;0.0;0.0;0.0;0.0;26.2;0.0;0.0;46.4;0.0;0.0;27.4;0.0;9;0;0;0;0;2;0;0;4;0;0;3;0;7;0;0;0;0;2;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;21;2;4;96
396;Vlissingen;35635;48.3;17224;17198;2788;0;646;1245;3514;0;1465;2946;0;1281;3313;0;16.2;0.0;3.8;7.2;20.4;0.0;8.5;17.1;0.0;7.4;19.3;0.0;29;5;0;1;2;6;0;2;5;0;2;6;0;19;2;0;1;2;4;0;1;3;0;2;4;0;10;3;0;0;0;2;0;1;2;0;0;2;0;4;1;0;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;3;29;16;32;718
397;Vlist;7369;70.4;5186;5177;1351;0;0;0;571;0;0;617;0;868;1770;0;26.1;0.0;0.0;0.0;11.0;0.0;0.0;11.9;0.0;16.8;34.2;0.0;13;3;0;0;0;1;0;0;2;0;2;5;0;10;3;0;0;0;1;0;0;1;0;2;3;0;3;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;15;28;623
398;Voerendaal;10376;67.5;7000;6992;1931;0;1149;0;1107;0;0;470;0;0;2335;0;27.6;0.0;16.4;0.0;15.8;0.0;0.0;6.7;0.0;0.0;33.4;0.0;15;4;0;3;0;2;0;0;1;0;0;5;0;11;3;0;2;0;1;0;0;0;0;0;5;0;4;1;0;1;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;31;19;39;986
399;Voorhout;10298;61.4;6319;6292;1505;0;0;0;0;0;0;1273;0;0;2601;913;23.9;0.0;0.0;0.0;0.0;0.0;0.0;20.2;0.0;0.0;41.3;14.5;15;4;0;0;0;0;0;0;3;0;0;6;2;11;3;0;0;0;0;0;0;2;0;0;5;1;4;1;0;0;0;0;0;0;1;0;0;1;1;3;1;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;15;25;625
400;Voorschoten;17213;62.7;10801;10776;3051;0;1020;1458;1512;0;0;3735;0;0;0;0;28.3;0.0;9.5;13.5;14.0;0.0;0.0;34.7;0.0;0.0;0.0;0.0;19;5;0;2;2;3;0;0;7;0;0;0;0;15;4;0;2;1;3;0;0;5;0;0;0;0;4;1;0;0;1;0;0;0;2;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;3;28;15;25;626
401;Voorst;18031;64.8;11682;11670;2899;0;0;0;0;0;0;1664;0;403;4271;2433;24.8;0.0;0.0;0.0;0.0;0.0;0.0;14.3;0.0;3.5;36.6;20.8;19;5;0;0;0;0;0;0;3;0;0;7;4;13;3;0;0;0;0;0;0;3;0;0;5;2;6;2;0;0;0;0;0;0;0;0;0;2;2;4;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;2;25;7;13;285
402;Vorden;6706;66.7;4471;4463;1943;0;312;0;879;0;0;1329;0;0;0;0;43.5;0.0;7.0;0.0;19.7;0.0;0.0;29.8;0.0;0.0;0.0;0.0;13;6;0;1;0;2;0;0;4;0;0;0;0;10;5;0;1;0;1;0;0;3;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;2;25;7;14;286
403;Vught;19387;59.9;11618;11581;1932;0;935;0;0;0;0;1988;0;0;4802;1924;16.7;0.0;8.1;0.0;0.0;0.0;0.0;17.2;0.0;0.0;41.5;16.6;21;3;0;2;0;0;0;0;4;0;0;9;3;15;3;0;2;0;0;0;0;2;0;0;6;2;6;0;0;0;0;0;0;0;2;0;0;3;1;4;1;0;1;0;0;0;0;0;0;0;2;0;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;4;30;18;35;865
404;Waalre;12429;65.5;8140;8122;1448;0;629;0;721;0;0;1990;0;0;3334;0;17.8;0.0;7.7;0.0;8.9;0.0;0.0;24.5;0.0;0.0;41.0;0.0;17;3;0;1;0;2;0;0;4;0;0;7;0;13;2;0;0;0;1;0;0;4;0;0;6;0;4;1;0;1;0;1;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;36;866
405;Waalwijk;35273;54.8;19336;19293;3360;842;0;0;1636;728;0;2950;0;0;8624;1153;17.4;4.4;0.0;0.0;8.5;3.8;0.0;15.3;0.0;0.0;44.7;6.0;29;5;1;0;0;2;1;0;5;0;0;13;2;24;5;1;0;0;1;1;0;4;0;0;11;1;5;0;0;0;0;1;0;0;1;0;0;2;1;4;1;0;0;0;0;0;0;1;0;0;2;0;4;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;17;34;867
406;Waddinxveen;19896;61.4;12223;12207;2216;0;1250;0;1577;0;0;1977;0;2979;2208;0;18.2;0.0;10.2;0.0;12.9;0.0;0.0;16.2;0.0;24.4;18.1;0.0;21;4;0;2;0;3;0;0;3;0;5;4;0;17;3;0;2;0;2;0;0;2;0;5;3;0;4;1;0;0;0;1;0;0;1;0;0;1;0;4;1;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;15;28;627
407;Wageningen;26144;62.7;16385;16291;2678;784;1226;3932;3866;267;0;2557;0;0;981;0;16.4;4.8;7.5;24.1;23.7;1.6;0.0;15.7;0.0;0.0;6.0;0.0;23;4;1;1;6;6;0;0;4;0;0;1;0;15;2;1;1;3;4;0;0;3;0;0;1;0;8;2;0;0;3;2;0;0;1;0;0;0;0;4;1;0;0;2;0;0;0;1;0;0;0;0;3;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;PvdA ;     ;2;25;7;13;289
408;Warmond;3938;70.6;2782;2777;808;0;0;0;0;0;0;467;0;0;755;747;29.1;0.0;0.0;0.0;0.0;0.0;0.0;16.8;0.0;0.0;27.2;26.9;11;3;0;0;0;0;0;0;2;0;0;3;3;8;2;0;0;0;0;0;0;2;0;0;2;2;3;1;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;CDA  ;3;28;15;25;628
409;Warnsveld;6916;65.7;4542;4525;1081;0;641;0;0;0;0;1161;0;0;0;1642;23.9;0.0;14.2;0.0;0.0;0.0;0.0;25.7;0.0;0.0;0.0;36.3;13;3;0;2;0;0;0;0;3;0;0;0;5;9;2;0;1;0;0;0;0;2;0;0;0;4;4;1;0;1;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;2;25;7;14;291
410;Wassenaar;19440;63.4;12334;12318;3526;0;616;586;1131;0;0;6459;0;0;0;0;28.6;0.0;5.0;4.8;9.2;0.0;0.0;52.4;0.0;0.0;0.0;0.0;21;6;0;1;1;2;0;0;11;0;0;0;0;14;4;0;1;1;1;0;0;7;0;0;0;0;7;2;0;0;0;1;0;0;4;0;0;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;3;28;15;26;629
411;Wateringen;12053;56.0;6750;6713;3158;0;530;0;1008;0;0;2017;0;0;0;0;47.0;0.0;7.9;0.0;15.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;17;8;0;1;0;3;0;0;5;0;0;0;0;15;6;0;1;0;3;0;0;5;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;14;27;630
412;Waterland;13228;68.0;8998;8970;2435;0;0;1275;1235;0;0;1213;0;0;2812;0;27.1;0.0;0.0;14.2;13.8;0.0;0.0;13.5;0.0;0.0;31.3;0.0;17;5;0;0;3;2;0;0;2;0;0;5;0;13;3;0;0;2;1;0;0;2;0;0;5;0;4;2;0;0;1;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;11;23;852
