ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
2140;3 tot 6 jaar;65 tot 70 jaar;2041;0
2141;3 tot 6 jaar;65 tot 70 jaar;2042;0
2142;3 tot 6 jaar;65 tot 70 jaar;2043;0
2143;3 tot 6 jaar;65 tot 70 jaar;2044;0
2144;3 tot 6 jaar;65 tot 70 jaar;2045;0
2145;3 tot 6 jaar;65 tot 70 jaar;2046;0
2146;3 tot 6 jaar;65 tot 70 jaar;2047;0
2147;3 tot 6 jaar;65 tot 70 jaar;2048;0
2148;3 tot 6 jaar;65 tot 70 jaar;2049;0
2149;3 tot 6 jaar;65 tot 70 jaar;2050;0
2150;3 tot 6 jaar;65 tot 70 jaar;2051;0
2151;3 tot 6 jaar;65 tot 70 jaar;2052;0
2152;3 tot 6 jaar;65 tot 70 jaar;2053;0
2153;3 tot 6 jaar;65 tot 70 jaar;2054;0
2154;3 tot 6 jaar;65 tot 70 jaar;2055;0
2155;3 tot 6 jaar;65 tot 70 jaar;2056;0
2156;3 tot 6 jaar;65 tot 70 jaar;2057;0
2157;3 tot 6 jaar;65 tot 70 jaar;2058;0
2158;3 tot 6 jaar;65 tot 70 jaar;2059;0
2159;3 tot 6 jaar;65 tot 70 jaar;2060;0
2160;3 tot 6 jaar;70 tot 75 jaar;2016;0
2161;3 tot 6 jaar;70 tot 75 jaar;2017;0
2162;3 tot 6 jaar;70 tot 75 jaar;2018;0
2163;3 tot 6 jaar;70 tot 75 jaar;2019;0
2164;3 tot 6 jaar;70 tot 75 jaar;2020;0
2165;3 tot 6 jaar;70 tot 75 jaar;2021;0
2166;3 tot 6 jaar;70 tot 75 jaar;2022;0
2167;3 tot 6 jaar;70 tot 75 jaar;2023;0
2168;3 tot 6 jaar;70 tot 75 jaar;2024;0
2169;3 tot 6 jaar;70 tot 75 jaar;2025;0
2170;3 tot 6 jaar;70 tot 75 jaar;2026;0
2171;3 tot 6 jaar;70 tot 75 jaar;2027;0
2172;3 tot 6 jaar;70 tot 75 jaar;2028;0
2173;3 tot 6 jaar;70 tot 75 jaar;2029;0
2174;3 tot 6 jaar;70 tot 75 jaar;2030;0
2175;3 tot 6 jaar;70 tot 75 jaar;2031;0
2176;3 tot 6 jaar;70 tot 75 jaar;2032;0
2177;3 tot 6 jaar;70 tot 75 jaar;2033;0
2178;3 tot 6 jaar;70 tot 75 jaar;2034;0
2179;3 tot 6 jaar;70 tot 75 jaar;2035;0
2180;3 tot 6 jaar;70 tot 75 jaar;2036;0
2181;3 tot 6 jaar;70 tot 75 jaar;2037;0
2182;3 tot 6 jaar;70 tot 75 jaar;2038;0
2183;3 tot 6 jaar;70 tot 75 jaar;2039;0
2184;3 tot 6 jaar;70 tot 75 jaar;2040;0
2185;3 tot 6 jaar;70 tot 75 jaar;2041;0
2186;3 tot 6 jaar;70 tot 75 jaar;2042;0
2187;3 tot 6 jaar;70 tot 75 jaar;2043;0
2188;3 tot 6 jaar;70 tot 75 jaar;2044;0
2189;3 tot 6 jaar;70 tot 75 jaar;2045;0
2190;3 tot 6 jaar;70 tot 75 jaar;2046;0
2191;3 tot 6 jaar;70 tot 75 jaar;2047;0
2192;3 tot 6 jaar;70 tot 75 jaar;2048;0
2193;3 tot 6 jaar;70 tot 75 jaar;2049;0
2194;3 tot 6 jaar;70 tot 75 jaar;2050;0
2195;3 tot 6 jaar;70 tot 75 jaar;2051;0
2196;3 tot 6 jaar;70 tot 75 jaar;2052;0
2197;3 tot 6 jaar;70 tot 75 jaar;2053;0
2198;3 tot 6 jaar;70 tot 75 jaar;2054;0
2199;3 tot 6 jaar;70 tot 75 jaar;2055;0
2200;3 tot 6 jaar;70 tot 75 jaar;2056;0
2201;3 tot 6 jaar;70 tot 75 jaar;2057;0
2202;3 tot 6 jaar;70 tot 75 jaar;2058;0
2203;3 tot 6 jaar;70 tot 75 jaar;2059;0
2204;3 tot 6 jaar;70 tot 75 jaar;2060;0
2205;3 tot 6 jaar;75 tot 80 jaar;2016;0
2206;3 tot 6 jaar;75 tot 80 jaar;2017;0
2207;3 tot 6 jaar;75 tot 80 jaar;2018;0
2208;3 tot 6 jaar;75 tot 80 jaar;2019;0
2209;3 tot 6 jaar;75 tot 80 jaar;2020;0
2210;3 tot 6 jaar;75 tot 80 jaar;2021;0
2211;3 tot 6 jaar;75 tot 80 jaar;2022;0
2212;3 tot 6 jaar;75 tot 80 jaar;2023;0
2213;3 tot 6 jaar;75 tot 80 jaar;2024;0
2214;3 tot 6 jaar;75 tot 80 jaar;2025;0
2215;3 tot 6 jaar;75 tot 80 jaar;2026;0
2216;3 tot 6 jaar;75 tot 80 jaar;2027;0
2217;3 tot 6 jaar;75 tot 80 jaar;2028;0
2218;3 tot 6 jaar;75 tot 80 jaar;2029;0
2219;3 tot 6 jaar;75 tot 80 jaar;2030;0
2220;3 tot 6 jaar;75 tot 80 jaar;2031;0
2221;3 tot 6 jaar;75 tot 80 jaar;2032;0
2222;3 tot 6 jaar;75 tot 80 jaar;2033;0
2223;3 tot 6 jaar;75 tot 80 jaar;2034;0
2224;3 tot 6 jaar;75 tot 80 jaar;2035;0
2225;3 tot 6 jaar;75 tot 80 jaar;2036;0
2226;3 tot 6 jaar;75 tot 80 jaar;2037;0
2227;3 tot 6 jaar;75 tot 80 jaar;2038;0
2228;3 tot 6 jaar;75 tot 80 jaar;2039;0
2229;3 tot 6 jaar;75 tot 80 jaar;2040;0
2230;3 tot 6 jaar;75 tot 80 jaar;2041;0
2231;3 tot 6 jaar;75 tot 80 jaar;2042;0
2232;3 tot 6 jaar;75 tot 80 jaar;2043;0
2233;3 tot 6 jaar;75 tot 80 jaar;2044;0
2234;3 tot 6 jaar;75 tot 80 jaar;2045;0
2235;3 tot 6 jaar;75 tot 80 jaar;2046;0
2236;3 tot 6 jaar;75 tot 80 jaar;2047;0
2237;3 tot 6 jaar;75 tot 80 jaar;2048;0
2238;3 tot 6 jaar;75 tot 80 jaar;2049;0
2239;3 tot 6 jaar;75 tot 80 jaar;2050;0
2240;3 tot 6 jaar;75 tot 80 jaar;2051;0
2241;3 tot 6 jaar;75 tot 80 jaar;2052;0
2242;3 tot 6 jaar;75 tot 80 jaar;2053;0
2243;3 tot 6 jaar;75 tot 80 jaar;2054;0
2244;3 tot 6 jaar;75 tot 80 jaar;2055;0
2245;3 tot 6 jaar;75 tot 80 jaar;2056;0
2246;3 tot 6 jaar;75 tot 80 jaar;2057;0
2247;3 tot 6 jaar;75 tot 80 jaar;2058;0
2248;3 tot 6 jaar;75 tot 80 jaar;2059;0
2249;3 tot 6 jaar;75 tot 80 jaar;2060;0
2250;3 tot 6 jaar;80 tot 85 jaar;2016;0
2251;3 tot 6 jaar;80 tot 85 jaar;2017;0
2252;3 tot 6 jaar;80 tot 85 jaar;2018;0
2253;3 tot 6 jaar;80 tot 85 jaar;2019;0
2254;3 tot 6 jaar;80 tot 85 jaar;2020;0
2255;3 tot 6 jaar;80 tot 85 jaar;2021;0
2256;3 tot 6 jaar;80 tot 85 jaar;2022;0
2257;3 tot 6 jaar;80 tot 85 jaar;2023;0
2258;3 tot 6 jaar;80 tot 85 jaar;2024;0
2259;3 tot 6 jaar;80 tot 85 jaar;2025;0
2260;3 tot 6 jaar;80 tot 85 jaar;2026;0
2261;3 tot 6 jaar;80 tot 85 jaar;2027;0
2262;3 tot 6 jaar;80 tot 85 jaar;2028;0
2263;3 tot 6 jaar;80 tot 85 jaar;2029;0
2264;3 tot 6 jaar;80 tot 85 jaar;2030;0
2265;3 tot 6 jaar;80 tot 85 jaar;2031;0
2266;3 tot 6 jaar;80 tot 85 jaar;2032;0
2267;3 tot 6 jaar;80 tot 85 jaar;2033;0
2268;3 tot 6 jaar;80 tot 85 jaar;2034;0
2269;3 tot 6 jaar;80 tot 85 jaar;2035;0
2270;3 tot 6 jaar;80 tot 85 jaar;2036;0
2271;3 tot 6 jaar;80 tot 85 jaar;2037;0
2272;3 tot 6 jaar;80 tot 85 jaar;2038;0
2273;3 tot 6 jaar;80 tot 85 jaar;2039;0
2274;3 tot 6 jaar;80 tot 85 jaar;2040;0
2275;3 tot 6 jaar;80 tot 85 jaar;2041;0
2276;3 tot 6 jaar;80 tot 85 jaar;2042;0
2277;3 tot 6 jaar;80 tot 85 jaar;2043;0
2278;3 tot 6 jaar;80 tot 85 jaar;2044;0
2279;3 tot 6 jaar;80 tot 85 jaar;2045;0
2280;3 tot 6 jaar;80 tot 85 jaar;2046;0
2281;3 tot 6 jaar;80 tot 85 jaar;2047;0
2282;3 tot 6 jaar;80 tot 85 jaar;2048;0
2283;3 tot 6 jaar;80 tot 85 jaar;2049;0
2284;3 tot 6 jaar;80 tot 85 jaar;2050;0
2285;3 tot 6 jaar;80 tot 85 jaar;2051;0
2286;3 tot 6 jaar;80 tot 85 jaar;2052;0
2287;3 tot 6 jaar;80 tot 85 jaar;2053;0
2288;3 tot 6 jaar;80 tot 85 jaar;2054;0
2289;3 tot 6 jaar;80 tot 85 jaar;2055;0
2290;3 tot 6 jaar;80 tot 85 jaar;2056;0
2291;3 tot 6 jaar;80 tot 85 jaar;2057;0
2292;3 tot 6 jaar;80 tot 85 jaar;2058;0
2293;3 tot 6 jaar;80 tot 85 jaar;2059;0
2294;3 tot 6 jaar;80 tot 85 jaar;2060;0
2295;3 tot 6 jaar;85 tot 90 jaar;2016;0
2296;3 tot 6 jaar;85 tot 90 jaar;2017;0
2297;3 tot 6 jaar;85 tot 90 jaar;2018;0
2298;3 tot 6 jaar;85 tot 90 jaar;2019;0
2299;3 tot 6 jaar;85 tot 90 jaar;2020;0
2300;3 tot 6 jaar;85 tot 90 jaar;2021;0
2301;3 tot 6 jaar;85 tot 90 jaar;2022;0
2302;3 tot 6 jaar;85 tot 90 jaar;2023;0
2303;3 tot 6 jaar;85 tot 90 jaar;2024;0
2304;3 tot 6 jaar;85 tot 90 jaar;2025;0
2305;3 tot 6 jaar;85 tot 90 jaar;2026;0
2306;3 tot 6 jaar;85 tot 90 jaar;2027;0
2307;3 tot 6 jaar;85 tot 90 jaar;2028;0
2308;3 tot 6 jaar;85 tot 90 jaar;2029;0
2309;3 tot 6 jaar;85 tot 90 jaar;2030;0
2310;3 tot 6 jaar;85 tot 90 jaar;2031;0
2311;3 tot 6 jaar;85 tot 90 jaar;2032;0
2312;3 tot 6 jaar;85 tot 90 jaar;2033;0
2313;3 tot 6 jaar;85 tot 90 jaar;2034;0
2314;3 tot 6 jaar;85 tot 90 jaar;2035;0
2315;3 tot 6 jaar;85 tot 90 jaar;2036;0
2316;3 tot 6 jaar;85 tot 90 jaar;2037;0
2317;3 tot 6 jaar;85 tot 90 jaar;2038;0
2318;3 tot 6 jaar;85 tot 90 jaar;2039;0
2319;3 tot 6 jaar;85 tot 90 jaar;2040;0
2320;3 tot 6 jaar;85 tot 90 jaar;2041;0
2321;3 tot 6 jaar;85 tot 90 jaar;2042;0
2322;3 tot 6 jaar;85 tot 90 jaar;2043;0
2323;3 tot 6 jaar;85 tot 90 jaar;2044;0
2324;3 tot 6 jaar;85 tot 90 jaar;2045;0
2325;3 tot 6 jaar;85 tot 90 jaar;2046;0
2326;3 tot 6 jaar;85 tot 90 jaar;2047;0
2327;3 tot 6 jaar;85 tot 90 jaar;2048;0
2328;3 tot 6 jaar;85 tot 90 jaar;2049;0
2329;3 tot 6 jaar;85 tot 90 jaar;2050;0
2330;3 tot 6 jaar;85 tot 90 jaar;2051;0
2331;3 tot 6 jaar;85 tot 90 jaar;2052;0
2332;3 tot 6 jaar;85 tot 90 jaar;2053;0
2333;3 tot 6 jaar;85 tot 90 jaar;2054;0
2334;3 tot 6 jaar;85 tot 90 jaar;2055;0
2335;3 tot 6 jaar;85 tot 90 jaar;2056;0
2336;3 tot 6 jaar;85 tot 90 jaar;2057;0
2337;3 tot 6 jaar;85 tot 90 jaar;2058;0
2338;3 tot 6 jaar;85 tot 90 jaar;2059;0
2339;3 tot 6 jaar;85 tot 90 jaar;2060;0
2340;3 tot 6 jaar;90 tot 95 jaar;2016;0
2341;3 tot 6 jaar;90 tot 95 jaar;2017;0
2342;3 tot 6 jaar;90 tot 95 jaar;2018;0
2343;3 tot 6 jaar;90 tot 95 jaar;2019;0
2344;3 tot 6 jaar;90 tot 95 jaar;2020;0
2345;3 tot 6 jaar;90 tot 95 jaar;2021;0
2346;3 tot 6 jaar;90 tot 95 jaar;2022;0
2347;3 tot 6 jaar;90 tot 95 jaar;2023;0
2348;3 tot 6 jaar;90 tot 95 jaar;2024;0
2349;3 tot 6 jaar;90 tot 95 jaar;2025;0
2350;3 tot 6 jaar;90 tot 95 jaar;2026;0
2351;3 tot 6 jaar;90 tot 95 jaar;2027;0
2352;3 tot 6 jaar;90 tot 95 jaar;2028;0
2353;3 tot 6 jaar;90 tot 95 jaar;2029;0
2354;3 tot 6 jaar;90 tot 95 jaar;2030;0
2355;3 tot 6 jaar;90 tot 95 jaar;2031;0
2356;3 tot 6 jaar;90 tot 95 jaar;2032;0
2357;3 tot 6 jaar;90 tot 95 jaar;2033;0
2358;3 tot 6 jaar;90 tot 95 jaar;2034;0
2359;3 tot 6 jaar;90 tot 95 jaar;2035;0
2360;3 tot 6 jaar;90 tot 95 jaar;2036;0
2361;3 tot 6 jaar;90 tot 95 jaar;2037;0
2362;3 tot 6 jaar;90 tot 95 jaar;2038;0
2363;3 tot 6 jaar;90 tot 95 jaar;2039;0
2364;3 tot 6 jaar;90 tot 95 jaar;2040;0
2365;3 tot 6 jaar;90 tot 95 jaar;2041;0
2366;3 tot 6 jaar;90 tot 95 jaar;2042;0
2367;3 tot 6 jaar;90 tot 95 jaar;2043;0
2368;3 tot 6 jaar;90 tot 95 jaar;2044;0
2369;3 tot 6 jaar;90 tot 95 jaar;2045;0
2370;3 tot 6 jaar;90 tot 95 jaar;2046;0
2371;3 tot 6 jaar;90 tot 95 jaar;2047;0
2372;3 tot 6 jaar;90 tot 95 jaar;2048;0
2373;3 tot 6 jaar;90 tot 95 jaar;2049;0
2374;3 tot 6 jaar;90 tot 95 jaar;2050;0
2375;3 tot 6 jaar;90 tot 95 jaar;2051;0
2376;3 tot 6 jaar;90 tot 95 jaar;2052;0
2377;3 tot 6 jaar;90 tot 95 jaar;2053;0
2378;3 tot 6 jaar;90 tot 95 jaar;2054;0
2379;3 tot 6 jaar;90 tot 95 jaar;2055;0
2380;3 tot 6 jaar;90 tot 95 jaar;2056;0
2381;3 tot 6 jaar;90 tot 95 jaar;2057;0
2382;3 tot 6 jaar;90 tot 95 jaar;2058;0
2383;3 tot 6 jaar;90 tot 95 jaar;2059;0
2384;3 tot 6 jaar;90 tot 95 jaar;2060;0
2385;3 tot 6 jaar;95 jaar of ouder;2016;0
2386;3 tot 6 jaar;95 jaar of ouder;2017;0
2387;3 tot 6 jaar;95 jaar of ouder;2018;0
2388;3 tot 6 jaar;95 jaar of ouder;2019;0
2389;3 tot 6 jaar;95 jaar of ouder;2020;0
2390;3 tot 6 jaar;95 jaar of ouder;2021;0
2391;3 tot 6 jaar;95 jaar of ouder;2022;0
2392;3 tot 6 jaar;95 jaar of ouder;2023;0
2393;3 tot 6 jaar;95 jaar of ouder;2024;0
2394;3 tot 6 jaar;95 jaar of ouder;2025;0
2395;3 tot 6 jaar;95 jaar of ouder;2026;0
2396;3 tot 6 jaar;95 jaar of ouder;2027;0
2397;3 tot 6 jaar;95 jaar of ouder;2028;0
2398;3 tot 6 jaar;95 jaar of ouder;2029;0
2399;3 tot 6 jaar;95 jaar of ouder;2030;0
2400;3 tot 6 jaar;95 jaar of ouder;2031;0
2401;3 tot 6 jaar;95 jaar of ouder;2032;0
2402;3 tot 6 jaar;95 jaar of ouder;2033;0
2403;3 tot 6 jaar;95 jaar of ouder;2034;0
2404;3 tot 6 jaar;95 jaar of ouder;2035;0
2405;3 tot 6 jaar;95 jaar of ouder;2036;0
2406;3 tot 6 jaar;95 jaar of ouder;2037;0
2407;3 tot 6 jaar;95 jaar of ouder;2038;0
2408;3 tot 6 jaar;95 jaar of ouder;2039;0
2409;3 tot 6 jaar;95 jaar of ouder;2040;0
2410;3 tot 6 jaar;95 jaar of ouder;2041;0
2411;3 tot 6 jaar;95 jaar of ouder;2042;0
2412;3 tot 6 jaar;95 jaar of ouder;2043;0
2413;3 tot 6 jaar;95 jaar of ouder;2044;0
2414;3 tot 6 jaar;95 jaar of ouder;2045;0
2415;3 tot 6 jaar;95 jaar of ouder;2046;0
2416;3 tot 6 jaar;95 jaar of ouder;2047;0
2417;3 tot 6 jaar;95 jaar of ouder;2048;0
2418;3 tot 6 jaar;95 jaar of ouder;2049;0
2419;3 tot 6 jaar;95 jaar of ouder;2050;0
2420;3 tot 6 jaar;95 jaar of ouder;2051;0
2421;3 tot 6 jaar;95 jaar of ouder;2052;0
2422;3 tot 6 jaar;95 jaar of ouder;2053;0
2423;3 tot 6 jaar;95 jaar of ouder;2054;0
2424;3 tot 6 jaar;95 jaar of ouder;2055;0
2425;3 tot 6 jaar;95 jaar of ouder;2056;0
2426;3 tot 6 jaar;95 jaar of ouder;2057;0
2427;3 tot 6 jaar;95 jaar of ouder;2058;0
2428;3 tot 6 jaar;95 jaar of ouder;2059;0
2429;3 tot 6 jaar;95 jaar of ouder;2060;0
2430;6 tot 12 jaar;Totaal;2016;559759
2431;6 tot 12 jaar;Totaal;2017;560094
2432;6 tot 12 jaar;Totaal;2018;558407
2433;6 tot 12 jaar;Totaal;2019;553785
2434;6 tot 12 jaar;Totaal;2020;548832
2435;6 tot 12 jaar;Totaal;2021;535144
2436;6 tot 12 jaar;Totaal;2022;521125
2437;6 tot 12 jaar;Totaal;2023;513411
2438;6 tot 12 jaar;Totaal;2024;511952
2439;6 tot 12 jaar;Totaal;2025;517376
2440;6 tot 12 jaar;Totaal;2026;521443
2441;6 tot 12 jaar;Totaal;2027;533137
2442;6 tot 12 jaar;Totaal;2028;544808
2443;6 tot 12 jaar;Totaal;2029;555035
2444;6 tot 12 jaar;Totaal;2030;563969
2445;6 tot 12 jaar;Totaal;2031;570951
2446;6 tot 12 jaar;Totaal;2032;577057
2447;6 tot 12 jaar;Totaal;2033;582082
2448;6 tot 12 jaar;Totaal;2034;586140
2449;6 tot 12 jaar;Totaal;2035;589314
2450;6 tot 12 jaar;Totaal;2036;591599
2451;6 tot 12 jaar;Totaal;2037;593280
2452;6 tot 12 jaar;Totaal;2038;594505
2453;6 tot 12 jaar;Totaal;2039;595442
2454;6 tot 12 jaar;Totaal;2040;595993
2455;6 tot 12 jaar;Totaal;2041;595926
2456;6 tot 12 jaar;Totaal;2042;595307
2457;6 tot 12 jaar;Totaal;2043;593848
2458;6 tot 12 jaar;Totaal;2044;591736
2459;6 tot 12 jaar;Totaal;2045;589005
2460;6 tot 12 jaar;Totaal;2046;585799
2461;6 tot 12 jaar;Totaal;2047;582281
2462;6 tot 12 jaar;Totaal;2048;578616
2463;6 tot 12 jaar;Totaal;2049;575112
2464;6 tot 12 jaar;Totaal;2050;571591
2465;6 tot 12 jaar;Totaal;2051;568375
2466;6 tot 12 jaar;Totaal;2052;565606
2467;6 tot 12 jaar;Totaal;2053;563413
2468;6 tot 12 jaar;Totaal;2054;561939
2469;6 tot 12 jaar;Totaal;2055;561300
2470;6 tot 12 jaar;Totaal;2056;561523
2471;6 tot 12 jaar;Totaal;2057;562601
2472;6 tot 12 jaar;Totaal;2058;564430
2473;6 tot 12 jaar;Totaal;2059;566870
2474;6 tot 12 jaar;Totaal;2060;569803
2475;6 tot 12 jaar;15 tot 20 jaar;2016;0
2476;6 tot 12 jaar;15 tot 20 jaar;2017;0
2477;6 tot 12 jaar;15 tot 20 jaar;2018;0
2478;6 tot 12 jaar;15 tot 20 jaar;2019;0
2479;6 tot 12 jaar;15 tot 20 jaar;2020;0
2480;6 tot 12 jaar;15 tot 20 jaar;2021;0
2481;6 tot 12 jaar;15 tot 20 jaar;2022;0
2482;6 tot 12 jaar;15 tot 20 jaar;2023;0
2483;6 tot 12 jaar;15 tot 20 jaar;2024;0
2484;6 tot 12 jaar;15 tot 20 jaar;2025;0
2485;6 tot 12 jaar;15 tot 20 jaar;2026;0
2486;6 tot 12 jaar;15 tot 20 jaar;2027;0
2487;6 tot 12 jaar;15 tot 20 jaar;2028;0
2488;6 tot 12 jaar;15 tot 20 jaar;2029;0
2489;6 tot 12 jaar;15 tot 20 jaar;2030;0
2490;6 tot 12 jaar;15 tot 20 jaar;2031;0
2491;6 tot 12 jaar;15 tot 20 jaar;2032;0
2492;6 tot 12 jaar;15 tot 20 jaar;2033;0
2493;6 tot 12 jaar;15 tot 20 jaar;2034;0
2494;6 tot 12 jaar;15 tot 20 jaar;2035;0
2495;6 tot 12 jaar;15 tot 20 jaar;2036;0
2496;6 tot 12 jaar;15 tot 20 jaar;2037;0
2497;6 tot 12 jaar;15 tot 20 jaar;2038;0
2498;6 tot 12 jaar;15 tot 20 jaar;2039;0
2499;6 tot 12 jaar;15 tot 20 jaar;2040;0
2500;6 tot 12 jaar;15 tot 20 jaar;2041;0
2501;6 tot 12 jaar;15 tot 20 jaar;2042;0
2502;6 tot 12 jaar;15 tot 20 jaar;2043;0
2503;6 tot 12 jaar;15 tot 20 jaar;2044;0
2504;6 tot 12 jaar;15 tot 20 jaar;2045;0
2505;6 tot 12 jaar;15 tot 20 jaar;2046;0
2506;6 tot 12 jaar;15 tot 20 jaar;2047;0
2507;6 tot 12 jaar;15 tot 20 jaar;2048;0
2508;6 tot 12 jaar;15 tot 20 jaar;2049;0
2509;6 tot 12 jaar;15 tot 20 jaar;2050;0
2510;6 tot 12 jaar;15 tot 20 jaar;2051;0
2511;6 tot 12 jaar;15 tot 20 jaar;2052;0
2512;6 tot 12 jaar;15 tot 20 jaar;2053;0
2513;6 tot 12 jaar;15 tot 20 jaar;2054;0
2514;6 tot 12 jaar;15 tot 20 jaar;2055;0
2515;6 tot 12 jaar;15 tot 20 jaar;2056;0
2516;6 tot 12 jaar;15 tot 20 jaar;2057;0
2517;6 tot 12 jaar;15 tot 20 jaar;2058;0
2518;6 tot 12 jaar;15 tot 20 jaar;2059;0
2519;6 tot 12 jaar;15 tot 20 jaar;2060;0
2520;6 tot 12 jaar;20 tot 25 jaar;2016;262
2521;6 tot 12 jaar;20 tot 25 jaar;2017;239
2522;6 tot 12 jaar;20 tot 25 jaar;2018;226
2523;6 tot 12 jaar;20 tot 25 jaar;2019;208
2524;6 tot 12 jaar;20 tot 25 jaar;2020;200
2525;6 tot 12 jaar;20 tot 25 jaar;2021;193
2526;6 tot 12 jaar;20 tot 25 jaar;2022;189
2527;6 tot 12 jaar;20 tot 25 jaar;2023;192
2528;6 tot 12 jaar;20 tot 25 jaar;2024;197
2529;6 tot 12 jaar;20 tot 25 jaar;2025;201
2530;6 tot 12 jaar;20 tot 25 jaar;2026;197
2531;6 tot 12 jaar;20 tot 25 jaar;2027;198
2532;6 tot 12 jaar;20 tot 25 jaar;2028;196
2533;6 tot 12 jaar;20 tot 25 jaar;2029;193
2534;6 tot 12 jaar;20 tot 25 jaar;2030;191
2535;6 tot 12 jaar;20 tot 25 jaar;2031;190
2536;6 tot 12 jaar;20 tot 25 jaar;2032;191
2537;6 tot 12 jaar;20 tot 25 jaar;2033;195
2538;6 tot 12 jaar;20 tot 25 jaar;2034;197
2539;6 tot 12 jaar;20 tot 25 jaar;2035;194
2540;6 tot 12 jaar;20 tot 25 jaar;2036;191
2541;6 tot 12 jaar;20 tot 25 jaar;2037;190
2542;6 tot 12 jaar;20 tot 25 jaar;2038;192
2543;6 tot 12 jaar;20 tot 25 jaar;2039;184
2544;6 tot 12 jaar;20 tot 25 jaar;2040;193
2545;6 tot 12 jaar;20 tot 25 jaar;2041;194
2546;6 tot 12 jaar;20 tot 25 jaar;2042;196
2547;6 tot 12 jaar;20 tot 25 jaar;2043;192
2548;6 tot 12 jaar;20 tot 25 jaar;2044;196
2549;6 tot 12 jaar;20 tot 25 jaar;2045;199
2550;6 tot 12 jaar;20 tot 25 jaar;2046;200
2551;6 tot 12 jaar;20 tot 25 jaar;2047;197
2552;6 tot 12 jaar;20 tot 25 jaar;2048;194
2553;6 tot 12 jaar;20 tot 25 jaar;2049;197
2554;6 tot 12 jaar;20 tot 25 jaar;2050;199
2555;6 tot 12 jaar;20 tot 25 jaar;2051;198
2556;6 tot 12 jaar;20 tot 25 jaar;2052;200
2557;6 tot 12 jaar;20 tot 25 jaar;2053;199
2558;6 tot 12 jaar;20 tot 25 jaar;2054;200
2559;6 tot 12 jaar;20 tot 25 jaar;2055;199
2560;6 tot 12 jaar;20 tot 25 jaar;2056;199
2561;6 tot 12 jaar;20 tot 25 jaar;2057;199
2562;6 tot 12 jaar;20 tot 25 jaar;2058;198
2563;6 tot 12 jaar;20 tot 25 jaar;2059;198
2564;6 tot 12 jaar;20 tot 25 jaar;2060;195
2565;6 tot 12 jaar;25 tot 30 jaar;2016;4602
2566;6 tot 12 jaar;25 tot 30 jaar;2017;4510
2567;6 tot 12 jaar;25 tot 30 jaar;2018;4142
2568;6 tot 12 jaar;25 tot 30 jaar;2019;3682
2569;6 tot 12 jaar;25 tot 30 jaar;2020;3238
2570;6 tot 12 jaar;25 tot 30 jaar;2021;2877
2571;6 tot 12 jaar;25 tot 30 jaar;2022;2697
2572;6 tot 12 jaar;25 tot 30 jaar;2023;2660
2573;6 tot 12 jaar;25 tot 30 jaar;2024;2691
2574;6 tot 12 jaar;25 tot 30 jaar;2025;2742
2575;6 tot 12 jaar;25 tot 30 jaar;2026;2804
2576;6 tot 12 jaar;25 tot 30 jaar;2027;2844
2577;6 tot 12 jaar;25 tot 30 jaar;2028;2877
2578;6 tot 12 jaar;25 tot 30 jaar;2029;2914
2579;6 tot 12 jaar;25 tot 30 jaar;2030;2932
2580;6 tot 12 jaar;25 tot 30 jaar;2031;2911
2581;6 tot 12 jaar;25 tot 30 jaar;2032;2894
2582;6 tot 12 jaar;25 tot 30 jaar;2033;2878
2583;6 tot 12 jaar;25 tot 30 jaar;2034;2867
2584;6 tot 12 jaar;25 tot 30 jaar;2035;2868
2585;6 tot 12 jaar;25 tot 30 jaar;2036;2866
2586;6 tot 12 jaar;25 tot 30 jaar;2037;2863
2587;6 tot 12 jaar;25 tot 30 jaar;2038;2857
2588;6 tot 12 jaar;25 tot 30 jaar;2039;2837
2589;6 tot 12 jaar;25 tot 30 jaar;2040;2810
2590;6 tot 12 jaar;25 tot 30 jaar;2041;2774
2591;6 tot 12 jaar;25 tot 30 jaar;2042;2746
2592;6 tot 12 jaar;25 tot 30 jaar;2043;2753
2593;6 tot 12 jaar;25 tot 30 jaar;2044;2758
2594;6 tot 12 jaar;25 tot 30 jaar;2045;2762
2595;6 tot 12 jaar;25 tot 30 jaar;2046;2780
2596;6 tot 12 jaar;25 tot 30 jaar;2047;2783
2597;6 tot 12 jaar;25 tot 30 jaar;2048;2799
2598;6 tot 12 jaar;25 tot 30 jaar;2049;2813
2599;6 tot 12 jaar;25 tot 30 jaar;2050;2822
2600;6 tot 12 jaar;25 tot 30 jaar;2051;2825
2601;6 tot 12 jaar;25 tot 30 jaar;2052;2826
2602;6 tot 12 jaar;25 tot 30 jaar;2053;2836
2603;6 tot 12 jaar;25 tot 30 jaar;2054;2847
2604;6 tot 12 jaar;25 tot 30 jaar;2055;2850
2605;6 tot 12 jaar;25 tot 30 jaar;2056;2852
2606;6 tot 12 jaar;25 tot 30 jaar;2057;2858
2607;6 tot 12 jaar;25 tot 30 jaar;2058;2867
2608;6 tot 12 jaar;25 tot 30 jaar;2059;2870
2609;6 tot 12 jaar;25 tot 30 jaar;2060;2875
2610;6 tot 12 jaar;30 tot 35 jaar;2016;27150
2611;6 tot 12 jaar;30 tot 35 jaar;2017;27319
