ID;CPA2008;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
1055;494115 Goederenvervoer van droge bulk..;2023 1e kwartaal;124.9;3.4;10.1
1056;494115 Goederenvervoer van droge bulk..;2023 2e kwartaal;125.5;0.5;5.1
1057;494115 Goederenvervoer van droge bulk..;2023 3e kwartaal;127.1;1.3;5.6
1058;494115 Goederenvervoer van droge bulk..;2023 4e kwartaal;128.3;0.9;6.2
1059;494115 Goederenvervoer van droge bulk..;2023;126.4;;6.7
1060;49411B Ander vervoer over de weg;2002 4e kwartaal;;;
1061;49411B Ander vervoer over de weg;2003 1e kwartaal;80.1;;
1062;49411B Ander vervoer over de weg;2003 2e kwartaal;80.7;0.8;
1063;49411B Ander vervoer over de weg;2003 3e kwartaal;80.7;0.1;
1064;49411B Ander vervoer over de weg;2003 4e kwartaal;80.8;0.1;
1065;49411B Ander vervoer over de weg;2003;80.6;;
1066;49411B Ander vervoer over de weg;2004 1e kwartaal;81.3;0.6;1.6
1067;49411B Ander vervoer over de weg;2004 2e kwartaal;81.9;0.7;1.5
1068;49411B Ander vervoer over de weg;2004 3e kwartaal;82.1;0.2;1.7
1069;49411B Ander vervoer over de weg;2004 4e kwartaal;82.9;0.9;2.5
1070;49411B Ander vervoer over de weg;2004;82.1;;1.8
1071;49411B Ander vervoer over de weg;2005 1e kwartaal;84.5;2.0;3.9
1072;49411B Ander vervoer over de weg;2005 2e kwartaal;84.8;0.3;3.5
1073;49411B Ander vervoer over de weg;2005 3e kwartaal;85.1;0.4;3.7
1074;49411B Ander vervoer over de weg;2005 4e kwartaal;85.3;0.2;2.9
1075;49411B Ander vervoer over de weg;2005;85.0;;3.5
1076;49411B Ander vervoer over de weg;2006 1e kwartaal;86.9;1.8;2.8
1077;49411B Ander vervoer over de weg;2006 2e kwartaal;87.0;0.1;2.5
1078;49411B Ander vervoer over de weg;2006 3e kwartaal;87.2;0.3;2.5
1079;49411B Ander vervoer over de weg;2006 4e kwartaal;86.8;-0.5;1.8
1080;49411B Ander vervoer over de weg;2006;87.0;;2.4
1081;49411B Ander vervoer over de weg;2007 1e kwartaal;88.3;1.7;1.6
1082;49411B Ander vervoer over de weg;2007 2e kwartaal;89.0;0.8;2.3
1083;49411B Ander vervoer over de weg;2007 3e kwartaal;89.2;0.2;2.2
1084;49411B Ander vervoer over de weg;2007 4e kwartaal;89.7;0.6;3.3
1085;49411B Ander vervoer over de weg;2007;89.0;;2.4
1086;49411B Ander vervoer over de weg;2008 1e kwartaal;92.0;2.5;4.2
1087;49411B Ander vervoer over de weg;2008 2e kwartaal;92.9;1.0;4.4
1088;49411B Ander vervoer over de weg;2008 3e kwartaal;94.1;1.3;5.5
1089;49411B Ander vervoer over de weg;2008 4e kwartaal;93.4;-0.7;4.2
1090;49411B Ander vervoer over de weg;2008;93.1;;4.6
1091;49411B Ander vervoer over de weg;2009 1e kwartaal;93.6;0.1;1.7
1092;49411B Ander vervoer over de weg;2009 2e kwartaal;92.8;-0.8;-0.1
1093;49411B Ander vervoer over de weg;2009 3e kwartaal;92.3;-0.6;-1.9
1094;49411B Ander vervoer over de weg;2009 4e kwartaal;92.6;0.3;-0.9
1095;49411B Ander vervoer over de weg;2009;92.8;;-0.3
1096;49411B Ander vervoer over de weg;2010 1e kwartaal;93.0;0.4;-0.6
1097;49411B Ander vervoer over de weg;2010 2e kwartaal;93.5;0.6;0.8
1098;49411B Ander vervoer over de weg;2010 3e kwartaal;93.7;0.2;1.5
1099;49411B Ander vervoer over de weg;2010 4e kwartaal;94.0;0.3;1.5
1100;49411B Ander vervoer over de weg;2010;93.5;;0.8
1101;49411B Ander vervoer over de weg;2011 1e kwartaal;95.9;2.1;3.2
1102;49411B Ander vervoer over de weg;2011 2e kwartaal;98.0;2.2;4.8
1103;49411B Ander vervoer over de weg;2011 3e kwartaal;97.4;-0.6;4.0
1104;49411B Ander vervoer over de weg;2011 4e kwartaal;97.8;0.4;4.1
1105;49411B Ander vervoer over de weg;2011;97.3;;4.0
1106;49411B Ander vervoer over de weg;2012 1e kwartaal;98.7;0.9;2.9
1107;49411B Ander vervoer over de weg;2012 2e kwartaal;99.3;0.6;1.4
1108;49411B Ander vervoer over de weg;2012 3e kwartaal;99.4;0.1;2.1
1109;49411B Ander vervoer over de weg;2012 4e kwartaal;99.9;0.5;2.1
1110;49411B Ander vervoer over de weg;2012;99.4;;2.1
1111;49411B Ander vervoer over de weg;2013 1e kwartaal;100.8;0.9;2.1
1112;49411B Ander vervoer over de weg;2013 2e kwartaal;100.2;-0.6;0.9
1113;49411B Ander vervoer over de weg;2013 3e kwartaal;99.9;-0.3;0.5
1114;49411B Ander vervoer over de weg;2013 4e kwartaal;99.9;0.0;0.0
1115;49411B Ander vervoer over de weg;2013;100.2;;0.9
1116;49411B Ander vervoer over de weg;2014 1e kwartaal;100.5;0.5;-0.3
1117;49411B Ander vervoer over de weg;2014 2e kwartaal;100.5;0.0;0.3
1118;49411B Ander vervoer over de weg;2014 3e kwartaal;100.5;0.1;0.6
1119;49411B Ander vervoer over de weg;2014 4e kwartaal;100.4;-0.1;0.5
1120;49411B Ander vervoer over de weg;2014;100.5;;0.3
1121;49411B Ander vervoer over de weg;2015 1e kwartaal;100.0;-0.4;-0.4
1122;49411B Ander vervoer over de weg;2015 2e kwartaal;100.1;0.0;-0.4
1123;49411B Ander vervoer over de weg;2015 3e kwartaal;100.1;0.0;-0.4
1124;49411B Ander vervoer over de weg;2015 4e kwartaal;99.8;-0.3;-0.7
1125;49411B Ander vervoer over de weg;2015;100.0;;-0.5
1126;49411B Ander vervoer over de weg;2016 1e kwartaal;99.8;0.0;-0.3
1127;49411B Ander vervoer over de weg;2016 2e kwartaal;100.2;0.4;0.1
1128;49411B Ander vervoer over de weg;2016 3e kwartaal;100.3;0.1;0.2
1129;49411B Ander vervoer over de weg;2016 4e kwartaal;100.5;0.1;0.7
1130;49411B Ander vervoer over de weg;2016;100.2;;0.2
1131;49411B Ander vervoer over de weg;2017 1e kwartaal;101.6;1.1;1.8
1132;49411B Ander vervoer over de weg;2017 2e kwartaal;102.0;0.4;1.8
1133;49411B Ander vervoer over de weg;2017 3e kwartaal;102.0;0.0;1.6
1134;49411B Ander vervoer over de weg;2017 4e kwartaal;102.2;0.3;1.8
1135;49411B Ander vervoer over de weg;2017;101.9;;1.7
1136;49411B Ander vervoer over de weg;2018 1e kwartaal;104.1;1.8;2.5
1137;49411B Ander vervoer over de weg;2018 2e kwartaal;104.6;0.5;2.5
1138;49411B Ander vervoer over de weg;2018 3e kwartaal;105.0;0.4;3.0
1139;49411B Ander vervoer over de weg;2018 4e kwartaal;105.5;0.5;3.2
1140;49411B Ander vervoer over de weg;2018;104.8;;2.8
1141;49411B Ander vervoer over de weg;2019 1e kwartaal;108.2;2.6;3.9
1142;49411B Ander vervoer over de weg;2019 2e kwartaal;108.8;0.6;4.1
1143;49411B Ander vervoer over de weg;2019 3e kwartaal;108.8;0.0;3.6
1144;49411B Ander vervoer over de weg;2019 4e kwartaal;109.1;0.3;3.4
1145;49411B Ander vervoer over de weg;2019;108.7;;3.8
1146;49411B Ander vervoer over de weg;2020 1e kwartaal;110.1;0.9;1.8
1147;49411B Ander vervoer over de weg;2020 2e kwartaal;109.4;-0.6;0.5
1148;49411B Ander vervoer over de weg;2020 3e kwartaal;109.4;0.0;0.5
1149;49411B Ander vervoer over de weg;2020 4e kwartaal;109.5;0.1;0.4
1150;49411B Ander vervoer over de weg;2020;109.6;;0.8
1151;49411B Ander vervoer over de weg;2021 1e kwartaal;110.1;0.6;0.1
1152;49411B Ander vervoer over de weg;2021 2e kwartaal;111.9;1.6;2.3
1153;49411B Ander vervoer over de weg;2021 3e kwartaal;113.2;1.1;3.5
1154;49411B Ander vervoer over de weg;2021 4e kwartaal;115.1;1.7;5.1
1155;49411B Ander vervoer over de weg;2021;112.6;;2.7
1156;49411B Ander vervoer over de weg;2022 1e kwartaal;121.5;5.6;10.3
1157;49411B Ander vervoer over de weg;2022 2e kwartaal;127.3;4.8;13.8
1158;49411B Ander vervoer over de weg;2022 3e kwartaal;128.1;0.6;13.2
1159;49411B Ander vervoer over de weg;2022 4e kwartaal;129.2;0.9;12.3
1160;49411B Ander vervoer over de weg;2022;126.5;;12.4
1161;49411B Ander vervoer over de weg;2023 1e kwartaal;134.3;3.9;10.5
1162;49411B Ander vervoer over de weg;2023 2e kwartaal;133.3;-0.7;4.7
1163;49411B Ander vervoer over de weg;2023 3e kwartaal;134.4;0.8;4.9
1164;49411B Ander vervoer over de weg;2023 4e kwartaal;135.3;0.7;4.7
1165;49411B Ander vervoer over de weg;2023;134.3;;6.2
1166;4942 Verhuizingen;2002 4e kwartaal;;;
1167;4942 Verhuizingen;2003 1e kwartaal;;;
1168;4942 Verhuizingen;2003 2e kwartaal;;;
1169;4942 Verhuizingen;2003 3e kwartaal;;;
1170;4942 Verhuizingen;2003 4e kwartaal;;;
1171;4942 Verhuizingen;2003;;;
1172;4942 Verhuizingen;2004 1e kwartaal;;;
1173;4942 Verhuizingen;2004 2e kwartaal;;;
1174;4942 Verhuizingen;2004 3e kwartaal;;;
1175;4942 Verhuizingen;2004 4e kwartaal;;;
1176;4942 Verhuizingen;2004;;;
1177;4942 Verhuizingen;2005 1e kwartaal;;;
1178;4942 Verhuizingen;2005 2e kwartaal;;;
1179;4942 Verhuizingen;2005 3e kwartaal;;;
1180;4942 Verhuizingen;2005 4e kwartaal;;;
1181;4942 Verhuizingen;2005;;;
1182;4942 Verhuizingen;2006 1e kwartaal;98.7;;
1183;4942 Verhuizingen;2006 2e kwartaal;99.1;0.5;
1184;4942 Verhuizingen;2006 3e kwartaal;99.5;0.4;
1185;4942 Verhuizingen;2006 4e kwartaal;99.8;0.3;
1186;4942 Verhuizingen;2006;99.2;;
1187;4942 Verhuizingen;2007 1e kwartaal;101.2;1.5;2.6
1188;4942 Verhuizingen;2007 2e kwartaal;103.1;1.8;4.0
1189;4942 Verhuizingen;2007 3e kwartaal;103.8;0.6;4.3
1190;4942 Verhuizingen;2007 4e kwartaal;104.3;0.6;4.6
1191;4942 Verhuizingen;2007;103.1;;3.9
1192;4942 Verhuizingen;2008 1e kwartaal;104.8;0.5;3.6
1193;4942 Verhuizingen;2008 2e kwartaal;104.9;0.0;1.7
1194;4942 Verhuizingen;2008 3e kwartaal;105.1;0.2;1.3
1195;4942 Verhuizingen;2008 4e kwartaal;104.1;-1.0;-0.3
1196;4942 Verhuizingen;2008;104.7;;1.6
1197;4942 Verhuizingen;2009 1e kwartaal;103.3;-0.7;-1.4
1198;4942 Verhuizingen;2009 2e kwartaal;101.8;-1.5;-3.0
1199;4942 Verhuizingen;2009 3e kwartaal;100.0;-1.7;-4.8
1200;4942 Verhuizingen;2009 4e kwartaal;99.7;-0.3;-4.2
1201;4942 Verhuizingen;2009;101.2;;-3.4
1202;4942 Verhuizingen;2010 1e kwartaal;99.5;-0.2;-3.7
1203;4942 Verhuizingen;2010 2e kwartaal;98.4;-1.1;-3.3
1204;4942 Verhuizingen;2010 3e kwartaal;100.9;2.5;0.9
1205;4942 Verhuizingen;2010 4e kwartaal;101.1;0.2;1.4
1206;4942 Verhuizingen;2010;100.0;;-1.2
1207;4942 Verhuizingen;2011 1e kwartaal;100.8;-0.2;1.3
1208;4942 Verhuizingen;2011 2e kwartaal;100.5;-0.4;2.1
1209;4942 Verhuizingen;2011 3e kwartaal;101.8;1.3;0.9
1210;4942 Verhuizingen;2011 4e kwartaal;100.1;-1.7;-1.0
1211;4942 Verhuizingen;2011;100.8;;0.8
1212;4942 Verhuizingen;2012 1e kwartaal;99.3;-0.8;-1.5
1213;4942 Verhuizingen;2012 2e kwartaal;99.7;0.4;-0.7
1214;4942 Verhuizingen;2012 3e kwartaal;99.1;-0.6;-2.6
1215;4942 Verhuizingen;2012 4e kwartaal;99.6;0.5;-0.5
1216;4942 Verhuizingen;2012;99.4;;-1.3
1217;4942 Verhuizingen;2013 1e kwartaal;99.1;-0.5;-0.1
1218;4942 Verhuizingen;2013 2e kwartaal;99.4;0.3;-0.3
1219;4942 Verhuizingen;2013 3e kwartaal;97.3;-2.1;-1.8
1220;4942 Verhuizingen;2013 4e kwartaal;96.6;-0.7;-3.0
1221;4942 Verhuizingen;2013;98.1;;-1.3
1222;4942 Verhuizingen;2014 1e kwartaal;96.9;0.3;-2.3
1223;4942 Verhuizingen;2014 2e kwartaal;97.2;0.4;-2.2
1224;4942 Verhuizingen;2014 3e kwartaal;98.4;1.2;1.1
1225;4942 Verhuizingen;2014 4e kwartaal;99.0;0.6;2.5
1226;4942 Verhuizingen;2014;97.9;;-0.2
1227;4942 Verhuizingen;2015 1e kwartaal;99.4;0.4;2.6
1228;4942 Verhuizingen;2015 2e kwartaal;100.0;0.6;2.8
1229;4942 Verhuizingen;2015 3e kwartaal;100.3;0.4;1.9
1230;4942 Verhuizingen;2015 4e kwartaal;100.3;0.0;1.3
1231;4942 Verhuizingen;2015;100.0;;2.2
1232;4942 Verhuizingen;2016 1e kwartaal;101.4;1.1;2.1
1233;4942 Verhuizingen;2016 2e kwartaal;101.9;0.5;1.9
1234;4942 Verhuizingen;2016 3e kwartaal;101.2;-0.7;0.9
1235;4942 Verhuizingen;2016 4e kwartaal;102.9;1.7;2.6
1236;4942 Verhuizingen;2016;101.9;;1.9
1237;4942 Verhuizingen;2017 1e kwartaal;102.8;-0.1;1.3
1238;4942 Verhuizingen;2017 2e kwartaal;103.9;1.1;2.0
1239;4942 Verhuizingen;2017 3e kwartaal;104.5;0.5;3.2
1240;4942 Verhuizingen;2017 4e kwartaal;104.4;0.0;1.5
1241;4942 Verhuizingen;2017;103.9;;2.0
1242;4942 Verhuizingen;2018 1e kwartaal;106.2;1.7;3.4
1243;4942 Verhuizingen;2018 2e kwartaal;105.9;-0.3;1.9
1244;4942 Verhuizingen;2018 3e kwartaal;106.4;0.5;1.8
1245;4942 Verhuizingen;2018 4e kwartaal;107.7;1.2;3.1
1246;4942 Verhuizingen;2018;106.6;;2.5
1247;4942 Verhuizingen;2019 1e kwartaal;109.2;1.4;2.8
1248;4942 Verhuizingen;2019 2e kwartaal;109.6;0.3;3.5
1249;4942 Verhuizingen;2019 3e kwartaal;112.4;2.5;5.6
1250;4942 Verhuizingen;2019 4e kwartaal;112.7;0.3;4.7
1251;4942 Verhuizingen;2019;111.0;;4.2
1252;4942 Verhuizingen;2020 1e kwartaal;114.2;1.3;4.6
1253;4942 Verhuizingen;2020 2e kwartaal;114.2;0.0;4.2
1254;4942 Verhuizingen;2020 3e kwartaal;114.3;0.1;1.7
1255;4942 Verhuizingen;2020 4e kwartaal;114.3;0.0;1.4
1256;4942 Verhuizingen;2020;114.3;;3.0
1257;4942 Verhuizingen;2021 1e kwartaal;115.2;0.8;0.9
1258;4942 Verhuizingen;2021 2e kwartaal;117.2;1.7;2.7
1259;4942 Verhuizingen;2021 3e kwartaal;118.8;1.3;4.0
1260;4942 Verhuizingen;2021 4e kwartaal;119.4;0.5;4.4
1261;4942 Verhuizingen;2021;117.7;;3.0
1262;4942 Verhuizingen;2022 1e kwartaal;122.8;2.9;6.6
1263;4942 Verhuizingen;2022 2e kwartaal;126.2;2.8;7.7
1264;4942 Verhuizingen;2022 3e kwartaal;128.8;2.1;8.4
1265;4942 Verhuizingen;2022 4e kwartaal;133.0;3.2;11.4
1266;4942 Verhuizingen;2022;127.7;;8.5
1267;4942 Verhuizingen;2023 1e kwartaal;139.9;5.2;13.9
1268;4942 Verhuizingen;2023 2e kwartaal;143.8;2.8;13.9
1269;4942 Verhuizingen;2023 3e kwartaal;144.7;0.7;12.3
1270;4942 Verhuizingen;2023 4e kwartaal;145.4;0.5;9.4
1271;4942 Verhuizingen;2023;143.5;;12.3
1272;50 Vervoer over water;2002 4e kwartaal;;;
1273;50 Vervoer over water;2003 1e kwartaal;;;
1274;50 Vervoer over water;2003 2e kwartaal;;;
1275;50 Vervoer over water;2003 3e kwartaal;;;
1276;50 Vervoer over water;2003 4e kwartaal;;;
1277;50 Vervoer over water;2003;;;
1278;50 Vervoer over water;2004 1e kwartaal;;;
1279;50 Vervoer over water;2004 2e kwartaal;;;
1280;50 Vervoer over water;2004 3e kwartaal;;;
1281;50 Vervoer over water;2004 4e kwartaal;;;
1282;50 Vervoer over water;2004;;;
1283;50 Vervoer over water;2005 1e kwartaal;;;
1284;50 Vervoer over water;2005 2e kwartaal;;;
1285;50 Vervoer over water;2005 3e kwartaal;;;
1286;50 Vervoer over water;2005 4e kwartaal;;;
1287;50 Vervoer over water;2005;;;
1288;50 Vervoer over water;2006 1e kwartaal;130.0;;
1289;50 Vervoer over water;2006 2e kwartaal;122.4;-5.8;
1290;50 Vervoer over water;2006 3e kwartaal;121.5;-0.7;
1291;50 Vervoer over water;2006 4e kwartaal;116.4;-4.3;
1292;50 Vervoer over water;2006;122.6;;
1293;50 Vervoer over water;2007 1e kwartaal;112.7;-3.1;-13.3
1294;50 Vervoer over water;2007 2e kwartaal;113.2;0.5;-7.5
1295;50 Vervoer over water;2007 3e kwartaal;117.6;3.9;-3.2
1296;50 Vervoer over water;2007 4e kwartaal;115.7;-1.6;-0.6
1297;50 Vervoer over water;2007;114.8;;-6.3
1298;50 Vervoer over water;2008 1e kwartaal;115.5;-0.2;2.5
1299;50 Vervoer over water;2008 2e kwartaal;113.4;-1.8;0.1
1300;50 Vervoer over water;2008 3e kwartaal;118.7;4.7;0.9
1301;50 Vervoer over water;2008 4e kwartaal;121.4;2.3;4.9
1302;50 Vervoer over water;2008;117.2;;2.1
1303;50 Vervoer over water;2009 1e kwartaal;102.7;-15.4;-11.1
1304;50 Vervoer over water;2009 2e kwartaal;93.1;-9.3;-17.9
1305;50 Vervoer over water;2009 3e kwartaal;94.2;1.2;-20.6
1306;50 Vervoer over water;2009 4e kwartaal;102.2;8.5;-15.8
1307;50 Vervoer over water;2009;98.1;;-16.4
1308;50 Vervoer over water;2010 1e kwartaal;104.3;2.0;1.5
1309;50 Vervoer over water;2010 2e kwartaal;107.2;2.8;15.1
1310;50 Vervoer over water;2010 3e kwartaal;103.0;-3.9;9.3
1311;50 Vervoer over water;2010 4e kwartaal;102.3;-0.7;0.1
1312;50 Vervoer over water;2010;104.2;;6.2
1313;50 Vervoer over water;2011 1e kwartaal;104.9;2.6;0.6
1314;50 Vervoer over water;2011 2e kwartaal;105.0;0.2;-2.0
1315;50 Vervoer over water;2011 3e kwartaal;104.9;-0.1;1.8
1316;50 Vervoer over water;2011 4e kwartaal;105.9;1.0;3.6
1317;50 Vervoer over water;2011;105.2;;1.0
1318;50 Vervoer over water;2012 1e kwartaal;107.6;1.6;2.6
1319;50 Vervoer over water;2012 2e kwartaal;108.2;0.5;3.0
1320;50 Vervoer over water;2012 3e kwartaal;108.6;0.4;3.5
1321;50 Vervoer over water;2012 4e kwartaal;106.7;-1.8;0.7
1322;50 Vervoer over water;2012;107.8;;2.4
1323;50 Vervoer over water;2013 1e kwartaal;106.6;0.0;-0.9
1324;50 Vervoer over water;2013 2e kwartaal;103.3;-3.1;-4.5
1325;50 Vervoer over water;2013 3e kwartaal;101.4;-1.8;-6.6
1326;50 Vervoer over water;2013 4e kwartaal;103.0;1.6;-3.4
1327;50 Vervoer over water;2013;103.6;;-3.9
1328;50 Vervoer over water;2014 1e kwartaal;100.0;-3.0;-6.2
1329;50 Vervoer over water;2014 2e kwartaal;101.0;1.0;-2.2
1330;50 Vervoer over water;2014 3e kwartaal;98.6;-2.4;-2.8
1331;50 Vervoer over water;2014 4e kwartaal;96.6;-2.0;-6.2
1332;50 Vervoer over water;2014;99.0;;-4.4
1333;50 Vervoer over water;2015 1e kwartaal;97.8;1.2;-2.2
1334;50 Vervoer over water;2015 2e kwartaal;98.6;0.9;-2.3
1335;50 Vervoer over water;2015 3e kwartaal;100.4;1.8;1.9
1336;50 Vervoer over water;2015 4e kwartaal;103.2;2.8;6.8
1337;50 Vervoer over water;2015;100.0;;1.0
1338;50 Vervoer over water;2016 1e kwartaal;94.6;-8.3;-3.2
1339;50 Vervoer over water;2016 2e kwartaal;91.9;-2.9;-6.8
1340;50 Vervoer over water;2016 3e kwartaal;90.8;-1.2;-9.6
1341;50 Vervoer over water;2016 4e kwartaal;93.3;2.7;-9.6
1342;50 Vervoer over water;2016;92.6;;-7.4
1343;50 Vervoer over water;2017 1e kwartaal;94.9;1.8;0.3
1344;50 Vervoer over water;2017 2e kwartaal;97.2;2.4;5.8
1345;50 Vervoer over water;2017 3e kwartaal;95.0;-2.3;4.6
1346;50 Vervoer over water;2017 4e kwartaal;96.8;1.9;3.8
1347;50 Vervoer over water;2017;96.0;;3.6
1348;50 Vervoer over water;2018 1e kwartaal;94.0;-2.9;-0.9
1349;50 Vervoer over water;2018 2e kwartaal;97.3;3.5;0.1
1350;50 Vervoer over water;2018 3e kwartaal;103.3;6.2;8.8
1351;50 Vervoer over water;2018 4e kwartaal;109.3;5.8;12.9
1352;50 Vervoer over water;2018;101.0;;5.2
1353;50 Vervoer over water;2019 1e kwartaal;102.1;-6.6;8.5
1354;50 Vervoer over water;2019 2e kwartaal;103.7;1.6;6.6
1355;50 Vervoer over water;2019 3e kwartaal;103.9;0.2;0.6
1356;50 Vervoer over water;2019 4e kwartaal;103.9;0.1;-4.9
1357;50 Vervoer over water;2019;103.4;;2.4
1358;50 Vervoer over water;2020 1e kwartaal;102.1;-1.8;0.0
1359;50 Vervoer over water;2020 2e kwartaal;102.1;0.1;-1.5
1360;50 Vervoer over water;2020 3e kwartaal;100.2;-1.9;-3.5
1361;50 Vervoer over water;2020 4e kwartaal;102.4;2.2;-1.5
1362;50 Vervoer over water;2020;101.7;;-1.6
1363;50 Vervoer over water;2021 1e kwartaal;105.5;3.1;3.4
1364;50 Vervoer over water;2021 2e kwartaal;112.6;6.7;10.3
1365;50 Vervoer over water;2021 3e kwartaal;123.9;10.0;23.6
1366;50 Vervoer over water;2021 4e kwartaal;139.6;12.7;36.4
1367;50 Vervoer over water;2021;120.4;;18.4
1368;50 Vervoer over water;2022 1e kwartaal;146.3;4.8;38.6
1369;50 Vervoer over water;2022 2e kwartaal;163.9;12.1;45.5
1370;50 Vervoer over water;2022 3e kwartaal;175.1;6.8;41.3
1371;50 Vervoer over water;2022 4e kwartaal;168.0;-4.0;20.3
1372;50 Vervoer over water;2022;163.3;;35.6
1373;50 Vervoer over water;2023 1e kwartaal;159.6;-5.0;9.1
1374;50 Vervoer over water;2023 2e kwartaal;154.4;-3.2;-5.8
1375;50 Vervoer over water;2023 3e kwartaal;148.5;-3.8;-15.2
1376;50 Vervoer over water;2023 4e kwartaal;148.8;0.2;-11.4
1377;50 Vervoer over water;2023;152.8;;-6.4
1378;501 Zee- en kustvaart, personenvervoer;2002 4e kwartaal;;;
1379;501 Zee- en kustvaart, personenvervoer;2003 1e kwartaal;;;
1380;501 Zee- en kustvaart, personenvervoer;2003 2e kwartaal;;;
1381;501 Zee- en kustvaart, personenvervoer;2003 3e kwartaal;;;
1382;501 Zee- en kustvaart, personenvervoer;2003 4e kwartaal;;;
1383;501 Zee- en kustvaart, personenvervoer;2003;;;
1384;501 Zee- en kustvaart, personenvervoer;2004 1e kwartaal;;;
1385;501 Zee- en kustvaart, personenvervoer;2004 2e kwartaal;;;
1386;501 Zee- en kustvaart, personenvervoer;2004 3e kwartaal;;;
1387;501 Zee- en kustvaart, personenvervoer;2004 4e kwartaal;;;
1388;501 Zee- en kustvaart, personenvervoer;2004;;;
1389;501 Zee- en kustvaart, personenvervoer;2005 1e kwartaal;;;
1390;501 Zee- en kustvaart, personenvervoer;2005 2e kwartaal;;;
1391;501 Zee- en kustvaart, personenvervoer;2005 3e kwartaal;;;
1392;501 Zee- en kustvaart, personenvervoer;2005 4e kwartaal;;;
1393;501 Zee- en kustvaart, personenvervoer;2005;;;
1394;501 Zee- en kustvaart, personenvervoer;2006 1e kwartaal;;;
1395;501 Zee- en kustvaart, personenvervoer;2006 2e kwartaal;;;
1396;501 Zee- en kustvaart, personenvervoer;2006 3e kwartaal;;;
1397;501 Zee- en kustvaart, personenvervoer;2006 4e kwartaal;;;
1398;501 Zee- en kustvaart, personenvervoer;2006;;;
1399;501 Zee- en kustvaart, personenvervoer;2007 1e kwartaal;;;
1400;501 Zee- en kustvaart, personenvervoer;2007 2e kwartaal;;;
1401;501 Zee- en kustvaart, personenvervoer;2007 3e kwartaal;;;
1402;501 Zee- en kustvaart, personenvervoer;2007 4e kwartaal;;;
1403;501 Zee- en kustvaart, personenvervoer;2007;;;
1404;501 Zee- en kustvaart, personenvervoer;2008 1e kwartaal;;;
1405;501 Zee- en kustvaart, personenvervoer;2008 2e kwartaal;;;
1406;501 Zee- en kustvaart, personenvervoer;2008 3e kwartaal;;;
1407;501 Zee- en kustvaart, personenvervoer;2008 4e kwartaal;;;
1408;501 Zee- en kustvaart, personenvervoer;2008;;;
1409;501 Zee- en kustvaart, personenvervoer;2009 1e kwartaal;;;
1410;501 Zee- en kustvaart, personenvervoer;2009 2e kwartaal;;;
1411;501 Zee- en kustvaart, personenvervoer;2009 3e kwartaal;;;
1412;501 Zee- en kustvaart, personenvervoer;2009 4e kwartaal;;;
1413;501 Zee- en kustvaart, personenvervoer;2009;;;
1414;501 Zee- en kustvaart, personenvervoer;2010 1e kwartaal;;;
1415;501 Zee- en kustvaart, personenvervoer;2010 2e kwartaal;;;
1416;501 Zee- en kustvaart, personenvervoer;2010 3e kwartaal;;;
1417;501 Zee- en kustvaart, personenvervoer;2010 4e kwartaal;;;
1418;501 Zee- en kustvaart, personenvervoer;2010;;;
