ID;BelastingenEnWettelijkePremies;Perioden;OntvangenBelastingenEnWettPremies_1
7716;Vliegbelasting;2013;0.0
7717;Vliegbelasting;2014 1e kwartaal;0.0
7718;Vliegbelasting;2014 2e kwartaal;0.0
7719;Vliegbelasting;2014 3e kwartaal;0.0
7720;Vliegbelasting;2014 4e kwartaal;0.0
7721;Vliegbelasting;2014;0.0
7722;Vliegbelasting;2015 1e kwartaal;0.0
7723;Vliegbelasting;2015 2e kwartaal;0.0
7724;Vliegbelasting;2015 3e kwartaal;0.0
7725;Vliegbelasting;2015 4e kwartaal;0.0
7726;Vliegbelasting;2015;0.0
7727;Vliegbelasting;2016 1e kwartaal;0.0
7728;Vliegbelasting;2016 2e kwartaal;0.0
7729;Vliegbelasting;2016 3e kwartaal;0.0
7730;Vliegbelasting;2016 4e kwartaal;0.0
7731;Vliegbelasting;2016;0.0
7732;Vliegbelasting;2017 1e kwartaal;0.0
7733;Vliegbelasting;2017 2e kwartaal;0.0
7734;Vliegbelasting;2017 3e kwartaal;0.0
7735;Vliegbelasting;2017 4e kwartaal;0.0
7736;Vliegbelasting;2017;0.0
7737;Vliegbelasting;2018 1e kwartaal;0.0
7738;Vliegbelasting;2018 2e kwartaal;0.0
7739;Vliegbelasting;2018 3e kwartaal;0.0
7740;Vliegbelasting;2018 4e kwartaal;0.0
7741;Vliegbelasting;2018;0.0
7742;Vliegbelasting;2019 1e kwartaal;0.0
7743;Vliegbelasting;2019 2e kwartaal;0.0
7744;Vliegbelasting;2019 3e kwartaal;0.0
7745;Vliegbelasting;2019 4e kwartaal;0.0
7746;Vliegbelasting;2019;0.0
7747;Vliegbelasting;2020 1e kwartaal;0.0
7748;Vliegbelasting;2020 2e kwartaal;0.0
7749;Vliegbelasting;2020 3e kwartaal;0.0
7750;Vliegbelasting;2020 4e kwartaal;0.0
7751;Vliegbelasting;2020;0.0
7752;Vliegbelasting;2021 1e kwartaal;5.0
7753;Vliegbelasting;2021 2e kwartaal;9.0
7754;Vliegbelasting;2021 3e kwartaal;28.0
7755;Vliegbelasting;2021 4e kwartaal;27.0
7756;Vliegbelasting;2021;69.0
7757;Vliegbelasting;2022 1e kwartaal;24.0
7758;Vliegbelasting;2022 2e kwartaal;45.0
7759;Vliegbelasting;2022 3e kwartaal;53.0
7760;Vliegbelasting;2022 4e kwartaal;42.0
7761;Vliegbelasting;2022;164.0
7762;Vliegbelasting;2023 1e kwartaal;121.0
7763;Vliegbelasting;2023 2e kwartaal;174.0
7764;Vliegbelasting;2023 3e kwartaal;189.0
7765;Vliegbelasting;2023 4e kwartaal;155.0
7766;Vliegbelasting;2023;639.0
7767;Vliegbelasting;2024 1e kwartaal;148.0
7768;Vliegbelasting;2024 2e kwartaal;204.0
7769;Vliegbelasting;2024 3e kwartaal;218.0
7770;Vliegbelasting;2024 4e kwartaal;176.0
7771;Vliegbelasting;2024;746.0
7772;Voorraadheffing aardolieproducten;1995;73.0
7773;Voorraadheffing aardolieproducten;1996;67.0
7774;Voorraadheffing aardolieproducten;1997;70.0
7775;Voorraadheffing aardolieproducten;1998;74.0
7776;Voorraadheffing aardolieproducten;1999 1e kwartaal;
7777;Voorraadheffing aardolieproducten;1999 2e kwartaal;
7778;Voorraadheffing aardolieproducten;1999 3e kwartaal;
7779;Voorraadheffing aardolieproducten;1999 4e kwartaal;
7780;Voorraadheffing aardolieproducten;1999;62.0
7781;Voorraadheffing aardolieproducten;2000 1e kwartaal;
7782;Voorraadheffing aardolieproducten;2000 2e kwartaal;
7783;Voorraadheffing aardolieproducten;2000 3e kwartaal;
7784;Voorraadheffing aardolieproducten;2000 4e kwartaal;
7785;Voorraadheffing aardolieproducten;2000;68.0
7786;Voorraadheffing aardolieproducten;2001 1e kwartaal;
7787;Voorraadheffing aardolieproducten;2001 2e kwartaal;
7788;Voorraadheffing aardolieproducten;2001 3e kwartaal;
7789;Voorraadheffing aardolieproducten;2001 4e kwartaal;
7790;Voorraadheffing aardolieproducten;2001;74.0
7791;Voorraadheffing aardolieproducten;2002 1e kwartaal;
7792;Voorraadheffing aardolieproducten;2002 2e kwartaal;
7793;Voorraadheffing aardolieproducten;2002 3e kwartaal;
7794;Voorraadheffing aardolieproducten;2002 4e kwartaal;
7795;Voorraadheffing aardolieproducten;2002;85.0
7796;Voorraadheffing aardolieproducten;2003 1e kwartaal;
7797;Voorraadheffing aardolieproducten;2003 2e kwartaal;
7798;Voorraadheffing aardolieproducten;2003 3e kwartaal;
7799;Voorraadheffing aardolieproducten;2003 4e kwartaal;
7800;Voorraadheffing aardolieproducten;2003;89.0
7801;Voorraadheffing aardolieproducten;2004 1e kwartaal;
7802;Voorraadheffing aardolieproducten;2004 2e kwartaal;
7803;Voorraadheffing aardolieproducten;2004 3e kwartaal;
7804;Voorraadheffing aardolieproducten;2004 4e kwartaal;
7805;Voorraadheffing aardolieproducten;2004;87.0
7806;Voorraadheffing aardolieproducten;2005 1e kwartaal;
7807;Voorraadheffing aardolieproducten;2005 2e kwartaal;
7808;Voorraadheffing aardolieproducten;2005 3e kwartaal;
7809;Voorraadheffing aardolieproducten;2005 4e kwartaal;
7810;Voorraadheffing aardolieproducten;2005;78.0
7811;Voorraadheffing aardolieproducten;2006 1e kwartaal;
7812;Voorraadheffing aardolieproducten;2006 2e kwartaal;
7813;Voorraadheffing aardolieproducten;2006 3e kwartaal;
7814;Voorraadheffing aardolieproducten;2006 4e kwartaal;
7815;Voorraadheffing aardolieproducten;2006;81.0
7816;Voorraadheffing aardolieproducten;2007 1e kwartaal;
7817;Voorraadheffing aardolieproducten;2007 2e kwartaal;
7818;Voorraadheffing aardolieproducten;2007 3e kwartaal;
7819;Voorraadheffing aardolieproducten;2007 4e kwartaal;
7820;Voorraadheffing aardolieproducten;2007;85.0
7821;Voorraadheffing aardolieproducten;2008 1e kwartaal;21.0
7822;Voorraadheffing aardolieproducten;2008 2e kwartaal;21.0
7823;Voorraadheffing aardolieproducten;2008 3e kwartaal;20.0
7824;Voorraadheffing aardolieproducten;2008 4e kwartaal;21.0
7825;Voorraadheffing aardolieproducten;2008;83.0
7826;Voorraadheffing aardolieproducten;2009 1e kwartaal;25.0
7827;Voorraadheffing aardolieproducten;2009 2e kwartaal;25.0
7828;Voorraadheffing aardolieproducten;2009 3e kwartaal;20.0
7829;Voorraadheffing aardolieproducten;2009 4e kwartaal;24.0
7830;Voorraadheffing aardolieproducten;2009;94.0
7831;Voorraadheffing aardolieproducten;2010 1e kwartaal;25.0
7832;Voorraadheffing aardolieproducten;2010 2e kwartaal;25.0
7833;Voorraadheffing aardolieproducten;2010 3e kwartaal;25.0
7834;Voorraadheffing aardolieproducten;2010 4e kwartaal;25.0
7835;Voorraadheffing aardolieproducten;2010;100.0
7836;Voorraadheffing aardolieproducten;2011 1e kwartaal;22.0
7837;Voorraadheffing aardolieproducten;2011 2e kwartaal;22.0
7838;Voorraadheffing aardolieproducten;2011 3e kwartaal;22.0
7839;Voorraadheffing aardolieproducten;2011 4e kwartaal;23.0
7840;Voorraadheffing aardolieproducten;2011;89.0
7841;Voorraadheffing aardolieproducten;2012 1e kwartaal;14.0
7842;Voorraadheffing aardolieproducten;2012 2e kwartaal;24.0
7843;Voorraadheffing aardolieproducten;2012 3e kwartaal;22.0
7844;Voorraadheffing aardolieproducten;2012 4e kwartaal;26.0
7845;Voorraadheffing aardolieproducten;2012;86.0
7846;Voorraadheffing aardolieproducten;2013 1e kwartaal;15.0
7847;Voorraadheffing aardolieproducten;2013 2e kwartaal;29.0
7848;Voorraadheffing aardolieproducten;2013 3e kwartaal;29.0
7849;Voorraadheffing aardolieproducten;2013 4e kwartaal;28.0
7850;Voorraadheffing aardolieproducten;2013;101.0
7851;Voorraadheffing aardolieproducten;2014 1e kwartaal;28.0
7852;Voorraadheffing aardolieproducten;2014 2e kwartaal;26.0
7853;Voorraadheffing aardolieproducten;2014 3e kwartaal;26.0
7854;Voorraadheffing aardolieproducten;2014 4e kwartaal;27.0
7855;Voorraadheffing aardolieproducten;2014;107.0
7856;Voorraadheffing aardolieproducten;2015 1e kwartaal;26.0
7857;Voorraadheffing aardolieproducten;2015 2e kwartaal;26.0
7858;Voorraadheffing aardolieproducten;2015 3e kwartaal;27.0
7859;Voorraadheffing aardolieproducten;2015 4e kwartaal;27.0
7860;Voorraadheffing aardolieproducten;2015;106.0
7861;Voorraadheffing aardolieproducten;2016 1e kwartaal;27.0
7862;Voorraadheffing aardolieproducten;2016 2e kwartaal;27.0
7863;Voorraadheffing aardolieproducten;2016 3e kwartaal;28.0
7864;Voorraadheffing aardolieproducten;2016 4e kwartaal;26.0
7865;Voorraadheffing aardolieproducten;2016;108.0
7866;Voorraadheffing aardolieproducten;2017 1e kwartaal;28.0
7867;Voorraadheffing aardolieproducten;2017 2e kwartaal;27.0
7868;Voorraadheffing aardolieproducten;2017 3e kwartaal;28.0
7869;Voorraadheffing aardolieproducten;2017 4e kwartaal;27.0
7870;Voorraadheffing aardolieproducten;2017;110.0
7871;Voorraadheffing aardolieproducten;2018 1e kwartaal;27.0
7872;Voorraadheffing aardolieproducten;2018 2e kwartaal;27.0
7873;Voorraadheffing aardolieproducten;2018 3e kwartaal;29.0
7874;Voorraadheffing aardolieproducten;2018 4e kwartaal;28.0
7875;Voorraadheffing aardolieproducten;2018;111.0
7876;Voorraadheffing aardolieproducten;2019 1e kwartaal;27.0
7877;Voorraadheffing aardolieproducten;2019 2e kwartaal;18.0
7878;Voorraadheffing aardolieproducten;2019 3e kwartaal;28.0
7879;Voorraadheffing aardolieproducten;2019 4e kwartaal;37.0
7880;Voorraadheffing aardolieproducten;2019;110.0
7881;Voorraadheffing aardolieproducten;2020 1e kwartaal;28.0
7882;Voorraadheffing aardolieproducten;2020 2e kwartaal;17.0
7883;Voorraadheffing aardolieproducten;2020 3e kwartaal;26.0
7884;Voorraadheffing aardolieproducten;2020 4e kwartaal;24.0
7885;Voorraadheffing aardolieproducten;2020;95.0
7886;Voorraadheffing aardolieproducten;2021 1e kwartaal;22.0
7887;Voorraadheffing aardolieproducten;2021 2e kwartaal;24.0
7888;Voorraadheffing aardolieproducten;2021 3e kwartaal;18.0
7889;Voorraadheffing aardolieproducten;2021 4e kwartaal;25.0
7890;Voorraadheffing aardolieproducten;2021;89.0
7891;Voorraadheffing aardolieproducten;2022 1e kwartaal;23.0
7892;Voorraadheffing aardolieproducten;2022 2e kwartaal;26.0
7893;Voorraadheffing aardolieproducten;2022 3e kwartaal;25.0
7894;Voorraadheffing aardolieproducten;2022 4e kwartaal;22.0
7895;Voorraadheffing aardolieproducten;2022;96.0
7896;Voorraadheffing aardolieproducten;2023 1e kwartaal;25.0
7897;Voorraadheffing aardolieproducten;2023 2e kwartaal;25.0
7898;Voorraadheffing aardolieproducten;2023 3e kwartaal;30.0
7899;Voorraadheffing aardolieproducten;2023 4e kwartaal;25.0
7900;Voorraadheffing aardolieproducten;2023;105.0
7901;Voorraadheffing aardolieproducten;2024 1e kwartaal;33.0
7902;Voorraadheffing aardolieproducten;2024 2e kwartaal;16.0
7903;Voorraadheffing aardolieproducten;2024 3e kwartaal;22.0
7904;Voorraadheffing aardolieproducten;2024 4e kwartaal;27.0
7905;Voorraadheffing aardolieproducten;2024;98.0
7906;Woonforensenbelasting;1995;9.0
7907;Woonforensenbelasting;1996;7.0
7908;Woonforensenbelasting;1997;7.0
7909;Woonforensenbelasting;1998;10.0
7910;Woonforensenbelasting;1999 1e kwartaal;
7911;Woonforensenbelasting;1999 2e kwartaal;
7912;Woonforensenbelasting;1999 3e kwartaal;
7913;Woonforensenbelasting;1999 4e kwartaal;
7914;Woonforensenbelasting;1999;9.0
7915;Woonforensenbelasting;2000 1e kwartaal;
7916;Woonforensenbelasting;2000 2e kwartaal;
7917;Woonforensenbelasting;2000 3e kwartaal;
7918;Woonforensenbelasting;2000 4e kwartaal;
7919;Woonforensenbelasting;2000;12.0
7920;Woonforensenbelasting;2001 1e kwartaal;
7921;Woonforensenbelasting;2001 2e kwartaal;
7922;Woonforensenbelasting;2001 3e kwartaal;
7923;Woonforensenbelasting;2001 4e kwartaal;
7924;Woonforensenbelasting;2001;14.0
7925;Woonforensenbelasting;2002 1e kwartaal;
7926;Woonforensenbelasting;2002 2e kwartaal;
7927;Woonforensenbelasting;2002 3e kwartaal;
7928;Woonforensenbelasting;2002 4e kwartaal;
7929;Woonforensenbelasting;2002;16.0
7930;Woonforensenbelasting;2003 1e kwartaal;
7931;Woonforensenbelasting;2003 2e kwartaal;
7932;Woonforensenbelasting;2003 3e kwartaal;
7933;Woonforensenbelasting;2003 4e kwartaal;
7934;Woonforensenbelasting;2003;17.0
7935;Woonforensenbelasting;2004 1e kwartaal;
7936;Woonforensenbelasting;2004 2e kwartaal;
7937;Woonforensenbelasting;2004 3e kwartaal;
7938;Woonforensenbelasting;2004 4e kwartaal;
7939;Woonforensenbelasting;2004;19.0
7940;Woonforensenbelasting;2005 1e kwartaal;
7941;Woonforensenbelasting;2005 2e kwartaal;
7942;Woonforensenbelasting;2005 3e kwartaal;
7943;Woonforensenbelasting;2005 4e kwartaal;
7944;Woonforensenbelasting;2005;20.0
7945;Woonforensenbelasting;2006 1e kwartaal;
7946;Woonforensenbelasting;2006 2e kwartaal;
7947;Woonforensenbelasting;2006 3e kwartaal;
7948;Woonforensenbelasting;2006 4e kwartaal;
7949;Woonforensenbelasting;2006;19.0
7950;Woonforensenbelasting;2007 1e kwartaal;
7951;Woonforensenbelasting;2007 2e kwartaal;
7952;Woonforensenbelasting;2007 3e kwartaal;
7953;Woonforensenbelasting;2007 4e kwartaal;
7954;Woonforensenbelasting;2007;21.0
7955;Woonforensenbelasting;2008 1e kwartaal;6.0
7956;Woonforensenbelasting;2008 2e kwartaal;6.0
7957;Woonforensenbelasting;2008 3e kwartaal;6.0
7958;Woonforensenbelasting;2008 4e kwartaal;5.0
7959;Woonforensenbelasting;2008;23.0
7960;Woonforensenbelasting;2009 1e kwartaal;6.0
7961;Woonforensenbelasting;2009 2e kwartaal;6.0
7962;Woonforensenbelasting;2009 3e kwartaal;6.0
7963;Woonforensenbelasting;2009 4e kwartaal;6.0
7964;Woonforensenbelasting;2009;24.0
7965;Woonforensenbelasting;2010 1e kwartaal;6.0
7966;Woonforensenbelasting;2010 2e kwartaal;6.0
7967;Woonforensenbelasting;2010 3e kwartaal;6.0
7968;Woonforensenbelasting;2010 4e kwartaal;7.0
7969;Woonforensenbelasting;2010;25.0
7970;Woonforensenbelasting;2011 1e kwartaal;6.0
7971;Woonforensenbelasting;2011 2e kwartaal;6.0
7972;Woonforensenbelasting;2011 3e kwartaal;7.0
7973;Woonforensenbelasting;2011 4e kwartaal;7.0
7974;Woonforensenbelasting;2011;26.0
7975;Woonforensenbelasting;2012 1e kwartaal;7.0
7976;Woonforensenbelasting;2012 2e kwartaal;7.0
7977;Woonforensenbelasting;2012 3e kwartaal;7.0
7978;Woonforensenbelasting;2012 4e kwartaal;7.0
7979;Woonforensenbelasting;2012;28.0
7980;Woonforensenbelasting;2013 1e kwartaal;6.0
7981;Woonforensenbelasting;2013 2e kwartaal;8.0
7982;Woonforensenbelasting;2013 3e kwartaal;7.0
7983;Woonforensenbelasting;2013 4e kwartaal;8.0
7984;Woonforensenbelasting;2013;29.0
7985;Woonforensenbelasting;2014 1e kwartaal;8.0
7986;Woonforensenbelasting;2014 2e kwartaal;8.0
7987;Woonforensenbelasting;2014 3e kwartaal;7.0
7988;Woonforensenbelasting;2014 4e kwartaal;5.0
7989;Woonforensenbelasting;2014;28.0
7990;Woonforensenbelasting;2015 1e kwartaal;5.0
7991;Woonforensenbelasting;2015 2e kwartaal;6.0
7992;Woonforensenbelasting;2015 3e kwartaal;7.0
7993;Woonforensenbelasting;2015 4e kwartaal;11.0
7994;Woonforensenbelasting;2015;29.0
7995;Woonforensenbelasting;2016 1e kwartaal;6.0
7996;Woonforensenbelasting;2016 2e kwartaal;5.0
7997;Woonforensenbelasting;2016 3e kwartaal;5.0
7998;Woonforensenbelasting;2016 4e kwartaal;14.0
7999;Woonforensenbelasting;2016;30.0
8000;Woonforensenbelasting;2017 1e kwartaal;8.0
8001;Woonforensenbelasting;2017 2e kwartaal;7.0
8002;Woonforensenbelasting;2017 3e kwartaal;9.0
8003;Woonforensenbelasting;2017 4e kwartaal;8.0
8004;Woonforensenbelasting;2017;32.0
8005;Woonforensenbelasting;2018 1e kwartaal;8.0
8006;Woonforensenbelasting;2018 2e kwartaal;8.0
8007;Woonforensenbelasting;2018 3e kwartaal;8.0
8008;Woonforensenbelasting;2018 4e kwartaal;9.0
8009;Woonforensenbelasting;2018;33.0
8010;Woonforensenbelasting;2019 1e kwartaal;8.0
8011;Woonforensenbelasting;2019 2e kwartaal;8.0
8012;Woonforensenbelasting;2019 3e kwartaal;9.0
8013;Woonforensenbelasting;2019 4e kwartaal;10.0
8014;Woonforensenbelasting;2019;35.0
8015;Woonforensenbelasting;2020 1e kwartaal;9.0
8016;Woonforensenbelasting;2020 2e kwartaal;10.0
8017;Woonforensenbelasting;2020 3e kwartaal;11.0
8018;Woonforensenbelasting;2020 4e kwartaal;9.0
8019;Woonforensenbelasting;2020;39.0
8020;Woonforensenbelasting;2021 1e kwartaal;10.0
8021;Woonforensenbelasting;2021 2e kwartaal;11.0
8022;Woonforensenbelasting;2021 3e kwartaal;10.0
8023;Woonforensenbelasting;2021 4e kwartaal;10.0
8024;Woonforensenbelasting;2021;41.0
8025;Woonforensenbelasting;2022 1e kwartaal;11.0
8026;Woonforensenbelasting;2022 2e kwartaal;12.0
8027;Woonforensenbelasting;2022 3e kwartaal;11.0
8028;Woonforensenbelasting;2022 4e kwartaal;12.0
8029;Woonforensenbelasting;2022;46.0
8030;Woonforensenbelasting;2023 1e kwartaal;11.0
8031;Woonforensenbelasting;2023 2e kwartaal;11.0
8032;Woonforensenbelasting;2023 3e kwartaal;10.0
8033;Woonforensenbelasting;2023 4e kwartaal;7.0
8034;Woonforensenbelasting;2023;39.0
8035;Woonforensenbelasting;2024 1e kwartaal;11.0
8036;Woonforensenbelasting;2024 2e kwartaal;11.0
8037;Woonforensenbelasting;2024 3e kwartaal;10.0
8038;Woonforensenbelasting;2024 4e kwartaal;9.0
8039;Woonforensenbelasting;2024;41.0
8040;Overige belastingen;1995;43.0
8041;Overige belastingen;1996;29.0
8042;Overige belastingen;1997;29.0
8043;Overige belastingen;1998;32.0
8044;Overige belastingen;1999 1e kwartaal;
8045;Overige belastingen;1999 2e kwartaal;
8046;Overige belastingen;1999 3e kwartaal;
8047;Overige belastingen;1999 4e kwartaal;
8048;Overige belastingen;1999;31.0
8049;Overige belastingen;2000 1e kwartaal;
8050;Overige belastingen;2000 2e kwartaal;
8051;Overige belastingen;2000 3e kwartaal;
8052;Overige belastingen;2000 4e kwartaal;
8053;Overige belastingen;2000;356.0
8054;Overige belastingen;2001 1e kwartaal;
8055;Overige belastingen;2001 2e kwartaal;
8056;Overige belastingen;2001 3e kwartaal;
8057;Overige belastingen;2001 4e kwartaal;
8058;Overige belastingen;2001;45.0
8059;Overige belastingen;2002 1e kwartaal;
8060;Overige belastingen;2002 2e kwartaal;
8061;Overige belastingen;2002 3e kwartaal;
8062;Overige belastingen;2002 4e kwartaal;
8063;Overige belastingen;2002;74.0
8064;Overige belastingen;2003 1e kwartaal;
8065;Overige belastingen;2003 2e kwartaal;
8066;Overige belastingen;2003 3e kwartaal;
8067;Overige belastingen;2003 4e kwartaal;
8068;Overige belastingen;2003;28.0
8069;Overige belastingen;2004 1e kwartaal;
8070;Overige belastingen;2004 2e kwartaal;
8071;Overige belastingen;2004 3e kwartaal;
8072;Overige belastingen;2004 4e kwartaal;
8073;Overige belastingen;2004;-19.0
8074;Overige belastingen;2005 1e kwartaal;
8075;Overige belastingen;2005 2e kwartaal;
8076;Overige belastingen;2005 3e kwartaal;
8077;Overige belastingen;2005 4e kwartaal;
8078;Overige belastingen;2005;47.0
8079;Overige belastingen;2006 1e kwartaal;
8080;Overige belastingen;2006 2e kwartaal;
8081;Overige belastingen;2006 3e kwartaal;
8082;Overige belastingen;2006 4e kwartaal;
8083;Overige belastingen;2006;-38.0
8084;Overige belastingen;2007 1e kwartaal;
8085;Overige belastingen;2007 2e kwartaal;
8086;Overige belastingen;2007 3e kwartaal;
8087;Overige belastingen;2007 4e kwartaal;
8088;Overige belastingen;2007;149.0
8089;Overige belastingen;2008 1e kwartaal;56.0
8090;Overige belastingen;2008 2e kwartaal;54.0
8091;Overige belastingen;2008 3e kwartaal;7.0
8092;Overige belastingen;2008 4e kwartaal;-22.0
8093;Overige belastingen;2008;95.0
8094;Overige belastingen;2009 1e kwartaal;21.0
8095;Overige belastingen;2009 2e kwartaal;5.0
8096;Overige belastingen;2009 3e kwartaal;13.0
8097;Overige belastingen;2009 4e kwartaal;8.0
8098;Overige belastingen;2009;47.0
8099;Overige belastingen;2010 1e kwartaal;8.0
8100;Overige belastingen;2010 2e kwartaal;-38.0
8101;Overige belastingen;2010 3e kwartaal;46.0
8102;Overige belastingen;2010 4e kwartaal;-2.0
8103;Overige belastingen;2010;14.0
8104;Overige belastingen;2011 1e kwartaal;37.0
8105;Overige belastingen;2011 2e kwartaal;1.0
8106;Overige belastingen;2011 3e kwartaal;18.0
8107;Overige belastingen;2011 4e kwartaal;-40.0
8108;Overige belastingen;2011;16.0
8109;Overige belastingen;2012 1e kwartaal;42.0
8110;Overige belastingen;2012 2e kwartaal;20.0
8111;Overige belastingen;2012 3e kwartaal;45.0
8112;Overige belastingen;2012 4e kwartaal;-71.0
8113;Overige belastingen;2012;36.0
8114;Overige belastingen;2013 1e kwartaal;34.0
8115;Overige belastingen;2013 2e kwartaal;5.0
8116;Overige belastingen;2013 3e kwartaal;27.0
8117;Overige belastingen;2013 4e kwartaal;14.0
8118;Overige belastingen;2013;80.0
8119;Overige belastingen;2014 1e kwartaal;23.0
8120;Overige belastingen;2014 2e kwartaal;42.0
8121;Overige belastingen;2014 3e kwartaal;52.0
8122;Overige belastingen;2014 4e kwartaal;25.0
8123;Overige belastingen;2014;142.0
8124;Overige belastingen;2015 1e kwartaal;10.0
8125;Overige belastingen;2015 2e kwartaal;32.0
8126;Overige belastingen;2015 3e kwartaal;0.0
8127;Overige belastingen;2015 4e kwartaal;38.0
8128;Overige belastingen;2015;80.0
8129;Overige belastingen;2016 1e kwartaal;46.0
8130;Overige belastingen;2016 2e kwartaal;20.0
8131;Overige belastingen;2016 3e kwartaal;55.0
8132;Overige belastingen;2016 4e kwartaal;-82.0
8133;Overige belastingen;2016;39.0
8134;Overige belastingen;2017 1e kwartaal;33.0
8135;Overige belastingen;2017 2e kwartaal;36.0
8136;Overige belastingen;2017 3e kwartaal;45.0
8137;Overige belastingen;2017 4e kwartaal;52.0
8138;Overige belastingen;2017;166.0
8139;Overige belastingen;2018 1e kwartaal;-22.0
8140;Overige belastingen;2018 2e kwartaal;21.0
8141;Overige belastingen;2018 3e kwartaal;47.0
8142;Overige belastingen;2018 4e kwartaal;60.0
8143;Overige belastingen;2018;106.0
8144;Overige belastingen;2019 1e kwartaal;12.0
8145;Overige belastingen;2019 2e kwartaal;46.0
8146;Overige belastingen;2019 3e kwartaal;46.0
8147;Overige belastingen;2019 4e kwartaal;26.0
8148;Overige belastingen;2019;130.0
8149;Overige belastingen;2020 1e kwartaal;48.0
8150;Overige belastingen;2020 2e kwartaal;85.0
8151;Overige belastingen;2020 3e kwartaal;47.0
8152;Overige belastingen;2020 4e kwartaal;-18.0
8153;Overige belastingen;2020;162.0
8154;Overige belastingen;2021 1e kwartaal;-19.0
8155;Overige belastingen;2021 2e kwartaal;-33.0
8156;Overige belastingen;2021 3e kwartaal;28.0
8157;Overige belastingen;2021 4e kwartaal;10.0
8158;Overige belastingen;2021;-14.0
8159;Overige belastingen;2022 1e kwartaal;23.0
8160;Overige belastingen;2022 2e kwartaal;32.0
8161;Overige belastingen;2022 3e kwartaal;43.0
8162;Overige belastingen;2022 4e kwartaal;64.0
8163;Overige belastingen;2022;162.0
8164;Overige belastingen;2023 1e kwartaal;18.0
8165;Overige belastingen;2023 2e kwartaal;62.0
8166;Overige belastingen;2023 3e kwartaal;36.0
8167;Overige belastingen;2023 4e kwartaal;61.0
8168;Overige belastingen;2023;177.0
8169;Overige belastingen;2024 1e kwartaal;-12.0
8170;Overige belastingen;2024 2e kwartaal;10.0
8171;Overige belastingen;2024 3e kwartaal;31.0
8172;Overige belastingen;2024 4e kwartaal;63.0
8173;Overige belastingen;2024;92.0
8174;Totaal wettelijke premies;1995;49722.0
8175;Totaal wettelijke premies;1996;49856.0
8176;Totaal wettelijke premies;1997;52661.0
8177;Totaal wettelijke premies;1998;56138.0
8178;Totaal wettelijke premies;1999 1e kwartaal;15179.0
8179;Totaal wettelijke premies;1999 2e kwartaal;16607.0
8180;Totaal wettelijke premies;1999 3e kwartaal;14357.0
8181;Totaal wettelijke premies;1999 4e kwartaal;15699.0
8182;Totaal wettelijke premies;1999;61842.0
8183;Totaal wettelijke premies;2000 1e kwartaal;15767.0
