ID;Bromfietssoort;AantalVoertuigenInHuishouden;Huishoudkenmerken;Perioden;HuishoudensInBezitVanBromfiets_1;HuishoudensInBezitVanBromfiets_2
1727;Brommobiel;Minimaal één voertuig;Stedelijkheid: onbekend;2015;0;0.1
1728;Brommobiel;Eén voertuig;Particuliere huishoudens;2010;18100;0.2
1729;Brommobiel;Eén voertuig;Particuliere huishoudens;2011;18600;0.2
1730;Brommobiel;Eén voertuig;Particuliere huishoudens;2012;18800;0.3
1731;Brommobiel;Eén voertuig;Particuliere huishoudens;2013;18900;0.2
1732;Brommobiel;Eén voertuig;Particuliere huishoudens;2014;18500;0.2
1733;Brommobiel;Eén voertuig;Particuliere huishoudens;2015;18200;0.2
1734;Brommobiel;Eén voertuig;Type: Eenpersoonshuishouden;2010;6200;0.2
1735;Brommobiel;Eén voertuig;Type: Eenpersoonshuishouden;2011;6400;0.2
1736;Brommobiel;Eén voertuig;Type: Eenpersoonshuishouden;2012;6500;0.2
1737;Brommobiel;Eén voertuig;Type: Eenpersoonshuishouden;2013;6700;0.2
1738;Brommobiel;Eén voertuig;Type: Eenpersoonshuishouden;2014;6600;0.2
1739;Brommobiel;Eén voertuig;Type: Eenpersoonshuishouden;2015;6700;0.2
1740;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden;2010;12000;0.3
1741;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden;2011;12200;0.3
1742;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden;2012;12300;0.3
1743;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden;2013;12200;0.3
1744;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden;2014;11900;0.2
1745;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden;2015;11500;0.2
1746;Brommobiel;Eén voertuig;Type: Eenoudergezin;2010;1200;0.3
1747;Brommobiel;Eén voertuig;Type: Eenoudergezin;2011;1300;0.3
1748;Brommobiel;Eén voertuig;Type: Eenoudergezin;2012;1300;0.3
1749;Brommobiel;Eén voertuig;Type: Eenoudergezin;2013;1300;0.2
1750;Brommobiel;Eén voertuig;Type: Eenoudergezin;2014;1300;0.2
1751;Brommobiel;Eén voertuig;Type: Eenoudergezin;2015;1200;0.2
1752;Brommobiel;Eén voertuig;Type: Paar, totaal;2010;10300;0.2
1753;Brommobiel;Eén voertuig;Type: Paar, totaal;2011;10600;0.3
1754;Brommobiel;Eén voertuig;Type: Paar, totaal;2012;10700;0.3
1755;Brommobiel;Eén voertuig;Type: Paar, totaal;2013;10700;0.3
1756;Brommobiel;Eén voertuig;Type: Paar, totaal;2014;10400;0.2
1757;Brommobiel;Eén voertuig;Type: Paar, totaal;2015;10100;0.2
1758;Brommobiel;Eén voertuig;Type: Paar, met kind(eren);2010;4300;0.2
1759;Brommobiel;Eén voertuig;Type: Paar, met kind(eren);2011;4700;0.2
1760;Brommobiel;Eén voertuig;Type: Paar, met kind(eren);2012;4700;0.2
1761;Brommobiel;Eén voertuig;Type: Paar, met kind(eren);2013;4600;0.2
1762;Brommobiel;Eén voertuig;Type: Paar, met kind(eren);2014;4400;0.2
1763;Brommobiel;Eén voertuig;Type: Paar, met kind(eren);2015;4200;0.2
1764;Brommobiel;Eén voertuig;Type: Paar, zonder kind;2010;6000;0.3
1765;Brommobiel;Eén voertuig;Type: Paar, zonder kind;2011;6000;0.3
1766;Brommobiel;Eén voertuig;Type: Paar, zonder kind;2012;6000;0.3
1767;Brommobiel;Eén voertuig;Type: Paar, zonder kind;2013;6100;0.3
1768;Brommobiel;Eén voertuig;Type: Paar, zonder kind;2014;6000;0.3
1769;Brommobiel;Eén voertuig;Type: Paar, zonder kind;2015;5900;0.3
1770;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden, overig;2010;400;0.5
1771;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden, overig;2011;300;0.5
1772;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden, overig;2012;300;0.5
1773;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden, overig;2013;300;0.5
1774;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden, overig;2014;200;0.5
1775;Brommobiel;Eén voertuig;Type: Meerpersoonshuishouden, overig;2015;200;0.5
1776;Brommobiel;Eén voertuig;Huishoudensgrootte: 1 persoon;2010;6200;0.2
1777;Brommobiel;Eén voertuig;Huishoudensgrootte: 1 persoon;2011;6400;0.2
1778;Brommobiel;Eén voertuig;Huishoudensgrootte: 1 persoon;2012;6500;0.2
1779;Brommobiel;Eén voertuig;Huishoudensgrootte: 1 persoon;2013;6700;0.2
1780;Brommobiel;Eén voertuig;Huishoudensgrootte: 1 persoon;2014;6600;0.2
1781;Brommobiel;Eén voertuig;Huishoudensgrootte: 1 persoon;2015;6700;0.2
1782;Brommobiel;Eén voertuig;Huishoudensgrootte: 2 personen;2010;6800;0.3
1783;Brommobiel;Eén voertuig;Huishoudensgrootte: 2 personen;2011;6900;0.3
1784;Brommobiel;Eén voertuig;Huishoudensgrootte: 2 personen;2012;6900;0.3
1785;Brommobiel;Eén voertuig;Huishoudensgrootte: 2 personen;2013;6900;0.3
1786;Brommobiel;Eén voertuig;Huishoudensgrootte: 2 personen;2014;6800;0.3
1787;Brommobiel;Eén voertuig;Huishoudensgrootte: 2 personen;2015;6700;0.3
1788;Brommobiel;Eén voertuig;Huishoudensgrootte: 3 personen;2010;2200;0.2
1789;Brommobiel;Eén voertuig;Huishoudensgrootte: 3 personen;2011;2300;0.3
1790;Brommobiel;Eén voertuig;Huishoudensgrootte: 3 personen;2012;2300;0.2
1791;Brommobiel;Eén voertuig;Huishoudensgrootte: 3 personen;2013;2300;0.3
1792;Brommobiel;Eén voertuig;Huishoudensgrootte: 3 personen;2014;2300;0.2
1793;Brommobiel;Eén voertuig;Huishoudensgrootte: 3 personen;2015;2200;0.2
1794;Brommobiel;Eén voertuig;Huishoudensgrootte: 4 personen;2010;1700;0.2
1795;Brommobiel;Eén voertuig;Huishoudensgrootte: 4 personen;2011;1800;0.2
1796;Brommobiel;Eén voertuig;Huishoudensgrootte: 4 personen;2012;1800;0.2
1797;Brommobiel;Eén voertuig;Huishoudensgrootte: 4 personen;2013;1700;0.2
1798;Brommobiel;Eén voertuig;Huishoudensgrootte: 4 personen;2014;1600;0.2
1799;Brommobiel;Eén voertuig;Huishoudensgrootte: 4 personen;2015;1500;0.2
1800;Brommobiel;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2010;1300;0.3
1801;Brommobiel;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2011;1300;0.3
1802;Brommobiel;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2012;1300;0.3
1803;Brommobiel;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2013;1300;0.3
1804;Brommobiel;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2014;1200;0.3
1805;Brommobiel;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2015;1100;0.3
1806;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2010;3600;0.3
1807;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2011;3600;0.3
1808;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2012;3700;0.3
1809;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2013;3700;0.3
1810;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2014;3400;0.2
1811;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2015;3400;0.2
1812;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2010;5400;0.4
1813;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2011;5600;0.4
1814;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2012;5700;0.4
1815;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2013;5800;0.4
1816;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2014;5800;0.4
1817;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2015;5900;0.4
1818;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2010;4000;0.3
1819;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2011;4200;0.3
1820;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2012;4300;0.3
1821;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2013;4200;0.3
1822;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2014;4200;0.3
1823;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2015;4100;0.3
1824;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2010;3000;0.2
1825;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2011;3000;0.2
1826;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2012;3000;0.2
1827;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2013;3100;0.2
1828;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2014;3000;0.2
1829;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2015;2900;0.2
1830;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2010;2100;0.1
1831;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2011;2200;0.1
1832;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2012;2200;0.1
1833;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2013;2100;0.1
1834;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2014;2000;0.1
1835;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2015;1900;0.1
1836;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2010;100;0.1
1837;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2011;100;0.0
1838;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2012;0;0.0
1839;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2013;0;0.0
1840;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2014;100;0.0
1841;Brommobiel;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2015;100;0.0
1842;Brommobiel;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2010;2000;0.2
1843;Brommobiel;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2011;2000;0.2
1844;Brommobiel;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2012;2100;0.2
1845;Brommobiel;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2013;2100;0.2
1846;Brommobiel;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2014;2100;0.2
1847;Brommobiel;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2015;1900;0.2
1848;Brommobiel;Eén voertuig;Bron: 3 Overdrachtsinkomen;2010;9500;0.4
1849;Brommobiel;Eén voertuig;Bron: 3 Overdrachtsinkomen;2011;9700;0.4
1850;Brommobiel;Eén voertuig;Bron: 3 Overdrachtsinkomen;2012;9800;0.4
1851;Brommobiel;Eén voertuig;Bron: 3 Overdrachtsinkomen;2013;10000;0.4
1852;Brommobiel;Eén voertuig;Bron: 3 Overdrachtsinkomen;2014;9900;0.4
1853;Brommobiel;Eén voertuig;Bron: 3 Overdrachtsinkomen;2015;10000;0.4
1854;Brommobiel;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2010;8400;0.4
1855;Brommobiel;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2011;8500;0.4
1856;Brommobiel;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2012;8500;0.4
1857;Brommobiel;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2013;8600;0.4
1858;Brommobiel;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2014;8500;0.4
1859;Brommobiel;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2015;8500;0.4
1860;Brommobiel;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2010;1000;0.2
1861;Brommobiel;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2011;1200;0.3
1862;Brommobiel;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2012;1300;0.3
1863;Brommobiel;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2013;1400;0.3
1864;Brommobiel;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2014;1400;0.3
1865;Brommobiel;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2015;1500;0.3
1866;Brommobiel;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2010;0;0.3
1867;Brommobiel;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2011;0;0.3
1868;Brommobiel;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2012;0;0.3
1869;Brommobiel;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2013;0;0.3
1870;Brommobiel;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2014;0;0.3
1871;Brommobiel;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2015;0;0.3
1872;Brommobiel;Eén voertuig;Bron: 4 Zonder bekend inkomen;2010;100;0.1
1873;Brommobiel;Eén voertuig;Bron: 4 Zonder bekend inkomen;2011;100;0.0
1874;Brommobiel;Eén voertuig;Bron: 4 Zonder bekend inkomen;2012;0;0.0
1875;Brommobiel;Eén voertuig;Bron: 4 Zonder bekend inkomen;2013;0;0.0
1876;Brommobiel;Eén voertuig;Bron: 4 Zonder bekend inkomen;2014;100;0.0
1877;Brommobiel;Eén voertuig;Bron: 4 Zonder bekend inkomen;2015;100;0.0
1878;Brommobiel;Eén voertuig;Bron: 1 Inkomen uit arbeid;2010;6700;0.2
1879;Brommobiel;Eén voertuig;Bron: 1 Inkomen uit arbeid;2011;6800;0.2
1880;Brommobiel;Eén voertuig;Bron: 1 Inkomen uit arbeid;2012;6900;0.2
1881;Brommobiel;Eén voertuig;Bron: 1 Inkomen uit arbeid;2013;6700;0.2
1882;Brommobiel;Eén voertuig;Bron: 1 Inkomen uit arbeid;2014;6400;0.2
1883;Brommobiel;Eén voertuig;Bron: 1 Inkomen uit arbeid;2015;6300;0.2
1884;Brommobiel;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2010;2500;0.1
1885;Brommobiel;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2011;2500;0.1
1886;Brommobiel;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2012;2400;0.1
1887;Brommobiel;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2013;2400;0.1
1888;Brommobiel;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2014;2300;0.1
1889;Brommobiel;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2015;2400;0.1
1890;Brommobiel;Eén voertuig;Stedelijkheid: sterk stedelijk;2010;4100;0.2
1891;Brommobiel;Eén voertuig;Stedelijkheid: sterk stedelijk;2011;4200;0.2
1892;Brommobiel;Eén voertuig;Stedelijkheid: sterk stedelijk;2012;4300;0.2
1893;Brommobiel;Eén voertuig;Stedelijkheid: sterk stedelijk;2013;4300;0.2
1894;Brommobiel;Eén voertuig;Stedelijkheid: sterk stedelijk;2014;4100;0.2
1895;Brommobiel;Eén voertuig;Stedelijkheid: sterk stedelijk;2015;4800;0.2
1896;Brommobiel;Eén voertuig;Stedelijkheid: matig stedelijk;2010;3400;0.2
1897;Brommobiel;Eén voertuig;Stedelijkheid: matig stedelijk;2011;3400;0.3
1898;Brommobiel;Eén voertuig;Stedelijkheid: matig stedelijk;2012;3700;0.3
1899;Brommobiel;Eén voertuig;Stedelijkheid: matig stedelijk;2013;3600;0.2
1900;Brommobiel;Eén voertuig;Stedelijkheid: matig stedelijk;2014;3700;0.2
1901;Brommobiel;Eén voertuig;Stedelijkheid: matig stedelijk;2015;3200;0.3
1902;Brommobiel;Eén voertuig;Stedelijkheid: Weinig stedelijk;2010;4800;0.3
1903;Brommobiel;Eén voertuig;Stedelijkheid: Weinig stedelijk;2011;5200;0.3
1904;Brommobiel;Eén voertuig;Stedelijkheid: Weinig stedelijk;2012;5100;0.3
1905;Brommobiel;Eén voertuig;Stedelijkheid: Weinig stedelijk;2013;5400;0.4
1906;Brommobiel;Eén voertuig;Stedelijkheid: Weinig stedelijk;2014;5200;0.3
1907;Brommobiel;Eén voertuig;Stedelijkheid: Weinig stedelijk;2015;5200;0.3
1908;Brommobiel;Eén voertuig;Stedelijkheid: niet stedelijk;2010;3300;0.4
1909;Brommobiel;Eén voertuig;Stedelijkheid: niet stedelijk;2011;3200;0.4
1910;Brommobiel;Eén voertuig;Stedelijkheid: niet stedelijk;2012;3300;0.4
1911;Brommobiel;Eén voertuig;Stedelijkheid: niet stedelijk;2013;3200;0.4
1912;Brommobiel;Eén voertuig;Stedelijkheid: niet stedelijk;2014;3100;0.4
1913;Brommobiel;Eén voertuig;Stedelijkheid: niet stedelijk;2015;2700;0.4
1914;Brommobiel;Eén voertuig;Stedelijkheid: onbekend;2010;0;0.1
1915;Brommobiel;Eén voertuig;Stedelijkheid: onbekend;2011;0;0.3
1916;Brommobiel;Eén voertuig;Stedelijkheid: onbekend;2012;0;0.1
1917;Brommobiel;Eén voertuig;Stedelijkheid: onbekend;2013;0;0.4
1918;Brommobiel;Eén voertuig;Stedelijkheid: onbekend;2014;0;0.1
1919;Brommobiel;Eén voertuig;Stedelijkheid: onbekend;2015;0;0.1
1920;Brommobiel;Twee voertuigen;Particuliere huishoudens;2010;400;0.0
1921;Brommobiel;Twee voertuigen;Particuliere huishoudens;2011;400;0.0
1922;Brommobiel;Twee voertuigen;Particuliere huishoudens;2012;400;0.0
1923;Brommobiel;Twee voertuigen;Particuliere huishoudens;2013;400;0.0
1924;Brommobiel;Twee voertuigen;Particuliere huishoudens;2014;400;0.0
1925;Brommobiel;Twee voertuigen;Particuliere huishoudens;2015;400;0.0
1926;Brommobiel;Twee voertuigen;Type: Eenpersoonshuishouden;2010;100;0.0
1927;Brommobiel;Twee voertuigen;Type: Eenpersoonshuishouden;2011;100;0.0
1928;Brommobiel;Twee voertuigen;Type: Eenpersoonshuishouden;2012;100;0.0
1929;Brommobiel;Twee voertuigen;Type: Eenpersoonshuishouden;2013;100;0.0
1930;Brommobiel;Twee voertuigen;Type: Eenpersoonshuishouden;2014;100;0.0
1931;Brommobiel;Twee voertuigen;Type: Eenpersoonshuishouden;2015;100;0.0
1932;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden;2010;300;0.0
1933;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden;2011;400;0.0
1934;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden;2012;300;0.0
1935;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden;2013;300;0.0
1936;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden;2014;300;0.0
1937;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden;2015;300;0.0
1938;Brommobiel;Twee voertuigen;Type: Eenoudergezin;2010;0;0.0
1939;Brommobiel;Twee voertuigen;Type: Eenoudergezin;2011;100;0.0
1940;Brommobiel;Twee voertuigen;Type: Eenoudergezin;2012;0;0.0
1941;Brommobiel;Twee voertuigen;Type: Eenoudergezin;2013;0;0.0
1942;Brommobiel;Twee voertuigen;Type: Eenoudergezin;2014;0;0.0
1943;Brommobiel;Twee voertuigen;Type: Eenoudergezin;2015;0;0.0
1944;Brommobiel;Twee voertuigen;Type: Paar, totaal;2010;300;0.0
1945;Brommobiel;Twee voertuigen;Type: Paar, totaal;2011;300;0.0
1946;Brommobiel;Twee voertuigen;Type: Paar, totaal;2012;300;0.0
1947;Brommobiel;Twee voertuigen;Type: Paar, totaal;2013;300;0.0
1948;Brommobiel;Twee voertuigen;Type: Paar, totaal;2014;300;0.0
1949;Brommobiel;Twee voertuigen;Type: Paar, totaal;2015;300;0.0
1950;Brommobiel;Twee voertuigen;Type: Paar, met kind(eren);2010;200;0.0
1951;Brommobiel;Twee voertuigen;Type: Paar, met kind(eren);2011;200;0.0
1952;Brommobiel;Twee voertuigen;Type: Paar, met kind(eren);2012;200;0.0
1953;Brommobiel;Twee voertuigen;Type: Paar, met kind(eren);2013;200;0.0
1954;Brommobiel;Twee voertuigen;Type: Paar, met kind(eren);2014;200;0.0
1955;Brommobiel;Twee voertuigen;Type: Paar, met kind(eren);2015;100;0.0
1956;Brommobiel;Twee voertuigen;Type: Paar, zonder kind;2010;100;0.0
1957;Brommobiel;Twee voertuigen;Type: Paar, zonder kind;2011;100;0.0
1958;Brommobiel;Twee voertuigen;Type: Paar, zonder kind;2012;100;0.0
1959;Brommobiel;Twee voertuigen;Type: Paar, zonder kind;2013;100;0.0
1960;Brommobiel;Twee voertuigen;Type: Paar, zonder kind;2014;100;0.0
1961;Brommobiel;Twee voertuigen;Type: Paar, zonder kind;2015;100;0.0
1962;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2010;0;0.0
1963;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2011;0;0.0
1964;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2012;0;0.0
1965;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2013;0;0.0
1966;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2014;0;0.0
1967;Brommobiel;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2015;0;0.0
1968;Brommobiel;Twee voertuigen;Huishoudensgrootte: 1 persoon;2010;100;0.0
1969;Brommobiel;Twee voertuigen;Huishoudensgrootte: 1 persoon;2011;100;0.0
1970;Brommobiel;Twee voertuigen;Huishoudensgrootte: 1 persoon;2012;100;0.0
1971;Brommobiel;Twee voertuigen;Huishoudensgrootte: 1 persoon;2013;100;0.0
1972;Brommobiel;Twee voertuigen;Huishoudensgrootte: 1 persoon;2014;100;0.0
1973;Brommobiel;Twee voertuigen;Huishoudensgrootte: 1 persoon;2015;100;0.0
1974;Brommobiel;Twee voertuigen;Huishoudensgrootte: 2 personen;2010;100;0.0
1975;Brommobiel;Twee voertuigen;Huishoudensgrootte: 2 personen;2011;100;0.0
1976;Brommobiel;Twee voertuigen;Huishoudensgrootte: 2 personen;2012;100;0.0
1977;Brommobiel;Twee voertuigen;Huishoudensgrootte: 2 personen;2013;100;0.0
1978;Brommobiel;Twee voertuigen;Huishoudensgrootte: 2 personen;2014;100;0.0
1979;Brommobiel;Twee voertuigen;Huishoudensgrootte: 2 personen;2015;100;0.0
1980;Brommobiel;Twee voertuigen;Huishoudensgrootte: 3 personen;2010;100;0.0
1981;Brommobiel;Twee voertuigen;Huishoudensgrootte: 3 personen;2011;100;0.0
1982;Brommobiel;Twee voertuigen;Huishoudensgrootte: 3 personen;2012;100;0.0
1983;Brommobiel;Twee voertuigen;Huishoudensgrootte: 3 personen;2013;100;0.0
1984;Brommobiel;Twee voertuigen;Huishoudensgrootte: 3 personen;2014;100;0.0
1985;Brommobiel;Twee voertuigen;Huishoudensgrootte: 3 personen;2015;100;0.0
1986;Brommobiel;Twee voertuigen;Huishoudensgrootte: 4 personen;2010;100;0.0
1987;Brommobiel;Twee voertuigen;Huishoudensgrootte: 4 personen;2011;100;0.0
1988;Brommobiel;Twee voertuigen;Huishoudensgrootte: 4 personen;2012;100;0.0
1989;Brommobiel;Twee voertuigen;Huishoudensgrootte: 4 personen;2013;100;0.0
1990;Brommobiel;Twee voertuigen;Huishoudensgrootte: 4 personen;2014;100;0.0
1991;Brommobiel;Twee voertuigen;Huishoudensgrootte: 4 personen;2015;100;0.0
1992;Brommobiel;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2010;100;0.0
1993;Brommobiel;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2011;100;0.0
1994;Brommobiel;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2012;100;0.0
1995;Brommobiel;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2013;100;0.0
1996;Brommobiel;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2014;100;0.0
1997;Brommobiel;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2015;0;0.0
1998;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2010;100;0.0
1999;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2011;100;0.0
2000;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2012;100;0.0
2001;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2013;100;0.0
2002;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2014;100;0.0
2003;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;100;0.0
2004;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2010;100;0.0
2005;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2011;100;0.0
2006;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2012;100;0.0
2007;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2013;100;0.0
2008;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2014;100;0.0
2009;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;100;0.0
2010;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2010;100;0.0
2011;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2011;100;0.0
2012;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2012;100;0.0
2013;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2013;100;0.0
2014;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2014;100;0.0
2015;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;100;0.0
2016;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2010;100;0.0
2017;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2011;100;0.0
2018;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2012;100;0.0
2019;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2013;100;0.0
2020;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2014;100;0.0
2021;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;100;0.0
2022;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2010;100;0.0
2023;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2011;100;0.0
2024;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2012;100;0.0
2025;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2013;0;0.0
2026;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2014;0;0.0
