ID;BestemmingEnSeizoen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerNederlander_4;GemiddeldPerDeelnemer_5;TotaalVakantiedagen_6;GemiddeldPerNederlander_7;GemiddeldPerDeelnemer_8;GemiddeldPerVakantie_9;TotaalOvernachtingen_10;GemiddeldPerNederlander_11;GemiddeldPerDeelnemer_12;GemiddeldPerVakantie_13;TotaalVakantieUitgaven_14;GemiddeldPerNederlander_15;GemiddeldPerDeelnemer_16;GemiddeldPerPersoonPerVakantie_17;GemiddeldPerPersoonPerVakantiedag_18
1354;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2022;3776.0;25.9;4176.0;0.3;1.1;50.4;3.5;13.2;;46.3;3.2;12.1;;3867.0;265.0;999.0;;
1355;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2023;3771.0;25.6;4172.0;0.3;1.1;50.4;3.4;13.2;;46.2;3.1;12.1;;3862.0;261.0;988.0;;
1356;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2021;3309.0;22.8;3706.0;0.3;1.1;45.0;3.1;13.8;;41.3;2.8;12.7;;2965.0;204.0;918.0;;
1357;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2022;4093.0;27.9;4542.0;0.3;1.1;54.8;3.7;13.6;;50.3;3.4;12.4;;4300.0;293.0;1077.0;;
1358;Zomerseizoen;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2023;4261.0;28.6;4772.0;0.3;1.1;57.7;3.9;13.8;;53.0;3.5;12.6;;4474.0;300.0;1088.0;;
1359;Zomerseizoen;Vakantieduur: 16 of meer dagen;Waarde;2021;2554.0;17.6;2776.0;0.2;1.1;65.6;4.5;25.7;23.6;62.9;4.3;24.6;22.6;2677.0;184.0;1048.0;964.0;41.0
1360;Zomerseizoen;Vakantieduur: 16 of meer dagen;Waarde;2022;3326.0;22.7;3542.0;0.2;1.1;88.4;6.0;26.6;25.0;84.8;5.8;25.5;24.0;4791.0;327.0;1440.0;1353.0;54.0
1361;Zomerseizoen;Vakantieduur: 16 of meer dagen;Waarde;2023;3114.0;21.0;3392.0;0.2;1.1;84.9;5.7;27.3;25.0;81.5;5.5;26.2;24.0;5177.0;349.0;1663.0;1526.0;61.0
1362;Zomerseizoen;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2021;2424.0;16.7;2633.0;0.2;1.1;61.9;4.3;25.0;;59.3;4.1;23.9;;2485.0;171.0;997.0;;
1363;Zomerseizoen;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2022;3184.0;21.8;3392.0;0.2;1.1;84.2;5.8;25.9;;80.7;5.5;24.8;;4509.0;308.0;1379.0;;
1364;Zomerseizoen;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2023;2911.0;19.7;3172.0;0.2;1.1;78.9;5.3;26.3;;75.7;5.1;25.2;;4721.0;319.0;1560.0;;
1365;Zomerseizoen;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2021;2685.0;18.5;2920.0;0.2;1.1;69.4;4.8;26.4;;66.5;4.6;25.3;;2869.0;197.0;1100.0;;
1366;Zomerseizoen;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2022;3469.0;23.7;3692.0;0.3;1.1;92.6;6.3;27.2;;88.9;6.1;26.2;;5073.0;346.0;1502.0;;
1367;Zomerseizoen;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2023;3316.0;22.3;3611.0;0.2;1.1;90.9;6.1;28.2;;87.3;5.9;27.2;;5633.0;379.0;1765.0;;
1368;Zomerseizoen;Vervoerwijze: auto;Waarde;2021;8563.0;58.9;15938.0;1.1;1.9;127.3;8.8;14.9;8.0;111.4;7.7;13.0;7.0;6493.0;447.0;758.0;407.0;51.0
1369;Zomerseizoen;Vervoerwijze: auto;Waarde;2022;8028.0;54.8;13669.0;0.9;1.7;123.1;8.4;15.3;9.0;109.5;7.5;13.6;8.0;6424.0;439.0;800.0;470.0;52.0
1370;Zomerseizoen;Vervoerwijze: auto;Waarde;2023;8359.0;56.3;14461.0;1.0;1.7;127.2;8.6;15.2;8.8;112.7;7.6;13.5;7.8;7080.0;477.0;847.0;490.0;56.0
1371;Zomerseizoen;Vervoerwijze: auto;Ondergrens 95%-interval;2021;8359.0;57.7;15432.0;1.1;1.8;123.2;8.5;14.5;;107.7;7.4;12.7;;6267.0;432.0;737.0;;
1372;Zomerseizoen;Vervoerwijze: auto;Ondergrens 95%-interval;2022;7832.0;53.7;13275.0;0.9;1.7;119.2;8.2;15.0;;105.9;7.2;13.3;;6214.0;425.0;779.0;;
1373;Zomerseizoen;Vervoerwijze: auto;Ondergrens 95%-interval;2023;8045.0;54.7;13854.0;0.9;1.7;121.3;8.2;14.7;;107.3;7.3;13.0;;6755.0;457.0;817.0;;
1374;Zomerseizoen;Vervoerwijze: auto;Bovengrens 95%-interval;2021;8766.0;60.1;16444.0;1.1;1.9;131.4;9.0;15.2;;115.1;7.9;13.4;;6718.0;462.0;779.0;;
1375;Zomerseizoen;Vervoerwijze: auto;Bovengrens 95%-interval;2022;8224.0;56.0;14063.0;1.0;1.7;127.0;8.7;15.7;;113.1;7.7;14.0;;6634.0;453.0;821.0;;
1376;Zomerseizoen;Vervoerwijze: auto;Bovengrens 95%-interval;2023;8673.0;57.9;15067.0;1.0;1.8;133.0;8.9;15.7;;118.1;7.9;14.0;;7405.0;498.0;877.0;;
1377;Zomerseizoen;Vervoerwijze: vliegtuig;Waarde;2021;1779.0;12.2;2044.0;0.1;1.1;25.3;1.7;14.2;12.4;23.3;1.6;13.1;11.4;2501.0;172.0;1406.0;1224.0;99.0
1378;Zomerseizoen;Vervoerwijze: vliegtuig;Waarde;2022;3426.0;23.4;4305.0;0.3;1.3;51.1;3.5;14.9;11.9;46.8;3.2;13.7;10.9;5463.0;373.0;1595.0;1269.0;107.0
1379;Zomerseizoen;Vervoerwijze: vliegtuig;Waarde;2023;3263.0;22.0;4062.0;0.3;1.2;47.5;3.2;14.6;11.7;43.4;2.9;13.3;10.7;5585.0;376.0;1711.0;1375.0;118.0
1380;Zomerseizoen;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2021;1650.0;11.4;1885.0;0.1;1.1;23.0;1.6;13.5;;21.1;1.5;12.3;;2284.0;158.0;1333.0;;
1381;Zomerseizoen;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2022;3263.0;22.4;4072.0;0.3;1.2;47.9;3.3;14.3;;43.8;3.0;13.1;;5127.0;351.0;1525.0;;
1382;Zomerseizoen;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2023;3036.0;20.6;3745.0;0.3;1.2;43.1;2.9;13.7;;39.3;2.7;12.5;;5080.0;344.0;1599.0;;
1383;Zomerseizoen;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2021;1908.0;13.1;2203.0;0.2;1.2;27.6;1.9;15.0;;25.4;1.7;13.8;;2718.0;187.0;1479.0;;
1384;Zomerseizoen;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2022;3590.0;24.4;4538.0;0.3;1.3;54.3;3.7;15.5;;49.8;3.4;14.2;;5800.0;395.0;1664.0;;
1385;Zomerseizoen;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2023;3491.0;23.4;4379.0;0.3;1.3;51.9;3.5;15.4;;47.6;3.2;14.1;;6089.0;409.0;1823.0;;
1386;Zomerseizoen;Vervoerwijze: trein;Waarde;2021;983.0;6.8;1352.0;0.1;1.4;7.1;0.5;7.2;5.2;5.7;0.4;5.8;4.2;432.0;30.0;439.0;319.0;61.0
1387;Zomerseizoen;Vervoerwijze: trein;Waarde;2022;1278.0;8.7;1681.0;0.1;1.3;10.8;0.7;8.4;6.4;9.1;0.6;7.1;5.4;725.0;50.0;568.0;432.0;67.0
1388;Zomerseizoen;Vervoerwijze: trein;Waarde;2023;1374.0;9.3;1703.0;0.1;1.2;10.8;0.7;7.9;6.3;9.1;0.6;6.6;5.3;815.0;55.0;593.0;478.0;75.0
1389;Zomerseizoen;Vervoerwijze: trein;Ondergrens 95%-interval;2021;881.0;6.1;1193.0;0.1;1.3;6.1;0.4;6.6;;4.9;0.3;5.2;;372.0;26.0;396.0;;
1390;Zomerseizoen;Vervoerwijze: trein;Ondergrens 95%-interval;2022;1166.0;8.0;1523.0;0.1;1.3;9.5;0.6;7.7;;7.9;0.5;6.4;;630.0;43.0;506.0;;
1391;Zomerseizoen;Vervoerwijze: trein;Ondergrens 95%-interval;2023;1197.0;8.2;1473.0;0.1;1.2;9.0;0.6;6.9;;7.4;0.5;5.7;;666.0;45.0;508.0;;
1392;Zomerseizoen;Vervoerwijze: trein;Bovengrens 95%-interval;2021;1085.0;7.5;1512.0;0.1;1.5;8.0;0.6;7.8;;6.5;0.4;6.4;;492.0;34.0;483.0;;
1393;Zomerseizoen;Vervoerwijze: trein;Bovengrens 95%-interval;2022;1390.0;9.5;1838.0;0.1;1.4;12.0;0.8;9.1;;10.2;0.7;7.8;;821.0;56.0;629.0;;
1394;Zomerseizoen;Vervoerwijze: trein;Bovengrens 95%-interval;2023;1551.0;10.5;1932.0;0.1;1.3;12.6;0.8;8.8;;10.8;0.7;7.6;;964.0;65.0;678.0;;
1395;Zomerseizoen;Vervoerwijze: overige ;Waarde;2021;978.0;6.7;1442.0;0.1;1.5;13.5;0.9;13.8;9.3;12.0;0.8;12.3;8.3;541.0;37.0;554.0;375.0;40.0
1396;Zomerseizoen;Vervoerwijze: overige ;Waarde;2022;1348.0;9.2;1964.0;0.1;1.5;20.7;1.4;15.3;10.5;18.7;1.3;13.9;9.5;959.0;65.0;711.0;488.0;46.0
1397;Zomerseizoen;Vervoerwijze: overige ;Waarde;2023;1441.0;9.7;2042.0;0.1;1.4;21.0;1.4;14.6;10.3;19.0;1.3;13.2;9.3;1092.0;74.0;758.0;535.0;52.0
1398;Zomerseizoen;Vervoerwijze: overige ;Ondergrens 95%-interval;2021;891.0;6.2;1306.0;0.1;1.4;11.9;0.8;12.6;;10.6;0.7;11.1;;473.0;33.0;497.0;;
1399;Zomerseizoen;Vervoerwijze: overige ;Ondergrens 95%-interval;2022;1253.0;8.6;1816.0;0.1;1.4;19.0;1.3;14.4;;17.2;1.2;13.0;;857.0;59.0;645.0;;
1400;Zomerseizoen;Vervoerwijze: overige ;Ondergrens 95%-interval;2023;1289.0;8.8;1828.0;0.1;1.3;18.5;1.2;13.3;;16.6;1.1;11.9;;955.0;64.0;688.0;;
1401;Zomerseizoen;Vervoerwijze: overige ;Bovengrens 95%-interval;2021;1064.0;7.3;1578.0;0.1;1.6;15.0;1.0;15.0;;13.5;0.9;13.5;;610.0;42.0;611.0;;
1402;Zomerseizoen;Vervoerwijze: overige ;Bovengrens 95%-interval;2022;1444.0;9.9;2112.0;0.1;1.5;22.4;1.5;16.3;;20.3;1.4;14.8;;1061.0;72.0;777.0;;
1403;Zomerseizoen;Vervoerwijze: overige ;Bovengrens 95%-interval;2023;1593.0;10.7;2257.0;0.2;1.5;23.6;1.6;15.8;;21.4;1.4;14.4;;1230.0;83.0;828.0;;
1404;Winterseizoen;Totaal vakanties;Waarde;2021;6383.0;43.9;10909.0;0.8;1.7;63.8;4.4;10.0;5.8;52.8;3.6;8.3;4.8;4166.0;287.0;653.0;382.0;65.0
1405;Winterseizoen;Totaal vakanties;Waarde;2022;7713.0;52.7;14314.0;1.0;1.9;95.7;6.5;12.4;6.7;81.3;5.6;10.5;5.7;6937.0;474.0;899.0;485.0;73.0
1406;Winterseizoen;Totaal vakanties;Waarde;2023;8223.0;55.4;15287.0;1.0;1.9;110.7;7.5;13.5;7.2;95.4;6.4;11.6;6.2;8264.0;557.0;1005.0;541.0;75.0
1407;Winterseizoen;Totaal vakanties;Ondergrens 95%-interval;2021;6189.0;42.8;10462.0;0.7;1.7;60.6;4.2;9.6;;50.0;3.4;7.9;;3941.0;272.0;623.0;;
1408;Winterseizoen;Totaal vakanties;Ondergrens 95%-interval;2022;7507.0;51.5;13822.0;0.9;1.8;91.7;6.3;12.0;;77.7;5.3;10.2;;6621.0;453.0;864.0;;
1409;Winterseizoen;Totaal vakanties;Ondergrens 95%-interval;2023;7894.0;53.8;14491.0;1.0;1.8;97.7;6.6;12.0;;82.9;5.6;10.2;;7726.0;523.0;950.0;;
1410;Winterseizoen;Totaal vakanties;Bovengrens 95%-interval;2021;6577.0;45.1;11357.0;0.8;1.8;66.9;4.6;10.4;;55.7;3.8;8.7;;4391.0;302.0;682.0;;
1411;Winterseizoen;Totaal vakanties;Bovengrens 95%-interval;2022;7920.0;53.8;14806.0;1.0;1.9;99.6;6.8;12.8;;85.0;5.8;10.9;;7253.0;495.0;934.0;;
1412;Winterseizoen;Totaal vakanties;Bovengrens 95%-interval;2023;8552.0;57.0;16082.0;1.1;1.9;123.7;8.3;14.9;;107.9;7.2;13.0;;8802.0;591.0;1060.0;;
1413;Winterseizoen;Accommodatie: hotel, pension, B&B;Waarde;2021;2936.0;20.2;3758.0;0.3;1.3;17.2;1.2;5.9;4.6;13.5;0.9;4.6;3.6;1806.0;124.0;615.0;481.0;105.0
1414;Winterseizoen;Accommodatie: hotel, pension, B&B;Waarde;2022;4421.0;30.2;6252.0;0.4;1.4;36.8;2.5;8.3;5.9;30.6;2.1;6.9;4.9;3681.0;251.0;833.0;589.0;100.0
1415;Winterseizoen;Accommodatie: hotel, pension, B&B;Waarde;2023;4743.0;32.0;6819.0;0.5;1.4;42.6;2.9;9.0;6.2;35.8;2.4;7.5;5.2;4569.0;308.0;963.0;670.0;107.0
1416;Winterseizoen;Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2021;2792.0;19.3;3557.0;0.2;1.3;16.0;1.1;5.5;;12.3;0.8;4.3;;1667.0;115.0;578.0;;
1417;Winterseizoen;Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2022;4252.0;29.2;5984.0;0.4;1.4;34.6;2.4;7.9;;28.5;2.0;6.5;;3455.0;236.0;790.0;;
1418;Winterseizoen;Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2023;4485.0;30.4;6410.0;0.4;1.4;39.1;2.6;8.4;;32.5;2.2;7.0;;4200.0;284.0;898.0;;
1419;Winterseizoen;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2021;3080.0;21.2;3958.0;0.3;1.3;18.5;1.3;6.2;;14.6;1.0;4.9;;1944.0;134.0;652.0;;
1420;Winterseizoen;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2022;4590.0;31.3;6521.0;0.4;1.4;39.0;2.7;8.7;;32.6;2.2;7.3;;3906.0;266.0;875.0;;
1421;Winterseizoen;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2023;5000.0;33.5;7228.0;0.5;1.5;46.1;3.1;9.6;;39.0;2.6;8.1;;4938.0;332.0;1029.0;;
1422;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Waarde;2021;2816.0;19.4;4129.0;0.3;1.5;23.8;1.6;8.5;5.8;19.7;1.4;7.0;4.8;1211.0;83.0;430.0;293.0;51.0
1423;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Waarde;2022;2959.0;20.2;4052.0;0.3;1.4;26.2;1.8;8.9;6.5;22.1;1.5;7.5;5.5;1295.0;88.0;438.0;320.0;49.0
1424;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Waarde;2023;3065.0;20.7;4239.0;0.3;1.4;28.4;1.9;9.3;6.7;24.1;1.6;7.9;5.7;1416.0;95.0;462.0;334.0;50.0
1425;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2021;2675.0;18.5;3850.0;0.3;1.4;22.2;1.5;8.0;;18.3;1.3;6.6;;1107.0;76.0;399.0;;
1426;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2022;2823.0;19.3;3841.0;0.3;1.3;24.5;1.7;8.4;;20.6;1.4;7.1;;1199.0;82.0;411.0;;
1427;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2023;2867.0;19.4;3915.0;0.3;1.3;25.8;1.7;8.6;;21.8;1.5;7.3;;1285.0;87.0;429.0;;
1428;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2021;2956.0;20.3;4409.0;0.3;1.5;25.5;1.8;8.9;;21.2;1.5;7.4;;1314.0;90.0;461.0;;
1429;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2022;3095.0;21.1;4262.0;0.3;1.4;27.9;1.9;9.3;;23.7;1.6;7.9;;1391.0;95.0;464.0;;
1430;Winterseizoen;Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2023;3262.0;22.0;4562.0;0.3;1.4;30.9;2.1;9.9;;26.5;1.8;8.5;;1548.0;104.0;496.0;;
1431;Winterseizoen;Accommodatie: appartement;Waarde;2021;598.0;4.1;643.0;0.0;1.1;5.3;0.4;8.8;8.2;4.6;0.3;7.8;7.2;441.0;30.0;737.0;685.0;84.0
1432;Winterseizoen;Accommodatie: appartement;Waarde;2022;1238.0;8.5;1440.0;0.1;1.2;13.7;0.9;11.1;9.5;12.3;0.8;9.9;8.5;1010.0;69.0;816.0;701.0;74.0
1433;Winterseizoen;Accommodatie: appartement;Waarde;2023;1288.0;8.7;1544.0;0.1;1.2;16.0;1.1;12.4;10.4;14.5;1.0;11.3;9.4;1061.0;72.0;824.0;688.0;66.0
1434;Winterseizoen;Accommodatie: appartement;Ondergrens 95%-interval;2021;528.0;3.7;565.0;0.0;1.0;4.4;0.3;7.7;;3.8;0.3;6.6;;380.0;26.0;668.0;;
1435;Winterseizoen;Accommodatie: appartement;Ondergrens 95%-interval;2022;1141.0;7.8;1311.0;0.1;1.1;12.2;0.8;10.1;;10.8;0.7;9.0;;907.0;62.0;754.0;;
1436;Winterseizoen;Accommodatie: appartement;Ondergrens 95%-interval;2023;1138.0;7.7;1328.0;0.1;1.1;10.8;0.7;9.1;;9.4;0.6;7.9;;914.0;62.0;740.0;;
1437;Winterseizoen;Accommodatie: appartement;Bovengrens 95%-interval;2021;668.0;4.6;722.0;0.0;1.1;6.2;0.4;10.0;;5.5;0.4;8.9;;502.0;35.0;806.0;;
1438;Winterseizoen;Accommodatie: appartement;Bovengrens 95%-interval;2022;1336.0;9.1;1569.0;0.1;1.2;15.3;1.0;12.0;;13.7;0.9;10.8;;1114.0;76.0;878.0;;
1439;Winterseizoen;Accommodatie: appartement;Bovengrens 95%-interval;2023;1438.0;9.7;1759.0;0.1;1.3;21.3;1.4;15.8;;19.6;1.3;14.6;;1209.0;81.0;909.0;;
1440;Winterseizoen;Accommodatie: kampeerverblijf;Waarde;2021;355.0;2.4;606.0;0.0;1.7;5.2;0.4;14.8;8.7;4.6;0.3;13.1;7.7;170.0;12.0;478.0;280.0;32.0
1441;Winterseizoen;Accommodatie: kampeerverblijf;Waarde;2022;331.0;2.3;454.0;0.0;1.4;5.5;0.4;16.5;12.1;5.0;0.3;15.2;11.1;243.0;17.0;735.0;536.0;44.0
1442;Winterseizoen;Accommodatie: kampeerverblijf;Waarde;2023;305.0;2.1;395.0;0.0;1.3;5.9;0.4;19.2;14.8;5.5;0.4;17.9;13.8;244.0;16.0;800.0;618.0;42.0
1443;Winterseizoen;Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2021;307.0;2.1;496.0;0.0;1.5;4.3;0.3;12.5;;3.7;0.3;10.9;;125.0;9.0;365.0;;
1444;Winterseizoen;Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2022;289.0;2.0;387.0;0.0;1.3;4.5;0.3;14.1;;4.0;0.3;12.7;;173.0;12.0;541.0;;
1445;Winterseizoen;Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2023;243.0;1.7;312.0;0.0;1.2;3.9;0.3;14.1;;3.5;0.2;12.8;;167.0;11.0;578.0;;
1446;Winterseizoen;Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2021;403.0;2.8;715.0;0.0;1.9;6.2;0.4;17.0;;5.6;0.4;15.2;;215.0;15.0;592.0;;
1447;Winterseizoen;Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2022;373.0;2.6;522.0;0.0;1.5;6.5;0.4;19.0;;6.0;0.4;17.6;;313.0;21.0;929.0;;
1448;Winterseizoen;Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2023;367.0;2.5;477.0;0.0;1.4;7.8;0.5;24.4;;7.4;0.5;23.1;;321.0;22.0;1021.0;;
1449;Winterseizoen;Accommodatie: particulier (alle);Waarde;2021;1030.0;7.1;1361.0;0.1;1.3;9.3;0.6;9.0;6.8;7.9;0.5;7.7;5.8;389.0;27.0;378.0;286.0;42.0
1450;Winterseizoen;Accommodatie: particulier (alle);Waarde;2022;1310.0;9.0;1743.0;0.1;1.3;10.4;0.7;7.9;6.0;8.7;0.6;6.6;5.0;487.0;33.0;372.0;279.0;47.0
1451;Winterseizoen;Accommodatie: particulier (alle);Waarde;2023;1271.0;8.6;1690.0;0.1;1.3;11.6;0.8;9.1;6.9;9.9;0.7;7.8;5.9;488.0;33.0;384.0;288.0;42.0
1452;Winterseizoen;Accommodatie: particulier (alle);Ondergrens 95%-interval;2021;931.0;6.5;1199.0;0.1;1.2;7.6;0.5;7.7;;6.4;0.4;6.4;;292.0;20.0;293.0;;
1453;Winterseizoen;Accommodatie: particulier (alle);Ondergrens 95%-interval;2022;1197.0;8.2;1553.0;0.1;1.2;9.1;0.6;7.2;;7.4;0.5;5.8;;389.0;27.0;304.0;;
1454;Winterseizoen;Accommodatie: particulier (alle);Ondergrens 95%-interval;2023;1092.0;7.5;1395.0;0.1;1.2;8.4;0.6;7.2;;6.9;0.5;5.9;;342.0;23.0;285.0;;
1455;Winterseizoen;Accommodatie: particulier (alle);Bovengrens 95%-interval;2021;1130.0;7.8;1523.0;0.1;1.4;10.9;0.8;10.3;;9.5;0.7;9.0;;486.0;33.0;462.0;;
1456;Winterseizoen;Accommodatie: particulier (alle);Bovengrens 95%-interval;2022;1424.0;9.7;1934.0;0.1;1.4;11.7;0.8;8.7;;9.9;0.7;7.4;;585.0;40.0;439.0;;
1457;Winterseizoen;Accommodatie: particulier (alle);Bovengrens 95%-interval;2023;1449.0;9.8;1986.0;0.1;1.4;14.9;1.0;11.1;;13.0;0.9;9.7;;634.0;43.0;482.0;;
1458;Winterseizoen;Accommodatie: overig, onbekend;Waarde;2021;338.0;2.3;412.0;0.0;1.2;2.9;0.2;8.5;7.0;2.5;0.2;7.3;6.0;150.0;10.0;443.0;363.0;52.0
1459;Winterseizoen;Accommodatie: overig, onbekend;Waarde;2022;317.0;2.2;372.0;0.0;1.2;3.1;0.2;9.6;8.2;2.7;0.2;8.5;7.2;220.0;15.0;696.0;591.0;72.0
1460;Winterseizoen;Accommodatie: overig, onbekend;Waarde;2023;552.0;3.7;601.0;0.0;1.1;6.2;0.4;11.2;10.3;5.6;0.4;10.1;9.3;486.0;33.0;880.0;809.0;79.0
1461;Winterseizoen;Accommodatie: overig, onbekend;Ondergrens 95%-interval;2021;285.0;2.0;337.0;0.0;1.1;2.1;0.1;6.6;;1.7;0.1;5.4;;97.0;7.0;300.0;;
1462;Winterseizoen;Accommodatie: overig, onbekend;Ondergrens 95%-interval;2022;267.0;1.8;312.0;0.0;1.1;2.3;0.2;7.8;;2.0;0.1;6.7;;161.0;11.0;531.0;;
1463;Winterseizoen;Accommodatie: overig, onbekend;Ondergrens 95%-interval;2023;432.0;3.0;474.0;0.0;1.0;1.9;0.1;4.8;;1.4;0.1;3.7;;289.0;20.0;613.0;;
1464;Winterseizoen;Accommodatie: overig, onbekend;Bovengrens 95%-interval;2021;390.0;2.7;486.0;0.0;1.3;3.6;0.3;10.4;;3.2;0.2;9.2;;202.0;14.0;586.0;;
1465;Winterseizoen;Accommodatie: overig, onbekend;Bovengrens 95%-interval;2022;367.0;2.5;433.0;0.0;1.2;3.8;0.3;11.5;;3.4;0.2;10.3;;279.0;19.0;860.0;;
1466;Winterseizoen;Accommodatie: overig, onbekend;Bovengrens 95%-interval;2023;673.0;4.6;728.0;0.0;1.1;10.4;0.7;17.6;;9.8;0.7;16.5;;683.0;46.0;1147.0;;
1467;Winterseizoen;Organisatie: eigen recreatieve accom.;Waarde;2021;348.0;2.4;1067.0;0.1;3.1;6.7;0.5;19.1;6.2;5.6;0.4;16.1;5.2;246.0;17.0;706.0;230.0;37.0
1468;Winterseizoen;Organisatie: eigen recreatieve accom.;Waarde;2022;233.0;1.6;462.0;0.0;2.0;4.2;0.3;18.1;9.1;3.8;0.3;16.1;8.1;105.0;7.0;452.0;228.0;25.0
1469;Winterseizoen;Organisatie: eigen recreatieve accom.;Waarde;2023;245.0;1.7;515.0;0.0;2.1;4.9;0.3;20.1;9.6;4.4;0.3;18.0;8.6;135.0;9.0;552.0;263.0;27.0
1470;Winterseizoen;Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2021;298.0;2.1;844.0;0.1;2.6;5.3;0.4;16.3;;4.4;0.3;13.5;;176.0;12.0;526.0;;
1471;Winterseizoen;Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2022;200.0;1.4;382.0;0.0;1.8;3.5;0.2;15.7;;3.1;0.2;13.9;;85.0;6.0;382.0;;
1472;Winterseizoen;Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2023;197.0;1.4;374.0;0.0;1.7;3.8;0.3;16.5;;3.4;0.2;14.6;;102.0;7.0;447.0;;
1473;Winterseizoen;Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2021;397.0;2.8;1291.0;0.1;3.6;8.0;0.5;22.0;;6.7;0.5;18.6;;315.0;22.0;886.0;;
1474;Winterseizoen;Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2022;266.0;1.8;542.0;0.0;2.2;5.0;0.3;20.5;;4.5;0.3;18.4;;126.0;9.0;523.0;;
1475;Winterseizoen;Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2023;293.0;2.0;655.0;0.0;2.6;6.1;0.4;23.7;;5.5;0.4;21.4;;169.0;11.0;658.0;;
1476;Winterseizoen;Organisatie: accommodatie en vervoer;Waarde;2021;1705.0;11.7;1914.0;0.1;1.1;14.7;1.0;8.6;7.7;12.8;0.9;7.5;6.7;1691.0;116.0;992.0;884.0;115.0
1477;Winterseizoen;Organisatie: accommodatie en vervoer;Waarde;2022;2746.0;18.8;3533.0;0.2;1.3;31.6;2.2;11.5;8.9;28.0;1.9;10.2;7.9;3424.0;234.0;1247.0;969.0;108.0
1478;Winterseizoen;Organisatie: accommodatie en vervoer;Waarde;2023;3158.0;21.3;4196.0;0.3;1.3;41.4;2.8;13.1;9.9;37.2;2.5;11.8;8.9;4587.0;309.0;1452.0;1093.0;111.0
1479;Winterseizoen;Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2021;1585.0;11.0;1767.0;0.1;1.1;13.2;0.9;8.0;;11.4;0.8;6.9;;1533.0;106.0;924.0;;
1480;Winterseizoen;Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2022;2600.0;17.8;3308.0;0.2;1.2;29.3;2.0;10.9;;25.9;1.8;9.6;;3177.0;217.0;1177.0;;
1481;Winterseizoen;Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2023;2932.0;19.9;3822.0;0.3;1.3;35.4;2.4;11.6;;31.5;2.1;10.3;;4129.0;279.0;1347.0;;
