ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
1471;80 Security and investigation;2013 2nd quarter;100.9;-1.5
1472;80 Security and investigation;2013 3rd quarter;102.6;-1.5
1473;80 Security and investigation;2013 4th quarter;105.6;-3.7
1474;80 Security and investigation;2013;103.3;-1.4
1475;80 Security and investigation;2014 1st quarter;102.8;-1.1
1476;80 Security and investigation;2014 2nd quarter;101.2;0.2
1477;80 Security and investigation;2014 3rd quarter;101.7;-0.8
1478;80 Security and investigation;2014 4th quarter;108.8;3.1
1479;80 Security and investigation;2014;103.6;0.4
1480;80 Security and investigation;2015 1st quarter;102.7;-0.1
1481;80 Security and investigation;2015 2nd quarter;104.4;3.2
1482;80 Security and investigation;2015 3rd quarter;106.2;4.4
1483;80 Security and investigation;2015 4th quarter;115.7;6.3
1484;80 Security and investigation;2015;107.3;3.5
1485;80 Security and investigation;2016 1st quarter;105.1;2.4
1486;80 Security and investigation;2016 2nd quarter;104.1;-0.3
1487;80 Security and investigation;2016 3rd quarter;105.1;-1.1
1488;80 Security and investigation;2016 4th quarter;111.2;-3.9
1489;80 Security and investigation;2016;106.4;-0.8
1490;80 Security and investigation;2017 1st quarter;107.1;1.9
1491;80 Security and investigation;2017 2nd quarter;108.4;4.1
1492;80 Security and investigation;2017 3rd quarter;111.7;6.4
1493;80 Security and investigation;2017 4th quarter;117.8;5.9
1494;80 Security and investigation;2017;111.2;4.6
1495;81 Cleaning activities, gardening etc.;2005 1st quarter;68.6;
1496;81 Cleaning activities, gardening etc.;2005 2nd quarter;83.9;
1497;81 Cleaning activities, gardening etc.;2005 3rd quarter;80.8;
1498;81 Cleaning activities, gardening etc.;2005 4th quarter;95.9;
1499;81 Cleaning activities, gardening etc.;2005;82.3;
1500;81 Cleaning activities, gardening etc.;2006 1st quarter;71.2;3.8
1501;81 Cleaning activities, gardening etc.;2006 2nd quarter;88.9;6.1
1502;81 Cleaning activities, gardening etc.;2006 3rd quarter;87.9;8.9
1503;81 Cleaning activities, gardening etc.;2006 4th quarter;103.2;7.6
1504;81 Cleaning activities, gardening etc.;2006;87.8;6.7
1505;81 Cleaning activities, gardening etc.;2007 1st quarter;76.9;8.0
1506;81 Cleaning activities, gardening etc.;2007 2nd quarter;93.7;5.4
1507;81 Cleaning activities, gardening etc.;2007 3rd quarter;91.0;3.5
1508;81 Cleaning activities, gardening etc.;2007 4th quarter;107.3;4.0
1509;81 Cleaning activities, gardening etc.;2007;92.3;5.1
1510;81 Cleaning activities, gardening etc.;2008 1st quarter;82.3;7.0
1511;81 Cleaning activities, gardening etc.;2008 2nd quarter;100.1;6.8
1512;81 Cleaning activities, gardening etc.;2008 3rd quarter;97.9;7.5
1513;81 Cleaning activities, gardening etc.;2008 4th quarter;114.4;6.6
1514;81 Cleaning activities, gardening etc.;2008;98.7;7.0
1515;81 Cleaning activities, gardening etc.;2009 1st quarter;85.4;3.8
1516;81 Cleaning activities, gardening etc.;2009 2nd quarter;101.0;0.9
1517;81 Cleaning activities, gardening etc.;2009 3rd quarter;99.8;2.0
1518;81 Cleaning activities, gardening etc.;2009 4th quarter;113.1;-1.2
1519;81 Cleaning activities, gardening etc.;2009;99.8;1.2
1520;81 Cleaning activities, gardening etc.;2010 1st quarter;82.2;-3.8
1521;81 Cleaning activities, gardening etc.;2010 2nd quarter;101.3;0.3
1522;81 Cleaning activities, gardening etc.;2010 3rd quarter;102.0;2.2
1523;81 Cleaning activities, gardening etc.;2010 4th quarter;114.5;1.2
1524;81 Cleaning activities, gardening etc.;2010;100.0;0.2
1525;81 Cleaning activities, gardening etc.;2011 1st quarter;87.6;6.5
1526;81 Cleaning activities, gardening etc.;2011 2nd quarter;104.5;3.2
1527;81 Cleaning activities, gardening etc.;2011 3rd quarter;100.3;-1.7
1528;81 Cleaning activities, gardening etc.;2011 4th quarter;117.2;2.4
1529;81 Cleaning activities, gardening etc.;2011;102.4;2.4
1530;81 Cleaning activities, gardening etc.;2012 1st quarter;85.2;-2.7
1531;81 Cleaning activities, gardening etc.;2012 2nd quarter;105.9;1.3
1532;81 Cleaning activities, gardening etc.;2012 3rd quarter;106.3;6.0
1533;81 Cleaning activities, gardening etc.;2012 4th quarter;115.2;-1.8
1534;81 Cleaning activities, gardening etc.;2012;103.1;0.7
1535;81 Cleaning activities, gardening etc.;2013 1st quarter;84.4;-0.9
1536;81 Cleaning activities, gardening etc.;2013 2nd quarter;106.3;0.3
1537;81 Cleaning activities, gardening etc.;2013 3rd quarter;103.6;-2.5
1538;81 Cleaning activities, gardening etc.;2013 4th quarter;116.9;1.5
1539;81 Cleaning activities, gardening etc.;2013;102.8;-0.3
1540;81 Cleaning activities, gardening etc.;2014 1st quarter;87.6;3.7
1541;81 Cleaning activities, gardening etc.;2014 2nd quarter;105.1;-1.1
1542;81 Cleaning activities, gardening etc.;2014 3rd quarter;103.7;0.1
1543;81 Cleaning activities, gardening etc.;2014 4th quarter;121.7;4.1
1544;81 Cleaning activities, gardening etc.;2014;104.5;1.7
1545;81 Cleaning activities, gardening etc.;2015 1st quarter;92.1;5.2
1546;81 Cleaning activities, gardening etc.;2015 2nd quarter;114.0;8.4
1547;81 Cleaning activities, gardening etc.;2015 3rd quarter;108.4;4.5
1548;81 Cleaning activities, gardening etc.;2015 4th quarter;126.0;3.5
1549;81 Cleaning activities, gardening etc.;2015;110.1;5.3
1550;81 Cleaning activities, gardening etc.;2016 1st quarter;96.0;4.3
1551;81 Cleaning activities, gardening etc.;2016 2nd quarter;115.8;1.6
1552;81 Cleaning activities, gardening etc.;2016 3rd quarter;113.7;4.9
1553;81 Cleaning activities, gardening etc.;2016 4th quarter;131.8;4.6
1554;81 Cleaning activities, gardening etc.;2016;114.3;3.8
1555;81 Cleaning activities, gardening etc.;2017 1st quarter;102.2;6.5
1556;81 Cleaning activities, gardening etc.;2017 2nd quarter;125.8;8.6
1557;81 Cleaning activities, gardening etc.;2017 3rd quarter;122.0;7.3
1558;81 Cleaning activities, gardening etc.;2017 4th quarter;140.8;6.9
1559;81 Cleaning activities, gardening etc.;2017;122.7;7.3
1560;812 Cleaning activities;2005 1st quarter;75.5;
1561;812 Cleaning activities;2005 2nd quarter;80.7;
1562;812 Cleaning activities;2005 3rd quarter;81.7;
1563;812 Cleaning activities;2005 4th quarter;93.8;
1564;812 Cleaning activities;2005;82.9;
1565;812 Cleaning activities;2006 1st quarter;77.7;2.9
1566;812 Cleaning activities;2006 2nd quarter;85.3;5.8
1567;812 Cleaning activities;2006 3rd quarter;89.7;9.8
1568;812 Cleaning activities;2006 4th quarter;101.3;8.0
1569;812 Cleaning activities;2006;88.5;6.7
1570;812 Cleaning activities;2007 1st quarter;84.3;8.5
1571;812 Cleaning activities;2007 2nd quarter;89.4;4.8
1572;812 Cleaning activities;2007 3rd quarter;91.7;2.2
1573;812 Cleaning activities;2007 4th quarter;104.1;2.8
1574;812 Cleaning activities;2007;92.4;4.4
1575;812 Cleaning activities;2008 1st quarter;90.2;7.0
1576;812 Cleaning activities;2008 2nd quarter;95.5;6.8
1577;812 Cleaning activities;2008 3rd quarter;98.8;7.8
1578;812 Cleaning activities;2008 4th quarter;110.9;6.5
1579;812 Cleaning activities;2008;98.9;7.0
1580;812 Cleaning activities;2009 1st quarter;94.3;4.5
1581;812 Cleaning activities;2009 2nd quarter;95.9;0.4
1582;812 Cleaning activities;2009 3rd quarter;100.9;2.1
1583;812 Cleaning activities;2009 4th quarter;108.0;-2.6
1584;812 Cleaning activities;2009;99.8;0.9
1585;812 Cleaning activities;2010 1st quarter;91.6;-2.8
1586;812 Cleaning activities;2010 2nd quarter;96.0;0.1
1587;812 Cleaning activities;2010 3rd quarter;102.1;1.2
1588;812 Cleaning activities;2010 4th quarter;110.3;2.1
1589;812 Cleaning activities;2010;100.0;0.2
1590;812 Cleaning activities;2011 1st quarter;92.3;0.8
1591;812 Cleaning activities;2011 2nd quarter;96.4;0.5
1592;812 Cleaning activities;2011 3rd quarter;99.5;-2.6
1593;812 Cleaning activities;2011 4th quarter;108.3;-1.8
1594;812 Cleaning activities;2011;99.2;-0.8
1595;812 Cleaning activities;2012 1st quarter;91.1;-1.3
1596;812 Cleaning activities;2012 2nd quarter;98.2;1.8
1597;812 Cleaning activities;2012 3rd quarter;103.6;4.1
1598;812 Cleaning activities;2012 4th quarter;109.3;0.9
1599;812 Cleaning activities;2012;100.5;1.4
1600;812 Cleaning activities;2013 1st quarter;92.2;1.1
1601;812 Cleaning activities;2013 2nd quarter;100.0;1.9
1602;812 Cleaning activities;2013 3rd quarter;103.2;-0.4
1603;812 Cleaning activities;2013 4th quarter;108.1;-1.1
1604;812 Cleaning activities;2013;100.9;0.3
1605;812 Cleaning activities;2014 1st quarter;91.8;-0.4
1606;812 Cleaning activities;2014 2nd quarter;97.8;-2.2
1607;812 Cleaning activities;2014 3rd quarter;102.2;-1.0
1608;812 Cleaning activities;2014 4th quarter;112.0;3.6
1609;812 Cleaning activities;2014;100.9;0.1
1610;812 Cleaning activities;2015 1st quarter;96.1;4.7
1611;812 Cleaning activities;2015 2nd quarter;103.1;5.4
1612;812 Cleaning activities;2015 3rd quarter;107.9;5.6
1613;812 Cleaning activities;2015 4th quarter;115.0;2.7
1614;812 Cleaning activities;2015;105.5;4.6
1615;812 Cleaning activities;2016 1st quarter;100.5;4.5
1616;812 Cleaning activities;2016 2nd quarter;106.5;3.3
1617;812 Cleaning activities;2016 3rd quarter;109.7;1.6
1618;812 Cleaning activities;2016 4th quarter;117.0;1.7
1619;812 Cleaning activities;2016;108.4;2.7
1620;812 Cleaning activities;2017 1st quarter;105.5;5.0
1621;812 Cleaning activities;2017 2nd quarter;113.8;6.8
1622;812 Cleaning activities;2017 3rd quarter;116.2;5.9
1623;812 Cleaning activities;2017 4th quarter;124.9;6.8
1624;812 Cleaning activities;2017;115.1;6.2
1625;8121 General cleaning of buildings;2005 1st quarter;72.1;
1626;8121 General cleaning of buildings;2005 2nd quarter;80.9;
1627;8121 General cleaning of buildings;2005 3rd quarter;82.4;
1628;8121 General cleaning of buildings;2005 4th quarter;93.1;
1629;8121 General cleaning of buildings;2005;82.1;
1630;8121 General cleaning of buildings;2006 1st quarter;77.4;7.3
1631;8121 General cleaning of buildings;2006 2nd quarter;84.0;3.9
1632;8121 General cleaning of buildings;2006 3rd quarter;88.6;7.5
1633;8121 General cleaning of buildings;2006 4th quarter;100.5;7.9
1634;8121 General cleaning of buildings;2006;87.6;6.7
1635;8121 General cleaning of buildings;2007 1st quarter;84.1;8.7
1636;8121 General cleaning of buildings;2007 2nd quarter;88.5;5.4
1637;8121 General cleaning of buildings;2007 3rd quarter;90.5;2.1
1638;8121 General cleaning of buildings;2007 4th quarter;102.8;2.3
1639;8121 General cleaning of buildings;2007;91.5;4.4
1640;8121 General cleaning of buildings;2008 1st quarter;88.5;5.2
1641;8121 General cleaning of buildings;2008 2nd quarter;93.9;6.0
1642;8121 General cleaning of buildings;2008 3rd quarter;97.2;7.5
1643;8121 General cleaning of buildings;2008 4th quarter;109.2;6.3
1644;8121 General cleaning of buildings;2008;97.2;6.3
1645;8121 General cleaning of buildings;2009 1st quarter;94.7;7.0
1646;8121 General cleaning of buildings;2009 2nd quarter;96.4;2.7
1647;8121 General cleaning of buildings;2009 3rd quarter;100.9;3.8
1648;8121 General cleaning of buildings;2009 4th quarter;107.8;-1.3
1649;8121 General cleaning of buildings;2009;99.9;2.8
1650;8121 General cleaning of buildings;2010 1st quarter;91.3;-3.6
1651;8121 General cleaning of buildings;2010 2nd quarter;95.8;-0.6
1652;8121 General cleaning of buildings;2010 3rd quarter;102.5;1.6
1653;8121 General cleaning of buildings;2010 4th quarter;110.4;2.4
1654;8121 General cleaning of buildings;2010;100.0;0.1
1655;8121 General cleaning of buildings;2011 1st quarter;90.6;-0.7
1656;8121 General cleaning of buildings;2011 2nd quarter;94.3;-1.6
1657;8121 General cleaning of buildings;2011 3rd quarter;98.7;-3.7
1658;8121 General cleaning of buildings;2011 4th quarter;105.8;-4.2
1659;8121 General cleaning of buildings;2011;97.3;-2.7
1660;8121 General cleaning of buildings;2012 1st quarter;89.5;-1.3
1661;8121 General cleaning of buildings;2012 2nd quarter;96.1;1.9
1662;8121 General cleaning of buildings;2012 3rd quarter;102.3;3.7
1663;8121 General cleaning of buildings;2012 4th quarter;105.6;-0.1
1664;8121 General cleaning of buildings;2012;98.4;1.1
1665;8121 General cleaning of buildings;2013 1st quarter;92.0;2.8
1666;8121 General cleaning of buildings;2013 2nd quarter;97.4;1.4
1667;8121 General cleaning of buildings;2013 3rd quarter;102.1;-0.3
1668;8121 General cleaning of buildings;2013 4th quarter;104.7;-0.9
1669;8121 General cleaning of buildings;2013;99.0;0.7
1670;8121 General cleaning of buildings;2014 1st quarter;91.9;-0.1
1671;8121 General cleaning of buildings;2014 2nd quarter;96.4;-1.1
1672;8121 General cleaning of buildings;2014 3rd quarter;101.2;-0.8
1673;8121 General cleaning of buildings;2014 4th quarter;108.8;4.0
1674;8121 General cleaning of buildings;2014;99.6;0.5
1675;8121 General cleaning of buildings;2015 1st quarter;95.5;4.0
1676;8121 General cleaning of buildings;2015 2nd quarter;101.6;5.4
1677;8121 General cleaning of buildings;2015 3rd quarter;107.5;6.2
1678;8121 General cleaning of buildings;2015 4th quarter;113.3;4.1
1679;8121 General cleaning of buildings;2015;104.5;4.9
1680;8121 General cleaning of buildings;2016 1st quarter;99.4;4.1
1681;8121 General cleaning of buildings;2016 2nd quarter;104.4;2.7
1682;8121 General cleaning of buildings;2016 3rd quarter;108.9;1.3
1683;8121 General cleaning of buildings;2016 4th quarter;114.7;1.2
1684;8121 General cleaning of buildings;2016;106.8;2.3
1685;8121 General cleaning of buildings;2017 1st quarter;104.7;5.3
1686;8121 General cleaning of buildings;2017 2nd quarter;112.3;7.6
1687;8121 General cleaning of buildings;2017 3rd quarter;116.0;6.5
1688;8121 General cleaning of buildings;2017 4th quarter;121.9;6.3
1689;8121 General cleaning of buildings;2017;113.7;6.5
1690;813 Landscape service activities;2005 1st quarter;;
1691;813 Landscape service activities;2005 2nd quarter;;
1692;813 Landscape service activities;2005 3rd quarter;;
1693;813 Landscape service activities;2005 4th quarter;;
1694;813 Landscape service activities;2005;;
1695;813 Landscape service activities;2006 1st quarter;;
1696;813 Landscape service activities;2006 2nd quarter;;
1697;813 Landscape service activities;2006 3rd quarter;;
1698;813 Landscape service activities;2006 4th quarter;;
1699;813 Landscape service activities;2006;;
1700;813 Landscape service activities;2007 1st quarter;;
1701;813 Landscape service activities;2007 2nd quarter;;
1702;813 Landscape service activities;2007 3rd quarter;;
1703;813 Landscape service activities;2007 4th quarter;;
1704;813 Landscape service activities;2007;;
1705;813 Landscape service activities;2008 1st quarter;;
1706;813 Landscape service activities;2008 2nd quarter;;
1707;813 Landscape service activities;2008 3rd quarter;;
1708;813 Landscape service activities;2008 4th quarter;;
1709;813 Landscape service activities;2008;;
1710;813 Landscape service activities;2009 1st quarter;;
1711;813 Landscape service activities;2009 2nd quarter;;
1712;813 Landscape service activities;2009 3rd quarter;;
1713;813 Landscape service activities;2009 4th quarter;;
1714;813 Landscape service activities;2009;;
1715;813 Landscape service activities;2010 1st quarter;60.6;
1716;813 Landscape service activities;2010 2nd quarter;113.6;
1717;813 Landscape service activities;2010 3rd quarter;101.7;
1718;813 Landscape service activities;2010 4th quarter;124.1;
1719;813 Landscape service activities;2010;100.0;
1720;813 Landscape service activities;2011 1st quarter;76.6;26.4
1721;813 Landscape service activities;2011 2nd quarter;123.1;8.4
1722;813 Landscape service activities;2011 3rd quarter;102.1;0.5
1723;813 Landscape service activities;2011 4th quarter;137.8;11.0
1724;813 Landscape service activities;2011;109.9;9.9
1725;813 Landscape service activities;2012 1st quarter;71.4;-6.7
1726;813 Landscape service activities;2012 2nd quarter;123.8;0.5
1727;813 Landscape service activities;2012 3rd quarter;112.5;10.1
1728;813 Landscape service activities;2012 4th quarter;128.7;-6.6
1729;813 Landscape service activities;2012;109.1;-0.7
1730;813 Landscape service activities;2013 1st quarter;66.6;-6.7
1731;813 Landscape service activities;2013 2nd quarter;120.7;-2.5
1732;813 Landscape service activities;2013 3rd quarter;104.5;-7.1
1733;813 Landscape service activities;2013 4th quarter;137.4;6.7
1734;813 Landscape service activities;2013;107.3;-1.7
1735;813 Landscape service activities;2014 1st quarter;77.9;16.9
1736;813 Landscape service activities;2014 2nd quarter;121.9;1.0
1737;813 Landscape service activities;2014 3rd quarter;107.2;2.6
1738;813 Landscape service activities;2014 4th quarter;144.2;5.0
1739;813 Landscape service activities;2014;112.8;5.1
1740;813 Landscape service activities;2015 1st quarter;82.9;6.5
1741;813 Landscape service activities;2015 2nd quarter;139.0;14.0
1742;813 Landscape service activities;2015 3rd quarter;109.5;2.1
1743;813 Landscape service activities;2015 4th quarter;151.1;4.8
1744;813 Landscape service activities;2015;120.6;6.9
1745;813 Landscape service activities;2016 1st quarter;85.9;3.6
1746;813 Landscape service activities;2016 2nd quarter;137.2;-1.3
1747;813 Landscape service activities;2016 3rd quarter;122.9;12.2
1748;813 Landscape service activities;2016 4th quarter;165.8;9.7
1749;813 Landscape service activities;2016;127.9;6.1
1750;813 Landscape service activities;2017 1st quarter;94.7;10.3
1751;813 Landscape service activities;2017 2nd quarter;153.4;11.8
1752;813 Landscape service activities;2017 3rd quarter;135.3;10.1
1753;813 Landscape service activities;2017 4th quarter;177.6;7.1
1754;813 Landscape service activities;2017;140.3;9.6
1755;82 Other business services;2005 1st quarter;85.4;
1756;82 Other business services;2005 2nd quarter;84.7;
1757;82 Other business services;2005 3rd quarter;82.4;
1758;82 Other business services;2005 4th quarter;98.9;
1759;82 Other business services;2005;87.9;
1760;82 Other business services;2006 1st quarter;82.6;-3.3
1761;82 Other business services;2006 2nd quarter;82.7;-2.4
1762;82 Other business services;2006 3rd quarter;80.4;-2.4
1763;82 Other business services;2006 4th quarter;100.5;1.6
1764;82 Other business services;2006;86.6;-1.5
1765;82 Other business services;2007 1st quarter;92.2;11.6
1766;82 Other business services;2007 2nd quarter;88.6;7.1
1767;82 Other business services;2007 3rd quarter;84.5;5.1
1768;82 Other business services;2007 4th quarter;108.5;8.0
1769;82 Other business services;2007;93.4;8.0
1770;82 Other business services;2008 1st quarter;93.0;0.8
1771;82 Other business services;2008 2nd quarter;94.3;6.5
1772;82 Other business services;2008 3rd quarter;87.1;3.1
1773;82 Other business services;2008 4th quarter;107.6;-0.9
1774;82 Other business services;2008;95.5;2.2
1775;82 Other business services;2009 1st quarter;95.0;2.2
1776;82 Other business services;2009 2nd quarter;97.9;3.7
1777;82 Other business services;2009 3rd quarter;92.2;5.9
1778;82 Other business services;2009 4th quarter;105.6;-1.8
1779;82 Other business services;2009;97.7;2.3
1780;82 Other business services;2010 1st quarter;95.8;0.9
1781;82 Other business services;2010 2nd quarter;98.7;0.9
1782;82 Other business services;2010 3rd quarter;93.3;1.2
1783;82 Other business services;2010 4th quarter;112.1;6.2
1784;82 Other business services;2010;100.0;2.4
1785;82 Other business services;2011 1st quarter;95.9;0.1
1786;82 Other business services;2011 2nd quarter;95.1;-3.7
1787;82 Other business services;2011 3rd quarter;92.6;-0.7
1788;82 Other business services;2011 4th quarter;106.7;-4.9
1789;82 Other business services;2011;97.6;-2.4
1790;82 Other business services;2012 1st quarter;95.6;-0.3
1791;82 Other business services;2012 2nd quarter;104.4;9.8
1792;82 Other business services;2012 3rd quarter;96.2;3.9
1793;82 Other business services;2012 4th quarter;108.6;1.8
1794;82 Other business services;2012;101.2;3.7
1795;82 Other business services;2013 1st quarter;99.7;4.2
1796;82 Other business services;2013 2nd quarter;101.5;-2.8
1797;82 Other business services;2013 3rd quarter;98.1;1.9
1798;82 Other business services;2013 4th quarter;117.3;8.0
1799;82 Other business services;2013;104.1;2.9
1800;82 Other business services;2014 1st quarter;102.9;3.3
1801;82 Other business services;2014 2nd quarter;107.9;6.3
1802;82 Other business services;2014 3rd quarter;99.2;1.1
1803;82 Other business services;2014 4th quarter;120.3;2.5
1804;82 Other business services;2014;107.6;3.3
1805;82 Other business services;2015 1st quarter;107.8;4.7
1806;82 Other business services;2015 2nd quarter;117.8;9.2
1807;82 Other business services;2015 3rd quarter;112.7;13.6
1808;82 Other business services;2015 4th quarter;129.9;7.9
1809;82 Other business services;2015;117.0;8.8
1810;82 Other business services;2016 1st quarter;119.1;10.5
1811;82 Other business services;2016 2nd quarter;126.5;7.3
1812;82 Other business services;2016 3rd quarter;118.1;4.8
1813;82 Other business services;2016 4th quarter;140.0;7.8
1814;82 Other business services;2016;125.9;7.6
1815;82 Other business services;2017 1st quarter;121.8;2.2
1816;82 Other business services;2017 2nd quarter;136.2;7.7
1817;82 Other business services;2017 3rd quarter;128.1;8.5
1818;82 Other business services;2017 4th quarter;140.6;0.4
1819;82 Other business services;2017;131.7;4.6
