ID;Regions;SIC93;Periods;OutputBasicPrices_1;IntermediateConsumption_2;GrossValueAdded_3;CompensationOfEmployees_4;TaxesNotProductRelated_5;SubsidiesNotProductRelated_6;GrossOperatingSurplus_7;LabourInputOfEmployees_8
3819;Gelderland (PV);Manufacturing n.e.c.;1999;2642.0;1482.0;1161.0;763.0;5.0;4.0;397.0;27.4
3820;Gelderland (PV);Manufacturing n.e.c.;2000;2737.0;1535.0;1202.0;793.0;6.0;6.0;409.0;27.4
3821;Gelderland (PV);Manufacturing n.e.c.;2001;2817.0;1548.0;1269.0;822.0;6.0;5.0;447.0;27.1
3822;Gelderland (PV);E Electricity, gas and water supply;1995;2371.91;1309.16;1062.75;197.39;4.54;0.0;861.27;4.43
3823;Gelderland (PV);E Electricity, gas and water supply;1996;2319.27;1243.81;1075.91;175.61;4.99;0.0;895.76;4.3
3824;Gelderland (PV);E Electricity, gas and water supply;1997;2284.0;1528.0;756.0;182.0;7.0;1.0;567.0;4.2
3825;Gelderland (PV);E Electricity, gas and water supply;1998;2461.0;1543.0;918.0;179.0;8.0;1.0;733.0;4.2
3826;Gelderland (PV);E Electricity, gas and water supply;1999;2464.0;1524.0;940.0;174.0;9.0;1.0;759.0;3.9
3827;Gelderland (PV);E Electricity, gas and water supply;2000;2683.0;1758.0;925.0;180.0;10.0;1.0;737.0;3.9
3828;Gelderland (PV);E Electricity, gas and water supply;2001;2969.0;1975.0;994.0;190.0;11.0;1.0;794.0;3.9
3829;Gelderland (PV);F Construction;1995;4702.0;2969.0;1733.0;1234.0;7.0;4.0;496.0;42.8
3830;Gelderland (PV);F Construction;1996;4950.0;3196.0;1755.0;1242.0;8.0;9.0;514.0;43.4
3831;Gelderland (PV);F Construction;1997;5172.0;3329.0;1843.0;1305.0;7.0;13.0;544.0;44.6
3832;Gelderland (PV);F Construction;1998;5486.0;3500.0;1986.0;1411.0;7.0;19.0;588.0;45.8
3833;Gelderland (PV);F Construction;1999;6118.0;3895.0;2222.0;1543.0;10.0;23.0;692.0;47.6
3834;Gelderland (PV);F Construction;2000;6863.0;4351.0;2512.0;1687.0;10.0;26.0;841.0;50.0
3835;Gelderland (PV);F Construction;2001;7335.0;4617.0;2718.0;1817.0;12.0;28.0;916.0;50.8
3836;Gelderland (PV);452 Civil commercial industrial building;1995;2410.93;1637.69;773.24;548.62;2.72;1.82;224.17;17.54
3837;Gelderland (PV);452 Civil commercial industrial building;1996;2549.34;1783.36;765.98;547.71;2.72;4.54;220.08;17.73
3838;Gelderland (PV);452 Civil commercial industrial building;1997;2676.0;1874.0;802.0;558.0;3.0;6.0;247.0;18.0
3839;Gelderland (PV);452 Civil commercial industrial building;1998;2762.0;1919.0;842.0;583.0;2.0;9.0;267.0;18.2
3840;Gelderland (PV);452 Civil commercial industrial building;1999;2937.0;2025.0;911.0;607.0;3.0;11.0;312.0;18.0
3841;Gelderland (PV);452 Civil commercial industrial building;2000;3304.0;2275.0;1030.0;665.0;3.0;13.0;374.0;18.9
3842;Gelderland (PV);452 Civil commercial industrial building;2001;3444.0;2374.0;1070.0;703.0;4.0;14.0;376.0;18.9
3843;Gelderland (PV);451-455 Civil engineering;1995;877.16;548.62;328.54;244.59;1.82;0.91;83.04;7.74
3844;Gelderland (PV);451-455 Civil engineering;1996;904.38;573.12;331.71;243.68;1.82;1.36;87.13;7.59
3845;Gelderland (PV);451-455 Civil engineering;1997;976.0;618.0;358.0;259.0;2.0;2.0;99.0;8.0
3846;Gelderland (PV);451-455 Civil engineering;1998;1018.0;636.0;382.0;283.0;2.0;3.0;100.0;8.1
3847;Gelderland (PV);451-455 Civil engineering;1999;1217.0;778.0;438.0;312.0;2.0;3.0;127.0;8.5
3848;Gelderland (PV);451-455 Civil engineering;2000;1323.0;844.0;479.0;328.0;2.0;3.0;151.0;8.5
3849;Gelderland (PV);451-455 Civil engineering;2001;1491.0;948.0;543.0;366.0;3.0;3.0;177.0;8.9
3850;Gelderland (PV);453-454 Other construction;1995;1441.66;803.19;638.47;466.49;2.72;0.91;170.62;17.59
3851;Gelderland (PV);453-454 Other construction;1996;1530.6;864.0;666.6;481.01;3.18;3.18;185.6;18.24
3852;Gelderland (PV);453-454 Other construction;1997;1520.0;836.0;683.0;487.0;3.0;4.0;197.0;18.6
3853;Gelderland (PV);453-454 Other construction;1998;1707.0;944.0;762.0;545.0;3.0;7.0;222.0;19.6
3854;Gelderland (PV);453-454 Other construction;1999;1964.0;1092.0;872.0;624.0;4.0;9.0;253.0;21.1
3855;Gelderland (PV);453-454 Other construction;2000;2236.0;1232.0;1004.0;694.0;4.0;10.0;316.0;22.6
3856;Gelderland (PV);453-454 Other construction;2001;2400.0;1295.0;1105.0;748.0;5.0;11.0;363.0;23.0
3857;Gelderland (PV);G-K Commercial services;1995;20179.0;7831.0;12347.0;6035.0;199.0;50.0;6163.0;216.5
3858;Gelderland (PV);G-K Commercial services;1996;21414.0;8396.0;13017.0;6385.0;209.0;77.0;6501.0;228.5
3859;Gelderland (PV);G-K Commercial services;1997;23151.0;9060.0;14091.0;6943.0;208.0;100.0;7041.0;239.2
3860;Gelderland (PV);G-K Commercial services;1998;24755.0;9683.0;15073.0;7501.0;222.0;123.0;7471.0;249.3
3861;Gelderland (PV);G-K Commercial services;1999;26025.0;10136.0;15889.0;8099.0;242.0;116.0;7665.0;259.4
3862;Gelderland (PV);G-K Commercial services;2000;28174.0;11140.0;17034.0;8797.0;260.0;124.0;8101.0;266.4
3863;Gelderland (PV);G-K Commercial services;2001;29847.0;11892.0;17955.0;9389.0;282.0;130.0;8414.0;268.1
3864;Gelderland (PV);G Trade and repair consumer articles;1995;6703.0;2746.0;3957.0;2278.0;36.0;9.0;1651.0;87.1
3865;Gelderland (PV);G Trade and repair consumer articles;1996;7142.0;3059.0;4083.0;2402.0;40.0;18.0;1658.0;90.9
3866;Gelderland (PV);G Trade and repair consumer articles;1997;7407.0;3100.0;4307.0;2540.0;37.0;22.0;1752.0;94.0
3867;Gelderland (PV);G Trade and repair consumer articles;1998;7819.0;3150.0;4670.0;2715.0;34.0;32.0;1952.0;97.7
3868;Gelderland (PV);G Trade and repair consumer articles;1999;8069.0;3167.0;4902.0;2930.0;37.0;38.0;1973.0;103.2
3869;Gelderland (PV);G Trade and repair consumer articles;2000;8701.0;3463.0;5238.0;3173.0;37.0;41.0;2069.0;106.5
3870;Gelderland (PV);G Trade and repair consumer articles;2001;9175.0;3701.0;5473.0;3410.0;46.0;46.0;2063.0;108.1
3871;Gelderland (PV);51 Wholesale trade;1995;3662.01;1573.26;2088.75;1223.39;16.34;8.62;857.64;36.61
3872;Gelderland (PV);51 Wholesale trade;1996;3958.78;1768.38;2190.4;1316.87;18.15;11.34;866.72;39.06
3873;Gelderland (PV);51 Wholesale trade;1997;4051.0;1719.0;2332.0;1374.0;15.0;12.0;955.0;40.4
3874;Gelderland (PV);51 Wholesale trade;1998;4200.0;1674.0;2525.0;1482.0;15.0;16.0;1045.0;42.3
3875;Gelderland (PV);51 Wholesale trade;1999;4240.0;1592.0;2648.0;1603.0;15.0;19.0;1048.0;44.2
3876;Gelderland (PV);51 Wholesale trade;2000;4712.0;1807.0;2905.0;1760.0;16.0;21.0;1150.0;46.4
3877;Gelderland (PV);51 Wholesale trade;2001;4967.0;1934.0;3033.0;1904.0;20.0;23.0;1133.0;47.6
3878;Gelderland (PV);50+52 Retail trade, cars, repair;1995;3040.78;1173.02;1867.76;1078.64;19.97;0.0;769.61;50.47
3879;Gelderland (PV);50+52 Retail trade, cars, repair;1996;3182.81;1291.0;1892.26;1114.94;21.78;6.81;761.9;51.8
3880;Gelderland (PV);50+52 Retail trade, cars, repair;1997;3356.0;1382.0;1975.0;1166.0;22.0;10.0;797.0;53.5
3881;Gelderland (PV);50+52 Retail trade, cars, repair;1998;3619.0;1475.0;2144.0;1233.0;20.0;16.0;907.0;55.3
3882;Gelderland (PV);50+52 Retail trade, cars, repair;1999;3829.0;1575.0;2255.0;1327.0;22.0;20.0;925.0;59.0
3883;Gelderland (PV);50+52 Retail trade, cars, repair;2000;3989.0;1657.0;2333.0;1413.0;21.0;20.0;918.0;60.0
3884;Gelderland (PV);50+52 Retail trade, cars, repair;2001;4207.0;1767.0;2440.0;1506.0;26.0;23.0;930.0;60.5
3885;Gelderland (PV);H Hotels and restaurants;1995;1072.28;573.12;499.16;255.93;11.34;0.45;232.34;13.71
3886;Gelderland (PV);H Hotels and restaurants;1996;1095.43;591.73;503.7;257.75;12.25;2.27;235.97;13.95
3887;Gelderland (PV);H Hotels and restaurants;1997;1197.0;621.0;576.0;274.0;12.0;4.0;293.0;13.8
3888;Gelderland (PV);H Hotels and restaurants;1998;1264.0;643.0;621.0;284.0;12.0;5.0;330.0;14.3
3889;Gelderland (PV);H Hotels and restaurants;1999;1369.0;699.0;670.0;326.0;13.0;7.0;338.0;14.9
3890;Gelderland (PV);H Hotels and restaurants;2000;1468.0;747.0;721.0;358.0;14.0;7.0;356.0;15.4
3891;Gelderland (PV);H Hotels and restaurants;2001;1540.0;778.0;762.0;381.0;16.0;8.0;373.0;15.8
3892;Gelderland (PV);I Transport, storage and communications;1995;2512.0;1040.0;1471.0;874.0;14.0;4.0;587.0;29.8
3893;Gelderland (PV);I Transport, storage and communications;1996;2601.0;1087.0;1514.0;885.0;15.0;6.0;620.0;29.2
3894;Gelderland (PV);I Transport, storage and communications;1997;2789.0;1188.0;1600.0;922.0;12.0;6.0;672.0;29.5
3895;Gelderland (PV);I Transport, storage and communications;1998;3046.0;1280.0;1766.0;1001.0;16.0;10.0;759.0;30.9
3896;Gelderland (PV);I Transport, storage and communications;1999;3034.0;1390.0;1644.0;1029.0;19.0;6.0;603.0;31.0
3897;Gelderland (PV);I Transport, storage and communications;2000;3195.0;1489.0;1706.0;1096.0;19.0;6.0;598.0;31.7
3898;Gelderland (PV);I Transport, storage and communications;2001;3503.0;1661.0;1842.0;1198.0;19.0;6.0;631.0;33.2
3899;Gelderland (PV);60 Land transport;1995;1298.27;488.27;810.0;554.52;11.34;0.91;245.04;19.01
3900;Gelderland (PV);60 Land transport;1996;1363.16;535.01;828.15;568.59;12.71;2.72;249.58;18.71
3901;Gelderland (PV);60 Land transport;1997;1436.0;578.0;858.0;576.0;10.0;3.0;275.0;18.7
3902;Gelderland (PV);60 Land transport;1998;1552.0;610.0;942.0;631.0;14.0;6.0;303.0;19.8
3903;Gelderland (PV);60 Land transport;1999;1652.0;650.0;1002.0;663.0;16.0;4.0;327.0;20.1
3904;Gelderland (PV);60 Land transport;2000;1716.0;702.0;1013.0;704.0;17.0;4.0;297.0;20.6
3905;Gelderland (PV);60 Land transport;2001;1759.0;711.0;1048.0;739.0;16.0;3.0;297.0;20.9
3906;Gelderland (PV);61+62 Air transport, water transport;1995;75.33;39.03;36.3;13.16;0.0;0.0;23.6;0.37
3907;Gelderland (PV);61+62 Air transport, water transport;1996;80.77;41.75;39.03;14.07;0.0;0.91;25.87;0.39
3908;Gelderland (PV);61+62 Air transport, water transport;1997;94.0;47.0;46.0;14.0;0.0;1.0;33.0;0.4
3909;Gelderland (PV);61+62 Air transport, water transport;1998;90.0;45.0;45.0;14.0;0.0;0.0;32.0;0.3
3910;Gelderland (PV);61+62 Air transport, water transport;1999;97.0;51.0;46.0;13.0;0.0;0.0;33.0;0.4
3911;Gelderland (PV);61+62 Air transport, water transport;2000;104.0;60.0;44.0;14.0;0.0;0.0;31.0;0.3
3912;Gelderland (PV);61+62 Air transport, water transport;2001;74.0;41.0;33.0;10.0;0.0;0.0;24.0;0.2
3913;Gelderland (PV);63 Auxiliary transport activities;1995;397.06;258.2;138.86;91.66;0.45;2.72;49.46;3.62
3914;Gelderland (PV);63 Auxiliary transport activities;1996;388.44;243.68;144.76;85.76;0.45;1.82;59.9;3.13
3915;Gelderland (PV);63 Auxiliary transport activities;1997;394.0;248.0;146.0;90.0;1.0;2.0;57.0;3.1
3916;Gelderland (PV);63 Auxiliary transport activities;1998;432.0;265.0;167.0;98.0;1.0;2.0;71.0;3.3
3917;Gelderland (PV);63 Auxiliary transport activities;1999;414.0;251.0;163.0;101.0;1.0;1.0;62.0;3.4
3918;Gelderland (PV);63 Auxiliary transport activities;2000;399.0;241.0;159.0;101.0;1.0;1.0;57.0;3.3
3919;Gelderland (PV);63 Auxiliary transport activities;2001;506.0;298.0;207.0;130.0;1.0;1.0;77.0;4.1
3920;Gelderland (PV);64 Post and telecommunications;1995;740.57;255.02;485.54;223.26;1.82;0.0;260.92;6.81
3921;Gelderland (PV);64 Post and telecommunications;1996;769.16;266.82;502.33;226.89;1.36;0.0;274.54;6.96
3922;Gelderland (PV);64 Post and telecommunications;1997;866.0;315.0;550.0;242.0;1.0;0.0;307.0;7.3
3923;Gelderland (PV);64 Post and telecommunications;1998;971.0;360.0;612.0;258.0;1.0;1.0;353.0;7.4
3924;Gelderland (PV);64 Post and telecommunications;1999;870.0;438.0;433.0;252.0;1.0;1.0;180.0;7.1
3925;Gelderland (PV);64 Post and telecommunications;2000;976.0;486.0;489.0;277.0;1.0;1.0;212.0;7.4
3926;Gelderland (PV);64 Post and telecommunications;2001;1164.0;611.0;553.0;319.0;1.0;2.0;234.0;8.0
3927;Gelderland (PV);J Financial intermediation;1995;2302.0;954.0;1348.0;695.0;9.0;1.0;645.0;18.1
3928;Gelderland (PV);J Financial intermediation;1996;2462.0;1071.0;1392.0;731.0;10.0;2.0;653.0;18.6
3929;Gelderland (PV);J Financial intermediation;1997;2679.0;1190.0;1489.0;809.0;11.0;2.0;672.0;20.2
3930;Gelderland (PV);J Financial intermediation;1998;3192.0;1487.0;1705.0;937.0;12.0;4.0;760.0;22.6
3931;Gelderland (PV);J Financial intermediation;1999;3415.0;1550.0;1866.0;1030.0;14.0;4.0;826.0;23.4
3932;Gelderland (PV);J Financial intermediation;2000;3807.0;1747.0;2059.0;1138.0;16.0;6.0;912.0;24.4
3933;Gelderland (PV);J Financial intermediation;2001;3879.0;1728.0;2151.0;1161.0;17.0;7.0;981.0;23.6
3934;Gelderland (PV);65 Banking;1995;868.99;324.0;544.99;348.5;3.63;0.91;194.22;10.08
3935;Gelderland (PV);65 Banking;1996;879.43;365.29;514.59;355.31;4.08;1.36;157.01;10.25
3936;Gelderland (PV);65 Banking;1997;1064.0;458.0;606.0;427.0;5.0;2.0;177.0;11.7
3937;Gelderland (PV);65 Banking;1998;1138.0;515.0;623.0;459.0;5.0;4.0;162.0;12.2
3938;Gelderland (PV);65 Banking;1999;1291.0;542.0;748.0;522.0;6.0;4.0;225.0;12.8
3939;Gelderland (PV);65 Banking;2000;1541.0;637.0;904.0;597.0;7.0;6.0;307.0;13.6
3940;Gelderland (PV);65 Banking;2001;1547.0;628.0;919.0;605.0;7.0;7.0;313.0;13.0
3941;Gelderland (PV);66 Insurance, pension funding;1995;1205.24;573.58;631.66;237.33;5.45;0.0;388.89;5.03
3942;Gelderland (PV);66 Insurance, pension funding;1996;1297.36;632.12;665.24;248.67;5.45;0.0;411.12;5.01
3943;Gelderland (PV);66 Insurance, pension funding;1997;1291.0;656.0;635.0;245.0;5.0;0.0;384.0;5.0
3944;Gelderland (PV);66 Insurance, pension funding;1998;1637.0;869.0;767.0;303.0;6.0;0.0;458.0;6.0
3945;Gelderland (PV);66 Insurance, pension funding;1999;1653.0;889.0;764.0;312.0;7.0;0.0;445.0;5.9
3946;Gelderland (PV);66 Insurance, pension funding;2000;1756.0;971.0;785.0;334.0;8.0;;443.0;6.0
3947;Gelderland (PV);66 Insurance, pension funding;2001;1814.0;959.0;855.0;338.0;8.0;0.0;508.0;5.8
3948;Gelderland (PV);67 Auxiliary financial activities;1995;227.8;56.72;171.08;108.91;0.45;0.0;61.71;3.0
3949;Gelderland (PV);67 Auxiliary financial activities;1996;285.43;73.51;211.92;127.06;0.45;0.0;84.4;3.36
3950;Gelderland (PV);67 Auxiliary financial activities;1997;324.0;76.0;247.0;136.0;1.0;0.0;110.0;3.5
3951;Gelderland (PV);67 Auxiliary financial activities;1998;418.0;103.0;315.0;175.0;1.0;0.0;140.0;4.4
3952;Gelderland (PV);67 Auxiliary financial activities;1999;471.0;118.0;353.0;196.0;1.0;0.0;156.0;4.7
3953;Gelderland (PV);67 Auxiliary financial activities;2000;509.0;139.0;370.0;207.0;1.0;;162.0;4.8
3954;Gelderland (PV);67 Auxiliary financial activities;2001;518.0;141.0;378.0;217.0;1.0;0.0;160.0;4.8
3955;Gelderland (PV);K Renting, commercial services;1995;7590.0;2518.0;5072.0;1934.0;128.0;36.0;3046.0;67.8
3956;Gelderland (PV);K Renting, commercial services;1996;8113.0;2588.0;5525.0;2112.0;132.0;50.0;3332.0;75.9
3957;Gelderland (PV);K Renting, commercial services;1997;9080.0;2959.0;6120.0;2398.0;136.0;66.0;3652.0;81.8
3958;Gelderland (PV);K Renting, commercial services;1998;9434.0;3123.0;6311.0;2565.0;148.0;72.0;3670.0;83.8
3959;Gelderland (PV);K Renting, commercial services;1999;10138.0;3330.0;6807.0;2784.0;159.0;60.0;3925.0;86.9
3960;Gelderland (PV);K Renting, commercial services;2000;11004.0;3693.0;7311.0;3033.0;174.0;63.0;4167.0;88.5
3961;Gelderland (PV);K Renting, commercial services;2001;11750.0;4023.0;7727.0;3240.0;185.0;63.0;4366.0;87.4
3962;Gelderland (PV);70 Real estate activities;1995;3328.48;746.92;2581.56;168.35;111.18;0.0;2302.03;4.61
3963;Gelderland (PV);70 Real estate activities;1996;3560.81;783.68;2777.13;174.71;113.9;0.0;2488.53;4.69
3964;Gelderland (PV);70 Real estate activities;1997;3774.0;819.0;2955.0;182.0;121.0;0.0;2652.0;4.8
3965;Gelderland (PV);70 Real estate activities;1998;3973.0;847.0;3126.0;205.0;130.0;0.0;2791.0;5.1
3966;Gelderland (PV);70 Real estate activities;1999;4181.0;884.0;3297.0;209.0;136.0;0.0;2952.0;4.9
3967;Gelderland (PV);70 Real estate activities;2000;4391.0;933.0;3459.0;222.0;149.0;0.0;3089.0;5.0
3968;Gelderland (PV);70 Real estate activities;2001;4571.0;994.0;3577.0;234.0;158.0;0.0;3185.0;5.1
3969;Gelderland (PV);71-74 Commercial services;1995;4261.9;1771.1;2490.8;1782.9;17.24;35.85;726.5;63.19
3970;Gelderland (PV);71-74 Commercial services;1996;4552.32;1804.68;2747.64;1959.42;17.7;49.92;820.43;71.22
3971;Gelderland (PV);71-74 Commercial services;1997;5306.0;2140.0;3165.0;2216.0;15.0;66.0;1000.0;77.0
3972;Gelderland (PV);71-74 Commercial services;1998;5461.0;2276.0;3185.0;2360.0;18.0;72.0;879.0;78.7
3973;Gelderland (PV);71-74 Commercial services;1999;5957.0;2447.0;3510.0;2575.0;23.0;60.0;972.0;81.9
3974;Gelderland (PV);71-74 Commercial services;2000;6612.0;2760.0;3852.0;2811.0;25.0;63.0;1078.0;83.5
3975;Gelderland (PV);71-74 Commercial services;2001;7179.0;3029.0;4150.0;3005.0;27.0;63.0;1181.0;82.3
3976;Gelderland (PV);L-P Public administration, social work;1995;11463.0;3784.0;7679.0;5493.0;51.0;21.0;2156.0;165.3
3977;Gelderland (PV);L-P Public administration, social work;1996;11839.0;4007.0;7832.0;5630.0;54.0;56.0;2205.0;166.2
3978;Gelderland (PV);L-P Public administration, social work;1997;12392.0;4163.0;8230.0;5850.0;56.0;69.0;2392.0;170.1
3979;Gelderland (PV);L-P Public administration, social work;1998;13141.0;4433.0;8708.0;6228.0;60.0;93.0;2514.0;175.2
3980;Gelderland (PV);L-P Public administration, social work;1999;14023.0;4773.0;9250.0;6576.0;69.0;108.0;2712.0;178.2
3981;Gelderland (PV);L-P Public administration, social work;2000;14803.0;5024.0;9779.0;6907.0;71.0;110.0;2911.0;180.1
3982;Gelderland (PV);L-P Public administration, social work;2001;16313.0;5640.0;10673.0;7554.0;75.0;124.0;3167.0;186.3
3983;Gelderland (PV);L Pub. admin., defence, social security;1995;4113.06;1446.65;2666.41;1906.33;16.79;3.63;747.38;53.16
3984;Gelderland (PV);L Pub. admin., defence, social security;1996;4171.6;1516.99;2655.07;1891.36;18.15;19.97;765.53;50.84
3985;Gelderland (PV);L Pub. admin., defence, social security;1997;4331.0;1585.0;2747.0;1948.0;19.0;18.0;798.0;49.8
3986;Gelderland (PV);L Pub. admin., defence, social security;1998;4554.0;1669.0;2885.0;2056.0;19.0;30.0;841.0;50.3
3987;Gelderland (PV);L Pub. admin., defence, social security;1999;4857.0;1847.0;3010.0;2133.0;22.0;36.0;891.0;50.2
3988;Gelderland (PV);L Pub. admin., defence, social security;2000;5064.0;1920.0;3144.0;2213.0;23.0;32.0;939.0;50.0
3989;Gelderland (PV);L Pub. admin., defence, social security;2001;5620.0;2234.0;3386.0;2405.0;24.0;39.0;996.0;51.3
3990;Gelderland (PV);M Education;1995;1688.06;304.94;1383.12;1271.49;11.8;0.45;100.29;32.92
3991;Gelderland (PV);M Education;1996;1738.43;321.28;1417.16;1302.8;12.25;0.91;103.01;33.58
3992;Gelderland (PV);M Education;1997;1876.0;360.0;1516.0;1396.0;14.0;2.0;108.0;36.0
3993;Gelderland (PV);M Education;1998;1965.0;377.0;1588.0;1463.0;14.0;3.0;114.0;36.4
3994;Gelderland (PV);M Education;1999;2074.0;400.0;1674.0;1541.0;15.0;3.0;121.0;36.8
3995;Gelderland (PV);M Education;2000;2190.0;425.0;1765.0;1624.0;16.0;3.0;128.0;37.4
3996;Gelderland (PV);M Education;2001;2414.0;478.0;1937.0;1785.0;16.0;4.0;139.0;38.7
3997;Gelderland (PV);N Health and social work;1995;3282.65;823.16;2459.94;1754.31;6.81;13.16;711.53;60.35
3998;Gelderland (PV);N Health and social work;1996;3392.91;874.43;2518.48;1850.52;7.26;27.68;688.38;61.99
3999;Gelderland (PV);N Health and social work;1997;3541.0;884.0;2657.0;1899.0;8.0;41.0;791.0;63.9
4000;Gelderland (PV);N Health and social work;1998;3768.0;938.0;2830.0;2051.0;9.0;47.0;817.0;66.8
4001;Gelderland (PV);N Health and social work;1999;4102.0;1010.0;3092.0;2213.0;13.0;54.0;920.0;69.3
4002;Gelderland (PV);N Health and social work;2000;4388.0;1072.0;3316.0;2345.0;14.0;60.0;1017.0;70.7
4003;Gelderland (PV);N Health and social work;2001;4895.0;1216.0;3679.0;2581.0;16.0;65.0;1147.0;73.8
4004;Gelderland (PV);O+P Environment, culture, other services;1995;2379.0;1210.0;1169.0;561.0;16.0;4.0;597.0;18.9
4005;Gelderland (PV);O+P Environment, culture, other services;1996;2536.0;1294.0;1242.0;586.0;16.0;7.0;648.0;19.8
4006;Gelderland (PV);O+P Environment, culture, other services;1997;2644.0;1334.0;1309.0;607.0;16.0;9.0;695.0;20.5
4007;Gelderland (PV);O+P Environment, culture, other services;1998;2853.0;1449.0;1404.0;658.0;18.0;13.0;742.0;21.7
4008;Gelderland (PV);O+P Environment, culture, other services;1999;2990.0;1516.0;1474.0;689.0;19.0;14.0;780.0;21.9
4009;Gelderland (PV);O+P Environment, culture, other services;2000;3162.0;1607.0;1555.0;725.0;18.0;15.0;826.0;22.0
4010;Gelderland (PV);O+P Environment, culture, other services;2001;3384.0;1713.0;1671.0;783.0;20.0;16.0;885.0;22.5
4011;Gelderland (PV);90 Environmental services;1995;430.64;246.86;183.33;80.32;10.44;0.0;93.02;2.27
4012;Gelderland (PV);90 Environmental services;1996;459.68;268.18;191.5;83.04;9.98;0.0;98.47;2.34
4013;Gelderland (PV);90 Environmental services;1997;491.0;286.0;205.0;86.0;10.0;0.0;108.0;2.4
4014;Gelderland (PV);90 Environmental services;1998;548.0;332.0;216.0;95.0;12.0;1.0;108.0;2.5
4015;Gelderland (PV);90 Environmental services;1999;567.0;344.0;223.0;101.0;12.0;1.0;111.0;2.4
4016;Gelderland (PV);90 Environmental services;2000;605.0;370.0;235.0;104.0;12.0;1.0;120.0;2.4
4017;Gelderland (PV);90 Environmental services;2001;660.0;405.0;255.0;117.0;13.0;0.0;125.0;2.5
4018;Gelderland (PV);92 Culture, sports and recreation;1995;1004.67;589.01;415.66;211.46;3.63;2.72;202.84;6.26
4019;Gelderland (PV);92 Culture, sports and recreation;1996;1094.06;638.01;455.6;223.26;4.54;4.54;232.79;6.84
4020;Gelderland (PV);92 Culture, sports and recreation;1997;1152.0;654.0;499.0;230.0;4.0;5.0;270.0;7.1
4021;Gelderland (PV);92 Culture, sports and recreation;1998;1233.0;704.0;530.0;252.0;4.0;9.0;283.0;7.6
4022;Gelderland (PV);92 Culture, sports and recreation;1999;1281.0;739.0;542.0;259.0;4.0;8.0;288.0;7.4
4023;Gelderland (PV);92 Culture, sports and recreation;2000;1346.0;781.0;565.0;273.0;4.0;9.0;296.0;7.5
4024;Gelderland (PV);92 Culture, sports and recreation;2001;1434.0;831.0;603.0;290.0;5.0;11.0;319.0;7.4
4025;Gelderland (PV);93 Other service activities;1995;943.86;373.46;570.4;269.55;1.82;0.91;299.95;10.35
4026;Gelderland (PV);93 Other service activities;1996;981.98;387.53;594.45;286.34;1.82;2.72;309.02;10.66
4027;Gelderland (PV);93 Other service activities;1997;1001.0;395.0;606.0;291.0;2.0;3.0;316.0;11.1
4028;Gelderland (PV);93 Other service activities;1998;1072.0;413.0;659.0;310.0;2.0;4.0;351.0;11.6
4029;Gelderland (PV);93 Other service activities;1999;1142.0;433.0;709.0;329.0;3.0;5.0;382.0;12.1
4030;Gelderland (PV);93 Other service activities;2000;1211.0;456.0;755.0;348.0;3.0;5.0;409.0;12.2
4031;Gelderland (PV);93 Other service activities;2001;1290.0;476.0;814.0;375.0;3.0;5.0;441.0;12.5
4032;Utrecht (PV);Total economic activities;1995;41485.49;18502.43;22983.06;13185.49;242.77;62.62;9617.42;398.3
4033;Utrecht (PV);Total economic activities;1996;44364.73;20193.22;24171.06;13900.2;254.57;112.99;10129.28;413.78
4034;Utrecht (PV);Total economic activities;1997;47285.0;21774.0;25511.0;14498.0;256.0;146.0;10903.0;426.0
4035;Utrecht (PV);Total economic activities;1998;51288.0;23476.0;27811.0;15808.0;271.0;228.0;11961.0;448.2
4036;Utrecht (PV);Total economic activities;1999;55048.0;24761.0;30287.0;17078.0;308.0;241.0;13141.0;467.4
4037;Utrecht (PV);Total economic activities;2000;59121.0;26880.0;32241.0;18173.0;327.0;250.0;13990.0;475.0
4038;Utrecht (PV);Total economic activities;2001;63201.0;28607.0;34593.0;19635.0;361.0;275.0;14873.0;484.3
4039;Utrecht (PV);A+B Agriculture hunting forestry fishing;1995;647.54;299.04;348.5;60.35;10.89;5.45;282.71;2.7
4040;Utrecht (PV);A+B Agriculture hunting forestry fishing;1996;650.27;307.66;343.06;61.26;10.89;7.26;278.17;2.61
4041;Utrecht (PV);A+B Agriculture hunting forestry fishing;1997;686.0;316.0;370.0;64.0;12.0;3.0;296.0;2.7
4042;Utrecht (PV);A+B Agriculture hunting forestry fishing;1998;675.0;326.0;348.0;68.0;12.0;11.0;280.0;2.8
4043;Utrecht (PV);A+B Agriculture hunting forestry fishing;1999;652.0;328.0;324.0;75.0;12.0;5.0;241.0;3.0
4044;Utrecht (PV);A+B Agriculture hunting forestry fishing;2000;690.0;335.0;355.0;77.0;13.0;4.0;269.0;2.9
4045;Utrecht (PV);A+B Agriculture hunting forestry fishing;2001;688.0;335.0;353.0;84.0;14.0;8.0;263.0;3.0
4046;Utrecht (PV);C-F Industry;1995;11664.0;7675.0;3989.0;2467.0;27.0;12.0;1508.0;77.6
4047;Utrecht (PV);C-F Industry;1996;12457.0;8282.0;4176.0;2586.0;27.0;18.0;1581.0;78.9
4048;Utrecht (PV);C-F Industry;1997;13320.0;8942.0;4378.0;2719.0;28.0;28.0;1659.0;81.1
4049;Utrecht (PV);C-F Industry;1998;14065.0;9431.0;4635.0;2886.0;27.0;41.0;1764.0;82.9
