ID;Regions;Periods;GDPMarketPrices_1;GDPPerCapita_2;GDPVolumeChanges_3;GrossValueAddedVolumeChanges_4;ValueAddedAtBasicPrices_5;CompensationOfEmployees_6;FullTimeEquivalentFteTotal_7;FullTimeEquivalentFteEmployee_8;FullTimeEquivalentFteSelfEmployed_9;EmployedPersonsTotal_10;Employee_11;SelfEmployed_12;HoursWorkedTotal_13;HoursWorkedEmployee_14;HoursWorkedSelfEmployed_15
1185;Groot-Amsterdam (CR);2020;121103;86845.0;-9.2;-9.4;107707;58078;882.8;764.4;118.5;1054.2;905.7;148.5;1515.5;1253.9;261.6
1186;Groot-Amsterdam (CR);2021;132823;94627.0;8.9;9.3;117952;61850;909.3;781.2;128.1;1066.7;912.2;154.5;1589.3;1307.1;282.3
1187;Groot-Amsterdam (CR);2022;153028;106742.0;10.5;11.2;136761;68081;964.0;828.4;135.6;1115.3;951.4;163.9;1698.9;1398.8;300.1
1188;Groot-Amsterdam (CR);2023;166827;113915.0;2.9;3.0;150339;74792;1008.9;865.9;143.0;1150.1;978.2;172.0;1773.4;1460.1;313.3
1189;Het Gooi en Vechtstreek (CR);1995;5594;23923.0;;;5081;2861;94.4;77.6;16.7;117.2;93.6;23.6;171.8;132.1;39.7
1190;Het Gooi en Vechtstreek (CR);1996;5744;24633.0;1.0;0.7;5190;3005;97.7;80.5;17.2;121.3;97.0;24.3;179.1;137.9;41.2
1191;Het Gooi en Vechtstreek (CR);1997;6607;28378.0;12.2;12.3;5961;3222;103.4;85.1;18.3;129.0;102.2;26.8;187.6;144.7;42.9
1192;Het Gooi en Vechtstreek (CR);1998;7090;30469.0;5.2;5.2;6390;3386;105.0;87.5;17.5;130.1;104.8;25.2;189.4;148.3;41.1
1193;Het Gooi en Vechtstreek (CR);1999;7494;32205.0;4.3;4.1;6717;3642;105.5;88.5;17.1;131.4;106.7;24.7;190.5;150.3;40.2
1194;Het Gooi en Vechtstreek (CR);2000;8038;34532.0;5.0;5.3;7217;3944;106.4;90.0;16.4;132.7;109.0;23.7;190.5;151.8;38.7
1195;Het Gooi en Vechtstreek (CR);2001;8325;35691.0;0.4;0.5;7421;4077;106.3;91.5;14.7;131.9;110.6;21.3;188.1;153.6;34.5
1196;Het Gooi en Vechtstreek (CR);2002;8609;35508.0;-1.3;-1.3;7689;4182;105.0;90.2;14.8;131.8;110.1;21.7;185.2;151.1;34.1
1197;Het Gooi en Vechtstreek (CR);2003;8639;35639.0;-1.6;-1.6;7711;4240;103.1;87.9;15.2;130.2;108.3;21.9;182.6;147.5;35.0
1198;Het Gooi en Vechtstreek (CR);2004;8729;36006.0;-0.8;-0.7;7777;4158;100.6;84.6;16.1;126.7;103.9;22.8;180.4;143.5;37.0
1199;Het Gooi en Vechtstreek (CR);2005;8817;36417.0;-0.1;-0.1;7847;4175;100.0;83.5;16.5;126.4;103.1;23.4;178.3;140.5;37.8
1200;Het Gooi en Vechtstreek (CR);2006;9162;37878.0;2.1;2.0;8142;4292;102.2;84.6;17.7;129.6;104.7;24.9;181.8;141.2;40.5
1201;Het Gooi en Vechtstreek (CR);2007;9757;40308.0;3.6;3.7;8689;4544;104.0;86.4;17.6;131.6;107.1;24.4;184.7;144.5;40.2
1202;Het Gooi en Vechtstreek (CR);2008;9717;40021.0;-2.3;-2.0;8656;4571;101.1;83.7;17.4;127.4;103.9;23.5;179.3;140.1;39.1
1203;Het Gooi en Vechtstreek (CR);2009;9385;38540.0;-3.1;-2.7;8403;4580;100.3;82.2;18.1;126.6;102.1;24.5;177.7;137.1;40.6
1204;Het Gooi en Vechtstreek (CR);2010;9299;38107.0;-1.2;-1.0;8326;4564;98.6;80.6;18.1;124.5;101.3;23.2;176.0;134.6;41.4
1205;Het Gooi en Vechtstreek (CR);2011;9369;38279.0;0.9;1.2;8415;4656;98.7;79.9;18.7;124.3;100.7;23.6;176.3;134.4;42.0
1206;Het Gooi en Vechtstreek (CR);2012;9063;36980.0;-3.3;-3.1;8166;4585;96.5;77.8;18.8;124.1;100.1;24.0;172.0;130.0;42.1
1207;Het Gooi en Vechtstreek (CR);2013;8961;36558.0;-2.1;-1.7;8055;4510;95.0;76.0;18.9;122.0;97.8;24.2;170.2;127.8;42.4
1208;Het Gooi en Vechtstreek (CR);2014;9437;38391.0;4.1;4.2;8473;4589;95.9;76.1;19.7;121.6;96.6;24.9;173.5;129.1;44.4
1209;Het Gooi en Vechtstreek (CR);2015;9850;39812.0;3.4;3.2;8842;4643;97.9;77.2;20.7;122.1;96.8;25.3;177.3;131.0;46.2
1210;Het Gooi en Vechtstreek (CR);2016;10099;40475.0;1.2;1.0;9035;4672;98.8;77.5;21.3;122.6;96.9;25.7;179.4;131.8;47.6
1211;Het Gooi en Vechtstreek (CR);2017;10426;41402.0;1.9;1.9;9330;4804;101.3;79.4;21.8;125.1;99.2;25.9;183.0;134.3;48.7
1212;Het Gooi en Vechtstreek (CR);2018;10869;42795.0;1.7;1.6;9713;5036;103.7;81.4;22.3;128.3;101.8;26.5;186.9;137.4;49.5
1213;Het Gooi en Vechtstreek (CR);2019;11434;44661.0;2.5;2.6;10190;5271;105.9;82.9;23.0;131.4;104.2;27.2;191.4;140.3;51.1
1214;Het Gooi en Vechtstreek (CR);2020;11017;42687.0;-6.1;-6.3;9798;5338;101.2;79.7;21.6;128.0;100.5;27.5;178.2;130.7;47.4
1215;Het Gooi en Vechtstreek (CR);2021;11883;45725.0;5.3;5.7;10553;5491;103.1;79.8;23.3;128.2;99.7;28.5;184.0;132.8;51.2
1216;Het Gooi en Vechtstreek (CR);2022;12824;50840.0;4.6;5.2;11460;5817;106.8;82.2;24.6;134.0;103.8;30.2;191.3;137.0;54.4
1217;Het Gooi en Vechtstreek (CR);2023;12744;52168.0;-7.5;-7.5;11484;5762;100.0;76.4;23.5;125.2;96.4;28.8;178.4;127.1;51.3
1218;Agglomeratie Leiden en Bollenstreek (CR);1995;7427;19712.0;;;6745;3599;133.8;110.0;23.8;167.9;133.7;34.3;242.0;184.4;57.5
1219;Agglomeratie Leiden en Bollenstreek (CR);1996;7718;20376.0;2.4;2.1;6974;3757;137.2;113.0;24.2;170.8;137.0;33.8;249.7;190.7;59.0
1220;Agglomeratie Leiden en Bollenstreek (CR);1997;8166;21468.0;2.5;2.6;7368;3936;139.5;114.8;24.6;173.8;139.5;34.3;251.4;192.3;59.1
1221;Agglomeratie Leiden en Bollenstreek (CR);1998;8733;22866.0;5.4;5.4;7872;4097;141.7;117.7;24.0;175.7;142.7;33.1;253.4;195.8;57.7
1222;Agglomeratie Leiden en Bollenstreek (CR);1999;9361;24393.0;6.1;5.8;8389;4451;145.0;121.7;23.4;180.6;148.4;32.2;259.4;202.8;56.6
1223;Agglomeratie Leiden en Bollenstreek (CR);2000;9885;25642.0;-0.5;-0.3;8875;4800;146.8;124.1;22.7;183.4;151.8;31.6;260.5;205.1;55.4
1224;Agglomeratie Leiden en Bollenstreek (CR);2001;11060;28581.0;5.9;5.9;9859;5156;149.5;127.7;21.9;187.1;156.4;30.7;264.3;211.6;52.8
1225;Agglomeratie Leiden en Bollenstreek (CR);2002;10973;28306.0;-4.0;-4.1;9800;5328;148.4;127.4;21.0;186.5;157.1;29.4;261.8;211.4;50.4
1226;Agglomeratie Leiden en Bollenstreek (CR);2003;11536;29705.0;2.6;2.6;10297;5451;146.9;126.1;20.8;186.0;156.9;29.1;258.9;209.7;49.2
1227;Agglomeratie Leiden en Bollenstreek (CR);2004;11766;30242.0;1.0;1.0;10482;5587;146.8;125.9;20.9;184.5;155.9;28.6;261.5;211.9;49.5
1228;Agglomeratie Leiden en Bollenstreek (CR);2005;11804;30318.0;-3.7;-3.7;10505;5739;146.8;125.6;21.2;185.7;156.7;29.0;259.5;209.2;50.3
1229;Agglomeratie Leiden en Bollenstreek (CR);2006;13136;33716.0;5.7;5.6;11673;5968;150.3;127.5;22.8;190.1;159.4;30.7;265.4;211.3;54.1
1230;Agglomeratie Leiden en Bollenstreek (CR);2007;13812;35405.0;2.7;2.8;12301;6286;153.6;129.6;24.0;194.5;162.5;32.1;271.1;214.8;56.3
1231;Agglomeratie Leiden en Bollenstreek (CR);2008;15157;38740.0;3.6;3.9;13502;6609;156.6;131.9;24.8;198.4;165.6;32.8;276.4;218.7;57.7
1232;Agglomeratie Leiden en Bollenstreek (CR);2009;14066;34837.0;-4.8;-4.5;12593;6716;154.0;129.1;24.9;195.3;162.6;32.7;270.9;213.4;57.5
1233;Agglomeratie Leiden en Bollenstreek (CR);2010;14307;35240.0;2.1;2.2;12809;6739;153.2;128.3;24.9;198.7;167.2;31.5;273.0;215.4;57.7
1234;Agglomeratie Leiden en Bollenstreek (CR);2011;14736;36103.0;1.7;2.1;13235;6967;154.0;128.2;25.7;198.6;166.4;32.2;275.0;216.6;58.4
1235;Agglomeratie Leiden en Bollenstreek (CR);2012;15024;36621.0;0.1;0.3;13537;7046;153.5;127.4;26.1;200.0;167.2;32.8;273.5;214.4;59.1
1236;Agglomeratie Leiden en Bollenstreek (CR);2013;15251;36996.0;2.6;3.0;13710;7119;152.2;125.8;26.4;195.4;162.3;33.1;273.1;213.5;59.6
1237;Agglomeratie Leiden en Bollenstreek (CR);2014;14922;36036.0;-2.0;-2.0;13398;7170;150.6;124.0;26.6;194.2;160.7;33.5;272.5;211.9;60.6
1238;Agglomeratie Leiden en Bollenstreek (CR);2015;15072;36182.0;1.4;1.3;13530;7203;151.4;123.9;27.5;193.1;159.2;33.9;273.0;210.8;62.2
1239;Agglomeratie Leiden en Bollenstreek (CR);2016;15199;36218.0;-0.6;-0.8;13598;7346;153.3;124.8;28.5;195.5;160.9;34.6;277.5;213.1;64.4
1240;Agglomeratie Leiden en Bollenstreek (CR);2017;15566;36802.0;0.8;0.8;13930;7415;156.6;127.4;29.2;199.7;164.4;35.4;282.8;217.0;65.8
1241;Agglomeratie Leiden en Bollenstreek (CR);2018;16156;37931.0;0.9;0.8;14438;7687;158.5;128.7;29.8;203.8;168.0;35.8;285.1;218.3;66.9
1242;Agglomeratie Leiden en Bollenstreek (CR);2019;16771;39111.0;0.6;0.7;14946;8053;162.2;131.4;30.8;208.6;171.9;36.7;291.8;222.9;68.9
1243;Agglomeratie Leiden en Bollenstreek (CR);2020;16517;38324.0;-4.5;-4.7;14690;8399;161.9;132.7;29.2;210.1;172.8;37.2;282.1;217.3;64.9
1244;Agglomeratie Leiden en Bollenstreek (CR);2021;18121;41845.0;6.8;7.2;16092;8757;166.7;135.5;31.2;213.4;175.0;38.4;295.2;226.2;69.0
1245;Agglomeratie Leiden en Bollenstreek (CR);2022;19721;45084.0;5.3;6.0;17624;9311;172.3;139.4;32.9;222.1;181.4;40.7;306.0;233.0;73.1
1246;Agglomeratie Leiden en Bollenstreek (CR);2023;21570;48687.0;0.4;0.4;19438;10027;175.5;141.4;34.1;226.0;184.0;42.0;310.1;235.1;75.0
1247;Agglomeratie 's-Gravenhage (CR);1995;18211;25898.0;;;16540;10320;308.3;271.5;36.8;382.8;328.5;54.3;551.3;460.7;90.6
1248;Agglomeratie 's-Gravenhage (CR);1996;18794;26669.0;1.6;1.3;16982;10591;314.3;275.4;38.9;391.4;335.1;56.2;567.9;470.8;97.1
1249;Agglomeratie 's-Gravenhage (CR);1997;20184;28531.0;4.8;5.0;18211;11299;322.1;283.2;39.0;400.9;344.9;56.0;576.0;481.2;94.9
1250;Agglomeratie 's-Gravenhage (CR);1998;21568;30372.0;4.8;4.8;19440;12065;332.3;293.9;38.4;409.3;355.1;54.2;588.9;495.5;93.5
1251;Agglomeratie 's-Gravenhage (CR);1999;22934;32155.0;4.0;3.7;20554;12944;339.9;301.3;38.6;419.4;365.6;53.8;604.4;509.5;94.9
1252;Agglomeratie 's-Gravenhage (CR);2000;24595;34215.0;4.1;4.3;22081;14138;347.2;310.0;37.2;429.9;378.1;51.8;612.2;520.2;92.1
1253;Agglomeratie 's-Gravenhage (CR);2001;26136;36049.0;1.8;1.9;23297;14926;364.3;325.5;38.8;456.2;399.9;56.3;639.6;545.1;94.6
1254;Agglomeratie 's-Gravenhage (CR);2002;27772;36740.0;1.6;1.6;24803;15838;367.8;327.8;40.0;463.3;405.0;58.3;645.2;548.7;96.6
1255;Agglomeratie 's-Gravenhage (CR);2003;29388;38472.0;2.9;2.8;26230;15932;362.4;322.8;39.6;456.5;399.6;56.9;636.0;541.3;94.7
1256;Agglomeratie 's-Gravenhage (CR);2004;30094;39020.0;0.5;0.6;26811;16165;358.0;317.4;40.7;449.3;391.3;58.0;633.7;536.1;97.6
1257;Agglomeratie 's-Gravenhage (CR);2005;31264;40219.0;2.2;2.2;27823;16345;355.2;314.3;40.9;446.9;389.2;57.6;625.4;527.4;98.0
1258;Agglomeratie 's-Gravenhage (CR);2006;32479;41629.0;2.2;2.1;28864;16505;357.3;314.1;43.3;449.4;389.6;59.8;627.6;524.0;103.6
1259;Agglomeratie 's-Gravenhage (CR);2007;34497;44097.0;4.1;4.2;30724;17515;370.0;323.7;46.2;467.1;403.7;63.5;650.5;540.4;110.1
1260;Agglomeratie 's-Gravenhage (CR);2008;35075;44443.0;-0.5;-0.1;31244;18293;374.3;326.1;48.2;471.0;405.6;65.4;658.6;545.2;113.4
1261;Agglomeratie 's-Gravenhage (CR);2009;34742;43516.0;-2.4;-2.1;31104;18660;370.1;321.7;48.4;466.7;401.1;65.5;650.8;537.4;113.3
1262;Agglomeratie 's-Gravenhage (CR);2010;35773;44339.0;1.6;1.8;32028;18771;368.7;319.7;49.0;448.0;386.5;61.6;645.3;532.2;113.1
1263;Agglomeratie 's-Gravenhage (CR);2011;36256;44472.0;0.6;0.9;32561;18982;367.6;315.8;51.8;441.1;377.1;64.0;644.6;527.2;117.4
1264;Agglomeratie 's-Gravenhage (CR);2012;35373;43016.0;-3.1;-2.9;31874;18815;360.7;307.8;52.9;436.6;370.7;65.9;632.2;512.4;119.8
1265;Agglomeratie 's-Gravenhage (CR);2013;34420;41589.0;-2.8;-2.4;30943;18405;346.9;294.8;52.1;439.0;373.5;65.5;609.4;491.9;117.5
1266;Agglomeratie 's-Gravenhage (CR);2014;34892;41831.0;0.3;0.4;31328;18347;348.4;291.2;57.2;433.8;363.8;70.0;618.5;489.1;129.5
1267;Agglomeratie 's-Gravenhage (CR);2015;35699;42412.0;2.7;2.5;32046;18535;352.3;292.9;59.3;441.2;370.2;71.0;623.6;490.3;133.3
1268;Agglomeratie 's-Gravenhage (CR);2016;36315;42739.0;1.0;0.8;32490;19006;358.9;296.9;62.0;454.4;381.5;72.9;637.7;498.5;139.1
1269;Agglomeratie 's-Gravenhage (CR);2017;37274;43389.0;0.9;0.9;33356;19488;368.3;303.7;64.6;456.1;380.7;75.4;652.2;507.5;144.7
1270;Agglomeratie 's-Gravenhage (CR);2018;38844;44743.0;0.9;0.9;34714;20173;378.1;309.8;68.3;464.9;385.9;79.0;669.7;517.1;152.6
1271;Agglomeratie 's-Gravenhage (CR);2019;40826;46501.0;1.8;1.9;36385;21214;387.7;316.9;70.9;475.1;393.8;81.3;688.4;530.5;157.8
1272;Agglomeratie 's-Gravenhage (CR);2020;41116;46417.0;-1.5;-1.7;36568;22134;389.2;319.7;69.5;482.7;397.3;85.5;676.6;521.9;154.6
1273;Agglomeratie 's-Gravenhage (CR);2021;43254;48482.0;2.7;3.0;38411;22733;404.0;327.9;76.1;484.3;393.9;90.5;710.4;542.0;168.4
1274;Agglomeratie 's-Gravenhage (CR);2022;48072;53212.0;7.2;7.9;42962;24796;421.0;340.4;80.6;503.3;407.3;96.0;742.0;562.8;179.1
1275;Agglomeratie 's-Gravenhage (CR);2023;51600;56458.0;0.7;0.7;46500;26511;428.4;344.7;83.7;512.6;413.2;99.3;750.1;565.9;184.2
1276;Delft en Westland (CR);1995;5549;25076.0;;;5040;2635;97.2;80.0;17.2;120.9;97.1;23.8;178.6;136.7;41.9
1277;Delft en Westland (CR);1996;5780;25928.0;2.5;2.2;5223;2736;98.8;81.4;17.3;122.4;99.1;23.3;182.5;140.1;42.4
1278;Delft en Westland (CR);1997;6179;27502.0;3.8;4.0;5575;2861;102.1;84.1;18.0;126.5;102.5;24.0;187.3;143.6;43.7
1279;Delft en Westland (CR);1998;6697;29492.0;6.8;6.8;6036;3067;104.0;86.7;17.3;127.8;105.2;22.6;188.5;147.7;40.8
1280;Delft en Westland (CR);1999;7170;31202.0;7.0;6.7;6426;3335;107.3;89.8;17.5;132.6;110.0;22.6;195.9;153.5;42.4
1281;Delft en Westland (CR);2000;7700;33196.0;3.6;3.8;6913;3634;110.1;93.5;16.6;136.1;114.4;21.7;201.0;158.6;42.4
1282;Delft en Westland (CR);2001;8007;34212.0;-0.5;-0.4;7137;3842;110.9;95.1;15.8;139.1;117.7;21.3;202.0;161.9;40.1
1283;Delft en Westland (CR);2002;8080;38310.0;-2.0;-2.1;7217;3798;104.7;90.6;14.1;131.7;112.4;19.3;189.2;153.8;35.4
1284;Delft en Westland (CR);2003;8090;38408.0;-1.7;-1.7;7220;3877;101.9;88.3;13.6;129.0;110.4;18.6;184.1;150.5;33.6
1285;Delft en Westland (CR);2004;8017;38169.0;-1.1;-1.0;7143;3884;102.0;87.6;14.4;128.6;109.1;19.4;186.3;150.6;35.6
1286;Delft en Westland (CR);2005;8285;39377.0;1.4;1.4;7373;3966;103.5;89.1;14.4;131.2;111.8;19.3;188.3;152.3;36.0
1287;Delft en Westland (CR);2006;8785;41573.0;2.3;2.2;7807;4030;104.7;90.1;14.6;132.6;113.2;19.4;189.4;153.4;36.0
1288;Delft en Westland (CR);2007;9815;46222.0;9.3;9.4;8742;4189;106.3;91.5;14.8;134.8;115.4;19.4;192.5;155.8;36.6
1289;Delft en Westland (CR);2008;10046;47114.0;0.4;0.7;8949;4477;108.5;93.6;14.9;137.5;117.9;19.6;196.3;159.9;36.4
1290;Delft en Westland (CR);2009;9154;42784.0;-8.0;-7.7;8195;4590;106.9;91.8;15.1;134.7;115.1;19.6;193.3;156.5;36.7
1291;Delft en Westland (CR);2010;9153;42571.0;-2.0;-1.9;8194;4521;104.2;89.7;14.5;129.5;111.5;18.0;190.1;155.9;34.1
1292;Delft en Westland (CR);2011;9060;41703.0;0.6;0.9;8137;4621;105.2;90.5;14.8;131.2;113.0;18.2;192.8;158.6;34.3
1293;Delft en Westland (CR);2012;9088;41411.0;-1.2;-1.0;8189;4686;105.2;90.3;14.9;132.0;113.6;18.4;192.0;157.6;34.5
1294;Delft en Westland (CR);2013;9471;42874.0;2.3;2.7;8514;4788;105.2;90.2;14.9;131.8;113.3;18.5;192.4;158.2;34.2
1295;Delft en Westland (CR);2014;9862;44247.0;4.6;4.6;8855;4952;107.0;91.6;15.5;133.8;114.8;19.0;197.6;161.9;35.8
1296;Delft en Westland (CR);2015;10409;46377.0;2.9;2.7;9344;4936;107.9;92.0;16.0;133.2;114.0;19.2;198.8;162.1;36.7
1297;Delft en Westland (CR);2016;10948;48558.0;3.9;3.7;9794;5224;112.7;96.5;16.3;138.0;118.7;19.3;208.0;170.7;37.3
1298;Delft en Westland (CR);2017;11292;49620.0;2.0;2.0;10105;5476;117.4;100.9;16.5;144.9;125.3;19.5;217.1;179.5;37.7
1299;Delft en Westland (CR);2018;11813;51333.0;2.1;2.1;10557;5816;121.5;104.6;16.9;150.5;130.5;20.0;223.2;184.8;38.4
1300;Delft en Westland (CR);2019;12469;53693.0;2.5;2.6;11113;6136;124.4;106.9;17.5;153.7;133.2;20.5;228.2;188.6;39.6
1301;Delft en Westland (CR);2020;12681;54229.0;-1.6;-1.8;11278;6402;124.8;108.2;16.6;153.0;132.4;20.7;222.9;185.6;37.3
1302;Delft en Westland (CR);2021;13598;57758.0;4.0;4.4;12076;6594;126.4;108.7;17.7;154.4;132.9;21.4;228.3;188.9;39.3
1303;Delft en Westland (CR);2022;14564;61072.0;3.8;4.5;13016;7084;130.6;112.0;18.6;160.3;137.7;22.7;235.4;193.8;41.6
1304;Delft en Westland (CR);2023;15769;64981.0;-0.3;-0.3;14210;7657;132.8;113.5;19.3;161.4;138.0;23.4;235.5;192.8;42.7
1305;Oost-Zuid-Holland (CR);1995;5565;17571.0;;;5054;2756;105.3;85.1;20.2;131.2;103.6;27.6;195.0;145.7;49.3
1306;Oost-Zuid-Holland (CR);1996;5809;18283.0;2.9;2.6;5249;2857;108.8;87.8;20.9;135.6;107.4;28.2;202.8;151.1;51.7
1307;Oost-Zuid-Holland (CR);1997;6287;19713.0;5.2;5.4;5673;3102;114.0;92.4;21.6;142.8;113.3;29.5;209.6;157.4;52.2
1308;Oost-Zuid-Holland (CR);1998;6777;21164.0;5.2;5.1;6109;3283;115.9;94.7;21.2;143.9;115.6;28.3;212.2;161.1;51.1
1309;Oost-Zuid-Holland (CR);1999;7257;22595.0;5.3;5.1;6504;3527;118.4;97.6;20.8;147.8;119.9;27.8;217.0;166.4;50.7
1310;Oost-Zuid-Holland (CR);2000;7796;24234.0;4.1;4.4;7000;3802;119.6;99.7;19.9;149.5;122.8;26.7;218.0;168.7;49.3
1311;Oost-Zuid-Holland (CR);2001;8202;25440.0;1.1;1.1;7311;3979;119.2;100.4;18.8;149.9;124.3;25.6;216.3;169.9;46.3
1312;Oost-Zuid-Holland (CR);2002;8639;26757.0;0.8;0.8;7715;4211;121.1;102.2;18.8;153.6;127.6;26.1;218.9;173.0;45.8
1313;Oost-Zuid-Holland (CR);2003;8474;26269.0;-3.8;-3.9;7564;4368;119.7;101.3;18.5;152.2;126.9;25.3;216.5;172.1;44.3
1314;Oost-Zuid-Holland (CR);2004;8541;26499.0;-0.4;-0.3;7609;4366;117.4;98.7;18.7;148.5;123.1;25.4;214.4;169.4;44.9
1315;Oost-Zuid-Holland (CR);2005;8817;27360.0;1.8;1.8;7847;4406;116.5;97.4;19.1;147.4;121.8;25.7;212.1;166.1;46.1
1316;Oost-Zuid-Holland (CR);2006;9433;29301.0;4.4;4.3;8383;4525;119.5;99.6;19.9;151.3;125.1;26.2;216.5;168.8;47.8
1317;Oost-Zuid-Holland (CR);2007;10057;31259.0;4.1;4.2;8957;4736;121.0;100.6;20.4;153.5;126.7;26.8;219.6;170.6;48.9
1318;Oost-Zuid-Holland (CR);2008;10325;32062.0;0.7;1.0;9197;4933;122.9;102.1;20.8;155.7;128.6;27.1;222.5;173.1;49.4
1319;Oost-Zuid-Holland (CR);2009;10168;32598.0;-1.9;-1.6;9103;4999;121.1;100.6;20.5;154.0;127.3;26.7;218.6;170.3;48.3
1320;Oost-Zuid-Holland (CR);2010;9525;32430.0;-7.1;-7.0;8528;4620;111.0;91.4;19.5;143.7;118.8;24.8;203.1;157.4;45.7
1321;Oost-Zuid-Holland (CR);2011;9534;32419.0;0.8;1.1;8563;4694;110.5;90.4;20.1;143.3;118.2;25.1;202.7;156.4;46.3
1322;Oost-Zuid-Holland (CR);2012;9320;31668.0;-2.7;-2.5;8398;4741;109.5;89.4;20.1;141.8;116.1;25.7;199.9;153.8;46.2
1323;Oost-Zuid-Holland (CR);2013;9442;32058.0;-0.5;-0.1;8488;4722;107.9;88.0;19.9;139.7;114.4;25.2;197.3;151.9;45.4
1324;Oost-Zuid-Holland (CR);2014;9634;32597.0;1.6;1.6;8650;4697;106.8;86.2;20.5;139.3;113.5;25.8;197.4;150.2;47.2
1325;Oost-Zuid-Holland (CR);2015;10093;31569.0;4.1;4.0;9061;4847;112.8;89.8;23.0;143.7;115.4;28.3;208.6;155.9;52.7
1326;Oost-Zuid-Holland (CR);2016;10550;32724.0;3.3;3.1;9439;5025;115.9;92.2;23.7;144.9;116.0;28.9;214.9;160.6;54.3
1327;Oost-Zuid-Holland (CR);2017;10965;33641.0;2.0;2.0;9812;5220;119.3;94.8;24.5;149.0;119.5;29.5;220.0;164.2;55.8
1328;Oost-Zuid-Holland (CR);2018;11246;34106.0;-0.2;-0.3;10050;5397;121.2;95.9;25.3;151.7;121.5;30.3;223.0;165.5;57.5
1329;Oost-Zuid-Holland (CR);2019;11853;35582.0;1.9;2.0;10564;5619;123.6;97.4;26.1;155.4;124.5;31.0;227.7;168.5;59.2
1330;Oost-Zuid-Holland (CR);2020;11822;35162.0;-3.4;-3.6;10514;5789;121.9;97.1;24.8;153.5;122.5;31.0;218.4;162.8;55.6
1331;Oost-Zuid-Holland (CR);2021;12642;37275.0;3.7;4.1;11226;5922;124.8;98.3;26.5;156.0;124.1;32.0;226.8;167.7;59.1
1332;Oost-Zuid-Holland (CR);2022;13392;39042.0;1.9;2.5;11969;6226;127.7;99.7;28.0;161.9;128.1;33.8;232.6;170.1;62.5
1333;Oost-Zuid-Holland (CR);2023;14781;42586.0;1.9;1.9;13320;6682;130.2;101.2;29.0;164.5;129.6;34.9;234.6;170.6;64.1
1334;Groot-Rijnmond (CR);1995;28998;22147.0;;;26337;15072;488.1;432.9;55.2;602.3;522.8;79.5;870.3;733.2;137.1
1335;Groot-Rijnmond (CR);1996;29966;22864.0;2.6;2.3;27076;15621;500.6;441.2;59.4;616.9;533.5;83.4;901.2;751.9;149.4
1336;Groot-Rijnmond (CR);1997;31845;24222.0;3.5;3.6;28733;16605;521.8;460.4;61.4;644.7;557.8;86.8;930.1;778.9;151.2
1337;Groot-Rijnmond (CR);1998;34108;25802.0;4.6;4.5;30743;17603;528.7;469.8;58.9;649.8;567.2;82.7;935.9;790.7;145.2
1338;Groot-Rijnmond (CR);1999;35676;26807.0;3.3;3.0;31973;18790;541.8;481.2;60.6;668.3;584.4;84.0;961.6;811.1;150.5
1339;Groot-Rijnmond (CR);2000;38498;28726.0;5.9;6.1;34563;20232;549.5;491.0;58.5;679.8;598.4;81.4;967.6;821.0;146.6
1340;Groot-Rijnmond (CR);2001;41198;30498.0;2.6;2.7;36723;21234;566.6;504.5;62.2;705.8;618.5;87.3;999.9;845.9;154.0
1341;Groot-Rijnmond (CR);2002;42990;31614.0;0.1;0.1;38395;22482;570.9;509.9;61.0;717.1;630.2;86.9;1003.0;854.4;148.6
1342;Groot-Rijnmond (CR);2003;44338;32582.0;1.0;1.0;39574;22978;558.4;498.5;59.9;704.9;620.2;84.7;983.0;838.9;144.1
1343;Groot-Rijnmond (CR);2004;46585;34205.0;4.0;4.1;41502;23422;554.4;493.4;61.0;697.3;611.7;85.6;986.3;839.1;147.2
1344;Groot-Rijnmond (CR);2005;49801;36651.0;5.7;5.7;44320;24111;559.1;496.4;62.8;705.5;618.5;87.0;989.1;837.6;151.4
1345;Groot-Rijnmond (CR);2006;52338;38664.0;3.4;3.3;46512;25010;577.6;510.0;67.6;728.0;635.9;92.2;1018.9;856.0;162.9
1346;Groot-Rijnmond (CR);2007;56085;41221.0;5.3;5.4;49950;26693;595.3;523.5;71.8;750.8;654.2;96.5;1052.0;879.6;172.4
1347;Groot-Rijnmond (CR);2008;58559;42938.0;2.9;3.2;52163;28691;615.7;542.7;73.0;774.8;677.0;97.8;1085.5;913.8;171.8
1348;Groot-Rijnmond (CR);2009;55371;40360.0;-7.2;-6.9;49572;28766;603.8;530.0;73.8;763.3;664.5;98.8;1063.1;890.7;172.5
1349;Groot-Rijnmond (CR);2010;56800;40565.0;3.3;3.5;50854;28581;596.9;521.1;75.8;737.1;637.8;99.3;1060.5;885.3;175.3
1350;Groot-Rijnmond (CR);2011;58115;41254.0;1.9;2.3;52193;29265;598.1;519.2;78.9;737.2;635.3;101.9;1068.0;888.8;179.2
1351;Groot-Rijnmond (CR);2012;57968;41006.0;-1.1;-0.9;52233;29454;590.6;511.3;79.4;735.9;633.8;102.1;1052.8;872.5;180.4
1352;Groot-Rijnmond (CR);2013;57832;40834.0;-1.2;-0.8;51989;29470;581.0;500.9;80.1;722.1;619.3;102.7;1041.7;860.8;180.9
