ID;Geslacht;Leeftijd;Migratieachtergrond;VoornaamsteInkomstenbron;Opleidingsniveau;Perioden;TotaalAantalVrijwilligers_1;SchoolJeugdEnBuurthuisScouting_2;VerzorgingOfVerpleging_3;SportHobbyOfCultuur_4;KerkOfLevensbeschouwing_5;VakbondPolitiekOfActiegroep_6;AndereOrganisatie_7;TotaalUrenVrijwilligerswerk_8;SchoolJeugdEnBuurthuisScouting_9;VerzorgingOfVerpleging_10;SportHobbyOfCultuur_11;KerkOfLevensbeschouwing_12;VakbondPolitiekOfActiegroep_13;AndereOrganisatie_14;PercentageVrijwilligers_15
5119;1100;18 tot 25 jaar;1101;9;Hoger opleidingsniveau;2008;;0.0;;;;;;;;;;;;;
5120;1100;18 tot 25 jaar;1101;9;Hoger opleidingsniveau;2009;;0.0;;;;;;;;;;;;;
5121;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2001;;0.0;;;;;;;;;;;;;
5122;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2002;;0.0;;;;;;;;;;;;;
5123;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2003;;0.0;;;;;;;;;;;;;
5124;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2004;;0.0;;;;;;;;;;;;;
5125;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2005;;0.0;;;;;;;;;;;;;
5126;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2006;;0.0;;;;;;;;;;;;;
5127;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2007;;0.0;;;;;;;;;;;;;
5128;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2008;;0.0;;;;;;;;;;;;;
5129;1100;18 tot 25 jaar;1101;9;Opleidingsniveau onbekend;2009;;0.0;;;;;;;;;;;;;
5130;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2001;6.0;;;;;;;3.4;;;;;;;11.0
5131;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2002;;;;;;;;;;;;;;;
5132;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2003;;;;;;;;;;;;;;;
5133;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2004;5.0;;;;;;;2.2;;;;;;;6.0
5134;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2005;7.0;;;;;;;4.2;;;;;;;9.0
5135;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2006;7.0;;;;;;;5.7;;;;;;;8.0
5136;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2007;7.0;;;;;;;3.0;;;;;;;9.0
5137;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2008;6.0;;;;;;;5.6;;;;;;;8.0
5138;1100;18 tot 25 jaar;1101;Scholier/student;Totaal opleidingsniveau;2009;8.0;;;;;;;5.2;;;;;;;8.0
5139;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2001;;;;;;;;;;;;;;;
5140;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2002;;;;;;;;;;;;;;;
5141;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2003;;;;;;;;;;;;;;;
5142;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2004;;;;;;;;;;;;;;;
5143;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2005;;;;;;;;;;;;;;;
5144;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2006;;;;;;;;;;;;;;;
5145;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2007;;;;;;;;;;;;;;;
5146;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2008;;;;;;;;;;;;;;;
5147;1100;18 tot 25 jaar;1101;Scholier/student;Lager opleidingsniveau;2009;;;;;;;;;;;;;;;
5148;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2001;;;;;;;;;;;;;;;
5149;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2002;;;;;;;;;;;;;;;
5150;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2003;;;;;;;;;;;;;;;
5151;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2004;;;;;;;;;;;;;;;
5152;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2005;;;;;;;;;;;;;;;
5153;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2006;5.0;;;;;;;6.1;;;;;;;13.0
5154;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2007;5.0;;;;;;;3.3;;;;;;;12.0
5155;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2008;;;;;;;;;;;;;;;
5156;1100;18 tot 25 jaar;1101;Scholier/student;Middelbaar opleidingsniveau;2009;5.0;;;;;;;5.6;;;;;;;11.0
5157;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2001;;;;;;;;;;;;;;;
5158;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2002;;;;;;;;;;;;;;;
5159;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2003;;;;;;;;;;;;;;;
5160;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2004;;;;;;;;;;;;;;;
5161;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2005;;;;;;;;;;;;;;;
5162;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2006;;;;;;;;;;;;;;;
5163;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2007;;;;;;;;;;;;;;;
5164;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2008;;;;;;;;;;;;;;;
5165;1100;18 tot 25 jaar;1101;Scholier/student;Hoger opleidingsniveau;2009;;;;;;;;;;;;;;;
5166;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
5167;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
5168;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
5169;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
5170;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
5171;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
5172;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
5173;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
5174;1100;18 tot 25 jaar;1101;Scholier/student;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
5175;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2001;;;;;;;;;;;;;;;
5176;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2002;;;;;;;;;;;;;;;
5177;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2003;;;;;;;;;;;;;;;
5178;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2004;;;;;;;;;;;;;;;
5179;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2005;;;;;;;;;;;;;;;
5180;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2006;;;;;;;;;;;;;;;
5181;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2007;;;;;;;;;;;;;;;
5182;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2008;;;;;;;;;;;;;;;
5183;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Totaal opleidingsniveau;2009;;;;;;;;;;;;;;;
5184;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2001;;;;;;;;;;;;;;;
5185;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2002;;;;;;;;;;;;;;;
5186;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2003;;;;;;;;;;;;;;;
5187;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2004;;;;;;;;;;;;;;;
5188;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2005;;;;;;;;;;;;;;;
5189;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2006;;;;;;;;;;;;;;;
5190;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2007;;;;;;;;;;;;;;;
5191;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2008;;;;;;;;;;;;;;;
5192;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Lager opleidingsniveau;2009;;;;;;;;;;;;;;;
5193;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2001;;;;;;;;;;;;;;;
5194;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2002;;;;;;;;;;;;;;;
5195;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2003;;;;;;;;;;;;;;;
5196;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2004;;;;;;;;;;;;;;;
5197;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2005;;;;;;;;;;;;;;;
5198;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2006;;;;;;;;;;;;;;;
5199;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2007;;;;;;;;;;;;;;;
5200;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2008;;;;;;;;;;;;;;;
5201;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Middelbaar opleidingsniveau;2009;;;;;;;;;;;;;;;
5202;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2001;;;;;;;;;;;;;;;
5203;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2002;;;;;;;;;;;;;;;
5204;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2003;;;;;;;;;;;;;;;
5205;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2004;;;;;;;;;;;;;;;
5206;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2005;;;;;;;;;;;;;;;
5207;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2006;;;;;;;;;;;;;;;
5208;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2007;;;;;;;;;;;;;;;
5209;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2008;;;;;;;;;;;;;;;
5210;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Hoger opleidingsniveau;2009;;;;;;;;;;;;;;;
5211;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
5212;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
5213;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
5214;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
5215;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
5216;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
5217;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
5218;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
5219;1100;18 tot 25 jaar;1101;Geen inkomstenbron;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
5220;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2001;;;;;;;;;;;;;;;
5221;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2002;;;;;;;;;;;;;;;
5222;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2003;;;;;;;;;;;;;;;
5223;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2004;;;;;;;;;;;;;;;
5224;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2005;;;;;;;;;;;;;;;
5225;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2006;;;;;;;;;;;;;;;
5226;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2007;;;;;;;;;;;;;;;
5227;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2008;;;;;;;;;;;;;;;
5228;1100;18 tot 25 jaar;1101;Onbekend;Totaal opleidingsniveau;2009;;;;;;;;;;;;;;;
5229;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2001;;;;;;;;;;;;;;;
5230;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2002;;;;;;;;;;;;;;;
5231;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2003;;;;;;;;;;;;;;;
5232;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2004;;;;;;;;;;;;;;;
5233;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2005;;;;;;;;;;;;;;;
5234;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2006;;;;;;;;;;;;;;;
5235;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2007;;;;;;;;;;;;;;;
5236;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2008;;;;;;;;;;;;;;;
5237;1100;18 tot 25 jaar;1101;Onbekend;Lager opleidingsniveau;2009;;;;;;;;;;;;;;;
5238;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2001;;;;;;;;;;;;;;;
5239;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2002;;;;;;;;;;;;;;;
5240;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2003;;;;;;;;;;;;;;;
5241;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2004;;;;;;;;;;;;;;;
5242;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2005;;;;;;;;;;;;;;;
5243;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2006;;;;;;;;;;;;;;;
5244;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2007;;;;;;;;;;;;;;;
5245;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2008;;;;;;;;;;;;;;;
5246;1100;18 tot 25 jaar;1101;Onbekend;Middelbaar opleidingsniveau;2009;;;;;;;;;;;;;;;
5247;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2001;;;;;;;;;;;;;;;
5248;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2002;;;;;;;;;;;;;;;
5249;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2003;;;;;;;;;;;;;;;
5250;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2004;;;;;;;;;;;;;;;
5251;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2005;;;;;;;;;;;;;;;
5252;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2006;;;;;;;;;;;;;;;
5253;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2007;;;;;;;;;;;;;;;
5254;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2008;;;;;;;;;;;;;;;
5255;1100;18 tot 25 jaar;1101;Onbekend;Hoger opleidingsniveau;2009;;;;;;;;;;;;;;;
5256;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
5257;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
5258;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
5259;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
5260;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
5261;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
5262;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
5263;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
5264;1100;18 tot 25 jaar;1101;Onbekend;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
5265;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2001;8.0;;;;;;;4.8;;;;;;;9.0
5266;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2002;7.0;;;;;;;9.5;;;;;;;7.0
5267;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2003;10.0;;;;;;;7.9;;;;;;;9.0
5268;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2004;12.0;;;5.0;;;;6.7;;;5.9;;;;11.0
5269;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2005;10.0;;;5.0;;;;4.0;;;3.2;;;;9.0
5270;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2006;15.0;;;7.0;;;;6.3;;;5.3;;;;14.0
5271;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2007;10.0;;;;;;;4.3;;;;;;;9.0
5272;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2008;11.0;;;;;;;4.3;;;;;;;11.0
5273;1100;18 tot 25 jaar;1102;0;Totaal opleidingsniveau;2009;11.0;;;6.0;;;;5.8;;;4.3;;;;10.0
5274;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2001;;;;;;;;;;;;;;;
5275;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2002;;;;;;;;;;;;;;;
5276;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2003;;;;;;;;;;;;;;;
5277;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2004;;;;;;;;;;;;;;;
5278;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2005;;;;;;;;;;;;;;;
5279;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2006;;;;;;;;;;;;;;;
5280;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2007;;;;;;;;;;;;;;;
5281;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2008;;;;;;;;;;;;;;;
5282;1100;18 tot 25 jaar;1102;0;Lager opleidingsniveau;2009;;;;;;;;;;;;;;;
5283;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2001;;;;;;;;;;;;;;;
5284;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2002;;;;;;;;;;;;;;;
5285;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2003;7.0;;;;;;;6.1;;;;;;;13.0
5286;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2004;7.0;;;;;;;6.0;;;;;;;12.0
5287;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2005;5.0;;;;;;;4.5;;;;;;;9.0
5288;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2006;9.0;;;;;;;5.2;;;;;;;16.0
5289;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2007;5.0;;;;;;;4.2;;;;;;;9.0
5290;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2008;7.0;;;;;;;4.2;;;;;;;12.0
5291;1100;18 tot 25 jaar;1102;0;Middelbaar opleidingsniveau;2009;6.0;;;;;;;7.4;;;;;;;10.0
5292;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2001;;;;;;;;;;;;;;;
5293;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2002;;;;;;;;;;;;;;;
5294;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2003;;;;;;;;;;;;;;;
5295;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2004;;;;;;;;;;;;;;;
5296;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2005;;;;;;;;;;;;;;;
5297;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2006;;;;;;;;;;;;;;;
5298;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2007;;;;;;;;;;;;;;;
5299;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2008;;;;;;;;;;;;;;;
5300;1100;18 tot 25 jaar;1102;0;Hoger opleidingsniveau;2009;;;;;;;;;;;;;;;
5301;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
5302;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
5303;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
5304;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
5305;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
5306;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
5307;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
5308;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
5309;1100;18 tot 25 jaar;1102;0;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
5310;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2001;;;;;;;;;;;;;;;
5311;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2002;;;;;;;;;;;;;;;
5312;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2003;;;;;;;;;;;;;;;
5313;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2004;;;;;;;;;;;;;;;
5314;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2005;;;;;;;;;;;;;;;
5315;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2006;;;;;;;;;;;;;;;
5316;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2007;;;;;;;;;;;;;;;
5317;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2008;;;;;;;;;;;;;;;
5318;1100;18 tot 25 jaar;1102;1;Totaal opleidingsniveau;2009;;;;;;;;;;;;;;;
5319;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2001;;;;;;;;;;;;;;;
5320;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2002;;;;;;;;;;;;;;;
5321;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2003;;;;;;;;;;;;;;;
5322;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2004;;;;;;;;;;;;;;;
5323;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2005;;;;;;;;;;;;;;;
5324;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2006;;;;;;;;;;;;;;;
5325;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2007;;;;;;;;;;;;;;;
5326;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2008;;;;;;;;;;;;;;;
5327;1100;18 tot 25 jaar;1102;1;Lager opleidingsniveau;2009;;;;;;;;;;;;;;;
5328;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2001;;;;;;;;;;;;;;;
5329;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2002;;;;;;;;;;;;;;;
5330;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2003;;;;;;;;;;;;;;;
5331;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2004;;;;;;;;;;;;;;;
5332;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2005;;;;;;;;;;;;;;;
5333;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2006;;;;;;;;;;;;;;;
5334;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2007;;;;;;;;;;;;;;;
5335;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2008;;;;;;;;;;;;;;;
5336;1100;18 tot 25 jaar;1102;1;Middelbaar opleidingsniveau;2009;;;;;;;;;;;;;;;
5337;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2001;;;;;;;;;;;;;;;
5338;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2002;;;;;;;;;;;;;;;
5339;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2003;;;;;;;;;;;;;;;
5340;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2004;;;;;;;;;;;;;;;
5341;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2005;;;;;;;;;;;;;;;
5342;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2006;;;;;;;;;;;;;;;
5343;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2007;;;;;;;;;;;;;;;
5344;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2008;;;;;;;;;;;;;;;
5345;1100;18 tot 25 jaar;1102;1;Hoger opleidingsniveau;2009;;;;;;;;;;;;;;;
5346;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
5347;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
5348;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
5349;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
5350;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
5351;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
5352;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
5353;1100;18 tot 25 jaar;1102;1;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
