ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
4377;Handelsterrein;Echt-Susteren                           ;Buurt     ;BU17110153;20;0;0;0;0;18;0;0;0;0;18;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4378;Wijk 02 Dieteren;Echt-Susteren                           ;Wijk      ;WK171102  ;448;12;0;12;0;46;25;0;0;0;21;0;0;0;0;0;0;0;16;4;9;0;2;0;353;0;353;17;17;0;0;5;0;0;0;0;0;3;0;0;2;0;0;0;0;0
4379;Dieteren;Echt-Susteren                           ;Buurt     ;BU17110209;44;2;0;2;0;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4380;Verspreide huizen Dieteren;Echt-Susteren                           ;Buurt     ;BU17110210;404;10;0;10;0;22;1;0;0;0;21;0;0;0;0;0;0;0;15;4;9;0;2;0;335;0;335;17;17;0;0;5;0;0;0;0;0;3;0;0;2;0;0;0;0;0
4381;Wijk 03 Heide;Echt-Susteren                           ;Wijk      ;WK171103  ;659;12;1;11;0;34;32;2;0;0;0;0;0;0;0;0;0;0;81;2;29;0;0;51;392;0;392;136;136;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0
4382;Heide;Echt-Susteren                           ;Buurt     ;BU17110311;54;3;0;3;0;31;31;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;16;0;16;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4383;Recreatiepark Hommelheide;Echt-Susteren                           ;Buurt     ;BU17110312;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;44;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0
4384;Verspreide huizen Heide;Echt-Susteren                           ;Buurt     ;BU17110313;556;8;1;7;0;2;1;2;0;0;0;0;0;0;0;0;0;0;35;0;29;0;0;6;375;0;375;135;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4385;Wijk 04 Roosteren;Echt-Susteren                           ;Wijk      ;WK171104  ;714;34;0;34;0;53;45;1;5;0;2;66;0;0;0;0;65;1;6;0;6;0;0;0;482;0;482;10;10;0;0;64;0;0;38;0;0;0;0;0;26;0;0;0;0;0
4386;Illikhoven en Visserweert;Echt-Susteren                           ;Buurt     ;BU17110414;10;1;0;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4387;Kokkelert;Echt-Susteren                           ;Buurt     ;BU17110415;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4388;Oud-Roosteren;Echt-Susteren                           ;Buurt     ;BU17110416;9;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4389;Roosteren;Echt-Susteren                           ;Buurt     ;BU17110417;78;5;0;5;0;35;34;1;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;33;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4390;Verspr.h. Illikhoven en Visserweert;Echt-Susteren                           ;Buurt     ;BU17110418;250;7;0;7;0;2;0;0;0;0;2;65;0;0;0;0;65;0;0;0;0;0;0;0;155;0;155;0;0;0;0;21;0;0;15;0;0;0;0;0;6;0;0;0;0;0
4391;Verspreide huizen Roosteren;Echt-Susteren                           ;Buurt     ;BU17110419;336;13;0;13;0;5;0;0;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;265;0;265;9;9;0;0;43;0;0;23;0;0;0;0;0;19;0;0;0;0;0
4392;Buitengebied Oud-Roosteren;Echt-Susteren                           ;Buurt     ;BU17110456;24;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4393;Wijk 05 Echt;Echt-Susteren                           ;Wijk      ;WK171105  ;1235;72;8;65;0;289;146;10;2;6;124;29;0;0;3;0;27;0;8;6;2;0;0;0;740;0;740;58;58;0;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0
4394;Aasterberg;Echt-Susteren                           ;Buurt     ;BU17110520;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4395;Berkelaar;Echt-Susteren                           ;Buurt     ;BU17110521;27;2;0;2;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4396;De Berk;Echt-Susteren                           ;Buurt     ;BU17110522;73;3;0;3;0;58;1;0;0;0;57;6;0;0;0;0;6;0;3;3;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4397;De Loop;Echt-Susteren                           ;Buurt     ;BU17110523;44;4;0;4;0;27;2;0;0;0;25;3;0;0;0;0;3;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4398;Echt Centrum;Echt-Susteren                           ;Buurt     ;BU17110524;124;6;2;4;0;94;73;10;2;2;6;17;0;0;0;0;16;0;1;1;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4399;Echt Noord;Echt-Susteren                           ;Buurt     ;BU17110525;86;4;2;3;0;62;58;0;0;4;0;0;0;0;0;0;0;0;4;2;2;0;0;0;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4400;Gebroek;Echt-Susteren                           ;Buurt     ;BU17110526;15;1;0;1;0;5;5;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4401;Ophoven;Echt-Susteren                           ;Buurt     ;BU17110527;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4402;Businesspark Midden-Limburg;Echt-Susteren                           ;Buurt     ;BU17110528;46;1;0;1;0;15;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4403;Buitengebied de Berk;Echt-Susteren                           ;Buurt     ;BU17110547;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4404;Buitengebied de Loop;Echt-Susteren                           ;Buurt     ;BU17110548;59;11;0;11;0;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
4405;Buitengebied Gebroek;Echt-Susteren                           ;Buurt     ;BU17110549;233;6;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;0;163;54;54;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
4406;Buitengebied Ophoven;Echt-Susteren                           ;Buurt     ;BU17110551;133;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;107;1;1;0;0;13;0;0;0;0;0;0;0;0;13;0;0;0;0;0
4407;Buitengebied Berkelaar;Echt-Susteren                           ;Buurt     ;BU17110554;302;16;0;16;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;276;0;276;1;1;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
4408;Buitengebied Aasterberg;Echt-Susteren                           ;Buurt     ;BU17110555;62;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;53;2;2;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4409;Wijk 06 Maria Hoop;Echt-Susteren                           ;Wijk      ;WK171106  ;2647;43;0;43;0;47;39;0;0;7;2;0;0;0;0;0;0;0;6;0;3;0;0;4;1849;0;1849;701;697;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4410;Diergaarde;Echt-Susteren                           ;Buurt     ;BU17110628;2533;38;0;38;0;8;1;0;0;5;2;0;0;0;0;0;0;0;5;0;3;0;0;2;1786;0;1786;697;693;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4411;Echterbosch;Echt-Susteren                           ;Buurt     ;BU17110629;37;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;32;0;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4412;Maria Hoop;Echt-Susteren                           ;Buurt     ;BU17110630;77;4;0;4;0;39;36;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;31;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4413;Wijk 07 Peij;Echt-Susteren                           ;Wijk      ;WK171107  ;728;16;0;16;0;186;138;3;2;33;11;1;0;0;1;0;0;0;34;0;24;1;0;10;452;0;452;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4414;Hingen;Echt-Susteren                           ;Buurt     ;BU17110731;46;2;0;2;0;23;21;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4415;Peij;Echt-Susteren                           ;Buurt     ;BU17110732;120;6;0;6;0;81;72;3;1;0;6;1;0;0;1;0;0;0;0;0;0;0;0;0;32;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4416;Peijerveld;Echt-Susteren                           ;Buurt     ;BU17110733;411;5;0;5;0;35;1;0;0;33;2;0;0;0;0;0;0;0;2;0;2;0;0;0;336;0;336;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4417;Recreatiepark Marisheem;Echt-Susteren                           ;Buurt     ;BU17110734;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;10;0;10;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4418;Schilberg;Echt-Susteren                           ;Buurt     ;BU17110735;88;1;0;1;0;46;44;0;0;0;2;0;0;0;0;0;0;0;21;0;21;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4419;Buitengebied Hingen;Echt-Susteren                           ;Buurt     ;BU17110750;35;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;33;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4420;Wijk 08 Slek;Echt-Susteren                           ;Wijk      ;WK171108  ;464;12;0;11;0;31;31;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;384;0;384;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4421;Liboscherveld;Echt-Susteren                           ;Buurt     ;BU17110836;407;10;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363;0;363;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4422;Slek;Echt-Susteren                           ;Buurt     ;BU17110837;57;2;0;2;0;31;31;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4423;Wijk 09 Nieuwstadt;Echt-Susteren                           ;Wijk      ;WK171109  ;396;20;8;12;0;85;83;0;0;0;2;5;0;0;2;0;3;0;21;16;5;0;0;0;224;0;224;40;40;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4424;Verspreide huizen Nieuwstadt;Echt-Susteren                           ;Buurt     ;BU17110938;280;14;6;8;0;1;1;0;0;0;0;2;0;0;0;0;2;0;19;15;5;0;0;0;202;0;202;40;40;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4425;Nieuwstadt Centrum;Echt-Susteren                           ;Buurt     ;BU17110939;65;3;1;2;0;47;45;0;0;0;2;2;0;0;0;0;1;0;1;1;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4426;Cristina;Echt-Susteren                           ;Buurt     ;BU17110940;52;3;0;3;0;38;38;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4427;Wijk 10 Sint Joost;Echt-Susteren                           ;Wijk      ;WK171110  ;885;50;4;46;0;41;40;0;0;0;2;3;0;2;0;0;0;0;3;0;3;0;0;0;605;0;605;181;178;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4428;Sint Joost;Echt-Susteren                           ;Buurt     ;BU17111041;58;3;0;3;0;39;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4429;Verspreide Huizen Sint Joost;Echt-Susteren                           ;Buurt     ;BU17111042;826;47;4;43;0;2;1;0;0;0;2;3;0;2;0;0;0;0;3;0;3;0;0;0;588;0;588;181;178;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4430;Wijk 11 Koningsbosch;Echt-Susteren                           ;Wijk      ;WK171111  ;1521;30;0;30;0;69;49;0;0;2;18;65;0;0;0;64;1;0;12;0;8;0;0;4;1160;0;1160;145;145;0;0;39;0;0;0;0;0;0;39;0;0;0;0;0;0;0
4431;Koningsbosch;Echt-Susteren                           ;Buurt     ;BU17111143;174;9;0;9;0;53;48;0;0;2;3;1;0;0;0;0;1;0;2;0;2;0;0;0;110;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4432;Lackerbosch;Echt-Susteren                           ;Buurt     ;BU17111144;1285;20;0;20;0;15;0;0;0;0;15;64;0;0;0;64;1;0;11;0;6;0;0;4;994;0;994;142;142;0;0;39;0;0;0;0;0;0;39;0;0;0;0;0;0;0
4433;Spaanshuisken;Echt-Susteren                           ;Buurt     ;BU17111145;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4434;Aan het Echterbos;Echt-Susteren                           ;Buurt     ;BU17111146;14;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4435;Buitengebied Spaanshuisken;Echt-Susteren                           ;Buurt     ;BU17111152;45;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4436;Edam-Volendam;Edam-Volendam                           ;Gemeente  ;GM0385    ;8000;202;25;177;0;576;467;16;5;3;85;59;4;0;4;0;36;16;153;58;48;10;12;24;4391;0;4391;51;0;0;51;2567;2266;0;0;0;0;15;0;0;287;0;0;0;0;0
4437;Wijk 00 Edam;Edam-Volendam                           ;Wijk      ;WK038500  ;373;16;0;16;0;150;108;6;2;2;32;4;0;0;2;0;0;2;30;11;10;1;3;5;148;0;148;0;0;0;0;26;0;0;0;0;0;3;0;0;22;0;0;0;0;0
4438;Edam-Oude kom;Edam-Volendam                           ;Buurt     ;BU03850001;71;4;0;4;0;42;39;4;0;0;0;2;0;0;1;0;0;0;10;5;0;0;3;3;2;0;2;0;0;0;0;10;0;0;0;0;0;1;0;0;9;0;0;0;0;0
4439;Edam-Industriegebied;Edam-Volendam                           ;Buurt     ;BU03850002;55;4;0;4;0;39;5;0;0;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
4440;Edam-Zuid;Edam-Volendam                           ;Buurt     ;BU03850003;38;2;0;2;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4441;Edam-Singelwijk;Edam-Volendam                           ;Buurt     ;BU03850004;29;1;0;1;0;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4442;Edam-Molenbuurt;Edam-Volendam                           ;Buurt     ;BU03850005;46;1;0;1;0;17;17;0;0;0;0;0;0;0;0;0;0;0;16;7;10;0;0;0;5;0;5;0;0;0;0;6;0;0;0;0;0;2;0;0;4;0;0;0;0;0
4443;Zeevangpolder;Edam-Volendam                           ;Buurt     ;BU03850006;135;5;0;5;0;4;0;2;2;0;0;2;0;0;0;0;0;1;4;0;0;1;0;3;117;0;117;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
4444;Wijk 01 Purmer;Edam-Volendam                           ;Wijk      ;WK038501  ;638;12;0;12;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;609;0;609;0;0;0;0;14;0;0;0;0;0;0;0;0;14;0;0;0;0;0
4445;Purmerpolder;Edam-Volendam                           ;Buurt     ;BU03850101;638;12;0;12;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;609;0;609;0;0;0;0;14;0;0;0;0;0;0;0;0;14;0;0;0;0;0
4446;Wijk 02 Volendam;Edam-Volendam                           ;Wijk      ;WK038502  ;684;28;0;28;0;318;264;11;1;1;41;31;4;0;1;0;23;4;89;38;27;5;7;13;186;0;186;3;0;0;3;29;0;0;0;0;0;0;0;0;29;0;0;0;0;0
4447;Volendam-Oude kom;Edam-Volendam                           ;Buurt     ;BU03850201;68;4;0;4;0;40;29;7;0;0;4;2;0;0;1;0;0;2;20;2;0;0;5;13;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4448;Volendam-Katham + Planetenbuurt;Edam-Volendam                           ;Buurt     ;BU03850202;55;3;0;3;0;32;31;0;0;1;0;0;0;0;0;0;0;0;18;2;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4449;Volendam-Blokgouw 1 en 2;Edam-Volendam                           ;Buurt     ;BU03850203;42;1;0;1;0;36;35;2;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4450;Volendam-Blokgouw 3;Edam-Volendam                           ;Buurt     ;BU03850204;19;1;0;1;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4451;Volendam-Blokgouw 4, 5 en 6;Edam-Volendam                           ;Buurt     ;BU03850205;22;1;0;1;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4452;Volendam-Blokgouw 7 en 8;Edam-Volendam                           ;Buurt     ;BU03850206;33;1;0;1;0;24;24;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
4453;Volendam-Rozettenbuurt;Edam-Volendam                           ;Buurt     ;BU03850207;45;1;0;1;0;30;30;0;0;0;0;0;0;0;0;0;0;0;13;8;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4454;Volendam-Bloemenbuurt;Edam-Volendam                           ;Buurt     ;BU03850208;25;1;0;1;0;18;18;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4455;Volendam-Industriegebied;Edam-Volendam                           ;Buurt     ;BU03850209;60;2;0;2;0;41;2;2;1;0;36;1;0;0;0;0;0;1;11;0;6;5;0;0;3;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4456;Volendam-Middengebied;Edam-Volendam                           ;Buurt     ;BU03850210;50;1;0;1;0;36;36;0;0;0;0;0;0;0;0;0;0;0;8;8;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
4457;Lange Weeren;Edam-Volendam                           ;Buurt     ;BU03850211;188;10;0;10;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;166;3;0;0;3;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
4458;Broeckgouw;Edam-Volendam                           ;Buurt     ;BU03850212;76;2;0;2;0;23;23;0;0;0;0;28;4;0;0;0;23;1;6;4;0;0;2;0;14;0;14;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
4459;Wijk 03 Beets;Edam-Volendam                           ;Wijk      ;WK038503  ;405;17;0;17;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;360;8;0;0;8;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
4460;Beets;Edam-Volendam                           ;Buurt     ;BU03850301;405;17;0;17;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;360;8;0;0;8;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
4461;Wijk 04 Oosthuizen;Edam-Volendam                           ;Wijk      ;WK038504  ;682;29;6;24;0;58;50;0;2;0;6;14;0;0;0;0;11;3;13;7;5;1;0;0;525;0;525;16;0;0;16;26;0;0;0;0;0;0;0;0;26;0;0;0;0;0
4462;Oosthuizen;Edam-Volendam                           ;Buurt     ;BU03850401;620;27;5;22;0;28;20;0;2;0;6;8;0;0;0;0;5;3;1;0;0;1;0;0;516;0;516;16;0;0;16;24;0;0;0;0;0;0;0;0;24;0;0;0;0;0
4463;De Watering;Edam-Volendam                           ;Buurt     ;BU03850402;62;2;1;2;0;30;30;0;0;0;0;6;0;0;0;0;6;0;12;7;5;0;0;0;9;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
4464;Wijk 05 Warder;Edam-Volendam                           ;Wijk      ;WK038505  ;1082;29;3;26;0;14;12;0;0;0;2;5;0;0;0;0;0;5;2;0;0;0;2;0;974;0;974;3;0;0;3;56;0;0;0;0;0;0;0;0;56;0;0;0;0;0
4465;Warder;Edam-Volendam                           ;Buurt     ;BU03850501;1082;29;3;26;0;14;12;0;0;0;2;5;0;0;0;0;0;5;2;0;0;0;2;0;974;0;974;3;0;0;3;56;0;0;0;0;0;0;0;0;56;0;0;0;0;0
4466;Wijk 06 Middelie;Edam-Volendam                           ;Wijk      ;WK038506  ;827;33;4;29;0;7;7;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;710;0;710;12;0;0;12;64;0;0;0;0;0;0;0;0;64;0;0;0;0;0
4467;Middelie;Edam-Volendam                           ;Buurt     ;BU03850601;827;33;4;29;0;7;7;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;710;0;710;12;0;0;12;64;0;0;0;0;0;0;0;0;64;0;0;0;0;0
4468;Wijk 07 Kwadijk;Edam-Volendam                           ;Wijk      ;WK038507  ;571;17;5;12;0;17;14;0;0;0;3;0;0;0;0;0;0;0;11;3;6;2;0;0;483;0;483;0;0;0;0;41;0;0;0;0;0;0;0;0;41;0;0;0;0;0
4469;Kwadijk;Edam-Volendam                           ;Buurt     ;BU03850701;571;17;5;12;0;17;14;0;0;0;3;0;0;0;0;0;0;0;11;3;6;2;0;0;483;0;483;0;0;0;0;41;0;0;0;0;0;0;0;0;41;0;0;0;0;0
4470;Wijk 08 Schardam;Edam-Volendam                           ;Wijk      ;WK038508  ;268;16;6;9;0;0;0;0;0;0;0;2;0;0;0;0;0;2;6;0;0;0;0;6;224;0;224;7;0;0;7;13;1;0;0;0;0;0;0;0;11;0;0;0;0;0
4471;Schardam;Edam-Volendam                           ;Buurt     ;BU03850801;268;16;6;9;0;0;0;0;0;0;0;2;0;0;0;0;0;2;6;0;0;0;0;6;224;0;224;7;0;0;7;13;1;0;0;0;0;0;0;0;11;0;0;0;0;0
4472;Wijk 09 Hobrede;Edam-Volendam                           ;Wijk      ;WK038509  ;193;5;1;4;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;173;1;0;0;1;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
4473;Hobrede;Edam-Volendam                           ;Buurt     ;BU03850901;193;5;1;4;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;173;1;0;0;1;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
4474;Groot water;Edam-Volendam                           ;Wijk      ;WK038599  ;2276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2276;2264;0;0;0;0;12;0;0;0;0;0;0;0;0
4475;Groot binnenwater;Edam-Volendam                           ;Buurt     ;BU03859997;2276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2276;2264;0;0;0;0;12;0;0;0;0;0;0;0;0
4476;Ede;Ede                                     ;Gemeente  ;GM0228    ;31862;766;53;650;62;2412;1494;85;160;154;518;252;8;2;23;0;219;0;743;157;166;12;14;393;10804;0;10804;16837;10987;5774;77;48;0;0;0;0;0;24;0;0;24;0;0;0;0;0
4477;Ede-Oost;Ede                                     ;Wijk      ;WK022801  ;294;19;4;15;0;226;175;28;6;7;10;8;0;0;7;0;1;0;26;17;8;1;0;0;5;0;5;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
