ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
980;13;2019;354934;190349;164585;160756;3677;117;35
981;13;2020;368371;196405;171966;167954;3855;121;36
982;13;2021;375642;199567;176075;171949;3966;123;37
983;13;2022;416513;219844;196669;192053;4436;139;41
984;13;2023;450221;237467;212754;207748;4812;150;44
985;13;2024;471616;249353;222263;217020;5043;153;47
986;13;2025;485769;258124;227645;222259;5183;155;48
987;13;2026;501062;268065;232997;227482;5309;157;49
988;13;2027;488132;261734;226398;221032;5165;153;48
989;13;2028;481889;258833;223056;217759;5099;151;47
990;13;2029;480876;258925;221951;216667;5087;150;47
991;13;2030;483716;261162;222554;217239;5118;150;47
992;13;2031;489463;264958;224505;219125;5181;151;48
993;13;2032;497244;270070;227174;221709;5265;152;48
994;13;2033;503908;274347;229561;224016;5343;153;49
995;13;2034;512445;279809;232636;226990;5441;155;50
996;13;2035;522617;286101;236516;230747;5560;158;51
997;13;2036;531144;291701;239443;233573;5659;159;52
998;13;2037;541122;297847;243275;237260;5799;163;53
999;13;2038;549692;303243;246449;240277;5951;168;53
1000;13;2039;558052;308522;249530;243203;6099;174;54
1001;13;2040;565182;312970;252212;245744;6234;179;55
1002;13;2041;569656;315981;253675;247109;6328;182;56
1003;13;2042;569316;316272;253044;246418;6386;184;56
1004;13;2043;567863;315960;251903;245187;6472;189;55
1005;13;2044;565882;315017;250865;244058;6557;195;55
1006;13;2045;567813;316148;251665;244724;6684;202;55
1007;13;2046;568855;316855;252000;244972;6767;206;55
1008;13;2047;566542;315868;250674;243594;6816;209;55
1009;13;2048;559784;312272;247512;240439;6809;210;54
1010;13;2049;544187;303816;240371;233449;6662;207;53
1011;13;2050;520844;290663;230181;223502;6428;201;50
1012;14;2007;219157;157975;61182;59834;1281;50;17
1013;14;2008;219716;157274;62442;61059;1315;51;17
1014;14;2009;221272;157053;64219;62789;1361;52;17
1015;14;2010;223224;157197;66027;64546;1410;53;18
1016;14;2011;227833;159172;68661;67114;1475;54;18
1017;14;2012;231304;160389;70915;69308;1533;55;19
1018;14;2013;235793;162393;73400;71729;1595;57;19
1019;14;2014;237188;162231;74957;73243;1637;58;19
1020;14;2015;239385;162561;76824;75061;1684;59;20
1021;14;2016;240463;162140;78323;76519;1724;60;20
1022;14;2017;242882;162572;80310;78456;1774;60;20
1023;14;2018;244612;162404;82208;80304;1822;61;21
1024;14;2019;250372;165026;85346;83362;1900;63;21
1025;14;2020;256405;167823;88582;86515;1980;65;22
1026;14;2021;263610;171429;92181;90023;2068;67;23
1027;14;2022;267914;173413;94501;92279;2130;69;23
1028;14;2023;274561;176925;97636;95333;2208;71;24
1029;14;2024;283749;181713;102036;99626;2312;73;25
1030;14;2025;295185;187953;107232;104697;2433;76;26
1031;14;2026;301356;191200;110156;107546;2505;78;27
1032;14;2027;335483;211410;124073;121132;2824;87;30
1033;14;2028;363021;228316;134705;131511;3068;94;32
1034;14;2029;380022;239185;140837;137482;3222;99;34
1035;14;2030;390733;246555;144178;140722;3320;101;35
1036;14;2031;401537;254382;147155;143608;3406;105;36
1037;14;2032;391558;247984;143574;140100;3337;102;35
1038;14;2033;387167;245003;142164;138709;3319;101;35
1039;14;2034;386666;244599;142067;138602;3331;100;34
1040;14;2035;389159;246145;143014;139507;3371;101;35
1041;14;2036;393893;249092;144801;141234;3430;102;35
1042;14;2037;400176;253177;146999;143358;3501;104;36
1043;14;2038;405683;256650;149033;145326;3566;105;36
1044;14;2039;412619;261151;151468;147682;3642;107;37
1045;14;2040;420880;266435;154445;150568;3730;109;38
1046;14;2041;427694;270913;156781;152827;3805;111;38
1047;14;2042;435773;276009;159764;155719;3893;113;39
1048;14;2043;442655;280365;162290;158166;3969;115;40
1049;14;2044;449378;284625;164753;160553;4043;117;40
1050;14;2045;455190;288183;167007;162738;4110;118;41
1051;14;2046;458624;290328;168296;163983;4153;119;41
1052;14;2047;458221;289957;168264;163941;4163;119;41
1053;14;2048;456915;288998;167917;163596;4161;119;41
1054;14;2049;455319;287575;167744;163423;4161;119;41
1055;14;2050;457235;288157;169078;164724;4194;119;41
1056;15;2007;111667;91774;19893;19344;500;41;8
1057;15;2008;117323;95965;21358;20765;540;44;9
1058;15;2009;123920;100963;22957;22321;581;46;9
1059;15;2010;128781;104490;24291;23621;613;47;10
1060;15;2011;130315;105286;25029;24337;634;48;10
1061;15;2012;132144;106335;25809;25095;655;49;10
1062;15;2013;133741;107199;26542;25807;675;50;10
1063;15;2014;136113;108563;27550;26786;703;51;10
1064;15;2015;138522;109970;28552;27757;731;53;11
1065;15;2016;142464;112559;29905;29074;766;54;11
1066;15;2017;145405;114368;31037;30172;798;56;11
1067;15;2018;148787;116514;32273;31371;832;58;12
1068;15;2019;150020;116941;33079;32151;857;59;12
1069;15;2020;151557;117530;34027;33072;883;60;12
1070;15;2021;152446;117585;34861;33880;908;61;12
1071;15;2022;154246;118311;35935;34921;939;62;13
1072;15;2023;155719;118722;36997;35952;969;63;13
1073;15;2024;159886;121210;38676;37584;1014;65;13
1074;15;2025;164290;123869;40421;39280;1060;67;14
1075;15;2026;169520;127177;42343;41147;1112;70;14
1076;15;2027;172648;129049;43599;42365;1148;71;15
1077;15;2028;177353;132061;45292;44008;1195;74;15
1078;15;2029;184123;136411;47712;46359;1260;77;16
1079;15;2030;192402;141883;50519;49085;1337;81;16
1080;15;2031;196798;144723;52075;50590;1385;83;17
1081;15;2032;220806;161409;59397;57710;1576;92;19
1082;15;2033;239413;174635;64778;62933;1723;101;21
1083;15;2034;250369;182675;67694;65749;1818;105;22
1084;15;2035;256807;187642;69165;67169;1867;107;22
1085;15;2036;262577;192260;70317;68291;1897;106;23
1086;15;2037;256589;187583;69006;67014;1866;104;22
1087;15;2038;254506;185691;68815;66827;1864;102;22
1088;15;2039;254655;185512;69143;67142;1877;102;22
1089;15;2040;256664;186739;69925;67899;1902;102;22
1090;15;2041;260011;188914;71097;69034;1937;103;23
1091;15;2042;264313;191859;72454;70353;1975;103;23
1092;15;2043;268230;194424;73806;71667;2012;104;23
1093;15;2044;273009;197662;75347;73162;2056;105;24
1094;15;2045;278679;201511;77168;74930;2107;107;24
1095;15;2046;283281;204633;78648;76366;2149;108;25
1096;15;2047;288801;208323;80478;78147;2197;109;25
1097;15;2048;293487;211409;82078;79702;2240;110;26
1098;15;2049;298096;214437;83659;81239;2282;112;26
1099;15;2050;302175;216997;85178;82715;2323;113;27
1100;16;2007;35001;30833;4168;4083;75;8;2
1101;16;2008;36325;31969;4356;4267;78;8;3
1102;16;2009;37208;32701;4507;4414;82;8;3
1103;16;2010;38769;34000;4769;4669;88;9;3
1104;16;2011;42754;37375;5379;5267;99;10;3
1105;16;2012;46156;40263;5893;5771;109;10;3
1106;16;2013;49090;42752;6338;6205;118;11;4
1107;16;2014;52293;45473;6820;6676;128;12;4
1108;16;2015;54640;47434;7206;7055;135;12;4
1109;16;2016;55688;48259;7429;7272;140;13;4
1110;16;2017;56782;49121;7661;7499;145;13;4
1111;16;2018;57636;49759;7877;7710;150;13;4
1112;16;2019;58854;50675;8179;8006;156;13;4
1113;16;2020;59861;51405;8456;8274;163;14;5
1114;16;2021;61518;52678;8840;8650;171;14;5
1115;16;2022;62700;53541;9159;8959;180;15;5
1116;16;2023;64136;54623;9513;9306;187;15;5
1117;16;2024;64706;54963;9743;9530;193;15;5
1118;16;2025;65576;55540;10036;9817;199;15;5
1119;16;2026;66344;56024;10320;10093;206;16;5
1120;16;2027;67522;56837;10685;10450;214;16;5
1121;16;2028;68570;57531;11039;10796;222;16;5
1122;16;2029;70878;59275;11603;11345;235;17;6
1123;16;2030;73259;61091;12168;11898;247;17;6
1124;16;2031;76005;63208;12797;12511;262;18;6
1125;16;2032;77598;64419;13179;12884;271;18;6
1126;16;2033;79989;66264;13725;13415;285;19;6
1127;16;2034;83654;69120;14534;14203;304;20;7
1128;16;2035;88015;72560;15455;15103;324;21;7
1129;16;2036;90164;74264;15900;15537;335;21;7
1130;16;2037;102605;84193;18412;17987;393;24;8
1131;16;2038;111530;91438;20092;19626;431;26;9
1132;16;2039;116205;95329;20876;20389;451;27;9
1133;16;2040;118513;97299;21214;20715;461;28;10
1134;16;2041;120152;98719;21433;20928;467;28;10
1135;16;2042;117863;96683;21180;20680;464;27;9
1136;16;2043;117587;96255;21332;20823;472;28;9
1137;16;2044;118053;96472;21581;21062;481;28;10
1138;16;2045;119283;97310;21973;21443;492;28;10
1139;16;2046;121051;98578;22473;21928;506;29;10
1140;16;2047;123241;100203;23038;22478;521;29;10
1141;16;2048;125361;101707;23654;23076;538;30;10
1142;16;2049;127805;103480;24325;23727;557;31;10
1143;16;2050;130685;105594;25091;24473;576;31;11
1144;17;2007;6649;5948;701;690;10;1;0
1145;17;2008;7190;6424;766;754;11;1;0
1146;17;2009;7770;6936;834;820;12;2;0
1147;17;2010;8381;7486;895;880;13;2;0
1148;17;2011;8832;7885;947;931;14;2;0
1149;17;2012;9285;8288;997;980;15;2;0
1150;17;2013;9757;8705;1052;1034;16;2;0
1151;17;2014;10101;9004;1097;1079;16;2;0
1152;17;2015;10634;9474;1160;1141;17;2;0
1153;17;2016;11816;10520;1296;1275;19;2;0
1154;17;2017;12721;11317;1404;1380;21;3;0
1155;17;2018;13420;11930;1490;1465;22;3;0
1156;17;2019;14099;12520;1579;1552;24;3;0
1157;17;2020;14525;12886;1639;1611;25;3;0
1158;17;2021;14772;13092;1680;1652;25;3;0
1159;17;2022;15037;13317;1720;1691;26;3;0
1160;17;2023;15256;13500;1756;1726;27;3;0
1161;17;2024;15669;13849;1820;1788;28;3;1
1162;17;2025;16030;14154;1876;1843;29;3;1
1163;17;2026;16579;14621;1958;1925;30;3;0
1164;17;2027;16967;14945;2022;1987;31;3;1
1165;17;2028;17420;15333;2087;2051;32;3;1
1166;17;2029;17680;15551;2129;2092;33;3;1
1167;17;2030;18049;15863;2186;2149;33;3;1
1168;17;2031;18429;16189;2240;2203;33;3;1
1169;17;2032;18916;16616;2300;2263;33;3;1
1170;17;2033;19383;17024;2359;2322;33;3;1
1171;17;2034;20148;17688;2460;2423;34;2;1
1172;17;2035;20954;18379;2575;2536;36;2;1
1173;17;2036;21828;19141;2687;2647;37;2;1
1174;17;2037;22308;19563;2745;2704;38;2;1
1175;17;2038;23038;20190;2848;2803;41;3;1
1176;17;2039;24269;21259;3010;2963;43;3;1
1177;17;2040;25667;22474;3193;3143;46;3;1
1178;17;2041;26326;23049;3277;3226;47;3;1
1179;17;2042;30192;26422;3770;3710;56;3;1
1180;17;2043;32708;28611;4097;4031;61;4;1
1181;17;2044;33906;29649;4257;4188;64;4;1
1182;17;2045;34415;30079;4336;4265;66;4;1
1183;17;2046;34584;30195;4389;4317;67;4;1
1184;17;2047;34710;30264;4446;4372;69;4;1
1185;17;2048;35231;30676;4555;4479;71;4;1
1186;17;2049;35654;30996;4658;4579;74;4;1
1187;17;2050;36168;31383;4785;4703;77;4;1
