ID;GeslachtWerknemer;Dienstverband;CaoSector;Bedrijfsgrootte;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
434;Vrouwen;Totaal;Overheid;Totaal;2008;519.0;389.0;21.07;2180.0;2175.0;30340.0;26160.0;4180.0;10.0;27.3;27.2;1238.0;1651.0
435;Vrouwen;Totaal;Overheid;Totaal;2009;531.0;398.0;21.71;2256.0;2250.0;31620.0;27070.0;4540.0;10.0;27.4;27.3;1244.0;1661.0
436;Vrouwen;Totaal;Overheid;Minder dan 10 werknemers;2006;2.0;1.0;18.13;1571.0;1568.0;21330.0;18860.0;2470.0;20.0;22.6;22.6;1037.0;1677.0
437;Vrouwen;Totaal;Overheid;Minder dan 10 werknemers;2007;4.0;3.0;17.07;1685.0;1682.0;23010.0;20220.0;2790.0;10.0;26.4;26.3;1183.0;1704.0
438;Vrouwen;Totaal;Overheid;Minder dan 10 werknemers;2008;1.0;1.0;19.32;1705.0;1698.0;23780.0;20460.0;3320.0;70.0;23.2;23.1;1055.0;1653.0
439;Vrouwen;Totaal;Overheid;Minder dan 10 werknemers;2009;1.0;1.0;20.79;1819.0;1816.0;25170.0;21830.0;3340.0;70.0;23.0;23.0;1048.0;1643.0
440;Vrouwen;Totaal;Overheid;10 tot 100 werknemers;2006;43.0;29.0;18.54;1764.0;1760.0;24090.0;21160.0;2930.0;0.0;24.7;24.7;1140.0;1697.0
441;Vrouwen;Totaal;Overheid;10 tot 100 werknemers;2007;39.0;27.0;19.21;1820.0;1817.0;25030.0;21840.0;3190.0;0.0;24.8;24.8;1135.0;1680.0
442;Vrouwen;Totaal;Overheid;10 tot 100 werknemers;2008;29.0;20.0;19.7;1845.0;1842.0;25720.0;22140.0;3580.0;10.0;24.7;24.7;1122.0;1655.0
443;Vrouwen;Totaal;Overheid;10 tot 100 werknemers;2009;29.0;19.0;20.39;1918.0;1915.0;26800.0;23020.0;3780.0;10.0;24.8;24.7;1127.0;1672.0
444;Vrouwen;Totaal;Overheid;100 werknemers of meer;2006;444.0;334.0;19.8;2074.0;2068.0;28280.0;24890.0;3390.0;0.0;27.6;27.5;1254.0;1667.0
445;Vrouwen;Totaal;Overheid;100 werknemers of meer;2007;461.0;347.0;20.63;2142.0;2136.0;29390.0;25710.0;3690.0;0.0;27.6;27.5;1243.0;1651.0
446;Vrouwen;Totaal;Overheid;100 werknemers of meer;2008;489.0;369.0;21.15;2201.0;2195.0;30630.0;26420.0;4210.0;10.0;27.5;27.4;1246.0;1650.0
447;Vrouwen;Totaal;Overheid;100 werknemers of meer;2009;502.0;378.0;21.78;2276.0;2270.0;31900.0;27310.0;4590.0;0.0;27.5;27.5;1251.0;1661.0
448;Vrouwen;Voltijd;Totaal;Totaal;2006;883.0;883.0;16.16;2347.0;2336.0;32030.0;28170.0;3860.0;280.0;37.9;37.8;1734.0;1734.0
449;Vrouwen;Voltijd;Totaal;Totaal;2007;922.0;922.0;16.7;2408.0;2396.0;32930.0;28900.0;4030.0;300.0;38.0;37.8;1721.0;1721.0
450;Vrouwen;Voltijd;Totaal;Totaal;2008;975.0;975.0;17.32;2487.0;2475.0;34090.0;29840.0;4260.0;350.0;37.7;37.6;1715.0;1715.0
451;Vrouwen;Voltijd;Totaal;Totaal;2009;931.0;931.0;18.02;2603.0;2591.0;35730.0;31240.0;4490.0;360.0;37.8;37.7;1726.0;1726.0
452;Vrouwen;Voltijd;Totaal;Minder dan 10 werknemers;2006;130.0;130.0;14.45;2101.0;2095.0;27600.0;25210.0;2390.0;580.0;37.9;37.9;1740.0;1740.0
453;Vrouwen;Voltijd;Totaal;Minder dan 10 werknemers;2007;131.0;131.0;14.87;2146.0;2139.0;28130.0;25750.0;2380.0;600.0;38.0;37.9;1726.0;1726.0
454;Vrouwen;Voltijd;Totaal;Minder dan 10 werknemers;2008;111.0;111.0;15.91;2280.0;2276.0;29960.0;27360.0;2600.0;750.0;37.7;37.6;1717.0;1717.0
455;Vrouwen;Voltijd;Totaal;Minder dan 10 werknemers;2009;105.0;105.0;16.8;2413.0;2408.0;31690.0;28960.0;2730.0;810.0;37.6;37.6;1720.0;1720.0
456;Vrouwen;Voltijd;Totaal;10 tot 100 werknemers;2006;195.0;195.0;14.75;2186.0;2173.0;29570.0;26230.0;3340.0;350.0;38.6;38.4;1768.0;1768.0
457;Vrouwen;Voltijd;Totaal;10 tot 100 werknemers;2007;209.0;209.0;15.24;2239.0;2225.0;30280.0;26870.0;3410.0;380.0;38.6;38.4;1752.0;1752.0
458;Vrouwen;Voltijd;Totaal;10 tot 100 werknemers;2008;216.0;216.0;15.68;2298.0;2286.0;30970.0;27570.0;3400.0;450.0;38.4;38.3;1750.0;1750.0
459;Vrouwen;Voltijd;Totaal;10 tot 100 werknemers;2009;198.0;198.0;16.38;2406.0;2393.0;32480.0;28880.0;3600.0;470.0;38.4;38.2;1754.0;1754.0
460;Vrouwen;Voltijd;Totaal;100 werknemers of meer;2006;558.0;558.0;17.07;2461.0;2449.0;33920.0;29530.0;4390.0;180.0;37.7;37.5;1721.0;1721.0
461;Vrouwen;Voltijd;Totaal;100 werknemers of meer;2007;582.0;582.0;17.66;2528.0;2515.0;34960.0;30330.0;4620.0;200.0;37.7;37.6;1709.0;1709.0
462;Vrouwen;Voltijd;Totaal;100 werknemers of meer;2008;648.0;648.0;18.13;2585.0;2573.0;35850.0;31020.0;4830.0;250.0;37.5;37.3;1703.0;1703.0
463;Vrouwen;Voltijd;Totaal;100 werknemers of meer;2009;627.0;627.0;18.76;2697.0;2685.0;37430.0;32360.0;5060.0;250.0;37.7;37.5;1718.0;1718.0
464;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2006;544.0;544.0;15.19;2262.0;2248.0;31030.0;27140.0;3880.0;440.0;38.8;38.6;1776.0;1776.0
465;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2007;572.0;572.0;15.73;2324.0;2310.0;31910.0;27890.0;4020.0;470.0;38.9;38.7;1762.0;1762.0
466;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2008;595.0;595.0;16.32;2408.0;2395.0;33010.0;28900.0;4110.0;550.0;38.7;38.5;1761.0;1761.0
467;Vrouwen;Voltijd;Particuliere bedrijven;Totaal;2009;552.0;552.0;17.13;2535.0;2522.0;34670.0;30420.0;4250.0;580.0;38.7;38.5;1767.0;1767.0
468;Vrouwen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2006;122.0;122.0;14.32;2089.0;2083.0;27430.0;25070.0;2360.0;600.0;38.1;38.0;1746.0;1746.0
469;Vrouwen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2007;123.0;123.0;14.77;2135.0;2128.0;27970.0;25620.0;2350.0;620.0;38.1;38.0;1729.0;1729.0
470;Vrouwen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2008;106.0;106.0;15.81;2269.0;2264.0;29800.0;27230.0;2570.0;760.0;37.7;37.7;1719.0;1719.0
471;Vrouwen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2009;99.0;99.0;16.67;2400.0;2395.0;31480.0;28800.0;2680.0;840.0;37.7;37.6;1724.0;1724.0
472;Vrouwen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2006;163.0;163.0;14.32;2150.0;2136.0;29100.0;25800.0;3300.0;410.0;39.1;38.9;1789.0;1789.0
473;Vrouwen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2007;176.0;176.0;14.86;2210.0;2195.0;29880.0;26520.0;3350.0;430.0;39.1;38.9;1773.0;1773.0
474;Vrouwen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2008;187.0;187.0;15.34;2272.0;2259.0;30580.0;27260.0;3320.0;500.0;38.8;38.6;1766.0;1766.0
475;Vrouwen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2009;170.0;170.0;16.05;2381.0;2367.0;32090.0;28570.0;3520.0;530.0;38.7;38.5;1770.0;1770.0
476;Vrouwen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2006;259.0;259.0;16.14;2414.0;2397.0;33930.0;28970.0;4960.0;380.0;39.0;38.8;1782.0;1782.0
477;Vrouwen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2007;273.0;273.0;16.71;2483.0;2466.0;35010.0;29800.0;5210.0;410.0;39.1;38.9;1770.0;1770.0
478;Vrouwen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2008;302.0;302.0;17.11;2543.0;2526.0;35650.0;30510.0;5140.0;510.0;39.0;38.8;1772.0;1772.0
479;Vrouwen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2009;282.0;282.0;17.93;2675.0;2659.0;37340.0;32100.0;5240.0;530.0;39.1;38.8;1780.0;1780.0
480;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2006;177.0;177.0;16.46;2267.0;2257.0;30510.0;27200.0;3300.0;30.0;36.0;35.9;1646.0;1646.0
481;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2007;185.0;185.0;16.95;2315.0;2305.0;31220.0;27780.0;3440.0;40.0;36.0;35.9;1632.0;1632.0
482;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2008;208.0;208.0;17.5;2371.0;2362.0;32180.0;28450.0;3730.0;60.0;35.7;35.6;1619.0;1619.0
483;Vrouwen;Voltijd;Gesubsidieerde instellingen;Totaal;2009;207.0;207.0;17.76;2452.0;2441.0;33440.0;29420.0;4020.0;60.0;36.2;36.1;1649.0;1649.0
484;Vrouwen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;8.0;8.0;16.49;2269.0;2262.0;30020.0;27220.0;2800.0;230.0;36.1;36.0;1646.0;1646.0
485;Vrouwen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;7.0;7.0;16.67;2305.0;2296.0;30520.0;27660.0;2860.0;270.0;36.5;36.4;1652.0;1652.0
486;Vrouwen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;5.0;5.0;18.09;2516.0;2509.0;33350.0;30190.0;3160.0;450.0;36.6;36.5;1665.0;1665.0
487;Vrouwen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;6.0;6.0;19.16;2633.0;2628.0;35190.0;31590.0;3600.0;400.0;36.1;36.0;1646.0;1646.0
488;Vrouwen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;21.0;21.0;16.53;2250.0;2241.0;30220.0;27000.0;3220.0;100.0;35.6;35.6;1627.0;1627.0
489;Vrouwen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;23.0;23.0;16.86;2280.0;2269.0;30760.0;27360.0;3400.0;110.0;35.7;35.6;1615.0;1615.0
490;Vrouwen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;21.0;21.0;17.47;2377.0;2369.0;32050.0;28520.0;3520.0;170.0;35.8;35.8;1627.0;1627.0
491;Vrouwen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;20.0;20.0;17.94;2466.0;2455.0;33280.0;29590.0;3690.0;170.0;36.0;35.9;1642.0;1642.0
492;Vrouwen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2006;148.0;148.0;16.45;2269.0;2259.0;30570.0;27230.0;3340.0;20.0;36.0;35.9;1648.0;1648.0
493;Vrouwen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2007;155.0;155.0;16.98;2321.0;2310.0;31310.0;27850.0;3460.0;20.0;36.0;35.9;1633.0;1633.0
494;Vrouwen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2008;182.0;182.0;17.49;2367.0;2357.0;32170.0;28400.0;3770.0;40.0;35.7;35.5;1617.0;1617.0
495;Vrouwen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2009;181.0;181.0;17.7;2445.0;2434.0;33400.0;29340.0;4060.0;30.0;36.2;36.1;1650.0;1650.0
496;Vrouwen;Voltijd;Overheid;Totaal;2006;163.0;163.0;19.26;2720.0;2715.0;37060.0;32650.0;4420.0;10.0;37.0;36.9;1691.0;1691.0
497;Vrouwen;Voltijd;Overheid;Totaal;2007;165.0;165.0;19.98;2803.0;2796.0;38350.0;33630.0;4720.0;10.0;37.0;37.0;1679.0;1679.0
498;Vrouwen;Voltijd;Overheid;Totaal;2008;172.0;172.0;20.73;2896.0;2890.0;40170.0;34750.0;5410.0;10.0;36.7;36.7;1673.0;1673.0
499;Vrouwen;Voltijd;Overheid;Totaal;2009;171.0;171.0;21.35;3006.0;2999.0;41910.0;36070.0;5840.0;10.0;37.0;36.9;1686.0;1686.0
500;Vrouwen;Voltijd;Overheid;Minder dan 10 werknemers;2006;;;;;;;;;;;;;
501;Vrouwen;Voltijd;Overheid;Minder dan 10 werknemers;2007;1.0;1.0;16.21;2351.0;2349.0;31460.0;28220.0;3240.0;30.0;38.7;38.7;1739.0;1739.0
502;Vrouwen;Voltijd;Overheid;Minder dan 10 werknemers;2008;;;;;;;;;;;;;
503;Vrouwen;Voltijd;Overheid;Minder dan 10 werknemers;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;Vrouwen;Voltijd;Overheid;10 tot 100 werknemers;2006;11.0;11.0;17.98;2588.0;2585.0;35210.0;31050.0;4150.0;10.0;37.3;37.3;1726.0;1726.0
505;Vrouwen;Voltijd;Overheid;10 tot 100 werknemers;2007;10.0;10.0;18.55;2647.0;2645.0;36230.0;31770.0;4460.0;10.0;37.4;37.3;1711.0;1711.0
506;Vrouwen;Voltijd;Overheid;10 tot 100 werknemers;2008;8.0;8.0;19.3;2700.0;2698.0;37390.0;32400.0;4990.0;20.0;36.9;36.8;1678.0;1678.0
507;Vrouwen;Voltijd;Overheid;10 tot 100 werknemers;2009;7.0;7.0;19.98;2833.0;2829.0;39250.0;33990.0;5260.0;20.0;37.3;37.2;1700.0;1700.0
508;Vrouwen;Voltijd;Overheid;100 werknemers of meer;2006;151.0;151.0;19.37;2731.0;2725.0;37210.0;32770.0;4440.0;10.0;37.0;36.9;1688.0;1688.0
509;Vrouwen;Voltijd;Overheid;100 werknemers of meer;2007;154.0;154.0;20.11;2817.0;2810.0;38550.0;33800.0;4750.0;10.0;37.0;36.9;1677.0;1677.0
510;Vrouwen;Voltijd;Overheid;100 werknemers of meer;2008;164.0;164.0;20.81;2906.0;2900.0;40310.0;34870.0;5440.0;10.0;36.7;36.7;1673.0;1673.0
511;Vrouwen;Voltijd;Overheid;100 werknemers of meer;2009;164.0;164.0;21.41;3014.0;3006.0;42030.0;36170.0;5870.0;10.0;36.9;36.9;1685.0;1685.0
512;Vrouwen;Deeltijd;Totaal;Totaal;2006;2525.0;1296.0;15.42;1112.0;1103.0;15090.0;13340.0;1750.0;50.0;18.9;18.8;858.0;1673.0
513;Vrouwen;Deeltijd;Totaal;Totaal;2007;2610.0;1357.0;15.94;1147.0;1138.0;15580.0;13770.0;1820.0;50.0;19.1;18.9;857.0;1648.0
514;Vrouwen;Deeltijd;Totaal;Totaal;2008;2638.0;1378.0;16.52;1189.0;1179.0;16210.0;14260.0;1940.0;60.0;19.1;18.9;857.0;1641.0
515;Vrouwen;Deeltijd;Totaal;Totaal;2009;2699.0;1417.0;16.95;1242.0;1234.0;17000.0;14900.0;2100.0;60.0;19.3;19.2;874.0;1665.0
516;Vrouwen;Deeltijd;Totaal;Minder dan 10 werknemers;2006;423.0;175.0;12.75;740.0;734.0;9740.0;8880.0;860.0;90.0;15.2;15.1;691.0;1672.0
517;Vrouwen;Deeltijd;Totaal;Minder dan 10 werknemers;2007;421.0;175.0;13.15;757.0;751.0;9940.0;9080.0;860.0;90.0;15.2;15.1;685.0;1647.0
518;Vrouwen;Deeltijd;Totaal;Minder dan 10 werknemers;2008;308.0;131.0;14.24;839.0;833.0;11040.0;10070.0;970.0;140.0;15.6;15.5;702.0;1654.0
519;Vrouwen;Deeltijd;Totaal;Minder dan 10 werknemers;2009;308.0;133.0;14.58;881.0;876.0;11610.0;10580.0;1030.0;150.0;15.9;15.8;721.0;1674.0
520;Vrouwen;Deeltijd;Totaal;10 tot 100 werknemers;2006;525.0;255.0;14.14;990.0;980.0;13330.0;11880.0;1450.0;70.0;18.3;18.1;832.0;1709.0
521;Vrouwen;Deeltijd;Totaal;10 tot 100 werknemers;2007;555.0;275.0;14.61;1020.0;1010.0;13720.0;12240.0;1480.0;70.0;18.4;18.3;829.0;1676.0
522;Vrouwen;Deeltijd;Totaal;10 tot 100 werknemers;2008;564.0;272.0;14.84;1004.0;994.0;13460.0;12050.0;1410.0;90.0;17.9;17.7;804.0;1667.0
523;Vrouwen;Deeltijd;Totaal;10 tot 100 werknemers;2009;573.0;279.0;15.22;1057.0;1048.0;14200.0;12680.0;1520.0;90.0;18.2;18.1;826.0;1698.0
524;Vrouwen;Deeltijd;Totaal;100 werknemers of meer;2006;1577.0;865.0;16.36;1252.0;1243.0;17110.0;15020.0;2080.0;30.0;20.1;20.0;912.0;1662.0
525;Vrouwen;Deeltijd;Totaal;100 werknemers of meer;2007;1634.0;908.0;16.89;1291.0;1282.0;17670.0;15490.0;2180.0;30.0;20.3;20.1;911.0;1639.0
526;Vrouwen;Deeltijd;Totaal;100 werknemers of meer;2008;1767.0;976.0;17.3;1308.0;1299.0;17980.0;15700.0;2280.0;40.0;20.1;19.9;901.0;1632.0
527;Vrouwen;Deeltijd;Totaal;100 werknemers of meer;2009;1819.0;1005.0;17.75;1361.0;1353.0;18800.0;16330.0;2470.0;40.0;20.2;20.1;914.0;1654.0
528;Vrouwen;Deeltijd;Particuliere bedrijven;Totaal;2006;1458.0;677.0;13.51;914.0;902.0;12420.0;10960.0;1460.0;80.0;17.7;17.5;801.0;1725.0
529;Vrouwen;Deeltijd;Particuliere bedrijven;Totaal;2007;1512.0;713.0;13.99;943.0;931.0;12800.0;11310.0;1490.0;80.0;17.8;17.6;798.0;1694.0
530;Vrouwen;Deeltijd;Particuliere bedrijven;Totaal;2008;1533.0;727.0;14.58;984.0;972.0;13320.0;11800.0;1520.0;100.0;17.8;17.6;800.0;1686.0
531;Vrouwen;Deeltijd;Particuliere bedrijven;Totaal;2009;1548.0;737.0;15.01;1033.0;1022.0;14010.0;12390.0;1620.0;110.0;18.1;17.9;817.0;1716.0
532;Vrouwen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2006;388.0;159.0;12.49;723.0;718.0;9510.0;8680.0;830.0;100.0;15.1;15.1;689.0;1684.0
533;Vrouwen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2007;392.0;162.0;12.94;741.0;735.0;9720.0;8890.0;830.0;90.0;15.1;15.0;681.0;1652.0
534;Vrouwen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2008;293.0;124.0;14.08;828.0;822.0;10890.0;9940.0;950.0;150.0;15.5;15.4;701.0;1658.0
535;Vrouwen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2009;291.0;125.0;14.39;867.0;862.0;11400.0;10400.0;1000.0;150.0;15.8;15.7;719.0;1679.0
536;Vrouwen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2006;415.0;195.0;13.34;924.0;912.0;12410.0;11080.0;1330.0;80.0;18.0;17.9;820.0;1742.0
537;Vrouwen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2007;440.0;211.0;13.86;958.0;946.0;12850.0;11500.0;1350.0;90.0;18.2;18.0;819.0;1706.0
538;Vrouwen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2008;479.0;226.0;14.25;955.0;944.0;12750.0;11460.0;1290.0;100.0;17.6;17.5;795.0;1686.0
539;Vrouwen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2009;484.0;231.0;14.67;1010.0;1001.0;13520.0;12120.0;1400.0;100.0;18.0;17.9;819.0;1719.0
540;Vrouwen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2006;656.0;323.0;14.1;1020.0;1004.0;14150.0;12240.0;1910.0;70.0;18.9;18.7;855.0;1735.0
541;Vrouwen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2007;681.0;340.0;14.55;1049.0;1034.0;14540.0;12590.0;1950.0;70.0;19.1;18.8;852.0;1707.0
542;Vrouwen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2008;762.0;378.0;14.93;1061.0;1047.0;14620.0;12740.0;1880.0;80.0;18.9;18.5;841.0;1696.0
543;Vrouwen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2009;772.0;382.0;15.41;1109.0;1096.0;15310.0;13310.0;2000.0;90.0;19.0;18.7;853.0;1726.0
544;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Totaal;2006;740.0;416.0;16.47;1239.0;1235.0;16710.0;14870.0;1840.0;0.0;19.8;19.7;900.0;1598.0
545;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Totaal;2007;759.0;434.0;16.87;1273.0;1269.0;17170.0;15280.0;1890.0;10.0;20.0;20.0;902.0;1579.0
546;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Totaal;2008;758.0;433.0;17.5;1312.0;1307.0;17810.0;15750.0;2060.0;10.0;19.9;19.8;896.0;1568.0
547;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Totaal;2009;792.0;453.0;17.75;1351.0;1348.0;18430.0;16210.0;2220.0;10.0;20.1;20.1;911.0;1592.0
548;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;34.0;15.0;15.31;910.0;905.0;12030.0;10920.0;1110.0;20.0;15.8;15.7;710.0;1550.0
549;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;26.0;12.0;15.62;944.0;938.0;12520.0;11330.0;1190.0;30.0;16.1;16.0;721.0;1574.0
550;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;15.0;7.0;16.93;1020.0;1012.0;13520.0;12240.0;1280.0;40.0;16.0;15.9;718.0;1581.0
551;Vrouwen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;16.0;7.0;17.67;1127.0;1121.0;15090.0;13520.0;1570.0;50.0;16.8;16.7;761.0;1589.0
552;Vrouwen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;78.0;42.0;16.11;1144.0;1139.0;15390.0;13730.0;1660.0;10.0;18.7;18.6;848.0;1570.0
553;Vrouwen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;86.0;47.0;16.46;1162.0;1156.0;15630.0;13940.0;1690.0;20.0;18.8;18.7;843.0;1548.0
554;Vrouwen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;64.0;35.0;17.19;1207.0;1198.0;16240.0;14480.0;1760.0;20.0;18.6;18.5;837.0;1554.0
555;Vrouwen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;67.0;36.0;17.2;1220.0;1212.0;16470.0;14640.0;1840.0;20.0;18.7;18.6;846.0;1575.0
556;Vrouwen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2006;628.0;359.0;16.56;1268.0;1264.0;17120.0;15220.0;1900.0;0.0;20.1;20.1;916.0;1604.0
557;Vrouwen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2007;646.0;374.0;16.96;1302.0;1297.0;17570.0;15620.0;1950.0;0.0;20.3;20.3;918.0;1583.0
558;Vrouwen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2008;679.0;392.0;17.54;1329.0;1324.0;18050.0;15940.0;2110.0;0.0;20.1;20.0;906.0;1569.0
559;Vrouwen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2009;709.0;410.0;17.8;1369.0;1366.0;18690.0;16420.0;2270.0;0.0;20.3;20.3;921.0;1594.0
560;Vrouwen;Deeltijd;Overheid;Totaal;2006;327.0;202.0;20.05;1709.0;1703.0;23320.0;20500.0;2820.0;0.0;22.5;22.4;1020.0;1652.0
561;Vrouwen;Deeltijd;Overheid;Totaal;2007;339.0;211.0;20.92;1778.0;1772.0;24450.0;21330.0;3120.0;0.0;22.6;22.6;1017.0;1633.0
562;Vrouwen;Deeltijd;Overheid;Totaal;2008;347.0;217.0;21.35;1825.0;1820.0;25470.0;21900.0;3560.0;0.0;22.6;22.6;1023.0;1633.0
563;Vrouwen;Deeltijd;Overheid;Totaal;2009;360.0;226.0;21.99;1899.0;1894.0;26710.0;22790.0;3920.0;0.0;22.8;22.8;1034.0;1643.0
564;Vrouwen;Deeltijd;Overheid;Minder dan 10 werknemers;2006;1.0;1.0;18.4;1248.0;1244.0;16990.0;14970.0;2020.0;10.0;17.7;17.7;812.0;1656.0
565;Vrouwen;Deeltijd;Overheid;Minder dan 10 werknemers;2007;2.0;1.0;18.01;1317.0;1314.0;18350.0;15810.0;2540.0;10.0;19.6;19.5;875.0;1667.0
566;Vrouwen;Deeltijd;Overheid;Minder dan 10 werknemers;2008;1.0;0.0;19.38;1391.0;1383.0;19480.0;16690.0;2780.0;30.0;18.8;18.7;856.0;1637.0
567;Vrouwen;Deeltijd;Overheid;Minder dan 10 werknemers;2009;1.0;0.0;20.14;1441.0;1436.0;19940.0;17290.0;2650.0;20.0;18.8;18.7;856.0;1639.0
568;Vrouwen;Deeltijd;Overheid;10 tot 100 werknemers;2006;32.0;18.0;18.89;1477.0;1474.0;20230.0;17730.0;2500.0;0.0;20.3;20.3;936.0;1678.0
569;Vrouwen;Deeltijd;Overheid;10 tot 100 werknemers;2007;29.0;17.0;19.62;1535.0;1531.0;21170.0;18420.0;2760.0;0.0;20.5;20.5;936.0;1660.0
570;Vrouwen;Deeltijd;Overheid;10 tot 100 werknemers;2008;21.0;12.0;19.98;1519.0;1516.0;21280.0;18230.0;3050.0;0.0;20.1;20.1;911.0;1639.0
571;Vrouwen;Deeltijd;Overheid;10 tot 100 werknemers;2009;21.0;12.0;20.65;1604.0;1600.0;22510.0;19240.0;3270.0;0.0;20.5;20.4;930.0;1655.0
572;Vrouwen;Deeltijd;Overheid;100 werknemers of meer;2006;293.0;183.0;20.17;1736.0;1731.0;23690.0;20830.0;2850.0;0.0;22.7;22.7;1030.0;1650.0
573;Vrouwen;Deeltijd;Overheid;100 werknemers of meer;2007;307.0;193.0;21.05;1805.0;1799.0;24810.0;21650.0;3160.0;0.0;22.9;22.8;1026.0;1630.0
574;Vrouwen;Deeltijd;Overheid;100 werknemers of meer;2008;325.0;205.0;21.43;1846.0;1840.0;25750.0;22150.0;3600.0;0.0;22.8;22.7;1031.0;1633.0
575;Vrouwen;Deeltijd;Overheid;100 werknemers of meer;2009;338.0;214.0;22.07;1919.0;1914.0;26990.0;23020.0;3970.0;0.0;23.0;22.9;1041.0;1642.0
