ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
3378;75;2041;191558;91711;99847
3379;75;2042;188186;89878;98308
3380;75;2043;186902;89302;97600
3381;75;2044;187768;89418;98349
3382;75;2045;195569;93192;102377
3383;75;2046;190627;90629;99998
3384;75;2047;182930;86996;95934
3385;75;2048;174390;82376;92013
3386;75;2049;161691;76555;85136
3387;75;2050;156074;74128;81946
3388;76;2007;102567;44266;58302
3389;76;2008;101523;44208;57315
3390;76;2009;103697;45599;58098
3391;76;2010;101468;45034;56434
3392;76;2011;103275;46166;57110
3393;76;2012;104422;47210;57211
3394;76;2013;106648;48594;58054
3395;76;2014;107042;48933;58108
3396;76;2015;113581;52399;61182
3397;76;2016;115842;53410;62431
3398;76;2017;120080;55891;64189
3399;76;2018;117014;54900;62114
3400;76;2019;122376;57606;64770
3401;76;2020;132307;62335;69972
3402;76;2021;139107;65518;73589
3403;76;2022;132694;62599;70095
3404;76;2023;184217;87330;96887
3405;76;2024;178061;84062;93999
3406;76;2025;168453;79997;88456
3407;76;2026;162986;77263;85723
3408;76;2027;160074;75844;84231
3409;76;2028;159039;75424;83615
3410;76;2029;163888;77690;86198
3411;76;2030;162991;77129;85862
3412;76;2031;164747;77980;86768
3413;76;2032;166501;78403;88098
3414;76;2033;169650;80321;89329
3415;76;2034;172032;81270;90762
3416;76;2035;174726;82613;92113
3417;76;2036;178980;84547;94433
3418;76;2037;179191;84860;94331
3419;76;2038;183991;87009;96982
3420;76;2039;184768;87385;97383
3421;76;2040;187572;89143;98428
3422;76;2041;189695;90086;99610
3423;76;2042;186129;88574;97554
3424;76;2043;182879;86823;96056
3425;76;2044;181658;86289;95370
3426;76;2045;182515;86415;96100
3427;76;2046;190121;90080;100040
3428;76;2047;185333;87619;97714
3429;76;2048;177870;84125;93745
3430;76;2049;169587;79674;89913
3431;76;2050;157251;74059;83192
3432;77;2007;94507;39807;54699
3433;77;2008;98611;42038;56572
3434;77;2009;97652;42024;55628
3435;77;2010;99779;43382;56397
3436;77;2011;97671;42879;54792
3437;77;2012;99449;43992;55457
3438;77;2013;100584;45019;55565
3439;77;2014;102760;46368;56393
3440;77;2015;103172;46720;56452
3441;77;2016;109503;50056;59447
3442;77;2017;111720;51050;60670
3443;77;2018;115832;53447;62385
3444;77;2019;112918;52537;60381
3445;77;2020;118120;55151;62970
3446;77;2021;127749;59708;68041
3447;77;2022;134347;62779;71568
3448;77;2023;128180;60001;68179
3449;77;2024;177990;83730;94260
3450;77;2025;172081;80618;91462
3451;77;2026;162817;76736;86081
3452;77;2027;157567;74132;83435
3453;77;2028;154774;72782;81992
3454;77;2029;153811;72401;81411
3455;77;2030;158523;74588;83935
3456;77;2031;157686;74064;83621
3457;77;2032;159407;74895;84512
3458;77;2033;161135;75317;85819
3459;77;2034;164200;77172;87028
3460;77;2035;166539;78105;88434
3461;77;2036;169169;79411;89758
3462;77;2037;173314;81287;92027
3463;77;2038;173528;81601;91927
3464;77;2039;178214;83689;94524
3465;77;2040;178982;84067;94914
3466;77;2041;181717;85776;95940
3467;77;2042;183793;86699;97094
3468;77;2043;180357;85262;95095
3469;77;2044;177234;83595;93639
3470;77;2045;176080;83103;92977
3471;77;2046;176926;83238;93688
3472;77;2047;184320;86787;97534
3473;77;2048;179698;84432;95265
3474;77;2049;172483;81084;91399
3475;77;2050;164475;76810;87665
3476;78;2007;90127;36983;53144
3477;78;2008;90460;37578;52882
3478;78;2009;94425;39720;54705
3479;78;2010;93558;39753;53805
3480;78;2011;95634;41074;54559
3481;78;2012;93653;40636;53017
3482;78;2013;95400;41727;53673
3483;78;2014;96522;42735;53787
3484;78;2015;98646;44047;54599
3485;78;2016;99076;44410;54665
3486;78;2017;105184;47609;57575
3487;78;2018;107362;48590;58771
3488;78;2019;111337;50896;60441
3489;78;2020;108580;50066;58513
3490;78;2021;113612;52581;61031
3491;78;2022;122919;56955;65964
3492;78;2023;129301;59909;69393
3493;78;2024;123394;57277;66117
3494;78;2025;171385;79951;91434
3495;78;2026;165738;77004;88734
3496;78;2027;156840;73313;83527
3497;78;2028;151819;70845;80974
3498;78;2029;149155;69570;79585
3499;78;2030;148268;69228;79041
3500;78;2031;152833;71331;81502
3501;78;2032;152058;70848;81210
3502;78;2033;153744;71659;82085
3503;78;2034;155443;72078;83365
3504;78;2035;158420;73870;84550
3505;78;2036;160712;74785;85927
3506;78;2037;163275;76053;87221
3507;78;2038;167301;77867;89435
3508;78;2039;167519;78181;89338
3509;78;2040;172081;80204;91877
3510;78;2041;172840;80583;92257
3511;78;2042;175500;82240;93261
3512;78;2043;177525;83140;94385
3513;78;2044;174226;81780;92446
3514;78;2045;171236;80199;91037
3515;78;2046;170152;79750;90402
3516;78;2047;170987;79893;91094
3517;78;2048;178155;83317;94838
3518;78;2049;173709;81074;92635
3519;78;2050;166757;77877;88879
3520;79;2007;82440;33020;49421
3521;79;2008;85802;34629;51173
3522;79;2009;86165;35231;50934
3523;79;2010;89988;37283;52705
3524;79;2011;89215;37362;51853
3525;79;2012;91237;38645;52592
3526;79;2013;89390;38272;51118
3527;79;2014;91104;39339;51765
3528;79;2015;92212;40326;51886
3529;79;2016;94277;41595;52681
3530;79;2017;94728;41970;52757
3531;79;2018;100606;45030;55576
3532;79;2019;102736;45993;56744
3533;79;2020;106567;48202;58366
3534;79;2021;103971;47451;56520
3535;79;2022;108822;49860;58962
3536;79;2023;117784;54037;63746
3537;79;2024;123937;56863;67074
3538;79;2025;118306;54386;63920
3539;79;2026;164358;75940;88418
3540;79;2027;158989;73165;85824
3541;79;2028;150482;69679;80803
3542;79;2029;145703;67353;78350
3543;79;2030;143175;66157;77018
3544;79;2031;142366;65855;76511
3545;79;2032;146779;67872;78906
3546;79;2033;146069;67432;78637
3547;79;2034;147718;68222;79496
3548;79;2035;149388;68641;80747
3549;79;2036;152273;70367;81907
3550;79;2037;154513;71261;83252
3551;79;2038;157003;72488;84515
3552;79;2039;160903;74235;86669
3553;79;2040;161127;74549;86578
3554;79;2041;165551;76500;89051
3555;79;2042;166301;76879;89422
3556;79;2043;168881;78477;90404
3557;79;2044;170852;79353;91499
3558;79;2045;167699;78073;89626
3559;79;2046;164851;76583;88268
3560;79;2047;163839;76177;87662
3561;79;2048;164664;76328;88336
3562;79;2049;171592;79617;91975
3563;79;2050;167333;77492;89841
3564;80;2007;78235;30373;47862
3565;80;2008;78024;30661;47363
3566;80;2009;81259;32202;49057
3567;80;2010;81656;32812;48844
3568;80;2011;85326;34768;50557
3569;80;2012;84650;34892;49758
3570;80;2013;86615;36134;50481
3571;80;2014;84909;35828;49081
3572;80;2015;86583;36866;49717
3573;80;2016;87675;37828;49847
3574;80;2017;89677;39053;50625
3575;80;2018;90154;39443;50711
3576;80;2019;95788;42354;53434
3577;80;2020;97867;43296;54571
3578;80;2021;101543;45399;56144
3579;80;2022;99113;44729;54385
3580;80;2023;103773;47025;56748
3581;80;2024;112366;50994;61372
3582;80;2025;118276;53685;64591
3583;80;2026;112935;51368;61567
3584;80;2027;156946;71755;85191
3585;80;2028;151868;69159;82710
3586;80;2029;143771;65885;77887
3587;80;2030;139248;63709;75540
3588;80;2031;136865;62596;74269
3589;80;2032;136135;62333;73801
3590;80;2033;140387;64263;76125
3591;80;2034;139746;63867;75879
3592;80;2035;141358;64638;76720
3593;80;2036;142998;65057;77940
3594;80;2037;145784;66711;79073
3595;80;2038;147967;67582;80384
3596;80;2039;150379;68765;81615
3597;80;2040;154144;70440;83705
3598;80;2041;154375;70753;83621
3599;80;2042;158652;72627;86025
3600;80;2043;159392;73002;86390
3601;80;2044;161887;74539;87349
3602;80;2045;163802;75387;88415
3603;80;2046;160802;74189;86613
3604;80;2047;158102;72791;85311
3605;80;2048;157165;72429;84736
3606;80;2049;157981;72587;85394
3607;80;2050;164656;75735;88921
3608;81;2007;72545;27119;45426
3609;81;2008;73560;27985;45575
3610;81;2009;73412;28294;45118
3611;81;2010;76510;29761;46749
3612;81;2011;76932;30369;46562
3613;81;2012;80432;32221;48211
3614;81;2013;79848;32382;47466
3615;81;2014;81745;33574;48171
3616;81;2015;80176;33326;46850
3617;81;2016;81803;34328;47475
3618;81;2017;82870;35257;47613
3619;81;2018;84806;36436;48370
3620;81;2019;85303;36835;48467
3621;81;2020;90672;39587;51085
3622;81;2021;92689;40501;52188
3623;81;2022;96200;42493;53707
3624;81;2023;93943;41902;52041
3625;81;2024;98396;44079;54317
3626;81;2025;106597;47832;58765
3627;81;2026;112247;50384;61864
3628;81;2027;107213;48232;58982
3629;81;2028;149049;67409;81641
3630;81;2029;144281;64999;79282
3631;81;2030;136625;61947;74678
3632;81;2031;132374;59928;72446
3633;81;2032;130145;58903;71242
3634;81;2033;129498;58684;70813
3635;81;2034;133581;60523;73058
3636;81;2035;133012;60175;72837
3637;81;2036;134583;60925;73658
3638;81;2037;136185;61341;74844
3639;81;2038;138864;62919;75945
3640;81;2039;140982;63763;77218
3641;81;2040;143308;64897;78411
3642;81;2041;146925;66494;80431
3643;81;2042;147162;66804;80358
3644;81;2043;151277;68594;82683
3645;81;2044;152005;68963;83041
3646;81;2045;154408;70432;83975
3647;81;2046;156258;71248;85010
3648;81;2047;153422;70133;83288
3649;81;2048;150877;68829;82048
3650;81;2049;150015;68508;81507
3651;81;2050;150820;68672;82148
3652;82;2007;68126;24215;43911
3653;82;2008;67722;24771;42951
3654;82;2009;68710;25600;43110
3655;82;2010;68619;25923;42696
3656;82;2011;71563;27307;44256
3657;82;2012;72001;27906;44095
3658;82;2013;75320;29645;45675
3659;82;2014;74820;29833;44987
3660;82;2015;76639;30967;45672
3661;82;2016;75208;30773;44436
3662;82;2017;76775;31730;45045
3663;82;2018;77817;32626;45191
3664;82;2019;79677;33752;45925
3665;82;2020;80189;34156;46033
3666;82;2021;85276;36740;48535
3667;82;2022;87220;37621;49599
3668;82;2023;90560;39501;51058
3669;82;2024;88479;38986;49494
3670;82;2025;92714;41041;51674
3671;82;2026;100494;44568;55926
3672;82;2027;105868;46975;58894
3673;82;2028;101160;44995;56165
3674;82;2029;140695;62925;77770
3675;82;2030;136253;60709;75544
3676;82;2031;129064;57889;71176
3677;82;2032;125098;56031;69067
3678;82;2033;123033;55098;67935
3679;82;2034;122469;54922;67548
3680;82;2035;126373;56669;69705
3681;82;2036;125878;56368;69509
3682;82;2037;127401;57094;70307
3683;82;2038;128960;57505;71454
3684;82;2039;131522;59002;72520
3685;82;2040;133565;59815;73750
3686;82;2041;135797;60895;74902
3687;82;2042;139256;62411;76845
3688;82;2043;139499;62716;76783
3689;82;2044;143436;64414;79021
3690;82;2045;144150;64777;79374
3691;82;2046;146453;66172;80280
3692;82;2047;148234;66954;81280
3693;82;2048;145569;65922;79647
3694;82;2049;143187;64713;78474
3695;82;2050;142402;64430;77972
3696;83;2007;63698;22205;41494
3697;83;2008;63097;21915;41182
3698;83;2009;62750;22451;40300
3699;83;2010;63704;23237;40467
3700;83;2011;63662;23566;40096
3701;83;2012;66436;24858;41578
3702;83;2013;66883;25438;41446
3703;83;2014;70005;27056;42949
3704;83;2015;69581;27260;42320
3705;83;2016;71310;28328;42981
3706;83;2017;70016;28182;41834
3707;83;2018;71519;29095;42424
3708;83;2019;72527;29950;42577
3709;83;2020;74304;31018;43285
3710;83;2021;74826;31422;43404
3711;83;2022;79614;33834;45780
3712;83;2023;81480;34679;46802
3713;83;2024;84638;36444;48194
3714;83;2025;82739;36003;46736
3715;83;2026;86744;37934;48811
3716;83;2027;94079;41229;52851
3717;83;2028;99163;43490;55673
3718;83;2029;94797;41687;53110
3719;83;2030;131912;58340;73571
3720;83;2031;127809;56324;71485
3721;83;2032;121113;53741;67371
3722;83;2033;117444;52049;65395
3723;83;2034;115551;51211;64340
3724;83;2035;115070;51076;63994
3725;83;2036;118782;52727;66055
3726;83;2037;118356;52470;65886
3727;83;2038;119824;53166;66658
3728;83;2039;121331;53569;67761
3729;83;2040;123769;54982;68787
3730;83;2041;125726;55756;69970
3731;83;2042;127856;56779;71077
3732;83;2043;131143;58207;72936
3733;83;2044;131393;58505;72887
3734;83;2045;135135;60104;75031
3735;83;2046;135833;60456;75378
3736;83;2047;138027;61773;76255
3737;83;2048;139736;62518;77218
3738;83;2049;137251;61569;75681
3739;83;2050;135038;60456;74582
3740;84;2007;56341;18998;37343
3741;84;2008;58441;19919;38523
3742;84;2009;57938;19687;38251
3743;84;2010;57648;20197;37450
3744;84;2011;58557;20933;37623
3745;84;2012;58556;21258;37297
3746;84;2013;61145;22451;38694
3747;84;2014;61592;23003;38588
3748;84;2015;64501;24495;40006
3749;84;2016;64148;24708;39439
3750;84;2017;65776;25703;40073
3751;84;2018;64623;25603;39020
3752;84;2019;66053;26466;39587
3753;84;2020;67023;27277;39746
3754;84;2021;68708;28284;40424
3755;84;2022;69238;28686;40552
3756;84;2023;73712;30923;42789
3757;84;2024;75492;31729;43762
3758;84;2025;78462;33381;45081
3759;84;2026;76749;33014;43736
3760;84;2027;80514;34820;45694
3761;84;2028;87381;37882;49499
3762;84;2029;92160;39997;52163
3763;84;2030;88151;38373;49778
3764;84;2031;122732;53747;68986
3765;84;2032;118982;51931;67051
3766;84;2033;112798;49585;63212
3767;84;2034;109436;48058;61378
3768;84;2035;107720;47313;60407
3769;84;2036;107319;47215;60104
3770;84;2037;110823;48765;62058
3771;84;2038;110466;48548;61917
3772;84;2039;111869;49210;62660
3773;84;2040;113315;49600;63715
3774;84;2041;115619;50922;64697
3775;84;2042;117482;51653;65828
3776;84;2043;119499;52614;66885
3777;84;2044;122600;53950;68651
3778;84;2045;122856;54237;68619
3779;84;2046;126389;55731;70658
3780;84;2047;127069;56070;70999
3781;84;2048;129148;57304;71844
3782;84;2049;130777;58008;72768
3783;84;2050;128481;57143;71338
3784;85;2007;50688;16364;34324
3785;85;2008;51143;16847;34296
3786;85;2009;53085;17687;35397
3787;85;2010;52671;17505;35166
3788;85;2011;52427;17982;34445
3789;85;2012;53282;18660;34622
3790;85;2013;53313;18973;34340
3791;85;2014;55703;20060;35643
3792;85;2015;56140;20576;35564
3793;85;2016;58823;21934;36889
3794;85;2017;58533;22148;36385
3795;85;2018;60058;23072;36986
3796;85;2019;59045;23014;36031
3797;85;2020;60393;23822;36571
3798;85;2021;61320;24585;36735
3799;85;2022;62906;25528;37379
3800;85;2023;63441;25927;37514
3801;85;2024;67586;27986;39601
3802;85;2025;69275;28755;40520
3803;85;2026;72050;30292;41758
3804;85;2027;70529;29998;40531
3805;85;2028;74042;31679;42363
3806;85;2029;80420;34506;45914
3807;85;2030;84876;36474;48403
3808;85;2031;81236;35029;46207
3809;85;2032;113180;49112;64068
3810;85;2033;109790;47496;62294
3811;85;2034;104138;45389;58749
3812;85;2035;101089;44023;57065
3813;85;2036;99550;43368;56182
3814;85;2037;99225;43302;55924
3815;85;2038;102506;44745;57761
3816;85;2039;102213;44563;57650
3817;85;2040;103546;45186;58360
3818;85;2041;104919;45558;59361
3819;85;2042;107080;46784;60296
3820;85;2043;108839;47467;61371
3821;85;2044;110735;48360;62376
3822;85;2045;113638;49597;64041
3823;85;2046;113898;49869;64028
3824;85;2047;117207;51252;65955
3825;85;2048;117865;51574;66291
3826;85;2049;119822;52720;67101
3827;85;2050;121366;53381;67984
3828;86;2007;45560;14228;31332
3829;86;2008;45470;14296;31174
3830;86;2009;45902;14736;31166
3831;86;2010;47676;15490;32186
3832;86;2011;47342;15350;31992
3833;86;2012;47140;15788;31352
3834;86;2013;47933;16402;31532
3835;86;2014;47989;16696;31294
3836;86;2015;50169;17671;32498
3837;86;2016;50590;18145;32445
3838;86;2017;53034;19362;33672
3839;86;2018;52809;19580;33229
3840;86;2019;54222;20426;33796
3841;86;2020;53344;20404;32940
3842;86;2021;54603;21151;33452
3843;86;2022;55479;21861;33617
3844;86;2023;56957;22733;34224
3845;86;2024;57488;23122;34365
3846;86;2025;61290;24994;36295
3847;86;2026;62875;25719;37156
3848;86;2027;65441;27131;38310
3849;86;2028;64107;26905;37202
3850;86;2029;67352;28450;38902
3851;86;2030;73212;31027;42185
3852;86;2031;77326;32834;44492
3853;86;2032;74058;31567;42491
3854;86;2033;103248;44303;58945
3855;86;2034;100220;42885;57336
3856;86;2035;95109;41015;54094
3857;86;2036;92374;39809;52565
3858;86;2037;91013;39240;51773
3859;86;2038;90756;39200;51556
3860;86;2039;93795;40525;53270
3861;86;2040;93563;40376;53187
3862;86;2041;94816;40954;53862
3863;86;2042;96110;41303;54806
3864;86;2043;98115;42426;55689
3865;86;2044;99759;43055;56703
3866;86;2045;101526;43875;57652
3867;86;2046;104216;45005;59211
3868;86;2047;104482;45263;59219
3869;86;2048;107552;46529;61024
3870;86;2049;108187;46833;61355
3871;86;2050;110014;47887;62127
3872;87;2007;33551;9934;23616
3873;87;2008;40272;12204;28068
3874;87;2009;40221;12277;27944
3875;87;2010;40624;12671;27953
3876;87;2011;42220;13335;28885
3877;87;2012;41956;13230;28726
3878;87;2013;41792;13622;28171
3879;87;2014;42518;14166;28351
3880;87;2015;42591;14435;28156
3881;87;2016;44550;15294;29256
3882;87;2017;44948;15721;29226
3883;87;2018;47150;16800;30350
3884;87;2019;46984;17015;29969
3885;87;2020;48275;17777;30499
3886;87;2021;47529;17786;29744
3887;87;2022;48690;18466;30223
3888;87;2023;49506;19116;30390
3889;87;2024;50866;19909;30956
3890;87;2025;51384;20282;31102
3891;87;2026;54825;21958;32867
3892;87;2027;56293;22629;33665
3893;87;2028;58634;23906;34728
3894;87;2029;57484;23742;33742
3895;87;2030;60442;25139;35303
3896;87;2031;65754;27450;38304
3897;87;2032;69502;29084;40419
3898;87;2033;66610;27991;38620
3899;87;2034;92927;39324;53602
3900;87;2035;90261;38099;52162
3901;87;2036;85701;36465;49236
3902;87;2037;83283;35418;47865
3903;87;2038;82096;34932;47165
3904;87;2039;81902;34913;46988
3905;87;2040;84680;36109;48572
3906;87;2041;84505;35989;48516
3907;87;2042;85667;36517;49150
3908;87;2043;86873;36840;50033
3909;87;2044;88711;37852;50859
3910;87;2045;90231;38424;51806
3911;87;2046;91859;39165;52694
3912;87;2047;94326;40185;54141
3913;87;2048;94594;40426;54169
3914;87;2049;97411;41568;55842
3915;87;2050;98020;41854;56167
3916;88;2007;27310;7531;19778
3917;88;2008;29203;8366;20837
3918;88;2009;35071;10289;24782
3919;88;2010;35049;10361;24688
3920;88;2011;35416;10704;24712
3921;88;2012;36827;11276;25550
3922;88;2013;36626;11199;25428
3923;88;2014;36494;11541;24953
3924;88;2015;37146;12014;25132
3925;88;2016;37231;12254;24977
3926;88;2017;38965;12995;25971
3927;88;2018;39338;13376;25962
3928;88;2019;41294;14316;26978
3929;88;2020;41179;14522;26657
3930;88;2021;42342;15196;27146
3931;88;2022;41719;15229;26491
3932;88;2023;42773;15837;26936
3933;88;2024;43523;16422;27101
3934;88;2025;44754;17131;27623
3935;88;2026;45251;17480;27771
3936;88;2027;48319;18954;29365
3937;88;2028;49660;19563;30096
3938;88;2029;51763;20697;31066
3939;88;2030;50786;20584;30202
3940;88;2031;53442;21825;31617
3941;88;2032;58187;23861;34326
3942;88;2033;61552;25310;36242
3943;88;2034;59031;24384;34647
3944;88;2035;82407;34290;48117
3945;88;2036;80097;33250;46847
3946;88;2037;76089;31847;44241
3947;88;2038;73984;30953;43031
3948;88;2039;72966;30545;42422
3949;88;2040;72827;30543;42284
3950;88;2041;75331;31603;43729
3951;88;2042;75208;31509;43698
3952;88;2043;76273;31983;44290
3953;88;2044;77383;32277;45106
3954;88;2045;79044;33173;45871
3955;88;2046;80431;33685;46746
3956;88;2047;81913;34345;47568
3957;88;2048;84146;35250;48896
3958;88;2049;84417;35474;48943
3959;88;2050;86968;36490;50478
3960;89;2007;23865;6310;17555
3961;89;2008;23376;6205;17171
3962;89;2009;25002;6898;18104
3963;89;2010;30038;8493;21546
3964;89;2011;30037;8559;21478
3965;89;2012;30362;8849;21513
3966;89;2013;31591;9330;22261
3967;89;2014;31444;9273;22171
3968;89;2015;31336;9563;21773
3969;89;2016;31910;9963;21947
3970;89;2017;31999;10171;21828
3971;89;2018;33515;10801;22713
3972;89;2019;33858;11135;22723
3973;89;2020;35566;11936;23630
3974;89;2021;35493;12127;23365
3975;89;2022;36523;12711;23811
3976;89;2023;36013;12760;23253
3977;89;2024;36953;13292;23661
3978;89;2025;37627;13806;23822
3979;89;2026;38724;14426;24298
3980;89;2027;39189;14744;24445
3981;89;2028;41880;16013;25866
3982;89;2029;43082;16553;26529
3983;89;2030;44940;17538;27402
3984;89;2031;44124;17467;26657
3985;89;2032;46468;18544;27924
3986;89;2033;50637;20299;30338
3987;89;2034;53606;21556;32051
3988;89;2035;51443;20786;30657
3989;89;2036;71864;29259;42605
3990;89;2037;69897;28394;41503
3991;89;2038;66430;27215;39216
3992;89;2039;64630;26467;38163
3993;89;2040;63775;26132;37643
3994;89;2041;63684;26143;37540
3995;89;2042;65906;27062;38843
3996;89;2043;65829;26993;38835
3997;89;2044;66791;27410;39381
3998;89;2045;67799;27672;40127
3999;89;2046;69279;28452;40827
4000;89;2047;70528;28901;41627
4001;89;2048;71859;29479;42380
4002;89;2049;73852;30268;43584
4003;89;2050;74122;30474;43648
4004;90;2007;19497;4802;14695
4005;90;2008;20016;5084;14931
4006;90;2009;19621;5003;14618
4007;90;2010;20991;5566;15425
4008;90;2011;25227;6855;18372
4009;90;2012;25239;6912;18327
4010;90;2013;25522;7150;18372
4011;90;2014;26571;7543;19028
4012;90;2015;26468;7501;18967
4013;90;2016;26383;7740;18642
4014;90;2017;26877;8070;18807
4015;90;2018;26971;8249;18721
4016;90;2019;28269;8773;19496
4017;90;2020;28579;9058;19521
4018;90;2021;30041;9724;20317
4019;90;2022;30002;9896;20106
4020;90;2023;30897;10390;20507
4021;90;2024;30488;10446;20042
4022;90;2025;31310;10900;20410
4023;90;2026;31904;11339;20565
4024;90;2027;32861;11868;20993
4025;90;2028;33286;12149;21137
4026;90;2029;35598;13215;22383
4027;90;2030;36654;13680;22974
4028;90;2031;38263;14515;23748
4029;90;2032;37593;14475;23118
4030;90;2033;39622;15387;24235
4031;90;2034;43212;16862;26350
4032;90;2035;45781;17925;27856
4033;90;2036;43962;17300;26662
4034;90;2037;61456;24375;37081
4035;90;2038;59816;23672;36144
4036;90;2039;56875;22703;34172
4037;90;2040;55367;22093;33275
4038;90;2041;54665;21825;32839
4039;90;2042;54614;21846;32768
4040;90;2043;56550;22625;33926
4041;90;2044;56514;22577;33937
4042;90;2045;57369;22936;34433
4043;90;2046;58272;23166;35106
4044;90;2047;59567;23830;35738
4045;90;2048;60676;24217;36458
4046;90;2049;61852;24713;37138
4047;90;2050;63603;25387;38215
4048;91;2007;15771;3707;12064
4049;91;2008;16043;3785;12258
4050;91;2009;16475;4009;12466
4051;91;2010;16160;3946;12214
4052;91;2011;17290;4392;12898
4053;91;2012;20786;5412;15374
4054;91;2013;20809;5459;15350
4055;91;2014;21052;5649;15403
4056;91;2015;21929;5962;15967
4057;91;2016;21861;5932;15930
4058;91;2017;21795;6124;15671
4059;91;2018;22217;6393;15824
4060;91;2019;22310;6545;15765
4061;91;2020;23403;6971;16432
4062;91;2021;23675;7209;16467
4063;91;2022;24905;7752;17154
4064;91;2023;24892;7902;16990
4065;91;2024;25655;8311;17344
4066;91;2025;25336;8371;16965
4067;91;2026;26041;8750;17291
4068;91;2027;26555;9118;17437
4069;91;2028;27374;9560;17815
4070;91;2029;27753;9801;17951
4071;91;2030;29704;10679;19025
4072;91;2031;30614;11071;19543
4073;91;2032;31981;11763;20217
4074;91;2033;31442;11746;19696
4075;91;2034;33165;12502;20663
4076;91;2035;36198;13715;22483
4077;91;2036;38379;14593;23786
4078;91;2037;36878;14096;22782
4079;91;2038;51586;19878;31708
4080;91;2039;50245;19318;30927
4081;91;2040;47797;18539;29259
4082;91;2041;46559;18051;28508
4083;91;2042;45995;17842;28153
4084;91;2043;45977;17868;28110
4085;91;2044;47634;18513;29121
4086;91;2045;47631;18483;29148
4087;91;2046;48378;18785;29592
4088;91;2047;49171;18982;30189
4089;91;2048;50286;19535;30751
4090;91;2049;51252;19863;31390
4091;91;2050;52274;20280;31995
4092;92;2007;13006;2939;10068
4093;92;2008;12696;2852;9844
4094;92;2009;12924;2913;10011
4095;92;2010;13275;3085;10190
4096;92;2011;13029;3037;9991
4097;92;2012;13940;3381;10559
4098;92;2013;16766;4167;12599
4099;92;2014;16796;4204;12592
4100;92;2015;16998;4351;12647
4101;92;2016;17716;4594;13122
4102;92;2017;17676;4572;13104
4103;92;2018;17629;4727;12903
4104;92;2019;17982;4941;13040
4105;92;2020;18070;5066;13004
4106;92;2021;18971;5405;13567
4107;92;2022;19206;5598;13608
4108;92;2023;20220;6031;14188
4109;92;2024;20225;6159;14066
4110;92;2025;20861;6490;14372
4111;92;2026;20618;6548;14070
4112;92;2027;21210;6857;14353
4113;92;2028;21645;7158;14487
4114;92;2029;22331;7518;14813
4115;92;2030;22661;7721;14940
4116;92;2031;24272;8425;15847
4117;92;2032;25040;8748;16292
4118;92;2033;26176;9308;16868
4119;92;2034;25752;9306;16446
4120;92;2035;27182;9915;17267
4121;92;2036;29691;10889;18803
4122;92;2037;31503;11596;19907
4123;92;2038;30290;11210;19080
4124;92;2039;42396;15820;26577
4125;92;2040;41324;15384;25940
4126;92;2041;39329;14772;24557
4127;92;2042;38334;14391;23943
4128;92;2043;37892;14231;23661
4129;92;2044;37898;14258;23640
4130;92;2045;39286;14780;24506
4131;92;2046;39308;14763;24545
4132;92;2047;39946;15011;24935
4133;92;2048;40630;15175;25454
4134;92;2049;41570;15625;25945
4135;92;2050;42396;15895;26501
4136;93;2007;9838;2081;7758
4137;93;2008;10239;2204;8035
4138;93;2009;10002;2139;7863
4139;93;2010;10188;2184;8003
4140;93;2011;10466;2314;8152
4141;93;2012;10277;2278;7999
4142;93;2013;10998;2535;8463
4143;93;2014;13235;3125;10109
4144;93;2015;13266;3153;10113
4145;93;2016;13431;3264;10167
4146;93;2017;14006;3447;10559
4147;93;2018;13990;3435;10555
4148;93;2019;13958;3556;10402
4149;93;2020;14246;3723;10523
4150;93;2021;14327;3823;10504
4151;93;2022;15055;4086;10969
4152;93;2023;15252;4240;11012
4153;93;2024;16070;4576;11493
4154;93;2025;16086;4682;11404
4155;93;2026;16606;4943;11663
4156;93;2027;16425;4997;11428
4157;93;2028;16911;5242;11669
4158;93;2029;17271;5483;11788
4159;93;2030;17833;5768;12065
4160;93;2031;18112;5934;12178
4161;93;2032;19414;6485;12929
4162;93;2033;20046;6743;13303
4163;93;2034;20969;7184;13785
4164;93;2035;20641;7191;13451
4165;93;2036;21803;7669;14134
4166;93;2037;23833;8430;15403
4167;93;2038;25306;8985;16321
4168;93;2039;24346;8692;15654
4169;93;2040;34098;12275;21823
4170;93;2041;33259;11944;21315
4171;93;2042;31667;11474;20193
4172;93;2043;30885;11184;19702
4173;93;2044;30547;11065;19482
4174;93;2045;30569;11091;19478
4175;93;2046;31708;11502;20206
4176;93;2047;31745;11493;20252
4177;93;2048;32280;11692;20588
4178;93;2049;32856;11825;21031
4179;93;2050;33632;12182;21451
4180;94;2007;7251;1425;5826
4181;94;2008;7543;1512;6031
4182;94;2009;7854;1601;6252
4183;94;2010;7678;1554;6124
4184;94;2011;7824;1586;6238
4185;94;2012;8039;1680;6359
4186;94;2013;7899;1653;6246
4187;94;2014;8455;1840;6615
4188;94;2015;10179;2269;7910
4189;94;2016;10210;2289;7921
4190;94;2017;10340;2369;7971
4191;94;2018;10792;2505;8287
4192;94;2019;10791;2500;8292
4193;94;2020;10771;2592;8180
4194;94;2021;11001;2718;8283
4195;94;2022;11072;2796;8275
4196;94;2023;11645;2994;8651
4197;94;2024;11806;3113;8693
4198;94;2025;12449;3367;9082
