ID;BedrijfstakkenEnSectoren;TypeKapitaalgoederen;Perioden;KapitaalgoederenvoorraadBeginbalans_1;Herwaardering_2;InvestInVasteActivaProdEnInvoer_3;Afschrijvingen_4;HandelEnOverigeMutaties_5;StatistischVerschil_6;KapitaalgoederenvoorraadEindbalans_7;VolumeIndexcijfers2021100_8
910;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2006;1442.0;-92.0;800.0;619.0;0.0;0.0;1531.0;45.5
911;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2007;1531.0;-88.0;861.0;658.0;0.0;0.0;1646.0;51.9
912;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2008;1646.0;-19.0;836.0;719.0;0.0;0.0;1744.0;55.6
913;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2009;1744.0;-30.0;845.0;757.0;0.0;0.0;1802.0;58.5
914;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2010;1802.0;-65.0;868.0;773.0;0.0;0.0;1832.0;61.7
915;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2011;1832.0;-97.0;1107.0;809.0;0.0;0.0;2033.0;72.3
916;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2012;2033.0;-67.0;1122.0;886.0;0.0;-1.0;2201.0;80.9
917;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2013;2201.0;-61.0;1127.0;951.0;0.0;0.0;2316.0;87.5
918;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2014;2316.0;-92.0;1183.0;994.0;0.0;-1.0;2412.0;94.9
919;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2015;2412.0;-207.0;1143.0;1021.0;0.0;1.0;2328.0;100.2
920;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2016;2328.0;-53.0;1029.0;1097.0;0.0;0.0;2207.0;97.2
921;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2017;2207.0;-84.0;948.0;1078.0;0.0;0.0;1993.0;91.3
922;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2018;1993.0;-23.0;1031.0;1064.0;0.0;1.0;1938.0;89.8
923;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2019;1938.0;-56.0;1410.0;1103.0;0.0;0.0;2189.0;104.5
924;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2020;2189.0;-65.0;1089.0;1137.0;0.0;0.0;2076.0;102.1
925;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2021;2076.0;19.0;1098.0;1140.0;0.0;-1.0;2052.0;100.0
926;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2022;2052.0;37.0;1379.0;1195.0;0.0;1.0;2274.0;108.9
927;Totale binnenlandse sectoren;Telecommunicatie apparatuur;2023;2274.0;-65.0;1391.0;1238.0;0.0;0.0;2362.0;116.4
928;Totale binnenlandse sectoren;Machines en installaties;1995;104400.0;89.0;11824.0;9590.0;-53.0;-1.0;106669.0;75.5
929;Totale binnenlandse sectoren;Machines en installaties;1996;106669.0;-432.0;12747.0;9694.0;-102.0;0.0;109188.0;77.6
930;Totale binnenlandse sectoren;Machines en installaties;1997;109188.0;840.0;14721.0;10143.0;-125.0;0.0;114481.0;80.7
931;Totale binnenlandse sectoren;Machines en installaties;1998;114481.0;431.0;14863.0;10592.0;-219.0;0.0;118964.0;83.6
932;Totale binnenlandse sectoren;Machines en installaties;1999;118964.0;319.0;17105.0;11116.0;-24.0;0.0;125248.0;87.7
933;Totale binnenlandse sectoren;Machines en installaties;2000;125248.0;2039.0;16088.0;11870.0;-33.0;0.0;131472.0;90.6
934;Totale binnenlandse sectoren;Machines en installaties;2001;131472.0;1134.0;14469.0;12393.0;-25.0;0.0;134657.0;92.0
935;Totale binnenlandse sectoren;Machines en installaties;2002;134657.0;3764.0;13762.0;12937.0;-47.0;1.0;139200.0;92.5
936;Totale binnenlandse sectoren;Machines en installaties;2003;139200.0;281.0;12871.0;13021.0;-31.0;-1.0;139299.0;92.4
937;Totale binnenlandse sectoren;Machines en installaties;2004;139299.0;1480.0;12459.0;13183.0;-25.0;0.0;140030.0;91.9
938;Totale binnenlandse sectoren;Machines en installaties;2005;140030.0;2002.0;12728.0;13325.0;-680.0;-1.0;140754.0;91.1
939;Totale binnenlandse sectoren;Machines en installaties;2006;140754.0;2110.0;14159.0;13525.0;-482.0;-1.0;143015.0;91.2
940;Totale binnenlandse sectoren;Machines en installaties;2007;143015.0;2851.0;15566.0;13876.0;-146.0;0.0;147410.0;92.2
941;Totale binnenlandse sectoren;Machines en installaties;2008;147410.0;4358.0;17726.0;14538.0;-171.0;-1.0;154784.0;94.0
942;Totale binnenlandse sectoren;Machines en installaties;2009;154784.0;2394.0;16249.0;14963.0;-170.0;0.0;158294.0;94.7
943;Totale binnenlandse sectoren;Machines en installaties;2010;158294.0;2840.0;15104.0;15230.0;-210.0;0.0;160798.0;94.5
944;Totale binnenlandse sectoren;Machines en installaties;2011;160798.0;1513.0;17811.0;15456.0;-25.0;-1.0;164640.0;95.8
945;Totale binnenlandse sectoren;Machines en installaties;2012;164640.0;3937.0;16626.0;15926.0;-53.0;0.0;169224.0;96.2
946;Totale binnenlandse sectoren;Machines en installaties;2013;169224.0;1232.0;15779.0;15976.0;-344.0;0.0;169915.0;95.9
947;Totale binnenlandse sectoren;Machines en installaties;2014;169915.0;1478.0;16833.0;16032.0;-423.0;-1.0;171770.0;96.1
948;Totale binnenlandse sectoren;Machines en installaties;2015;171770.0;4669.0;17274.0;16443.0;-61.0;0.0;177209.0;96.5
949;Totale binnenlandse sectoren;Machines en installaties;2016;177209.0;1178.0;16678.0;16543.0;-48.0;1.0;178475.0;96.6
950;Totale binnenlandse sectoren;Machines en installaties;2017;178475.0;1330.0;17507.0;16708.0;-91.0;-1.0;180512.0;96.9
951;Totale binnenlandse sectoren;Machines en installaties;2018;180512.0;2579.0;18436.0;17068.0;-117.0;1.0;184343.0;97.6
952;Totale binnenlandse sectoren;Machines en installaties;2019;184343.0;4743.0;19555.0;17691.0;-116.0;1.0;190835.0;98.5
953;Totale binnenlandse sectoren;Machines en installaties;2020;190835.0;1260.0;19506.0;18086.0;-75.0;0.0;193440.0;99.2
954;Totale binnenlandse sectoren;Machines en installaties;2021;193440.0;3748.0;20247.0;18581.0;-82.0;-1.0;198771.0;100.0
955;Totale binnenlandse sectoren;Machines en installaties;2022;198771.0;16140.0;23853.0;20429.0;-483.0;1.0;217853.0;101.4
956;Totale binnenlandse sectoren;Machines en installaties;2023;217853.0;9179.0;25382.0;21651.0;-674.0;-1.0;230088.0;102.7
957;Totale binnenlandse sectoren;Overige materiële vaste activa;1995;15108.0;302.0;2885.0;3247.0;-5.0;-1.0;15042.0;68.0
958;Totale binnenlandse sectoren;Overige materiële vaste activa;1996;15042.0;301.0;3113.0;3282.0;0.0;0.0;15174.0;67.2
959;Totale binnenlandse sectoren;Overige materiële vaste activa;1997;15174.0;224.0;3723.0;3361.0;0.0;0.0;15760.0;68.8
960;Totale binnenlandse sectoren;Overige materiële vaste activa;1998;15760.0;366.0;4170.0;3546.0;1.0;-1.0;16750.0;71.5
961;Totale binnenlandse sectoren;Overige materiële vaste activa;1999;16750.0;192.0;4480.0;3733.0;0.0;-1.0;17688.0;74.6
962;Totale binnenlandse sectoren;Overige materiële vaste activa;2000;17688.0;498.0;4495.0;3976.0;0.0;-1.0;18704.0;76.8
963;Totale binnenlandse sectoren;Overige materiële vaste activa;2001;18704.0;608.0;5670.0;4305.0;-10.0;0.0;20667.0;82.1
964;Totale binnenlandse sectoren;Overige materiële vaste activa;2002;20667.0;623.0;5549.0;4688.0;0.0;1.0;22152.0;85.5
965;Totale binnenlandse sectoren;Overige materiële vaste activa;2003;22152.0;269.0;5492.0;4949.0;0.0;-1.0;22963.0;87.5
966;Totale binnenlandse sectoren;Overige materiële vaste activa;2004;22963.0;552.0;5451.0;5222.0;0.0;1.0;23745.0;88.4
967;Totale binnenlandse sectoren;Overige materiële vaste activa;2005;23745.0;369.0;5631.0;5414.0;0.0;-1.0;24330.0;89.2
968;Totale binnenlandse sectoren;Overige materiële vaste activa;2006;24330.0;400.0;5876.0;5601.0;0.0;1.0;25006.0;90.2
969;Totale binnenlandse sectoren;Overige materiële vaste activa;2007;25006.0;602.0;6721.0;5867.0;0.0;1.0;26463.0;93.2
970;Totale binnenlandse sectoren;Overige materiële vaste activa;2008;26463.0;659.0;7043.0;6176.0;0.0;0.0;27989.0;96.2
971;Totale binnenlandse sectoren;Overige materiële vaste activa;2009;27989.0;821.0;6198.0;6438.0;0.0;-1.0;28569.0;95.4
972;Totale binnenlandse sectoren;Overige materiële vaste activa;2010;28569.0;536.0;5830.0;6505.0;0.0;0.0;28430.0;93.1
973;Totale binnenlandse sectoren;Overige materiële vaste activa;2011;28430.0;652.0;6198.0;6571.0;-33.0;0.0;28676.0;91.8
974;Totale binnenlandse sectoren;Overige materiële vaste activa;2012;28676.0;743.0;5762.0;6621.0;-62.0;0.0;28498.0;89.0
975;Totale binnenlandse sectoren;Overige materiële vaste activa;2013;28498.0;411.0;5419.0;6514.0;-46.0;-1.0;27767.0;85.5
976;Totale binnenlandse sectoren;Overige materiële vaste activa;2014;27767.0;299.0;5513.0;6388.0;0.0;0.0;27191.0;82.8
977;Totale binnenlandse sectoren;Overige materiële vaste activa;2015;27191.0;464.0;6195.0;6357.0;1.0;0.0;27494.0;82.3
978;Totale binnenlandse sectoren;Overige materiële vaste activa;2016;27494.0;137.0;5870.0;6267.0;0.0;0.0;27234.0;81.1
979;Totale binnenlandse sectoren;Overige materiële vaste activa;2017;27234.0;143.0;6406.0;6213.0;0.0;1.0;27571.0;81.7
980;Totale binnenlandse sectoren;Overige materiële vaste activa;2018;27571.0;418.0;7340.0;6341.0;0.0;-1.0;28987.0;84.6
981;Totale binnenlandse sectoren;Overige materiële vaste activa;2019;28987.0;643.0;7622.0;6605.0;0.0;1.0;30648.0;87.5
982;Totale binnenlandse sectoren;Overige materiële vaste activa;2020;30648.0;233.0;8877.0;6867.0;0.0;0.0;32891.0;93.2
983;Totale binnenlandse sectoren;Overige materiële vaste activa;2021;32891.0;1073.0;9918.0;7447.0;0.0;0.0;36435.0;100.0
984;Totale binnenlandse sectoren;Overige materiële vaste activa;2022;36435.0;4174.0;12514.0;8844.0;0.0;0.0;44279.0;109.0
985;Totale binnenlandse sectoren;Overige materiële vaste activa;2023;44279.0;2896.0;12265.0;9995.0;0.0;0.0;49445.0;114.3
986;Totale binnenlandse sectoren;In cultuur gebrachte activa;1995;3301.0;-79.0;321.0;63.0;-550.0;-1.0;2929.0;110.0
987;Totale binnenlandse sectoren;In cultuur gebrachte activa;1996;2929.0;-358.0;293.0;67.0;-242.0;0.0;2555.0;109.3
988;Totale binnenlandse sectoren;In cultuur gebrachte activa;1997;2555.0;60.0;636.0;72.0;-611.0;0.0;2568.0;107.3
989;Totale binnenlandse sectoren;In cultuur gebrachte activa;1998;2568.0;-125.0;244.0;69.0;-218.0;0.0;2400.0;105.5
990;Totale binnenlandse sectoren;In cultuur gebrachte activa;1999;2400.0;-136.0;332.0;75.0;-257.0;0.0;2264.0;105.5
991;Totale binnenlandse sectoren;In cultuur gebrachte activa;2000;2264.0;193.0;235.0;83.0;-215.0;0.0;2394.0;102.7
992;Totale binnenlandse sectoren;In cultuur gebrachte activa;2001;2394.0;-56.0;280.0;90.0;-240.0;0.0;2288.0;100.6
993;Totale binnenlandse sectoren;In cultuur gebrachte activa;2002;2288.0;50.0;249.0;94.0;-135.0;0.0;2358.0;101.4
994;Totale binnenlandse sectoren;In cultuur gebrachte activa;2003;2358.0;48.0;197.0;98.0;-131.0;0.0;2374.0;100.1
995;Totale binnenlandse sectoren;In cultuur gebrachte activa;2004;2374.0;-66.0;259.0;93.0;-174.0;1.0;2301.0;99.8
996;Totale binnenlandse sectoren;In cultuur gebrachte activa;2005;2301.0;96.0;225.0;98.0;-173.0;1.0;2352.0;97.9
997;Totale binnenlandse sectoren;In cultuur gebrachte activa;2006;2352.0;-207.0;198.0;97.0;-155.0;0.0;2091.0;95.4
998;Totale binnenlandse sectoren;In cultuur gebrachte activa;2007;2091.0;64.0;305.0;100.0;-182.0;1.0;2179.0;96.5
999;Totale binnenlandse sectoren;In cultuur gebrachte activa;2008;2179.0;9.0;250.0;101.0;-150.0;0.0;2187.0;96.4
1000;Totale binnenlandse sectoren;In cultuur gebrachte activa;2009;2187.0;-24.0;266.0;102.0;-209.0;-1.0;2117.0;94.4
1001;Totale binnenlandse sectoren;In cultuur gebrachte activa;2010;2117.0;-32.0;259.0;102.0;-194.0;0.0;2048.0;92.7
1002;Totale binnenlandse sectoren;In cultuur gebrachte activa;2011;2048.0;440.0;200.0;103.0;-160.0;-1.0;2424.0;90.3
1003;Totale binnenlandse sectoren;In cultuur gebrachte activa;2012;2424.0;-44.0;251.0;84.0;-159.0;0.0;2388.0;90.6
1004;Totale binnenlandse sectoren;In cultuur gebrachte activa;2013;2388.0;-258.0;316.0;84.0;-189.0;0.0;2173.0;92.5
1005;Totale binnenlandse sectoren;In cultuur gebrachte activa;2014;2173.0;119.0;332.0;85.0;-186.0;1.0;2354.0;95.0
1006;Totale binnenlandse sectoren;In cultuur gebrachte activa;2015;2354.0;-46.0;440.0;90.0;-190.0;0.0;2468.0;101.5
1007;Totale binnenlandse sectoren;In cultuur gebrachte activa;2016;2468.0;-13.0;441.0;100.0;-184.0;-1.0;2611.0;108.0
1008;Totale binnenlandse sectoren;In cultuur gebrachte activa;2017;2611.0;334.0;172.0;111.0;-126.0;0.0;2880.0;105.6
1009;Totale binnenlandse sectoren;In cultuur gebrachte activa;2018;2880.0;-223.0;105.0;116.0;-90.0;0.0;2556.0;101.6
1010;Totale binnenlandse sectoren;In cultuur gebrachte activa;2019;2556.0;551.0;190.0;123.0;-109.0;1.0;3066.0;100.3
1011;Totale binnenlandse sectoren;In cultuur gebrachte activa;2020;3066.0;-214.0;324.0;127.0;-219.0;0.0;2830.0;99.5
1012;Totale binnenlandse sectoren;In cultuur gebrachte activa;2021;2830.0;279.0;302.0;129.0;-157.0;0.0;3125.0;100.0
1013;Totale binnenlandse sectoren;In cultuur gebrachte activa;2022;3125.0;844.0;349.0;137.0;-167.0;0.0;4014.0;101.1
1014;Totale binnenlandse sectoren;In cultuur gebrachte activa;2023;4015.0;-156.0;338.0;146.0;-173.0;0.0;3878.0;101.6
1015;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;1995;31732.0;635.0;5533.0;5517.0;0.0;1.0;32384.0;57.9
1016;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;1996;32384.0;855.0;5743.0;5691.0;0.0;-1.0;33290.0;58.0
1017;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;1997;33290.0;507.0;6198.0;5823.0;0.0;1.0;34173.0;58.6
1018;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;1998;34173.0;985.0;6243.0;6044.0;0.0;0.0;35357.0;58.9
1019;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;1999;35357.0;960.0;6943.0;6277.0;0.0;0.0;36983.0;60.0
1020;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2000;36983.0;1682.0;7261.0;6660.0;0.0;0.0;39266.0;61.0
1021;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2001;39266.0;1793.0;7854.0;7075.0;0.0;0.0;41838.0;62.1
1022;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2002;41838.0;1722.0;7811.0;7467.0;0.0;0.0;43904.0;62.6
1023;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2003;43904.0;1202.0;7992.0;7742.0;0.0;0.0;45356.0;62.9
1024;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2004;45356.0;717.0;8364.0;7938.0;0.0;0.0;46499.0;63.5
1025;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2005;46499.0;952.0;8529.0;8178.0;0.0;0.0;47802.0;64.0
1026;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2006;47802.0;1346.0;8835.0;8483.0;0.0;0.0;49500.0;64.5
1027;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2007;49500.0;949.0;16797.0;8931.0;0.0;0.0;58315.0;74.5
1028;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2008;58315.0;1908.0;8845.0;9485.0;0.0;-1.0;59582.0;73.7
1029;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2009;59582.0;767.0;9944.0;9714.0;0.0;0.0;60579.0;74.0
1030;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2010;60579.0;811.0;9474.0;9888.0;0.0;0.0;60976.0;73.5
1031;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2011;60976.0;773.0;10249.0;10064.0;0.0;-1.0;61933.0;73.7
1032;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2012;61933.0;630.0;10347.0;10246.0;0.0;0.0;62664.0;73.8
1033;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2013;62664.0;741.0;14450.0;10772.0;-1788.0;0.0;65295.0;76.0
1034;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2014;65295.0;484.0;12070.0;11165.0;-1954.0;0.0;64730.0;74.8
1035;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2015;64730.0;875.0;36168.0;11310.0;-8999.0;0.0;81464.0;92.9
1036;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2016;81464.0;1222.0;11793.0;11531.0;0.0;0.0;82948.0;93.2
1037;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2017;82948.0;1339.0;12530.0;11891.0;0.0;0.0;84926.0;93.9
1038;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2018;84926.0;2002.0;13804.0;12447.0;0.0;0.0;88285.0;95.4
1039;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2019;88285.0;2244.0;14636.0;13106.0;0.0;0.0;92059.0;97.0
1040;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2020;92059.0;2586.0;15358.0;13823.0;0.0;-1.0;96179.0;98.6
1041;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2021;96179.0;6132.0;16776.0;15285.0;0.0;0.0;103802.0;100.0
1042;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2022;103802.0;6804.0;17574.0;16642.0;0.0;0.0;111538.0;100.8
1043;Totale binnenlandse sectoren;Onderzoek en ontwikkeling;2023;111538.0;6783.0;18800.0;17972.0;0.0;0.0;119149.0;101.5
1044;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;1995;11800.0;-101.0;3931.0;3697.0;0.0;-1.0;11932.0;24.8
1045;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;1996;11932.0;-51.0;4628.0;3897.0;0.0;0.0;12612.0;26.3
1046;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;1997;12612.0;-64.0;4969.0;4103.0;0.0;1.0;13415.0;28.1
1047;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;1998;13415.0;-74.0;6882.0;4482.0;0.0;-1.0;15740.0;33.2
1048;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;1999;15740.0;376.0;7951.0;5238.0;0.0;0.0;18829.0;38.7
1049;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2000;18829.0;394.0;8716.0;6104.0;0.0;0.0;21835.0;44.0
1050;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2001;21835.0;491.0;9131.0;7009.0;0.0;0.0;24448.0;48.2
1051;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2002;24448.0;333.0;9044.0;7763.0;0.0;1.0;26063.0;50.7
1052;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2003;26063.0;205.0;9023.0;8314.0;0.0;0.0;26977.0;52.0
1053;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2004;26977.0;134.0;10000.0;8776.0;0.0;0.0;28335.0;54.4
1054;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2005;28335.0;360.0;11140.0;9367.0;0.0;0.0;30468.0;57.7
1055;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2006;30468.0;576.0;12514.0;10134.0;0.0;0.0;33424.0;62.2
1056;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2007;33424.0;1120.0;15793.0;11373.0;0.0;0.0;38964.0;70.1
1057;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2008;38964.0;260.0;14809.0;12431.0;0.0;-1.0;41601.0;74.4
1058;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2009;41601.0;-88.0;14435.0;13131.0;-362.0;1.0;42456.0;76.1
1059;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2010;42456.0;799.0;15779.0;13918.0;-13.0;0.0;45103.0;79.3
1060;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2011;45103.0;-973.0;15387.0;14198.0;0.0;0.0;45319.0;81.5
1061;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2012;45319.0;-365.0;15482.0;14532.0;0.0;-1.0;45903.0;83.2
1062;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2013;45903.0;321.0;17538.0;15153.0;-6.0;0.0;48603.0;87.5
1063;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2014;48603.0;-8.0;16193.0;15631.0;0.0;1.0;49158.0;88.5
1064;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2015;49158.0;685.0;22764.0;16203.0;-2329.0;0.0;54075.0;96.0
1065;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2016;54075.0;-289.0;18271.0;17041.0;-7.0;1.0;55010.0;98.2
1066;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2017;55010.0;144.0;18567.0;17625.0;0.0;0.0;56096.0;99.8
1067;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2018;56096.0;1570.0;18997.0;18554.0;-1188.0;0.0;56921.0;98.6
1068;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2019;56921.0;1603.0;19646.0;19020.0;-295.0;0.0;58855.0;99.1
1069;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2020;58855.0;1107.0;19870.0;19528.0;-158.0;0.0;60146.0;99.4
1070;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2021;60146.0;454.0;20362.0;19805.0;-202.0;1.0;60956.0;100.0
1071;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2022;60956.0;1882.0;22352.0;20641.0;-27.0;0.0;64522.0;102.7
1072;Totale binnenlandse sectoren;Computerprogrammatuur en databanken;2023;64522.0;3006.0;24290.0;22086.0;-29.0;0.0;69703.0;106.0
1073;Totale binnenlandse sectoren;Overige immateriële activa;1995;3372.0;145.0;456.0;414.0;0.0;0.0;3559.0;95.7
1074;Totale binnenlandse sectoren;Overige immateriële activa;1996;3559.0;112.0;604.0;440.0;0.0;0.0;3835.0;100.0
1075;Totale binnenlandse sectoren;Overige immateriële activa;1997;3835.0;148.0;657.0;473.0;0.0;0.0;4167.0;104.6
1076;Totale binnenlandse sectoren;Overige immateriële activa;1998;4167.0;125.0;714.0;514.0;0.0;0.0;4492.0;109.5
1077;Totale binnenlandse sectoren;Overige immateriële activa;1999;4492.0;146.0;617.0;557.0;0.0;0.0;4698.0;110.9
1078;Totale binnenlandse sectoren;Overige immateriële activa;2000;4698.0;108.0;587.0;594.0;0.0;0.0;4799.0;110.7
1079;Totale binnenlandse sectoren;Overige immateriële activa;2001;4799.0;221.0;727.0;644.0;0.0;-1.0;5102.0;112.5
1080;Totale binnenlandse sectoren;Overige immateriële activa;2002;5102.0;215.0;853.0;701.0;0.0;0.0;5469.0;115.8
1081;Totale binnenlandse sectoren;Overige immateriële activa;2003;5469.0;32.0;784.0;727.0;0.0;-1.0;5557.0;116.9
1082;Totale binnenlandse sectoren;Overige immateriële activa;2004;5557.0;30.0;878.0;752.0;0.0;1.0;5714.0;119.6
1083;Totale binnenlandse sectoren;Overige immateriële activa;2005;5714.0;-66.0;807.0;770.0;0.0;-1.0;5684.0;120.4
1084;Totale binnenlandse sectoren;Overige immateriële activa;2006;5684.0;262.0;902.0;814.0;0.0;0.0;6034.0;122.1
1085;Totale binnenlandse sectoren;Overige immateriële activa;2007;6034.0;11.0;824.0;837.0;0.0;1.0;6033.0;121.9
1086;Totale binnenlandse sectoren;Overige immateriële activa;2008;6033.0;197.0;873.0;865.0;0.0;1.0;6239.0;122.1
1087;Totale binnenlandse sectoren;Overige immateriële activa;2009;6239.0;109.0;788.0;877.0;0.0;0.0;6259.0;120.4
1088;Totale binnenlandse sectoren;Overige immateriële activa;2010;6259.0;50.0;1027.0;867.0;0.0;0.0;6469.0;123.4
1089;Totale binnenlandse sectoren;Overige immateriële activa;2011;6469.0;115.0;972.0;874.0;0.0;0.0;6682.0;125.3
1090;Totale binnenlandse sectoren;Overige immateriële activa;2012;6682.0;107.0;1184.0;888.0;0.0;0.0;7085.0;130.7
1091;Totale binnenlandse sectoren;Overige immateriële activa;2013;7085.0;168.0;1180.0;913.0;0.0;0.0;7520.0;135.5
1092;Totale binnenlandse sectoren;Overige immateriële activa;2014;7520.0;158.0;1215.0;945.0;0.0;0.0;7948.0;140.3
1093;Totale binnenlandse sectoren;Overige immateriële activa;2015;7948.0;163.0;719.0;977.0;-16.0;1.0;7838.0;135.6
1094;Totale binnenlandse sectoren;Overige immateriële activa;2016;7838.0;79.0;688.0;1000.0;0.0;0.0;7605.0;130.2
1095;Totale binnenlandse sectoren;Overige immateriële activa;2017;7605.0;125.0;683.0;1018.0;0.0;-1.0;7394.0;124.6
1096;Totale binnenlandse sectoren;Overige immateriële activa;2018;7394.0;142.0;674.0;1036.0;0.0;0.0;7174.0;118.6
1097;Totale binnenlandse sectoren;Overige immateriële activa;2019;7174.0;93.0;724.0;1052.0;0.0;1.0;6940.0;113.3
1098;Totale binnenlandse sectoren;Overige immateriële activa;2020;6940.0;4.0;567.0;1027.0;0.0;0.0;6484.0;105.8
1099;Totale binnenlandse sectoren;Overige immateriële activa;2021;6484.0;302.0;658.0;1027.0;0.0;0.0;6417.0;100.0
1100;Totale binnenlandse sectoren;Overige immateriële activa;2022;6417.0;792.0;812.0;1095.0;0.0;0.0;6926.0;96.1
1101;Totale binnenlandse sectoren;Overige immateriële activa;2023;6926.0;239.0;964.0;1150.0;0.0;0.0;6979.0;93.6
1102;Niet-financiële vennootschappen;Totaal kapitaalgoederen;1995;397513.0;11362.0;33185.0;28978.0;-1.0;6.0;413087.0;70.7
