ID;RegioS;Perioden;PersonenMetUitgesprokenSchuldsanering_1
5039;Gorssel;2013;
5040;Gorssel;2014;
5041;Gorssel;2015;
5042;Gorssel;2016;
5043;Gorssel;2017;
5044;Gorssel;2018;
5045;Gorssel;2019;
5046;Gorssel;2020;
5047;Gorssel;2021;
5048;Gorssel;2022;
5049;Gorssel;2023;
5050;Gouda;1999;
5051;Gouda;2000;35.0
5052;Gouda;2001;55.0
5053;Gouda;2002;75.0
5054;Gouda;2003;70.0
5055;Gouda;2004;75.0
5056;Gouda;2005;70.0
5057;Gouda;2006;75.0
5058;Gouda;2007;70.0
5059;Gouda;2008;70.0
5060;Gouda;2009;65.0
5061;Gouda;2010;80.0
5062;Gouda;2011;85.0
5063;Gouda;2012;80.0
5064;Gouda;2013;80.0
5065;Gouda;2014;65.0
5066;Gouda;2015;70.0
5067;Gouda;2016;65.0
5068;Gouda;2017;75.0
5069;Gouda;2018;80.0
5070;Gouda;2019;60.0
5071;Gouda;2020;45.0
5072;Gouda;2021;20.0
5073;Gouda;2022;15.0
5074;Gouda;2023;10.0
5075;Graafstroom;1999;
5076;Graafstroom;2000;
5077;Graafstroom;2001;
5078;Graafstroom;2002;
5079;Graafstroom;2003;
5080;Graafstroom;2004;
5081;Graafstroom;2005;
5082;Graafstroom;2006;
5083;Graafstroom;2007;
5084;Graafstroom;2008;
5085;Graafstroom;2009;
5086;Graafstroom;2010;
5087;Graafstroom;2011;
5088;Graafstroom;2012;
5089;Graafstroom;2013;
5090;Graafstroom;2014;
5091;Graafstroom;2015;
5092;Graafstroom;2016;
5093;Graafstroom;2017;
5094;Graafstroom;2018;
5095;Graafstroom;2019;
5096;Graafstroom;2020;
5097;Graafstroom;2021;
5098;Graafstroom;2022;
5099;Graafstroom;2023;
5100;Graft-De Rijp;1999;
5101;Graft-De Rijp;2000;
5102;Graft-De Rijp;2001;
5103;Graft-De Rijp;2002;
5104;Graft-De Rijp;2003;
5105;Graft-De Rijp;2004;
5106;Graft-De Rijp;2005;
5107;Graft-De Rijp;2006;
5108;Graft-De Rijp;2007;
5109;Graft-De Rijp;2008;
5110;Graft-De Rijp;2009;
5111;Graft-De Rijp;2010;
5112;Graft-De Rijp;2011;
5113;Graft-De Rijp;2012;10.0
5114;Graft-De Rijp;2013;10.0
5115;Graft-De Rijp;2014;
5116;Graft-De Rijp;2015;
5117;Graft-De Rijp;2016;
5118;Graft-De Rijp;2017;
5119;Graft-De Rijp;2018;
5120;Graft-De Rijp;2019;
5121;Graft-De Rijp;2020;
5122;Graft-De Rijp;2021;
5123;Graft-De Rijp;2022;
5124;Graft-De Rijp;2023;
5125;Gramsbergen;1999;
5126;Gramsbergen;2000;
5127;Gramsbergen;2001;
5128;Gramsbergen;2002;
5129;Gramsbergen;2003;
5130;Gramsbergen;2004;
5131;Gramsbergen;2005;
5132;Gramsbergen;2006;
5133;Gramsbergen;2007;
5134;Gramsbergen;2008;
5135;Gramsbergen;2009;
5136;Gramsbergen;2010;
5137;Gramsbergen;2011;
5138;Gramsbergen;2012;
5139;Gramsbergen;2013;
5140;Gramsbergen;2014;
5141;Gramsbergen;2015;
5142;Gramsbergen;2016;
5143;Gramsbergen;2017;
5144;Gramsbergen;2018;
5145;Gramsbergen;2019;
5146;Gramsbergen;2020;
5147;Gramsbergen;2021;
5148;Gramsbergen;2022;
5149;Gramsbergen;2023;
5150;Grave;1999;
5151;Grave;2000;10.0
5152;Grave;2001;15.0
5153;Grave;2002;10.0
5154;Grave;2003;10.0
5155;Grave;2004;15.0
5156;Grave;2005;20.0
5157;Grave;2006;20.0
5158;Grave;2007;20.0
5159;Grave;2008;15.0
5160;Grave;2009;15.0
5161;Grave;2010;15.0
5162;Grave;2011;15.0
5163;Grave;2012;20.0
5164;Grave;2013;25.0
5165;Grave;2014;25.0
5166;Grave;2015;25.0
5167;Grave;2016;10.0
5168;Grave;2017;15.0
5169;Grave;2018;15.0
5170;Grave;2019;10.0
5171;Grave;2020;10.0
5172;Grave;2021;
5173;Grave;2022;
5174;Grave;2023;
5175;'s-Graveland;1999;
5176;'s-Graveland;2000;
5177;'s-Graveland;2001;
5178;'s-Graveland;2002;
5179;'s-Graveland;2003;
5180;'s-Graveland;2004;
5181;'s-Graveland;2005;
5182;'s-Graveland;2006;
5183;'s-Graveland;2007;
5184;'s-Graveland;2008;
5185;'s-Graveland;2009;
5186;'s-Graveland;2010;
5187;'s-Graveland;2011;
5188;'s-Graveland;2012;
5189;'s-Graveland;2013;
5190;'s-Graveland;2014;
5191;'s-Graveland;2015;
5192;'s-Graveland;2016;
5193;'s-Graveland;2017;
5194;'s-Graveland;2018;
5195;'s-Graveland;2019;
5196;'s-Graveland;2020;
5197;'s-Graveland;2021;
5198;'s-Graveland;2022;
5199;'s-Graveland;2023;
5200;'s-Gravendeel;1999;
5201;'s-Gravendeel;2000;
5202;'s-Gravendeel;2001;10.0
5203;'s-Gravendeel;2002;15.0
5204;'s-Gravendeel;2003;10.0
5205;'s-Gravendeel;2004;10.0
5206;'s-Gravendeel;2005;
5207;'s-Gravendeel;2006;10.0
5208;'s-Gravendeel;2007;
5209;'s-Gravendeel;2008;
5210;'s-Gravendeel;2009;
5211;'s-Gravendeel;2010;
5212;'s-Gravendeel;2011;
5213;'s-Gravendeel;2012;
5214;'s-Gravendeel;2013;
5215;'s-Gravendeel;2014;
5216;'s-Gravendeel;2015;
5217;'s-Gravendeel;2016;
5218;'s-Gravendeel;2017;
5219;'s-Gravendeel;2018;
5220;'s-Gravendeel;2019;
5221;'s-Gravendeel;2020;
5222;'s-Gravendeel;2021;
5223;'s-Gravendeel;2022;
5224;'s-Gravendeel;2023;
5225;'s-Gravenhage (gemeente);1999;100.0
5226;'s-Gravenhage (gemeente);2000;175.0
5227;'s-Gravenhage (gemeente);2001;215.0
5228;'s-Gravenhage (gemeente);2002;280.0
5229;'s-Gravenhage (gemeente);2003;360.0
5230;'s-Gravenhage (gemeente);2004;465.0
5231;'s-Gravenhage (gemeente);2005;560.0
5232;'s-Gravenhage (gemeente);2006;720.0
5233;'s-Gravenhage (gemeente);2007;885.0
5234;'s-Gravenhage (gemeente);2008;920.0
5235;'s-Gravenhage (gemeente);2009;945.0
5236;'s-Gravenhage (gemeente);2010;1115.0
5237;'s-Gravenhage (gemeente);2011;1315.0
5238;'s-Gravenhage (gemeente);2012;1445.0
5239;'s-Gravenhage (gemeente);2013;1345.0
5240;'s-Gravenhage (gemeente);2014;1180.0
5241;'s-Gravenhage (gemeente);2015;995.0
5242;'s-Gravenhage (gemeente);2016;825.0
5243;'s-Gravenhage (gemeente);2017;730.0
5244;'s-Gravenhage (gemeente);2018;645.0
5245;'s-Gravenhage (gemeente);2019;510.0
5246;'s-Gravenhage (gemeente);2020;385.0
5247;'s-Gravenhage (gemeente);2021;250.0
5248;'s-Gravenhage (gemeente);2022;140.0
5249;'s-Gravenhage (gemeente);2023;100.0
5250;'s-Gravenzande;1999;
5251;'s-Gravenzande;2000;
5252;'s-Gravenzande;2001;
5253;'s-Gravenzande;2002;
5254;'s-Gravenzande;2003;
5255;'s-Gravenzande;2004;
5256;'s-Gravenzande;2005;
5257;'s-Gravenzande;2006;
5258;'s-Gravenzande;2007;
5259;'s-Gravenzande;2008;
5260;'s-Gravenzande;2009;
5261;'s-Gravenzande;2010;
5262;'s-Gravenzande;2011;
5263;'s-Gravenzande;2012;
5264;'s-Gravenzande;2013;
5265;'s-Gravenzande;2014;
5266;'s-Gravenzande;2015;
5267;'s-Gravenzande;2016;
5268;'s-Gravenzande;2017;
5269;'s-Gravenzande;2018;
5270;'s-Gravenzande;2019;
5271;'s-Gravenzande;2020;
5272;'s-Gravenzande;2021;
5273;'s-Gravenzande;2022;
5274;'s-Gravenzande;2023;
5275;Groenlo;1999;
5276;Groenlo;2000;15.0
5277;Groenlo;2001;20.0
5278;Groenlo;2002;25.0
5279;Groenlo;2003;30.0
5280;Groenlo;2004;25.0
5281;Groenlo;2005;65.0
5282;Groenlo;2006;70.0
5283;Groenlo;2007;
5284;Groenlo;2008;
5285;Groenlo;2009;
5286;Groenlo;2010;
5287;Groenlo;2011;
5288;Groenlo;2012;
5289;Groenlo;2013;
5290;Groenlo;2014;
5291;Groenlo;2015;
5292;Groenlo;2016;
5293;Groenlo;2017;
5294;Groenlo;2018;
5295;Groenlo;2019;
5296;Groenlo;2020;
5297;Groenlo;2021;
5298;Groenlo;2022;
5299;Groenlo;2023;
5300;Groesbeek;1999;
5301;Groesbeek;2000;10.0
5302;Groesbeek;2001;20.0
5303;Groesbeek;2002;25.0
5304;Groesbeek;2003;25.0
5305;Groesbeek;2004;20.0
5306;Groesbeek;2005;30.0
5307;Groesbeek;2006;30.0
5308;Groesbeek;2007;25.0
5309;Groesbeek;2008;15.0
5310;Groesbeek;2009;10.0
5311;Groesbeek;2010;15.0
5312;Groesbeek;2011;10.0
5313;Groesbeek;2012;20.0
5314;Groesbeek;2013;20.0
5315;Groesbeek;2014;30.0
5316;Groesbeek;2015;50.0
5317;Groesbeek;2016;
5318;Groesbeek;2017;
5319;Groesbeek;2018;
5320;Groesbeek;2019;
5321;Groesbeek;2020;
5322;Groesbeek;2021;
5323;Groesbeek;2022;
5324;Groesbeek;2023;
5325;Groningen (gemeente);1999;80.0
5326;Groningen (gemeente);2000;185.0
5327;Groningen (gemeente);2001;260.0
5328;Groningen (gemeente);2002;340.0
5329;Groningen (gemeente);2003;340.0
5330;Groningen (gemeente);2004;430.0
5331;Groningen (gemeente);2005;530.0
5332;Groningen (gemeente);2006;630.0
5333;Groningen (gemeente);2007;650.0
5334;Groningen (gemeente);2008;500.0
5335;Groningen (gemeente);2009;460.0
5336;Groningen (gemeente);2010;470.0
5337;Groningen (gemeente);2011;590.0
5338;Groningen (gemeente);2012;660.0
5339;Groningen (gemeente);2013;670.0
5340;Groningen (gemeente);2014;680.0
5341;Groningen (gemeente);2015;685.0
5342;Groningen (gemeente);2016;670.0
5343;Groningen (gemeente);2017;600.0
5344;Groningen (gemeente);2018;450.0
5345;Groningen (gemeente);2019;365.0
5346;Groningen (gemeente);2020;255.0
5347;Groningen (gemeente);2021;165.0
5348;Groningen (gemeente);2022;85.0
5349;Groningen (gemeente);2023;70.0
5350;Grootegast;1999;
5351;Grootegast;2000;
5352;Grootegast;2001;15.0
5353;Grootegast;2002;15.0
5354;Grootegast;2003;15.0
5355;Grootegast;2004;30.0
5356;Grootegast;2005;35.0
5357;Grootegast;2006;30.0
5358;Grootegast;2007;25.0
5359;Grootegast;2008;10.0
5360;Grootegast;2009;15.0
5361;Grootegast;2010;10.0
5362;Grootegast;2011;15.0
5363;Grootegast;2012;20.0
5364;Grootegast;2013;20.0
5365;Grootegast;2014;30.0
5366;Grootegast;2015;35.0
5367;Grootegast;2016;30.0
5368;Grootegast;2017;20.0
5369;Grootegast;2018;20.0
5370;Grootegast;2019;
5371;Grootegast;2020;
5372;Grootegast;2021;
5373;Grootegast;2022;
5374;Grootegast;2023;
5375;Grubbenvorst;1999;
5376;Grubbenvorst;2000;
5377;Grubbenvorst;2001;
5378;Grubbenvorst;2002;
5379;Grubbenvorst;2003;
5380;Grubbenvorst;2004;
5381;Grubbenvorst;2005;
5382;Grubbenvorst;2006;
5383;Grubbenvorst;2007;
5384;Grubbenvorst;2008;
5385;Grubbenvorst;2009;
5386;Grubbenvorst;2010;
5387;Grubbenvorst;2011;
5388;Grubbenvorst;2012;
5389;Grubbenvorst;2013;
5390;Grubbenvorst;2014;
5391;Grubbenvorst;2015;
5392;Grubbenvorst;2016;
5393;Grubbenvorst;2017;
5394;Grubbenvorst;2018;
5395;Grubbenvorst;2019;
5396;Grubbenvorst;2020;
5397;Grubbenvorst;2021;
5398;Grubbenvorst;2022;
5399;Grubbenvorst;2023;
5400;Gulpen;1999;
5401;Gulpen;2000;
5402;Gulpen;2001;
5403;Gulpen;2002;
5404;Gulpen;2003;
5405;Gulpen;2004;
5406;Gulpen;2005;
5407;Gulpen;2006;
5408;Gulpen;2007;
5409;Gulpen;2008;
5410;Gulpen;2009;
5411;Gulpen;2010;
5412;Gulpen;2011;
5413;Gulpen;2012;
5414;Gulpen;2013;
5415;Gulpen;2014;
5416;Gulpen;2015;
5417;Gulpen;2016;
5418;Gulpen;2017;
5419;Gulpen;2018;
5420;Gulpen;2019;
5421;Gulpen;2020;
5422;Gulpen;2021;
5423;Gulpen;2022;
5424;Gulpen;2023;
5425;Gulpen-Wittem;1999;
5426;Gulpen-Wittem;2000;
5427;Gulpen-Wittem;2001;10.0
5428;Gulpen-Wittem;2002;15.0
5429;Gulpen-Wittem;2003;15.0
5430;Gulpen-Wittem;2004;
5431;Gulpen-Wittem;2005;
5432;Gulpen-Wittem;2006;
5433;Gulpen-Wittem;2007;
5434;Gulpen-Wittem;2008;
5435;Gulpen-Wittem;2009;10.0
5436;Gulpen-Wittem;2010;10.0
5437;Gulpen-Wittem;2011;15.0
5438;Gulpen-Wittem;2012;15.0
5439;Gulpen-Wittem;2013;25.0
5440;Gulpen-Wittem;2014;20.0
5441;Gulpen-Wittem;2015;20.0
5442;Gulpen-Wittem;2016;25.0
5443;Gulpen-Wittem;2017;25.0
5444;Gulpen-Wittem;2018;25.0
5445;Gulpen-Wittem;2019;20.0
5446;Gulpen-Wittem;2020;15.0
5447;Gulpen-Wittem;2021;
5448;Gulpen-Wittem;2022;
5449;Gulpen-Wittem;2023;
5450;Haaksbergen;1999;
5451;Haaksbergen;2000;15.0
5452;Haaksbergen;2001;25.0
5453;Haaksbergen;2002;25.0
5454;Haaksbergen;2003;25.0
5455;Haaksbergen;2004;25.0
5456;Haaksbergen;2005;30.0
5457;Haaksbergen;2006;20.0
5458;Haaksbergen;2007;30.0
5459;Haaksbergen;2008;30.0
5460;Haaksbergen;2009;30.0
5461;Haaksbergen;2010;30.0
5462;Haaksbergen;2011;40.0
5463;Haaksbergen;2012;45.0
5464;Haaksbergen;2013;45.0
5465;Haaksbergen;2014;50.0
5466;Haaksbergen;2015;55.0
5467;Haaksbergen;2016;45.0
5468;Haaksbergen;2017;35.0
5469;Haaksbergen;2018;20.0
5470;Haaksbergen;2019;20.0
5471;Haaksbergen;2020;15.0
5472;Haaksbergen;2021;15.0
5473;Haaksbergen;2022;15.0
5474;Haaksbergen;2023;
5475;Haaren;1999;
5476;Haaren;2000;
5477;Haaren;2001;10.0
5478;Haaren;2002;
5479;Haaren;2003;10.0
5480;Haaren;2004;10.0
5481;Haaren;2005;10.0
5482;Haaren;2006;10.0
5483;Haaren;2007;15.0
5484;Haaren;2008;15.0
5485;Haaren;2009;10.0
5486;Haaren;2010;
5487;Haaren;2011;10.0
5488;Haaren;2012;
5489;Haaren;2013;10.0
5490;Haaren;2014;15.0
5491;Haaren;2015;15.0
5492;Haaren;2016;10.0
5493;Haaren;2017;10.0
5494;Haaren;2018;10.0
5495;Haaren;2019;10.0
5496;Haaren;2020;10.0
5497;Haaren;2021;
5498;Haaren;2022;
5499;Haaren;2023;
5500;Haarlem;1999;25.0
5501;Haarlem;2000;90.0
5502;Haarlem;2001;145.0
5503;Haarlem;2002;120.0
5504;Haarlem;2003;155.0
5505;Haarlem;2004;245.0
5506;Haarlem;2005;350.0
5507;Haarlem;2006;475.0
5508;Haarlem;2007;485.0
5509;Haarlem;2008;325.0
5510;Haarlem;2009;275.0
5511;Haarlem;2010;270.0
5512;Haarlem;2011;350.0
5513;Haarlem;2012;360.0
5514;Haarlem;2013;365.0
5515;Haarlem;2014;460.0
5516;Haarlem;2015;490.0
5517;Haarlem;2016;405.0
5518;Haarlem;2017;325.0
5519;Haarlem;2018;225.0
5520;Haarlem;2019;175.0
5521;Haarlem;2020;115.0
5522;Haarlem;2021;80.0
5523;Haarlem;2022;60.0
5524;Haarlem;2023;55.0
5525;Haarlemmerliede en Spaarnwoude;1999;
5526;Haarlemmerliede en Spaarnwoude;2000;
5527;Haarlemmerliede en Spaarnwoude;2001;
5528;Haarlemmerliede en Spaarnwoude;2002;
5529;Haarlemmerliede en Spaarnwoude;2003;
5530;Haarlemmerliede en Spaarnwoude;2004;
5531;Haarlemmerliede en Spaarnwoude;2005;
5532;Haarlemmerliede en Spaarnwoude;2006;15.0
5533;Haarlemmerliede en Spaarnwoude;2007;15.0
5534;Haarlemmerliede en Spaarnwoude;2008;10.0
5535;Haarlemmerliede en Spaarnwoude;2009;
5536;Haarlemmerliede en Spaarnwoude;2010;
5537;Haarlemmerliede en Spaarnwoude;2011;10.0
5538;Haarlemmerliede en Spaarnwoude;2012;
5539;Haarlemmerliede en Spaarnwoude;2013;10.0
5540;Haarlemmerliede en Spaarnwoude;2014;10.0
5541;Haarlemmerliede en Spaarnwoude;2015;10.0
5542;Haarlemmerliede en Spaarnwoude;2016;
5543;Haarlemmerliede en Spaarnwoude;2017;
5544;Haarlemmerliede en Spaarnwoude;2018;
5545;Haarlemmerliede en Spaarnwoude;2019;
5546;Haarlemmerliede en Spaarnwoude;2020;
5547;Haarlemmerliede en Spaarnwoude;2021;
5548;Haarlemmerliede en Spaarnwoude;2022;
5549;Haarlemmerliede en Spaarnwoude;2023;
5550;Haarlemmermeer;1999;15.0
5551;Haarlemmermeer;2000;55.0
5552;Haarlemmermeer;2001;80.0
5553;Haarlemmermeer;2002;100.0
5554;Haarlemmermeer;2003;105.0
5555;Haarlemmermeer;2004;155.0
5556;Haarlemmermeer;2005;205.0
5557;Haarlemmermeer;2006;245.0
5558;Haarlemmermeer;2007;255.0
5559;Haarlemmermeer;2008;210.0
5560;Haarlemmermeer;2009;265.0
5561;Haarlemmermeer;2010;280.0
5562;Haarlemmermeer;2011;390.0
5563;Haarlemmermeer;2012;400.0
5564;Haarlemmermeer;2013;410.0
5565;Haarlemmermeer;2014;330.0
5566;Haarlemmermeer;2015;315.0
5567;Haarlemmermeer;2016;210.0
5568;Haarlemmermeer;2017;190.0
5569;Haarlemmermeer;2018;140.0
5570;Haarlemmermeer;2019;125.0
5571;Haarlemmermeer;2020;70.0
5572;Haarlemmermeer;2021;55.0
5573;Haarlemmermeer;2022;30.0
5574;Haarlemmermeer;2023;25.0
5575;Haelen;1999;
5576;Haelen;2000;
5577;Haelen;2001;10.0
5578;Haelen;2002;10.0
5579;Haelen;2003;10.0
5580;Haelen;2004;15.0
5581;Haelen;2005;10.0
5582;Haelen;2006;15.0
5583;Haelen;2007;
5584;Haelen;2008;
5585;Haelen;2009;
5586;Haelen;2010;
5587;Haelen;2011;
5588;Haelen;2012;
5589;Haelen;2013;
5590;Haelen;2014;
5591;Haelen;2015;
5592;Haelen;2016;
5593;Haelen;2017;
5594;Haelen;2018;
5595;Haelen;2019;
5596;Haelen;2020;
5597;Haelen;2021;
5598;Haelen;2022;
5599;Haelen;2023;
5600;Halderberge;1999;10.0
5601;Halderberge;2000;25.0
5602;Halderberge;2001;40.0
5603;Halderberge;2002;50.0
5604;Halderberge;2003;50.0
5605;Halderberge;2004;60.0
5606;Halderberge;2005;50.0
5607;Halderberge;2006;75.0
5608;Halderberge;2007;85.0
5609;Halderberge;2008;85.0
5610;Halderberge;2009;75.0
5611;Halderberge;2010;75.0
5612;Halderberge;2011;95.0
5613;Halderberge;2012;110.0
5614;Halderberge;2013;115.0
5615;Halderberge;2014;90.0
5616;Halderberge;2015;75.0
5617;Halderberge;2016;85.0
5618;Halderberge;2017;55.0
5619;Halderberge;2018;50.0
5620;Halderberge;2019;40.0
5621;Halderberge;2020;20.0
5622;Halderberge;2021;15.0
5623;Halderberge;2022;15.0
5624;Halderberge;2023;10.0
5625;Den Ham;1999;
5626;Den Ham;2000;10.0
5627;Den Ham;2001;
5628;Den Ham;2002;
5629;Den Ham;2003;
5630;Den Ham;2004;
5631;Den Ham;2005;
5632;Den Ham;2006;
5633;Den Ham;2007;
5634;Den Ham;2008;
5635;Den Ham;2009;
5636;Den Ham;2010;
5637;Den Ham;2011;
5638;Den Ham;2012;
5639;Den Ham;2013;
5640;Den Ham;2014;
5641;Den Ham;2015;
5642;Den Ham;2016;
5643;Den Ham;2017;
5644;Den Ham;2018;
5645;Den Ham;2019;
5646;Den Ham;2020;
5647;Den Ham;2021;
5648;Den Ham;2022;
5649;Den Ham;2023;
5650;Hardenberg;1999;15.0
5651;Hardenberg;2000;25.0
5652;Hardenberg;2001;65.0
5653;Hardenberg;2002;65.0
5654;Hardenberg;2003;60.0
5655;Hardenberg;2004;40.0
5656;Hardenberg;2005;55.0
5657;Hardenberg;2006;75.0
5658;Hardenberg;2007;105.0
5659;Hardenberg;2008;85.0
5660;Hardenberg;2009;65.0
5661;Hardenberg;2010;60.0
5662;Hardenberg;2011;75.0
5663;Hardenberg;2012;100.0
5664;Hardenberg;2013;110.0
5665;Hardenberg;2014;110.0
5666;Hardenberg;2015;110.0
5667;Hardenberg;2016;105.0
5668;Hardenberg;2017;100.0
5669;Hardenberg;2018;95.0
5670;Hardenberg;2019;85.0
5671;Hardenberg;2020;50.0
5672;Hardenberg;2021;45.0
5673;Hardenberg;2022;25.0
5674;Hardenberg;2023;20.0
5675;Harderwijk;1999;15.0
5676;Harderwijk;2000;35.0
5677;Harderwijk;2001;55.0
5678;Harderwijk;2002;70.0
5679;Harderwijk;2003;70.0
5680;Harderwijk;2004;75.0
5681;Harderwijk;2005;75.0
5682;Harderwijk;2006;75.0
5683;Harderwijk;2007;110.0
5684;Harderwijk;2008;110.0
5685;Harderwijk;2009;115.0
5686;Harderwijk;2010;110.0
5687;Harderwijk;2011;90.0
5688;Harderwijk;2012;80.0
5689;Harderwijk;2013;60.0
5690;Harderwijk;2014;50.0
5691;Harderwijk;2015;55.0
5692;Harderwijk;2016;55.0
5693;Harderwijk;2017;65.0
5694;Harderwijk;2018;50.0
5695;Harderwijk;2019;50.0
5696;Harderwijk;2020;35.0
5697;Harderwijk;2021;30.0
5698;Harderwijk;2022;25.0
5699;Harderwijk;2023;25.0
5700;Hardinxveld-Giessendam;1999;
5701;Hardinxveld-Giessendam;2000;
5702;Hardinxveld-Giessendam;2001;
5703;Hardinxveld-Giessendam;2002;
5704;Hardinxveld-Giessendam;2003;10.0
5705;Hardinxveld-Giessendam;2004;15.0
5706;Hardinxveld-Giessendam;2005;20.0
5707;Hardinxveld-Giessendam;2006;15.0
5708;Hardinxveld-Giessendam;2007;10.0
5709;Hardinxveld-Giessendam;2008;
5710;Hardinxveld-Giessendam;2009;
5711;Hardinxveld-Giessendam;2010;10.0
5712;Hardinxveld-Giessendam;2011;15.0
5713;Hardinxveld-Giessendam;2012;15.0
5714;Hardinxveld-Giessendam;2013;15.0
5715;Hardinxveld-Giessendam;2014;10.0
5716;Hardinxveld-Giessendam;2015;10.0
5717;Hardinxveld-Giessendam;2016;10.0
5718;Hardinxveld-Giessendam;2017;15.0
5719;Hardinxveld-Giessendam;2018;10.0
5720;Hardinxveld-Giessendam;2019;10.0
5721;Hardinxveld-Giessendam;2020;10.0
5722;Hardinxveld-Giessendam;2021;10.0
5723;Hardinxveld-Giessendam;2022;
5724;Hardinxveld-Giessendam;2023;
5725;Haren;1999;
5726;Haren;2000;
5727;Haren;2001;
5728;Haren;2002;10.0
5729;Haren;2003;10.0
5730;Haren;2004;10.0
5731;Haren;2005;10.0
5732;Haren;2006;15.0
5733;Haren;2007;15.0
5734;Haren;2008;10.0
5735;Haren;2009;10.0
5736;Haren;2010;10.0
5737;Haren;2011;15.0
5738;Haren;2012;10.0
5739;Haren;2013;15.0
5740;Haren;2014;25.0
5741;Haren;2015;20.0
5742;Haren;2016;20.0
5743;Haren;2017;15.0
5744;Haren;2018;15.0
5745;Haren;2019;
5746;Haren;2020;
5747;Haren;2021;
5748;Haren;2022;
5749;Haren;2023;
5750;Harenkarspel;1999;
5751;Harenkarspel;2000;10.0
5752;Harenkarspel;2001;15.0
5753;Harenkarspel;2002;20.0
5754;Harenkarspel;2003;10.0
5755;Harenkarspel;2004;10.0
5756;Harenkarspel;2005;20.0
5757;Harenkarspel;2006;25.0
5758;Harenkarspel;2007;30.0
5759;Harenkarspel;2008;25.0
5760;Harenkarspel;2009;15.0
5761;Harenkarspel;2010;15.0
5762;Harenkarspel;2011;15.0
5763;Harenkarspel;2012;15.0
5764;Harenkarspel;2013;
5765;Harenkarspel;2014;
5766;Harenkarspel;2015;
5767;Harenkarspel;2016;
5768;Harenkarspel;2017;
5769;Harenkarspel;2018;
5770;Harenkarspel;2019;
5771;Harenkarspel;2020;
5772;Harenkarspel;2021;
5773;Harenkarspel;2022;
5774;Harenkarspel;2023;
5775;Harlingen;1999;10.0
5776;Harlingen;2000;10.0
5777;Harlingen;2001;15.0
5778;Harlingen;2002;20.0
5779;Harlingen;2003;25.0
5780;Harlingen;2004;20.0
5781;Harlingen;2005;20.0
5782;Harlingen;2006;20.0
5783;Harlingen;2007;15.0
5784;Harlingen;2008;15.0
5785;Harlingen;2009;30.0
5786;Harlingen;2010;35.0
5787;Harlingen;2011;45.0
5788;Harlingen;2012;45.0
5789;Harlingen;2013;55.0
5790;Harlingen;2014;70.0
5791;Harlingen;2015;70.0
5792;Harlingen;2016;55.0
5793;Harlingen;2017;40.0
5794;Harlingen;2018;30.0
5795;Harlingen;2019;25.0
5796;Harlingen;2020;15.0
5797;Harlingen;2021;15.0
5798;Harlingen;2022;10.0
5799;Harlingen;2023;10.0
5800;Harmelen;1999;
5801;Harmelen;2000;
5802;Harmelen;2001;
5803;Harmelen;2002;
5804;Harmelen;2003;
5805;Harmelen;2004;
5806;Harmelen;2005;
5807;Harmelen;2006;
5808;Harmelen;2007;
5809;Harmelen;2008;
5810;Harmelen;2009;
5811;Harmelen;2010;
5812;Harmelen;2011;
5813;Harmelen;2012;
5814;Harmelen;2013;
5815;Harmelen;2014;
5816;Harmelen;2015;
5817;Harmelen;2016;
5818;Harmelen;2017;
5819;Harmelen;2018;
5820;Harmelen;2019;
5821;Harmelen;2020;
5822;Harmelen;2021;
5823;Harmelen;2022;
5824;Harmelen;2023;
5825;Hasselt;1999;
5826;Hasselt;2000;
5827;Hasselt;2001;
5828;Hasselt;2002;
5829;Hasselt;2003;
5830;Hasselt;2004;
5831;Hasselt;2005;
5832;Hasselt;2006;
5833;Hasselt;2007;
5834;Hasselt;2008;
5835;Hasselt;2009;
5836;Hasselt;2010;
5837;Hasselt;2011;
5838;Hasselt;2012;
5839;Hasselt;2013;
5840;Hasselt;2014;
5841;Hasselt;2015;
5842;Hasselt;2016;
5843;Hasselt;2017;
5844;Hasselt;2018;
5845;Hasselt;2019;
5846;Hasselt;2020;
5847;Hasselt;2021;
5848;Hasselt;2022;
5849;Hasselt;2023;
5850;Hattem;1999;
5851;Hattem;2000;
5852;Hattem;2001;
5853;Hattem;2002;
5854;Hattem;2003;10.0
5855;Hattem;2004;10.0
5856;Hattem;2005;10.0
5857;Hattem;2006;10.0
5858;Hattem;2007;10.0
5859;Hattem;2008;
5860;Hattem;2009;10.0
5861;Hattem;2010;15.0
5862;Hattem;2011;20.0
5863;Hattem;2012;20.0
5864;Hattem;2013;15.0
5865;Hattem;2014;15.0
5866;Hattem;2015;10.0
5867;Hattem;2016;10.0
5868;Hattem;2017;10.0
5869;Hattem;2018;
5870;Hattem;2019;
5871;Hattem;2020;10.0
5872;Hattem;2021;
5873;Hattem;2022;
5874;Hattem;2023;
5875;Hedel;1999;
5876;Hedel;2000;
5877;Hedel;2001;
5878;Hedel;2002;
5879;Hedel;2003;
5880;Hedel;2004;
5881;Hedel;2005;
5882;Hedel;2006;
5883;Hedel;2007;
5884;Hedel;2008;
5885;Hedel;2009;
5886;Hedel;2010;
5887;Hedel;2011;
5888;Hedel;2012;
5889;Hedel;2013;
5890;Hedel;2014;
5891;Hedel;2015;
5892;Hedel;2016;
5893;Hedel;2017;
5894;Hedel;2018;
5895;Hedel;2019;
5896;Hedel;2020;
