ID;ArableCrops;Regions;Periods;AreaUnderCultivation_1;HarvestedArea_2;GrossYieldPerHa_3;GrossYieldTotal_4
4562;Grain maize;Limburg (PV);1996;2493.0;;;
4563;Grain maize;Limburg (PV);1997;2843.0;;;
4564;Grain maize;Limburg (PV);1998;2879.0;;;
4565;Grain maize;Limburg (PV);1999;3844.0;;;
4566;Grain maize;Limburg (PV);2000;4998.0;;;
4567;Grain maize;Limburg (PV);2001;6882.0;;;
4568;Grain maize;Limburg (PV);2002;6529.0;;;
4569;Grain maize;Limburg (PV);2003;6984.0;;;
4570;Grain maize;Limburg (PV);2004;6389.0;;;
4571;Grain maize;Limburg (PV);2005;6570.0;;;
4572;Grain maize;Limburg (PV);2006;5886.0;;;
4573;Grain maize;Limburg (PV);2007;4771.0;;;
4574;Grain maize;Limburg (PV);2008;5841.0;5841.0;12.6;73639.0
4575;Grain maize;Limburg (PV);2009;5695.0;5695.0;13.1;74452.0
4576;Grain maize;Limburg (PV);2010;5015.0;5015.0;12.4;62162.0
4577;Grain maize;Limburg (PV);2011;4983.0;4983.0;13.4;66697.0
4578;Grain maize;Limburg (PV);2012;4836.0;4836.0;12.8;61961.0
4579;Grain maize;Limburg (PV);2013;4918.0;4918.0;12.1;59455.0
4580;Grain maize;Limburg (PV);2014;4329.0;4329.0;14.9;64488.0
4581;Grain maize;Limburg (PV);2015;3969.0;3969.0;11.2;44391.0
4582;Grain maize;Limburg (PV);2016;3201.0;3039.0;10.1;30725.0
4583;Grain maize;Limburg (PV);2017;3076.0;3068.0;13.6;41800.0
4584;Grain maize;Limburg (PV);2018;3194.0;2947.0;7.2;21290.0
4585;Grain maize;Limburg (PV);2019;3572.0;3502.0;10.2;35652.0
4586;Grain maize;Limburg (PV);2020;3648.0;3633.0;10.4;37753.0
4587;Grain maize;Limburg (PV);2021;3349.0;3004.0;13.3;40011.0
4588;Grain maize;Limburg (PV);2022;3711.0;3710.0;11.0;40994.0
4589;Grain maize;Limburg (PV);2023;2660.0;;;
4590;Green maize;Nederland;1994;228508.0;228508.0;34.0;7769272.0
4591;Green maize;Nederland;1995;219217.0;219217.0;33.1;7265478.0
4592;Green maize;Nederland;1996;222872.0;222872.0;34.6;7705003.0
4593;Green maize;Nederland;1997;231985.0;231985.0;42.9;9942214.0
4594;Green maize;Nederland;1998;219940.0;219940.0;37.7;8294880.0
4595;Green maize;Nederland;1999;230746.0;230746.0;42.3;9757259.0
4596;Green maize;Nederland;2000;205321.0;205321.0;39.7;8154177.0
4597;Green maize;Nederland;2001;203874.0;203874.0;40.9;8329709.0
4598;Green maize;Nederland;2002;214403.0;214403.0;40.6;8698636.0
4599;Green maize;Nederland;2003;216897.0;216897.0;41.1;8923762.0
4600;Green maize;Nederland;2004;224468.0;224468.0;40.0;8978720.0
4601;Green maize;Nederland;2005;235088.0;235088.0;41.1;9672192.0
4602;Green maize;Nederland;2006;218036.0;218036.0;41.1;8970624.0
4603;Green maize;Nederland;2007;221554.0;221554.0;42.9;9495171.0
4604;Green maize;Nederland;2008;241727.0;241727.0;46.0;11123399.0
4605;Green maize;Nederland;2009;240222.0;240205.0;46.3;11122267.0
4606;Green maize;Nederland;2010;228889.0;228889.0;45.2;10341149.0
4607;Green maize;Nederland;2011;229637.0;228741.0;46.2;10558587.0
4608;Green maize;Nederland;2012;231811.0;231811.0;46.0;10670262.0
4609;Green maize;Nederland;2013;229739.0;229739.0;44.7;10268138.0
4610;Green maize;Nederland;2014;226151.0;226151.0;47.7;10787993.0
4611;Green maize;Nederland;2015;223855.0;223855.0;35.6;7975511.0
4612;Green maize;Nederland;2016;206868.0;203814.0;40.3;8218040.0
4613;Green maize;Nederland;2017;205249.0;203511.0;48.9;9955458.0
4614;Green maize;Nederland;2018;205574.0;203220.0;39.9;8103000.0
4615;Green maize;Nederland;2019;187400.0;186226.0;43.0;8014566.0
4616;Green maize;Nederland;2020;195756.0;194654.0;44.9;8747475.0
4617;Green maize;Nederland;2021;186123.0;183255.0;45.5;8339527.0
4618;Green maize;Nederland;2022;183274.0;182803.0;45.0;8230047.0
4619;Green maize;Nederland;2023;179896.0;;;
4620;Green maize;Noord-Nederland (LD);1994;30445.0;;;
4621;Green maize;Noord-Nederland (LD);1995;29841.0;;;
4622;Green maize;Noord-Nederland (LD);1996;31641.0;;;
4623;Green maize;Noord-Nederland (LD);1997;33864.0;;;
4624;Green maize;Noord-Nederland (LD);1998;32567.0;;;
4625;Green maize;Noord-Nederland (LD);1999;37351.0;;;
4626;Green maize;Noord-Nederland (LD);2000;33498.0;;;
4627;Green maize;Noord-Nederland (LD);2001;34425.0;;;
4628;Green maize;Noord-Nederland (LD);2002;37573.0;;;
4629;Green maize;Noord-Nederland (LD);2003;38842.0;;;
4630;Green maize;Noord-Nederland (LD);2004;41902.0;;;
4631;Green maize;Noord-Nederland (LD);2005;44545.0;;;
4632;Green maize;Noord-Nederland (LD);2006;43728.0;;;
4633;Green maize;Noord-Nederland (LD);2007;47272.0;;;
4634;Green maize;Noord-Nederland (LD);2008;52158.0;52158.0;43.4;2266067.0
4635;Green maize;Noord-Nederland (LD);2009;51766.0;51766.0;44.5;2301341.0
4636;Green maize;Noord-Nederland (LD);2010;48415.0;48415.0;45.3;2193216.0
4637;Green maize;Noord-Nederland (LD);2011;48644.0;48513.0;43.3;2100286.0
4638;Green maize;Noord-Nederland (LD);2012;48782.0;48782.0;44.0;2145877.0
4639;Green maize;Noord-Nederland (LD);2013;45106.0;45106.0;42.4;1912597.0
4640;Green maize;Noord-Nederland (LD);2014;44107.0;44107.0;44.7;1969862.0
4641;Green maize;Noord-Nederland (LD);2015;43817.0;43817.0;37.3;1634108.0
4642;Green maize;Noord-Nederland (LD);2016;40692.0;40023.0;39.8;1594880.0
4643;Green maize;Noord-Nederland (LD);2017;40056.0;39639.0;47.2;1869898.0
4644;Green maize;Noord-Nederland (LD);2018;40607.0;40381.0;42.1;1698980.0
4645;Green maize;Noord-Nederland (LD);2019;39010.0;38558.0;43.8;1687907.0
4646;Green maize;Noord-Nederland (LD);2020;42171.0;42082.0;44.6;1878280.0
4647;Green maize;Noord-Nederland (LD);2021;40363.0;40329.0;45.7;1841377.0
4648;Green maize;Noord-Nederland (LD);2022;39170.0;39014.0;45.8;1788644.0
4649;Green maize;Noord-Nederland (LD);2023;38838.0;;;
4650;Green maize;Oost-Nederland (LD);1994;92848.0;;;
4651;Green maize;Oost-Nederland (LD);1995;88231.0;;;
4652;Green maize;Oost-Nederland (LD);1996;89831.0;;;
4653;Green maize;Oost-Nederland (LD);1997;93229.0;;;
4654;Green maize;Oost-Nederland (LD);1998;89760.0;;;
4655;Green maize;Oost-Nederland (LD);1999;92929.0;;;
4656;Green maize;Oost-Nederland (LD);2000;84165.0;;;
4657;Green maize;Oost-Nederland (LD);2001;83035.0;;;
4658;Green maize;Oost-Nederland (LD);2002;87362.0;;;
4659;Green maize;Oost-Nederland (LD);2003;88428.0;;;
4660;Green maize;Oost-Nederland (LD);2004;91139.0;;;
4661;Green maize;Oost-Nederland (LD);2005;94438.0;;;
4662;Green maize;Oost-Nederland (LD);2006;86779.0;;;
4663;Green maize;Oost-Nederland (LD);2007;87044.0;;;
4664;Green maize;Oost-Nederland (LD);2008;93888.0;93888.0;47.1;4419782.0
4665;Green maize;Oost-Nederland (LD);2009;92454.0;92454.0;46.2;4274986.0
4666;Green maize;Oost-Nederland (LD);2010;87788.0;87788.0;44.4;3900346.0
4667;Green maize;Oost-Nederland (LD);2011;87202.0;86795.0;45.9;3982108.0
4668;Green maize;Oost-Nederland (LD);2012;87797.0;87797.0;48.3;4241573.0
4669;Green maize;Oost-Nederland (LD);2013;87204.0;87204.0;45.2;3942716.0
4670;Green maize;Oost-Nederland (LD);2014;84925.0;84925.0;47.0;3991212.0
4671;Green maize;Oost-Nederland (LD);2015;82933.0;82933.0;35.0;2901733.0
4672;Green maize;Oost-Nederland (LD);2016;77427.0;76913.0;44.4;3417011.0
4673;Green maize;Oost-Nederland (LD);2017;76672.0;76281.0;48.6;3709634.0
4674;Green maize;Oost-Nederland (LD);2018;77216.0;76363.0;39.0;2975165.0
4675;Green maize;Oost-Nederland (LD);2019;72086.0;71746.0;41.7;2993473.0
4676;Green maize;Oost-Nederland (LD);2020;73883.0;73581.0;44.5;3277209.0
4677;Green maize;Oost-Nederland (LD);2021;71605.0;70543.0;46.1;3252461.0
4678;Green maize;Oost-Nederland (LD);2022;70330.0;70202.0;44.3;3111330.0
4679;Green maize;Oost-Nederland (LD);2023;68750.0;;;
4680;Green maize;West-Nederland (LD);1994;12596.0;;;
4681;Green maize;West-Nederland (LD);1995;13167.0;;;
4682;Green maize;West-Nederland (LD);1996;14007.0;;;
4683;Green maize;West-Nederland (LD);1997;15400.0;;;
4684;Green maize;West-Nederland (LD);1998;15155.0;;;
4685;Green maize;West-Nederland (LD);1999;17150.0;;;
4686;Green maize;West-Nederland (LD);2000;16081.0;;;
4687;Green maize;West-Nederland (LD);2001;17169.0;;;
4688;Green maize;West-Nederland (LD);2002;18053.0;;;
4689;Green maize;West-Nederland (LD);2003;18531.0;;;
4690;Green maize;West-Nederland (LD);2004;19062.0;;;
4691;Green maize;West-Nederland (LD);2005;19544.0;;;
4692;Green maize;West-Nederland (LD);2006;19960.0;;;
4693;Green maize;West-Nederland (LD);2007;20673.0;;;
4694;Green maize;West-Nederland (LD);2008;22971.0;22971.0;45.5;1044617.0
4695;Green maize;West-Nederland (LD);2009;23441.0;23439.0;46.2;1082298.0
4696;Green maize;West-Nederland (LD);2010;21927.0;21927.0;46.3;1015003.0
4697;Green maize;West-Nederland (LD);2011;21661.0;21535.0;44.4;956559.0
4698;Green maize;West-Nederland (LD);2012;21520.0;21520.0;42.1;905112.0
4699;Green maize;West-Nederland (LD);2013;21136.0;21136.0;41.8;883864.0
4700;Green maize;West-Nederland (LD);2014;21203.0;21203.0;48.9;1037168.0
4701;Green maize;West-Nederland (LD);2015;20888.0;20888.0;38.1;795471.0
4702;Green maize;West-Nederland (LD);2016;19906.0;19862.0;37.0;735503.0
4703;Green maize;West-Nederland (LD);2017;20006.0;19462.0;50.4;981836.0
4704;Green maize;West-Nederland (LD);2018;20777.0;20522.0;43.2;886882.0
4705;Green maize;West-Nederland (LD);2019;19820.0;19775.0;43.4;858088.0
4706;Green maize;West-Nederland (LD);2020;21607.0;21552.0;44.5;959729.0
4707;Green maize;West-Nederland (LD);2021;20364.0;20132.0;43.9;884689.0
4708;Green maize;West-Nederland (LD);2022;20342.0;20276.0;42.0;851413.0
4709;Green maize;West-Nederland (LD);2023;19674.0;;;
4710;Green maize;Zuid-Nederland (LD);1994;92620.0;;;
4711;Green maize;Zuid-Nederland (LD);1995;87978.0;;;
4712;Green maize;Zuid-Nederland (LD);1996;87393.0;;;
4713;Green maize;Zuid-Nederland (LD);1997;89493.0;;;
4714;Green maize;Zuid-Nederland (LD);1998;82458.0;;;
4715;Green maize;Zuid-Nederland (LD);1999;83316.0;;;
4716;Green maize;Zuid-Nederland (LD);2000;71577.0;;;
4717;Green maize;Zuid-Nederland (LD);2001;69245.0;;;
4718;Green maize;Zuid-Nederland (LD);2002;71415.0;;;
4719;Green maize;Zuid-Nederland (LD);2003;71096.0;;;
4720;Green maize;Zuid-Nederland (LD);2004;72365.0;;;
4721;Green maize;Zuid-Nederland (LD);2005;76561.0;;;
4722;Green maize;Zuid-Nederland (LD);2006;67569.0;;;
4723;Green maize;Zuid-Nederland (LD);2007;66565.0;;;
4724;Green maize;Zuid-Nederland (LD);2008;72710.0;72710.0;46.7;3392934.0
4725;Green maize;Zuid-Nederland (LD);2009;72561.0;72546.0;47.7;3463642.0
4726;Green maize;Zuid-Nederland (LD);2010;70760.0;70760.0;45.7;3232584.0
4727;Green maize;Zuid-Nederland (LD);2011;72130.0;71898.0;49.0;3519633.0
4728;Green maize;Zuid-Nederland (LD);2012;73713.0;73713.0;45.8;3377700.0
4729;Green maize;Zuid-Nederland (LD);2013;76293.0;76293.0;46.3;3528961.0
4730;Green maize;Zuid-Nederland (LD);2014;75916.0;75916.0;49.9;3789266.0
4731;Green maize;Zuid-Nederland (LD);2015;76216.0;76216.0;34.7;2644199.0
4732;Green maize;Zuid-Nederland (LD);2016;68842.0;67015.0;36.9;2470646.0
4733;Green maize;Zuid-Nederland (LD);2017;68515.0;68129.0;49.8;3394090.0
4734;Green maize;Zuid-Nederland (LD);2018;66974.0;65953.0;38.5;2541973.0
4735;Green maize;Zuid-Nederland (LD);2019;56485.0;56147.0;44.1;2475099.0
4736;Green maize;Zuid-Nederland (LD);2020;58094.0;57440.0;45.8;2632257.0
4737;Green maize;Zuid-Nederland (LD);2021;53792.0;52251.0;45.2;2361002.0
4738;Green maize;Zuid-Nederland (LD);2022;53432.0;53311.0;46.5;2478660.0
4739;Green maize;Zuid-Nederland (LD);2023;52634.0;;;
4740;Green maize;Groningen (PV);1994;4619.0;;;
4741;Green maize;Groningen (PV);1995;4765.0;;;
4742;Green maize;Groningen (PV);1996;5313.0;;;
4743;Green maize;Groningen (PV);1997;5717.0;;;
4744;Green maize;Groningen (PV);1998;5468.0;;;
4745;Green maize;Groningen (PV);1999;7012.0;;;
4746;Green maize;Groningen (PV);2000;6034.0;;;
4747;Green maize;Groningen (PV);2001;6219.0;;;
4748;Green maize;Groningen (PV);2002;6716.0;;;
4749;Green maize;Groningen (PV);2003;6583.0;;;
4750;Green maize;Groningen (PV);2004;7282.0;;;
4751;Green maize;Groningen (PV);2005;8015.0;;;
4752;Green maize;Groningen (PV);2006;8030.0;;;
4753;Green maize;Groningen (PV);2007;9072.0;;;
4754;Green maize;Groningen (PV);2008;9639.0;9639.0;43.5;419164.0
4755;Green maize;Groningen (PV);2009;9775.0;9775.0;47.1;460396.0
4756;Green maize;Groningen (PV);2010;9748.0;9748.0;45.5;443511.0
4757;Green maize;Groningen (PV);2011;9978.0;9846.0;45.3;445645.0
4758;Green maize;Groningen (PV);2012;9746.0;9746.0;46.4;451909.0
4759;Green maize;Groningen (PV);2013;8847.0;8847.0;43.6;385325.0
4760;Green maize;Groningen (PV);2014;8745.0;8745.0;48.2;421533.0
4761;Green maize;Groningen (PV);2015;8823.0;8823.0;36.7;323576.0
4762;Green maize;Groningen (PV);2016;7901.0;7901.0;37.3;294709.0
4763;Green maize;Groningen (PV);2017;7476.0;7364.0;48.8;359631.0
4764;Green maize;Groningen (PV);2018;7594.0;7580.0;46.7;353677.0
4765;Green maize;Groningen (PV);2019;7103.0;7102.0;47.0;333973.0
4766;Green maize;Groningen (PV);2020;8034.0;8034.0;45.9;369143.0
4767;Green maize;Groningen (PV);2021;7419.0;7413.0;46.0;340991.0
4768;Green maize;Groningen (PV);2022;7109.0;7006.0;49.9;349553.0
4769;Green maize;Groningen (PV);2023;6786.0;;;
4770;Green maize;Fryslân (PV);1994;8741.0;;;
4771;Green maize;Fryslân (PV);1995;9081.0;;;
4772;Green maize;Fryslân (PV);1996;9292.0;;;
4773;Green maize;Fryslân (PV);1997;10164.0;;;
4774;Green maize;Fryslân (PV);1998;10583.0;;;
4775;Green maize;Fryslân (PV);1999;12225.0;;;
4776;Green maize;Fryslân (PV);2000;12220.0;;;
4777;Green maize;Fryslân (PV);2001;12686.0;;;
4778;Green maize;Fryslân (PV);2002;14109.0;;;
4779;Green maize;Fryslân (PV);2003;14728.0;;;
4780;Green maize;Fryslân (PV);2004;16389.0;;;
4781;Green maize;Fryslân (PV);2005;17272.0;;;
4782;Green maize;Fryslân (PV);2006;17367.0;;;
4783;Green maize;Fryslân (PV);2007;19301.0;;;
4784;Green maize;Fryslân (PV);2008;22086.0;22086.0;42.7;942865.0
4785;Green maize;Fryslân (PV);2009;21514.0;21514.0;40.7;875352.0
4786;Green maize;Fryslân (PV);2010;19083.0;19083.0;43.0;821184.0
4787;Green maize;Fryslân (PV);2011;18742.0;18742.0;39.7;743603.0
4788;Green maize;Fryslân (PV);2012;18272.0;18272.0;41.0;749601.0
4789;Green maize;Fryslân (PV);2013;16613.0;16613.0;43.5;723043.0
4790;Green maize;Fryslân (PV);2014;15497.0;15497.0;43.3;670340.0
4791;Green maize;Fryslân (PV);2015;15642.0;15642.0;38.8;607445.0
4792;Green maize;Fryslân (PV);2016;14803.0;14641.0;40.3;590739.0
4793;Green maize;Fryslân (PV);2017;15515.0;15497.0;45.2;699987.0
4794;Green maize;Fryslân (PV);2018;16073.0;15892.0;42.6;677598.0
4795;Green maize;Fryslân (PV);2019;15888.0;15504.0;42.0;650996.0
4796;Green maize;Fryslân (PV);2020;16914.0;16848.0;44.4;747445.0
4797;Green maize;Fryslân (PV);2021;16437.0;16437.0;45.1;740752.0
4798;Green maize;Fryslân (PV);2022;16287.0;16287.0;44.3;720973.0
4799;Green maize;Fryslân (PV);2023;16412.0;;;
4800;Green maize;Drenthe (PV);1994;17085.0;;;
4801;Green maize;Drenthe (PV);1995;15995.0;;;
4802;Green maize;Drenthe (PV);1996;17036.0;;;
4803;Green maize;Drenthe (PV);1997;17982.0;;;
4804;Green maize;Drenthe (PV);1998;16517.0;;;
4805;Green maize;Drenthe (PV);1999;18115.0;;;
4806;Green maize;Drenthe (PV);2000;15245.0;;;
4807;Green maize;Drenthe (PV);2001;15519.0;;;
4808;Green maize;Drenthe (PV);2002;16747.0;;;
4809;Green maize;Drenthe (PV);2003;17531.0;;;
4810;Green maize;Drenthe (PV);2004;18231.0;;;
4811;Green maize;Drenthe (PV);2005;19258.0;;;
4812;Green maize;Drenthe (PV);2006;18331.0;;;
4813;Green maize;Drenthe (PV);2007;18899.0;;;
4814;Green maize;Drenthe (PV);2008;20432.0;20432.0;44.2;904038.0
4815;Green maize;Drenthe (PV);2009;20477.0;20477.0;47.2;965593.0
4816;Green maize;Drenthe (PV);2010;19584.0;19584.0;47.4;928521.0
4817;Green maize;Drenthe (PV);2011;19924.0;19924.0;45.7;911038.0
4818;Green maize;Drenthe (PV);2012;20765.0;20765.0;45.5;944368.0
4819;Green maize;Drenthe (PV);2013;19646.0;19646.0;40.9;804229.0
4820;Green maize;Drenthe (PV);2014;19866.0;19866.0;44.2;878109.0
4821;Green maize;Drenthe (PV);2015;19352.0;19352.0;36.3;703086.0
4822;Green maize;Drenthe (PV);2016;17988.0;17481.0;40.6;709433.0
4823;Green maize;Drenthe (PV);2017;17065.0;16778.0;48.3;810281.0
4824;Green maize;Drenthe (PV);2018;16940.0;16909.0;39.5;667706.0
4825;Green maize;Drenthe (PV);2019;16019.0;15952.0;44.1;702937.0
4826;Green maize;Drenthe (PV);2020;17223.0;17200.0;44.3;761692.0
4827;Green maize;Drenthe (PV);2021;16507.0;16479.0;46.1;759634.0
4828;Green maize;Drenthe (PV);2022;15774.0;15720.0;45.7;718118.0
4829;Green maize;Drenthe (PV);2023;15640.0;;;
4830;Green maize;Overijssel (PV);1994;44067.0;;;
4831;Green maize;Overijssel (PV);1995;41539.0;;;
4832;Green maize;Overijssel (PV);1996;42214.0;;;
4833;Green maize;Overijssel (PV);1997;43560.0;;;
4834;Green maize;Overijssel (PV);1998;42255.0;;;
4835;Green maize;Overijssel (PV);1999;43528.0;;;
4836;Green maize;Overijssel (PV);2000;39480.0;;;
4837;Green maize;Overijssel (PV);2001;39368.0;;;
4838;Green maize;Overijssel (PV);2002;41293.0;;;
4839;Green maize;Overijssel (PV);2003;42058.0;;;
4840;Green maize;Overijssel (PV);2004;43667.0;;;
4841;Green maize;Overijssel (PV);2005;44800.0;;;
4842;Green maize;Overijssel (PV);2006;41266.0;;;
4843;Green maize;Overijssel (PV);2007;40988.0;;;
4844;Green maize;Overijssel (PV);2008;44492.0;44492.0;45.9;2043335.0
4845;Green maize;Overijssel (PV);2009;43844.0;43844.0;45.5;1993922.0
4846;Green maize;Overijssel (PV);2010;41734.0;41734.0;44.3;1850492.0
4847;Green maize;Overijssel (PV);2011;41049.0;41049.0;44.7;1835804.0
4848;Green maize;Overijssel (PV);2012;41288.0;41288.0;49.8;2054326.0
4849;Green maize;Overijssel (PV);2013;41208.0;41208.0;45.2;1862113.0
4850;Green maize;Overijssel (PV);2014;38995.0;38995.0;45.3;1764663.0
4851;Green maize;Overijssel (PV);2015;37422.0;37422.0;33.4;1249283.0
4852;Green maize;Overijssel (PV);2016;35514.0;35346.0;46.7;1649442.0
4853;Green maize;Overijssel (PV);2017;35036.0;34979.0;48.9;1709783.0
4854;Green maize;Overijssel (PV);2018;35819.0;35463.0;39.1;1384962.0
4855;Green maize;Overijssel (PV);2019;33359.0;33202.0;41.3;1372286.0
4856;Green maize;Overijssel (PV);2020;34231.0;34159.0;45.5;1554847.0
4857;Green maize;Overijssel (PV);2021;33472.0;33243.0;46.4;1540849.0
4858;Green maize;Overijssel (PV);2022;32743.0;32735.0;45.9;1501001.0
4859;Green maize;Overijssel (PV);2023;32324.0;;;
4860;Green maize;Flevoland (PV);1994;3075.0;;;
4861;Green maize;Flevoland (PV);1995;2954.0;;;
4862;Green maize;Flevoland (PV);1996;3189.0;;;
4863;Green maize;Flevoland (PV);1997;3462.0;;;
4864;Green maize;Flevoland (PV);1998;3252.0;;;
4865;Green maize;Flevoland (PV);1999;3668.0;;;
4866;Green maize;Flevoland (PV);2000;3234.0;;;
4867;Green maize;Flevoland (PV);2001;3041.0;;;
4868;Green maize;Flevoland (PV);2002;3237.0;;;
4869;Green maize;Flevoland (PV);2003;3060.0;;;
4870;Green maize;Flevoland (PV);2004;3168.0;;;
4871;Green maize;Flevoland (PV);2005;3676.0;;;
4872;Green maize;Flevoland (PV);2006;3466.0;;;
4873;Green maize;Flevoland (PV);2007;3273.0;;;
4874;Green maize;Flevoland (PV);2008;3614.0;3614.0;53.0;191696.0
4875;Green maize;Flevoland (PV);2009;3485.0;3485.0;53.4;185940.0
4876;Green maize;Flevoland (PV);2010;3554.0;3554.0;50.3;178720.0
4877;Green maize;Flevoland (PV);2011;3731.0;3731.0;50.2;187389.0
4878;Green maize;Flevoland (PV);2012;4275.0;4275.0;51.7;221031.0
4879;Green maize;Flevoland (PV);2013;3865.0;3865.0;46.3;179119.0
4880;Green maize;Flevoland (PV);2014;4172.0;4172.0;54.2;226170.0
4881;Green maize;Flevoland (PV);2015;4505.0;4505.0;43.8;197403.0
4882;Green maize;Flevoland (PV);2016;3696.0;3696.0;44.2;163534.0
4883;Green maize;Flevoland (PV);2017;3411.0;3330.0;56.2;187017.0
4884;Green maize;Flevoland (PV);2018;3253.0;3236.0;50.1;162010.0
4885;Green maize;Flevoland (PV);2019;3055.0;3055.0;49.9;152414.0
4886;Green maize;Flevoland (PV);2020;3407.0;3397.0;44.3;150442.0
4887;Green maize;Flevoland (PV);2021;3122.0;3122.0;49.6;154742.0
4888;Green maize;Flevoland (PV);2022;3162.0;3162.0;48.7;154134.0
4889;Green maize;Flevoland (PV);2023;3291.0;;;
4890;Green maize;Gelderland (PV);1994;45705.0;;;
4891;Green maize;Gelderland (PV);1995;43738.0;;;
4892;Green maize;Gelderland (PV);1996;44428.0;;;
4893;Green maize;Gelderland (PV);1997;46207.0;;;
4894;Green maize;Gelderland (PV);1998;44253.0;;;
4895;Green maize;Gelderland (PV);1999;45734.0;;;
4896;Green maize;Gelderland (PV);2000;41451.0;;;
4897;Green maize;Gelderland (PV);2001;40626.0;;;
4898;Green maize;Gelderland (PV);2002;42832.0;;;
4899;Green maize;Gelderland (PV);2003;43311.0;;;
4900;Green maize;Gelderland (PV);2004;44304.0;;;
4901;Green maize;Gelderland (PV);2005;45963.0;;;
4902;Green maize;Gelderland (PV);2006;42047.0;;;
4903;Green maize;Gelderland (PV);2007;42783.0;;;
4904;Green maize;Gelderland (PV);2008;45782.0;45782.0;47.7;2184750.0
4905;Green maize;Gelderland (PV);2009;45125.0;45125.0;46.4;2095124.0
4906;Green maize;Gelderland (PV);2010;42500.0;42500.0;44.0;1871133.0
4907;Green maize;Gelderland (PV);2011;42422.0;42015.0;46.6;1958915.0
4908;Green maize;Gelderland (PV);2012;42234.0;42234.0;46.6;1966217.0
4909;Green maize;Gelderland (PV);2013;42131.0;42131.0;45.1;1901484.0
4910;Green maize;Gelderland (PV);2014;41759.0;41759.0;47.9;2000398.0
4911;Green maize;Gelderland (PV);2015;41006.0;41006.0;35.5;1455048.0
4912;Green maize;Gelderland (PV);2016;38216.0;37871.0;42.4;1604036.0
4913;Green maize;Gelderland (PV);2017;38225.0;37972.0;47.7;1812834.0
4914;Green maize;Gelderland (PV);2018;38144.0;37665.0;37.9;1428194.0
4915;Green maize;Gelderland (PV);2019;35672.0;35489.0;41.4;1468773.0
4916;Green maize;Gelderland (PV);2020;36245.0;36025.0;43.6;1571920.0
4917;Green maize;Gelderland (PV);2021;35011.0;34179.0;45.6;1556869.0
4918;Green maize;Gelderland (PV);2022;34425.0;34305.0;42.4;1456195.0
4919;Green maize;Gelderland (PV);2023;33135.0;;;
4920;Green maize;Utrecht (PV);1994;4714.0;;;
4921;Green maize;Utrecht (PV);1995;4939.0;;;
4922;Green maize;Utrecht (PV);1996;5143.0;;;
4923;Green maize;Utrecht (PV);1997;5429.0;;;
4924;Green maize;Utrecht (PV);1998;5638.0;;;
4925;Green maize;Utrecht (PV);1999;5859.0;;;
4926;Green maize;Utrecht (PV);2000;5752.0;;;
4927;Green maize;Utrecht (PV);2001;5802.0;;;
4928;Green maize;Utrecht (PV);2002;6260.0;;;
4929;Green maize;Utrecht (PV);2003;6459.0;;;
4930;Green maize;Utrecht (PV);2004;6473.0;;;
4931;Green maize;Utrecht (PV);2005;6528.0;;;
4932;Green maize;Utrecht (PV);2006;6795.0;;;
4933;Green maize;Utrecht (PV);2007;6901.0;;;
4934;Green maize;Utrecht (PV);2008;7535.0;7535.0;44.8;337218.0
4935;Green maize;Utrecht (PV);2009;7459.0;7459.0;45.8;341571.0
4936;Green maize;Utrecht (PV);2010;6911.0;6911.0;46.7;323075.0
4937;Green maize;Utrecht (PV);2011;6642.0;6642.0;41.0;272133.0
4938;Green maize;Utrecht (PV);2012;6303.0;6303.0;42.6;268436.0
4939;Green maize;Utrecht (PV);2013;6351.0;6351.0;39.4;250347.0
4940;Green maize;Utrecht (PV);2014;5959.0;5959.0;42.7;254327.0
4941;Green maize;Utrecht (PV);2015;5602.0;5602.0;38.5;215528.0
4942;Green maize;Utrecht (PV);2016;5509.0;5509.0;31.9;175767.0
4943;Green maize;Utrecht (PV);2017;5462.0;5462.0;49.1;268418.0
4944;Green maize;Utrecht (PV);2018;5681.0;5512.0;44.3;244293.0
4945;Green maize;Utrecht (PV);2019;6093.0;6069.0;42.9;260512.0
4946;Green maize;Utrecht (PV);2020;6444.0;6444.0;48.9;315097.0
4947;Green maize;Utrecht (PV);2021;6156.0;5984.0;45.2;270432.0
