ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
3763;Doorn;Vrouw;45 tot 65 jaar;1.0;16.4
3764;Doorn;Vrouw;65 jaar en ouder;1.4;17.8
3765;Driebergen-Rijsenburg;Mannen en vrouwen;Totaal leeftijd;12.6;21.2
3766;Driebergen-Rijsenburg;Mannen en vrouwen;15 tot 25 jaar;1.2;8.7
3767;Driebergen-Rijsenburg;Mannen en vrouwen;25 tot 45 jaar;3.8;21.0
3768;Driebergen-Rijsenburg;Mannen en vrouwen;45 tot 65 jaar;4.2;25.2
3769;Driebergen-Rijsenburg;Mannen en vrouwen;65 jaar en ouder;3.4;20.5
3770;Driebergen-Rijsenburg;Man;Totaal leeftijd;6.3;26.6
3771;Driebergen-Rijsenburg;Man;15 tot 25 jaar;0.6;8.6
3772;Driebergen-Rijsenburg;Man;25 tot 45 jaar;2.0;25.2
3773;Driebergen-Rijsenburg;Man;45 tot 65 jaar;2.4;32.3
3774;Driebergen-Rijsenburg;Man;65 jaar en ouder;1.3;27.0
3775;Driebergen-Rijsenburg;Vrouw;Totaal leeftijd;6.3;15.7
3776;Driebergen-Rijsenburg;Vrouw;15 tot 25 jaar;0.5;8.7
3777;Driebergen-Rijsenburg;Vrouw;25 tot 45 jaar;1.8;16.5
3778;Driebergen-Rijsenburg;Vrouw;45 tot 65 jaar;1.8;16.1
3779;Driebergen-Rijsenburg;Vrouw;65 jaar en ouder;2.1;16.3
3780;Eemnes;Mannen en vrouwen;Totaal leeftijd;5.5;19.7
3781;Eemnes;Mannen en vrouwen;15 tot 25 jaar;0.5;7.8
3782;Eemnes;Mannen en vrouwen;25 tot 45 jaar;2.2;20.1
3783;Eemnes;Mannen en vrouwen;45 tot 65 jaar;1.9;24.0
3784;Eemnes;Mannen en vrouwen;65 jaar en ouder;0.9;16.8
3785;Eemnes;Man;Totaal leeftijd;3.0;24.4
3786;Eemnes;Man;15 tot 25 jaar;0.3;8.3
3787;Eemnes;Man;25 tot 45 jaar;1.2;24.4
3788;Eemnes;Man;45 tot 65 jaar;1.1;29.0
3789;Eemnes;Man;65 jaar en ouder;0.4;21.6
3790;Eemnes;Vrouw;Totaal leeftijd;2.5;14.0
3791;Eemnes;Vrouw;15 tot 25 jaar;0.3;7.4
3792;Eemnes;Vrouw;25 tot 45 jaar;1.0;14.7
3793;Eemnes;Vrouw;45 tot 65 jaar;0.7;16.4
3794;Eemnes;Vrouw;65 jaar en ouder;0.5;12.8
3795;Houten;Mannen en vrouwen;Totaal leeftijd;26.9;19.8
3796;Houten;Mannen en vrouwen;15 tot 25 jaar;2.7;8.5
3797;Houten;Mannen en vrouwen;25 tot 45 jaar;12.0;20.7
3798;Houten;Mannen en vrouwen;45 tot 65 jaar;8.6;23.9
3799;Houten;Mannen en vrouwen;65 jaar en ouder;3.6;15.5
3800;Houten;Man;Totaal leeftijd;14.1;24.6
3801;Houten;Man;15 tot 25 jaar;1.4;9.1
3802;Houten;Man;25 tot 45 jaar;6.1;25.5
3803;Houten;Man;45 tot 65 jaar;5.0;29.5
3804;Houten;Man;65 jaar en ouder;1.5;19.2
3805;Houten;Vrouw;Totaal leeftijd;12.8;14.6
3806;Houten;Vrouw;15 tot 25 jaar;1.3;7.9
3807;Houten;Vrouw;25 tot 45 jaar;5.9;15.7
3808;Houten;Vrouw;45 tot 65 jaar;3.6;16.2
3809;Houten;Vrouw;65 jaar en ouder;2.0;12.7
3810;Leersum;Mannen en vrouwen;Totaal leeftijd;5.0;19.3
3811;Leersum;Mannen en vrouwen;15 tot 25 jaar;0.5;8.7
3812;Leersum;Mannen en vrouwen;25 tot 45 jaar;1.7;19.5
3813;Leersum;Mannen en vrouwen;45 tot 65 jaar;1.6;22.3
3814;Leersum;Mannen en vrouwen;65 jaar en ouder;1.2;19.1
3815;Leersum;Man;Totaal leeftijd;2.8;23.5
3816;Leersum;Man;15 tot 25 jaar;0.3;8.7
3817;Leersum;Man;25 tot 45 jaar;0.9;22.7
3818;Leersum;Man;45 tot 65 jaar;1.0;28.1
3819;Leersum;Man;65 jaar en ouder;0.5;24.7
3820;Leersum;Vrouw;Totaal leeftijd;2.3;14.1
3821;Leersum;Vrouw;15 tot 25 jaar;;
3822;Leersum;Vrouw;25 tot 45 jaar;0.7;15.3
3823;Leersum;Vrouw;45 tot 65 jaar;0.7;13.9
3824;Leersum;Vrouw;65 jaar en ouder;0.7;14.6
3825;Leusden;Mannen en vrouwen;Totaal leeftijd;19.4;20.0
3826;Leusden;Mannen en vrouwen;15 tot 25 jaar;1.9;8.3
3827;Leusden;Mannen en vrouwen;25 tot 45 jaar;6.9;20.2
3828;Leusden;Mannen en vrouwen;45 tot 65 jaar;7.0;23.6
3829;Leusden;Mannen en vrouwen;65 jaar en ouder;3.6;18.9
3830;Leusden;Man;Totaal leeftijd;10.1;25.0
3831;Leusden;Man;15 tot 25 jaar;1.0;8.5
3832;Leusden;Man;25 tot 45 jaar;3.6;24.7
3833;Leusden;Man;45 tot 65 jaar;4.0;29.9
3834;Leusden;Man;65 jaar en ouder;1.5;24.3
3835;Leusden;Vrouw;Totaal leeftijd;9.3;14.7
3836;Leusden;Vrouw;15 tot 25 jaar;0.9;8.1
3837;Leusden;Vrouw;25 tot 45 jaar;3.3;15.4
3838;Leusden;Vrouw;45 tot 65 jaar;3.1;15.6
3839;Leusden;Vrouw;65 jaar en ouder;2.1;14.9
3840;Loenen;Mannen en vrouwen;Totaal leeftijd;5.5;22.6
3841;Loenen;Mannen en vrouwen;15 tot 25 jaar;0.3;9.3
3842;Loenen;Mannen en vrouwen;25 tot 45 jaar;1.9;23.1
3843;Loenen;Mannen en vrouwen;45 tot 65 jaar;2.0;27.5
3844;Loenen;Mannen en vrouwen;65 jaar en ouder;1.2;17.5
3845;Loenen;Man;Totaal leeftijd;2.9;28.6
3846;Loenen;Man;15 tot 25 jaar;;
3847;Loenen;Man;25 tot 45 jaar;1.0;28.0
3848;Loenen;Man;45 tot 65 jaar;1.2;35.0
3849;Loenen;Man;65 jaar en ouder;0.6;22.9
3850;Loenen;Vrouw;Totaal leeftijd;2.6;16.0
3851;Loenen;Vrouw;15 tot 25 jaar;;
3852;Loenen;Vrouw;25 tot 45 jaar;0.9;17.7
3853;Loenen;Vrouw;45 tot 65 jaar;0.9;17.7
3854;Loenen;Vrouw;65 jaar en ouder;0.7;13.1
3855;Lopik;Mannen en vrouwen;Totaal leeftijd;8.7;18.1
3856;Lopik;Mannen en vrouwen;15 tot 25 jaar;1.0;10.4
3857;Lopik;Mannen en vrouwen;25 tot 45 jaar;3.5;19.0
3858;Lopik;Mannen en vrouwen;45 tot 65 jaar;2.7;21.2
3859;Lopik;Mannen en vrouwen;65 jaar en ouder;1.4;15.9
3860;Lopik;Man;Totaal leeftijd;4.9;22.0
3861;Lopik;Man;15 tot 25 jaar;0.5;11.4
3862;Lopik;Man;25 tot 45 jaar;2.1;22.6
3863;Lopik;Man;45 tot 65 jaar;1.6;26.0
3864;Lopik;Man;65 jaar en ouder;0.7;19.0
3865;Lopik;Vrouw;Totaal leeftijd;3.8;13.1
3866;Lopik;Vrouw;15 tot 25 jaar;0.5;9.3
3867;Lopik;Vrouw;25 tot 45 jaar;1.5;13.8
3868;Lopik;Vrouw;45 tot 65 jaar;1.1;13.9
3869;Lopik;Vrouw;65 jaar en ouder;0.7;13.1
3870;Maarn;Mannen en vrouwen;Totaal leeftijd;3.9;22.9
3871;Maarn;Mannen en vrouwen;15 tot 25 jaar;0.2;7.7
3872;Maarn;Mannen en vrouwen;25 tot 45 jaar;1.2;22.2
3873;Maarn;Mannen en vrouwen;45 tot 65 jaar;1.3;27.4
3874;Maarn;Mannen en vrouwen;65 jaar en ouder;1.1;21.3
3875;Maarn;Man;Totaal leeftijd;2.1;29.4
3876;Maarn;Man;15 tot 25 jaar;;
3877;Maarn;Man;25 tot 45 jaar;0.7;26.6
3878;Maarn;Man;45 tot 65 jaar;0.8;34.9
3879;Maarn;Man;65 jaar en ouder;0.5;29.4
3880;Maarn;Vrouw;Totaal leeftijd;1.9;15.9
3881;Maarn;Vrouw;15 tot 25 jaar;;
3882;Maarn;Vrouw;25 tot 45 jaar;0.6;17.3
3883;Maarn;Vrouw;45 tot 65 jaar;0.6;17.2
3884;Maarn;Vrouw;65 jaar en ouder;0.6;14.8
3885;Maarssen;Mannen en vrouwen;Totaal leeftijd;27.0;19.2
3886;Maarssen;Mannen en vrouwen;15 tot 25 jaar;2.7;8.7
3887;Maarssen;Mannen en vrouwen;25 tot 45 jaar;10.2;19.7
3888;Maarssen;Mannen en vrouwen;45 tot 65 jaar;10.0;22.9
3889;Maarssen;Mannen en vrouwen;65 jaar en ouder;4.1;16.3
3890;Maarssen;Man;Totaal leeftijd;14.0;23.8
3891;Maarssen;Man;15 tot 25 jaar;1.4;8.9
3892;Maarssen;Man;25 tot 45 jaar;5.3;23.4
3893;Maarssen;Man;45 tot 65 jaar;5.6;28.7
3894;Maarssen;Man;65 jaar en ouder;1.8;21.0
3895;Maarssen;Vrouw;Totaal leeftijd;13.1;14.3
3896;Maarssen;Vrouw;15 tot 25 jaar;1.4;8.4
3897;Maarssen;Vrouw;25 tot 45 jaar;4.9;15.7
3898;Maarssen;Vrouw;45 tot 65 jaar;4.4;15.5
3899;Maarssen;Vrouw;65 jaar en ouder;2.4;12.8
3900;Montfoort;Mannen en vrouwen;Totaal leeftijd;8.5;19.2
3901;Montfoort;Mannen en vrouwen;15 tot 25 jaar;0.9;9.9
3902;Montfoort;Mannen en vrouwen;25 tot 45 jaar;3.5;20.1
3903;Montfoort;Mannen en vrouwen;45 tot 65 jaar;2.9;22.5
3904;Montfoort;Mannen en vrouwen;65 jaar en ouder;1.2;16.1
3905;Montfoort;Man;Totaal leeftijd;4.7;24.0
3906;Montfoort;Man;15 tot 25 jaar;0.5;10.6
3907;Montfoort;Man;25 tot 45 jaar;1.9;24.5
3908;Montfoort;Man;45 tot 65 jaar;1.7;28.0
3909;Montfoort;Man;65 jaar en ouder;0.6;20.7
3910;Montfoort;Vrouw;Totaal leeftijd;3.8;13.5
3911;Montfoort;Vrouw;15 tot 25 jaar;0.4;9.1
3912;Montfoort;Vrouw;25 tot 45 jaar;1.6;14.6
3913;Montfoort;Vrouw;45 tot 65 jaar;1.2;14.3
3914;Montfoort;Vrouw;65 jaar en ouder;0.7;12.4
3915;Renswoude;Mannen en vrouwen;Totaal leeftijd;2.6;17.3
3916;Renswoude;Mannen en vrouwen;15 tot 25 jaar;0.4;10.5
3917;Renswoude;Mannen en vrouwen;25 tot 45 jaar;1.0;18.8
3918;Renswoude;Mannen en vrouwen;45 tot 65 jaar;0.8;19.6
3919;Renswoude;Mannen en vrouwen;65 jaar en ouder;0.4;15.2
3920;Renswoude;Man;Totaal leeftijd;1.5;21.2
3921;Renswoude;Man;15 tot 25 jaar;;
3922;Renswoude;Man;25 tot 45 jaar;0.6;22.6
3923;Renswoude;Man;45 tot 65 jaar;0.5;24.1
3924;Renswoude;Man;65 jaar en ouder;;
3925;Renswoude;Vrouw;Totaal leeftijd;1.1;12.3
3926;Renswoude;Vrouw;15 tot 25 jaar;;
3927;Renswoude;Vrouw;25 tot 45 jaar;0.4;13.3
3928;Renswoude;Vrouw;45 tot 65 jaar;0.3;12.3
3929;Renswoude;Vrouw;65 jaar en ouder;0.2;13.2
3930;Rhenen;Mannen en vrouwen;Totaal leeftijd;11.7;17.8
3931;Rhenen;Mannen en vrouwen;15 tot 25 jaar;1.2;9.2
3932;Rhenen;Mannen en vrouwen;25 tot 45 jaar;4.1;18.4
3933;Rhenen;Mannen en vrouwen;45 tot 65 jaar;3.8;20.6
3934;Rhenen;Mannen en vrouwen;65 jaar en ouder;2.7;16.6
3935;Rhenen;Man;Totaal leeftijd;6.4;21.6
3936;Rhenen;Man;15 tot 25 jaar;0.6;9.6
3937;Rhenen;Man;25 tot 45 jaar;2.3;21.7
3938;Rhenen;Man;45 tot 65 jaar;2.3;24.9
3939;Rhenen;Man;65 jaar en ouder;1.2;21.3
3940;Rhenen;Vrouw;Totaal leeftijd;5.3;13.3
3941;Rhenen;Vrouw;15 tot 25 jaar;0.5;8.7
3942;Rhenen;Vrouw;25 tot 45 jaar;1.8;14.1
3943;Rhenen;Vrouw;45 tot 65 jaar;1.5;14.1
3944;Rhenen;Vrouw;65 jaar en ouder;1.5;13.1
3945;Soest;Mannen en vrouwen;Totaal leeftijd;30.2;19.7
3946;Soest;Mannen en vrouwen;15 tot 25 jaar;2.5;8.9
3947;Soest;Mannen en vrouwen;25 tot 45 jaar;10.3;19.8
3948;Soest;Mannen en vrouwen;45 tot 65 jaar;10.2;23.3
3949;Soest;Mannen en vrouwen;65 jaar en ouder;7.0;18.4
3950;Soest;Man;Totaal leeftijd;15.5;24.7
3951;Soest;Man;15 tot 25 jaar;1.3;9.4
3952;Soest;Man;25 tot 45 jaar;5.5;24.1
3953;Soest;Man;45 tot 65 jaar;5.8;28.9
3954;Soest;Man;65 jaar en ouder;2.9;24.3
3955;Soest;Vrouw;Totaal leeftijd;14.6;14.4
3956;Soest;Vrouw;15 tot 25 jaar;1.2;8.3
3957;Soest;Vrouw;25 tot 45 jaar;4.8;14.8
3958;Soest;Vrouw;45 tot 65 jaar;4.4;15.7
3959;Soest;Vrouw;65 jaar en ouder;4.2;14.3
3960;Utrecht (gemeente);Mannen en vrouwen;Totaal leeftijd;182.8;17.9
3961;Utrecht (gemeente);Mannen en vrouwen;15 tot 25 jaar;21.7;8.9
3962;Utrecht (gemeente);Mannen en vrouwen;25 tot 45 jaar;88.0;19.6
3963;Utrecht (gemeente);Mannen en vrouwen;45 tot 65 jaar;44.0;20.0
3964;Utrecht (gemeente);Mannen en vrouwen;65 jaar en ouder;29.2;16.4
3965;Utrecht (gemeente);Man;Totaal leeftijd;90.5;20.6
3966;Utrecht (gemeente);Man;15 tot 25 jaar;9.0;9.3
3967;Utrecht (gemeente);Man;25 tot 45 jaar;46.0;21.6
3968;Utrecht (gemeente);Man;45 tot 65 jaar;24.0;23.3
3969;Utrecht (gemeente);Man;65 jaar en ouder;11.5;19.6
3970;Utrecht (gemeente);Vrouw;Totaal leeftijd;92.3;15.4
3971;Utrecht (gemeente);Vrouw;15 tot 25 jaar;12.7;8.7
3972;Utrecht (gemeente);Vrouw;25 tot 45 jaar;42.0;17.5
3973;Utrecht (gemeente);Vrouw;45 tot 65 jaar;20.0;16.0
3974;Utrecht (gemeente);Vrouw;65 jaar en ouder;17.6;14.4
3975;Veenendaal;Mannen en vrouwen;Totaal leeftijd;38.8;17.3
3976;Veenendaal;Mannen en vrouwen;15 tot 25 jaar;4.8;9.2
3977;Veenendaal;Mannen en vrouwen;25 tot 45 jaar;15.3;18.3
3978;Veenendaal;Mannen en vrouwen;45 tot 65 jaar;11.5;20.7
3979;Veenendaal;Mannen en vrouwen;65 jaar en ouder;7.2;15.3
3980;Veenendaal;Man;Totaal leeftijd;21.0;21.5
3981;Veenendaal;Man;15 tot 25 jaar;2.5;9.8
3982;Veenendaal;Man;25 tot 45 jaar;8.6;22.2
3983;Veenendaal;Man;45 tot 65 jaar;6.9;26.1
3984;Veenendaal;Man;65 jaar en ouder;3.0;19.1
3985;Veenendaal;Vrouw;Totaal leeftijd;17.8;12.4
3986;Veenendaal;Vrouw;15 tot 25 jaar;2.3;8.5
3987;Veenendaal;Vrouw;25 tot 45 jaar;6.7;13.3
3988;Veenendaal;Vrouw;45 tot 65 jaar;4.7;12.8
3989;Veenendaal;Vrouw;65 jaar en ouder;4.2;12.5
3990;Woudenberg;Mannen en vrouwen;Totaal leeftijd;7.2;18.2
3991;Woudenberg;Mannen en vrouwen;15 tot 25 jaar;0.9;9.3
3992;Woudenberg;Mannen en vrouwen;25 tot 45 jaar;2.7;19.1
3993;Woudenberg;Mannen en vrouwen;45 tot 65 jaar;2.2;21.4
3994;Woudenberg;Mannen en vrouwen;65 jaar en ouder;1.4;16.8
3995;Woudenberg;Man;Totaal leeftijd;4.0;22.7
3996;Woudenberg;Man;15 tot 25 jaar;0.5;9.9
3997;Woudenberg;Man;25 tot 45 jaar;1.5;23.5
3998;Woudenberg;Man;45 tot 65 jaar;1.4;26.6
3999;Woudenberg;Man;65 jaar en ouder;0.6;21.5
4000;Woudenberg;Vrouw;Totaal leeftijd;3.2;12.6
4001;Woudenberg;Vrouw;15 tot 25 jaar;0.4;8.4
4002;Woudenberg;Vrouw;25 tot 45 jaar;1.1;13.3
4003;Woudenberg;Vrouw;45 tot 65 jaar;0.9;13.0
4004;Woudenberg;Vrouw;65 jaar en ouder;0.8;13.0
4005;Wijk bij Duurstede;Mannen en vrouwen;Totaal leeftijd;15.2;18.6
4006;Wijk bij Duurstede;Mannen en vrouwen;15 tot 25 jaar;1.6;8.6
4007;Wijk bij Duurstede;Mannen en vrouwen;25 tot 45 jaar;6.0;19.1
4008;Wijk bij Duurstede;Mannen en vrouwen;45 tot 65 jaar;5.5;21.8
4009;Wijk bij Duurstede;Mannen en vrouwen;65 jaar en ouder;2.0;16.8
4010;Wijk bij Duurstede;Man;Totaal leeftijd;8.1;22.9
4011;Wijk bij Duurstede;Man;15 tot 25 jaar;0.8;9.5
4012;Wijk bij Duurstede;Man;25 tot 45 jaar;3.2;23.0
4013;Wijk bij Duurstede;Man;45 tot 65 jaar;3.2;26.7
4014;Wijk bij Duurstede;Man;65 jaar en ouder;0.9;21.6
4015;Wijk bij Duurstede;Vrouw;Totaal leeftijd;7.1;13.8
4016;Wijk bij Duurstede;Vrouw;15 tot 25 jaar;0.8;7.7
4017;Wijk bij Duurstede;Vrouw;25 tot 45 jaar;2.8;14.6
4018;Wijk bij Duurstede;Vrouw;45 tot 65 jaar;2.3;15.0
4019;Wijk bij Duurstede;Vrouw;65 jaar en ouder;1.1;13.2
4020;IJsselstein;Mannen en vrouwen;Totaal leeftijd;21.9;19.0
4021;IJsselstein;Mannen en vrouwen;15 tot 25 jaar;1.9;9.2
4022;IJsselstein;Mannen en vrouwen;25 tot 45 jaar;10.5;19.8
4023;IJsselstein;Mannen en vrouwen;45 tot 65 jaar;6.4;22.3
4024;IJsselstein;Mannen en vrouwen;65 jaar en ouder;3.1;15.3
4025;IJsselstein;Man;Totaal leeftijd;11.3;23.4
4026;IJsselstein;Man;15 tot 25 jaar;0.9;9.6
4027;IJsselstein;Man;25 tot 45 jaar;5.5;23.9
4028;IJsselstein;Man;45 tot 65 jaar;3.7;27.7
4029;IJsselstein;Man;65 jaar en ouder;1.3;18.7
4030;IJsselstein;Vrouw;Totaal leeftijd;10.6;14.3
4031;IJsselstein;Vrouw;15 tot 25 jaar;1.0;8.8
4032;IJsselstein;Vrouw;25 tot 45 jaar;5.0;15.3
4033;IJsselstein;Vrouw;45 tot 65 jaar;2.8;15.3
4034;IJsselstein;Vrouw;65 jaar en ouder;1.8;13.0
4035;Zeist;Mannen en vrouwen;Totaal leeftijd;40.9;20.4
4036;Zeist;Mannen en vrouwen;15 tot 25 jaar;3.7;9.3
4037;Zeist;Mannen en vrouwen;25 tot 45 jaar;13.9;20.4
4038;Zeist;Mannen en vrouwen;45 tot 65 jaar;13.1;24.2
4039;Zeist;Mannen en vrouwen;65 jaar en ouder;10.2;19.7
4040;Zeist;Man;Totaal leeftijd;20.4;24.9
4041;Zeist;Man;15 tot 25 jaar;1.9;9.4
4042;Zeist;Man;25 tot 45 jaar;7.4;23.2
4043;Zeist;Man;45 tot 65 jaar;7.2;30.5
4044;Zeist;Man;65 jaar en ouder;3.9;25.4
4045;Zeist;Vrouw;Totaal leeftijd;20.5;15.9
4046;Zeist;Vrouw;15 tot 25 jaar;1.8;9.1
4047;Zeist;Vrouw;25 tot 45 jaar;6.5;17.1
4048;Zeist;Vrouw;45 tot 65 jaar;5.9;16.4
4049;Zeist;Vrouw;65 jaar en ouder;6.3;16.2
4050;Nieuwegein;Mannen en vrouwen;Totaal leeftijd;42.9;18.3
4051;Nieuwegein;Mannen en vrouwen;15 tot 25 jaar;4.6;9.1
4052;Nieuwegein;Mannen en vrouwen;25 tot 45 jaar;16.3;18.8
4053;Nieuwegein;Mannen en vrouwen;45 tot 65 jaar;15.9;21.3
4054;Nieuwegein;Mannen en vrouwen;65 jaar en ouder;6.1;16.1
4055;Nieuwegein;Man;Totaal leeftijd;22.2;22.3
4056;Nieuwegein;Man;15 tot 25 jaar;2.3;9.6
4057;Nieuwegein;Man;25 tot 45 jaar;8.6;21.9
4058;Nieuwegein;Man;45 tot 65 jaar;8.7;26.7
4059;Nieuwegein;Man;65 jaar en ouder;2.6;20.2
4060;Nieuwegein;Vrouw;Totaal leeftijd;20.8;14.1
4061;Nieuwegein;Vrouw;15 tot 25 jaar;2.3;8.6
4062;Nieuwegein;Vrouw;25 tot 45 jaar;7.7;15.3
4063;Nieuwegein;Vrouw;45 tot 65 jaar;7.3;14.9
4064;Nieuwegein;Vrouw;65 jaar en ouder;3.4;13.1
4065;Aalsmeer;Mannen en vrouwen;Totaal leeftijd;15.8;18.8
4066;Aalsmeer;Mannen en vrouwen;15 tot 25 jaar;1.5;8.8
4067;Aalsmeer;Mannen en vrouwen;25 tot 45 jaar;5.6;19.8
4068;Aalsmeer;Mannen en vrouwen;45 tot 65 jaar;5.3;21.9
4069;Aalsmeer;Mannen en vrouwen;65 jaar en ouder;3.4;16.8
4070;Aalsmeer;Man;Totaal leeftijd;8.4;23.6
4071;Aalsmeer;Man;15 tot 25 jaar;0.8;9.5
4072;Aalsmeer;Man;25 tot 45 jaar;3.0;24.9
4073;Aalsmeer;Man;45 tot 65 jaar;3.1;26.9
4074;Aalsmeer;Man;65 jaar en ouder;1.5;21.3
4075;Aalsmeer;Vrouw;Totaal leeftijd;7.4;13.4
4076;Aalsmeer;Vrouw;15 tot 25 jaar;0.7;8.0
4077;Aalsmeer;Vrouw;25 tot 45 jaar;2.6;13.9
4078;Aalsmeer;Vrouw;45 tot 65 jaar;2.2;14.7
4079;Aalsmeer;Vrouw;65 jaar en ouder;1.9;13.1
4080;Alkmaar;Mannen en vrouwen;Totaal leeftijd;64.3;17.3
4081;Alkmaar;Mannen en vrouwen;15 tot 25 jaar;6.4;10.0
4082;Alkmaar;Mannen en vrouwen;25 tot 45 jaar;25.3;17.8
4083;Alkmaar;Mannen en vrouwen;45 tot 65 jaar;20.8;19.7
4084;Alkmaar;Mannen en vrouwen;65 jaar en ouder;11.8;16.1
4085;Alkmaar;Man;Totaal leeftijd;33.4;20.6
4086;Alkmaar;Man;15 tot 25 jaar;3.4;10.8
4087;Alkmaar;Man;25 tot 45 jaar;13.5;20.5
4088;Alkmaar;Man;45 tot 65 jaar;11.6;24.0
4089;Alkmaar;Man;65 jaar en ouder;4.9;19.6
4090;Alkmaar;Vrouw;Totaal leeftijd;30.9;13.8
4091;Alkmaar;Vrouw;15 tot 25 jaar;3.1;9.3
4092;Alkmaar;Vrouw;25 tot 45 jaar;11.8;14.8
4093;Alkmaar;Vrouw;45 tot 65 jaar;9.2;14.3
4094;Alkmaar;Vrouw;65 jaar en ouder;6.9;13.5
4095;Amstelveen;Mannen en vrouwen;Totaal leeftijd;53.2;22.0
4096;Amstelveen;Mannen en vrouwen;15 tot 25 jaar;4.1;9.0
4097;Amstelveen;Mannen en vrouwen;25 tot 45 jaar;18.2;23.7
4098;Amstelveen;Mannen en vrouwen;45 tot 65 jaar;16.7;25.7
4099;Amstelveen;Mannen en vrouwen;65 jaar en ouder;14.3;19.3
4100;Amstelveen;Man;Totaal leeftijd;26.3;27.2
4101;Amstelveen;Man;15 tot 25 jaar;2.0;9.2
4102;Amstelveen;Man;25 tot 45 jaar;9.7;28.1
4103;Amstelveen;Man;45 tot 65 jaar;9.0;31.9
4104;Amstelveen;Man;65 jaar en ouder;5.7;24.6
4105;Amstelveen;Vrouw;Totaal leeftijd;26.9;16.9
4106;Amstelveen;Vrouw;15 tot 25 jaar;2.1;8.7
4107;Amstelveen;Vrouw;25 tot 45 jaar;8.5;18.6
4108;Amstelveen;Vrouw;45 tot 65 jaar;7.7;18.4
4109;Amstelveen;Vrouw;65 jaar en ouder;8.6;15.8
4110;Amsterdam;Mannen en vrouwen;Totaal leeftijd;481.4;18.4
4111;Amsterdam;Mannen en vrouwen;15 tot 25 jaar;37.7;9.7
4112;Amsterdam;Mannen en vrouwen;25 tot 45 jaar;220.4;20.0
4113;Amsterdam;Mannen en vrouwen;45 tot 65 jaar;141.9;19.5
4114;Amsterdam;Mannen en vrouwen;65 jaar en ouder;81.5;16.1
4115;Amsterdam;Man;Totaal leeftijd;240.5;20.5
4116;Amsterdam;Man;15 tot 25 jaar;17.2;9.9
4117;Amsterdam;Man;25 tot 45 jaar;114.5;21.7
4118;Amsterdam;Man;45 tot 65 jaar;76.2;21.7
4119;Amsterdam;Man;65 jaar en ouder;32.5;18.7
4120;Amsterdam;Vrouw;Totaal leeftijd;240.9;16.3
4121;Amsterdam;Vrouw;15 tot 25 jaar;20.4;9.6
4122;Amsterdam;Vrouw;25 tot 45 jaar;105.8;18.2
4123;Amsterdam;Vrouw;45 tot 65 jaar;65.6;16.9
4124;Amsterdam;Vrouw;65 jaar en ouder;49.0;14.3
4125;Andijk;Mannen en vrouwen;Totaal leeftijd;4.2;15.8
4126;Andijk;Mannen en vrouwen;15 tot 25 jaar;0.5;8.7
4127;Andijk;Mannen en vrouwen;25 tot 45 jaar;1.4;16.5
4128;Andijk;Mannen en vrouwen;45 tot 65 jaar;1.6;18.5
4129;Andijk;Mannen en vrouwen;65 jaar en ouder;0.7;13.4
4130;Andijk;Man;Totaal leeftijd;2.3;19.3
4131;Andijk;Man;15 tot 25 jaar;0.3;10.5
4132;Andijk;Man;25 tot 45 jaar;0.8;20.4
4133;Andijk;Man;45 tot 65 jaar;1.0;22.1
4134;Andijk;Man;65 jaar en ouder;0.3;15.9
4135;Andijk;Vrouw;Totaal leeftijd;1.9;11.4
4136;Andijk;Vrouw;15 tot 25 jaar;0.2;6.6
4137;Andijk;Vrouw;25 tot 45 jaar;0.6;11.4
4138;Andijk;Vrouw;45 tot 65 jaar;0.6;13.1
4139;Andijk;Vrouw;65 jaar en ouder;0.4;11.4
4140;Graft-De Rijp;Mannen en vrouwen;Totaal leeftijd;4.2;19.5
4141;Graft-De Rijp;Mannen en vrouwen;15 tot 25 jaar;0.3;8.9
4142;Graft-De Rijp;Mannen en vrouwen;25 tot 45 jaar;1.6;19.6
4143;Graft-De Rijp;Mannen en vrouwen;45 tot 65 jaar;1.5;23.6
4144;Graft-De Rijp;Mannen en vrouwen;65 jaar en ouder;0.8;16.2
4145;Graft-De Rijp;Man;Totaal leeftijd;2.3;24.2
4146;Graft-De Rijp;Man;15 tot 25 jaar;;
4147;Graft-De Rijp;Man;25 tot 45 jaar;0.9;24.3
4148;Graft-De Rijp;Man;45 tot 65 jaar;0.9;28.7
4149;Graft-De Rijp;Man;65 jaar en ouder;0.4;18.9
4150;Graft-De Rijp;Vrouw;Totaal leeftijd;1.9;13.7
4151;Graft-De Rijp;Vrouw;15 tot 25 jaar;;
4152;Graft-De Rijp;Vrouw;25 tot 45 jaar;0.7;13.8
4153;Graft-De Rijp;Vrouw;45 tot 65 jaar;0.6;15.4
4154;Graft-De Rijp;Vrouw;65 jaar en ouder;0.4;13.7
4155;Anna Paulowna;Mannen en vrouwen;Totaal leeftijd;9.0;16.1
4156;Anna Paulowna;Mannen en vrouwen;15 tot 25 jaar;1.0;9.1
4157;Anna Paulowna;Mannen en vrouwen;25 tot 45 jaar;3.5;17.1
4158;Anna Paulowna;Mannen en vrouwen;45 tot 65 jaar;3.0;18.2
4159;Anna Paulowna;Mannen en vrouwen;65 jaar en ouder;1.5;14.5
