ID;Leeftijd;TweedeNationaliteit;Perioden;PersonenMetNederlandseNationaliteit_1;MannenMetNederlandseNationaliteit_2;VrouwenMetNederlandseNationaliteit_3
3653;0;100;2013;69.0;32.0;37.0
3654;0;100;2014;68.0;37.0;31.0
3655;0;Amerikaans;1998;202.0;104.0;98.0
3656;0;Amerikaans;1999;221.0;111.0;110.0
3657;0;Amerikaans;2000;209.0;106.0;103.0
3658;0;Amerikaans;2001;223.0;119.0;104.0
3659;0;Amerikaans;2002;233.0;127.0;106.0
3660;0;Amerikaans;2003;211.0;112.0;99.0
3661;0;Amerikaans;2004;226.0;125.0;101.0
3662;0;Amerikaans;2005;167.0;88.0;79.0
3663;0;Amerikaans;2006;114.0;65.0;49.0
3664;0;Amerikaans;2007;93.0;50.0;43.0
3665;0;Amerikaans;2008;98.0;51.0;47.0
3666;0;Amerikaans;2009;110.0;61.0;49.0
3667;0;Amerikaans;2010;97.0;46.0;51.0
3668;0;Amerikaans;2011;82.0;47.0;35.0
3669;0;Amerikaans;2012;74.0;34.0;40.0
3670;0;Amerikaans;2013;94.0;48.0;46.0
3671;0;Amerikaans;2014;70.0;41.0;29.0
3672;0;51;1998;0.0;0.0;0.0
3673;0;51;1999;0.0;0.0;0.0
3674;0;51;2000;0.0;0.0;0.0
3675;0;51;2001;0.0;0.0;0.0
3676;0;51;2002;0.0;0.0;0.0
3677;0;51;2003;0.0;0.0;0.0
3678;0;51;2004;0.0;0.0;0.0
3679;0;51;2005;0.0;0.0;0.0
3680;0;51;2006;0.0;0.0;0.0
3681;0;51;2007;0.0;0.0;0.0
3682;0;51;2008;0.0;0.0;0.0
3683;0;51;2009;0.0;0.0;0.0
3684;0;51;2010;0.0;0.0;0.0
3685;0;51;2011;0.0;0.0;0.0
3686;0;51;2012;0.0;0.0;0.0
3687;0;51;2013;0.0;0.0;0.0
3688;0;51;2014;0.0;0.0;0.0
3689;0;101;1998;13.0;5.0;8.0
3690;0;101;1999;15.0;8.0;7.0
3691;0;101;2000;48.0;21.0;27.0
3692;0;101;2001;35.0;21.0;14.0
3693;0;101;2002;52.0;22.0;30.0
3694;0;101;2003;59.0;34.0;25.0
3695;0;101;2004;54.0;31.0;23.0
3696;0;101;2005;33.0;16.0;17.0
3697;0;101;2006;33.0;19.0;14.0
3698;0;101;2007;54.0;29.0;25.0
3699;0;101;2008;46.0;24.0;22.0
3700;0;101;2009;36.0;19.0;17.0
3701;0;101;2010;42.0;23.0;19.0
3702;0;101;2011;43.0;20.0;23.0
3703;0;101;2012;49.0;22.0;27.0
3704;0;101;2013;48.0;20.0;28.0
3705;0;101;2014;70.0;28.0;42.0
3706;0;421;1998;0.0;0.0;0.0
3707;0;421;1999;0.0;0.0;0.0
3708;0;421;2000;0.0;0.0;0.0
3709;0;421;2001;0.0;0.0;0.0
3710;0;421;2002;0.0;0.0;0.0
3711;0;421;2003;0.0;0.0;0.0
3712;0;421;2004;0.0;0.0;0.0
3713;0;421;2005;0.0;0.0;0.0
3714;0;421;2006;0.0;0.0;0.0
3715;0;421;2007;0.0;0.0;0.0
3716;0;421;2008;1.0;0.0;1.0
3717;0;421;2009;0.0;0.0;0.0
3718;0;421;2010;0.0;0.0;0.0
3719;0;421;2011;1.0;0.0;1.0
3720;0;421;2012;0.0;0.0;0.0
3721;0;421;2013;0.0;0.0;0.0
3722;0;421;2014;0.0;0.0;0.0
3723;0;250;1998;1.0;1.0;0.0
3724;0;250;1999;6.0;5.0;1.0
3725;0;250;2000;6.0;2.0;4.0
3726;0;250;2001;4.0;1.0;3.0
3727;0;250;2002;8.0;1.0;7.0
3728;0;250;2003;11.0;3.0;8.0
3729;0;250;2004;14.0;6.0;8.0
3730;0;250;2005;6.0;2.0;4.0
3731;0;250;2006;4.0;3.0;1.0
3732;0;250;2007;4.0;2.0;2.0
3733;0;250;2008;3.0;1.0;2.0
3734;0;250;2009;2.0;1.0;1.0
3735;0;250;2010;5.0;0.0;5.0
3736;0;250;2011;3.0;1.0;2.0
3737;0;250;2012;8.0;5.0;3.0
3738;0;250;2013;6.0;2.0;4.0
3739;0;250;2014;2.0;1.0;1.0
3740;0;40;1998;4.0;3.0;1.0
3741;0;40;1999;0.0;0.0;0.0
3742;0;40;2000;7.0;2.0;5.0
3743;0;40;2001;1.0;0.0;1.0
3744;0;40;2002;10.0;5.0;5.0
3745;0;40;2003;10.0;4.0;6.0
3746;0;40;2004;6.0;3.0;3.0
3747;0;40;2005;7.0;4.0;3.0
3748;0;40;2006;11.0;3.0;8.0
3749;0;40;2007;11.0;6.0;5.0
3750;0;40;2008;7.0;2.0;5.0
3751;0;40;2009;13.0;7.0;6.0
3752;0;40;2010;26.0;14.0;12.0
3753;0;40;2011;22.0;11.0;11.0
3754;0;40;2012;24.0;17.0;7.0
3755;0;40;2013;22.0;12.0;10.0
3756;0;40;2014;18.0;10.0;8.0
3757;0;400;1998;37.0;19.0;18.0
3758;0;400;1999;42.0;31.0;11.0
3759;0;400;2000;46.0;19.0;27.0
3760;0;400;2001;36.0;19.0;17.0
3761;0;400;2002;49.0;24.0;25.0
3762;0;400;2003;59.0;22.0;37.0
3763;0;400;2004;43.0;22.0;21.0
3764;0;400;2005;33.0;14.0;19.0
3765;0;400;2006;24.0;13.0;11.0
3766;0;400;2007;17.0;11.0;6.0
3767;0;400;2008;8.0;5.0;3.0
3768;0;400;2009;17.0;7.0;10.0
3769;0;400;2010;12.0;8.0;4.0
3770;0;400;2011;10.0;5.0;5.0
3771;0;400;2012;14.0;9.0;5.0
3772;0;400;2013;1.0;0.0;1.0
3773;0;400;2014;3.0;3.0;0.0
3774;0;39;1998;0.0;0.0;0.0
3775;0;39;1999;0.0;0.0;0.0
3776;0;39;2000;0.0;0.0;0.0
3777;0;39;2001;1.0;0.0;1.0
3778;0;39;2002;2.0;0.0;2.0
3779;0;39;2003;0.0;0.0;0.0
3780;0;39;2004;6.0;5.0;1.0
3781;0;39;2005;3.0;2.0;1.0
3782;0;39;2006;3.0;1.0;2.0
3783;0;39;2007;10.0;7.0;3.0
3784;0;39;2008;4.0;2.0;2.0
3785;0;39;2009;10.0;3.0;7.0
3786;0;39;2010;8.0;5.0;3.0
3787;0;39;2011;11.0;4.0;7.0
3788;0;39;2012;9.0;4.0;5.0
3789;0;39;2013;11.0;8.0;3.0
3790;0;39;2014;8.0;3.0;5.0
3791;0;200;1998;0.0;0.0;0.0
3792;0;200;1999;1.0;0.0;1.0
3793;0;200;2000;0.0;0.0;0.0
3794;0;200;2001;0.0;0.0;0.0
3795;0;200;2002;0.0;0.0;0.0
3796;0;200;2003;0.0;0.0;0.0
3797;0;200;2004;2.0;0.0;2.0
3798;0;200;2005;0.0;0.0;0.0
3799;0;200;2006;0.0;0.0;0.0
3800;0;200;2007;0.0;0.0;0.0
3801;0;200;2008;0.0;0.0;0.0
3802;0;200;2009;0.0;0.0;0.0
3803;0;200;2010;0.0;0.0;0.0
3804;0;200;2011;0.0;0.0;0.0
3805;0;200;2012;0.0;0.0;0.0
3806;0;200;2013;0.0;0.0;0.0
3807;0;200;2014;0.0;0.0;0.0
3808;0;301;1998;0.0;0.0;0.0
3809;0;301;1999;0.0;0.0;0.0
3810;0;301;2000;1.0;0.0;1.0
3811;0;301;2001;1.0;0.0;1.0
3812;0;301;2002;0.0;0.0;0.0
3813;0;301;2003;0.0;0.0;0.0
3814;0;301;2004;0.0;0.0;0.0
3815;0;301;2005;0.0;0.0;0.0
3816;0;301;2006;0.0;0.0;0.0
3817;0;301;2007;0.0;0.0;0.0
3818;0;301;2008;0.0;0.0;0.0
3819;0;301;2009;0.0;0.0;0.0
3820;0;301;2010;0.0;0.0;0.0
3821;0;301;2011;0.0;0.0;0.0
3822;0;301;2012;0.0;0.0;0.0
3823;0;301;2013;0.0;0.0;0.0
3824;0;301;2014;0.0;0.0;0.0
3825;0;251;1998;0.0;0.0;0.0
3826;0;251;1999;0.0;0.0;0.0
3827;0;251;2000;1.0;1.0;0.0
3828;0;251;2001;0.0;0.0;0.0
3829;0;251;2002;0.0;0.0;0.0
3830;0;251;2003;1.0;0.0;1.0
3831;0;251;2004;4.0;3.0;1.0
3832;0;251;2005;1.0;0.0;1.0
3833;0;251;2006;1.0;0.0;1.0
3834;0;251;2007;0.0;0.0;0.0
3835;0;251;2008;0.0;0.0;0.0
3836;0;251;2009;1.0;1.0;0.0
3837;0;251;2010;1.0;1.0;0.0
3838;0;251;2011;1.0;0.0;1.0
3839;0;251;2012;0.0;0.0;0.0
3840;0;251;2013;0.0;0.0;0.0
3841;0;251;2014;0.0;0.0;0.0
3842;0;52;1998;562.0;290.0;272.0
3843;0;52;1999;562.0;288.0;274.0
3844;0;52;2000;592.0;302.0;290.0
3845;0;52;2001;604.0;330.0;274.0
3846;0;52;2002;631.0;334.0;297.0
3847;0;52;2003;618.0;325.0;293.0
3848;0;52;2004;644.0;337.0;307.0
3849;0;52;2005;611.0;308.0;303.0
3850;0;52;2006;570.0;319.0;251.0
3851;0;52;2007;584.0;311.0;273.0
3852;0;52;2008;495.0;262.0;233.0
3853;0;52;2009;552.0;282.0;270.0
3854;0;52;2010;594.0;285.0;309.0
3855;0;52;2011;616.0;304.0;312.0
3856;0;52;2012;533.0;280.0;253.0
3857;0;52;2013;579.0;317.0;262.0
3858;0;52;2014;543.0;284.0;259.0
3859;0;202;1998;0.0;0.0;0.0
3860;0;202;1999;0.0;0.0;0.0
3861;0;202;2000;0.0;0.0;0.0
3862;0;202;2001;0.0;0.0;0.0
3863;0;202;2002;0.0;0.0;0.0
3864;0;202;2003;0.0;0.0;0.0
3865;0;202;2004;0.0;0.0;0.0
3866;0;202;2005;1.0;0.0;1.0
3867;0;202;2006;1.0;1.0;0.0
3868;0;202;2007;0.0;0.0;0.0
3869;0;202;2008;0.0;0.0;0.0
3870;0;202;2009;0.0;0.0;0.0
3871;0;202;2010;0.0;0.0;0.0
3872;0;202;2011;0.0;0.0;0.0
3873;0;202;2012;0.0;0.0;0.0
3874;0;202;2013;0.0;0.0;0.0
3875;0;202;2014;0.0;0.0;0.0
3876;0;345;1998;9.0;2.0;7.0
3877;0;345;1999;14.0;10.0;4.0
3878;0;345;2000;23.0;9.0;14.0
3879;0;345;2001;17.0;9.0;8.0
3880;0;345;2002;23.0;13.0;10.0
3881;0;345;2003;20.0;14.0;6.0
3882;0;345;2004;19.0;8.0;11.0
3883;0;345;2005;14.0;5.0;9.0
3884;0;345;2006;14.0;8.0;6.0
3885;0;345;2007;9.0;7.0;2.0
3886;0;345;2008;16.0;7.0;9.0
3887;0;345;2009;13.0;7.0;6.0
3888;0;345;2010;6.0;5.0;1.0
3889;0;345;2011;8.0;3.0;5.0
3890;0;345;2012;8.0;5.0;3.0
3891;0;345;2013;5.0;1.0;4.0
3892;0;345;2014;6.0;2.0;4.0
3893;0;111;1998;5.0;3.0;2.0
3894;0;111;1999;6.0;3.0;3.0
3895;0;111;2000;2.0;1.0;1.0
3896;0;111;2001;2.0;2.0;0.0
3897;0;111;2002;2.0;2.0;0.0
3898;0;111;2003;1.0;1.0;0.0
3899;0;111;2004;3.0;1.0;2.0
3900;0;111;2005;3.0;3.0;0.0
3901;0;111;2006;3.0;1.0;2.0
3902;0;111;2007;3.0;2.0;1.0
3903;0;111;2008;2.0;2.0;0.0
3904;0;111;2009;4.0;1.0;3.0
3905;0;111;2010;3.0;1.0;2.0
3906;0;111;2011;1.0;1.0;0.0
3907;0;111;2012;4.0;3.0;1.0
3908;0;111;2013;4.0;2.0;2.0
3909;0;111;2014;2.0;1.0;1.0
3910;0;302;1998;0.0;0.0;0.0
3911;0;302;1999;1.0;0.0;1.0
3912;0;302;2000;0.0;0.0;0.0
3913;0;302;2001;0.0;0.0;0.0
3914;0;302;2002;0.0;0.0;0.0
3915;0;302;2003;0.0;0.0;0.0
3916;0;302;2004;0.0;0.0;0.0
3917;0;302;2005;0.0;0.0;0.0
3918;0;302;2006;0.0;0.0;0.0
3919;0;302;2007;0.0;0.0;0.0
3920;0;302;2008;0.0;0.0;0.0
3921;0;302;2009;0.0;0.0;0.0
3922;0;302;2010;0.0;0.0;0.0
3923;0;302;2011;0.0;0.0;0.0
3924;0;302;2012;0.0;0.0;0.0
3925;0;302;2013;0.0;0.0;0.0
3926;0;302;2014;0.0;0.0;0.0
3927;0;252;1998;1.0;1.0;0.0
3928;0;252;1999;1.0;1.0;0.0
3929;0;252;2000;0.0;0.0;0.0
3930;0;252;2001;1.0;1.0;0.0
3931;0;252;2002;3.0;1.0;2.0
3932;0;252;2003;0.0;0.0;0.0
3933;0;252;2004;0.0;0.0;0.0
3934;0;252;2005;2.0;1.0;1.0
3935;0;252;2006;2.0;0.0;2.0
3936;0;252;2007;0.0;0.0;0.0
3937;0;252;2008;2.0;1.0;1.0
3938;0;252;2009;1.0;0.0;1.0
3939;0;252;2010;1.0;1.0;0.0
3940;0;252;2011;2.0;2.0;0.0
3941;0;252;2012;3.0;2.0;1.0
3942;0;252;2013;1.0;1.0;0.0
3943;0;252;2014;5.0;4.0;1.0
3944;0;29;1998;42.0;17.0;25.0
3945;0;29;1999;106.0;52.0;54.0
3946;0;29;2000;140.0;66.0;74.0
3947;0;29;2001;140.0;76.0;64.0
3948;0;29;2002;192.0;93.0;99.0
3949;0;29;2003;181.0;94.0;87.0
3950;0;29;2004;168.0;90.0;78.0
3951;0;29;2005;137.0;71.0;66.0
3952;0;29;2006;132.0;74.0;58.0
3953;0;29;2007;126.0;62.0;64.0
3954;0;29;2008;114.0;57.0;57.0
3955;0;29;2009;103.0;57.0;46.0
3956;0;29;2010;117.0;53.0;64.0
3957;0;29;2011;135.0;65.0;70.0
3958;0;29;2012;94.0;43.0;51.0
3959;0;29;2013;81.0;40.0;41.0
3960;0;29;2014;75.0;44.0;31.0
3961;0;105;1998;0.0;0.0;0.0
3962;0;105;1999;0.0;0.0;0.0
3963;0;105;2000;0.0;0.0;0.0
3964;0;105;2001;0.0;0.0;0.0
3965;0;105;2002;0.0;0.0;0.0
3966;0;105;2003;1.0;1.0;0.0
3967;0;105;2004;1.0;1.0;0.0
3968;0;105;2005;1.0;1.0;0.0
3969;0;105;2006;0.0;0.0;0.0
3970;0;105;2007;0.0;0.0;0.0
3971;0;105;2008;0.0;0.0;0.0
3972;0;105;2009;1.0;0.0;1.0
3973;0;105;2010;0.0;0.0;0.0
3974;0;105;2011;2.0;1.0;1.0
3975;0;105;2012;1.0;1.0;0.0
3976;0;105;2013;0.0;0.0;0.0
3977;0;105;2014;0.0;0.0;0.0
3978;0;253;1998;36.0;13.0;23.0
3979;0;253;1999;40.0;22.0;18.0
3980;0;253;2000;30.0;20.0;10.0
3981;0;253;2001;46.0;25.0;21.0
3982;0;253;2002;45.0;25.0;20.0
3983;0;253;2003;43.0;22.0;21.0
3984;0;253;2004;59.0;29.0;30.0
3985;0;253;2005;49.0;26.0;23.0
3986;0;253;2006;37.0;15.0;22.0
3987;0;253;2007;33.0;17.0;16.0
3988;0;253;2008;20.0;11.0;9.0
3989;0;253;2009;24.0;14.0;10.0
3990;0;253;2010;47.0;27.0;20.0
3991;0;253;2011;24.0;11.0;13.0
3992;0;253;2012;29.0;16.0;13.0
3993;0;253;2013;24.0;15.0;9.0
3994;0;253;2014;19.0;11.0;8.0
3995;0;Brits;1998;678.0;368.0;310.0
3996;0;Brits;1999;710.0;366.0;344.0
3997;0;Brits;2000;660.0;322.0;338.0
3998;0;Brits;2001;696.0;352.0;344.0
3999;0;Brits;2002;671.0;330.0;341.0
4000;0;Brits;2003;703.0;362.0;341.0
4001;0;Brits;2004;691.0;346.0;345.0
4002;0;Brits;2005;622.0;320.0;302.0
4003;0;Brits;2006;467.0;225.0;242.0
4004;0;Brits;2007;374.0;199.0;175.0
4005;0;Brits;2008;335.0;180.0;155.0
4006;0;Brits;2009;354.0;190.0;164.0
4007;0;Brits;2010;402.0;221.0;181.0
4008;0;Brits;2011;357.0;193.0;164.0
4009;0;Brits;2012;331.0;163.0;168.0
4010;0;Brits;2013;317.0;165.0;152.0
4011;0;Brits;2014;290.0;134.0;156.0
4012;0;304;1998;0.0;0.0;0.0
4013;0;304;1999;0.0;0.0;0.0
4014;0;304;2000;0.0;0.0;0.0
4015;0;304;2001;0.0;0.0;0.0
4016;0;304;2002;0.0;0.0;0.0
4017;0;304;2003;0.0;0.0;0.0
4018;0;304;2004;0.0;0.0;0.0
4019;0;304;2005;0.0;0.0;0.0
4020;0;304;2006;0.0;0.0;0.0
4021;0;304;2007;0.0;0.0;0.0
4022;0;304;2008;0.0;0.0;0.0
4023;0;304;2009;0.0;0.0;0.0
4024;0;304;2010;0.0;0.0;0.0
4025;0;304;2011;0.0;0.0;0.0
4026;0;304;2012;0.0;0.0;0.0
4027;0;304;2013;0.0;0.0;0.0
4028;0;304;2014;0.0;0.0;0.0
4029;0;53;1998;20.0;10.0;10.0
4030;0;53;1999;27.0;16.0;11.0
4031;0;53;2000;20.0;8.0;12.0
4032;0;53;2001;26.0;11.0;15.0
4033;0;53;2002;37.0;22.0;15.0
4034;0;53;2003;51.0;33.0;18.0
4035;0;53;2004;43.0;23.0;20.0
4036;0;53;2005;64.0;27.0;37.0
4037;0;53;2006;57.0;33.0;24.0
4038;0;53;2007;57.0;32.0;25.0
4039;0;53;2008;77.0;34.0;43.0
4040;0;53;2009;72.0;41.0;31.0
4041;0;53;2010;98.0;54.0;44.0
4042;0;53;2011;99.0;54.0;45.0
4043;0;53;2012;106.0;58.0;48.0
4044;0;53;2013;108.0;51.0;57.0
4045;0;53;2014;109.0;56.0;53.0
4046;0;106;1998;7.0;2.0;5.0
4047;0;106;1999;2.0;2.0;0.0
4048;0;106;2000;4.0;0.0;4.0
4049;0;106;2001;2.0;0.0;2.0
4050;0;106;2002;3.0;1.0;2.0
4051;0;106;2003;4.0;2.0;2.0
4052;0;106;2004;6.0;3.0;3.0
4053;0;106;2005;6.0;2.0;4.0
4054;0;106;2006;3.0;3.0;0.0
4055;0;106;2007;6.0;3.0;3.0
4056;0;106;2008;3.0;2.0;1.0
4057;0;106;2009;10.0;6.0;4.0
4058;0;106;2010;5.0;2.0;3.0
4059;0;106;2011;3.0;2.0;1.0
4060;0;106;2012;3.0;1.0;2.0
4061;0;106;2013;5.0;1.0;4.0
4062;0;106;2014;5.0;4.0;1.0
4063;0;104;1998;0.0;0.0;0.0
4064;0;104;1999;0.0;0.0;0.0
4065;0;104;2000;0.0;0.0;0.0
4066;0;104;2001;0.0;0.0;0.0
4067;0;104;2002;0.0;0.0;0.0
4068;0;104;2003;1.0;0.0;1.0
4069;0;104;2004;1.0;1.0;0.0
4070;0;104;2005;2.0;0.0;2.0
4071;0;104;2006;2.0;1.0;1.0
4072;0;104;2007;1.0;1.0;0.0
4073;0;104;2008;4.0;2.0;2.0
4074;0;104;2009;5.0;3.0;2.0
4075;0;104;2010;3.0;1.0;2.0
4076;0;104;2011;12.0;7.0;5.0
4077;0;104;2012;5.0;2.0;3.0
4078;0;104;2013;7.0;4.0;3.0
4079;0;104;2014;14.0;5.0;9.0
4080;0;305;1998;11.0;8.0;3.0
4081;0;305;1999;6.0;3.0;3.0
4082;0;305;2000;10.0;5.0;5.0
4083;0;305;2001;10.0;8.0;2.0
4084;0;305;2002;5.0;3.0;2.0
4085;0;305;2003;18.0;7.0;11.0
4086;0;305;2004;10.0;6.0;4.0
4087;0;305;2005;7.0;1.0;6.0
4088;0;305;2006;12.0;7.0;5.0
4089;0;305;2007;19.0;7.0;12.0
4090;0;305;2008;16.0;11.0;5.0
4091;0;305;2009;21.0;9.0;12.0
4092;0;305;2010;15.0;8.0;7.0
4093;0;305;2011;17.0;6.0;11.0
4094;0;305;2012;14.0;9.0;5.0
4095;0;305;2013;18.0;11.0;7.0
4096;0;305;2014;18.0;11.0;7.0
4097;0;204;1998;162.0;79.0;83.0
4098;0;204;1999;177.0;93.0;84.0
4099;0;204;2000;170.0;90.0;80.0
4100;0;204;2001;181.0;85.0;96.0
4101;0;204;2002;180.0;94.0;86.0
4102;0;204;2003;167.0;79.0;88.0
4103;0;204;2004;165.0;84.0;81.0
4104;0;204;2005;209.0;104.0;105.0
4105;0;204;2006;170.0;92.0;78.0
4106;0;204;2007;175.0;93.0;82.0
4107;0;204;2008;174.0;89.0;85.0
4108;0;204;2009;189.0;94.0;95.0
4109;0;204;2010;197.0;103.0;94.0
4110;0;204;2011;216.0;101.0;115.0
4111;0;204;2012;203.0;109.0;94.0
4112;0;204;2013;187.0;92.0;95.0
4113;0;204;2014;171.0;83.0;88.0
4114;0;108;1998;0.0;0.0;0.0
4115;0;108;1999;0.0;0.0;0.0
4116;0;108;2000;0.0;0.0;0.0
4117;0;108;2001;0.0;0.0;0.0
4118;0;108;2002;0.0;0.0;0.0
4119;0;108;2003;0.0;0.0;0.0
4120;0;108;2004;0.0;0.0;0.0
4121;0;108;2005;0.0;0.0;0.0
4122;0;108;2006;0.0;0.0;0.0
4123;0;108;2007;0.0;0.0;0.0
4124;0;108;2008;0.0;0.0;0.0
4125;0;108;2009;0.0;0.0;0.0
4126;0;108;2010;0.0;0.0;0.0
4127;0;108;2011;0.0;0.0;0.0
4128;0;108;2012;0.0;0.0;0.0
4129;0;108;2013;0.0;0.0;0.0
4130;0;108;2014;0.0;0.0;0.0
4131;0;254;1998;9.0;4.0;5.0
4132;0;254;1999;8.0;6.0;2.0
4133;0;254;2000;10.0;6.0;4.0
4134;0;254;2001;9.0;4.0;5.0
4135;0;254;2002;12.0;6.0;6.0
4136;0;254;2003;10.0;6.0;4.0
4137;0;254;2004;9.0;2.0;7.0
4138;0;254;2005;7.0;3.0;4.0
4139;0;254;2006;5.0;2.0;3.0
4140;0;254;2007;0.0;0.0;0.0
4141;0;254;2008;4.0;2.0;2.0
4142;0;254;2009;4.0;3.0;1.0
4143;0;254;2010;3.0;0.0;3.0
4144;0;254;2011;5.0;1.0;4.0
4145;0;254;2012;12.0;5.0;7.0
4146;0;254;2013;12.0;7.0;5.0
4147;0;254;2014;19.0;10.0;9.0
4148;0;307;1998;68.0;38.0;30.0
4149;0;307;1999;57.0;34.0;23.0
4150;0;307;2000;86.0;43.0;43.0
4151;0;307;2001;80.0;38.0;42.0
4152;0;307;2002;69.0;36.0;33.0
4153;0;307;2003;91.0;42.0;49.0
4154;0;307;2004;72.0;39.0;33.0
4155;0;307;2005;67.0;36.0;31.0
4156;0;307;2006;52.0;25.0;27.0
4157;0;307;2007;43.0;23.0;20.0
4158;0;307;2008;55.0;31.0;24.0
4159;0;307;2009;53.0;29.0;24.0
4160;0;307;2010;56.0;33.0;23.0
4161;0;307;2011;39.0;16.0;23.0
4162;0;307;2012;34.0;17.0;17.0
4163;0;307;2013;28.0;17.0;11.0
4164;0;307;2014;43.0;28.0;15.0
4165;0;255;1998;96.0;45.0;51.0
4166;0;255;1999;80.0;41.0;39.0
4167;0;255;2000;112.0;64.0;48.0
4168;0;255;2001;136.0;58.0;78.0
4169;0;255;2002;170.0;92.0;78.0
4170;0;255;2003;163.0;99.0;64.0
4171;0;255;2004;136.0;79.0;57.0
4172;0;255;2005;128.0;61.0;67.0
4173;0;255;2006;137.0;72.0;65.0
4174;0;255;2007;124.0;64.0;60.0
4175;0;255;2008;129.0;67.0;62.0
4176;0;255;2009;148.0;82.0;66.0
4177;0;255;2010;121.0;69.0;52.0
4178;0;255;2011;111.0;51.0;60.0
4179;0;255;2012;84.0;37.0;47.0
4180;0;255;2013;74.0;38.0;36.0
4181;0;255;2014;69.0;32.0;37.0
4182;0;109;1998;0.0;0.0;0.0
4183;0;109;1999;0.0;0.0;0.0
4184;0;109;2000;0.0;0.0;0.0
4185;0;109;2001;0.0;0.0;0.0
4186;0;109;2002;0.0;0.0;0.0
4187;0;109;2003;0.0;0.0;0.0
4188;0;109;2004;0.0;0.0;0.0
4189;0;109;2005;0.0;0.0;0.0
4190;0;109;2006;0.0;0.0;0.0
4191;0;109;2007;0.0;0.0;0.0
4192;0;109;2008;0.0;0.0;0.0
4193;0;109;2009;0.0;0.0;0.0
4194;0;109;2010;0.0;0.0;0.0
4195;0;109;2011;0.0;0.0;0.0
4196;0;109;2012;0.0;0.0;0.0
4197;0;109;2013;0.0;0.0;0.0
4198;0;109;2014;0.0;0.0;0.0
4199;0;110;1998;1.0;0.0;1.0
4200;0;110;1999;1.0;0.0;1.0
4201;0;110;2000;7.0;2.0;5.0
4202;0;110;2001;3.0;1.0;2.0
4203;0;110;2002;2.0;1.0;1.0
4204;0;110;2003;10.0;7.0;3.0
4205;0;110;2004;12.0;6.0;6.0
4206;0;110;2005;11.0;5.0;6.0
4207;0;110;2006;7.0;5.0;2.0
4208;0;110;2007;5.0;3.0;2.0
4209;0;110;2008;6.0;4.0;2.0
4210;0;110;2009;5.0;1.0;4.0
4211;0;110;2010;4.0;3.0;1.0
4212;0;110;2011;5.0;3.0;2.0
4213;0;110;2012;4.0;1.0;3.0
4214;0;110;2013;4.0;3.0;1.0
4215;0;110;2014;3.0;2.0;1.0
4216;0;Congolees (Democratische Republiek);1998;18.0;6.0;12.0
4217;0;Congolees (Democratische Republiek);1999;19.0;10.0;9.0
4218;0;Congolees (Democratische Republiek);2000;19.0;11.0;8.0
4219;0;Congolees (Democratische Republiek);2001;18.0;10.0;8.0
4220;0;Congolees (Democratische Republiek);2002;18.0;7.0;11.0
4221;0;Congolees (Democratische Republiek);2003;13.0;4.0;9.0
4222;0;Congolees (Democratische Republiek);2004;10.0;7.0;3.0
4223;0;Congolees (Democratische Republiek);2005;13.0;8.0;5.0
4224;0;Congolees (Democratische Republiek);2006;10.0;5.0;5.0
4225;0;Congolees (Democratische Republiek);2007;8.0;3.0;5.0
4226;0;Congolees (Democratische Republiek);2008;7.0;3.0;4.0
4227;0;Congolees (Democratische Republiek);2009;3.0;2.0;1.0
4228;0;Congolees (Democratische Republiek);2010;2.0;2.0;0.0
4229;0;Congolees (Democratische Republiek);2011;7.0;5.0;2.0
4230;0;Congolees (Democratische Republiek);2012;1.0;1.0;0.0
4231;0;Congolees (Democratische Republiek);2013;6.0;3.0;3.0
4232;0;Congolees (Democratische Republiek);2014;3.0;1.0;2.0
4233;0;205;1998;0.0;0.0;0.0
4234;0;205;1999;2.0;2.0;0.0
4235;0;205;2000;1.0;1.0;0.0
4236;0;205;2001;0.0;0.0;0.0
4237;0;205;2002;4.0;2.0;2.0
4238;0;205;2003;6.0;1.0;5.0
4239;0;205;2004;2.0;1.0;1.0
4240;0;205;2005;5.0;3.0;2.0
4241;0;205;2006;1.0;0.0;1.0
4242;0;205;2007;2.0;2.0;0.0
4243;0;205;2008;3.0;1.0;2.0
4244;0;205;2009;4.0;2.0;2.0
4245;0;205;2010;2.0;2.0;0.0
4246;0;205;2011;3.0;1.0;2.0
4247;0;205;2012;1.0;1.0;0.0
4248;0;205;2013;2.0;1.0;1.0
4249;0;205;2014;1.0;1.0;0.0
4250;0;206;1998;4.0;1.0;3.0
4251;0;206;1999;1.0;1.0;0.0
4252;0;206;2000;7.0;3.0;4.0
4253;0;206;2001;5.0;1.0;4.0
4254;0;206;2002;5.0;2.0;3.0
4255;0;206;2003;15.0;7.0;8.0
4256;0;206;2004;12.0;8.0;4.0
4257;0;206;2005;4.0;2.0;2.0
4258;0;206;2006;2.0;1.0;1.0
4259;0;206;2007;4.0;1.0;3.0
4260;0;206;2008;3.0;1.0;2.0
4261;0;206;2009;2.0;2.0;0.0
4262;0;206;2010;0.0;0.0;0.0
4263;0;206;2011;2.0;1.0;1.0
4264;0;206;2012;2.0;1.0;1.0
4265;0;206;2013;1.0;1.0;0.0
4266;0;206;2014;0.0;0.0;0.0
4267;0;308;1998;0.0;0.0;0.0
4268;0;308;1999;0.0;0.0;0.0
4269;0;308;2000;1.0;1.0;0.0
