ID;BedrijfstakkenBranchesSBI2008;GrootteklassenBedrijven;Perioden;TotaalMilieucompartimenten_1;Totaal_2;Totaal_3;CompartimentBodem_4;CompartimentAfval_5;CompartimentGeluid_6;CompartimentLandschap_7;TotaalKosten_8;TotaalKapitaallasten_9;Afschrijvingen_10;Rente_11;LopendeKosten_12;OverigeKosten_13;TotaalKosten_14;TotaalKapitaallasten_15;Afschrijvingen_16;Rente_17;LopendeKosten_18;AfvoerWaterzuiveringsslib_19;TotaalKosten_20;TotaalKapitaallasten_21;Afschrijvingen_22;Rente_23;LopendeKosten_24;AfvoerAfvalLuchtzuiveringsinstallaties_25;TotaalKosten_26;TotaalKapitaallasten_27;Afschrijvingen_28;Rente_29;LopendeKosten_30;Bodemsanering_31;TotaalKosten_32;TotaalKapitaallasten_33;Afschrijvingen_34;Rente_35;LopendeKosten_36;TotaalKosten_37;TotaalKapitaallasten_38;Afschrijvingen_39;Rente_40;LopendeKosten_41;TotaalKosten_42;TotaalKapitaallasten_43;Afschrijvingen_44;Rente_45;LopendeKosten_46;TotaalKosten_47;EigenMilieuonderzoek_48;Personeelskosten_49;ArbeidEigenPersoneel_50;TotaalBetaaldeOverdrachten_51;TotaalMilieuheffingenEnLeges_52;WVOHeffing_53;Rioolrecht_54;HeffingGrondwateronttrekking_55;LegesMilieuvergunningen_56;TotaalAfvoerVanAfvalstoffen_57;GevaarlijkAfval_58;OverigVastAfval_59;TotaalUitbestedeMilieuactiviteiten_60;WaterzuiveringDoorParticulieren_61;SchadebetalingenEnMilieuboeten_62;MilieuonderzoekDoorDerden_63;MilieucoordinatieDoorDerden_64;TotaalOntvangenOverdrachten_65;TotaalMilieucompartimenten_66;Totaal_67;Totaal_68;CompartimentBodem_69;CompartimentAfval_70;CompartimentGeluid_71;CompartimentLandschap_72;CompartimentAlgemeen_73
128;311300;10 en meer werknemers;2008;2.0;1.0;1.0;0.0;0.0;0.0;0.0;11.0;4.0;3.0;1.0;3.0;3.0;4.0;1.0;1.0;0.0;2.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;16.0;11.0;7.0;7.0;0.0;0.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;21.0;11.0;2.0;1.0;4.0;0.0;0.0;2.0
129;311300;10 en meer werknemers;2009;2.0;0.0;2.0;0.0;0.0;0.0;0.0;10.0;5.0;3.0;1.0;3.0;2.0;4.0;1.0;1.0;0.0;2.0;1.0;3.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;16.0;9.0;6.0;6.0;1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;10.0;2.0;1.0;3.0;1.0;0.0;2.0
130;311300;10 en meer werknemers;2010;1.0;;;0.0;0.0;0.0;0.0;10.0;5.0;3.0;1.0;3.0;;;;;;;1.0;;;;;;0.0;1.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;2.0;;;;9.0;7.0;6.0;;0.0;;;;2.0;;;0.0;0.0;0.0;1.0;19.0;10.0;2.0;1.0;2.0;1.0;0.0;2.0
131;311300;10 en meer werknemers;2011;4.0;1.0;2.0;0.0;0.0;1.0;0.0;11.0;5.0;3.0;1.0;3.0;3.0;4.0;2.0;1.0;0.0;;;3.0;2.0;2.0;0.0;;;1.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;17.0;9.0;6.0;5.0;;;;;;3.0;;;0.0;0.0;0.0;1.0;19.0;10.0;2.0;1.0;3.0;1.0;1.0;2.0
132;311300;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;311300;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;311300;10 tot 50 werknemers;2010;;0.0;;0.0;0.0;;0.0;;;;;0.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
135;311300;10 tot 50 werknemers;2011;;0.0;;0.0;0.0;0.0;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;0.0;;;;;0.0;0.0;0.0;;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
136;311300;50 tot 200 werknemers;2008;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0
137;311300;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;311300;50 tot 200 werknemers;2010;;0.0;;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;;;0.0;;;0.0;;;;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
139;311300;50 tot 200 werknemers;2011;;0.0;;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;;;;;;;;;0.0;0.0;;;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0
140;311300;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;311300;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;311300;200 en meer werknemers;2010;1.0;;1.0;0.0;0.0;;0.0;8.0;4.0;3.0;1.0;;2.0;;;;;1.0;;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;;2.0;;;;7.0;5.0;4.0;;0.0;;;;2.0;;;0.0;;;1.0;14.0;7.0;2.0;0.0;2.0;0.0;0.0;2.0
143;311300;200 en meer werknemers;2011;4.0;1.0;2.0;0.0;0.0;1.0;0.0;9.0;4.0;3.0;1.0;3.0;2.0;3.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;1.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;15.0;7.0;;4.0;0.0;;0.0;;;2.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;7.0;2.0;0.0;3.0;0.0;0.0;2.0
144;312200;10 en meer werknemers;2008;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0
145;312200;10 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;312200;10 en meer werknemers;2010;;;;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;2.0;1.0;1.0;;;;;;1.0;;;;;;;6.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0
147;312200;10 en meer werknemers;2011;;;;;;;;;;;;2.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;2.0;1.0;;;;;;;1.0;;;;;;;6.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0
148;312200;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;312200;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;312200;10 tot 50 werknemers;2010;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151;312200;10 tot 50 werknemers;2011;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;312200;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;312200;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;312200;50 tot 200 werknemers;2010;;0.0;;0.0;0.0;0.0;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;;;;0.0;;;;;0.0;0.0;;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155;312200;50 tot 200 werknemers;2011;;0.0;;0.0;0.0;0.0;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;;0.0;0.0;;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;312200;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;312200;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;312200;200 en meer werknemers;2010;;0.0;;0.0;0.0;0.0;0.0;;;;;2.0;;2.0;1.0;1.0;0.0;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;;0.0;3.0;2.0;1.0;;;0.0;;;;;;;0.0;0.0;;;6.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0
159;312200;200 en meer werknemers;2011;2.0;0.0;;0.0;;0.0;0.0;4.0;2.0;2.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;1.0;;;0.0;0.0;;;;;0.0;0.0;;;0.0;5.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0
160;312505;10 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;312505;10 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;312505;10 en meer werknemers;2010;;;;;;;0.0;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;3.0;1.0;;0.0;;1.0;;;;;;;;20.0;7.0;2.0;1.0;6.0;0.0;0.0;2.0
163;312505;10 en meer werknemers;2011;;;;;;;0.0;;;;;2.0;3.0;;;;;;;;;;;;;;;;;;0.0;;;;;1.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;4.0;0.0;;0.0;;;;;;0.0;;;;20.0;8.0;2.0;1.0;5.0;0.0;0.0;3.0
164;312505;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;312505;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;312505;10 tot 50 werknemers;2010;0.0;;;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;0.0;;;;;;;;;;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
167;312505;10 tot 50 werknemers;2011;;0.0;0.0;;0.0;0.0;0.0;;;;;;;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;;;;;;0.0;;0.0;;;;0.0;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
168;312505;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;312505;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;312505;50 tot 200 werknemers;2010;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;;0.0;;0.0;;;;;;;;;;7.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0
171;312505;50 tot 200 werknemers;2011;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;;;;0.0;;;;;;0.0;;;;8.0;5.0;1.0;0.0;2.0;0.0;0.0;1.0
172;312505;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;312505;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;312505;200 en meer werknemers;2010;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;7.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0
175;312505;200 en meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;2.0;;;;;;;;;;;;;;7.0;3.0;0.0;0.0;2.0;0.0;0.0;2.0
176;312500;10 en meer werknemers;2008;2.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;5.0;4.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;3.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;17.0;11.0;5.0;4.0;0.0;0.0;0.0;5.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;19.0;7.0;3.0;1.0;6.0;0.0;0.0;2.0
177;312500;10 en meer werknemers;2009;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;4.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;3.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;15.0;8.0;3.0;3.0;1.0;0.0;0.0;4.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;17.0;6.0;3.0;1.0;5.0;0.0;0.0;2.0
178;312500;10 en meer werknemers;2010;;;;;;;0.0;;;;;3.0;;;;;;1.0;0.0;;;;;1.0;0.0;;;;;0.0;;;;;;1.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;3.0;1.0;;0.0;4.0;1.0;3.0;1.0;0.0;;0.0;;1.0;16.0;5.0;2.0;1.0;5.0;0.0;0.0;2.0
179;312500;10 en meer werknemers;2011;1.0;;0.0;;;;0.0;8.0;3.0;2.0;1.0;2.0;2.0;;;;;1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;;;;;0.0;0.0;;;;;1.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;7.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;5.0;2.0;1.0;4.0;0.0;0.0;3.0
180;312500;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;312500;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;312500;10 tot 50 werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;2.0;;0.0;0.0;;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
183;312500;10 tot 50 werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
184;312500;50 tot 200 werknemers;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;3.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;1.0;0.0;2.0;0.0;0.0;1.0
185;312500;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;312500;50 tot 200 werknemers;2010;;;;0.0;0.0;;0.0;;;;;1.0;0.0;;;;;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;5.0;3.0;;1.0;0.0;;0.0;2.0;0.0;1.0;;;;;;;5.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0
187;312500;50 tot 200 werknemers;2011;0.0;;;0.0;;0.0;0.0;3.0;1.0;1.0;0.0;;;;;;;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2.0;1.0;;;;0.0;;;;;;0.0;;;0.0;5.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0
188;312500;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;312500;200 en meer werknemers;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;8.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0
190;312500;200 en meer werknemers;2010;;;;;;;0.0;;;;;1.0;;;;;;0.0;;;;;;;0.0;;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;0.0;;1.0;;;;3.0;;1.0;0.0;;0.0;;;1.0;;;0.0;;;;7.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0
191;312500;200 en meer werknemers;2011;1.0;0.0;;;;;0.0;3.0;1.0;1.0;0.0;;;1.0;0.0;0.0;0.0;;;;;;;;0.0;;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;1.0;;;;4.0;2.0;;;;0.0;;;1.0;;;0.0;;;0.0;7.0;3.0;0.0;0.0;2.0;0.0;0.0;2.0
192;314000;10 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;314000;10 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;314000;10 en meer werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;314000;10 en meer werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;314000;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;314000;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;314000;10 tot 50 werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;314000;10 tot 50 werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;314000;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;314000;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
