ID;BedrijfstakkenBranchesSBI93;Grootteklasse;Perioden;UitgavenTotaal_1;Totaal_2;BrutoLoonkosten_3;OverigeExploitatiekosten_4;Totaal_5;Gebouwen_6;OverigeInvesteringen_7;Totaal_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;Totaal_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;ArbeidsjarenTotaal_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;BedrijvenEnInstellingenMetEigenRD_20
364;DM Vervaardiging van transportmiddelen;Totaal (10 en meer) werkzame personen;2006;162.0;;;;;;;2078.0;672.0;882.0;525.0;;;;;1728.0;583.0;778.0;367.0;98.0
365;DM Vervaardiging van transportmiddelen;Totaal (10 en meer) werkzame personen;2007;161.0;125.0;86.0;39.0;36.0;;;1625.0;546.0;700.0;378.0;75.0;11.0;27.0;37.0;1487.0;499.0;666.0;322.0;66.0
366;DM Vervaardiging van transportmiddelen;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
367;DM Vervaardiging van transportmiddelen;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
368;DM Vervaardiging van transportmiddelen;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
369;DM Vervaardiging van transportmiddelen;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
370;DM Vervaardiging van transportmiddelen;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;43.0
371;DM Vervaardiging van transportmiddelen;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
372;DM Vervaardiging van transportmiddelen;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
373;DM Vervaardiging van transportmiddelen;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
374;DM Vervaardiging van transportmiddelen;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
375;DM Vervaardiging van transportmiddelen;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
376;DM Vervaardiging van transportmiddelen;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;31.0
377;DM Vervaardiging van transportmiddelen;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
378;DM Vervaardiging van transportmiddelen;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
379;DM Vervaardiging van transportmiddelen;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
380;DM Vervaardiging van transportmiddelen;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
381;DM Vervaardiging van transportmiddelen;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
382;DM Vervaardiging van transportmiddelen;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;24.0
383;DM Vervaardiging van transportmiddelen;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
384;2000d Hout-, bouwmaterialen-, overige...;Totaal (10 en meer) werkzame personen;2002;56.0;53.0;46.0;8.0;3.0;1.0;2.0;1548.0;400.0;623.0;524.0;;;;;974.0;268.0;406.0;300.0;182.0
385;2000d Hout-, bouwmaterialen-, overige...;Totaal (10 en meer) werkzame personen;2003;49.0;44.0;36.0;8.0;5.0;2.0;3.0;1224.0;410.0;466.0;348.0;131.0;41.0;43.0;47.0;784.0;288.0;347.0;149.0;175.0
386;2000d Hout-, bouwmaterialen-, overige...;Totaal (10 en meer) werkzame personen;2004;45.0;;;;;;;1281.0;405.0;452.0;424.0;;;;;636.0;258.0;229.0;149.0;168.0
387;2000d Hout-, bouwmaterialen-, overige...;Totaal (10 en meer) werkzame personen;2005;39.0;35.0;27.0;7.0;5.0;1.0;4.0;1041.0;309.0;280.0;452.0;109.0;40.0;36.0;33.0;540.0;208.0;176.0;155.0;132.0
388;2000d Hout-, bouwmaterialen-, overige...;Totaal (10 en meer) werkzame personen;2006;;;;;;;;;;;;;;;;;;;;127.0
389;2000d Hout-, bouwmaterialen-, overige...;Totaal (10 en meer) werkzame personen;2007;;;;;;;;;;;;;;;;;;;;113.0
390;2000d Hout-, bouwmaterialen-, overige...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
391;2000d Hout-, bouwmaterialen-, overige...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
392;2000d Hout-, bouwmaterialen-, overige...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
393;2000d Hout-, bouwmaterialen-, overige...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
394;2000d Hout-, bouwmaterialen-, overige...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;44.0
395;2000d Hout-, bouwmaterialen-, overige...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
396;2000d Hout-, bouwmaterialen-, overige...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
397;2000d Hout-, bouwmaterialen-, overige...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
398;2000d Hout-, bouwmaterialen-, overige...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
399;2000d Hout-, bouwmaterialen-, overige...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
400;2000d Hout-, bouwmaterialen-, overige...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;56.0
401;2000d Hout-, bouwmaterialen-, overige...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
402;2000d Hout-, bouwmaterialen-, overige...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
403;2000d Hout-, bouwmaterialen-, overige...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
404;2000d Hout-, bouwmaterialen-, overige...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
405;2000d Hout-, bouwmaterialen-, overige...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
406;2000d Hout-, bouwmaterialen-, overige...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;27.0
407;2000d Hout-, bouwmaterialen-, overige...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
408;5000f Commerciële en milieudienstverl...;Totaal (10 en meer) werkzame personen;2002;884.0;787.0;583.0;204.0;97.0;56.0;41.0;18663.0;9266.0;5868.0;3529.0;;;;;12466.0;6313.0;3796.0;2356.0;1679.0
409;5000f Commerciële en milieudienstverl...;Totaal (10 en meer) werkzame personen;2003;839.0;770.0;559.0;211.0;69.0;23.0;46.0;15815.0;8097.0;5179.0;2540.0;2563.0;908.0;920.0;735.0;10706.0;5659.0;3307.0;1740.0;1140.0
410;5000f Commerciële en milieudienstverl...;Totaal (10 en meer) werkzame personen;2004;974.0;;;;;;;22911.0;12561.0;5556.0;4794.0;;;;;14739.0;8193.0;4135.0;2411.0;1704.0
411;5000f Commerciële en milieudienstverl...;Totaal (10 en meer) werkzame personen;2005;977.0;884.0;691.0;193.0;93.0;23.0;70.0;20656.0;11498.0;5963.0;3196.0;3320.0;1279.0;1243.0;798.0;13317.0;7700.0;3927.0;1690.0;1544.0
412;5000f Commerciële en milieudienstverl...;Totaal (10 en meer) werkzame personen;2006;1200.0;;;;;;;26954.0;17945.0;5976.0;3033.0;;;;;16765.0;11032.0;4134.0;1599.0;1530.0
413;5000f Commerciële en milieudienstverl...;Totaal (10 en meer) werkzame personen;2007;1284.0;1180.0;870.0;310.0;103.0;41.0;63.0;20599.0;13309.0;5177.0;2113.0;4398.0;1928.0;1442.0;1028.0;15419.0;10021.0;3833.0;1564.0;1125.0
414;5000f Commerciële en milieudienstverl...;10 tot 50 werkzame personen;2002;257.0;227.0;175.0;52.0;30.0;18.0;12.0;7567.0;3660.0;2472.0;1434.0;;;;;4672.0;2446.0;1433.0;793.0;1186.0
415;5000f Commerciële en milieudienstverl...;10 tot 50 werkzame personen;2003;231.0;206.0;160.0;46.0;25.0;11.0;14.0;5718.0;2948.0;1950.0;820.0;892.0;363.0;306.0;223.0;3625.0;2002.0;1133.0;490.0;722.0
416;5000f Commerciële en milieudienstverl...;10 tot 50 werkzame personen;2004;266.0;;;;;;;9009.0;4948.0;2278.0;1784.0;;;;;6063.0;3588.0;1704.0;771.0;1196.0
417;5000f Commerciële en milieudienstverl...;10 tot 50 werkzame personen;2005;306.0;278.0;226.0;51.0;28.0;10.0;19.0;9229.0;5496.0;2472.0;1261.0;1274.0;503.0;468.0;303.0;6044.0;3884.0;1672.0;489.0;1111.0
418;5000f Commerciële en milieudienstverl...;10 tot 50 werkzame personen;2006;290.0;;;;;;;7330.0;4430.0;1891.0;1010.0;;;;;5824.0;3639.0;1558.0;628.0;1007.0
419;5000f Commerciële en milieudienstverl...;10 tot 50 werkzame personen;2007;252.0;238.0;187.0;50.0;14.0;5.0;9.0;5633.0;3437.0;1574.0;622.0;956.0;337.0;325.0;294.0;4096.0;2529.0;1193.0;375.0;699.0
420;5000f Commerciële en milieudienstverl...;50 tot 250 werkzame personen;2002;289.0;257.0;180.0;77.0;32.0;16.0;15.0;5823.0;2853.0;1924.0;1046.0;;;;;3953.0;1894.0;1342.0;718.0;379.0
421;5000f Commerciële en milieudienstverl...;50 tot 250 werkzame personen;2003;302.0;277.0;200.0;77.0;26.0;9.0;17.0;5261.0;2456.0;1902.0;903.0;1069.0;329.0;422.0;318.0;3840.0;1813.0;1384.0;642.0;317.0
422;5000f Commerciële en milieudienstverl...;50 tot 250 werkzame personen;2004;315.0;;;;;;;6246.0;3170.0;1823.0;1253.0;;;;;4053.0;1913.0;1434.0;706.0;369.0
423;5000f Commerciële en milieudienstverl...;50 tot 250 werkzame personen;2005;295.0;268.0;206.0;63.0;26.0;10.0;16.0;4980.0;2224.0;1996.0;759.0;1115.0;360.0;501.0;255.0;3404.0;1534.0;1394.0;475.0;321.0
424;5000f Commerciële en milieudienstverl...;50 tot 250 werkzame personen;2006;529.0;;;;;;;8117.0;4625.0;2319.0;1173.0;;;;;6668.0;4507.0;1537.0;624.0;395.0
425;5000f Commerciële en milieudienstverl...;50 tot 250 werkzame personen;2007;435.0;395.0;280.0;115.0;40.0;22.0;18.0;6145.0;3708.0;1799.0;638.0;1313.0;566.0;480.0;267.0;4986.0;3156.0;1368.0;462.0;303.0
426;5000f Commerciële en milieudienstverl...;250 of meer werkzame personen;2002;338.0;303.0;228.0;75.0;35.0;22.0;13.0;5273.0;2753.0;1472.0;1048.0;;;;;3841.0;1974.0;1021.0;846.0;115.0
427;5000f Commerciële en milieudienstverl...;250 of meer werkzame personen;2003;305.0;287.0;200.0;88.0;18.0;3.0;15.0;4836.0;2692.0;1327.0;817.0;602.0;216.0;192.0;194.0;3241.0;1844.0;789.0;608.0;101.0
428;5000f Commerciële en milieudienstverl...;250 of meer werkzame personen;2004;393.0;;;;;;;7656.0;4443.0;1455.0;1758.0;;;;;4623.0;2692.0;997.0;934.0;138.0
429;5000f Commerciële en milieudienstverl...;250 of meer werkzame personen;2005;376.0;337.0;259.0;79.0;38.0;3.0;35.0;6448.0;3778.0;1494.0;1176.0;931.0;416.0;275.0;240.0;3869.0;2281.0;862.0;726.0;112.0
430;5000f Commerciële en milieudienstverl...;250 of meer werkzame personen;2006;382.0;;;;;;;11506.0;8890.0;1766.0;850.0;;;;;4273.0;2887.0;1039.0;347.0;128.0
431;5000f Commerciële en milieudienstverl...;250 of meer werkzame personen;2007;597.0;548.0;403.0;145.0;49.0;13.0;36.0;8821.0;6164.0;1805.0;852.0;2129.0;1025.0;637.0;467.0;6336.0;4336.0;1273.0;727.0;123.0
432;51 Groothandel en handelsbemiddeling ...;Totaal (10 en meer) werkzame personen;2002;202.0;173.0;106.0;67.0;29.0;22.0;7.0;4087.0;1561.0;1087.0;1439.0;;;;;2996.0;1249.0;788.0;959.0;484.0
433;51 Groothandel en handelsbemiddeling ...;Totaal (10 en meer) werkzame personen;2003;174.0;156.0;98.0;59.0;18.0;7.0;10.0;3049.0;1358.0;968.0;723.0;640.0;243.0;233.0;164.0;2299.0;1110.0;681.0;508.0;307.0
434;51 Groothandel en handelsbemiddeling ...;Totaal (10 en meer) werkzame personen;2004;213.0;;;;;;;4240.0;2047.0;1264.0;929.0;;;;;3353.0;1788.0;1040.0;526.0;498.0
435;51 Groothandel en handelsbemiddeling ...;Totaal (10 en meer) werkzame personen;2005;215.0;201.0;154.0;48.0;13.0;5.0;8.0;3908.0;1879.0;1302.0;727.0;824.0;268.0;372.0;184.0;3085.0;1673.0;922.0;490.0;501.0
436;51 Groothandel en handelsbemiddeling ...;Totaal (10 en meer) werkzame personen;2006;259.0;;;;;;;3353.0;1616.0;1035.0;701.0;;;;;3176.0;2054.0;732.0;390.0;384.0
437;51 Groothandel en handelsbemiddeling ...;Totaal (10 en meer) werkzame personen;2007;184.0;176.0;107.0;68.0;8.0;3.0;5.0;2805.0;1502.0;827.0;475.0;409.0;174.0;99.0;136.0;2254.0;1319.0;589.0;346.0;279.0
438;51 Groothandel en handelsbemiddeling ...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
439;51 Groothandel en handelsbemiddeling ...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
440;51 Groothandel en handelsbemiddeling ...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
441;51 Groothandel en handelsbemiddeling ...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
442;51 Groothandel en handelsbemiddeling ...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;241.0
443;51 Groothandel en handelsbemiddeling ...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
444;51 Groothandel en handelsbemiddeling ...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
445;51 Groothandel en handelsbemiddeling ...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
446;51 Groothandel en handelsbemiddeling ...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
447;51 Groothandel en handelsbemiddeling ...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
448;51 Groothandel en handelsbemiddeling ...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;123.0
449;51 Groothandel en handelsbemiddeling ...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
450;51 Groothandel en handelsbemiddeling ...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
451;51 Groothandel en handelsbemiddeling ...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
452;51 Groothandel en handelsbemiddeling ...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
453;51 Groothandel en handelsbemiddeling ...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
454;51 Groothandel en handelsbemiddeling ...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;20.0
455;51 Groothandel en handelsbemiddeling ...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
456;52 Detailhandel en reparatie voor par...;Totaal (10 en meer) werkzame personen;2002;42.0;39.0;18.0;21.0;4.0;0.0;4.0;527.0;103.0;150.0;274.0;;;;;473.0;92.0;135.0;247.0;43.0
457;52 Detailhandel en reparatie voor par...;Totaal (10 en meer) werkzame personen;2003;39.0;36.0;17.0;19.0;3.0;0.0;3.0;458.0;94.0;127.0;237.0;9.0;7.0;2.0;0.0;408.0;83.0;113.0;212.0;8.0
458;52 Detailhandel en reparatie voor par...;Totaal (10 en meer) werkzame personen;2004;11.0;;;;;;;331.0;100.0;193.0;38.0;;;;;255.0;64.0;162.0;29.0;48.0
459;52 Detailhandel en reparatie voor par...;Totaal (10 en meer) werkzame personen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;8.0;8.0;4.0;8.0;0.0;8.0;0.0;7.0;3.0;2.0;2.0;11.0
460;52 Detailhandel en reparatie voor par...;Totaal (10 en meer) werkzame personen;2006;7.0;;;;;;;87.0;57.0;8.0;22.0;;;;;87.0;60.0;5.0;22.0;18.0
461;52 Detailhandel en reparatie voor par...;Totaal (10 en meer) werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
462;52 Detailhandel en reparatie voor par...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
463;52 Detailhandel en reparatie voor par...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
464;52 Detailhandel en reparatie voor par...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
465;52 Detailhandel en reparatie voor par...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
466;52 Detailhandel en reparatie voor par...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;10.0
467;52 Detailhandel en reparatie voor par...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
468;52 Detailhandel en reparatie voor par...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
469;52 Detailhandel en reparatie voor par...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
470;52 Detailhandel en reparatie voor par...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
471;52 Detailhandel en reparatie voor par...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
472;52 Detailhandel en reparatie voor par...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;6.0
473;52 Detailhandel en reparatie voor par...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
474;52 Detailhandel en reparatie voor par...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
475;52 Detailhandel en reparatie voor par...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
476;52 Detailhandel en reparatie voor par...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
477;52 Detailhandel en reparatie voor par...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
478;52 Detailhandel en reparatie voor par...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;2.0
479;52 Detailhandel en reparatie voor par...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
480;I Vervoer, opslag en communicatie;Totaal (10 en meer) werkzame personen;2002;28.0;27.0;22.0;5.0;1.0;0.0;1.0;516.0;305.0;132.0;79.0;;;;;400.0;239.0;105.0;56.0;75.0
481;I Vervoer, opslag en communicatie;Totaal (10 en meer) werkzame personen;2003;27.0;25.0;21.0;4.0;2.0;0.0;2.0;425.0;243.0;105.0;76.0;55.0;15.0;3.0;37.0;326.0;204.0;83.0;40.0;52.0
482;I Vervoer, opslag en communicatie;Totaal (10 en meer) werkzame personen;2004;40.0;;;;;;;847.0;467.0;220.0;160.0;;;;;627.0;350.0;186.0;91.0;103.0
483;I Vervoer, opslag en communicatie;Totaal (10 en meer) werkzame personen;2005;36.0;30.0;26.0;4.0;6.0;0.0;5.0;543.0;285.0;211.0;48.0;59.0;11.0;32.0;15.0;298.0;175.0;102.0;21.0;70.0
484;I Vervoer, opslag en communicatie;Totaal (10 en meer) werkzame personen;2006;86.0;;;;;;;1428.0;762.0;514.0;153.0;;;;;1072.0;891.0;139.0;42.0;66.0
485;I Vervoer, opslag en communicatie;Totaal (10 en meer) werkzame personen;2007;;;;;;;;1139.0;949.0;;;269.0;227.0;;;1012.0;889.0;;;40.0
486;I Vervoer, opslag en communicatie;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
487;I Vervoer, opslag en communicatie;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
488;I Vervoer, opslag en communicatie;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
489;I Vervoer, opslag en communicatie;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
490;I Vervoer, opslag en communicatie;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;28.0
491;I Vervoer, opslag en communicatie;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
492;I Vervoer, opslag en communicatie;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
493;I Vervoer, opslag en communicatie;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
494;I Vervoer, opslag en communicatie;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
495;I Vervoer, opslag en communicatie;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
496;I Vervoer, opslag en communicatie;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;18.0
497;I Vervoer, opslag en communicatie;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
498;I Vervoer, opslag en communicatie;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
499;I Vervoer, opslag en communicatie;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
500;I Vervoer, opslag en communicatie;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
501;I Vervoer, opslag en communicatie;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
502;I Vervoer, opslag en communicatie;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;20.0
503;I Vervoer, opslag en communicatie;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
504;JA Financiële instellingen;Totaal (10 en meer) werkzame personen;2002;43.0;33.0;30.0;3.0;10.0;6.0;4.0;928.0;543.0;329.0;56.0;;;;;600.0;314.0;271.0;15.0;62.0
505;JA Financiële instellingen;Totaal (10 en meer) werkzame personen;2003;45.0;40.0;32.0;7.0;6.0;3.0;2.0;808.0;458.0;288.0;63.0;130.0;39.0;65.0;26.0;575.0;300.0;241.0;34.0;57.0
506;JA Financiële instellingen;Totaal (10 en meer) werkzame personen;2004;142.0;;;;;;;2944.0;1448.0;412.0;1084.0;;;;;1643.0;724.0;382.0;538.0;57.0
507;JA Financiële instellingen;Totaal (10 en meer) werkzame personen;2005;98.0;80.0;67.0;13.0;18.0;1.0;18.0;2016.0;874.0;647.0;494.0;196.0;63.0;92.0;41.0;1095.0;448.0;411.0;236.0;43.0
508;JA Financiële instellingen;Totaal (10 en meer) werkzame personen;2006;54.0;;;;;;;1027.0;514.0;380.0;133.0;;;;;740.0;412.0;278.0;50.0;92.0
509;JA Financiële instellingen;Totaal (10 en meer) werkzame personen;2007;;;;;;;;2299.0;991.0;;;848.0;285.0;;;2053.0;859.0;;;67.0
510;JA Financiële instellingen;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
511;JA Financiële instellingen;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
512;JA Financiële instellingen;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
513;JA Financiële instellingen;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
514;JA Financiële instellingen;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;44.0
515;JA Financiële instellingen;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
516;JA Financiële instellingen;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
517;JA Financiële instellingen;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
518;JA Financiële instellingen;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
519;JA Financiële instellingen;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
520;JA Financiële instellingen;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;24.0
521;JA Financiële instellingen;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
522;JA Financiële instellingen;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
523;JA Financiële instellingen;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
524;JA Financiële instellingen;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
525;JA Financiële instellingen;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
526;JA Financiële instellingen;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;24.0
527;JA Financiële instellingen;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
528;72 Computerservice- en informatietech...;Totaal (10 en meer) werkzame personen;2002;297.0;283.0;236.0;47.0;14.0;5.0;9.0;6344.0;4053.0;1318.0;973.0;;;;;4630.0;3114.0;911.0;605.0;538.0
529;72 Computerservice- en informatietech...;Totaal (10 en meer) werkzame personen;2003;224.0;214.0;177.0;37.0;10.0;1.0;9.0;4026.0;2477.0;1056.0;493.0;339.0;124.0;99.0;116.0;3012.0;1986.0;661.0;365.0;328.0
530;72 Computerservice- en informatietech...;Totaal (10 en meer) werkzame personen;2004;216.0;;;;;;;5325.0;3693.0;926.0;706.0;;;;;3768.0;2452.0;836.0;481.0;419.0
531;72 Computerservice- en informatietech...;Totaal (10 en meer) werkzame personen;2005;213.0;197.0;164.0;33.0;16.0;1.0;15.0;4072.0;2711.0;949.0;412.0;334.0;186.0;70.0;77.0;3036.0;2093.0;635.0;308.0;333.0
532;72 Computerservice- en informatietech...;Totaal (10 en meer) werkzame personen;2006;319.0;;;;;;;10834.0;8866.0;1211.0;758.0;;;;;5518.0;4143.0;1041.0;334.0;483.0
533;72 Computerservice- en informatietech...;Totaal (10 en meer) werkzame personen;2007;275.0;266.0;210.0;56.0;9.0;4.0;5.0;5424.0;4220.0;982.0;221.0;636.0;459.0;83.0;94.0;4481.0;3733.0;608.0;140.0;378.0
534;72 Computerservice- en informatietech...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
535;72 Computerservice- en informatietech...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
536;72 Computerservice- en informatietech...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
537;72 Computerservice- en informatietech...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
538;72 Computerservice- en informatietech...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;369.0
539;72 Computerservice- en informatietech...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
540;72 Computerservice- en informatietech...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
541;72 Computerservice- en informatietech...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
542;72 Computerservice- en informatietech...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
543;72 Computerservice- en informatietech...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
544;72 Computerservice- en informatietech...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;97.0
545;72 Computerservice- en informatietech...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
546;72 Computerservice- en informatietech...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
547;72 Computerservice- en informatietech...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
548;72 Computerservice- en informatietech...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
549;72 Computerservice- en informatietech...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
550;72 Computerservice- en informatietech...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;17.0
551;72 Computerservice- en informatietech...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
