ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
3001;Wijk 04 Hummelo en Keppel;Bronckhorst                   ;Wijk    ;WK187604  ;1.0;4335;59.0;46.0;33.0;0.0;3.0;7.0;0.0;8.0;6.0;9.0;13.0;11.0;10.0;4.0;6.0;1.0;2.0;0.0;2.0;0.0;14.0;11.0;2.0;2.0;0.0
3002;Hummelo;Bronckhorst                   ;Buurt   ;BU18760400;1.0;1030;10.0;10.0;7.0;0.0;2.0;1.0;0.0;2.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;2.0;0.0;0.0
3003;Hoog-Keppel;Bronckhorst                   ;Buurt   ;BU18760401;1.0;410;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;0.0;2.0;0.0
3004;Laag-Keppel;Bronckhorst                   ;Buurt   ;BU18760402;1.0;450;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;4.0;0.0
3005;Drempt;Bronckhorst                   ;Buurt   ;BU18760403;1.0;955;18.0;15.0;13.0;0.0;1.0;4.0;0.0;1.0;2.0;5.0;2.0;3.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;19.0;16.0;1.0;3.0;0.0
3006;Achterdrempt;Bronckhorst                   ;Buurt   ;BU18760404;1.0;320;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;0.0;6.0;0.0
3007;Verspreide huizen ten noorden van Drempt;Bronckhorst                   ;Buurt   ;BU18760405;1.0;400;6.0;5.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;15.0;13.0;3.0;0.0;3.0
3008;Verspreide huizen Hummelo;Bronckhorst                   ;Buurt   ;BU18760406;1.0;290;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;17.0;7.0;0.0;3.0;3.0
3009;Verspreide huizen Hummelo-Broek;Bronckhorst                   ;Buurt   ;BU18760407;1.0;130;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0
3010;Verspr.h. ten zuidoosten van Hummelo;Bronckhorst                   ;Buurt   ;BU18760408;1.0;180;4.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;22.0;6.0;0.0;0.0
3011;Verspreide huizen Hoog-Keppel;Bronckhorst                   ;Buurt   ;BU18760409;1.0;65;3.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;46.0;31.0;15.0;15.0;0.0
3012;Verspreide huizen Oude IJsselgebied;Bronckhorst                   ;Buurt   ;BU18760410;1.0;125;3.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;24.0;16.0;0.0;0.0
3013;Brummen;Brummen                       ;Gemeente;GM0213    ;;20771;423.0;288.0;208.0;45.0;6.0;19.0;3.0;41.0;34.0;60.0;80.0;88.0;67.0;26.0;41.0;21.0;47.0;24.0;12.0;11.0;20.0;14.0;2.0;3.0;2.0
3014;Wijk 01 Empe;Brummen                       ;Wijk    ;WK021301  ;1.0;645;16.0;10.0;10.0;7.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;3.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;25.0;16.0;3.0;5.0;5.0
3015;Empe Kern;Brummen                       ;Buurt   ;BU02130100;1.0;250;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;12.0;0.0;0.0;0.0;12.0
3016;Verspreide huizen Empe;Brummen                       ;Buurt   ;BU02130101;1.0;325;5.0;3.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;9.0;6.0;6.0;0.0
3017;Dovenkamp;Brummen                       ;Buurt   ;BU02130102;1.0;70;8.0;7.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;114.0;100.0;0.0;14.0;0.0
3018;Wijk 02 Tonden;Brummen                       ;Wijk    ;WK021302  ;1.0;345;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0
3019;Tonden;Brummen                       ;Buurt   ;BU02130200;1.0;345;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0
3020;Wijk 03 Brummen;Brummen                       ;Wijk    ;WK021303  ;1.0;8490;206.0;150.0;109.0;28.0;3.0;9.0;2.0;19.0;19.0;29.0;41.0;35.0;29.0;10.0;19.0;6.0;21.0;11.0;5.0;5.0;24.0;18.0;2.0;3.0;2.0
3021;Brummen Centrum;Brummen                       ;Buurt   ;BU02130300;1.0;1420;61.0;51.0;46.0;22.0;0.0;3.0;1.0;4.0;8.0;8.0;5.0;7.0;6.0;2.0;4.0;1.0;3.0;3.0;0.0;0.0;43.0;36.0;3.0;4.0;2.0
3022;Brummense Enk West;Brummen                       ;Buurt   ;BU02130301;1.0;1245;26.0;11.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;8.0;10.0;9.0;4.0;5.0;1.0;5.0;2.0;1.0;2.0;21.0;9.0;0.0;7.0;4.0
3023;Brummense Enk Oost;Brummen                       ;Buurt   ;BU02130302;1.0;1695;24.0;14.0;10.0;0.0;1.0;1.0;0.0;5.0;0.0;3.0;4.0;5.0;4.0;3.0;1.0;1.0;5.0;3.0;1.0;1.0;14.0;8.0;3.0;2.0;3.0
3024;De Pothof;Brummen                       ;Buurt   ;BU02130303;1.0;740;7.0;7.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0
3025;Koppelenburg;Brummen                       ;Buurt   ;BU02130304;1.0;475;5.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;11.0;8.0;2.0;0.0;2.0
3026;Verspreide huizen Brummen;Brummen                       ;Buurt   ;BU02130305;1.0;55;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;73.0;36.0;0.0;36.0;0.0
3027;Rhienderen Kern;Brummen                       ;Buurt   ;BU02130306;1.0;715;9.0;7.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;13.0;10.0;1.0;1.0;1.0
3028;Rhienderen Noord;Brummen                       ;Buurt   ;BU02130307;1.0;45;6.0;5.0;4.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;
3029;Rhienderense Enk;Brummen                       ;Buurt   ;BU02130308;1.0;135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3030;Elzenbos;Brummen                       ;Buurt   ;BU02130309;1.0;775;19.0;12.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;7.0;3.0;1.0;0.0;1.0;2.0;4.0;0.0;3.0;1.0;25.0;15.0;4.0;1.0;5.0
3031;Hazenberg;Brummen                       ;Buurt   ;BU02130310;1.0;25;14.0;14.0;10.0;1.0;0.0;2.0;0.0;0.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
3032;Verspreide huizen Rhienderen;Brummen                       ;Buurt   ;BU02130311;1.0;160;7.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;44.0;19.0;0.0;19.0;0.0
3033;Rhienderense Broek;Brummen                       ;Buurt   ;BU02130312;1.0;195;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0
3034;Oeken kern;Brummen                       ;Buurt   ;BU02130313;1.0;145;;;;;;;;;;;;;;;;;;;;;;;;;
3035;Verspreide huizen Oeken;Brummen                       ;Buurt   ;BU02130314;1.0;270;11.0;8.0;7.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;1.0;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;41.0;30.0;7.0;7.0;4.0
3036;Wapsum;Brummen                       ;Buurt   ;BU02130315;1.0;55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3037;Voorstonden;Brummen                       ;Buurt   ;BU02130316;1.0;100;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0
3038;Cortenoever;Brummen                       ;Buurt   ;BU02130317;1.0;230;11.0;10.0;10.0;1.0;1.0;0.0;1.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;48.0;43.0;13.0;0.0;4.0
3039;Wijk 04 Leuvenheim;Brummen                       ;Wijk    ;WK021304  ;1.0;680;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;9.0;3.0;0.0;3.0;3.0
3040;Leuvenheim kern;Brummen                       ;Buurt   ;BU02130400;1.0;545;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;9.0;2.0;0.0;4.0;4.0
3041;Verspreide huizen Leuvenheim;Brummen                       ;Buurt   ;BU02130401;1.0;80;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
3042;Lichtenbelt;Brummen                       ;Buurt   ;BU02130402;1.0;55;;;;;;;;;;;;;;;;;;;;;;;;;
3043;Wijk 05 Hall;Brummen                       ;Wijk    ;WK021305  ;1.0;810;10.0;7.0;7.0;0.0;0.0;1.0;0.0;3.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;12.0;9.0;4.0;1.0;2.0
3044;Hall kern;Brummen                       ;Buurt   ;BU02130500;1.0;315;3.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;6.0;3.0;0.0;3.0
3045;Verspreide huizen Hall;Brummen                       ;Buurt   ;BU02130501;1.0;295;6.0;4.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;20.0;14.0;7.0;3.0;3.0
3046;Cellenrijk;Brummen                       ;Buurt   ;BU02130502;1.0;195;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0
3047;Wijk 06 Eerbeek;Brummen                       ;Wijk    ;WK021306  ;1.0;9795;183.0;117.0;80.0;10.0;3.0;8.0;1.0;17.0;13.0;28.0;37.0;47.0;32.0;14.0;18.0;15.0;19.0;8.0;6.0;5.0;19.0;12.0;2.0;3.0;2.0
3048;Eerbeek centrum;Brummen                       ;Buurt   ;BU02130600;1.0;725;18.0;13.0;10.0;0.0;0.0;0.0;1.0;3.0;1.0;5.0;3.0;4.0;2.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;25.0;18.0;4.0;3.0;1.0
3049;Lombok;Brummen                       ;Buurt   ;BU02130601;1.0;1140;4.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;0.0;0.0
3050;Noorder Enk;Brummen                       ;Buurt   ;BU02130602;1.0;1785;31.0;18.0;11.0;1.0;0.0;1.0;0.0;3.0;0.0;6.0;7.0;8.0;8.0;6.0;2.0;0.0;5.0;2.0;1.0;2.0;17.0;10.0;2.0;4.0;3.0
3051;Werfakker;Brummen                       ;Buurt   ;BU02130603;1.0;1385;32.0;16.0;9.0;0.0;1.0;3.0;0.0;3.0;1.0;1.0;7.0;13.0;6.0;3.0;3.0;7.0;3.0;0.0;2.0;1.0;23.0;12.0;2.0;4.0;2.0
3052;Veldkant;Brummen                       ;Buurt   ;BU02130604;1.0;150;4.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;20.0;0.0;7.0;0.0
3053;Eerbeekse Enk;Brummen                       ;Buurt   ;BU02130605;1.0;3085;52.0;34.0;22.0;7.0;1.0;1.0;0.0;3.0;5.0;5.0;12.0;12.0;10.0;2.0;8.0;2.0;6.0;4.0;1.0;1.0;17.0;11.0;1.0;3.0;2.0
3054;Eerbeek Zuid;Brummen                       ;Buurt   ;BU02130606;1.0;120;12.0;6.0;6.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;3.0;2.0;0.0;2.0;1.0;3.0;1.0;2.0;0.0;100.0;50.0;0.0;17.0;25.0
3055;Het Hungeling;Brummen                       ;Buurt   ;BU02130607;1.0;270;5.0;5.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;4.0;0.0;0.0
3056;Wilhelminapark;Brummen                       ;Buurt   ;BU02130608;1.0;300;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;7.0;0.0;0.0
3057;Verspreide huizen Eerbeek;Brummen                       ;Buurt   ;BU02130609;1.0;710;13.0;9.0;6.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0;3.0;3.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;18.0;13.0;0.0;1.0;1.0
3058;Coldenhove;Brummen                       ;Buurt   ;BU02130610;1.0;120;10.0;7.0;6.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;1.0;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;83.0;58.0;8.0;17.0;0.0
3059;Brunssum;Brunssum                      ;Gemeente;GM0899    ;;28241;1016.0;721.0;598.0;40.0;87.0;116.0;27.0;187.0;76.0;65.0;123.0;185.0;155.0;72.0;83.0;30.0;110.0;58.0;36.0;16.0;36.0;26.0;7.0;5.0;4.0
3060;Wijk 01 Brunssum-West;Brunssum                      ;Wijk    ;WK089901  ;1.0;7130;213.0;158.0;137.0;4.0;16.0;31.0;2.0;54.0;19.0;11.0;21.0;28.0;21.0;7.0;14.0;7.0;27.0;7.0;12.0;8.0;30.0;22.0;8.0;3.0;4.0
3061;Klingelsberg;Brunssum                      ;Buurt   ;BU08990124;1.0;590;8.0;7.0;5.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;12.0;3.0;0.0;0.0
3062;Op de Vos;Brunssum                      ;Buurt   ;BU08990126;1.0;1445;38.0;26.0;21.0;0.0;1.0;3.0;0.0;14.0;2.0;1.0;5.0;4.0;4.0;1.0;3.0;0.0;8.0;1.0;3.0;4.0;26.0;18.0;10.0;3.0;6.0
3063;Treebeek-Zuid;Brunssum                      ;Buurt   ;BU08990134;1.0;1915;90.0;65.0;56.0;3.0;6.0;17.0;0.0;16.0;9.0;5.0;9.0;11.0;8.0;2.0;6.0;3.0;14.0;3.0;8.0;3.0;47.0;34.0;8.0;4.0;7.0
3064;Emma;Brunssum                      ;Buurt   ;BU08990135;1.0;1200;35.0;29.0;27.0;1.0;4.0;2.0;2.0;9.0;5.0;4.0;2.0;4.0;3.0;2.0;1.0;1.0;2.0;2.0;0.0;0.0;29.0;24.0;8.0;3.0;2.0
3065;Amstenraderveld;Brunssum                      ;Buurt   ;BU08990136;1.0;485;12.0;9.0;9.0;0.0;3.0;3.0;0.0;2.0;1.0;0.0;0.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;25.0;19.0;4.0;6.0;0.0
3066;Treebeek-Noord;Brunssum                      ;Buurt   ;BU08990144;1.0;1485;30.0;22.0;19.0;0.0;2.0;4.0;0.0;11.0;1.0;1.0;3.0;5.0;3.0;1.0;2.0;2.0;3.0;1.0;1.0;1.0;20.0;15.0;7.0;2.0;2.0
3067;Wijk 02 Brunssum-Noord;Brunssum                      ;Wijk    ;WK089902  ;1.0;6560;194.0;146.0;116.0;7.0;22.0;25.0;3.0;37.0;10.0;12.0;30.0;28.0;23.0;14.0;9.0;5.0;20.0;8.0;9.0;3.0;30.0;22.0;6.0;4.0;3.0
3068;Houserveld;Brunssum                      ;Buurt   ;BU08990201;1.0;45;16.0;13.0;12.0;0.0;4.0;0.0;1.0;0.0;4.0;3.0;1.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;
3069;Klingbemden;Brunssum                      ;Buurt   ;BU08990202;1.0;545;14.0;9.0;7.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;2.0;3.0;3.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;26.0;17.0;7.0;6.0;4.0
3070;Rozengaard;Brunssum                      ;Buurt   ;BU08990203;1.0;1325;35.0;19.0;15.0;0.0;4.0;3.0;0.0;5.0;2.0;1.0;4.0;6.0;5.0;3.0;2.0;1.0;10.0;1.0;7.0;2.0;26.0;14.0;4.0;4.0;8.0
3071;De Kling;Brunssum                      ;Buurt   ;BU08990204;1.0;685;16.0;10.0;7.0;0.0;0.0;3.0;0.0;3.0;0.0;1.0;3.0;4.0;4.0;3.0;1.0;0.0;2.0;2.0;0.0;0.0;23.0;15.0;4.0;6.0;3.0
3072;Op den Haan;Brunssum                      ;Buurt   ;BU08990205;1.0;755;28.0;24.0;17.0;1.0;0.0;5.0;1.0;10.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;37.0;32.0;13.0;0.0;1.0
3073;Lemmender;Brunssum                      ;Buurt   ;BU08990207;1.0;1050;44.0;36.0;33.0;5.0;5.0;10.0;1.0;4.0;3.0;5.0;3.0;5.0;4.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;42.0;34.0;4.0;4.0;3.0
3074;De Streek;Brunssum                      ;Buurt   ;BU08990208;1.0;840;20.0;18.0;16.0;0.0;5.0;4.0;0.0;6.0;0.0;1.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;24.0;21.0;7.0;2.0;0.0
3075;Het Heufken;Brunssum                      ;Buurt   ;BU08990209;1.0;710;14.0;11.0;5.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;6.0;1.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;20.0;15.0;4.0;1.0;3.0
3076;Bexdelle;Brunssum                      ;Buurt   ;BU08990225;1.0;365;5.0;5.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;5.0;0.0;0.0
3077;Merkelbeekerdal;Brunssum                      ;Buurt   ;BU08990242;1.0;110;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0
3078;Buitengebied;Brunssum                      ;Buurt   ;BU08990243;1.0;115;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0
3079;Wijk 03 Brunssum-Oost;Brunssum                      ;Wijk    ;WK089903  ;1.0;4320;161.0;103.0;80.0;3.0;15.0;10.0;1.0;25.0;14.0;12.0;23.0;35.0;27.0;10.0;17.0;8.0;23.0;17.0;4.0;2.0;37.0;24.0;6.0;6.0;5.0
3080;Rode Beek;Brunssum                      ;Buurt   ;BU08990314;1.0;55;8.0;6.0;5.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;145.0;109.0;0.0;18.0;18.0
3081;Op gen Hoes;Brunssum                      ;Buurt   ;BU08990315;1.0;240;11.0;7.0;6.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;1.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;46.0;29.0;8.0;13.0;0.0
3082;Oeloven;Brunssum                      ;Buurt   ;BU08990316;1.0;900;16.0;13.0;8.0;0.0;3.0;1.0;0.0;2.0;1.0;1.0;5.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;18.0;14.0;2.0;2.0;1.0
3083;De Eggen;Brunssum                      ;Buurt   ;BU08990317;1.0;1755;68.0;38.0;31.0;3.0;5.0;2.0;1.0;17.0;1.0;2.0;7.0;21.0;16.0;6.0;10.0;5.0;9.0;6.0;2.0;1.0;39.0;22.0;10.0;9.0;5.0
3084;Schuttersveld;Brunssum                      ;Buurt   ;BU08990318;1.0;1000;17.0;12.0;6.0;0.0;0.0;2.0;0.0;3.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;1.0;17.0;12.0;3.0;0.0;5.0
3085;De Kattekoelen;Brunssum                      ;Buurt   ;BU08990332;1.0;0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
3086;Bouwberg;Brunssum                      ;Buurt   ;BU08990333;1.0;125;13.0;8.0;8.0;0.0;2.0;2.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;4.0;0.0;0.0;104.0;64.0;0.0;0.0;32.0
3087;Ora et Labora;Brunssum                      ;Buurt   ;BU08990337;1.0;0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
3088;Hendrik en omgeving;Brunssum                      ;Buurt   ;BU08990339;1.0;0;6.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;
3089;De Heide;Brunssum                      ;Buurt   ;BU08990340;1.0;0;11.0;9.0;8.0;0.0;1.0;1.0;0.0;;2.0;;1.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;;
3090;Kleikoelen;Brunssum                      ;Buurt   ;BU08990345;1.0;225;9.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0;3.0;1.0;2.0;0.0;40.0;18.0;0.0;9.0;13.0
3091;Wijk 04 Brunssum-Zuid;Brunssum                      ;Wijk    ;WK089904  ;1.0;2895;109.0;84.0;65.0;8.0;10.0;9.0;1.0;28.0;3.0;6.0;19.0;17.0;15.0;11.0;4.0;2.0;8.0;5.0;2.0;1.0;38.0;29.0;10.0;5.0;3.0
3092;Vondelstraat;Brunssum                      ;Buurt   ;BU08990428;1.0;230;20.0;19.0;16.0;2.0;3.0;3.0;1.0;3.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;87.0;83.0;13.0;0.0;4.0
3093;Langenberg;Brunssum                      ;Buurt   ;BU08990429;1.0;1410;45.0;34.0;26.0;2.0;3.0;2.0;0.0;17.0;0.0;2.0;8.0;8.0;7.0;6.0;1.0;1.0;3.0;1.0;2.0;0.0;32.0;24.0;12.0;5.0;2.0
3094;De Struiken;Brunssum                      ;Buurt   ;BU08990430;1.0;1235;29.0;20.0;15.0;3.0;3.0;3.0;0.0;5.0;0.0;1.0;5.0;6.0;6.0;4.0;2.0;0.0;3.0;3.0;0.0;0.0;23.0;16.0;4.0;5.0;2.0
3095;Douvenberg;Brunssum                      ;Buurt   ;BU08990431;1.0;0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;;;;;
3096;Brandenberg;Brunssum                      ;Buurt   ;BU08990438;1.0;0;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;
3097;Brunssumer Heide;Brunssum                      ;Buurt   ;BU08990441;1.0;10;7.0;7.0;6.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
