ID;Geslacht;Leeftijd;RegioS;Perioden;AO_1;WAO_2;Wajong_3;WAZ_4
4284;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2001 1e kwartaal;840.0;640.0;70.0;130.0
4285;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2001 2e kwartaal;850.0;640.0;80.0;130.0
4286;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2001 3e kwartaal;850.0;640.0;80.0;130.0
4287;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2001 4e kwartaal;850.0;640.0;80.0;120.0
4288;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2002 1e kwartaal;860.0;660.0;80.0;120.0
4289;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2002 2e kwartaal;880.0;660.0;90.0;130.0
4290;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2002 3e kwartaal;860.0;650.0;90.0;130.0
4291;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2002 4e kwartaal;870.0;650.0;90.0;130.0
4292;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2003 1e kwartaal;850.0;640.0;90.0;120.0
4293;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2003 2e kwartaal;850.0;630.0;90.0;120.0
4294;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2003 3e kwartaal;850.0;630.0;100.0;120.0
4295;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2003 4e kwartaal;840.0;630.0;100.0;120.0
4296;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2004 1e kwartaal;840.0;620.0;100.0;120.0
4297;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2004 2e kwartaal;850.0;620.0;110.0;120.0
4298;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2004 3e kwartaal;830.0;600.0;110.0;120.0
4299;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2004 4e kwartaal;830.0;600.0;120.0;110.0
4300;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2005 1e kwartaal;820.0;590.0;120.0;110.0
4301;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2005 2e kwartaal;810.0;580.0;120.0;110.0
4302;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2005 3e kwartaal;800.0;570.0;120.0;110.0
4303;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2005 4e kwartaal;780.0;550.0;120.0;110.0
4304;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2006 1e kwartaal;760.0;540.0;120.0;110.0
4305;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2006 2e kwartaal;740.0;510.0;120.0;100.0
4306;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2006 3e kwartaal;700.0;480.0;120.0;100.0
4307;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2006 4e kwartaal;690.0;470.0;120.0;100.0
4308;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2007 1e kwartaal;680.0;460.0;130.0;100.0
4309;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2007 2e kwartaal;670.0;450.0;130.0;90.0
4310;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2007 3e kwartaal;660.0;440.0;130.0;90.0
4311;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2007 4e kwartaal;660.0;440.0;130.0;90.0
4312;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2008 1e kwartaal;660.0;430.0;140.0;90.0
4313;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2008 2e kwartaal;640.0;420.0;130.0;80.0
4314;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2008 3e kwartaal;640.0;420.0;140.0;80.0
4315;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2008 4e kwartaal;620.0;410.0;140.0;80.0
4316;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2009 1e kwartaal;600.0;400.0;140.0;70.0
4317;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2009 2e kwartaal;590.0;390.0;140.0;70.0
4318;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2009 3e kwartaal;590.0;380.0;140.0;70.0
4319;Geslacht totaal;Leeftijd totaal;Boarnsterhim;2009 4e kwartaal*;590.0;380.0;140.0;70.0
4320;Geslacht totaal;Leeftijd totaal;Bodegraven;1998 1e kwartaal;720.0;560.0;100.0;70.0
4321;Geslacht totaal;Leeftijd totaal;Bodegraven;1998 2e kwartaal;740.0;570.0;100.0;70.0
4322;Geslacht totaal;Leeftijd totaal;Bodegraven;1998 3e kwartaal;740.0;580.0;100.0;60.0
4323;Geslacht totaal;Leeftijd totaal;Bodegraven;1998 4e kwartaal;770.0;600.0;110.0;60.0
4324;Geslacht totaal;Leeftijd totaal;Bodegraven;1999 1e kwartaal;760.0;590.0;110.0;60.0
4325;Geslacht totaal;Leeftijd totaal;Bodegraven;1999 2e kwartaal;760.0;590.0;110.0;50.0
4326;Geslacht totaal;Leeftijd totaal;Bodegraven;1999 3e kwartaal;770.0;600.0;120.0;50.0
4327;Geslacht totaal;Leeftijd totaal;Bodegraven;1999 4e kwartaal;780.0;610.0;120.0;50.0
4328;Geslacht totaal;Leeftijd totaal;Bodegraven;2000 1e kwartaal;780.0;610.0;120.0;50.0
4329;Geslacht totaal;Leeftijd totaal;Bodegraven;2000 2e kwartaal;780.0;600.0;120.0;50.0
4330;Geslacht totaal;Leeftijd totaal;Bodegraven;2000 3e kwartaal;790.0;620.0;120.0;50.0
4331;Geslacht totaal;Leeftijd totaal;Bodegraven;2000 4e kwartaal;810.0;640.0;120.0;50.0
4332;Geslacht totaal;Leeftijd totaal;Bodegraven;2001 1e kwartaal;820.0;640.0;130.0;50.0
4333;Geslacht totaal;Leeftijd totaal;Bodegraven;2001 2e kwartaal;830.0;650.0;130.0;50.0
4334;Geslacht totaal;Leeftijd totaal;Bodegraven;2001 3e kwartaal;830.0;660.0;120.0;50.0
4335;Geslacht totaal;Leeftijd totaal;Bodegraven;2001 4e kwartaal;830.0;660.0;120.0;50.0
4336;Geslacht totaal;Leeftijd totaal;Bodegraven;2002 1e kwartaal;840.0;670.0;120.0;50.0
4337;Geslacht totaal;Leeftijd totaal;Bodegraven;2002 2e kwartaal;850.0;670.0;120.0;50.0
4338;Geslacht totaal;Leeftijd totaal;Bodegraven;2002 3e kwartaal;850.0;660.0;140.0;50.0
4339;Geslacht totaal;Leeftijd totaal;Bodegraven;2002 4e kwartaal;840.0;660.0;140.0;50.0
4340;Geslacht totaal;Leeftijd totaal;Bodegraven;2003 1e kwartaal;840.0;650.0;140.0;50.0
4341;Geslacht totaal;Leeftijd totaal;Bodegraven;2003 2e kwartaal;840.0;650.0;130.0;50.0
4342;Geslacht totaal;Leeftijd totaal;Bodegraven;2003 3e kwartaal;840.0;650.0;140.0;50.0
4343;Geslacht totaal;Leeftijd totaal;Bodegraven;2003 4e kwartaal;830.0;640.0;130.0;60.0
4344;Geslacht totaal;Leeftijd totaal;Bodegraven;2004 1e kwartaal;820.0;640.0;140.0;50.0
4345;Geslacht totaal;Leeftijd totaal;Bodegraven;2004 2e kwartaal;810.0;630.0;140.0;50.0
4346;Geslacht totaal;Leeftijd totaal;Bodegraven;2004 3e kwartaal;810.0;630.0;140.0;50.0
4347;Geslacht totaal;Leeftijd totaal;Bodegraven;2004 4e kwartaal;820.0;630.0;140.0;50.0
4348;Geslacht totaal;Leeftijd totaal;Bodegraven;2005 1e kwartaal;800.0;610.0;140.0;50.0
4349;Geslacht totaal;Leeftijd totaal;Bodegraven;2005 2e kwartaal;790.0;600.0;140.0;50.0
4350;Geslacht totaal;Leeftijd totaal;Bodegraven;2005 3e kwartaal;780.0;600.0;150.0;40.0
4351;Geslacht totaal;Leeftijd totaal;Bodegraven;2005 4e kwartaal;770.0;580.0;150.0;40.0
4352;Geslacht totaal;Leeftijd totaal;Bodegraven;2006 1e kwartaal;740.0;560.0;140.0;40.0
4353;Geslacht totaal;Leeftijd totaal;Bodegraven;2006 2e kwartaal;730.0;550.0;140.0;40.0
4354;Geslacht totaal;Leeftijd totaal;Bodegraven;2006 3e kwartaal;720.0;530.0;150.0;40.0
4355;Geslacht totaal;Leeftijd totaal;Bodegraven;2006 4e kwartaal;700.0;520.0;150.0;40.0
4356;Geslacht totaal;Leeftijd totaal;Bodegraven;2007 1e kwartaal;690.0;500.0;150.0;40.0
4357;Geslacht totaal;Leeftijd totaal;Bodegraven;2007 2e kwartaal;690.0;500.0;160.0;40.0
4358;Geslacht totaal;Leeftijd totaal;Bodegraven;2007 3e kwartaal;680.0;490.0;160.0;40.0
4359;Geslacht totaal;Leeftijd totaal;Bodegraven;2007 4e kwartaal;680.0;480.0;160.0;40.0
4360;Geslacht totaal;Leeftijd totaal;Bodegraven;2008 1e kwartaal;670.0;470.0;160.0;40.0
4361;Geslacht totaal;Leeftijd totaal;Bodegraven;2008 2e kwartaal;660.0;460.0;160.0;40.0
4362;Geslacht totaal;Leeftijd totaal;Bodegraven;2008 3e kwartaal;640.0;450.0;160.0;30.0
4363;Geslacht totaal;Leeftijd totaal;Bodegraven;2008 4e kwartaal;620.0;430.0;160.0;30.0
4364;Geslacht totaal;Leeftijd totaal;Bodegraven;2009 1e kwartaal;620.0;430.0;160.0;30.0
4365;Geslacht totaal;Leeftijd totaal;Bodegraven;2009 2e kwartaal;610.0;420.0;160.0;30.0
4366;Geslacht totaal;Leeftijd totaal;Bodegraven;2009 3e kwartaal;600.0;410.0;160.0;30.0
4367;Geslacht totaal;Leeftijd totaal;Bodegraven;2009 4e kwartaal*;590.0;400.0;160.0;30.0
4368;Geslacht totaal;Leeftijd totaal;Boekel;1998 1e kwartaal;650.0;460.0;70.0;110.0
4369;Geslacht totaal;Leeftijd totaal;Boekel;1998 2e kwartaal;640.0;460.0;70.0;110.0
4370;Geslacht totaal;Leeftijd totaal;Boekel;1998 3e kwartaal;640.0;460.0;70.0;100.0
4371;Geslacht totaal;Leeftijd totaal;Boekel;1998 4e kwartaal;640.0;460.0;70.0;100.0
4372;Geslacht totaal;Leeftijd totaal;Boekel;1999 1e kwartaal;630.0;450.0;80.0;100.0
4373;Geslacht totaal;Leeftijd totaal;Boekel;1999 2e kwartaal;640.0;460.0;80.0;100.0
4374;Geslacht totaal;Leeftijd totaal;Boekel;1999 3e kwartaal;640.0;460.0;80.0;100.0
4375;Geslacht totaal;Leeftijd totaal;Boekel;1999 4e kwartaal;650.0;470.0;80.0;100.0
4376;Geslacht totaal;Leeftijd totaal;Boekel;2000 1e kwartaal;680.0;490.0;90.0;100.0
4377;Geslacht totaal;Leeftijd totaal;Boekel;2000 2e kwartaal;680.0;480.0;90.0;100.0
4378;Geslacht totaal;Leeftijd totaal;Boekel;2000 3e kwartaal;680.0;490.0;90.0;100.0
4379;Geslacht totaal;Leeftijd totaal;Boekel;2000 4e kwartaal;680.0;490.0;90.0;100.0
4380;Geslacht totaal;Leeftijd totaal;Boekel;2001 1e kwartaal;680.0;490.0;90.0;100.0
4381;Geslacht totaal;Leeftijd totaal;Boekel;2001 2e kwartaal;670.0;480.0;90.0;100.0
4382;Geslacht totaal;Leeftijd totaal;Boekel;2001 3e kwartaal;680.0;480.0;90.0;100.0
4383;Geslacht totaal;Leeftijd totaal;Boekel;2001 4e kwartaal;670.0;480.0;90.0;100.0
4384;Geslacht totaal;Leeftijd totaal;Boekel;2002 1e kwartaal;680.0;490.0;90.0;100.0
4385;Geslacht totaal;Leeftijd totaal;Boekel;2002 2e kwartaal;670.0;490.0;90.0;100.0
4386;Geslacht totaal;Leeftijd totaal;Boekel;2002 3e kwartaal;690.0;500.0;90.0;100.0
4387;Geslacht totaal;Leeftijd totaal;Boekel;2002 4e kwartaal;690.0;490.0;90.0;110.0
4388;Geslacht totaal;Leeftijd totaal;Boekel;2003 1e kwartaal;690.0;500.0;90.0;110.0
4389;Geslacht totaal;Leeftijd totaal;Boekel;2003 2e kwartaal;690.0;490.0;100.0;100.0
4390;Geslacht totaal;Leeftijd totaal;Boekel;2003 3e kwartaal;690.0;490.0;100.0;100.0
4391;Geslacht totaal;Leeftijd totaal;Boekel;2003 4e kwartaal;680.0;490.0;100.0;100.0
4392;Geslacht totaal;Leeftijd totaal;Boekel;2004 1e kwartaal;680.0;480.0;100.0;100.0
4393;Geslacht totaal;Leeftijd totaal;Boekel;2004 2e kwartaal;670.0;470.0;100.0;100.0
4394;Geslacht totaal;Leeftijd totaal;Boekel;2004 3e kwartaal;670.0;460.0;110.0;100.0
4395;Geslacht totaal;Leeftijd totaal;Boekel;2004 4e kwartaal;670.0;470.0;110.0;100.0
4396;Geslacht totaal;Leeftijd totaal;Boekel;2005 1e kwartaal;660.0;460.0;110.0;90.0
4397;Geslacht totaal;Leeftijd totaal;Boekel;2005 2e kwartaal;650.0;450.0;110.0;90.0
4398;Geslacht totaal;Leeftijd totaal;Boekel;2005 3e kwartaal;650.0;450.0;110.0;90.0
4399;Geslacht totaal;Leeftijd totaal;Boekel;2005 4e kwartaal;630.0;440.0;110.0;80.0
4400;Geslacht totaal;Leeftijd totaal;Boekel;2006 1e kwartaal;630.0;440.0;110.0;80.0
4401;Geslacht totaal;Leeftijd totaal;Boekel;2006 2e kwartaal;590.0;420.0;100.0;70.0
4402;Geslacht totaal;Leeftijd totaal;Boekel;2006 3e kwartaal;580.0;410.0;100.0;70.0
4403;Geslacht totaal;Leeftijd totaal;Boekel;2006 4e kwartaal;580.0;410.0;100.0;70.0
4404;Geslacht totaal;Leeftijd totaal;Boekel;2007 1e kwartaal;580.0;410.0;100.0;70.0
4405;Geslacht totaal;Leeftijd totaal;Boekel;2007 2e kwartaal;560.0;400.0;100.0;70.0
4406;Geslacht totaal;Leeftijd totaal;Boekel;2007 3e kwartaal;560.0;390.0;100.0;60.0
4407;Geslacht totaal;Leeftijd totaal;Boekel;2007 4e kwartaal;560.0;390.0;100.0;60.0
4408;Geslacht totaal;Leeftijd totaal;Boekel;2008 1e kwartaal;540.0;380.0;110.0;60.0
4409;Geslacht totaal;Leeftijd totaal;Boekel;2008 2e kwartaal;540.0;370.0;110.0;60.0
4410;Geslacht totaal;Leeftijd totaal;Boekel;2008 3e kwartaal;540.0;370.0;110.0;60.0
4411;Geslacht totaal;Leeftijd totaal;Boekel;2008 4e kwartaal;540.0;360.0;120.0;60.0
4412;Geslacht totaal;Leeftijd totaal;Boekel;2009 1e kwartaal;530.0;360.0;120.0;60.0
4413;Geslacht totaal;Leeftijd totaal;Boekel;2009 2e kwartaal;520.0;350.0;120.0;50.0
4414;Geslacht totaal;Leeftijd totaal;Boekel;2009 3e kwartaal;520.0;350.0;120.0;50.0
4415;Geslacht totaal;Leeftijd totaal;Boekel;2009 4e kwartaal*;520.0;340.0;120.0;50.0
4416;Geslacht totaal;Leeftijd totaal;Ten Boer;1998 1e kwartaal;290.0;220.0;30.0;40.0
4417;Geslacht totaal;Leeftijd totaal;Ten Boer;1998 2e kwartaal;300.0;230.0;30.0;40.0
4418;Geslacht totaal;Leeftijd totaal;Ten Boer;1998 3e kwartaal;300.0;230.0;30.0;40.0
4419;Geslacht totaal;Leeftijd totaal;Ten Boer;1998 4e kwartaal;300.0;220.0;30.0;40.0
4420;Geslacht totaal;Leeftijd totaal;Ten Boer;1999 1e kwartaal;300.0;230.0;30.0;40.0
4421;Geslacht totaal;Leeftijd totaal;Ten Boer;1999 2e kwartaal;290.0;220.0;30.0;40.0
4422;Geslacht totaal;Leeftijd totaal;Ten Boer;1999 3e kwartaal;300.0;230.0;30.0;40.0
4423;Geslacht totaal;Leeftijd totaal;Ten Boer;1999 4e kwartaal;310.0;230.0;30.0;40.0
4424;Geslacht totaal;Leeftijd totaal;Ten Boer;2000 1e kwartaal;310.0;240.0;30.0;40.0
4425;Geslacht totaal;Leeftijd totaal;Ten Boer;2000 2e kwartaal;310.0;240.0;30.0;40.0
4426;Geslacht totaal;Leeftijd totaal;Ten Boer;2000 3e kwartaal;300.0;240.0;30.0;40.0
4427;Geslacht totaal;Leeftijd totaal;Ten Boer;2000 4e kwartaal;310.0;240.0;30.0;40.0
4428;Geslacht totaal;Leeftijd totaal;Ten Boer;2001 1e kwartaal;310.0;250.0;30.0;30.0
4429;Geslacht totaal;Leeftijd totaal;Ten Boer;2001 2e kwartaal;320.0;250.0;30.0;30.0
4430;Geslacht totaal;Leeftijd totaal;Ten Boer;2001 3e kwartaal;310.0;250.0;30.0;30.0
4431;Geslacht totaal;Leeftijd totaal;Ten Boer;2001 4e kwartaal;310.0;250.0;30.0;30.0
4432;Geslacht totaal;Leeftijd totaal;Ten Boer;2002 1e kwartaal;310.0;250.0;30.0;30.0
4433;Geslacht totaal;Leeftijd totaal;Ten Boer;2002 2e kwartaal;310.0;250.0;30.0;30.0
4434;Geslacht totaal;Leeftijd totaal;Ten Boer;2002 3e kwartaal;310.0;250.0;30.0;30.0
4435;Geslacht totaal;Leeftijd totaal;Ten Boer;2002 4e kwartaal;310.0;240.0;30.0;40.0
4436;Geslacht totaal;Leeftijd totaal;Ten Boer;2003 1e kwartaal;320.0;250.0;30.0;30.0
4437;Geslacht totaal;Leeftijd totaal;Ten Boer;2003 2e kwartaal;320.0;250.0;30.0;40.0
4438;Geslacht totaal;Leeftijd totaal;Ten Boer;2003 3e kwartaal;310.0;240.0;30.0;40.0
4439;Geslacht totaal;Leeftijd totaal;Ten Boer;2003 4e kwartaal;300.0;240.0;30.0;40.0
4440;Geslacht totaal;Leeftijd totaal;Ten Boer;2004 1e kwartaal;300.0;230.0;30.0;40.0
4441;Geslacht totaal;Leeftijd totaal;Ten Boer;2004 2e kwartaal;300.0;240.0;30.0;30.0
4442;Geslacht totaal;Leeftijd totaal;Ten Boer;2004 3e kwartaal;300.0;240.0;30.0;40.0
4443;Geslacht totaal;Leeftijd totaal;Ten Boer;2004 4e kwartaal;310.0;240.0;30.0;40.0
4444;Geslacht totaal;Leeftijd totaal;Ten Boer;2005 1e kwartaal;300.0;230.0;30.0;40.0
4445;Geslacht totaal;Leeftijd totaal;Ten Boer;2005 2e kwartaal;290.0;220.0;30.0;30.0
4446;Geslacht totaal;Leeftijd totaal;Ten Boer;2005 3e kwartaal;270.0;210.0;30.0;30.0
4447;Geslacht totaal;Leeftijd totaal;Ten Boer;2005 4e kwartaal;260.0;210.0;30.0;30.0
4448;Geslacht totaal;Leeftijd totaal;Ten Boer;2006 1e kwartaal;250.0;200.0;30.0;30.0
4449;Geslacht totaal;Leeftijd totaal;Ten Boer;2006 2e kwartaal;240.0;190.0;30.0;30.0
4450;Geslacht totaal;Leeftijd totaal;Ten Boer;2006 3e kwartaal;240.0;180.0;30.0;30.0
4451;Geslacht totaal;Leeftijd totaal;Ten Boer;2006 4e kwartaal;240.0;180.0;40.0;30.0
4452;Geslacht totaal;Leeftijd totaal;Ten Boer;2007 1e kwartaal;230.0;170.0;40.0;20.0
4453;Geslacht totaal;Leeftijd totaal;Ten Boer;2007 2e kwartaal;230.0;170.0;40.0;30.0
4454;Geslacht totaal;Leeftijd totaal;Ten Boer;2007 3e kwartaal;230.0;170.0;40.0;20.0
4455;Geslacht totaal;Leeftijd totaal;Ten Boer;2007 4e kwartaal;230.0;170.0;40.0;20.0
4456;Geslacht totaal;Leeftijd totaal;Ten Boer;2008 1e kwartaal;230.0;170.0;40.0;20.0
4457;Geslacht totaal;Leeftijd totaal;Ten Boer;2008 2e kwartaal;230.0;160.0;40.0;20.0
4458;Geslacht totaal;Leeftijd totaal;Ten Boer;2008 3e kwartaal;230.0;160.0;40.0;20.0
4459;Geslacht totaal;Leeftijd totaal;Ten Boer;2008 4e kwartaal;220.0;160.0;40.0;20.0
4460;Geslacht totaal;Leeftijd totaal;Ten Boer;2009 1e kwartaal;230.0;160.0;50.0;20.0
4461;Geslacht totaal;Leeftijd totaal;Ten Boer;2009 2e kwartaal;220.0;150.0;50.0;20.0
4462;Geslacht totaal;Leeftijd totaal;Ten Boer;2009 3e kwartaal;210.0;140.0;50.0;20.0
4463;Geslacht totaal;Leeftijd totaal;Ten Boer;2009 4e kwartaal*;210.0;140.0;50.0;20.0
4464;Geslacht totaal;Leeftijd totaal;Bolsward;1998 1e kwartaal;530.0;400.0;70.0;50.0
4465;Geslacht totaal;Leeftijd totaal;Bolsward;1998 2e kwartaal;520.0;400.0;70.0;50.0
4466;Geslacht totaal;Leeftijd totaal;Bolsward;1998 3e kwartaal;520.0;390.0;70.0;50.0
4467;Geslacht totaal;Leeftijd totaal;Bolsward;1998 4e kwartaal;510.0;400.0;70.0;50.0
4468;Geslacht totaal;Leeftijd totaal;Bolsward;1999 1e kwartaal;510.0;390.0;70.0;50.0
4469;Geslacht totaal;Leeftijd totaal;Bolsward;1999 2e kwartaal;510.0;400.0;70.0;50.0
4470;Geslacht totaal;Leeftijd totaal;Bolsward;1999 3e kwartaal;510.0;390.0;70.0;50.0
4471;Geslacht totaal;Leeftijd totaal;Bolsward;1999 4e kwartaal;520.0;390.0;80.0;50.0
4472;Geslacht totaal;Leeftijd totaal;Bolsward;2000 1e kwartaal;520.0;400.0;80.0;50.0
4473;Geslacht totaal;Leeftijd totaal;Bolsward;2000 2e kwartaal;520.0;400.0;80.0;40.0
4474;Geslacht totaal;Leeftijd totaal;Bolsward;2000 3e kwartaal;520.0;400.0;80.0;40.0
4475;Geslacht totaal;Leeftijd totaal;Bolsward;2000 4e kwartaal;520.0;400.0;80.0;40.0
4476;Geslacht totaal;Leeftijd totaal;Bolsward;2001 1e kwartaal;520.0;400.0;80.0;40.0
4477;Geslacht totaal;Leeftijd totaal;Bolsward;2001 2e kwartaal;520.0;400.0;80.0;40.0
4478;Geslacht totaal;Leeftijd totaal;Bolsward;2001 3e kwartaal;500.0;380.0;80.0;40.0
4479;Geslacht totaal;Leeftijd totaal;Bolsward;2001 4e kwartaal;510.0;390.0;80.0;40.0
4480;Geslacht totaal;Leeftijd totaal;Bolsward;2002 1e kwartaal;510.0;390.0;80.0;40.0
4481;Geslacht totaal;Leeftijd totaal;Bolsward;2002 2e kwartaal;520.0;400.0;80.0;40.0
4482;Geslacht totaal;Leeftijd totaal;Bolsward;2002 3e kwartaal;520.0;400.0;80.0;40.0
4483;Geslacht totaal;Leeftijd totaal;Bolsward;2002 4e kwartaal;520.0;390.0;90.0;40.0
4484;Geslacht totaal;Leeftijd totaal;Bolsward;2003 1e kwartaal;520.0;390.0;90.0;40.0
4485;Geslacht totaal;Leeftijd totaal;Bolsward;2003 2e kwartaal;510.0;380.0;100.0;40.0
4486;Geslacht totaal;Leeftijd totaal;Bolsward;2003 3e kwartaal;510.0;370.0;100.0;40.0
4487;Geslacht totaal;Leeftijd totaal;Bolsward;2003 4e kwartaal;500.0;370.0;100.0;40.0
4488;Geslacht totaal;Leeftijd totaal;Bolsward;2004 1e kwartaal;490.0;370.0;90.0;40.0
4489;Geslacht totaal;Leeftijd totaal;Bolsward;2004 2e kwartaal;500.0;370.0;90.0;40.0
4490;Geslacht totaal;Leeftijd totaal;Bolsward;2004 3e kwartaal;490.0;360.0;90.0;40.0
4491;Geslacht totaal;Leeftijd totaal;Bolsward;2004 4e kwartaal;480.0;350.0;90.0;40.0
4492;Geslacht totaal;Leeftijd totaal;Bolsward;2005 1e kwartaal;480.0;340.0;90.0;40.0
4493;Geslacht totaal;Leeftijd totaal;Bolsward;2005 2e kwartaal;480.0;340.0;100.0;40.0
4494;Geslacht totaal;Leeftijd totaal;Bolsward;2005 3e kwartaal;480.0;330.0;100.0;40.0
4495;Geslacht totaal;Leeftijd totaal;Bolsward;2005 4e kwartaal;450.0;320.0;90.0;40.0
4496;Geslacht totaal;Leeftijd totaal;Bolsward;2006 1e kwartaal;450.0;320.0;90.0;40.0
4497;Geslacht totaal;Leeftijd totaal;Bolsward;2006 2e kwartaal;430.0;310.0;90.0;30.0
4498;Geslacht totaal;Leeftijd totaal;Bolsward;2006 3e kwartaal;440.0;310.0;100.0;30.0
4499;Geslacht totaal;Leeftijd totaal;Bolsward;2006 4e kwartaal;430.0;300.0;100.0;30.0
4500;Geslacht totaal;Leeftijd totaal;Bolsward;2007 1e kwartaal;420.0;290.0;100.0;20.0
4501;Geslacht totaal;Leeftijd totaal;Bolsward;2007 2e kwartaal;420.0;290.0;110.0;30.0
4502;Geslacht totaal;Leeftijd totaal;Bolsward;2007 3e kwartaal;420.0;280.0;110.0;20.0
4503;Geslacht totaal;Leeftijd totaal;Bolsward;2007 4e kwartaal;410.0;270.0;110.0;20.0
4504;Geslacht totaal;Leeftijd totaal;Bolsward;2008 1e kwartaal;410.0;270.0;120.0;20.0
4505;Geslacht totaal;Leeftijd totaal;Bolsward;2008 2e kwartaal;410.0;270.0;120.0;20.0
4506;Geslacht totaal;Leeftijd totaal;Bolsward;2008 3e kwartaal;400.0;260.0;120.0;20.0
4507;Geslacht totaal;Leeftijd totaal;Bolsward;2008 4e kwartaal;420.0;260.0;140.0;20.0
4508;Geslacht totaal;Leeftijd totaal;Bolsward;2009 1e kwartaal;420.0;250.0;140.0;20.0
4509;Geslacht totaal;Leeftijd totaal;Bolsward;2009 2e kwartaal;410.0;240.0;150.0;20.0
4510;Geslacht totaal;Leeftijd totaal;Bolsward;2009 3e kwartaal;410.0;240.0;150.0;20.0
4511;Geslacht totaal;Leeftijd totaal;Bolsward;2009 4e kwartaal*;410.0;240.0;150.0;20.0
4512;Geslacht totaal;Leeftijd totaal;Borculo;1998 1e kwartaal;560.0;430.0;60.0;80.0
4513;Geslacht totaal;Leeftijd totaal;Borculo;1998 2e kwartaal;560.0;430.0;60.0;70.0
4514;Geslacht totaal;Leeftijd totaal;Borculo;1998 3e kwartaal;570.0;440.0;60.0;70.0
4515;Geslacht totaal;Leeftijd totaal;Borculo;1998 4e kwartaal;580.0;450.0;60.0;70.0
4516;Geslacht totaal;Leeftijd totaal;Borculo;1999 1e kwartaal;590.0;460.0;60.0;70.0
4517;Geslacht totaal;Leeftijd totaal;Borculo;1999 2e kwartaal;600.0;470.0;60.0;70.0
4518;Geslacht totaal;Leeftijd totaal;Borculo;1999 3e kwartaal;600.0;470.0;60.0;70.0
4519;Geslacht totaal;Leeftijd totaal;Borculo;1999 4e kwartaal;610.0;480.0;60.0;70.0
4520;Geslacht totaal;Leeftijd totaal;Borculo;2000 1e kwartaal;610.0;480.0;70.0;70.0
4521;Geslacht totaal;Leeftijd totaal;Borculo;2000 2e kwartaal;610.0;480.0;60.0;70.0
4522;Geslacht totaal;Leeftijd totaal;Borculo;2000 3e kwartaal;620.0;490.0;60.0;70.0
4523;Geslacht totaal;Leeftijd totaal;Borculo;2000 4e kwartaal;630.0;500.0;60.0;70.0
4524;Geslacht totaal;Leeftijd totaal;Borculo;2001 1e kwartaal;630.0;500.0;60.0;70.0
4525;Geslacht totaal;Leeftijd totaal;Borculo;2001 2e kwartaal;620.0;500.0;60.0;60.0
4526;Geslacht totaal;Leeftijd totaal;Borculo;2001 3e kwartaal;620.0;500.0;60.0;60.0
4527;Geslacht totaal;Leeftijd totaal;Borculo;2001 4e kwartaal;630.0;490.0;70.0;70.0
4528;Geslacht totaal;Leeftijd totaal;Borculo;2002 1e kwartaal;630.0;490.0;70.0;70.0
4529;Geslacht totaal;Leeftijd totaal;Borculo;2002 2e kwartaal;620.0;480.0;70.0;70.0
4530;Geslacht totaal;Leeftijd totaal;Borculo;2002 3e kwartaal;620.0;490.0;70.0;70.0
4531;Geslacht totaal;Leeftijd totaal;Borculo;2002 4e kwartaal;620.0;480.0;70.0;60.0
4532;Geslacht totaal;Leeftijd totaal;Borculo;2003 1e kwartaal;630.0;490.0;80.0;60.0
4533;Geslacht totaal;Leeftijd totaal;Borculo;2003 2e kwartaal;620.0;490.0;80.0;60.0
4534;Geslacht totaal;Leeftijd totaal;Borculo;2003 3e kwartaal;640.0;500.0;80.0;60.0
