ID;HerkomstBestemming;Perioden;CO2_1;N2O_2;CH4_3;BroeikasgasEquivalent_4;NOx_5;SO2_6;NH3_7;ZuurEquivalent_8;CFK12Equivalent_9;PM10_10;FijnStofEquivalent_11;CO_12;NMVOS_13
398;25 Rubber- en kunststofverwerkende ind.;2008;249.0;0.0;0.1;251.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.9
399;25 Rubber- en kunststofverwerkende ind.;2009;223.0;0.0;0.1;225.0;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;2.6
400;27 Basismetaalindustrie;1990;7562.0;0.0;1.6;9844.0;7.9;14.9;0.1;0.6;37.3;10.3;10.3;225.5;5.0
401;27 Basismetaalindustrie;1991;6914.0;0.0;2.0;8356.0;8.5;14.4;0.1;0.6;24.1;9.5;9.5;210.1;4.7
402;27 Basismetaalindustrie;1992;6889.0;0.0;2.8;8505.0;8.9;12.1;0.1;0.6;13.8;8.6;8.6;194.8;4.4
403;27 Basismetaalindustrie;1993;7227.0;0.0;1.1;8941.0;8.8;12.0;0.1;0.6;6.4;7.8;7.8;179.6;4.2
404;27 Basismetaalindustrie;1994;7480.0;0.0;1.2;9495.0;8.9;12.6;0.1;0.6;1.8;7.0;7.0;164.3;3.9
405;27 Basismetaalindustrie;1995;7790.0;0.0;1.6;9727.0;9.9;12.2;0.0;0.6;0.0;6.2;6.2;148.9;3.6
406;27 Basismetaalindustrie;1996;7809.0;0.0;1.6;10152.0;9.6;10.9;0.0;0.6;0.0;5.2;5.2;133.8;3.0
407;27 Basismetaalindustrie;1997;7755.0;0.0;1.6;10284.0;8.9;10.2;0.1;0.5;0.0;4.3;4.3;111.8;3.0
408;27 Basismetaalindustrie;1998;7208.0;0.0;1.6;9885.0;7.8;8.1;0.1;0.4;0.0;4.3;4.3;116.3;3.5
409;27 Basismetaalindustrie;1999;6636.0;0.0;1.3;8177.0;7.1;7.2;0.1;0.4;0.0;3.5;3.5;97.5;2.5
410;27 Basismetaalindustrie;2000;6399.0;0.0;1.2;7815.0;6.7;7.0;0.0;0.4;0.0;2.6;2.6;106.1;2.0
411;27 Basismetaalindustrie;2001;6563.0;0.0;1.3;7918.0;7.6;6.7;0.0;0.4;0.0;2.4;2.4;104.2;1.6
412;27 Basismetaalindustrie;2002;6714.0;0.0;1.2;8809.0;7.4;6.5;0.0;0.4;0.0;2.2;2.2;95.5;1.7
413;27 Basismetaalindustrie;2003;7097.0;0.0;1.2;7565.0;7.6;6.5;0.0;0.4;0.0;2.2;2.2;106.2;1.6
414;27 Basismetaalindustrie;2004;7279.0;0.0;1.3;7414.0;7.9;7.3;0.0;0.4;0.0;2.2;2.2;125.1;1.2
415;27 Basismetaalindustrie;2005;6937.0;0.0;1.3;7053.0;7.5;7.7;0.1;0.4;0.0;2.0;2.0;115.4;1.5
416;27 Basismetaalindustrie;2006;7108.0;0.0;1.3;7198.0;7.0;6.9;0.1;0.4;0.0;2.0;2.0;125.1;1.5
417;27 Basismetaalindustrie;2007;7336.0;0.0;1.3;7466.0;7.1;7.3;0.0;0.4;0.0;2.1;2.1;117.5;1.4
418;27 Basismetaalindustrie;2008;7315.0;0.0;1.2;7415.0;6.7;7.1;0.0;0.4;0.0;1.9;1.9;122.0;1.7
419;27 Basismetaalindustrie;2009;5966.0;0.0;1.0;6032.0;4.8;4.0;0.0;0.2;0.0;1.6;1.6;121.9;1.8
420;28 Metaalproductenindustrie;1990;511.0;0.0;0.0;538.0;2.5;2.8;0.2;0.2;558.3;2.1;2.1;4.5;43.5
421;28 Metaalproductenindustrie;1991;617.0;0.0;0.0;662.0;1.7;1.2;0.2;0.1;446.6;1.8;1.8;3.7;40.3
422;28 Metaalproductenindustrie;1992;638.0;0.0;0.0;688.0;2.0;0.5;0.1;0.1;335.0;1.6;1.6;3.0;37.1
423;28 Metaalproductenindustrie;1993;577.0;0.0;0.0;631.0;1.5;0.3;0.1;0.0;223.3;1.3;1.3;2.1;33.8
424;28 Metaalproductenindustrie;1994;575.0;0.0;0.1;639.0;1.2;0.2;0.0;0.0;111.7;1.0;1.0;1.4;30.6
425;28 Metaalproductenindustrie;1995;526.0;0.0;0.0;587.0;1.1;0.1;0.0;0.0;0.0;0.7;0.7;0.6;27.4
426;28 Metaalproductenindustrie;1996;494.0;0.0;0.0;568.0;0.7;0.1;0.0;0.0;0.0;0.0;0.0;0.4;22.1
427;28 Metaalproductenindustrie;1997;467.0;0.0;0.0;546.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.4;18.3
428;28 Metaalproductenindustrie;1998;498.0;0.0;0.0;581.0;0.7;0.0;0.0;0.0;0.0;0.3;0.3;0.3;15.8
429;28 Metaalproductenindustrie;1999;560.0;0.0;0.0;609.0;0.8;0.0;0.0;0.0;0.0;0.5;0.5;0.3;17.2
430;28 Metaalproductenindustrie;2000;534.0;0.0;0.0;770.0;0.8;0.0;0.0;0.0;0.0;0.7;0.7;0.3;9.0
431;28 Metaalproductenindustrie;2001;544.0;0.0;0.0;742.0;0.9;0.0;0.0;0.0;0.0;0.7;0.7;0.3;9.8
432;28 Metaalproductenindustrie;2002;559.0;0.0;0.0;703.0;1.1;0.0;0.0;0.0;0.0;0.6;0.6;0.6;8.5
433;28 Metaalproductenindustrie;2003;513.0;0.0;0.0;726.0;0.8;0.0;0.0;0.0;0.0;0.6;0.6;0.6;7.2
434;28 Metaalproductenindustrie;2004;496.0;0.0;0.0;716.0;0.6;0.0;0.0;0.0;0.0;0.6;0.6;0.6;7.1
435;28 Metaalproductenindustrie;2005;499.0;0.0;0.0;719.0;0.7;0.0;0.0;0.0;0.0;0.6;0.6;0.7;7.0
436;28 Metaalproductenindustrie;2006;479.0;0.0;0.0;712.0;0.7;0.0;0.0;0.0;0.0;0.6;0.6;0.7;6.6
437;28 Metaalproductenindustrie;2007;468.0;0.0;0.0;732.0;0.6;0.0;0.0;0.0;0.0;0.6;0.6;0.8;7.0
438;28 Metaalproductenindustrie;2008;454.0;0.0;0.1;670.0;0.6;0.0;0.0;0.0;0.0;0.6;0.6;0.6;6.7
439;28 Metaalproductenindustrie;2009;460.0;0.0;0.1;677.0;0.5;0.0;0.0;0.0;0.0;0.6;0.6;0.5;6.4
440;29 Machine- en apparatenindustrie;1990;281.0;0.0;0.0;282.0;1.2;0.3;0.0;0.0;0.1;0.2;0.2;0.7;0.5
441;29 Machine- en apparatenindustrie;1991;340.0;0.0;0.0;341.0;1.0;0.3;0.0;0.0;0.1;0.1;0.1;0.7;0.5
442;29 Machine- en apparatenindustrie;1992;355.0;0.0;0.0;356.0;1.2;0.2;0.0;0.0;0.0;0.1;0.1;0.8;0.5
443;29 Machine- en apparatenindustrie;1993;316.0;0.0;0.0;317.0;1.1;0.2;0.0;0.0;0.0;0.1;0.1;0.6;0.4
444;29 Machine- en apparatenindustrie;1994;311.0;0.0;0.0;312.0;0.9;0.2;0.0;0.0;0.0;0.1;0.1;0.6;0.3
445;29 Machine- en apparatenindustrie;1995;289.0;0.0;0.0;291.0;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.5;0.3
446;29 Machine- en apparatenindustrie;1996;369.0;0.0;0.0;370.0;1.1;0.2;0.0;0.0;0.0;0.1;0.1;0.6;0.3
447;29 Machine- en apparatenindustrie;1997;365.0;0.0;0.0;367.0;0.9;0.1;0.0;0.0;0.0;0.1;0.1;0.6;0.2
448;29 Machine- en apparatenindustrie;1998;361.0;0.0;0.0;363.0;0.9;0.1;0.0;0.0;0.0;0.1;0.1;0.6;0.3
449;29 Machine- en apparatenindustrie;1999;359.0;0.0;0.0;360.0;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.3;0.1
450;29 Machine- en apparatenindustrie;2000;335.0;0.0;0.0;337.0;0.8;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.2
451;29 Machine- en apparatenindustrie;2001;329.0;0.0;0.0;331.0;0.8;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.1
452;29 Machine- en apparatenindustrie;2002;328.0;0.0;0.0;330.0;0.9;0.0;0.0;0.0;0.0;0.1;0.1;0.3;0.1
453;29 Machine- en apparatenindustrie;2003;322.0;0.0;0.0;324.0;0.8;0.0;0.0;0.0;0.0;0.1;0.1;0.3;0.1
454;29 Machine- en apparatenindustrie;2004;288.0;0.0;0.0;290.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2
455;29 Machine- en apparatenindustrie;2005;301.0;0.0;0.0;303.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2
456;29 Machine- en apparatenindustrie;2006;316.0;0.0;0.0;319.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2
457;29 Machine- en apparatenindustrie;2007;311.0;0.0;0.0;313.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3
458;29 Machine- en apparatenindustrie;2008;351.0;0.0;0.0;354.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3
459;29 Machine- en apparatenindustrie;2009;328.0;0.0;0.0;332.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3
460;DL Elektrische en optische apparatenind.;1990;468.0;0.0;0.0;470.0;2.6;0.4;0.0;0.1;55.2;0.1;0.1;1.2;1.9
461;DL Elektrische en optische apparatenind.;1991;588.0;0.0;0.0;589.0;1.4;0.4;0.0;0.0;43.5;0.1;0.1;1.1;1.8
462;DL Elektrische en optische apparatenind.;1992;580.0;0.0;0.0;581.0;2.4;0.3;0.0;0.1;32.4;0.1;0.1;0.9;1.6
463;DL Elektrische en optische apparatenind.;1993;559.0;0.0;0.0;560.0;1.4;0.2;0.0;0.0;22.1;0.1;0.1;0.8;1.5
464;DL Elektrische en optische apparatenind.;1994;551.0;0.0;0.0;552.0;1.2;0.1;0.0;0.0;12.6;0.1;0.1;0.7;1.3
465;DL Elektrische en optische apparatenind.;1995;504.0;0.0;0.0;506.0;0.9;0.1;0.0;0.0;3.8;0.1;0.1;0.5;1.2
466;DL Elektrische en optische apparatenind.;1996;465.0;0.0;0.0;467.0;0.8;0.1;0.0;0.0;1.8;0.1;0.1;0.6;1.0
467;DL Elektrische en optische apparatenind.;1997;411.0;0.0;0.0;412.0;1.3;0.2;0.0;0.0;0.7;0.1;0.1;0.5;0.8
468;DL Elektrische en optische apparatenind.;1998;450.0;0.0;0.0;452.0;0.8;0.3;0.0;0.0;0.1;0.0;0.0;0.6;0.6
469;DL Elektrische en optische apparatenind.;1999;426.0;0.0;0.0;427.0;0.6;0.3;0.0;0.0;0.0;0.0;0.0;1.0;0.1
470;DL Elektrische en optische apparatenind.;2000;441.0;0.0;0.0;443.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.8
471;DL Elektrische en optische apparatenind.;2001;402.0;0.0;0.0;404.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6
472;DL Elektrische en optische apparatenind.;2002;371.0;0.0;0.0;372.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4
473;DL Elektrische en optische apparatenind.;2003;377.0;0.0;0.0;378.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1
474;DL Elektrische en optische apparatenind.;2004;406.0;0.0;0.0;408.0;0.6;0.4;0.0;0.0;0.0;0.1;0.1;2.3;0.3
475;DL Elektrische en optische apparatenind.;2005;418.0;0.0;0.0;420.0;0.5;0.3;0.0;0.0;0.0;0.0;0.0;3.0;0.2
476;DL Elektrische en optische apparatenind.;2006;412.0;0.0;0.0;414.0;0.5;0.3;0.0;0.0;0.0;0.1;0.1;2.4;0.3
477;DL Elektrische en optische apparatenind.;2007;397.0;0.0;0.0;399.0;0.5;0.3;0.0;0.0;0.0;0.1;0.1;2.0;0.3
478;DL Elektrische en optische apparatenind.;2008;370.0;0.0;0.0;373.0;0.5;0.5;0.0;0.0;0.0;0.1;0.1;2.5;0.3
479;DL Elektrische en optische apparatenind.;2009;404.0;0.0;0.0;407.0;0.5;0.4;0.0;0.0;0.0;0.1;0.1;2.5;0.3
480;DM Transportmiddelenindustrie;1990;273.0;0.0;0.0;275.0;1.9;0.6;0.0;0.1;0.0;0.7;0.7;2.8;8.1
481;DM Transportmiddelenindustrie;1991;335.0;0.0;0.0;337.0;2.4;0.6;0.0;0.1;0.0;0.6;0.6;2.5;7.5
482;DM Transportmiddelenindustrie;1992;321.0;0.0;0.0;322.0;2.6;0.6;0.0;0.1;0.0;0.4;0.4;2.3;6.9
483;DM Transportmiddelenindustrie;1993;307.0;0.0;0.0;308.0;2.4;0.6;0.0;0.1;0.1;0.3;0.3;1.9;6.3
484;DM Transportmiddelenindustrie;1994;309.0;0.0;0.0;310.0;1.7;0.6;0.0;0.1;0.1;0.2;0.2;1.8;5.7
485;DM Transportmiddelenindustrie;1995;289.0;0.0;0.0;291.0;1.6;0.6;0.0;0.1;0.1;0.1;0.1;1.5;5.1
486;DM Transportmiddelenindustrie;1996;254.0;0.0;0.0;255.0;0.8;0.0;0.0;0.0;0.1;0.0;0.0;1.5;3.5
487;DM Transportmiddelenindustrie;1997;246.0;0.0;0.0;248.0;0.5;0.1;0.0;0.0;0.0;0.0;0.0;1.1;3.9
488;DM Transportmiddelenindustrie;1998;238.0;0.0;0.0;239.0;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.4;3.7
489;DM Transportmiddelenindustrie;1999;217.0;0.0;0.0;218.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;4.3
490;DM Transportmiddelenindustrie;2000;219.0;0.0;0.0;220.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.4;5.4
491;DM Transportmiddelenindustrie;2001;230.0;0.0;0.0;231.0;0.3;0.0;0.0;0.0;7.3;0.0;0.0;0.3;3.7
492;DM Transportmiddelenindustrie;2002;225.0;0.0;0.0;226.0;0.4;0.0;0.0;0.0;8.0;0.0;0.0;0.5;4.5
493;DM Transportmiddelenindustrie;2003;223.0;0.0;0.0;224.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.5;5.1
494;DM Transportmiddelenindustrie;2004;217.0;0.0;0.0;218.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;5.0
495;DM Transportmiddelenindustrie;2005;200.0;0.0;0.0;202.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;4.6
496;DM Transportmiddelenindustrie;2006;185.0;0.0;0.0;186.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;4.2
497;DM Transportmiddelenindustrie;2007;181.0;0.0;0.0;182.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;4.4
498;DM Transportmiddelenindustrie;2008;221.0;0.0;0.0;224.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;4.9
499;DM Transportmiddelenindustrie;2009;218.0;0.0;0.0;220.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;3.6
500;20 Hout-,kurk-,rietwarenind,geen meubels;1990;130.0;0.0;0.0;132.0;0.4;0.0;0.0;0.0;0.0;0.5;0.5;0.9;4.3
501;20 Hout-,kurk-,rietwarenind,geen meubels;1991;125.0;0.0;0.0;127.0;0.4;0.0;0.0;0.0;0.0;0.5;0.5;0.6;4.0
502;20 Hout-,kurk-,rietwarenind,geen meubels;1992;143.0;0.0;0.0;145.0;0.4;0.0;0.0;0.0;0.0;0.5;0.5;0.7;3.7
503;20 Hout-,kurk-,rietwarenind,geen meubels;1993;156.0;0.0;0.0;159.0;0.5;0.0;0.0;0.0;0.0;0.5;0.5;0.9;3.5
504;20 Hout-,kurk-,rietwarenind,geen meubels;1994;159.0;0.0;0.0;162.0;0.4;0.0;0.0;0.0;0.0;0.5;0.5;0.7;3.1
505;20 Hout-,kurk-,rietwarenind,geen meubels;1995;202.0;0.0;0.0;204.0;0.4;0.0;0.0;0.0;0.0;0.4;0.4;0.5;2.8
506;20 Hout-,kurk-,rietwarenind,geen meubels;1996;216.0;0.0;0.0;219.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;2.2
507;20 Hout-,kurk-,rietwarenind,geen meubels;1997;213.0;0.0;0.0;216.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.4;2.2
508;20 Hout-,kurk-,rietwarenind,geen meubels;1998;220.0;0.0;0.0;223.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.8;4.1
509;20 Hout-,kurk-,rietwarenind,geen meubels;1999;220.0;0.0;0.0;223.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.7;3.1
510;20 Hout-,kurk-,rietwarenind,geen meubels;2000;242.0;0.0;0.0;245.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;2.9
511;20 Hout-,kurk-,rietwarenind,geen meubels;2001;187.0;0.0;0.0;189.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;3.0
512;20 Hout-,kurk-,rietwarenind,geen meubels;2002;190.0;0.0;0.0;193.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.1;3.0
513;20 Hout-,kurk-,rietwarenind,geen meubels;2003;179.0;0.0;0.0;182.0;0.1;0.0;0.0;0.0;0.0;0.4;0.4;0.1;2.8
514;20 Hout-,kurk-,rietwarenind,geen meubels;2004;176.0;0.0;0.0;179.0;0.3;0.0;0.0;0.0;0.0;0.4;0.4;0.2;2.1
515;20 Hout-,kurk-,rietwarenind,geen meubels;2005;177.0;0.0;0.0;180.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;1.9
516;20 Hout-,kurk-,rietwarenind,geen meubels;2006;174.0;0.0;0.0;177.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;1.8
517;20 Hout-,kurk-,rietwarenind,geen meubels;2007;167.0;0.0;0.0;170.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;1.8
518;20 Hout-,kurk-,rietwarenind,geen meubels;2008;167.0;0.0;0.1;170.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;1.8
519;20 Hout-,kurk-,rietwarenind,geen meubels;2009;183.0;0.0;0.1;187.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.2;1.8
520;26 Glas-, aardewerk-, cement-, kalkind.;1990;2930.0;0.0;0.3;2939.0;16.4;10.1;0.6;0.7;0.0;3.0;3.0;5.8;1.4
521;26 Glas-, aardewerk-, cement-, kalkind.;1991;3031.0;0.0;0.2;3037.0;13.7;7.1;0.6;0.6;0.0;2.9;2.9;8.6;1.3
522;26 Glas-, aardewerk-, cement-, kalkind.;1992;3082.0;0.0;0.3;3091.0;14.9;7.6;0.6;0.6;0.0;2.8;2.8;11.3;1.1
523;26 Glas-, aardewerk-, cement-, kalkind.;1993;2906.0;0.0;0.3;2915.0;11.6;5.9;0.7;0.5;0.0;2.6;2.6;13.7;0.9
524;26 Glas-, aardewerk-, cement-, kalkind.;1994;2906.0;0.0;0.4;2916.0;10.0;5.4;0.6;0.4;0.0;2.5;2.5;16.4;0.8
525;26 Glas-, aardewerk-, cement-, kalkind.;1995;2640.0;0.0;0.4;2651.0;8.3;4.9;0.6;0.4;0.0;2.4;2.4;19.0;0.6
526;26 Glas-, aardewerk-, cement-, kalkind.;1996;2603.0;0.0;0.5;2616.0;8.5;4.4;0.5;0.3;0.1;1.9;1.9;16.9;0.7
527;26 Glas-, aardewerk-, cement-, kalkind.;1997;2631.0;0.0;0.5;2645.0;9.3;3.7;0.5;0.3;0.1;1.0;1.0;17.5;0.6
528;26 Glas-, aardewerk-, cement-, kalkind.;1998;2622.0;0.0;0.6;2637.0;7.3;3.1;0.2;0.3;0.1;0.7;0.7;18.7;0.5
529;26 Glas-, aardewerk-, cement-, kalkind.;1999;2754.0;0.0;0.6;2769.0;5.6;3.1;0.4;0.2;0.1;0.9;0.9;19.8;0.5
530;26 Glas-, aardewerk-, cement-, kalkind.;2000;2716.0;0.0;0.6;2731.0;5.3;2.7;0.5;0.2;0.3;1.2;1.2;19.7;0.4
531;26 Glas-, aardewerk-, cement-, kalkind.;2001;2667.0;0.0;0.5;2680.0;7.1;3.2;0.5;0.3;0.0;1.5;1.5;19.3;0.5
532;26 Glas-, aardewerk-, cement-, kalkind.;2002;2390.0;0.0;0.4;2400.0;6.4;3.3;0.5;0.3;0.0;1.5;1.5;15.7;0.4
533;26 Glas-, aardewerk-, cement-, kalkind.;2003;2340.0;0.0;0.4;2350.0;5.9;1.2;0.4;0.2;0.0;1.1;1.1;3.6;0.3
534;26 Glas-, aardewerk-, cement-, kalkind.;2004;2361.0;0.0;0.3;2371.0;5.7;2.6;0.4;0.2;0.0;1.2;1.2;3.3;0.5
535;26 Glas-, aardewerk-, cement-, kalkind.;2005;2325.0;0.0;0.4;2335.0;5.9;2.4;0.4;0.2;0.0;1.2;1.2;2.5;0.3
536;26 Glas-, aardewerk-, cement-, kalkind.;2006;2304.0;0.0;0.4;2314.0;5.3;3.1;0.4;0.2;0.0;1.3;1.3;2.4;0.3
537;26 Glas-, aardewerk-, cement-, kalkind.;2007;2401.0;0.0;0.4;2412.0;5.7;3.0;0.4;0.2;0.0;1.3;1.3;2.3;0.4
538;26 Glas-, aardewerk-, cement-, kalkind.;2008;2359.0;0.0;0.3;2368.0;5.9;2.9;0.5;0.2;0.0;1.2;1.2;2.4;0.4
539;26 Glas-, aardewerk-, cement-, kalkind.;2009;2120.0;0.0;0.3;2129.0;5.6;2.7;0.5;0.2;0.0;1.2;1.2;2.4;0.4
540;36 Meubelind en overige industrie n.e.g.;1990;297.0;0.0;0.0;299.0;0.5;0.0;0.0;0.0;0.0;0.1;0.1;1.3;0.7
541;36 Meubelind en overige industrie n.e.g.;1991;363.0;0.0;0.1;367.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.6
542;36 Meubelind en overige industrie n.e.g.;1992;385.0;0.0;0.2;391.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.7
543;36 Meubelind en overige industrie n.e.g.;1993;364.0;0.0;0.1;367.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.6
544;36 Meubelind en overige industrie n.e.g.;1994;360.0;0.0;0.1;364.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6
545;36 Meubelind en overige industrie n.e.g.;1995;332.0;0.0;0.0;334.0;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.7;0.5
546;36 Meubelind en overige industrie n.e.g.;1996;366.0;0.0;0.0;369.0;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.7;0.4
547;36 Meubelind en overige industrie n.e.g.;1997;340.0;0.0;0.0;343.0;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.7;0.4
548;36 Meubelind en overige industrie n.e.g.;1998;317.0;0.0;0.0;320.0;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.7;0.3
549;36 Meubelind en overige industrie n.e.g.;1999;339.0;0.0;0.0;342.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.3
550;36 Meubelind en overige industrie n.e.g.;2000;322.0;0.0;0.0;325.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2
551;36 Meubelind en overige industrie n.e.g.;2001;318.0;0.0;0.0;321.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.2
552;36 Meubelind en overige industrie n.e.g.;2002;327.0;0.0;0.0;330.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2
553;36 Meubelind en overige industrie n.e.g.;2003;310.0;0.0;0.0;313.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2
554;36 Meubelind en overige industrie n.e.g.;2004;330.0;0.0;0.0;333.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.3
555;36 Meubelind en overige industrie n.e.g.;2005;320.0;0.0;0.0;323.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.3
556;36 Meubelind en overige industrie n.e.g.;2006;303.0;0.0;0.0;306.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.3
557;36 Meubelind en overige industrie n.e.g.;2007;287.0;0.0;0.0;291.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.3
558;36 Meubelind en overige industrie n.e.g.;2008;316.0;0.0;0.0;320.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.3
559;36 Meubelind en overige industrie n.e.g.;2009;232.0;0.0;0.0;236.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.3
560;37 Voorbereiding tot recycling;1990;13.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;88.6;0.0;0.0;0.0;0.1
561;37 Voorbereiding tot recycling;1991;21.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;87.7;0.0;0.0;0.2;0.0
562;37 Voorbereiding tot recycling;1992;21.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;86.7;0.0;0.0;0.2;0.0
563;37 Voorbereiding tot recycling;1993;16.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;85.8;0.0;0.0;0.0;0.0
564;37 Voorbereiding tot recycling;1994;33.0;0.0;0.0;34.0;0.2;0.0;0.0;0.0;84.8;0.0;0.0;0.2;0.0
565;37 Voorbereiding tot recycling;1995;27.0;0.0;0.0;27.0;0.1;0.0;0.0;0.0;83.8;0.0;0.0;0.1;0.1
566;37 Voorbereiding tot recycling;1996;33.0;0.0;0.0;33.0;0.2;0.0;0.0;0.0;85.9;0.0;0.0;0.2;0.0
567;37 Voorbereiding tot recycling;1997;21.0;0.0;0.0;21.0;0.2;0.0;0.0;0.0;87.9;0.0;0.0;0.3;0.1
568;37 Voorbereiding tot recycling;1998;23.0;0.0;0.0;24.0;0.1;0.0;0.0;0.0;89.9;0.0;0.0;0.2;0.0
569;37 Voorbereiding tot recycling;1999;28.0;0.0;0.0;28.0;0.2;0.0;0.0;0.0;92.0;0.0;0.0;0.2;0.0
570;37 Voorbereiding tot recycling;2000;35.0;0.0;0.0;35.0;0.1;0.0;0.0;0.0;94.0;0.0;0.0;0.1;0.1
571;37 Voorbereiding tot recycling;2001;66.0;0.0;0.0;66.0;0.1;0.0;0.0;0.0;97.0;0.0;0.0;0.1;0.1
572;37 Voorbereiding tot recycling;2002;61.0;0.0;0.0;61.0;0.1;0.0;0.0;0.0;92.9;0.0;0.0;0.1;0.1
573;37 Voorbereiding tot recycling;2003;51.0;0.0;0.0;51.0;0.1;0.0;0.0;0.0;82.4;0.0;0.0;0.1;0.1
574;37 Voorbereiding tot recycling;2004;75.0;0.0;0.0;75.0;0.1;0.0;0.0;0.0;80.9;0.0;0.0;0.1;0.1
575;37 Voorbereiding tot recycling;2005;69.0;0.0;0.0;70.0;0.1;0.0;0.0;0.0;80.2;0.0;0.0;0.1;0.1
576;37 Voorbereiding tot recycling;2006;63.0;0.0;0.0;63.0;0.1;0.0;0.0;0.0;81.2;0.0;0.0;0.1;0.1
577;37 Voorbereiding tot recycling;2007;105.0;0.0;0.0;106.0;0.2;0.0;0.0;0.0;76.9;0.0;0.0;0.1;0.1
578;37 Voorbereiding tot recycling;2008;98.0;0.0;0.0;98.0;0.2;0.0;0.0;0.0;74.4;0.0;0.0;0.1;0.1
579;37 Voorbereiding tot recycling;2009;93.0;0.0;0.0;94.0;0.1;0.0;0.0;0.0;71.4;0.0;0.0;0.1;0.1
580;E Openbare voorzieningsbedrijven;1990;39465.0;0.4;3.6;39650.0;77.5;44.1;0.0;3.1;0.0;1.5;1.5;5.5;0.7
581;E Openbare voorzieningsbedrijven;1991;40027.0;0.3;3.5;40203.0;70.6;33.9;0.0;2.6;0.0;1.3;1.3;5.8;0.7
