ID;RegioS;BedrijfstakkenBranchesSBI93;Perioden;Investeringen_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8
228;Nederland Totaal;35 Overige transportmiddelenindustrie;2003;119.1;1.8;29.9;2.0;4.6;8.7;60.7;11.6
229;Nederland Totaal;35 Overige transportmiddelenindustrie;2004;90.9;0.3;30.7;1.5;4.9;6.4;38.1;8.9
230;Nederland Totaal;35 Overige transportmiddelenindustrie;2005;95.7;2.8;35.3;3.2;5.5;6.3;35.5;7.0
231;Nederland Totaal;35 Overige transportmiddelenindustrie;2006;123.7;2.1;45.1;0.8;17.8;11.1;35.7;11.1
232;Nederland Totaal;35 Overige transportmiddelenindustrie;2007;173.0;3.6;70.0;10.1;6.6;7.1;63.0;12.7
233;Nederland Totaal;35 Overige transportmiddelenindustrie;2008;;;;;;;;
234;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2000;375.7;26.4;107.8;3.7;32.9;19.5;149.9;35.6
235;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2001;358.8;8.3;93.6;2.7;34.2;26.7;158.5;34.9
236;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2002;351.1;26.3;91.1;6.6;34.5;22.4;137.4;32.8
237;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2003;316.6;7.7;88.8;11.3;36.7;22.3;124.1;25.7
238;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2004;276.7;10.0;60.1;8.1;35.3;20.9;114.7;27.6
239;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2005;294.9;14.2;51.3;9.5;35.0;19.1;139.0;26.9
240;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2006;324.1;7.7;88.6;7.2;36.4;17.2;132.1;35.0
241;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2007;318.5;11.8;74.6;7.0;45.6;20.5;127.5;31.5
242;Nederland Totaal;DN Meubel- en overige industrie n.e.g.;2008;;;;;;;;
243;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2000;320.8;10.6;105.2;2.0;25.5;19.5;128.0;29.9
244;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2001;312.4;5.0;89.6;1.4;27.7;25.1;132.3;31.3
245;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2002;260.1;1.6;70.6;2.9;23.3;21.5;110.7;29.5
246;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2003;263.4;7.6;80.1;2.3;25.2;21.6;102.3;24.2
247;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2004;214.1;9.6;52.9;1.0;26.5;19.9;78.7;25.5
248;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2005;190.7;0.3;43.0;1.3;28.2;17.9;74.0;26.0
249;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2006;254.3;5.0;81.4;0.9;26.8;16.2;91.1;32.8
250;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2007;250.8;1.6;67.9;0.7;36.2;19.7;96.1;28.6
251;Nederland Totaal;36 Meubelind en overige industrie n.e.g.;2008;;;;;;;;
252;Nederland Totaal;E Openbare voorzieningsbedrijven;2000;1229.2;14.3;68.3;808.7;5.1;40.2;247.5;45.1
253;Nederland Totaal;E Openbare voorzieningsbedrijven;2001;1270.4;8.8;112.2;623.1;8.3;47.6;337.2;133.2
254;Nederland Totaal;E Openbare voorzieningsbedrijven;2002;1366.1;13.3;142.5;659.3;10.7;36.4;441.7;62.4
255;Nederland Totaal;E Openbare voorzieningsbedrijven;2003;1440.9;13.6;114.3;561.5;5.8;54.1;611.3;80.2
256;Nederland Totaal;E Openbare voorzieningsbedrijven;2004;1716.9;4.9;204.1;635.0;6.9;40.6;737.0;88.4
257;Nederland Totaal;E Openbare voorzieningsbedrijven;2005;1485.9;11.7;80.8;496.6;4.8;48.8;746.7;96.5
258;Nederland Totaal;E Openbare voorzieningsbedrijven;2006;1826.5;4.2;102.6;739.6;4.0;35.9;847.9;92.4
259;Nederland Totaal;E Openbare voorzieningsbedrijven;2007;2464.5;1.8;42.6;926.9;21.7;57.7;1184.5;229.2
260;Nederland Totaal;E Openbare voorzieningsbedrijven;2008;2871.1;18.6;125.0;796.6;35.1;26.0;1774.8;95.1
261;Nederland Totaal;40 Openbare energievoorzieningbedr.;2000;902.0;3.2;33.4;650.4;1.5;20.9;163.3;29.4
262;Nederland Totaal;40 Openbare energievoorzieningbedr.;2001;915.8;3.4;81.4;462.8;2.2;37.6;222.0;106.4
263;Nederland Totaal;40 Openbare energievoorzieningbedr.;2002;;;;;;;;
264;Nederland Totaal;40 Openbare energievoorzieningbedr.;2003;;;;;;;;
265;Nederland Totaal;40 Openbare energievoorzieningbedr.;2004;;;;;;;;
266;Nederland Totaal;40 Openbare energievoorzieningbedr.;2005;1065.9;2.5;21.3;309.0;1.3;40.4;633.1;58.3
267;Nederland Totaal;40 Openbare energievoorzieningbedr.;2006;1499.2;2.3;53.8;590.7;0.7;30.7;744.8;76.2
268;Nederland Totaal;40 Openbare energievoorzieningbedr.;2007;2222.0;0.8;27.4;806.0;18.8;53.7;1108.6;206.8
269;Nederland Totaal;40 Openbare energievoorzieningbedr.;2008;2589.6;12.9;91.6;635.3;33.0;23.9;1720.5;72.3
270;Nederland Totaal;41 Waterleidingbedrijven;2000;327.1;11.2;34.8;158.3;3.7;19.3;84.1;15.7
271;Nederland Totaal;41 Waterleidingbedrijven;2001;354.6;5.5;30.8;160.2;6.2;10.0;115.2;26.8
272;Nederland Totaal;41 Waterleidingbedrijven;2002;;;;;;;;
273;Nederland Totaal;41 Waterleidingbedrijven;2003;;;;;;;;
274;Nederland Totaal;41 Waterleidingbedrijven;2004;;;;;;;;
275;Nederland Totaal;41 Waterleidingbedrijven;2005;420.0;9.2;59.5;187.6;3.5;8.4;113.7;38.1
276;Nederland Totaal;41 Waterleidingbedrijven;2006;327.3;1.9;48.8;148.9;3.2;5.2;103.1;16.2
277;Nederland Totaal;41 Waterleidingbedrijven;2007;242.5;1.0;15.2;121.0;2.9;4.1;76.0;22.4
278;Nederland Totaal;41 Waterleidingbedrijven;2008;281.5;5.7;33.3;161.2;2.1;2.1;54.3;22.8
279;Nederland Totaal;F Bouwnijverheid;2000;1634.1;46.3;231.5;20.8;430.3;110.3;592.8;202.0
280;Nederland Totaal;F Bouwnijverheid;2001;1957.3;46.0;256.1;13.6;449.4;140.3;690.5;361.5
281;Nederland Totaal;F Bouwnijverheid;2002;1539.8;43.0;239.0;24.3;399.6;105.6;551.0;177.8
282;Nederland Totaal;F Bouwnijverheid;2003;1287.9;29.5;207.6;18.2;330.7;89.1;479.9;133.0
283;Nederland Totaal;F Bouwnijverheid;2004;1200.3;37.4;141.6;13.5;343.0;75.4;446.4;142.6
284;Nederland Totaal;F Bouwnijverheid;2005;1402.9;50.9;143.3;24.0;357.2;95.4;567.6;164.9
285;Nederland Totaal;F Bouwnijverheid;2006;1603.3;63.3;221.7;29.4;348.0;85.9;674.9;180.5
286;Nederland Totaal;F Bouwnijverheid;2007;2000.6;65.6;252.5;26.8;542.3;93.8;842.9;176.4
287;Nederland Totaal;F Bouwnijverheid;2008;2337.1;97.6;369.3;35.5;533.6;106.4;962.5;232.5
288;Nederland Totaal;45 Bouwnijverheid;2000;1634.1;46.3;231.5;20.8;430.3;110.3;592.8;202.0
289;Nederland Totaal;45 Bouwnijverheid;2001;1957.3;46.0;256.1;13.6;449.4;140.3;690.5;361.5
290;Nederland Totaal;45 Bouwnijverheid;2002;1539.8;43.0;239.0;24.3;399.6;105.6;551.0;177.8
291;Nederland Totaal;45 Bouwnijverheid;2003;1287.9;29.5;207.6;18.2;330.7;89.1;479.9;133.0
292;Nederland Totaal;45 Bouwnijverheid;2004;1200.3;37.4;141.6;13.5;343.0;75.4;446.4;142.6
293;Nederland Totaal;45 Bouwnijverheid;2005;1402.9;50.9;143.3;24.0;357.2;95.4;567.6;164.9
294;Nederland Totaal;45 Bouwnijverheid;2006;1603.3;63.3;221.7;29.4;348.0;85.9;674.9;180.5
295;Nederland Totaal;45 Bouwnijverheid;2007;2000.6;65.6;252.5;26.8;542.3;93.8;842.9;176.4
296;Nederland Totaal;45 Bouwnijverheid;2008;2337.1;97.6;369.3;35.5;533.6;106.4;962.5;232.5
297;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2000;;;;;;;;
298;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2001;;;;;;;;
299;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2002;5574.3;139.3;1464.5;39.1;897.2;585.3;1166.2;1282.4
300;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2003;5511.9;107.0;1626.6;46.7;908.5;522.2;1111.2;1189.9
301;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2004;4931.1;101.4;1198.0;22.8;894.1;470.9;1113.8;1130.6
302;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2005;5390.0;100.1;1491.2;45.7;951.6;460.5;1083.3;1258.2
303;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2006;5454.0;121.5;1341.5;69.6;992.3;482.0;1157.9;1289.0
304;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2007;6280.3;108.2;1568.6;54.3;1131.2;519.4;1377.2;1521.6
305;Nederland Totaal;"G Reparatie consumentenartikelen; handel";2008;6803.0;142.2;1935.3;61.0;1015.7;549.0;1560.4;1539.1
306;Nederland Totaal;51 Groothandel en handelsbemiddeling;2000;2752.1;77.7;695.8;28.6;482.0;388.3;666.9;412.9
307;Nederland Totaal;51 Groothandel en handelsbemiddeling;2001;2685.4;77.4;617.0;30.2;422.9;412.0;677.5;448.6
308;Nederland Totaal;51 Groothandel en handelsbemiddeling;2002;2710.3;76.6;663.7;19.2;390.5;394.7;729.2;436.4
309;Nederland Totaal;51 Groothandel en handelsbemiddeling;2003;2654.9;46.9;803.2;18.1;369.1;339.9;662.8;414.7
310;Nederland Totaal;51 Groothandel en handelsbemiddeling;2004;2245.1;63.1;501.0;12.9;373.0;280.0;664.1;351.1
311;Nederland Totaal;51 Groothandel en handelsbemiddeling;2005;2488.8;45.4;652.1;20.5;413.5;280.7;705.5;371.2
312;Nederland Totaal;51 Groothandel en handelsbemiddeling;2006;2542.0;67.6;568.8;40.8;377.8;291.9;751.5;443.5
313;Nederland Totaal;51 Groothandel en handelsbemiddeling;2007;2999.1;73.3;684.2;36.1;449.3;312.7;932.9;510.5
314;Nederland Totaal;51 Groothandel en handelsbemiddeling;2008;410.3;82.9;898.9;37.9;496.4;322.6;1036.8;5353.0
315;Nederland Totaal;5210a Detailhandel (geen apotheken);2000;1919.4;43.9;628.3;13.8;152.8;148.0;257.2;675.3
316;Nederland Totaal;5210a Detailhandel (geen apotheken);2001;1929.1;33.2;673.2;9.8;123.6;175.2;257.4;656.7
317;Nederland Totaal;5210a Detailhandel (geen apotheken);2002;;;;;;;;
318;Nederland Totaal;5210a Detailhandel (geen apotheken);2003;;;;;;;;
319;Nederland Totaal;5210a Detailhandel (geen apotheken);2004;;;;;;;;
320;Nederland Totaal;5210a Detailhandel (geen apotheken);2005;;;;;;;;
321;Nederland Totaal;5210a Detailhandel (geen apotheken);2006;;;;;;;;
322;Nederland Totaal;5210a Detailhandel (geen apotheken);2007;;;;;;;;
323;Nederland Totaal;5210a Detailhandel (geen apotheken);2008;;;;;;;;
324;Nederland Totaal;52 Detailhandel (incl. reparatie);2000;;;;;;;;
325;Nederland Totaal;52 Detailhandel (incl. reparatie);2001;;;;;;;;
326;Nederland Totaal;52 Detailhandel (incl. reparatie);2002;2041.7;41.8;643.1;13.6;138.7;143.0;304.0;757.2
327;Nederland Totaal;52 Detailhandel (incl. reparatie);2003;2009.2;40.5;621.9;24.2;115.6;139.3;343.4;724.7
328;Nederland Totaal;52 Detailhandel (incl. reparatie);2004;1909.5;21.7;550.4;6.3;134.7;146.1;347.9;702.7
329;Nederland Totaal;52 Detailhandel (incl. reparatie);2005;2047.0;43.6;647.6;23.1;120.6;137.3;261.4;813.8
330;Nederland Totaal;52 Detailhandel (incl. reparatie);2006;1994.1;41.6;594.1;18.9;116.9;156.1;292.8;773.8
331;Nederland Totaal;52 Detailhandel (incl. reparatie);2007;2304.8;17.7;720.4;9.3;146.9;168.1;304.7;938.0
332;Nederland Totaal;52 Detailhandel (incl. reparatie);2008;2556.7;39.0;860.9;13.6;152.3;186.3;385.0;919.2
333;Nederland Totaal;I Vervoer, opslag en communicatie;2000;9432.3;167.2;714.8;1984.6;2309.0;316.9;3483.9;456.0
334;Nederland Totaal;I Vervoer, opslag en communicatie;2001;8253.7;60.4;759.8;1257.9;2300.6;363.5;3066.1;445.2
335;Nederland Totaal;I Vervoer, opslag en communicatie;2002;5693.9;52.6;573.2;761.9;1890.7;185.0;1940.3;290.3
336;Nederland Totaal;I Vervoer, opslag en communicatie;2003;7277.3;363.9;539.1;1600.1;2707.3;374.1;1452.4;240.4
337;Nederland Totaal;I Vervoer, opslag en communicatie;2004;6990.9;137.2;566.3;1099.1;3001.4;313.6;1607.8;265.4
338;Nederland Totaal;I Vervoer, opslag en communicatie;2005;6423.0;62.4;719.4;1073.2;2039.9;283.9;1742.3;502.0
339;Nederland Totaal;I Vervoer, opslag en communicatie;2006;7942.4;67.7;577.4;1336.4;3134.2;346.7;1977.0;503.0
340;Nederland Totaal;I Vervoer, opslag en communicatie;2007;7889.9;43.4;527.9;1076.8;3332.9;433.7;1859.1;616.2
341;Nederland Totaal;I Vervoer, opslag en communicatie;2008;8515.0;74.7;733.3;1028.6;3471.6;313.5;2091.5;801.6
342;Nederland Totaal;60 Vervoer over land;2000;1489.1;29.3;189.3;76.1;1002.5;32.1;83.8;76.0
343;Nederland Totaal;60 Vervoer over land;2001;1458.5;31.3;122.2;66.5;978.9;42.7;129.0;87.8
344;Nederland Totaal;60 Vervoer over land;2002;1496.1;29.6;171.0;182.6;947.6;40.7;72.6;52.2
345;Nederland Totaal;60 Vervoer over land;2003;1761.9;23.7;131.8;56.8;1353.5;42.5;102.8;50.6
346;Nederland Totaal;60 Vervoer over land;2004;1691.4;16.8;143.3;92.2;1246.4;40.3;82.8;69.6
347;Nederland Totaal;60 Vervoer over land;2005;;;;;;;;
348;Nederland Totaal;60 Vervoer over land;2006;;;;;;;;
349;Nederland Totaal;60 Vervoer over land;2007;;;;;;;;
350;Nederland Totaal;60 Vervoer over land;2008;2130.9;26.5;200.0;10.7;1508.3;45.8;264.6;74.9
351;Nederland Totaal;63 Dienstverlening voor het vervoer;2000;1708.6;130.8;229.3;579.1;94.7;67.8;501.5;105.4
352;Nederland Totaal;63 Dienstverlening voor het vervoer;2001;1218.9;25.9;253.1;279.8;66.2;75.6;373.4;145.0
353;Nederland Totaal;63 Dienstverlening voor het vervoer;2002;1110.0;20.0;273.6;175.1;48.1;63.6;408.7;120.9
354;Nederland Totaal;63 Dienstverlening voor het vervoer;2003;2436.8;338.2;247.2;1227.6;58.0;67.1;422.0;76.6
355;Nederland Totaal;63 Dienstverlening voor het vervoer;2004;1760.7;106.7;276.7;680.3;92.2;55.6;441.9;107.3
356;Nederland Totaal;63 Dienstverlening voor het vervoer;2005;1593.0;26.4;360.4;491.3;87.7;53.0;494.7;79.4
357;Nederland Totaal;63 Dienstverlening voor het vervoer;2006;1968.9;40.9;285.6;764.5;70.5;107.7;581.3;118.4
358;Nederland Totaal;63 Dienstverlening voor het vervoer;2007;2100.3;19.9;210.7;734.2;74.6;98.7;736.0;226.2
359;Nederland Totaal;63 Dienstverlening voor het vervoer;2008;1798.2;45.9;264.9;638.9;64.8;93.2;559.9;130.6
360;Nederland Totaal;64 Post en telecommunicatie;2000;;;;;;;;
361;Nederland Totaal;64 Post en telecommunicatie;2001;;;;;;;;
362;Nederland Totaal;64 Post en telecommunicatie;2002;;;;;;;;
363;Nederland Totaal;64 Post en telecommunicatie;2003;;;;;;;;
364;Nederland Totaal;64 Post en telecommunicatie;2004;1745.1;2.8;112.3;319.6;36.8;209.7;1013.0;50.9
365;Nederland Totaal;64 Post en telecommunicatie;2005;2109.1;4.4;119.3;434.7;13.3;185.0;1066.7;285.7
366;Nederland Totaal;64 Post en telecommunicatie;2006;2129.7;0.4;103.0;450.9;20.3;193.0;1163.8;198.3
367;Nederland Totaal;64 Post en telecommunicatie;2007;1632.2;0.2;118.3;295.6;19.0;289.2;807.7;102.3
368;Nederland Totaal;64 Post en telecommunicatie;2008;2057.5;0.0;233.8;350.3;13.5;161.2;1135.2;163.4
369;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2000;;;;;;;;
370;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2001;;;;;;;;
371;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2002;;;;;;;;
372;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2003;;;;;;;;
373;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2004;;;;;;;;
374;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2005;11429.5;196.3;748.6;14.1;3668.3;719.2;529.7;5552.4
375;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2006;12733.3;247.3;690.5;64.5;3808.2;658.2;670.5;6594.3
376;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2007;12285.4;206.5;1245.7;117.0;4348.7;879.0;874.4;4613.5
377;Nederland Totaal;K Verhuur en zakelijke dienstverlening;2008;12611.9;353.8;2580.6;48.5;3525.3;945.1;1005.7;4153.8
378;Nederland Totaal;71 Verhuur van roerende goederen;2000;3348.0;7.6;29.6;1.2;2988.3;19.2;208.2;93.9
379;Nederland Totaal;71 Verhuur van roerende goederen;2001;3793.3;5.1;37.6;1.5;3467.6;19.3;180.5;81.8
380;Nederland Totaal;71 Verhuur van roerende goederen;2002;3218.8;2.4;31.3;1.8;2943.9;19.3;156.7;63.4
381;Nederland Totaal;71 Verhuur van roerende goederen;2003;3409.7;5.5;34.1;2.0;3093.3;20.2;149.7;104.9
382;Nederland Totaal;71 Verhuur van roerende goederen;2004;3469.2;7.1;24.8;2.7;3153.6;15.1;155.4;110.5
383;Nederland Totaal;71 Verhuur van roerende goederen;2005;3852.7;5.5;25.1;1.9;3414.8;19.7;220.7;164.9
384;Nederland Totaal;71 Verhuur van roerende goederen;2006;4006.4;3.9;31.2;6.5;3554.8;8.8;263.0;138.2
385;Nederland Totaal;71 Verhuur van roerende goederen;2007;4600.3;5.1;29.5;4.2;4022.6;16.8;319.4;202.7
386;Nederland Totaal;71 Verhuur van roerende goederen;2008;3316.5;4.1;58.3;5.4;2612.1;35.8;370.2;230.6
387;Nederland Totaal;74 Overige zakelijke dienstverlening;2000;;;;;;;;
388;Nederland Totaal;74 Overige zakelijke dienstverlening;2001;;;;;;;;
389;Nederland Totaal;74 Overige zakelijke dienstverlening;2002;;;;;;;;
390;Nederland Totaal;74 Overige zakelijke dienstverlening;2003;;;;;;;;
391;Nederland Totaal;74 Overige zakelijke dienstverlening;2004;;;;;;;;
392;Nederland Totaal;74 Overige zakelijke dienstverlening;2005;;;;;;;;
393;Nederland Totaal;74 Overige zakelijke dienstverlening;2006;1459.5;10.2;354.1;11.0;182.9;347.0;209.9;344.4
394;Nederland Totaal;74 Overige zakelijke dienstverlening;2007;1831.0;14.5;423.9;11.1;232.0;431.9;300.3;416.8
395;Nederland Totaal;74 Overige zakelijke dienstverlening;2008;1880.7;18.0;405.6;6.7;248.5;412.7;335.2;454.9
396;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2000;1647.3;21.3;416.1;14.2;175.7;487.7;226.8;305.4
397;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2001;1521.6;41.0;326.9;12.7;156.2;417.5;232.7;334.6
398;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2002;;;;;;;;
399;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2003;;;;;;;;
400;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2004;;;;;;;;
401;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2005;;;;;;;;
402;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2006;;;;;;;;
403;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2007;;;;;;;;
404;Nederland Totaal;7412c Ov.zak.dienst(gn rechtsk,beveil);2008;;;;;;;;
405;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2000;;;;;;;;
406;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2001;;;;;;;;
407;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2002;1515.3;9.5;287.8;7.1;144.4;452.8;242.2;371.3
408;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2003;1356.7;7.9;303.5;7.7;138.9;389.4;205.6;303.7
409;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2004;1302.4;22.8;279.3;5.9;148.9;340.6;230.3;274.1
410;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2005;1337.1;8.8;237.5;3.4;193.2;381.1;193.6;318.9
411;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2006;;;;;;;;
412;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2007;;;;;;;;
413;Nederland Totaal;7411c Ov.zak. diensten (geen holdings);2008;;;;;;;;
414;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2000;;;;;;;;
415;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2001;;;;;;;;
416;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2002;;;;;;;;
417;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2003;;;;;;;;
418;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2004;;;;;;;;
419;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2005;;;;;;;;
420;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2006;;;;;;;;
421;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2007;;;;;;;;
422;Noord-Nederland;CA Energiehoudende delfstoffenwinning;2008;;;;;;;;
423;Noord-Nederland;11 Aardolie- en aardgaswinning;2000;;;;;;;;
424;Noord-Nederland;11 Aardolie- en aardgaswinning;2001;;;;;;;;
425;Noord-Nederland;11 Aardolie- en aardgaswinning;2002;;;;;;;;
426;Noord-Nederland;11 Aardolie- en aardgaswinning;2003;;;;;;;;
427;Noord-Nederland;11 Aardolie- en aardgaswinning;2004;;;;;;;;
428;Noord-Nederland;11 Aardolie- en aardgaswinning;2005;;;;;;;;
429;Noord-Nederland;11 Aardolie- en aardgaswinning;2006;;;;;;;;
430;Noord-Nederland;11 Aardolie- en aardgaswinning;2007;;;;;;;;
431;Noord-Nederland;11 Aardolie- en aardgaswinning;2008;;;;;;;;
432;Noord-Nederland;D Industrie;2000;682.0;7.1;114.7;6.3;25.7;30.7;444.9;52.6
433;Noord-Nederland;D Industrie;2001;638.6;6.0;97.5;6.1;25.0;31.7;408.1;64.3
434;Noord-Nederland;D Industrie;2002;652.9;2.0;92.6;5.6;26.2;33.6;448.6;44.3
435;Noord-Nederland;D Industrie;2003;896.7;5.6;128.6;3.7;23.3;28.1;666.6;40.7
436;Noord-Nederland;D Industrie;2004;589.4;3.7;86.7;6.9;23.0;22.7;399.5;47.0
437;Noord-Nederland;D Industrie;2005;790.0;2.6;96.3;3.8;25.8;20.1;605.6;35.8
438;Noord-Nederland;D Industrie;2006;845.4;4.3;124.9;5.1;25.2;18.7;589.6;77.6
439;Noord-Nederland;D Industrie;2007;;;;;;;;
440;Noord-Nederland;D Industrie;2008;888.8;6.8;156.9;8.8;29.8;17.5;617.4;51.6
441;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2000;;;;;;;;
442;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2001;;;;;;;;
443;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2002;;;;;;;;
444;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2003;;;;;;;;
445;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2004;;;;;;;;
446;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2005;;;;;;;;
447;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2006;200.5;1.8;36.9;0.6;5.5;2.6;132.5;20.6
448;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2007;;;;;;;;
449;Noord-Nederland;DA Voedings- en genotmiddelenindustrie;2008;;;;;;;;
450;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2000;194.4;1.9;39.6;1.3;4.5;2.9;124.3;19.9
451;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2001;171.7;0.8;28.5;0.7;6.8;4.5;109.1;21.3
452;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2002;150.7;0.5;19.9;1.6;8.3;4.9;98.2;17.3
453;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2003;266.0;2.5;55.8;0.3;6.0;4.7;183.3;13.4
454;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2004;182.1;0.1;24.7;3.9;4.6;2.4;122.8;23.5
455;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2005;228.5;0.2;37.2;0.1;6.0;3.0;173.6;8.5
456;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2006;;;;;;;;
457;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2007;;;;;;;;
458;Noord-Nederland;15 Voedingsmiddelen- en drankenindustrie;2008;218.1;0.2;38.4;0.6;6.6;1.5;159.8;11.1
459;Noord-Nederland;16 Tabaksverwerkende industrie;2000;;;;;;;;
460;Noord-Nederland;16 Tabaksverwerkende industrie;2001;;;;;;;;
461;Noord-Nederland;16 Tabaksverwerkende industrie;2002;;;;;;;;
462;Noord-Nederland;16 Tabaksverwerkende industrie;2003;;;;;;;;
463;Noord-Nederland;16 Tabaksverwerkende industrie;2004;;;;;;;;
464;Noord-Nederland;16 Tabaksverwerkende industrie;2005;;;;;;;;
465;Noord-Nederland;16 Tabaksverwerkende industrie;2006;;;;;;;;
466;Noord-Nederland;16 Tabaksverwerkende industrie;2007;;;;;;;;
467;Noord-Nederland;16 Tabaksverwerkende industrie;2008;;;;;;;;
468;Noord-Nederland;DE Papier-, karton- en grafische ind.;2000;89.6;0.5;7.4;0.0;1.9;6.4;69.1;4.4
469;Noord-Nederland;DE Papier-, karton- en grafische ind.;2001;66.5;0.4;7.9;0.1;1.2;5.2;43.9;7.9
470;Noord-Nederland;DE Papier-, karton- en grafische ind.;2002;95.5;0.1;7.9;0.1;1.8;7.0;74.6;4.1
471;Noord-Nederland;DE Papier-, karton- en grafische ind.;2003;85.7;0.3;10.7;0.0;1.6;3.6;67.1;2.5
472;Noord-Nederland;DE Papier-, karton- en grafische ind.;2004;93.2;0.2;11.6;0.1;2.4;3.1;73.4;2.3
473;Noord-Nederland;DE Papier-, karton- en grafische ind.;2005;181.8;0.0;18.6;0.2;2.8;3.3;152.9;4.1
474;Noord-Nederland;DE Papier-, karton- en grafische ind.;2006;42.3;0.0;3.2;0.0;1.8;2.5;31.9;2.9
475;Noord-Nederland;DE Papier-, karton- en grafische ind.;2007;;;;;;;;
476;Noord-Nederland;DE Papier-, karton- en grafische ind.;2008;68.9;0.5;7.7;0.3;1.9;3.0;50.3;5.3
477;Noord-Nederland;21 Papier(waren)- en karton(waren)ind.;2000;54.1;0.3;3.6;0.0;0.2;0.8;48.4;0.9
478;Noord-Nederland;21 Papier(waren)- en karton(waren)ind.;2001;38.7;0.1;5.7;0.1;0.2;1.7;27.4;3.4
