ID;Groentesoort;Regio;Jaar;TotaleProductieOppervlakte_1;Contractteelt_2
1457;Sluitkool (totaal);Gelderland en Zeeland;2000;79.0;0.0
1458;Sluitkool (totaal);Noord-Holland;1995;2196.0;178.0
1459;Sluitkool (totaal);Noord-Holland;1996;2525.0;221.0
1460;Sluitkool (totaal);Noord-Holland;1997;2443.0;369.0
1461;Sluitkool (totaal);Noord-Holland;1998;2186.0;291.0
1462;Sluitkool (totaal);Noord-Holland;1999;2491.0;297.0
1463;Sluitkool (totaal);Noord-Holland;2000;2010.0;241.0
1464;Sluitkool (totaal);Zuid-Holland;1995;201.0;0.0
1465;Sluitkool (totaal);Zuid-Holland;1996;181.0;1.0
1466;Sluitkool (totaal);Zuid-Holland;1997;139.0;19.0
1467;Sluitkool (totaal);Zuid-Holland;1998;160.0;11.0
1468;Sluitkool (totaal);Zuid-Holland;1999;105.0;7.0
1469;Sluitkool (totaal);Zuid-Holland;2000;155.0;14.0
1470;Sluitkool (totaal);Noord-Brabant;1995;277.0;102.0
1471;Sluitkool (totaal);Noord-Brabant;1996;246.0;138.0
1472;Sluitkool (totaal);Noord-Brabant;1997;301.0;181.0
1473;Sluitkool (totaal);Noord-Brabant;1998;283.0;125.0
1474;Sluitkool (totaal);Noord-Brabant;1999;333.0;188.0
1475;Sluitkool (totaal);Noord-Brabant;2000;238.0;109.0
1476;Sluitkool (totaal);Limburg;1995;298.0;12.0
1477;Sluitkool (totaal);Limburg;1996;347.0;36.0
1478;Sluitkool (totaal);Limburg;1997;272.0;6.0
1479;Sluitkool (totaal);Limburg;1998;184.0;23.0
1480;Sluitkool (totaal);Limburg;1999;325.0;112.0
1481;Sluitkool (totaal);Limburg;2000;294.0;43.0
1482;Sluitkool (totaal);Overige provincies;1995;321.0;58.0
1483;Sluitkool (totaal);Overige provincies;1996;366.0;25.0
1484;Sluitkool (totaal);Overige provincies;1997;142.0;37.0
1485;Sluitkool (totaal);Overige provincies;1998;175.0;19.0
1486;Sluitkool (totaal);Overige provincies;1999;103.0;17.0
1487;Sluitkool (totaal);Overige provincies;2000;135.0;3.0
1488;Spinazie;Nederland;1995;1510.0;772.0
1489;Spinazie;Nederland;1996;1625.0;951.0
1490;Spinazie;Nederland;1997;1767.0;1261.0
1491;Spinazie;Nederland;1998;2087.0;1293.0
1492;Spinazie;Nederland;1999;2222.0;1155.0
1493;Spinazie;Nederland;2000;2022.0;1257.0
1494;Spinazie;Flevoland;1995;140.0;140.0
1495;Spinazie;Flevoland;1996;123.0;88.0
1496;Spinazie;Flevoland;1997;133.0;133.0
1497;Spinazie;Flevoland;1998;221.0;186.0
1498;Spinazie;Flevoland;1999;279.0;157.0
1499;Spinazie;Flevoland;2000;303.0;192.0
1500;Spinazie;Gelderland en Zeeland;1995;71.0;0.0
1501;Spinazie;Gelderland en Zeeland;1996;2.0;0.0
1502;Spinazie;Gelderland en Zeeland;1997;6.0;0.0
1503;Spinazie;Gelderland en Zeeland;1998;22.0;3.0
1504;Spinazie;Gelderland en Zeeland;1999;22.0;0.0
1505;Spinazie;Gelderland en Zeeland;2000;24.0;15.0
1506;Spinazie;Noord-Holland;1995;64.0;0.0
1507;Spinazie;Noord-Holland;1996;67.0;0.0
1508;Spinazie;Noord-Holland;1997;37.0;0.0
1509;Spinazie;Noord-Holland;1998;30.0;0.0
1510;Spinazie;Noord-Holland;1999;40.0;0.0
1511;Spinazie;Noord-Holland;2000;53.0;34.0
1512;Spinazie;Zuid-Holland;1995;78.0;0.0
1513;Spinazie;Zuid-Holland;1996;263.0;52.0
1514;Spinazie;Zuid-Holland;1997;220.0;92.0
1515;Spinazie;Zuid-Holland;1998;128.0;9.0
1516;Spinazie;Zuid-Holland;1999;49.0;17.0
1517;Spinazie;Zuid-Holland;2000;101.0;15.0
1518;Spinazie;Noord-Brabant;1995;859.0;376.0
1519;Spinazie;Noord-Brabant;1996;969.0;663.0
1520;Spinazie;Noord-Brabant;1997;1002.0;682.0
1521;Spinazie;Noord-Brabant;1998;1279.0;759.0
1522;Spinazie;Noord-Brabant;1999;1210.0;609.0
1523;Spinazie;Noord-Brabant;2000;1049.0;586.0
1524;Spinazie;Limburg;1995;162.0;152.0
1525;Spinazie;Limburg;1996;50.0;44.0
1526;Spinazie;Limburg;1997;131.0;131.0
1527;Spinazie;Limburg;1998;159.0;113.0
1528;Spinazie;Limburg;1999;137.0;112.0
1529;Spinazie;Limburg;2000;222.0;163.0
1530;Spinazie;Overige provincies;1995;137.0;104.0
1531;Spinazie;Overige provincies;1996;151.0;104.0
1532;Spinazie;Overige provincies;1997;238.0;223.0
1533;Spinazie;Overige provincies;1998;248.0;222.0
1534;Spinazie;Overige provincies;1999;485.0;260.0
1535;Spinazie;Overige provincies;2000;271.0;252.0
1536;Spruitkool;Nederland;1995;4329.0;157.0
1537;Spruitkool;Nederland;1996;4672.0;154.0
1538;Spruitkool;Nederland;1997;4271.0;309.0
1539;Spruitkool;Nederland;1998;4736.0;681.0
1540;Spruitkool;Nederland;1999;5203.0;473.0
1541;Spruitkool;Nederland;2000;5033.0;606.0
1542;Spruitkool;Flevoland;1995;125.0;27.0
1543;Spruitkool;Flevoland;1996;124.0;0.0
1544;Spruitkool;Flevoland;1997;111.0;18.0
1545;Spruitkool;Flevoland;1998;118.0;59.0
1546;Spruitkool;Flevoland;1999;159.0;15.0
1547;Spruitkool;Flevoland;2000;187.0;5.0
1548;Spruitkool;Gelderland en Zeeland;1995;302.0;0.0
1549;Spruitkool;Gelderland en Zeeland;1996;259.0;0.0
1550;Spruitkool;Gelderland en Zeeland;1997;253.0;0.0
1551;Spruitkool;Gelderland en Zeeland;1998;323.0;0.0
1552;Spruitkool;Gelderland en Zeeland;1999;484.0;101.0
1553;Spruitkool;Gelderland en Zeeland;2000;349.0;120.0
1554;Spruitkool;Noord-Holland;1995;38.0;0.0
1555;Spruitkool;Noord-Holland;1996;81.0;0.0
1556;Spruitkool;Noord-Holland;1997;80.0;0.0
1557;Spruitkool;Noord-Holland;1998;309.0;216.0
1558;Spruitkool;Noord-Holland;1999;146.0;7.0
1559;Spruitkool;Noord-Holland;2000;183.0;9.0
1560;Spruitkool;Zuid-Holland;1995;3473.0;99.0
1561;Spruitkool;Zuid-Holland;1996;3783.0;133.0
1562;Spruitkool;Zuid-Holland;1997;3118.0;245.0
1563;Spruitkool;Zuid-Holland;1998;3471.0;400.0
1564;Spruitkool;Zuid-Holland;1999;3895.0;247.0
1565;Spruitkool;Zuid-Holland;2000;3636.0;279.0
1566;Spruitkool;Noord-Brabant;1995;237.0;31.0
1567;Spruitkool;Noord-Brabant;1996;186.0;21.0
1568;Spruitkool;Noord-Brabant;1997;156.0;24.0
1569;Spruitkool;Noord-Brabant;1998;248.0;5.0
1570;Spruitkool;Noord-Brabant;1999;323.0;67.0
1571;Spruitkool;Noord-Brabant;2000;351.0;135.0
1572;Spruitkool;Limburg;1995;66.0;0.0
1573;Spruitkool;Limburg;1996;89.0;0.0
1574;Spruitkool;Limburg;1997;88.0;8.0
1575;Spruitkool;Limburg;1998;57.0;0.0
1576;Spruitkool;Limburg;1999;113.0;36.0
1577;Spruitkool;Limburg;2000;134.0;57.0
1578;Spruitkool;Overige provincies;1995;89.0;0.0
1579;Spruitkool;Overige provincies;1996;151.0;0.0
1580;Spruitkool;Overige provincies;1997;465.0;14.0
1581;Spruitkool;Overige provincies;1998;211.0;0.0
1582;Spruitkool;Overige provincies;1999;83.0;0.0
1583;Spruitkool;Overige provincies;2000;194.0;0.0
1584;Sperziebonen;Nederland;1995;6041.0;4236.0
1585;Sperziebonen;Nederland;1996;6000.0;4503.0
1586;Sperziebonen;Nederland;1997;5238.0;4145.0
1587;Sperziebonen;Nederland;1998;5177.0;3692.0
1588;Sperziebonen;Nederland;1999;5406.0;3174.0
1589;Sperziebonen;Nederland;2000;4273.0;2771.0
1590;Sperziebonen;Flevoland;1995;696.0;599.0
1591;Sperziebonen;Flevoland;1996;950.0;855.0
1592;Sperziebonen;Flevoland;1997;827.0;733.0
1593;Sperziebonen;Flevoland;1998;832.0;657.0
1594;Sperziebonen;Flevoland;1999;770.0;535.0
1595;Sperziebonen;Flevoland;2000;647.0;415.0
1596;Sperziebonen;Gelderland en Zeeland;1995;322.0;58.0
1597;Sperziebonen;Gelderland en Zeeland;1996;305.0;194.0
1598;Sperziebonen;Gelderland en Zeeland;1997;295.0;172.0
1599;Sperziebonen;Gelderland en Zeeland;1998;366.0;134.0
1600;Sperziebonen;Gelderland en Zeeland;1999;267.0;136.0
1601;Sperziebonen;Gelderland en Zeeland;2000;240.0;227.0
1602;Sperziebonen;Noord-Holland;1995;4.0;0.0
1603;Sperziebonen;Noord-Holland;1996;28.0;0.0
1604;Sperziebonen;Noord-Holland;1997;3.0;0.0
1605;Sperziebonen;Noord-Holland;1998;1.0;0.0
1606;Sperziebonen;Noord-Holland;1999;8.0;0.0
1607;Sperziebonen;Noord-Holland;2000;1.0;0.0
1608;Sperziebonen;Zuid-Holland;1995;301.0;136.0
1609;Sperziebonen;Zuid-Holland;1996;419.0;239.0
1610;Sperziebonen;Zuid-Holland;1997;180.0;107.0
1611;Sperziebonen;Zuid-Holland;1998;385.0;251.0
1612;Sperziebonen;Zuid-Holland;1999;143.0;82.0
1613;Sperziebonen;Zuid-Holland;2000;181.0;104.0
1614;Sperziebonen;Noord-Brabant;1995;2807.0;2132.0
1615;Sperziebonen;Noord-Brabant;1996;2441.0;1941.0
1616;Sperziebonen;Noord-Brabant;1997;2624.0;2046.0
1617;Sperziebonen;Noord-Brabant;1998;2380.0;1801.0
1618;Sperziebonen;Noord-Brabant;1999;3109.0;1738.0
1619;Sperziebonen;Noord-Brabant;2000;2223.0;1355.0
1620;Sperziebonen;Limburg;1995;1545.0;1046.0
1621;Sperziebonen;Limburg;1996;1500.0;1024.0
1622;Sperziebonen;Limburg;1997;1119.0;963.0
1623;Sperziebonen;Limburg;1998;1005.0;702.0
1624;Sperziebonen;Limburg;1999;936.0;584.0
1625;Sperziebonen;Limburg;2000;798.0;538.0
1626;Sperziebonen;Overige provincies;1995;367.0;265.0
1627;Sperziebonen;Overige provincies;1996;357.0;251.0
1628;Sperziebonen;Overige provincies;1997;189.0;123.0
1629;Sperziebonen;Overige provincies;1998;208.0;147.0
1630;Sperziebonen;Overige provincies;1999;173.0;99.0
1631;Sperziebonen;Overige provincies;2000;184.0;131.0
1632;Suikermais;Nederland;1995;512.0;393.0
1633;Suikermais;Nederland;1996;328.0;112.0
1634;Suikermais;Nederland;1997;367.0;243.0
1635;Suikermais;Nederland;1998;341.0;231.0
1636;Suikermais;Nederland;1999;556.0;270.0
1637;Suikermais;Nederland;2000;729.0;450.0
1638;Suikermais;Flevoland;1995;;
1639;Suikermais;Flevoland;1996;;
1640;Suikermais;Flevoland;1997;;
1641;Suikermais;Flevoland;1998;;
1642;Suikermais;Flevoland;1999;;
1643;Suikermais;Flevoland;2000;;
1644;Suikermais;Gelderland en Zeeland;1995;;
1645;Suikermais;Gelderland en Zeeland;1996;;
1646;Suikermais;Gelderland en Zeeland;1997;;
1647;Suikermais;Gelderland en Zeeland;1998;;
1648;Suikermais;Gelderland en Zeeland;1999;;
1649;Suikermais;Gelderland en Zeeland;2000;;
1650;Suikermais;Noord-Holland;1995;;
1651;Suikermais;Noord-Holland;1996;;
1652;Suikermais;Noord-Holland;1997;;
1653;Suikermais;Noord-Holland;1998;;
1654;Suikermais;Noord-Holland;1999;;
1655;Suikermais;Noord-Holland;2000;;
1656;Suikermais;Zuid-Holland;1995;;
1657;Suikermais;Zuid-Holland;1996;;
1658;Suikermais;Zuid-Holland;1997;;
1659;Suikermais;Zuid-Holland;1998;;
1660;Suikermais;Zuid-Holland;1999;;
1661;Suikermais;Zuid-Holland;2000;;
1662;Suikermais;Noord-Brabant;1995;60.0;0.0
1663;Suikermais;Noord-Brabant;1996;11.0;0.0
1664;Suikermais;Noord-Brabant;1997;99.0;35.0
1665;Suikermais;Noord-Brabant;1998;80.0;44.0
1666;Suikermais;Noord-Brabant;1999;98.0;65.0
1667;Suikermais;Noord-Brabant;2000;218.0;78.0
1668;Suikermais;Limburg;1995;;
1669;Suikermais;Limburg;1996;;
1670;Suikermais;Limburg;1997;;
1671;Suikermais;Limburg;1998;;
1672;Suikermais;Limburg;1999;;
1673;Suikermais;Limburg;2000;;
1674;Suikermais;Overige provincies;1995;;
1675;Suikermais;Overige provincies;1996;;
1676;Suikermais;Overige provincies;1997;;
1677;Suikermais;Overige provincies;1998;;
1678;Suikermais;Overige provincies;1999;;
1679;Suikermais;Overige provincies;2000;;
1680;Witlofwortel;Nederland;1995;4480.0;2906.0
1681;Witlofwortel;Nederland;1996;4269.0;2680.0
1682;Witlofwortel;Nederland;1997;4317.0;2816.0
1683;Witlofwortel;Nederland;1998;4086.0;2873.0
1684;Witlofwortel;Nederland;1999;4988.0;3199.0
1685;Witlofwortel;Nederland;2000;4251.0;2784.0
1686;Witlofwortel;Flevoland;1995;1728.0;1293.0
1687;Witlofwortel;Flevoland;1996;1816.0;1146.0
1688;Witlofwortel;Flevoland;1997;2186.0;1505.0
1689;Witlofwortel;Flevoland;1998;2027.0;1621.0
1690;Witlofwortel;Flevoland;1999;2564.0;1822.0
1691;Witlofwortel;Flevoland;2000;2124.0;1556.0
1692;Witlofwortel;Gelderland en Zeeland;1995;670.0;227.0
1693;Witlofwortel;Gelderland en Zeeland;1996;639.0;406.0
1694;Witlofwortel;Gelderland en Zeeland;1997;556.0;307.0
1695;Witlofwortel;Gelderland en Zeeland;1998;659.0;414.0
1696;Witlofwortel;Gelderland en Zeeland;1999;764.0;394.0
1697;Witlofwortel;Gelderland en Zeeland;2000;588.0;349.0
1698;Witlofwortel;Noord-Holland;1995;391.0;193.0
1699;Witlofwortel;Noord-Holland;1996;667.0;510.0
1700;Witlofwortel;Noord-Holland;1997;509.0;372.0
1701;Witlofwortel;Noord-Holland;1998;369.0;210.0
1702;Witlofwortel;Noord-Holland;1999;501.0;311.0
1703;Witlofwortel;Noord-Holland;2000;472.0;319.0
1704;Witlofwortel;Zuid-Holland;1995;406.0;245.0
1705;Witlofwortel;Zuid-Holland;1996;312.0;185.0
1706;Witlofwortel;Zuid-Holland;1997;360.0;184.0
1707;Witlofwortel;Zuid-Holland;1998;347.0;202.0
1708;Witlofwortel;Zuid-Holland;1999;413.0;219.0
1709;Witlofwortel;Zuid-Holland;2000;435.0;148.0
1710;Witlofwortel;Noord-Brabant;1995;368.0;181.0
1711;Witlofwortel;Noord-Brabant;1996;343.0;189.0
1712;Witlofwortel;Noord-Brabant;1997;409.0;262.0
1713;Witlofwortel;Noord-Brabant;1998;399.0;248.0
1714;Witlofwortel;Noord-Brabant;1999;488.0;304.0
1715;Witlofwortel;Noord-Brabant;2000;361.0;249.0
1716;Witlofwortel;Limburg;1995;641.0;581.0
1717;Witlofwortel;Limburg;1996;114.0;73.0
1718;Witlofwortel;Limburg;1997;125.0;123.0
1719;Witlofwortel;Limburg;1998;41.0;30.0
1720;Witlofwortel;Limburg;1999;83.0;66.0
1721;Witlofwortel;Limburg;2000;52.0;32.0
1722;Witlofwortel;Overige provincies;1995;276.0;185.0
1723;Witlofwortel;Overige provincies;1996;378.0;172.0
1724;Witlofwortel;Overige provincies;1997;170.0;64.0
1725;Witlofwortel;Overige provincies;1998;245.0;148.0
1726;Witlofwortel;Overige provincies;1999;175.0;83.0
1727;Witlofwortel;Overige provincies;2000;219.0;132.0
1728;Overige groenten;Nederland;1995;1407.0;435.0
1729;Overige groenten;Nederland;1996;2435.0;1172.0
1730;Overige groenten;Nederland;1997;1540.0;757.0
1731;Overige groenten;Nederland;1998;1241.0;295.0
1732;Overige groenten;Nederland;1999;1960.0;322.0
1733;Overige groenten;Nederland;2000;1695.0;232.0
1734;Overige groenten;Flevoland;1995;;
1735;Overige groenten;Flevoland;1996;;
1736;Overige groenten;Flevoland;1997;;
1737;Overige groenten;Flevoland;1998;;
1738;Overige groenten;Flevoland;1999;;
1739;Overige groenten;Flevoland;2000;;
1740;Overige groenten;Gelderland en Zeeland;1995;52.0;13.0
1741;Overige groenten;Gelderland en Zeeland;1996;128.0;62.0
1742;Overige groenten;Gelderland en Zeeland;1997;90.0;42.0
1743;Overige groenten;Gelderland en Zeeland;1998;77.0;10.0
1744;Overige groenten;Gelderland en Zeeland;1999;90.0;0.0
1745;Overige groenten;Gelderland en Zeeland;2000;162.0;7.0
1746;Overige groenten;Noord-Holland;1995;139.0;6.0
1747;Overige groenten;Noord-Holland;1996;114.0;9.0
1748;Overige groenten;Noord-Holland;1997;96.0;10.0
1749;Overige groenten;Noord-Holland;1998;77.0;43.0
1750;Overige groenten;Noord-Holland;1999;62.0;21.0
1751;Overige groenten;Noord-Holland;2000;125.0;0.0
1752;Overige groenten;Zuid-Holland;1995;236.0;118.0
1753;Overige groenten;Zuid-Holland;1996;264.0;80.0
1754;Overige groenten;Zuid-Holland;1997;100.0;13.0
1755;Overige groenten;Zuid-Holland;1998;176.0;24.0
1756;Overige groenten;Zuid-Holland;1999;223.0;38.0
1757;Overige groenten;Zuid-Holland;2000;174.0;24.0
1758;Overige groenten;Noord-Brabant;1995;430.0;147.0
1759;Overige groenten;Noord-Brabant;1996;844.0;438.0
1760;Overige groenten;Noord-Brabant;1997;513.0;290.0
1761;Overige groenten;Noord-Brabant;1998;359.0;120.0
1762;Overige groenten;Noord-Brabant;1999;622.0;97.0
1763;Overige groenten;Noord-Brabant;2000;663.0;102.0
1764;Overige groenten;Limburg;1995;346.0;34.0
1765;Overige groenten;Limburg;1996;549.0;245.0
1766;Overige groenten;Limburg;1997;379.0;127.0
1767;Overige groenten;Limburg;1998;331.0;18.0
1768;Overige groenten;Limburg;1999;513.0;43.0
1769;Overige groenten;Limburg;2000;339.0;29.0
1770;Overige groenten;Overige provincies;1995;113.0;36.0
1771;Overige groenten;Overige provincies;1996;245.0;115.0
1772;Overige groenten;Overige provincies;1997;190.0;162.0
1773;Overige groenten;Overige provincies;1998;151.0;66.0
1774;Overige groenten;Overige provincies;1999;170.0;65.0
1775;Overige groenten;Overige provincies;2000;164.0;58.0
