ID;Geslacht;Leeftijd;Geboorteland;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
7428;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2018;3447.0;3770.0;-323.0;1559.0;1667.0;-108.0
7429;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2019;3381.0;3684.0;-303.0;1405.0;1482.0;-77.0
7430;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2020;3457.0;2918.0;539.0;1192.0;1214.0;-22.0
7431;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2021;2611.0;3323.0;-712.0;976.0;1023.0;-47.0
7432;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2022;2609.0;4170.0;-1561.0;696.0;903.0;-207.0
7433;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2023;2663.0;4170.0;-1507.0;750.0;983.0;-233.0
7434;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2010;1988.0;3135.0;-1147.0;1449.0;1596.0;-147.0
7435;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2011;1944.0;3193.0;-1249.0;1406.0;1381.0;25.0
7436;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2012;1874.0;3313.0;-1439.0;1321.0;1501.0;-180.0
7437;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2013;1885.0;3335.0;-1450.0;1298.0;1284.0;14.0
7438;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2014;2164.0;3394.0;-1230.0;1138.0;1126.0;12.0
7439;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2015;2226.0;3566.0;-1340.0;1085.0;1201.0;-116.0
7440;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2016;2391.0;3275.0;-884.0;967.0;998.0;-31.0
7441;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2017;2431.0;3323.0;-892.0;967.0;1019.0;-52.0
7442;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2018;2372.0;3035.0;-663.0;906.0;895.0;11.0
7443;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2019;2533.0;2829.0;-296.0;816.0;841.0;-25.0
7444;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2020;2363.0;2147.0;216.0;644.0;550.0;94.0
7445;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2021;1926.0;2471.0;-545.0;554.0;562.0;-8.0
7446;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2022;1793.0;3205.0;-1412.0;468.0;449.0;19.0
7447;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2023;2045.0;3187.0;-1142.0;457.0;595.0;-138.0
7448;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2010;5433.0;8933.0;-3500.0;5875.0;7248.0;-1373.0
7449;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2011;5601.0;10318.0;-4717.0;5470.0;6443.0;-973.0
7450;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2012;5370.0;10031.0;-4661.0;5944.0;7432.0;-1488.0
7451;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2013;5337.0;9390.0;-4053.0;5420.0;5837.0;-417.0
7452;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2014;5631.0;10304.0;-4673.0;4801.0;5785.0;-984.0
7453;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2015;5980.0;10035.0;-4055.0;4250.0;4500.0;-250.0
7454;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2016;6147.0;9789.0;-3642.0;3381.0;4045.0;-664.0
7455;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2017;6457.0;9617.0;-3160.0;3764.0;4422.0;-658.0
7456;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2018;6613.0;9004.0;-2391.0;3575.0;3958.0;-383.0
7457;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2019;6558.0;8396.0;-1838.0;3142.0;3661.0;-519.0
7458;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2020;6134.0;5826.0;308.0;2499.0;2232.0;267.0
7459;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2021;5019.0;7001.0;-1982.0;1730.0;1549.0;181.0
7460;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2022;4704.0;8992.0;-4288.0;1378.0;1744.0;-366.0
7461;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2023;4923.0;8864.0;-3941.0;1581.0;2133.0;-552.0
7462;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2010;6400.0;9855.0;-3455.0;7038.0;8390.0;-1352.0
7463;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2011;6129.0;10390.0;-4261.0;6795.0;7196.0;-401.0
7464;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2012;5931.0;12048.0;-6117.0;6774.0;8876.0;-2102.0
7465;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2013;5981.0;11365.0;-5384.0;7169.0;8316.0;-1147.0
7466;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2014;6332.0;10899.0;-4567.0;6698.0;7414.0;-716.0
7467;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2015;6727.0;10525.0;-3798.0;6275.0;6790.0;-515.0
7468;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2016;7175.0;10786.0;-3611.0;5517.0;6520.0;-1003.0
7469;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2017;7538.0;9992.0;-2454.0;5790.0;6710.0;-920.0
7470;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2018;7010.0;9312.0;-2302.0;4601.0;5051.0;-450.0
7471;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2019;7228.0;8801.0;-1573.0;4082.0;4345.0;-263.0
7472;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2020;6761.0;7163.0;-402.0;3891.0;4112.0;-221.0
7473;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2021;5531.0;7662.0;-2131.0;2998.0;2685.0;313.0
7474;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2022;5520.0;9556.0;-4036.0;2271.0;2724.0;-453.0
7475;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2023;5530.0;9132.0;-3602.0;2229.0;2803.0;-574.0
7476;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2010;627.0;689.0;-62.0;303.0;344.0;-41.0
7477;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2011;651.0;984.0;-333.0;305.0;407.0;-102.0
7478;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2012;640.0;952.0;-312.0;339.0;450.0;-111.0
7479;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2013;645.0;858.0;-213.0;344.0;380.0;-36.0
7480;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2014;603.0;1015.0;-412.0;307.0;359.0;-52.0
7481;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2015;674.0;986.0;-312.0;306.0;395.0;-89.0
7482;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2016;758.0;880.0;-122.0;307.0;374.0;-67.0
7483;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2017;676.0;942.0;-266.0;320.0;394.0;-74.0
7484;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2018;699.0;896.0;-197.0;292.0;341.0;-49.0
7485;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2019;664.0;879.0;-215.0;245.0;300.0;-55.0
7486;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2020;707.0;662.0;45.0;226.0;261.0;-35.0
7487;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2021;542.0;761.0;-219.0;192.0;220.0;-28.0
7488;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2022;598.0;920.0;-322.0;160.0;214.0;-54.0
7489;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2023;560.0;868.0;-308.0;183.0;209.0;-26.0
7490;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2010;4108.0;5545.0;-1437.0;2900.0;3171.0;-271.0
7491;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2011;4154.0;6031.0;-1877.0;2799.0;2994.0;-195.0
7492;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2012;4098.0;5648.0;-1550.0;2872.0;3143.0;-271.0
7493;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2013;4153.0;5575.0;-1422.0;2553.0;2401.0;152.0
7494;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2014;4216.0;6441.0;-2225.0;2291.0;2680.0;-389.0
7495;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2015;4203.0;6566.0;-2363.0;2189.0;2697.0;-508.0
7496;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2016;4440.0;6001.0;-1561.0;2222.0;2491.0;-269.0
7497;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2017;4704.0;5763.0;-1059.0;2074.0;2192.0;-118.0
7498;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2018;4805.0;6036.0;-1231.0;2017.0;2337.0;-320.0
7499;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2019;4698.0;5481.0;-783.0;1830.0;1909.0;-79.0
7500;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2020;4651.0;4658.0;-7.0;1491.0;1559.0;-68.0
7501;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2021;3913.0;5357.0;-1444.0;1240.0;1249.0;-9.0
7502;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2022;3498.0;6389.0;-2891.0;1030.0;1150.0;-120.0
7503;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2023;3702.0;6295.0;-2593.0;1045.0;1294.0;-249.0
7504;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2010;2376.0;3167.0;-791.0;1255.0;1229.0;26.0
7505;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2011;2528.0;3490.0;-962.0;1125.0;1258.0;-133.0
7506;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2012;2517.0;3161.0;-644.0;1172.0;1207.0;-35.0
7507;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2013;2391.0;3315.0;-924.0;1183.0;1383.0;-200.0
7508;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2014;2456.0;3470.0;-1014.0;1299.0;1513.0;-214.0
7509;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2015;2500.0;3605.0;-1105.0;1210.0;1323.0;-113.0
7510;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2016;2558.0;3387.0;-829.0;1146.0;1276.0;-130.0
7511;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2017;2785.0;3390.0;-605.0;1093.0;1223.0;-130.0
7512;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2018;2659.0;3316.0;-657.0;1047.0;1204.0;-157.0
7513;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2019;2746.0;3305.0;-559.0;958.0;1036.0;-78.0
7514;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2020;2658.0;2788.0;-130.0;810.0;827.0;-17.0
7515;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2021;2249.0;3109.0;-860.0;743.0;766.0;-23.0
7516;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2022;2088.0;3731.0;-1643.0;558.0;686.0;-128.0
7517;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2023;2177.0;3368.0;-1191.0;523.0;708.0;-185.0
7518;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2010;238.0;246.0;-8.0;138.0;91.0;47.0
7519;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2011;193.0;263.0;-70.0;150.0;127.0;23.0
7520;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2012;222.0;253.0;-31.0;168.0;165.0;3.0
7521;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2013;220.0;278.0;-58.0;150.0;168.0;-18.0
7522;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2014;242.0;265.0;-23.0;146.0;149.0;-3.0
7523;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2015;243.0;333.0;-90.0;95.0;120.0;-25.0
7524;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2016;234.0;305.0;-71.0;96.0;144.0;-48.0
7525;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2017;263.0;254.0;9.0;97.0;102.0;-5.0
7526;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2018;247.0;224.0;23.0;79.0;68.0;11.0
7527;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2019;255.0;245.0;10.0;79.0;97.0;-18.0
7528;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2020;235.0;204.0;31.0;64.0;86.0;-22.0
7529;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2021;196.0;188.0;8.0;54.0;43.0;11.0
7530;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2022;193.0;292.0;-99.0;49.0;68.0;-19.0
7531;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2023;197.0;261.0;-64.0;40.0;59.0;-19.0
7532;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2010;44.0;35.0;9.0;34.0;12.0;22.0
7533;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2011;36.0;83.0;-47.0;29.0;51.0;-22.0
7534;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2012;37.0;85.0;-48.0;36.0;61.0;-25.0
7535;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2013;44.0;98.0;-54.0;36.0;48.0;-12.0
7536;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2014;50.0;85.0;-35.0;49.0;52.0;-3.0
7537;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2015;48.0;86.0;-38.0;36.0;34.0;2.0
7538;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2016;67.0;64.0;3.0;45.0;42.0;3.0
7539;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2017;53.0;53.0;0.0;33.0;36.0;-3.0
7540;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2018;74.0;55.0;19.0;33.0;30.0;3.0
7541;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2019;58.0;69.0;-11.0;29.0;32.0;-3.0
7542;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2020;60.0;57.0;3.0;16.0;22.0;-6.0
7543;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2021;61.0;84.0;-23.0;18.0;19.0;-1.0
7544;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2022;50.0;75.0;-25.0;5.0;17.0;-12.0
7545;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2023;58.0;62.0;-4.0;10.0;8.0;2.0
7546;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2010;550.0;1047.0;-497.0;459.0;648.0;-189.0
7547;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2011;556.0;1131.0;-575.0;539.0;721.0;-182.0
7548;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2012;577.0;1023.0;-446.0;536.0;643.0;-107.0
7549;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2013;551.0;1022.0;-471.0;482.0;587.0;-105.0
7550;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2014;610.0;1047.0;-437.0;520.0;660.0;-140.0
7551;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2015;562.0;1033.0;-471.0;495.0;538.0;-43.0
7552;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2016;637.0;1085.0;-448.0;416.0;536.0;-120.0
7553;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2017;558.0;959.0;-401.0;402.0;499.0;-97.0
7554;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2018;621.0;911.0;-290.0;298.0;340.0;-42.0
7555;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2019;664.0;733.0;-69.0;261.0;253.0;8.0
7556;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2020;643.0;651.0;-8.0;235.0;224.0;11.0
7557;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2021;489.0;729.0;-240.0;153.0;142.0;11.0
7558;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2022;503.0;745.0;-242.0;142.0;112.0;30.0
7559;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2023;488.0;856.0;-368.0;101.0;94.0;7.0
7560;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2010;355.0;410.0;-55.0;291.0;225.0;66.0
7561;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2011;358.0;569.0;-211.0;197.0;184.0;13.0
7562;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2012;338.0;492.0;-154.0;196.0;160.0;36.0
7563;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2013;311.0;538.0;-227.0;222.0;235.0;-13.0
7564;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2014;302.0;500.0;-198.0;204.0;190.0;14.0
7565;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2015;366.0;439.0;-73.0;210.0;151.0;59.0
7566;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2016;372.0;476.0;-104.0;192.0;123.0;69.0
7567;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2017;382.0;527.0;-145.0;148.0;166.0;-18.0
7568;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2018;407.0;466.0;-59.0;147.0;174.0;-27.0
7569;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2019;447.0;438.0;9.0;141.0;129.0;12.0
7570;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2020;409.0;341.0;68.0;123.0;133.0;-10.0
7571;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2021;322.0;395.0;-73.0;125.0;113.0;12.0
7572;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2022;396.0;505.0;-109.0;100.0;120.0;-20.0
7573;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2023;335.0;549.0;-214.0;138.0;170.0;-32.0
7574;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2010;120.0;159.0;-39.0;64.0;74.0;-10.0
7575;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2011;136.0;166.0;-30.0;51.0;64.0;-13.0
7576;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2012;103.0;202.0;-99.0;60.0;79.0;-19.0
7577;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2013;132.0;164.0;-32.0;68.0;64.0;4.0
7578;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2014;157.0;207.0;-50.0;53.0;66.0;-13.0
7579;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2015;164.0;205.0;-41.0;62.0;54.0;8.0
7580;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2016;207.0;242.0;-35.0;51.0;58.0;-7.0
7581;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2017;195.0;241.0;-46.0;44.0;56.0;-12.0
7582;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2018;237.0;260.0;-23.0;46.0;52.0;-6.0
7583;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2019;232.0;270.0;-38.0;44.0;64.0;-20.0
7584;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2020;229.0;174.0;55.0;41.0;45.0;-4.0
7585;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2021;204.0;220.0;-16.0;33.0;50.0;-17.0
7586;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2022;158.0;208.0;-50.0;22.0;28.0;-6.0
7587;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2023;148.0;245.0;-97.0;25.0;24.0;1.0
7588;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2010;227.0;375.0;-148.0;113.0;137.0;-24.0
7589;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2011;244.0;391.0;-147.0;114.0;157.0;-43.0
7590;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2012;198.0;358.0;-160.0;90.0;152.0;-62.0
7591;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2013;194.0;290.0;-96.0;98.0;116.0;-18.0
7592;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2014;214.0;299.0;-85.0;88.0;123.0;-35.0
7593;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2015;192.0;292.0;-100.0;95.0;100.0;-5.0
7594;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2016;260.0;326.0;-66.0;81.0;119.0;-38.0
7595;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2017;222.0;300.0;-78.0;82.0;90.0;-8.0
7596;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2018;252.0;317.0;-65.0;59.0;78.0;-19.0
7597;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2019;215.0;252.0;-37.0;77.0;66.0;11.0
7598;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2020;232.0;196.0;36.0;54.0;61.0;-7.0
7599;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2021;163.0;238.0;-75.0;49.0;60.0;-11.0
7600;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2022;207.0;329.0;-122.0;36.0;77.0;-41.0
7601;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2023;185.0;316.0;-131.0;55.0;57.0;-2.0
7602;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2010;294.0;281.0;13.0;186.0;158.0;28.0
7603;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2011;249.0;352.0;-103.0;172.0;140.0;32.0
7604;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2012;226.0;262.0;-36.0;187.0;135.0;52.0
7605;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2013;244.0;249.0;-5.0;192.0;127.0;65.0
7606;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2014;236.0;297.0;-61.0;198.0;159.0;39.0
7607;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2015;299.0;309.0;-10.0;164.0;134.0;30.0
7608;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2016;349.0;319.0;30.0;152.0;135.0;17.0
7609;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2017;322.0;293.0;29.0;126.0;130.0;-4.0
7610;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2018;283.0;332.0;-49.0;121.0;102.0;19.0
7611;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2019;276.0;253.0;23.0;142.0;110.0;32.0
7612;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2020;264.0;176.0;88.0;121.0;88.0;33.0
7613;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2021;220.0;282.0;-62.0;83.0;81.0;2.0
7614;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2022;212.0;338.0;-126.0;67.0;67.0;0.0
7615;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2023;235.0;335.0;-100.0;71.0;74.0;-3.0
7616;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2010;273.0;332.0;-59.0;189.0;159.0;30.0
7617;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2011;265.0;360.0;-95.0;175.0;169.0;6.0
7618;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2012;309.0;340.0;-31.0;177.0;199.0;-22.0
7619;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2013;333.0;328.0;5.0;148.0;199.0;-51.0
7620;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2014;278.0;365.0;-87.0;131.0;174.0;-43.0
7621;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2015;324.0;325.0;-1.0;154.0;184.0;-30.0
7622;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2016;331.0;321.0;10.0;111.0;101.0;10.0
7623;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2017;310.0;291.0;19.0;132.0;115.0;17.0
7624;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2018;296.0;276.0;20.0;97.0;77.0;20.0
7625;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2019;327.0;385.0;-58.0;92.0;127.0;-35.0
7626;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2020;279.0;265.0;14.0;90.0;74.0;16.0
7627;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2021;244.0;247.0;-3.0;62.0;90.0;-28.0
