ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
4470;01 Pedagogische beroepen;Noord-Holland (PV);2017;94
4471;01 Pedagogische beroepen;Noord-Holland (PV);2018;103
4472;01 Pedagogische beroepen;Noord-Holland (PV);2019;108
4473;01 Pedagogische beroepen;Noord-Holland (PV);2020;107
4474;01 Pedagogische beroepen;Noord-Holland (PV);2021;111
4475;01 Pedagogische beroepen;Noord-Holland (PV);2022;117
4476;01 Pedagogische beroepen;Noord-Holland (PV);2023;117
4477;01 Pedagogische beroepen;Zuid-Holland (PV);2013;120
4478;01 Pedagogische beroepen;Zuid-Holland (PV);2014;117
4479;01 Pedagogische beroepen;Zuid-Holland (PV);2015;117
4480;01 Pedagogische beroepen;Zuid-Holland (PV);2016;122
4481;01 Pedagogische beroepen;Zuid-Holland (PV);2017;119
4482;01 Pedagogische beroepen;Zuid-Holland (PV);2018;128
4483;01 Pedagogische beroepen;Zuid-Holland (PV);2019;135
4484;01 Pedagogische beroepen;Zuid-Holland (PV);2020;136
4485;01 Pedagogische beroepen;Zuid-Holland (PV);2021;147
4486;01 Pedagogische beroepen;Zuid-Holland (PV);2022;157
4487;01 Pedagogische beroepen;Zuid-Holland (PV);2023;158
4488;01 Pedagogische beroepen;Zeeland (PV);2013;10
4489;01 Pedagogische beroepen;Zeeland (PV);2014;11
4490;01 Pedagogische beroepen;Zeeland (PV);2015;11
4491;01 Pedagogische beroepen;Zeeland (PV);2016;11
4492;01 Pedagogische beroepen;Zeeland (PV);2017;11
4493;01 Pedagogische beroepen;Zeeland (PV);2018;12
4494;01 Pedagogische beroepen;Zeeland (PV);2019;11
4495;01 Pedagogische beroepen;Zeeland (PV);2020;11
4496;01 Pedagogische beroepen;Zeeland (PV);2021;12
4497;01 Pedagogische beroepen;Zeeland (PV);2022;13
4498;01 Pedagogische beroepen;Zeeland (PV);2023;13
4499;01 Pedagogische beroepen;Noord-Brabant (PV);2013;77
4500;01 Pedagogische beroepen;Noord-Brabant (PV);2014;78
4501;01 Pedagogische beroepen;Noord-Brabant (PV);2015;82
4502;01 Pedagogische beroepen;Noord-Brabant (PV);2016;83
4503;01 Pedagogische beroepen;Noord-Brabant (PV);2017;81
4504;01 Pedagogische beroepen;Noord-Brabant (PV);2018;83
4505;01 Pedagogische beroepen;Noord-Brabant (PV);2019;86
4506;01 Pedagogische beroepen;Noord-Brabant (PV);2020;87
4507;01 Pedagogische beroepen;Noord-Brabant (PV);2021;92
4508;01 Pedagogische beroepen;Noord-Brabant (PV);2022;98
4509;01 Pedagogische beroepen;Noord-Brabant (PV);2023;99
4510;01 Pedagogische beroepen;Limburg (PV);2013;31
4511;01 Pedagogische beroepen;Limburg (PV);2014;31
4512;01 Pedagogische beroepen;Limburg (PV);2015;34
4513;01 Pedagogische beroepen;Limburg (PV);2016;34
4514;01 Pedagogische beroepen;Limburg (PV);2017;32
4515;01 Pedagogische beroepen;Limburg (PV);2018;34
4516;01 Pedagogische beroepen;Limburg (PV);2019;33
4517;01 Pedagogische beroepen;Limburg (PV);2020;32
4518;01 Pedagogische beroepen;Limburg (PV);2021;38
4519;01 Pedagogische beroepen;Limburg (PV);2022;40
4520;01 Pedagogische beroepen;Limburg (PV);2023;38
4521;01 Pedagogische beroepen;Aa en Hunze;2013;1
4522;01 Pedagogische beroepen;Aa en Hunze;2014;1
4523;01 Pedagogische beroepen;Aa en Hunze;2015;1
4524;01 Pedagogische beroepen;Aa en Hunze;2016;1
4525;01 Pedagogische beroepen;Aa en Hunze;2017;1
4526;01 Pedagogische beroepen;Aa en Hunze;2018;1
4527;01 Pedagogische beroepen;Aa en Hunze;2019;1
4528;01 Pedagogische beroepen;Aa en Hunze;2020;1
4529;01 Pedagogische beroepen;Aa en Hunze;2021;1
4530;01 Pedagogische beroepen;Aa en Hunze;2022;1
4531;01 Pedagogische beroepen;Aa en Hunze;2023;1
4532;01 Pedagogische beroepen;Aalsmeer;2013;1
4533;01 Pedagogische beroepen;Aalsmeer;2014;1
4534;01 Pedagogische beroepen;Aalsmeer;2015;1
4535;01 Pedagogische beroepen;Aalsmeer;2016;1
4536;01 Pedagogische beroepen;Aalsmeer;2017;1
4537;01 Pedagogische beroepen;Aalsmeer;2018;1
4538;01 Pedagogische beroepen;Aalsmeer;2019;1
4539;01 Pedagogische beroepen;Aalsmeer;2020;1
4540;01 Pedagogische beroepen;Aalsmeer;2021;1
4541;01 Pedagogische beroepen;Aalsmeer;2022;1
4542;01 Pedagogische beroepen;Aalsmeer;2023;1
4543;01 Pedagogische beroepen;Aalten;2013;1
4544;01 Pedagogische beroepen;Aalten;2014;1
4545;01 Pedagogische beroepen;Aalten;2015;1
4546;01 Pedagogische beroepen;Aalten;2016;1
4547;01 Pedagogische beroepen;Aalten;2017;1
4548;01 Pedagogische beroepen;Aalten;2018;1
4549;01 Pedagogische beroepen;Aalten;2019;1
4550;01 Pedagogische beroepen;Aalten;2020;1
4551;01 Pedagogische beroepen;Aalten;2021;1
4552;01 Pedagogische beroepen;Aalten;2022;1
4553;01 Pedagogische beroepen;Aalten;2023;1
4554;01 Pedagogische beroepen;Achtkarspelen;2013;1
4555;01 Pedagogische beroepen;Achtkarspelen;2014;1
4556;01 Pedagogische beroepen;Achtkarspelen;2015;1
4557;01 Pedagogische beroepen;Achtkarspelen;2016;1
4558;01 Pedagogische beroepen;Achtkarspelen;2017;1
4559;01 Pedagogische beroepen;Achtkarspelen;2018;1
4560;01 Pedagogische beroepen;Achtkarspelen;2019;1
4561;01 Pedagogische beroepen;Achtkarspelen;2020;1
4562;01 Pedagogische beroepen;Achtkarspelen;2021;1
4563;01 Pedagogische beroepen;Achtkarspelen;2022;1
4564;01 Pedagogische beroepen;Achtkarspelen;2023;1
4565;01 Pedagogische beroepen;Alblasserdam;2013;1
4566;01 Pedagogische beroepen;Alblasserdam;2014;1
4567;01 Pedagogische beroepen;Alblasserdam;2015;1
4568;01 Pedagogische beroepen;Alblasserdam;2016;1
4569;01 Pedagogische beroepen;Alblasserdam;2017;1
4570;01 Pedagogische beroepen;Alblasserdam;2018;1
4571;01 Pedagogische beroepen;Alblasserdam;2019;1
4572;01 Pedagogische beroepen;Alblasserdam;2020;1
4573;01 Pedagogische beroepen;Alblasserdam;2021;1
4574;01 Pedagogische beroepen;Alblasserdam;2022;1
4575;01 Pedagogische beroepen;Alblasserdam;2023;1
4576;01 Pedagogische beroepen;Albrandswaard;2013;1
4577;01 Pedagogische beroepen;Albrandswaard;2014;1
4578;01 Pedagogische beroepen;Albrandswaard;2015;1
4579;01 Pedagogische beroepen;Albrandswaard;2016;1
4580;01 Pedagogische beroepen;Albrandswaard;2017;1
4581;01 Pedagogische beroepen;Albrandswaard;2018;1
4582;01 Pedagogische beroepen;Albrandswaard;2019;1
4583;01 Pedagogische beroepen;Albrandswaard;2020;1
4584;01 Pedagogische beroepen;Albrandswaard;2021;1
4585;01 Pedagogische beroepen;Albrandswaard;2022;1
4586;01 Pedagogische beroepen;Albrandswaard;2023;1
4587;01 Pedagogische beroepen;Alkmaar;2013;4
4588;01 Pedagogische beroepen;Alkmaar;2014;4
4589;01 Pedagogische beroepen;Alkmaar;2015;4
4590;01 Pedagogische beroepen;Alkmaar;2016;4
4591;01 Pedagogische beroepen;Alkmaar;2017;4
4592;01 Pedagogische beroepen;Alkmaar;2018;4
4593;01 Pedagogische beroepen;Alkmaar;2019;4
4594;01 Pedagogische beroepen;Alkmaar;2020;4
4595;01 Pedagogische beroepen;Alkmaar;2021;4
4596;01 Pedagogische beroepen;Alkmaar;2022;5
4597;01 Pedagogische beroepen;Alkmaar;2023;5
4598;01 Pedagogische beroepen;Almelo;2013;2
4599;01 Pedagogische beroepen;Almelo;2014;2
4600;01 Pedagogische beroepen;Almelo;2015;2
4601;01 Pedagogische beroepen;Almelo;2016;2
4602;01 Pedagogische beroepen;Almelo;2017;2
4603;01 Pedagogische beroepen;Almelo;2018;2
4604;01 Pedagogische beroepen;Almelo;2019;2
4605;01 Pedagogische beroepen;Almelo;2020;2
4606;01 Pedagogische beroepen;Almelo;2021;2
4607;01 Pedagogische beroepen;Almelo;2022;2
4608;01 Pedagogische beroepen;Almelo;2023;2
4609;01 Pedagogische beroepen;Almere;2013;6
4610;01 Pedagogische beroepen;Almere;2014;6
4611;01 Pedagogische beroepen;Almere;2015;7
4612;01 Pedagogische beroepen;Almere;2016;7
4613;01 Pedagogische beroepen;Almere;2017;6
4614;01 Pedagogische beroepen;Almere;2018;7
4615;01 Pedagogische beroepen;Almere;2019;6
4616;01 Pedagogische beroepen;Almere;2020;7
4617;01 Pedagogische beroepen;Almere;2021;7
4618;01 Pedagogische beroepen;Almere;2022;9
4619;01 Pedagogische beroepen;Almere;2023;9
4620;01 Pedagogische beroepen;Alphen aan den Rijn;2013;4
4621;01 Pedagogische beroepen;Alphen aan den Rijn;2014;3
4622;01 Pedagogische beroepen;Alphen aan den Rijn;2015;4
4623;01 Pedagogische beroepen;Alphen aan den Rijn;2016;4
4624;01 Pedagogische beroepen;Alphen aan den Rijn;2017;4
4625;01 Pedagogische beroepen;Alphen aan den Rijn;2018;4
4626;01 Pedagogische beroepen;Alphen aan den Rijn;2019;4
4627;01 Pedagogische beroepen;Alphen aan den Rijn;2020;4
4628;01 Pedagogische beroepen;Alphen aan den Rijn;2021;4
4629;01 Pedagogische beroepen;Alphen aan den Rijn;2022;5
4630;01 Pedagogische beroepen;Alphen aan den Rijn;2023;5
4631;01 Pedagogische beroepen;Alphen-Chaam;2013;0
4632;01 Pedagogische beroepen;Alphen-Chaam;2014;0
4633;01 Pedagogische beroepen;Alphen-Chaam;2015;0
4634;01 Pedagogische beroepen;Alphen-Chaam;2016;0
4635;01 Pedagogische beroepen;Alphen-Chaam;2017;0
4636;01 Pedagogische beroepen;Alphen-Chaam;2018;0
4637;01 Pedagogische beroepen;Alphen-Chaam;2019;0
4638;01 Pedagogische beroepen;Alphen-Chaam;2020;0
4639;01 Pedagogische beroepen;Alphen-Chaam;2021;0
4640;01 Pedagogische beroepen;Alphen-Chaam;2022;0
4641;01 Pedagogische beroepen;Alphen-Chaam;2023;0
4642;01 Pedagogische beroepen;Altena;2013;2
4643;01 Pedagogische beroepen;Altena;2014;2
4644;01 Pedagogische beroepen;Altena;2015;2
4645;01 Pedagogische beroepen;Altena;2016;2
4646;01 Pedagogische beroepen;Altena;2017;2
4647;01 Pedagogische beroepen;Altena;2018;2
4648;01 Pedagogische beroepen;Altena;2019;2
4649;01 Pedagogische beroepen;Altena;2020;2
4650;01 Pedagogische beroepen;Altena;2021;2
4651;01 Pedagogische beroepen;Altena;2022;2
4652;01 Pedagogische beroepen;Altena;2023;2
4653;01 Pedagogische beroepen;Ameland;2013;0
4654;01 Pedagogische beroepen;Ameland;2014;0
4655;01 Pedagogische beroepen;Ameland;2015;0
4656;01 Pedagogische beroepen;Ameland;2016;0
4657;01 Pedagogische beroepen;Ameland;2017;0
4658;01 Pedagogische beroepen;Ameland;2018;0
4659;01 Pedagogische beroepen;Ameland;2019;0
4660;01 Pedagogische beroepen;Ameland;2020;0
4661;01 Pedagogische beroepen;Ameland;2021;0
4662;01 Pedagogische beroepen;Ameland;2022;0
4663;01 Pedagogische beroepen;Ameland;2023;0
4664;01 Pedagogische beroepen;Amersfoort;2013;6
4665;01 Pedagogische beroepen;Amersfoort;2014;6
4666;01 Pedagogische beroepen;Amersfoort;2015;6
4667;01 Pedagogische beroepen;Amersfoort;2016;6
4668;01 Pedagogische beroepen;Amersfoort;2017;6
4669;01 Pedagogische beroepen;Amersfoort;2018;7
4670;01 Pedagogische beroepen;Amersfoort;2019;7
4671;01 Pedagogische beroepen;Amersfoort;2020;7
4672;01 Pedagogische beroepen;Amersfoort;2021;8
4673;01 Pedagogische beroepen;Amersfoort;2022;8
4674;01 Pedagogische beroepen;Amersfoort;2023;8
4675;01 Pedagogische beroepen;Amstelveen;2013;3
4676;01 Pedagogische beroepen;Amstelveen;2014;3
4677;01 Pedagogische beroepen;Amstelveen;2015;3
4678;01 Pedagogische beroepen;Amstelveen;2016;3
4679;01 Pedagogische beroepen;Amstelveen;2017;3
4680;01 Pedagogische beroepen;Amstelveen;2018;4
4681;01 Pedagogische beroepen;Amstelveen;2019;3
4682;01 Pedagogische beroepen;Amstelveen;2020;3
4683;01 Pedagogische beroepen;Amstelveen;2021;3
4684;01 Pedagogische beroepen;Amstelveen;2022;4
4685;01 Pedagogische beroepen;Amstelveen;2023;4
4686;01 Pedagogische beroepen;Amsterdam;2013;30
4687;01 Pedagogische beroepen;Amsterdam;2014;31
4688;01 Pedagogische beroepen;Amsterdam;2015;33
4689;01 Pedagogische beroepen;Amsterdam;2016;32
4690;01 Pedagogische beroepen;Amsterdam;2017;33
4691;01 Pedagogische beroepen;Amsterdam;2018;35
4692;01 Pedagogische beroepen;Amsterdam;2019;36
4693;01 Pedagogische beroepen;Amsterdam;2020;35
4694;01 Pedagogische beroepen;Amsterdam;2021;40
4695;01 Pedagogische beroepen;Amsterdam;2022;40
4696;01 Pedagogische beroepen;Amsterdam;2023;40
4697;01 Pedagogische beroepen;Apeldoorn;2013;5
4698;01 Pedagogische beroepen;Apeldoorn;2014;5
4699;01 Pedagogische beroepen;Apeldoorn;2015;5
4700;01 Pedagogische beroepen;Apeldoorn;2016;4
4701;01 Pedagogische beroepen;Apeldoorn;2017;5
4702;01 Pedagogische beroepen;Apeldoorn;2018;5
4703;01 Pedagogische beroepen;Apeldoorn;2019;6
4704;01 Pedagogische beroepen;Apeldoorn;2020;6
4705;01 Pedagogische beroepen;Apeldoorn;2021;5
4706;01 Pedagogische beroepen;Apeldoorn;2022;6
4707;01 Pedagogische beroepen;Apeldoorn;2023;6
4708;01 Pedagogische beroepen;Arnhem;2013;6
4709;01 Pedagogische beroepen;Arnhem;2014;5
4710;01 Pedagogische beroepen;Arnhem;2015;5
4711;01 Pedagogische beroepen;Arnhem;2016;6
4712;01 Pedagogische beroepen;Arnhem;2017;6
4713;01 Pedagogische beroepen;Arnhem;2018;7
4714;01 Pedagogische beroepen;Arnhem;2019;7
4715;01 Pedagogische beroepen;Arnhem;2020;6
4716;01 Pedagogische beroepen;Arnhem;2021;6
4717;01 Pedagogische beroepen;Arnhem;2022;7
4718;01 Pedagogische beroepen;Arnhem;2023;7
4719;01 Pedagogische beroepen;Assen;2013;2
4720;01 Pedagogische beroepen;Assen;2014;2
4721;01 Pedagogische beroepen;Assen;2015;3
4722;01 Pedagogische beroepen;Assen;2016;3
4723;01 Pedagogische beroepen;Assen;2017;2
4724;01 Pedagogische beroepen;Assen;2018;3
4725;01 Pedagogische beroepen;Assen;2019;3
4726;01 Pedagogische beroepen;Assen;2020;3
4727;01 Pedagogische beroepen;Assen;2021;3
4728;01 Pedagogische beroepen;Assen;2022;3
4729;01 Pedagogische beroepen;Assen;2023;3
4730;01 Pedagogische beroepen;Asten;2013;0
4731;01 Pedagogische beroepen;Asten;2014;0
4732;01 Pedagogische beroepen;Asten;2015;0
4733;01 Pedagogische beroepen;Asten;2016;0
4734;01 Pedagogische beroepen;Asten;2017;0
4735;01 Pedagogische beroepen;Asten;2018;0
4736;01 Pedagogische beroepen;Asten;2019;0
4737;01 Pedagogische beroepen;Asten;2020;0
4738;01 Pedagogische beroepen;Asten;2021;1
4739;01 Pedagogische beroepen;Asten;2022;1
4740;01 Pedagogische beroepen;Asten;2023;1
4741;01 Pedagogische beroepen;Baarle-Nassau;2013;0
4742;01 Pedagogische beroepen;Baarle-Nassau;2014;0
4743;01 Pedagogische beroepen;Baarle-Nassau;2015;0
4744;01 Pedagogische beroepen;Baarle-Nassau;2016;0
4745;01 Pedagogische beroepen;Baarle-Nassau;2017;0
4746;01 Pedagogische beroepen;Baarle-Nassau;2018;0
4747;01 Pedagogische beroepen;Baarle-Nassau;2019;0
4748;01 Pedagogische beroepen;Baarle-Nassau;2020;0
4749;01 Pedagogische beroepen;Baarle-Nassau;2021;0
4750;01 Pedagogische beroepen;Baarle-Nassau;2022;0
4751;01 Pedagogische beroepen;Baarle-Nassau;2023;0
4752;01 Pedagogische beroepen;Baarn;2013;1
4753;01 Pedagogische beroepen;Baarn;2014;1
4754;01 Pedagogische beroepen;Baarn;2015;1
4755;01 Pedagogische beroepen;Baarn;2016;1
4756;01 Pedagogische beroepen;Baarn;2017;1
4757;01 Pedagogische beroepen;Baarn;2018;1
4758;01 Pedagogische beroepen;Baarn;2019;1
4759;01 Pedagogische beroepen;Baarn;2020;1
4760;01 Pedagogische beroepen;Baarn;2021;1
4761;01 Pedagogische beroepen;Baarn;2022;1
4762;01 Pedagogische beroepen;Baarn;2023;1
4763;01 Pedagogische beroepen;Barendrecht;2013;2
4764;01 Pedagogische beroepen;Barendrecht;2014;2
4765;01 Pedagogische beroepen;Barendrecht;2015;2
4766;01 Pedagogische beroepen;Barendrecht;2016;2
4767;01 Pedagogische beroepen;Barendrecht;2017;2
4768;01 Pedagogische beroepen;Barendrecht;2018;2
4769;01 Pedagogische beroepen;Barendrecht;2019;2
4770;01 Pedagogische beroepen;Barendrecht;2020;2
4771;01 Pedagogische beroepen;Barendrecht;2021;2
4772;01 Pedagogische beroepen;Barendrecht;2022;2
4773;01 Pedagogische beroepen;Barendrecht;2023;2
4774;01 Pedagogische beroepen;Barneveld;2013;1
4775;01 Pedagogische beroepen;Barneveld;2014;1
4776;01 Pedagogische beroepen;Barneveld;2015;1
4777;01 Pedagogische beroepen;Barneveld;2016;2
4778;01 Pedagogische beroepen;Barneveld;2017;2
4779;01 Pedagogische beroepen;Barneveld;2018;2
4780;01 Pedagogische beroepen;Barneveld;2019;2
4781;01 Pedagogische beroepen;Barneveld;2020;2
4782;01 Pedagogische beroepen;Barneveld;2021;2
4783;01 Pedagogische beroepen;Barneveld;2022;2
4784;01 Pedagogische beroepen;Barneveld;2023;2
4785;01 Pedagogische beroepen;Beek (L.);2013;0
4786;01 Pedagogische beroepen;Beek (L.);2014;0
4787;01 Pedagogische beroepen;Beek (L.);2015;1
4788;01 Pedagogische beroepen;Beek (L.);2016;1
4789;01 Pedagogische beroepen;Beek (L.);2017;1
4790;01 Pedagogische beroepen;Beek (L.);2018;1
4791;01 Pedagogische beroepen;Beek (L.);2019;1
4792;01 Pedagogische beroepen;Beek (L.);2020;1
4793;01 Pedagogische beroepen;Beek (L.);2021;1
4794;01 Pedagogische beroepen;Beek (L.);2022;1
4795;01 Pedagogische beroepen;Beek (L.);2023;1
4796;01 Pedagogische beroepen;Beekdaelen;2013;1
4797;01 Pedagogische beroepen;Beekdaelen;2014;1
4798;01 Pedagogische beroepen;Beekdaelen;2015;1
4799;01 Pedagogische beroepen;Beekdaelen;2016;1
4800;01 Pedagogische beroepen;Beekdaelen;2017;1
4801;01 Pedagogische beroepen;Beekdaelen;2018;1
4802;01 Pedagogische beroepen;Beekdaelen;2019;1
4803;01 Pedagogische beroepen;Beekdaelen;2020;1
4804;01 Pedagogische beroepen;Beekdaelen;2021;1
4805;01 Pedagogische beroepen;Beekdaelen;2022;1
4806;01 Pedagogische beroepen;Beekdaelen;2023;1
4807;01 Pedagogische beroepen;Beesel;2013;0
4808;01 Pedagogische beroepen;Beesel;2014;0
4809;01 Pedagogische beroepen;Beesel;2015;0
4810;01 Pedagogische beroepen;Beesel;2016;0
4811;01 Pedagogische beroepen;Beesel;2017;0
4812;01 Pedagogische beroepen;Beesel;2018;0
4813;01 Pedagogische beroepen;Beesel;2019;0
4814;01 Pedagogische beroepen;Beesel;2020;0
4815;01 Pedagogische beroepen;Beesel;2021;0
4816;01 Pedagogische beroepen;Beesel;2022;0
4817;01 Pedagogische beroepen;Beesel;2023;0
4818;01 Pedagogische beroepen;Berg en Dal;2013;1
4819;01 Pedagogische beroepen;Berg en Dal;2014;1
4820;01 Pedagogische beroepen;Berg en Dal;2015;1
4821;01 Pedagogische beroepen;Berg en Dal;2016;1
4822;01 Pedagogische beroepen;Berg en Dal;2017;1
4823;01 Pedagogische beroepen;Berg en Dal;2018;2
4824;01 Pedagogische beroepen;Berg en Dal;2019;2
4825;01 Pedagogische beroepen;Berg en Dal;2020;2
4826;01 Pedagogische beroepen;Berg en Dal;2021;2
4827;01 Pedagogische beroepen;Berg en Dal;2022;2
4828;01 Pedagogische beroepen;Berg en Dal;2023;2
4829;01 Pedagogische beroepen;Bergeijk;2013;1
4830;01 Pedagogische beroepen;Bergeijk;2014;1
4831;01 Pedagogische beroepen;Bergeijk;2015;1
4832;01 Pedagogische beroepen;Bergeijk;2016;1
4833;01 Pedagogische beroepen;Bergeijk;2017;1
4834;01 Pedagogische beroepen;Bergeijk;2018;1
4835;01 Pedagogische beroepen;Bergeijk;2019;1
4836;01 Pedagogische beroepen;Bergeijk;2020;1
4837;01 Pedagogische beroepen;Bergeijk;2021;1
4838;01 Pedagogische beroepen;Bergeijk;2022;1
4839;01 Pedagogische beroepen;Bergeijk;2023;1
4840;01 Pedagogische beroepen;Bergen (L.);2013;0
4841;01 Pedagogische beroepen;Bergen (L.);2014;0
4842;01 Pedagogische beroepen;Bergen (L.);2015;0
4843;01 Pedagogische beroepen;Bergen (L.);2016;0
4844;01 Pedagogische beroepen;Bergen (L.);2017;0
4845;01 Pedagogische beroepen;Bergen (L.);2018;0
4846;01 Pedagogische beroepen;Bergen (L.);2019;0
4847;01 Pedagogische beroepen;Bergen (L.);2020;0
4848;01 Pedagogische beroepen;Bergen (L.);2021;0
4849;01 Pedagogische beroepen;Bergen (L.);2022;0
4850;01 Pedagogische beroepen;Bergen (L.);2023;0
4851;01 Pedagogische beroepen;Bergen (NH.);2013;1
4852;01 Pedagogische beroepen;Bergen (NH.);2014;1
4853;01 Pedagogische beroepen;Bergen (NH.);2015;1
4854;01 Pedagogische beroepen;Bergen (NH.);2016;1
4855;01 Pedagogische beroepen;Bergen (NH.);2017;1
4856;01 Pedagogische beroepen;Bergen (NH.);2018;1
4857;01 Pedagogische beroepen;Bergen (NH.);2019;1
4858;01 Pedagogische beroepen;Bergen (NH.);2020;1
4859;01 Pedagogische beroepen;Bergen (NH.);2021;1
4860;01 Pedagogische beroepen;Bergen (NH.);2022;1
4861;01 Pedagogische beroepen;Bergen (NH.);2023;1
4862;01 Pedagogische beroepen;Bergen op Zoom;2013;2
4863;01 Pedagogische beroepen;Bergen op Zoom;2014;2
4864;01 Pedagogische beroepen;Bergen op Zoom;2015;2
4865;01 Pedagogische beroepen;Bergen op Zoom;2016;2
4866;01 Pedagogische beroepen;Bergen op Zoom;2017;2
4867;01 Pedagogische beroepen;Bergen op Zoom;2018;2
4868;01 Pedagogische beroepen;Bergen op Zoom;2019;2
4869;01 Pedagogische beroepen;Bergen op Zoom;2020;2
4870;01 Pedagogische beroepen;Bergen op Zoom;2021;2
4871;01 Pedagogische beroepen;Bergen op Zoom;2022;2
4872;01 Pedagogische beroepen;Bergen op Zoom;2023;2
4873;01 Pedagogische beroepen;Berkelland;2013;1
4874;01 Pedagogische beroepen;Berkelland;2014;1
4875;01 Pedagogische beroepen;Berkelland;2015;1
4876;01 Pedagogische beroepen;Berkelland;2016;1
4877;01 Pedagogische beroepen;Berkelland;2017;1
4878;01 Pedagogische beroepen;Berkelland;2018;1
4879;01 Pedagogische beroepen;Berkelland;2019;2
4880;01 Pedagogische beroepen;Berkelland;2020;1
4881;01 Pedagogische beroepen;Berkelland;2021;1
4882;01 Pedagogische beroepen;Berkelland;2022;1
4883;01 Pedagogische beroepen;Berkelland;2023;2
4884;01 Pedagogische beroepen;Bernheze;2013;1
4885;01 Pedagogische beroepen;Bernheze;2014;1
4886;01 Pedagogische beroepen;Bernheze;2015;1
4887;01 Pedagogische beroepen;Bernheze;2016;1
4888;01 Pedagogische beroepen;Bernheze;2017;1
4889;01 Pedagogische beroepen;Bernheze;2018;1
4890;01 Pedagogische beroepen;Bernheze;2019;1
4891;01 Pedagogische beroepen;Bernheze;2020;1
4892;01 Pedagogische beroepen;Bernheze;2021;1
4893;01 Pedagogische beroepen;Bernheze;2022;1
4894;01 Pedagogische beroepen;Bernheze;2023;1
4895;01 Pedagogische beroepen;Best;2013;1
4896;01 Pedagogische beroepen;Best;2014;1
4897;01 Pedagogische beroepen;Best;2015;1
4898;01 Pedagogische beroepen;Best;2016;1
4899;01 Pedagogische beroepen;Best;2017;1
4900;01 Pedagogische beroepen;Best;2018;1
4901;01 Pedagogische beroepen;Best;2019;1
4902;01 Pedagogische beroepen;Best;2020;1
4903;01 Pedagogische beroepen;Best;2021;1
4904;01 Pedagogische beroepen;Best;2022;1
4905;01 Pedagogische beroepen;Best;2023;1
4906;01 Pedagogische beroepen;Beuningen;2013;1
4907;01 Pedagogische beroepen;Beuningen;2014;1
4908;01 Pedagogische beroepen;Beuningen;2015;1
4909;01 Pedagogische beroepen;Beuningen;2016;1
4910;01 Pedagogische beroepen;Beuningen;2017;1
4911;01 Pedagogische beroepen;Beuningen;2018;1
4912;01 Pedagogische beroepen;Beuningen;2019;1
4913;01 Pedagogische beroepen;Beuningen;2020;1
4914;01 Pedagogische beroepen;Beuningen;2021;1
4915;01 Pedagogische beroepen;Beuningen;2022;1
4916;01 Pedagogische beroepen;Beuningen;2023;1
4917;01 Pedagogische beroepen;Beverwijk;2013;1
4918;01 Pedagogische beroepen;Beverwijk;2014;1
4919;01 Pedagogische beroepen;Beverwijk;2015;1
4920;01 Pedagogische beroepen;Beverwijk;2016;1
4921;01 Pedagogische beroepen;Beverwijk;2017;1
4922;01 Pedagogische beroepen;Beverwijk;2018;1
4923;01 Pedagogische beroepen;Beverwijk;2019;1
