ID;SBI1993LeeftijdscatCaoSectoren;Perioden;CaoLonenInclBijzBelPerMaand_1;CaoLonenInclBijzBelPerUur_2
978;50-74 Commerciële dienstverlening;1999 oktober;126.8;128.5
979;50-74 Commerciële dienstverlening;1999 november;127.0;128.7
980;50-74 Commerciële dienstverlening;1999 december;127.0;128.7
981;50-74 Commerciële dienstverlening;1999 jaargemiddelde;125.7;127.4
982;50-74 Commerciële dienstverlening;2000 januari;127.6;129.3
983;50-74 Commerciële dienstverlening;2000 februari;127.7;129.5
984;50-74 Commerciële dienstverlening;2000 maart;127.9;129.7
985;50-74 Commerciële dienstverlening;2000 april;128.4;130.2
986;50-74 Commerciële dienstverlening;2000 mei;128.5;130.3
987;50-74 Commerciële dienstverlening;2000 juni;128.6;130.4
988;50-74 Commerciële dienstverlening;2000 juli;129.2;131.0
989;50-74 Commerciële dienstverlening;2000 augustus;129.5;131.3
990;50-74 Commerciële dienstverlening;2000 september;129.9;131.8
991;50-74 Commerciële dienstverlening;2000 oktober;130.6;132.4
992;50-74 Commerciële dienstverlening;2000 november;130.6;132.5
993;50-74 Commerciële dienstverlening;2000 december;130.7;132.6
994;50-74 Commerciële dienstverlening;2000 jaargemiddelde;129.4;131.3
995;50-74 Commerciële dienstverlening;2001 januari;131.8;133.7
996;50-74 Commerciële dienstverlening;2001 februari;132.2;134.0
997;50-74 Commerciële dienstverlening;2001 maart;132.2;134.1
998;50-74 Commerciële dienstverlening;2001 april;133.7;135.7
999;50-74 Commerciële dienstverlening;2001 mei;134.1;136.0
1000;50-74 Commerciële dienstverlening;2001 juni;134.7;136.7
1001;50-74 Commerciële dienstverlening;2001 juli;136.6;138.5
1002;50-74 Commerciële dienstverlening;2001 augustus;136.9;138.9
1003;50-74 Commerciële dienstverlening;2001 september;137.2;139.2
1004;50-74 Commerciële dienstverlening;2001 oktober;137.5;139.5
1005;50-74 Commerciële dienstverlening;2001 november;137.6;139.5
1006;50-74 Commerciële dienstverlening;2001 december;137.8;139.8
1007;50-74 Commerciële dienstverlening;2001 jaargemiddelde;136.2;138.2
1008;50-74 Commerciële dienstverlening;2002 januari;138.7;140.7
1009;50-74 Commerciële dienstverlening;2002 februari;138.8;140.8
1010;50-74 Commerciële dienstverlening;2002 maart;139.0;141.0
1011;50-74 Commerciële dienstverlening;2002 april;139.3;141.3
1012;50-74 Commerciële dienstverlening;2002 mei;139.5;141.5
1013;50-74 Commerciële dienstverlening;2002 juni;139.9;141.9
1014;50-74 Commerciële dienstverlening;2002 juli;140.8;142.8
1015;50-74 Commerciële dienstverlening;2002 augustus;141.2;143.2
1016;50-74 Commerciële dienstverlening;2002 september;141.5;143.5
1017;50-74 Commerciële dienstverlening;2002 oktober;142.1;144.1
1018;50-74 Commerciële dienstverlening;2002 november;142.1;144.1
1019;50-74 Commerciële dienstverlening;2002 december;142.2;144.3
1020;50-74 Commerciële dienstverlening;2002 jaargemiddelde;140.7;142.7
1021;50-74 Commerciële dienstverlening;2003 januari;143.1;145.1
1022;50-74 Commerciële dienstverlening;2003 februari;143.3;145.4
1023;50-74 Commerciële dienstverlening;2003 maart;143.4;145.4
1024;50-74 Commerciële dienstverlening;2003 april;143.5;145.6
1025;50-74 Commerciële dienstverlening;2003 mei;143.6;145.6
1026;50-52 Handel;1999 januari;125.4;126.8
1027;50-52 Handel;1999 februari;125.5;126.9
1028;50-52 Handel;1999 maart;125.6;127.0
1029;50-52 Handel;1999 april;125.6;127.0
1030;50-52 Handel;1999 mei;125.7;127.1
1031;50-52 Handel;1999 juni;125.8;127.3
1032;50-52 Handel;1999 juli;126.9;128.4
1033;50-52 Handel;1999 augustus;127.0;128.6
1034;50-52 Handel;1999 september;127.7;129.3
1035;50-52 Handel;1999 oktober;129.0;130.5
1036;50-52 Handel;1999 november;129.3;130.8
1037;50-52 Handel;1999 december;129.3;130.8
1038;50-52 Handel;1999 jaargemiddelde;127.3;128.8
1039;50-52 Handel;2000 januari;129.6;131.1
1040;50-52 Handel;2000 februari;129.8;131.3
1041;50-52 Handel;2000 maart;129.9;131.4
1042;50-52 Handel;2000 april;130.2;131.8
1043;50-52 Handel;2000 mei;130.3;131.8
1044;50-52 Handel;2000 juni;130.6;132.1
1045;50-52 Handel;2000 juli;131.6;133.2
1046;50-52 Handel;2000 augustus;132.0;133.6
1047;50-52 Handel;2000 september;132.1;133.7
1048;50-52 Handel;2000 oktober;132.6;134.2
1049;50-52 Handel;2000 november;132.6;134.2
1050;50-52 Handel;2000 december;132.6;134.2
1051;50-52 Handel;2000 jaargemiddelde;131.3;132.8
1052;50-52 Handel;2001 januari;133.6;135.2
1053;50-52 Handel;2001 februari;134.0;135.6
1054;50-52 Handel;2001 maart;134.0;135.6
1055;50-52 Handel;2001 april;134.1;135.7
1056;50-52 Handel;2001 mei;135.0;136.6
1057;50-52 Handel;2001 juni;135.7;137.3
1058;50-52 Handel;2001 juli;138.3;140.0
1059;50-52 Handel;2001 augustus;138.3;139.9
1060;50-52 Handel;2001 september;138.7;140.3
1061;50-52 Handel;2001 oktober;138.9;140.5
1062;50-52 Handel;2001 november;138.9;140.6
1063;50-52 Handel;2001 december;138.9;140.6
1064;50-52 Handel;2001 jaargemiddelde;137.3;139.0
1065;50-52 Handel;2002 januari;140.0;141.7
1066;50-52 Handel;2002 februari;140.1;141.8
1067;50-52 Handel;2002 maart;140.7;142.4
1068;50-52 Handel;2002 april;140.7;142.5
1069;50-52 Handel;2002 mei;140.7;142.5
1070;50-52 Handel;2002 juni;140.8;142.5
1071;50-52 Handel;2002 juli;142.2;143.9
1072;50-52 Handel;2002 augustus;142.3;144.0
1073;50-52 Handel;2002 september;143.0;144.7
1074;50-52 Handel;2002 oktober;143.7;145.5
1075;50-52 Handel;2002 november;143.6;145.3
1076;50-52 Handel;2002 december;143.6;145.3
1077;50-52 Handel;2002 jaargemiddelde;142.0;143.7
1078;50-52 Handel;2003 januari;144.8;146.5
1079;50-52 Handel;2003 februari;144.9;146.7
1080;50-52 Handel;2003 maart;144.9;146.7
1081;50-52 Handel;2003 april;145.3;147.1
1082;50-52 Handel;2003 mei;145.3;147.1
1083;51 Groothandel;1999 januari;125.0;125.9
1084;51 Groothandel;1999 februari;125.1;126.0
1085;51 Groothandel;1999 maart;125.1;126.0
1086;51 Groothandel;1999 april;125.1;126.0
1087;51 Groothandel;1999 mei;125.2;126.2
1088;51 Groothandel;1999 juni;125.2;126.2
1089;51 Groothandel;1999 juli;125.9;126.9
1090;51 Groothandel;1999 augustus;126.0;126.9
1091;51 Groothandel;1999 september;127.3;128.2
1092;51 Groothandel;1999 oktober;128.7;129.6
1093;51 Groothandel;1999 november;128.7;129.6
1094;51 Groothandel;1999 december;128.7;129.6
1095;51 Groothandel;1999 jaargemiddelde;126.9;127.9
1096;51 Groothandel;2000 januari;129.0;129.9
1097;51 Groothandel;2000 februari;129.0;130.0
1098;51 Groothandel;2000 maart;129.0;130.0
1099;51 Groothandel;2000 april;129.5;130.5
1100;51 Groothandel;2000 mei;129.6;130.6
1101;51 Groothandel;2000 juni;129.9;130.8
1102;51 Groothandel;2000 juli;130.8;131.7
1103;51 Groothandel;2000 augustus;130.9;131.8
1104;51 Groothandel;2000 september;130.9;131.9
1105;51 Groothandel;2000 oktober;131.1;132.1
1106;51 Groothandel;2000 november;131.1;132.0
1107;51 Groothandel;2000 december;131.1;132.0
1108;51 Groothandel;2000 jaargemiddelde;130.3;131.2
1109;51 Groothandel;2001 januari;132.7;133.7
1110;51 Groothandel;2001 februari;132.8;133.8
1111;51 Groothandel;2001 maart;132.8;133.8
1112;51 Groothandel;2001 april;132.8;133.8
1113;51 Groothandel;2001 mei;132.9;133.9
1114;51 Groothandel;2001 juni;134.2;135.1
1115;51 Groothandel;2001 juli;137.1;138.1
1116;51 Groothandel;2001 augustus;137.1;138.1
1117;51 Groothandel;2001 september;137.5;138.5
1118;51 Groothandel;2001 oktober;137.7;138.7
1119;51 Groothandel;2001 november;137.7;138.7
1120;51 Groothandel;2001 december;137.7;138.7
1121;51 Groothandel;2001 jaargemiddelde;136.3;137.3
1122;51 Groothandel;2002 januari;139.1;140.1
1123;51 Groothandel;2002 februari;139.1;140.1
1124;51 Groothandel;2002 maart;139.1;140.1
1125;51 Groothandel;2002 april;139.2;140.2
1126;51 Groothandel;2002 mei;139.2;140.2
1127;51 Groothandel;2002 juni;139.3;140.3
1128;51 Groothandel;2002 juli;141.0;142.0
1129;51 Groothandel;2002 augustus;141.0;142.0
1130;51 Groothandel;2002 september;141.5;142.5
1131;51 Groothandel;2002 oktober;142.7;143.8
1132;51 Groothandel;2002 november;142.7;143.8
1133;51 Groothandel;2002 december;142.7;143.8
1134;51 Groothandel;2002 jaargemiddelde;140.8;141.8
1135;51 Groothandel;2003 januari;144.1;145.2
1136;51 Groothandel;2003 februari;144.2;145.2
1137;51 Groothandel;2003 maart;144.2;145.3
1138;51 Groothandel;2003 april;144.2;145.3
1139;51 Groothandel;2003 mei;144.3;145.3
1140;52 Detailhandel;1999 januari;126.6;129.2
1141;52 Detailhandel;1999 februari;126.6;129.2
1142;52 Detailhandel;1999 maart;126.9;129.5
1143;52 Detailhandel;1999 april;126.9;129.5
1144;52 Detailhandel;1999 mei;127.1;129.7
1145;52 Detailhandel;1999 juni;127.2;129.9
1146;52 Detailhandel;1999 juli;128.1;130.7
1147;52 Detailhandel;1999 augustus;128.3;130.9
1148;52 Detailhandel;1999 september;128.3;131.0
1149;52 Detailhandel;1999 oktober;129.7;132.4
1150;52 Detailhandel;1999 november;130.6;133.3
1151;52 Detailhandel;1999 december;130.6;133.3
1152;52 Detailhandel;1999 jaargemiddelde;128.3;131.0
1153;52 Detailhandel;2000 januari;131.1;133.8
1154;52 Detailhandel;2000 februari;131.7;134.4
1155;52 Detailhandel;2000 maart;132.0;134.7
1156;52 Detailhandel;2000 april;132.2;134.9
1157;52 Detailhandel;2000 mei;132.2;134.9
1158;52 Detailhandel;2000 juni;132.7;135.4
1159;52 Detailhandel;2000 juli;133.1;135.8
1160;52 Detailhandel;2000 augustus;134.2;136.9
1161;52 Detailhandel;2000 september;134.2;136.9
1162;52 Detailhandel;2000 oktober;135.4;138.1
1163;52 Detailhandel;2000 november;135.4;138.2
1164;52 Detailhandel;2000 december;135.4;138.2
1165;52 Detailhandel;2000 jaargemiddelde;133.4;136.2
1166;52 Detailhandel;2001 januari;135.7;138.5
1167;52 Detailhandel;2001 februari;136.8;139.7
1168;52 Detailhandel;2001 maart;136.8;139.7
1169;52 Detailhandel;2001 april;137.0;139.8
1170;52 Detailhandel;2001 mei;137.4;140.2
1171;52 Detailhandel;2001 juni;137.4;140.4
1172;52 Detailhandel;2001 juli;140.2;143.2
1173;52 Detailhandel;2001 augustus;140.2;143.2
1174;52 Detailhandel;2001 september;140.8;143.9
1175;52 Detailhandel;2001 oktober;141.1;144.1
1176;52 Detailhandel;2001 november;141.1;144.1
1177;52 Detailhandel;2001 december;141.3;144.4
1178;52 Detailhandel;2001 jaargemiddelde;139.4;142.3
1179;52 Detailhandel;2002 januari;142.2;145.3
1180;52 Detailhandel;2002 februari;142.2;145.3
1181;52 Detailhandel;2002 maart;142.5;145.6
1182;52 Detailhandel;2002 april;142.6;145.7
1183;52 Detailhandel;2002 mei;142.6;145.7
1184;52 Detailhandel;2002 juni;142.7;145.8
1185;52 Detailhandel;2002 juli;143.8;146.9
1186;52 Detailhandel;2002 augustus;144.1;147.2
1187;52 Detailhandel;2002 september;145.5;148.7
1188;52 Detailhandel;2002 oktober;145.8;149.0
1189;52 Detailhandel;2002 november;146.0;149.2
1190;52 Detailhandel;2002 december;146.0;149.2
1191;52 Detailhandel;2002 jaargemiddelde;144.0;147.1
1192;52 Detailhandel;2003 januari;146.9;150.1
1193;52 Detailhandel;2003 februari;147.1;150.3
1194;52 Detailhandel;2003 maart;147.1;150.3
1195;52 Detailhandel;2003 april;147.3;150.5
1196;52 Detailhandel;2003 mei;147.3;150.5
1197;55 Horeca;1999 januari;126.6;126.8
1198;55 Horeca;1999 februari;126.6;126.8
1199;55 Horeca;1999 maart;126.6;126.8
1200;55 Horeca;1999 april;126.6;126.8
1201;55 Horeca;1999 mei;126.6;126.8
1202;55 Horeca;1999 juni;126.6;126.8
1203;55 Horeca;1999 juli;129.8;130.0
1204;55 Horeca;1999 augustus;129.8;130.0
1205;55 Horeca;1999 september;129.8;130.0
1206;55 Horeca;1999 oktober;129.8;130.0
1207;55 Horeca;1999 november;129.8;130.0
1208;55 Horeca;1999 december;129.8;130.0
1209;55 Horeca;1999 jaargemiddelde;128.2;128.4
1210;55 Horeca;2000 januari;132.2;132.4
1211;55 Horeca;2000 februari;132.2;132.4
1212;55 Horeca;2000 maart;132.2;132.4
1213;55 Horeca;2000 april;132.2;132.4
1214;55 Horeca;2000 mei;132.2;132.4
1215;55 Horeca;2000 juni;132.2;132.4
1216;55 Horeca;2000 juli;132.4;132.5
1217;55 Horeca;2000 augustus;132.4;132.5
1218;55 Horeca;2000 september;132.4;132.5
1219;55 Horeca;2000 oktober;137.1;137.2
1220;55 Horeca;2000 november;137.1;137.2
1221;55 Horeca;2000 december;137.1;137.2
1222;55 Horeca;2000 jaargemiddelde;134.6;134.7
1223;55 Horeca;2001 januari;137.1;137.2
1224;55 Horeca;2001 februari;137.1;137.2
1225;55 Horeca;2001 maart;137.1;137.2
1226;55 Horeca;2001 april;137.1;137.2
1227;55 Horeca;2001 mei;137.1;137.2
1228;55 Horeca;2001 juni;137.1;137.2
1229;55 Horeca;2001 juli;142.3;142.5
1230;55 Horeca;2001 augustus;142.3;142.5
1231;55 Horeca;2001 september;142.3;142.5
1232;55 Horeca;2001 oktober;142.3;142.5
1233;55 Horeca;2001 november;142.3;142.5
1234;55 Horeca;2001 december;142.3;142.5
1235;55 Horeca;2001 jaargemiddelde;139.7;139.9
1236;55 Horeca;2002 januari;143.0;143.2
1237;55 Horeca;2002 februari;143.0;143.2
1238;55 Horeca;2002 maart;143.0;143.2
1239;55 Horeca;2002 april;143.0;143.2
1240;55 Horeca;2002 mei;143.0;143.2
1241;55 Horeca;2002 juni;143.0;143.2
1242;55 Horeca;2002 juli;143.0;143.2
1243;55 Horeca;2002 augustus;143.0;143.2
1244;55 Horeca;2002 september;143.0;143.2
1245;55 Horeca;2002 oktober;143.0;143.2
1246;55 Horeca;2002 november;143.0;143.2
1247;55 Horeca;2002 december;143.0;143.2
1248;55 Horeca;2002 jaargemiddelde;143.0;143.2
1249;55 Horeca;2003 januari;147.2;147.4
1250;55 Horeca;2003 februari;147.2;147.4
1251;55 Horeca;2003 maart;147.2;147.4
1252;55 Horeca;2003 april;147.2;147.4
1253;55 Horeca;2003 mei;147.6;147.8
1254;60-64 Vervoer en communicatie;1999 januari;123.3;124.9
1255;60-64 Vervoer en communicatie;1999 februari;123.3;124.9
1256;60-64 Vervoer en communicatie;1999 maart;123.4;125.0
1257;60-64 Vervoer en communicatie;1999 april;124.8;126.4
1258;60-64 Vervoer en communicatie;1999 mei;124.8;126.4
1259;60-64 Vervoer en communicatie;1999 juni;124.8;126.4
1260;60-64 Vervoer en communicatie;1999 juli;125.1;126.7
1261;60-64 Vervoer en communicatie;1999 augustus;125.3;126.9
1262;60-64 Vervoer en communicatie;1999 september;125.3;126.9
1263;60-64 Vervoer en communicatie;1999 oktober;126.2;127.8
1264;60-64 Vervoer en communicatie;1999 november;126.2;127.8
1265;60-64 Vervoer en communicatie;1999 december;126.2;127.9
1266;60-64 Vervoer en communicatie;1999 jaargemiddelde;125.4;127.0
1267;60-64 Vervoer en communicatie;2000 januari;126.6;128.3
1268;60-64 Vervoer en communicatie;2000 februari;126.6;128.6
1269;60-64 Vervoer en communicatie;2000 maart;126.6;128.6
1270;60-64 Vervoer en communicatie;2000 april;128.8;130.8
1271;60-64 Vervoer en communicatie;2000 mei;128.9;130.9
1272;60-64 Vervoer en communicatie;2000 juni;128.9;130.9
1273;60-64 Vervoer en communicatie;2000 juli;129.1;131.1
1274;60-64 Vervoer en communicatie;2000 augustus;129.1;131.1
1275;60-64 Vervoer en communicatie;2000 september;129.4;131.4
1276;60-64 Vervoer en communicatie;2000 oktober;129.5;131.5
1277;60-64 Vervoer en communicatie;2000 november;129.7;131.7
1278;60-64 Vervoer en communicatie;2000 december;129.8;131.8
1279;60-64 Vervoer en communicatie;2000 jaargemiddelde;128.9;130.9
1280;60-64 Vervoer en communicatie;2001 januari;130.0;132.0
1281;60-64 Vervoer en communicatie;2001 februari;130.1;132.1
1282;60-64 Vervoer en communicatie;2001 maart;130.1;132.1
1283;60-64 Vervoer en communicatie;2001 april;130.7;132.7
1284;60-64 Vervoer en communicatie;2001 mei;130.8;132.8
1285;60-64 Vervoer en communicatie;2001 juni;132.2;134.3
1286;60-64 Vervoer en communicatie;2001 juli;132.5;134.6
1287;60-64 Vervoer en communicatie;2001 augustus;133.3;135.2
1288;60-64 Vervoer en communicatie;2001 september;133.9;135.8
1289;60-64 Vervoer en communicatie;2001 oktober;134.4;136.3
1290;60-64 Vervoer en communicatie;2001 november;134.4;136.3
1291;60-64 Vervoer en communicatie;2001 december;134.6;136.5
1292;60-64 Vervoer en communicatie;2001 jaargemiddelde;133.4;135.3
1293;60-64 Vervoer en communicatie;2002 januari;134.7;136.6
1294;60-64 Vervoer en communicatie;2002 februari;134.7;136.7
1295;60-64 Vervoer en communicatie;2002 maart;134.9;136.8
1296;60-64 Vervoer en communicatie;2002 april;136.4;138.2
1297;60-64 Vervoer en communicatie;2002 mei;136.6;138.5
1298;60-64 Vervoer en communicatie;2002 juni;137.9;139.7
1299;60-64 Vervoer en communicatie;2002 juli;137.9;139.7
1300;60-64 Vervoer en communicatie;2002 augustus;137.9;139.8
1301;60-64 Vervoer en communicatie;2002 september;138.1;140.0
1302;60-64 Vervoer en communicatie;2002 oktober;138.3;140.1
1303;60-64 Vervoer en communicatie;2002 november;138.3;140.1
1304;60-64 Vervoer en communicatie;2002 december;138.6;140.5
1305;60-64 Vervoer en communicatie;2002 jaargemiddelde;137.6;139.4
1306;60-64 Vervoer en communicatie;2003 januari;138.8;140.7
1307;60-64 Vervoer en communicatie;2003 februari;139.6;141.4
1308;60-64 Vervoer en communicatie;2003 maart;139.6;141.5
1309;60-64 Vervoer en communicatie;2003 april;139.6;141.5
1310;60-64 Vervoer en communicatie;2003 mei;139.7;141.6
1311;65-74 Financiële/zakelijke dienstverl.;1999 januari;122.4;124.3
1312;65-74 Financiële/zakelijke dienstverl.;1999 februari;122.9;124.8
1313;65-74 Financiële/zakelijke dienstverl.;1999 maart;122.9;124.9
1314;65-74 Financiële/zakelijke dienstverl.;1999 april;123.0;125.0
1315;65-74 Financiële/zakelijke dienstverl.;1999 mei;123.3;125.2
1316;65-74 Financiële/zakelijke dienstverl.;1999 juni;123.5;125.6
1317;65-74 Financiële/zakelijke dienstverl.;1999 juli;123.8;125.8
1318;65-74 Financiële/zakelijke dienstverl.;1999 augustus;124.1;126.1
1319;65-74 Financiële/zakelijke dienstverl.;1999 september;124.4;126.4
1320;65-74 Financiële/zakelijke dienstverl.;1999 oktober;125.1;127.2
1321;65-74 Financiële/zakelijke dienstverl.;1999 november;125.4;127.4
1322;65-74 Financiële/zakelijke dienstverl.;1999 december;125.4;127.4
1323;65-74 Financiële/zakelijke dienstverl.;1999 jaargemiddelde;124.3;126.3
1324;65-74 Financiële/zakelijke dienstverl.;2000 januari;126.1;128.2
1325;65-74 Financiële/zakelijke dienstverl.;2000 februari;126.2;128.3
1326;65-74 Financiële/zakelijke dienstverl.;2000 maart;126.5;128.6
1327;65-74 Financiële/zakelijke dienstverl.;2000 april;126.6;128.7
1328;65-74 Financiële/zakelijke dienstverl.;2000 mei;126.6;128.7
1329;65-74 Financiële/zakelijke dienstverl.;2000 juni;126.7;128.8
1330;65-74 Financiële/zakelijke dienstverl.;2000 juli;127.2;129.4
1331;65-74 Financiële/zakelijke dienstverl.;2000 augustus;127.6;129.7
1332;65-74 Financiële/zakelijke dienstverl.;2000 september;128.3;130.5
1333;65-74 Financiële/zakelijke dienstverl.;2000 oktober;129.0;131.1
1334;65-74 Financiële/zakelijke dienstverl.;2000 november;129.0;131.1
1335;65-74 Financiële/zakelijke dienstverl.;2000 december;129.1;131.3
1336;65-74 Financiële/zakelijke dienstverl.;2000 jaargemiddelde;127.8;129.9
1337;65-74 Financiële/zakelijke dienstverl.;2001 januari;130.7;132.9
1338;65-74 Financiële/zakelijke dienstverl.;2001 februari;131.2;133.4
1339;65-74 Financiële/zakelijke dienstverl.;2001 maart;131.3;133.5
1340;65-74 Financiële/zakelijke dienstverl.;2001 april;134.2;136.5
1341;65-74 Financiële/zakelijke dienstverl.;2001 mei;134.2;136.5
1342;65-74 Financiële/zakelijke dienstverl.;2001 juni;134.6;136.9
1343;65-74 Financiële/zakelijke dienstverl.;2001 juli;136.3;138.6
1344;65-74 Financiële/zakelijke dienstverl.;2001 augustus;136.8;139.2
1345;65-74 Financiële/zakelijke dienstverl.;2001 september;137.0;139.3
1346;65-74 Financiële/zakelijke dienstverl.;2001 oktober;137.3;139.6
1347;65-74 Financiële/zakelijke dienstverl.;2001 november;137.3;139.7
1348;65-74 Financiële/zakelijke dienstverl.;2001 december;137.8;140.1
1349;65-74 Financiële/zakelijke dienstverl.;2001 jaargemiddelde;136.1;138.5
1350;65-74 Financiële/zakelijke dienstverl.;2002 januari;138.9;141.2
1351;65-74 Financiële/zakelijke dienstverl.;2002 februari;139.0;141.4
1352;65-74 Financiële/zakelijke dienstverl.;2002 maart;139.1;141.4
1353;65-74 Financiële/zakelijke dienstverl.;2002 april;139.1;141.4
1354;65-74 Financiële/zakelijke dienstverl.;2002 mei;139.4;141.7
1355;65-74 Financiële/zakelijke dienstverl.;2002 juni;139.7;142.1
1356;65-74 Financiële/zakelijke dienstverl.;2002 juli;140.7;143.1
1357;65-74 Financiële/zakelijke dienstverl.;2002 augustus;141.3;143.8
1358;65-74 Financiële/zakelijke dienstverl.;2002 september;141.5;143.9
1359;65-74 Financiële/zakelijke dienstverl.;2002 oktober;142.2;144.7
1360;65-74 Financiële/zakelijke dienstverl.;2002 november;142.3;144.8
1361;65-74 Financiële/zakelijke dienstverl.;2002 december;142.5;144.9
1362;65-74 Financiële/zakelijke dienstverl.;2002 jaargemiddelde;140.7;143.1
1363;65-74 Financiële/zakelijke dienstverl.;2003 januari;143.1;145.5
1364;65-74 Financiële/zakelijke dienstverl.;2003 februari;143.2;145.7
1365;65-74 Financiële/zakelijke dienstverl.;2003 maart;143.3;145.8
1366;65-74 Financiële/zakelijke dienstverl.;2003 april;143.5;145.9
1367;65-74 Financiële/zakelijke dienstverl.;2003 mei;143.5;145.9
1368;65-67 Financiële instellingen;1999 januari;119.7;124.7
1369;65-67 Financiële instellingen;1999 februari;119.8;124.8
1370;65-67 Financiële instellingen;1999 maart;119.8;124.8
1371;65-67 Financiële instellingen;1999 april;119.8;124.8
1372;65-67 Financiële instellingen;1999 mei;119.8;124.8
1373;65-67 Financiële instellingen;1999 juni;120.8;126.0
1374;65-67 Financiële instellingen;1999 juli;120.8;126.0
1375;65-67 Financiële instellingen;1999 augustus;121.1;126.4
1376;65-67 Financiële instellingen;1999 september;121.1;126.4
1377;65-67 Financiële instellingen;1999 oktober;123.7;129.1
1378;65-67 Financiële instellingen;1999 november;123.8;129.2
1379;65-67 Financiële instellingen;1999 december;123.8;129.2
1380;65-67 Financiële instellingen;1999 jaargemiddelde;121.5;126.8
1381;65-67 Financiële instellingen;2000 januari;123.9;129.2
1382;65-67 Financiële instellingen;2000 februari;123.9;129.3
1383;65-67 Financiële instellingen;2000 maart;125.1;130.4
1384;65-67 Financiële instellingen;2000 april;125.1;130.5
1385;65-67 Financiële instellingen;2000 mei;125.1;130.5
1386;65-67 Financiële instellingen;2000 juni;125.3;130.6
1387;65-67 Financiële instellingen;2000 juli;126.2;131.6
1388;65-67 Financiële instellingen;2000 augustus;127.5;133.0
1389;65-67 Financiële instellingen;2000 september;127.5;133.0
1390;65-67 Financiële instellingen;2000 oktober;129.3;134.8
1391;65-67 Financiële instellingen;2000 november;129.3;134.8
1392;65-67 Financiële instellingen;2000 december;129.7;135.3
1393;65-67 Financiële instellingen;2000 jaargemiddelde;127.2;132.6
1394;65-67 Financiële instellingen;2001 januari;129.7;135.2
1395;65-67 Financiële instellingen;2001 februari;129.7;135.2
1396;65-67 Financiële instellingen;2001 maart;129.5;135.1
1397;65-67 Financiële instellingen;2001 april;129.8;135.5
1398;65-67 Financiële instellingen;2001 mei;129.8;135.6
1399;65-67 Financiële instellingen;2001 juni;131.4;137.2
1400;65-67 Financiële instellingen;2001 juli;132.0;137.9
1401;65-67 Financiële instellingen;2001 augustus;133.9;139.9
1402;65-67 Financiële instellingen;2001 september;134.1;140.0
1403;65-67 Financiële instellingen;2001 oktober;134.1;140.2
1404;65-67 Financiële instellingen;2001 november;134.1;140.2
1405;65-67 Financiële instellingen;2001 december;134.6;140.7
1406;65-67 Financiële instellingen;2001 jaargemiddelde;132.2;138.1
1407;65-67 Financiële instellingen;2002 januari;134.7;140.8
1408;65-67 Financiële instellingen;2002 februari;134.7;140.8
1409;65-67 Financiële instellingen;2002 maart;134.6;140.7
1410;65-67 Financiële instellingen;2002 april;134.6;140.7
1411;65-67 Financiële instellingen;2002 mei;135.8;141.9
1412;65-67 Financiële instellingen;2002 juni;136.5;142.6
1413;65-67 Financiële instellingen;2002 juli;138.2;144.4
1414;65-67 Financiële instellingen;2002 augustus;139.5;145.8
1415;65-67 Financiële instellingen;2002 september;139.6;145.9
1416;65-67 Financiële instellingen;2002 oktober;139.7;145.9
1417;65-67 Financiële instellingen;2002 november;139.7;145.9
1418;65-67 Financiële instellingen;2002 december;140.0;146.3
1419;65-67 Financiële instellingen;2002 jaargemiddelde;137.7;143.9
1420;65-67 Financiële instellingen;2003 januari;139.8;146.1
1421;65-67 Financiële instellingen;2003 februari;139.8;146.2
1422;65-67 Financiële instellingen;2003 maart;139.3;145.7
1423;65-67 Financiële instellingen;2003 april;139.8;146.2
1424;65-67 Financiële instellingen;2003 mei;139.8;146.2
1425;65 Bankwezen;1999 januari;117.6;124.9
1426;65 Bankwezen;1999 februari;117.6;124.9
1427;65 Bankwezen;1999 maart;117.6;124.9
1428;65 Bankwezen;1999 april;117.6;124.9
1429;65 Bankwezen;1999 mei;117.6;124.9
1430;65 Bankwezen;1999 juni;118.6;125.9
1431;65 Bankwezen;1999 juli;118.6;125.9
1432;65 Bankwezen;1999 augustus;119.0;126.4
1433;65 Bankwezen;1999 september;119.0;126.4
1434;65 Bankwezen;1999 oktober;121.4;128.9
1435;65 Bankwezen;1999 november;121.4;128.9
1436;65 Bankwezen;1999 december;121.4;128.9
1437;65 Bankwezen;1999 jaargemiddelde;119.2;126.6
1438;65 Bankwezen;2000 januari;121.4;129.0
1439;65 Bankwezen;2000 februari;121.5;129.0
1440;65 Bankwezen;2000 maart;122.9;130.6
1441;65 Bankwezen;2000 april;122.9;130.6
1442;65 Bankwezen;2000 mei;122.9;130.6
1443;65 Bankwezen;2000 juni;122.9;130.6
1444;65 Bankwezen;2000 juli;124.2;131.9
1445;65 Bankwezen;2000 augustus;125.2;133.0
1446;65 Bankwezen;2000 september;125.3;133.1
1447;65 Bankwezen;2000 oktober;127.8;135.7
1448;65 Bankwezen;2000 november;127.8;135.7
1449;65 Bankwezen;2000 december;127.8;135.7
1450;65 Bankwezen;2000 jaargemiddelde;125.2;132.9
1451;65 Bankwezen;2001 januari;127.7;135.6
1452;65 Bankwezen;2001 februari;127.7;135.6
1453;65 Bankwezen;2001 maart;127.4;135.3
1454;65 Bankwezen;2001 april;127.5;135.4
1455;65 Bankwezen;2001 mei;127.5;135.4
1456;65 Bankwezen;2001 juni;129.0;137.0
