ID;WijzeVanBeeindiging;TypeSchuldenaar;RegioS;Perioden;BeeindigdeSchuldsaneringen_1;GemiddeldeLooptijdSchuldsanering_2
7658;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2010 4e kwartaal;32.0;36.0
7659;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2010;138.0;35.0
7660;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2011 1e kwartaal;25.0;38.0
7661;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2011 2e kwartaal;29.0;37.0
7662;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2011 3e kwartaal;28.0;32.0
7663;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2011 4e kwartaal;21.0;35.0
7664;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2011;103.0;35.0
7665;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2012 1e kwartaal;22.0;33.0
7666;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2012 2e kwartaal;20.0;35.0
7667;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2012 3e kwartaal;39.0;35.0
7668;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2012 4e kwartaal;27.0;36.0
7669;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2012;108.0;35.0
7670;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2013 1e kwartaal;22.0;36.0
7671;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2013 2e kwartaal;47.0;36.0
7672;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2013 3e kwartaal;42.0;34.0
7673;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2013 4e kwartaal;39.0;33.0
7674;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2013;150.0;35.0
7675;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2014 1e kwartaal;43.0;35.0
7676;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2014 2e kwartaal;41.0;37.0
7677;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2014 3e kwartaal;46.0;37.0
7678;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2014 4e kwartaal;50.0;36.0
7679;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2014;180.0;36.0
7680;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2015 1e kwartaal;49.0;35.0
7681;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2015 2e kwartaal;35.0;38.0
7682;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2015 3e kwartaal;56.0;35.0
7683;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2015 4e kwartaal;51.0;36.0
7684;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2015;191.0;36.0
7685;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2016 1e kwartaal;46.0;36.0
7686;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2016 2e kwartaal;36.0;33.0
7687;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2016 3e kwartaal;26.0;32.0
7688;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2016 4e kwartaal;40.0;33.0
7689;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2016;148.0;34.0
7690;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2017 1e kwartaal;45.0;34.0
7691;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2017 2e kwartaal;39.0;35.0
7692;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2017 3e kwartaal;42.0;34.0
7693;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2017 4e kwartaal;44.0;35.0
7694;Schone lei;Natuurlijke personen met bedrijf;Overijssel (PV);2017;170.0;34.0
7695;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);1999 1e kwartaal;;
7696;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);1999 2e kwartaal;;
7697;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);1999 3e kwartaal;1.0;4.0
7698;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);1999 4e kwartaal;;
7699;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);1999;1.0;4.0
7700;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2000 1e kwartaal;;
7701;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2000 2e kwartaal;2.0;0.0
7702;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2000 3e kwartaal;3.0;15.0
7703;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2000 4e kwartaal;5.0;13.0
7704;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2000;10.0;11.0
7705;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2001 1e kwartaal;3.0;17.0
7706;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2001 2e kwartaal;13.0;19.0
7707;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2001 3e kwartaal;3.0;18.0
7708;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2001 4e kwartaal;6.0;27.0
7709;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2001;25.0;21.0
7710;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2002 1e kwartaal;12.0;24.0
7711;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2002 2e kwartaal;11.0;23.0
7712;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2002 3e kwartaal;16.0;27.0
7713;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2002 4e kwartaal;19.0;28.0
7714;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2002;58.0;26.0
7715;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2003 1e kwartaal;29.0;34.0
7716;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2003 2e kwartaal;18.0;33.0
7717;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2003 3e kwartaal;11.0;28.0
7718;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2003 4e kwartaal;22.0;30.0
7719;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2003;80.0;32.0
7720;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2004 1e kwartaal;15.0;31.0
7721;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2004 2e kwartaal;9.0;31.0
7722;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2004 3e kwartaal;20.0;27.0
7723;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2004 4e kwartaal;17.0;29.0
7724;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2004;61.0;29.0
7725;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2005 1e kwartaal;19.0;28.0
7726;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2005 2e kwartaal;19.0;30.0
7727;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2005 3e kwartaal;9.0;24.0
7728;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2005 4e kwartaal;18.0;24.0
7729;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2005;65.0;27.0
7730;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2006 1e kwartaal;17.0;28.0
7731;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2006 2e kwartaal;17.0;27.0
7732;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2006 3e kwartaal;7.0;29.0
7733;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2006 4e kwartaal;9.0;30.0
7734;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2006;50.0;28.0
7735;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2007 1e kwartaal;9.0;27.0
7736;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2007 2e kwartaal;9.0;25.0
7737;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2007 3e kwartaal;6.0;37.0
7738;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2007 4e kwartaal;19.0;36.0
7739;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2007;43.0;32.0
7740;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2008 1e kwartaal;23.0;36.0
7741;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2008 2e kwartaal;22.0;35.0
7742;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2008 3e kwartaal;26.0;37.0
7743;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2008 4e kwartaal;29.0;34.0
7744;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2008;100.0;35.0
7745;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2009 1e kwartaal;13.0;37.0
7746;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2009 2e kwartaal;18.0;36.0
7747;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2009 3e kwartaal;21.0;36.0
7748;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2009 4e kwartaal;22.0;33.0
7749;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2009;74.0;35.0
7750;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2010 1e kwartaal;18.0;35.0
7751;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2010 2e kwartaal;19.0;38.0
7752;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2010 3e kwartaal;21.0;31.0
7753;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2010 4e kwartaal;12.0;39.0
7754;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2010;70.0;35.0
7755;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2011 1e kwartaal;18.0;36.0
7756;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2011 2e kwartaal;22.0;37.0
7757;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2011 3e kwartaal;20.0;32.0
7758;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2011 4e kwartaal;13.0;38.0
7759;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2011;73.0;36.0
7760;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2012 1e kwartaal;10.0;36.0
7761;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2012 2e kwartaal;17.0;37.0
7762;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2012 3e kwartaal;12.0;40.0
7763;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2012 4e kwartaal;9.0;38.0
7764;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2012;48.0;38.0
7765;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2013 1e kwartaal;13.0;38.0
7766;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2013 2e kwartaal;21.0;38.0
7767;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2013 3e kwartaal;15.0;38.0
7768;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2013 4e kwartaal;27.0;39.0
7769;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2013;76.0;38.0
7770;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2014 1e kwartaal;31.0;39.0
7771;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2014 2e kwartaal;19.0;41.0
7772;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2014 3e kwartaal;18.0;40.0
7773;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2014 4e kwartaal;29.0;39.0
7774;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2014;97.0;40.0
7775;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2015 1e kwartaal;34.0;38.0
7776;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2015 2e kwartaal;25.0;39.0
7777;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2015 3e kwartaal;12.0;41.0
7778;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2015 4e kwartaal;20.0;39.0
7779;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2015;91.0;39.0
7780;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2016 1e kwartaal;22.0;39.0
7781;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2016 2e kwartaal;19.0;40.0
7782;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2016 3e kwartaal;17.0;37.0
7783;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2016 4e kwartaal;16.0;38.0
7784;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2016;74.0;38.0
7785;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2017 1e kwartaal;19.0;33.0
7786;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2017 2e kwartaal;16.0;36.0
7787;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2017 3e kwartaal;20.0;37.0
7788;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2017 4e kwartaal;13.0;37.0
7789;Schone lei;Natuurlijke personen met bedrijf;Flevoland (PV);2017;68.0;36.0
7790;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);1999 1e kwartaal;1.0;0.0
7791;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);1999 2e kwartaal;;
7792;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);1999 3e kwartaal;1.0;0.0
7793;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);1999 4e kwartaal;;
7794;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);1999;2.0;0.0
7795;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2000 1e kwartaal;2.0;0.0
7796;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2000 2e kwartaal;;
7797;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2000 3e kwartaal;2.0;16.0
7798;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2000 4e kwartaal;4.0;14.0
7799;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2000;8.0;11.0
7800;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2001 1e kwartaal;7.0;14.0
7801;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2001 2e kwartaal;3.0;13.0
7802;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2001 3e kwartaal;3.0;15.0
7803;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2001 4e kwartaal;4.0;23.0
7804;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2001;17.0;16.0
7805;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2002 1e kwartaal;14.0;32.0
7806;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2002 2e kwartaal;14.0;31.0
7807;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2002 3e kwartaal;26.0;34.0
7808;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2002 4e kwartaal;26.0;32.0
7809;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2002;80.0;33.0
7810;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2003 1e kwartaal;37.0;35.0
7811;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2003 2e kwartaal;19.0;34.0
7812;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2003 3e kwartaal;25.0;34.0
7813;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2003 4e kwartaal;33.0;38.0
7814;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2003;114.0;36.0
7815;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2004 1e kwartaal;38.0;36.0
7816;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2004 2e kwartaal;34.0;39.0
7817;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2004 3e kwartaal;31.0;38.0
7818;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2004 4e kwartaal;36.0;38.0
7819;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2004;139.0;38.0
7820;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2005 1e kwartaal;39.0;39.0
7821;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2005 2e kwartaal;35.0;39.0
7822;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2005 3e kwartaal;43.0;37.0
7823;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2005 4e kwartaal;26.0;37.0
7824;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2005;143.0;38.0
7825;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2006 1e kwartaal;23.0;38.0
7826;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2006 2e kwartaal;31.0;38.0
7827;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2006 3e kwartaal;33.0;39.0
7828;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2006 4e kwartaal;28.0;37.0
7829;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2006;115.0;38.0
7830;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2007 1e kwartaal;37.0;37.0
7831;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2007 2e kwartaal;26.0;37.0
7832;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2007 3e kwartaal;30.0;39.0
7833;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2007 4e kwartaal;32.0;37.0
7834;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2007;125.0;38.0
7835;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2008 1e kwartaal;33.0;37.0
7836;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2008 2e kwartaal;39.0;39.0
7837;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2008 3e kwartaal;25.0;37.0
7838;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2008 4e kwartaal;52.0;40.0
7839;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2008;149.0;38.0
7840;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2009 1e kwartaal;25.0;36.0
7841;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2009 2e kwartaal;37.0;38.0
7842;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2009 3e kwartaal;36.0;36.0
7843;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2009 4e kwartaal;26.0;38.0
7844;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2009;124.0;37.0
7845;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2010 1e kwartaal;61.0;35.0
7846;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2010 2e kwartaal;56.0;36.0
7847;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2010 3e kwartaal;30.0;35.0
7848;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2010 4e kwartaal;46.0;37.0
7849;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2010;193.0;36.0
7850;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2011 1e kwartaal;35.0;38.0
7851;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2011 2e kwartaal;21.0;38.0
7852;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2011 3e kwartaal;24.0;33.0
7853;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2011 4e kwartaal;35.0;35.0
7854;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2011;115.0;36.0
7855;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2012 1e kwartaal;23.0;36.0
7856;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2012 2e kwartaal;21.0;36.0
7857;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2012 3e kwartaal;15.0;35.0
7858;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2012 4e kwartaal;25.0;32.0
7859;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2012;84.0;35.0
7860;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2013 1e kwartaal;31.0;32.0
7861;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2013 2e kwartaal;36.0;35.0
7862;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2013 3e kwartaal;27.0;37.0
7863;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2013 4e kwartaal;35.0;37.0
7864;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2013;129.0;35.0
7865;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2014 1e kwartaal;32.0;36.0
7866;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2014 2e kwartaal;51.0;35.0
7867;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2014 3e kwartaal;39.0;35.0
7868;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2014 4e kwartaal;51.0;36.0
7869;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2014;173.0;35.0
7870;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2015 1e kwartaal;46.0;38.0
7871;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2015 2e kwartaal;57.0;36.0
7872;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2015 3e kwartaal;67.0;35.0
7873;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2015 4e kwartaal;63.0;35.0
7874;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2015;233.0;36.0
7875;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2016 1e kwartaal;58.0;36.0
7876;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2016 2e kwartaal;56.0;34.0
7877;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2016 3e kwartaal;50.0;36.0
7878;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2016 4e kwartaal;73.0;36.0
7879;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2016;237.0;35.0
7880;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2017 1e kwartaal;61.0;38.0
7881;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2017 2e kwartaal;62.0;36.0
7882;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2017 3e kwartaal;67.0;37.0
7883;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2017 4e kwartaal;54.0;36.0
7884;Schone lei;Natuurlijke personen met bedrijf;Gelderland (PV);2017;244.0;37.0
7885;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);1999 1e kwartaal;;
7886;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);1999 2e kwartaal;;
7887;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);1999 3e kwartaal;;
7888;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);1999 4e kwartaal;1.0;7.0
7889;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);1999;1.0;7.0
7890;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);2000 1e kwartaal;1.0;5.0
7891;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);2000 2e kwartaal;;
7892;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);2000 3e kwartaal;;
7893;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);2000 4e kwartaal;1.0;13.0
7894;Schone lei;Natuurlijke personen met bedrijf;Utrecht (PV);2000;2.0;9.0
