ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
1338;Alle economische activiteit en woningen;Hoorn;2014;1174.0;3280.0
1339;Alle economische activiteit en woningen;Hoorn;2015;1651.0;4641.0
1340;Alle economische activiteit en woningen;Hoorn;2016;2217.0;6812.0
1341;Alle economische activiteit en woningen;Hoorn;2017;2748.0;8643.0
1342;Alle economische activiteit en woningen;Hoorn;2018;3791.0;12269.0
1343;Alle economische activiteit en woningen;Hoorn;2019;4781.0;18456.0
1344;Alle economische activiteit en woningen;Horst aan de Maas;2012;376.0;1983.0
1345;Alle economische activiteit en woningen;Horst aan de Maas;2013;735.0;3880.0
1346;Alle economische activiteit en woningen;Horst aan de Maas;2014;987.0;5303.0
1347;Alle economische activiteit en woningen;Horst aan de Maas;2015;1387.0;8319.0
1348;Alle economische activiteit en woningen;Horst aan de Maas;2016;1845.0;12305.0
1349;Alle economische activiteit en woningen;Horst aan de Maas;2017;2367.0;15698.0
1350;Alle economische activiteit en woningen;Horst aan de Maas;2018;3128.0;25757.0
1351;Alle economische activiteit en woningen;Horst aan de Maas;2019;4391.0;38303.0
1352;Alle economische activiteit en woningen;Houten;2012;565.0;2001.0
1353;Alle economische activiteit en woningen;Houten;2013;917.0;3139.0
1354;Alle economische activiteit en woningen;Houten;2014;1169.0;4243.0
1355;Alle economische activiteit en woningen;Houten;2015;1509.0;6081.0
1356;Alle economische activiteit en woningen;Houten;2016;1807.0;7553.0
1357;Alle economische activiteit en woningen;Houten;2017;2111.0;9484.0
1358;Alle economische activiteit en woningen;Houten;2018;2656.0;12976.0
1359;Alle economische activiteit en woningen;Houten;2019;3594.0;17896.0
1360;Alle economische activiteit en woningen;Huizen;2012;107.0;509.0
1361;Alle economische activiteit en woningen;Huizen;2013;239.0;957.0
1362;Alle economische activiteit en woningen;Huizen;2014;425.0;1677.0
1363;Alle economische activiteit en woningen;Huizen;2015;596.0;2275.0
1364;Alle economische activiteit en woningen;Huizen;2016;750.0;2798.0
1365;Alle economische activiteit en woningen;Huizen;2017;1258.0;4461.0
1366;Alle economische activiteit en woningen;Huizen;2018;2528.0;7413.0
1367;Alle economische activiteit en woningen;Huizen;2019;3291.0;10445.0
1368;Alle economische activiteit en woningen;Hulst;2012;117.0;444.0
1369;Alle economische activiteit en woningen;Hulst;2013;333.0;1320.0
1370;Alle economische activiteit en woningen;Hulst;2014;587.0;2738.0
1371;Alle economische activiteit en woningen;Hulst;2015;866.0;3700.0
1372;Alle economische activiteit en woningen;Hulst;2016;1866.0;6473.0
1373;Alle economische activiteit en woningen;Hulst;2017;2180.0;8117.0
1374;Alle economische activiteit en woningen;Hulst;2018;3010.0;10803.0
1375;Alle economische activiteit en woningen;Hulst;2019;3592.0;13458.0
1376;Alle economische activiteit en woningen;IJsselstein;2012;179.0;364.0
1377;Alle economische activiteit en woningen;IJsselstein;2013;295.0;806.0
1378;Alle economische activiteit en woningen;IJsselstein;2014;401.0;1224.0
1379;Alle economische activiteit en woningen;IJsselstein;2015;532.0;1814.0
1380;Alle economische activiteit en woningen;IJsselstein;2016;634.0;2272.0
1381;Alle economische activiteit en woningen;IJsselstein;2017;971.0;3748.0
1382;Alle economische activiteit en woningen;IJsselstein;2018;1281.0;4982.0
1383;Alle economische activiteit en woningen;IJsselstein;2019;1622.0;8025.0
1384;Alle economische activiteit en woningen;Kaag en Braassem;2012;134.0;435.0
1385;Alle economische activiteit en woningen;Kaag en Braassem;2013;358.0;1551.0
1386;Alle economische activiteit en woningen;Kaag en Braassem;2014;487.0;2283.0
1387;Alle economische activiteit en woningen;Kaag en Braassem;2015;669.0;3362.0
1388;Alle economische activiteit en woningen;Kaag en Braassem;2016;801.0;4097.0
1389;Alle economische activiteit en woningen;Kaag en Braassem;2017;1005.0;5079.0
1390;Alle economische activiteit en woningen;Kaag en Braassem;2018;1428.0;7386.0
1391;Alle economische activiteit en woningen;Kaag en Braassem;2019;2370.0;11619.0
1392;Alle economische activiteit en woningen;Kampen;2012;236.0;1459.0
1393;Alle economische activiteit en woningen;Kampen;2013;521.0;3138.0
1394;Alle economische activiteit en woningen;Kampen;2014;1003.0;4906.0
1395;Alle economische activiteit en woningen;Kampen;2015;1384.0;6645.0
1396;Alle economische activiteit en woningen;Kampen;2016;1711.0;10004.0
1397;Alle economische activiteit en woningen;Kampen;2017;2347.0;16428.0
1398;Alle economische activiteit en woningen;Kampen;2018;3089.0;25132.0
1399;Alle economische activiteit en woningen;Kampen;2019;4139.0;31781.0
1400;Alle economische activiteit en woningen;Kapelle;2012;82.0;263.0
1401;Alle economische activiteit en woningen;Kapelle;2013;238.0;1108.0
1402;Alle economische activiteit en woningen;Kapelle;2014;423.0;2199.0
1403;Alle economische activiteit en woningen;Kapelle;2015;590.0;3266.0
1404;Alle economische activiteit en woningen;Kapelle;2016;792.0;4283.0
1405;Alle economische activiteit en woningen;Kapelle;2017;953.0;4892.0
1406;Alle economische activiteit en woningen;Kapelle;2018;1222.0;7084.0
1407;Alle economische activiteit en woningen;Kapelle;2019;1576.0;9906.0
1408;Alle economische activiteit en woningen;Katwijk;2012;111.0;306.0
1409;Alle economische activiteit en woningen;Katwijk;2013;256.0;834.0
1410;Alle economische activiteit en woningen;Katwijk;2014;414.0;1404.0
1411;Alle economische activiteit en woningen;Katwijk;2015;541.0;1786.0
1412;Alle economische activiteit en woningen;Katwijk;2016;730.0;2346.0
1413;Alle economische activiteit en woningen;Katwijk;2017;1293.0;4617.0
1414;Alle economische activiteit en woningen;Katwijk;2018;2001.0;9390.0
1415;Alle economische activiteit en woningen;Katwijk;2019;2880.0;15611.0
1416;Alle economische activiteit en woningen;Kerkrade;2012;299.0;778.0
1417;Alle economische activiteit en woningen;Kerkrade;2013;574.0;1578.0
1418;Alle economische activiteit en woningen;Kerkrade;2014;686.0;1972.0
1419;Alle economische activiteit en woningen;Kerkrade;2015;1167.0;3412.0
1420;Alle economische activiteit en woningen;Kerkrade;2016;1488.0;4406.0
1421;Alle economische activiteit en woningen;Kerkrade;2017;2784.0;9191.0
1422;Alle economische activiteit en woningen;Kerkrade;2018;3652.0;12532.0
1423;Alle economische activiteit en woningen;Kerkrade;2019;4628.0;16424.0
1424;Alle economische activiteit en woningen;Koggenland;2012;194.0;609.0
1425;Alle economische activiteit en woningen;Koggenland;2013;565.0;2038.0
1426;Alle economische activiteit en woningen;Koggenland;2014;721.0;2736.0
1427;Alle economische activiteit en woningen;Koggenland;2015;858.0;3410.0
1428;Alle economische activiteit en woningen;Koggenland;2016;1017.0;4560.0
1429;Alle economische activiteit en woningen;Koggenland;2017;1229.0;6394.0
1430;Alle economische activiteit en woningen;Koggenland;2018;1560.0;8381.0
1431;Alle economische activiteit en woningen;Koggenland;2019;1967.0;12201.0
1432;Alle economische activiteit en woningen;Krimpen aan den IJssel;2012;;
1433;Alle economische activiteit en woningen;Krimpen aan den IJssel;2013;158.0;391.0
1434;Alle economische activiteit en woningen;Krimpen aan den IJssel;2014;344.0;1010.0
1435;Alle economische activiteit en woningen;Krimpen aan den IJssel;2015;426.0;1677.0
1436;Alle economische activiteit en woningen;Krimpen aan den IJssel;2016;562.0;2080.0
1437;Alle economische activiteit en woningen;Krimpen aan den IJssel;2017;643.0;2448.0
1438;Alle economische activiteit en woningen;Krimpen aan den IJssel;2018;794.0;3234.0
1439;Alle economische activiteit en woningen;Krimpen aan den IJssel;2019;1025.0;4311.0
1440;Alle economische activiteit en woningen;Krimpenerwaard;2012;279.0;824.0
1441;Alle economische activiteit en woningen;Krimpenerwaard;2013;526.0;1821.0
1442;Alle economische activiteit en woningen;Krimpenerwaard;2014;932.0;3223.0
1443;Alle economische activiteit en woningen;Krimpenerwaard;2015;1202.0;4479.0
1444;Alle economische activiteit en woningen;Krimpenerwaard;2016;1399.0;5385.0
1445;Alle economische activiteit en woningen;Krimpenerwaard;2017;1640.0;6390.0
1446;Alle economische activiteit en woningen;Krimpenerwaard;2018;2055.0;8324.0
1447;Alle economische activiteit en woningen;Krimpenerwaard;2019;2678.0;14655.0
1448;Alle economische activiteit en woningen;Laarbeek;2012;99.0;492.0
1449;Alle economische activiteit en woningen;Laarbeek;2013;255.0;1556.0
1450;Alle economische activiteit en woningen;Laarbeek;2014;344.0;2328.0
1451;Alle economische activiteit en woningen;Laarbeek;2015;443.0;2937.0
1452;Alle economische activiteit en woningen;Laarbeek;2016;561.0;3565.0
1453;Alle economische activiteit en woningen;Laarbeek;2017;761.0;4807.0
1454;Alle economische activiteit en woningen;Laarbeek;2018;1156.0;7151.0
1455;Alle economische activiteit en woningen;Laarbeek;2019;1718.0;11164.0
1456;Alle economische activiteit en woningen;Landerd;2012;88.0;478.0
1457;Alle economische activiteit en woningen;Landerd;2013;212.0;1290.0
1458;Alle economische activiteit en woningen;Landerd;2014;273.0;1684.0
1459;Alle economische activiteit en woningen;Landerd;2015;371.0;2285.0
1460;Alle economische activiteit en woningen;Landerd;2016;452.0;2911.0
1461;Alle economische activiteit en woningen;Landerd;2017;571.0;3637.0
1462;Alle economische activiteit en woningen;Landerd;2018;826.0;5058.0
1463;Alle economische activiteit en woningen;Landerd;2019;1382.0;9416.0
1464;Alle economische activiteit en woningen;Landgraaf;2012;203.0;615.0
1465;Alle economische activiteit en woningen;Landgraaf;2013;416.0;1262.0
1466;Alle economische activiteit en woningen;Landgraaf;2014;567.0;1793.0
1467;Alle economische activiteit en woningen;Landgraaf;2015;1331.0;4277.0
1468;Alle economische activiteit en woningen;Landgraaf;2016;1888.0;6177.0
1469;Alle economische activiteit en woningen;Landgraaf;2017;2496.0;8678.0
1470;Alle economische activiteit en woningen;Landgraaf;2018;3081.0;14254.0
1471;Alle economische activiteit en woningen;Landgraaf;2019;3863.0;18050.0
1472;Alle economische activiteit en woningen;Landsmeer;2012;30.0;71.0
1473;Alle economische activiteit en woningen;Landsmeer;2013;73.0;177.0
1474;Alle economische activiteit en woningen;Landsmeer;2014;133.0;379.0
1475;Alle economische activiteit en woningen;Landsmeer;2015;201.0;570.0
1476;Alle economische activiteit en woningen;Landsmeer;2016;277.0;754.0
1477;Alle economische activiteit en woningen;Landsmeer;2017;362.0;1089.0
1478;Alle economische activiteit en woningen;Landsmeer;2018;490.0;1915.0
1479;Alle economische activiteit en woningen;Landsmeer;2019;785.0;3710.0
1480;Alle economische activiteit en woningen;Langedijk;2012;255.0;604.0
1481;Alle economische activiteit en woningen;Langedijk;2013;740.0;2178.0
1482;Alle economische activiteit en woningen;Langedijk;2014;996.0;2925.0
1483;Alle economische activiteit en woningen;Langedijk;2015;1208.0;3391.0
1484;Alle economische activiteit en woningen;Langedijk;2016;1401.0;4219.0
1485;Alle economische activiteit en woningen;Langedijk;2017;1756.0;5893.0
1486;Alle economische activiteit en woningen;Langedijk;2018;2281.0;9328.0
1487;Alle economische activiteit en woningen;Langedijk;2019;2924.0;16367.0
1488;Alle economische activiteit en woningen;Lansingerland;2012;254.0;1333.0
1489;Alle economische activiteit en woningen;Lansingerland;2013;504.0;2392.0
1490;Alle economische activiteit en woningen;Lansingerland;2014;1006.0;4349.0
1491;Alle economische activiteit en woningen;Lansingerland;2015;1252.0;7435.0
1492;Alle economische activiteit en woningen;Lansingerland;2016;1460.0;9336.0
1493;Alle economische activiteit en woningen;Lansingerland;2017;1952.0;12142.0
1494;Alle economische activiteit en woningen;Lansingerland;2018;3214.0;20770.0
1495;Alle economische activiteit en woningen;Lansingerland;2019;4754.0;32157.0
1496;Alle economische activiteit en woningen;Laren (NH.);2012;;
1497;Alle economische activiteit en woningen;Laren (NH.);2013;42.0;155.0
1498;Alle economische activiteit en woningen;Laren (NH.);2014;74.0;274.0
1499;Alle economische activiteit en woningen;Laren (NH.);2015;97.0;344.0
1500;Alle economische activiteit en woningen;Laren (NH.);2016;108.0;587.0
1501;Alle economische activiteit en woningen;Laren (NH.);2017;144.0;727.0
1502;Alle economische activiteit en woningen;Laren (NH.);2018;174.0;859.0
1503;Alle economische activiteit en woningen;Laren (NH.);2019;218.0;1141.0
1504;Alle economische activiteit en woningen;Leeuwarden;2012;726.0;3132.0
1505;Alle economische activiteit en woningen;Leeuwarden;2013;1536.0;6272.0
1506;Alle economische activiteit en woningen;Leeuwarden;2014;2148.0;8928.0
1507;Alle economische activiteit en woningen;Leeuwarden;2015;2868.0;13550.0
1508;Alle economische activiteit en woningen;Leeuwarden;2016;3809.0;18426.0
1509;Alle economische activiteit en woningen;Leeuwarden;2017;5489.0;26062.0
1510;Alle economische activiteit en woningen;Leeuwarden;2018;8178.0;45664.0
1511;Alle economische activiteit en woningen;Leeuwarden;2019;10400.0;61126.0
1512;Alle economische activiteit en woningen;Leiden;2012;375.0;587.0
1513;Alle economische activiteit en woningen;Leiden;2013;653.0;1452.0
1514;Alle economische activiteit en woningen;Leiden;2014;952.0;2459.0
1515;Alle economische activiteit en woningen;Leiden;2015;1340.0;3533.0
1516;Alle economische activiteit en woningen;Leiden;2016;1764.0;4666.0
1517;Alle economische activiteit en woningen;Leiden;2017;2220.0;6428.0
1518;Alle economische activiteit en woningen;Leiden;2018;2916.0;8951.0
1519;Alle economische activiteit en woningen;Leiden;2019;3689.0;13314.0
1520;Alle economische activiteit en woningen;Leiderdorp;2012;;
1521;Alle economische activiteit en woningen;Leiderdorp;2013;145.0;442.0
1522;Alle economische activiteit en woningen;Leiderdorp;2014;219.0;645.0
1523;Alle economische activiteit en woningen;Leiderdorp;2015;336.0;1101.0
1524;Alle economische activiteit en woningen;Leiderdorp;2016;530.0;2091.0
1525;Alle economische activiteit en woningen;Leiderdorp;2017;664.0;2752.0
1526;Alle economische activiteit en woningen;Leiderdorp;2018;895.0;3966.0
1527;Alle economische activiteit en woningen;Leiderdorp;2019;1157.0;5002.0
1528;Alle economische activiteit en woningen;Leidschendam-Voorburg;2012;242.0;402.0
1529;Alle economische activiteit en woningen;Leidschendam-Voorburg;2013;404.0;898.0
1530;Alle economische activiteit en woningen;Leidschendam-Voorburg;2014;603.0;1494.0
1531;Alle economische activiteit en woningen;Leidschendam-Voorburg;2015;792.0;2128.0
1532;Alle economische activiteit en woningen;Leidschendam-Voorburg;2016;1099.0;3147.0
1533;Alle economische activiteit en woningen;Leidschendam-Voorburg;2017;1487.0;4414.0
1534;Alle economische activiteit en woningen;Leidschendam-Voorburg;2018;1865.0;5894.0
1535;Alle economische activiteit en woningen;Leidschendam-Voorburg;2019;2285.0;8293.0
1536;Alle economische activiteit en woningen;Lelystad;2012;382.0;1541.0
1537;Alle economische activiteit en woningen;Lelystad;2013;852.0;3784.0
1538;Alle economische activiteit en woningen;Lelystad;2014;1418.0;5997.0
1539;Alle economische activiteit en woningen;Lelystad;2015;1894.0;8496.0
1540;Alle economische activiteit en woningen;Lelystad;2016;2660.0;13026.0
1541;Alle economische activiteit en woningen;Lelystad;2017;3486.0;15971.0
1542;Alle economische activiteit en woningen;Lelystad;2018;4674.0;26382.0
1543;Alle economische activiteit en woningen;Lelystad;2019;6710.0;65912.0
1544;Alle economische activiteit en woningen;Leudal;2012;375.0;1914.0
1545;Alle economische activiteit en woningen;Leudal;2013;719.0;3828.0
1546;Alle economische activiteit en woningen;Leudal;2014;958.0;5478.0
1547;Alle economische activiteit en woningen;Leudal;2015;1352.0;9044.0
1548;Alle economische activiteit en woningen;Leudal;2016;1663.0;13533.0
1549;Alle economische activiteit en woningen;Leudal;2017;2061.0;15754.0
1550;Alle economische activiteit en woningen;Leudal;2018;2617.0;20876.0
1551;Alle economische activiteit en woningen;Leudal;2019;3448.0;29104.0
1552;Alle economische activiteit en woningen;Leusden;2012;210.0;646.0
1553;Alle economische activiteit en woningen;Leusden;2013;413.0;1431.0
1554;Alle economische activiteit en woningen;Leusden;2014;566.0;2239.0
1555;Alle economische activiteit en woningen;Leusden;2015;782.0;3023.0
1556;Alle economische activiteit en woningen;Leusden;2016;951.0;3762.0
1557;Alle economische activiteit en woningen;Leusden;2017;1139.0;4585.0
1558;Alle economische activiteit en woningen;Leusden;2018;1667.0;13060.0
1559;Alle economische activiteit en woningen;Leusden;2019;2430.0;17057.0
1560;Alle economische activiteit en woningen;Lingewaard;2012;170.0;579.0
1561;Alle economische activiteit en woningen;Lingewaard;2013;438.0;1664.0
1562;Alle economische activiteit en woningen;Lingewaard;2014;728.0;2764.0
