ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
6990;Brommobiel;Alblasserdam;2019;15.0;1.0
6991;Brommobiel;Alblasserdam;2020;17.0;1.0
6992;Brommobiel;Alblasserdam;2021;17.0;1.0
6993;Brommobiel;Alblasserdam;2022;18.0;1.0
6994;Brommobiel;Alblasserdam;2023;19.0;1.0
6995;Brommobiel;Alblasserdam;2024;22.0;1.0
6996;Brommobiel;Albrandswaard;2019;19.0;1.0
6997;Brommobiel;Albrandswaard;2020;19.0;1.0
6998;Brommobiel;Albrandswaard;2021;18.0;1.0
6999;Brommobiel;Albrandswaard;2022;22.0;1.0
7000;Brommobiel;Albrandswaard;2023;22.0;1.0
7001;Brommobiel;Albrandswaard;2024;24.0;1.0
7002;Brommobiel;Alkmaar;2019;110.0;1.0
7003;Brommobiel;Alkmaar;2020;99.0;1.0
7004;Brommobiel;Alkmaar;2021;108.0;1.0
7005;Brommobiel;Alkmaar;2022;110.0;1.0
7006;Brommobiel;Alkmaar;2023;109.0;1.0
7007;Brommobiel;Alkmaar;2024;116.0;1.0
7008;Brommobiel;Almelo;2019;78.0;1.0
7009;Brommobiel;Almelo;2020;75.0;1.0
7010;Brommobiel;Almelo;2021;68.0;1.0
7011;Brommobiel;Almelo;2022;72.0;1.0
7012;Brommobiel;Almelo;2023;73.0;1.0
7013;Brommobiel;Almelo;2024;70.0;1.0
7014;Brommobiel;Almere;2019;84.0;0.0
7015;Brommobiel;Almere;2020;79.0;0.0
7016;Brommobiel;Almere;2021;83.0;0.0
7017;Brommobiel;Almere;2022;81.0;0.0
7018;Brommobiel;Almere;2023;92.0;0.0
7019;Brommobiel;Almere;2024;119.0;1.0
7020;Brommobiel;Alphen aan den Rijn;2019;90.0;1.0
7021;Brommobiel;Alphen aan den Rijn;2020;87.0;1.0
7022;Brommobiel;Alphen aan den Rijn;2021;93.0;1.0
7023;Brommobiel;Alphen aan den Rijn;2022;104.0;1.0
7024;Brommobiel;Alphen aan den Rijn;2023;108.0;1.0
7025;Brommobiel;Alphen aan den Rijn;2024;113.0;1.0
7026;Brommobiel;Alphen-Chaam;2019;13.0;1.0
7027;Brommobiel;Alphen-Chaam;2020;15.0;1.0
7028;Brommobiel;Alphen-Chaam;2021;14.0;1.0
7029;Brommobiel;Alphen-Chaam;2022;14.0;1.0
7030;Brommobiel;Alphen-Chaam;2023;16.0;2.0
7031;Brommobiel;Alphen-Chaam;2024;14.0;1.0
7032;Brommobiel;Altena;2019;101.0;2.0
7033;Brommobiel;Altena;2020;104.0;2.0
7034;Brommobiel;Altena;2021;98.0;2.0
7035;Brommobiel;Altena;2022;102.0;2.0
7036;Brommobiel;Altena;2023;106.0;2.0
7037;Brommobiel;Altena;2024;117.0;2.0
7038;Brommobiel;Ameland;2019;13.0;4.0
7039;Brommobiel;Ameland;2020;12.0;3.0
7040;Brommobiel;Ameland;2021;8.0;2.0
7041;Brommobiel;Ameland;2022;7.0;2.0
7042;Brommobiel;Ameland;2023;7.0;2.0
7043;Brommobiel;Ameland;2024;7.0;2.0
7044;Brommobiel;Amersfoort;2019;109.0;1.0
7045;Brommobiel;Amersfoort;2020;101.0;1.0
7046;Brommobiel;Amersfoort;2021;99.0;1.0
7047;Brommobiel;Amersfoort;2022;102.0;1.0
7048;Brommobiel;Amersfoort;2023;109.0;1.0
7049;Brommobiel;Amersfoort;2024;117.0;1.0
7050;Brommobiel;Amstelveen;2019;46.0;1.0
7051;Brommobiel;Amstelveen;2020;42.0;0.0
7052;Brommobiel;Amstelveen;2021;60.0;1.0
7053;Brommobiel;Amstelveen;2022;71.0;1.0
7054;Brommobiel;Amstelveen;2023;80.0;1.0
7055;Brommobiel;Amstelveen;2024;144.0;2.0
7056;Brommobiel;Amsterdam;2019;405.0;0.0
7057;Brommobiel;Amsterdam;2020;540.0;1.0
7058;Brommobiel;Amsterdam;2021;1088.0;1.0
7059;Brommobiel;Amsterdam;2022;1267.0;1.0
7060;Brommobiel;Amsterdam;2023;1603.0;2.0
7061;Brommobiel;Amsterdam;2024;2279.0;2.0
7062;Brommobiel;Apeldoorn;2019;147.0;1.0
7063;Brommobiel;Apeldoorn;2020;141.0;1.0
7064;Brommobiel;Apeldoorn;2021;133.0;1.0
7065;Brommobiel;Apeldoorn;2022;130.0;1.0
7066;Brommobiel;Apeldoorn;2023;140.0;1.0
7067;Brommobiel;Apeldoorn;2024;146.0;1.0
7068;Brommobiel;Appingedam;2019;14.0;1.0
7069;Brommobiel;Appingedam;2020;16.0;1.0
7070;Brommobiel;Appingedam;2021;;
7071;Brommobiel;Appingedam;2022;;
7072;Brommobiel;Appingedam;2023;;
7073;Brommobiel;Appingedam;2024;;
7074;Brommobiel;Arnhem;2019;124.0;1.0
7075;Brommobiel;Arnhem;2020;115.0;1.0
7076;Brommobiel;Arnhem;2021;108.0;1.0
7077;Brommobiel;Arnhem;2022;106.0;1.0
7078;Brommobiel;Arnhem;2023;104.0;1.0
7079;Brommobiel;Arnhem;2024;114.0;1.0
7080;Brommobiel;Assen;2019;52.0;1.0
7081;Brommobiel;Assen;2020;55.0;1.0
7082;Brommobiel;Assen;2021;47.0;1.0
7083;Brommobiel;Assen;2022;46.0;1.0
7084;Brommobiel;Assen;2023;49.0;1.0
7085;Brommobiel;Assen;2024;56.0;1.0
7086;Brommobiel;Asten;2019;22.0;1.0
7087;Brommobiel;Asten;2020;26.0;2.0
7088;Brommobiel;Asten;2021;23.0;1.0
7089;Brommobiel;Asten;2022;21.0;1.0
7090;Brommobiel;Asten;2023;23.0;1.0
7091;Brommobiel;Asten;2024;21.0;1.0
7092;Brommobiel;Baarle-Nassau;2019;10.0;1.0
7093;Brommobiel;Baarle-Nassau;2020;10.0;1.0
7094;Brommobiel;Baarle-Nassau;2021;12.0;2.0
7095;Brommobiel;Baarle-Nassau;2022;11.0;2.0
7096;Brommobiel;Baarle-Nassau;2023;11.0;2.0
7097;Brommobiel;Baarle-Nassau;2024;10.0;1.0
7098;Brommobiel;Baarn;2019;34.0;1.0
7099;Brommobiel;Baarn;2020;35.0;1.0
7100;Brommobiel;Baarn;2021;33.0;1.0
7101;Brommobiel;Baarn;2022;35.0;1.0
7102;Brommobiel;Baarn;2023;33.0;1.0
7103;Brommobiel;Baarn;2024;34.0;1.0
7104;Brommobiel;Barendrecht;2019;27.0;1.0
7105;Brommobiel;Barendrecht;2020;25.0;1.0
7106;Brommobiel;Barendrecht;2021;26.0;1.0
7107;Brommobiel;Barendrecht;2022;29.0;1.0
7108;Brommobiel;Barendrecht;2023;35.0;1.0
7109;Brommobiel;Barendrecht;2024;35.0;1.0
7110;Brommobiel;Barneveld;2019;128.0;2.0
7111;Brommobiel;Barneveld;2020;107.0;2.0
7112;Brommobiel;Barneveld;2021;96.0;2.0
7113;Brommobiel;Barneveld;2022;127.0;2.0
7114;Brommobiel;Barneveld;2023;137.0;2.0
7115;Brommobiel;Barneveld;2024;134.0;2.0
7116;Brommobiel;Beek (L.);2019;18.0;1.0
7117;Brommobiel;Beek (L.);2020;21.0;1.0
7118;Brommobiel;Beek (L.);2021;24.0;2.0
7119;Brommobiel;Beek (L.);2022;19.0;1.0
7120;Brommobiel;Beek (L.);2023;22.0;1.0
7121;Brommobiel;Beek (L.);2024;19.0;1.0
7122;Brommobiel;Beekdaelen;2019;58.0;2.0
7123;Brommobiel;Beekdaelen;2020;66.0;2.0
7124;Brommobiel;Beekdaelen;2021;66.0;2.0
7125;Brommobiel;Beekdaelen;2022;57.0;2.0
7126;Brommobiel;Beekdaelen;2023;55.0;2.0
7127;Brommobiel;Beekdaelen;2024;51.0;1.0
7128;Brommobiel;Beemster;2019;15.0;2.0
7129;Brommobiel;Beemster;2020;15.0;1.0
7130;Brommobiel;Beemster;2021;14.0;1.0
7131;Brommobiel;Beemster;2022;;
7132;Brommobiel;Beemster;2023;;
7133;Brommobiel;Beemster;2024;;
7134;Brommobiel;Beesel;2019;21.0;2.0
7135;Brommobiel;Beesel;2020;20.0;1.0
7136;Brommobiel;Beesel;2021;23.0;2.0
7137;Brommobiel;Beesel;2022;24.0;2.0
7138;Brommobiel;Beesel;2023;22.0;2.0
7139;Brommobiel;Beesel;2024;22.0;2.0
7140;Brommobiel;Berg en Dal;2019;47.0;1.0
7141;Brommobiel;Berg en Dal;2020;42.0;1.0
7142;Brommobiel;Berg en Dal;2021;49.0;1.0
7143;Brommobiel;Berg en Dal;2022;57.0;2.0
7144;Brommobiel;Berg en Dal;2023;55.0;2.0
7145;Brommobiel;Berg en Dal;2024;59.0;2.0
7146;Brommobiel;Bergeijk;2019;26.0;1.0
7147;Brommobiel;Bergeijk;2020;30.0;2.0
7148;Brommobiel;Bergeijk;2021;35.0;2.0
7149;Brommobiel;Bergeijk;2022;30.0;2.0
7150;Brommobiel;Bergeijk;2023;29.0;2.0
7151;Brommobiel;Bergeijk;2024;31.0;2.0
7152;Brommobiel;Bergen (L.);2019;24.0;2.0
7153;Brommobiel;Bergen (L.);2020;19.0;1.0
7154;Brommobiel;Bergen (L.);2021;22.0;2.0
7155;Brommobiel;Bergen (L.);2022;27.0;2.0
7156;Brommobiel;Bergen (L.);2023;25.0;2.0
7157;Brommobiel;Bergen (L.);2024;32.0;2.0
7158;Brommobiel;Bergen (NH.);2019;29.0;1.0
7159;Brommobiel;Bergen (NH.);2020;28.0;1.0
7160;Brommobiel;Bergen (NH.);2021;30.0;1.0
7161;Brommobiel;Bergen (NH.);2022;33.0;1.0
7162;Brommobiel;Bergen (NH.);2023;32.0;1.0
7163;Brommobiel;Bergen (NH.);2024;39.0;1.0
7164;Brommobiel;Bergen op Zoom;2019;75.0;1.0
7165;Brommobiel;Bergen op Zoom;2020;80.0;1.0
7166;Brommobiel;Bergen op Zoom;2021;80.0;1.0
7167;Brommobiel;Bergen op Zoom;2022;85.0;1.0
7168;Brommobiel;Bergen op Zoom;2023;85.0;1.0
7169;Brommobiel;Bergen op Zoom;2024;89.0;1.0
7170;Brommobiel;Berkelland;2019;49.0;1.0
7171;Brommobiel;Berkelland;2020;49.0;1.0
7172;Brommobiel;Berkelland;2021;48.0;1.0
7173;Brommobiel;Berkelland;2022;50.0;1.0
7174;Brommobiel;Berkelland;2023;51.0;1.0
7175;Brommobiel;Berkelland;2024;52.0;1.0
7176;Brommobiel;Bernheze;2019;48.0;2.0
7177;Brommobiel;Bernheze;2020;45.0;1.0
7178;Brommobiel;Bernheze;2021;45.0;1.0
7179;Brommobiel;Bernheze;2022;49.0;2.0
7180;Brommobiel;Bernheze;2023;50.0;2.0
7181;Brommobiel;Bernheze;2024;46.0;1.0
7182;Brommobiel;Best;2019;18.0;1.0
7183;Brommobiel;Best;2020;15.0;1.0
7184;Brommobiel;Best;2021;16.0;1.0
7185;Brommobiel;Best;2022;19.0;1.0
7186;Brommobiel;Best;2023;20.0;1.0
7187;Brommobiel;Best;2024;21.0;1.0
7188;Brommobiel;Beuningen;2019;24.0;1.0
7189;Brommobiel;Beuningen;2020;27.0;1.0
7190;Brommobiel;Beuningen;2021;31.0;1.0
7191;Brommobiel;Beuningen;2022;32.0;1.0
7192;Brommobiel;Beuningen;2023;36.0;1.0
7193;Brommobiel;Beuningen;2024;30.0;1.0
7194;Brommobiel;Beverwijk;2019;50.0;1.0
7195;Brommobiel;Beverwijk;2020;41.0;1.0
7196;Brommobiel;Beverwijk;2021;41.0;1.0
7197;Brommobiel;Beverwijk;2022;45.0;1.0
7198;Brommobiel;Beverwijk;2023;52.0;1.0
7199;Brommobiel;Beverwijk;2024;45.0;1.0
7200;Brommobiel;De Bilt;2019;36.0;1.0
7201;Brommobiel;De Bilt;2020;33.0;1.0
7202;Brommobiel;De Bilt;2021;34.0;1.0
7203;Brommobiel;De Bilt;2022;36.0;1.0
7204;Brommobiel;De Bilt;2023;33.0;1.0
7205;Brommobiel;De Bilt;2024;41.0;1.0
7206;Brommobiel;Bladel;2019;30.0;1.0
7207;Brommobiel;Bladel;2020;29.0;1.0
7208;Brommobiel;Bladel;2021;33.0;2.0
7209;Brommobiel;Bladel;2022;33.0;2.0
7210;Brommobiel;Bladel;2023;31.0;1.0
7211;Brommobiel;Bladel;2024;35.0;2.0
7212;Brommobiel;Blaricum;2019;7.0;1.0
7213;Brommobiel;Blaricum;2020;12.0;1.0
7214;Brommobiel;Blaricum;2021;13.0;1.0
7215;Brommobiel;Blaricum;2022;23.0;2.0
7216;Brommobiel;Blaricum;2023;27.0;2.0
7217;Brommobiel;Blaricum;2024;40.0;3.0
7218;Brommobiel;Bloemendaal;2019;9.0;0.0
7219;Brommobiel;Bloemendaal;2020;12.0;1.0
7220;Brommobiel;Bloemendaal;2021;16.0;1.0
7221;Brommobiel;Bloemendaal;2022;19.0;1.0
7222;Brommobiel;Bloemendaal;2023;26.0;1.0
7223;Brommobiel;Bloemendaal;2024;23.0;1.0
7224;Brommobiel;Bodegraven-Reeuwijk;2019;24.0;1.0
7225;Brommobiel;Bodegraven-Reeuwijk;2020;22.0;1.0
7226;Brommobiel;Bodegraven-Reeuwijk;2021;20.0;1.0
7227;Brommobiel;Bodegraven-Reeuwijk;2022;20.0;1.0
7228;Brommobiel;Bodegraven-Reeuwijk;2023;21.0;1.0
7229;Brommobiel;Bodegraven-Reeuwijk;2024;20.0;1.0
7230;Brommobiel;Boekel;2019;10.0;1.0
7231;Brommobiel;Boekel;2020;10.0;1.0
7232;Brommobiel;Boekel;2021;10.0;1.0
7233;Brommobiel;Boekel;2022;12.0;1.0
7234;Brommobiel;Boekel;2023;12.0;1.0
7235;Brommobiel;Boekel;2024;11.0;1.0
7236;Brommobiel;Borger-Odoorn;2019;55.0;2.0
7237;Brommobiel;Borger-Odoorn;2020;55.0;2.0
7238;Brommobiel;Borger-Odoorn;2021;58.0;2.0
7239;Brommobiel;Borger-Odoorn;2022;56.0;2.0
7240;Brommobiel;Borger-Odoorn;2023;66.0;3.0
7241;Brommobiel;Borger-Odoorn;2024;60.0;2.0
7242;Brommobiel;Borne;2019;17.0;1.0
7243;Brommobiel;Borne;2020;18.0;1.0
7244;Brommobiel;Borne;2021;20.0;1.0
7245;Brommobiel;Borne;2022;17.0;1.0
7246;Brommobiel;Borne;2023;19.0;1.0
7247;Brommobiel;Borne;2024;22.0;1.0
7248;Brommobiel;Borsele;2019;35.0;2.0
7249;Brommobiel;Borsele;2020;35.0;2.0
7250;Brommobiel;Borsele;2021;28.0;1.0
7251;Brommobiel;Borsele;2022;28.0;1.0
7252;Brommobiel;Borsele;2023;34.0;1.0
7253;Brommobiel;Borsele;2024;33.0;1.0
7254;Brommobiel;Boxmeer;2019;50.0;2.0
7255;Brommobiel;Boxmeer;2020;47.0;2.0
7256;Brommobiel;Boxmeer;2021;45.0;2.0
7257;Brommobiel;Boxmeer;2022;;
7258;Brommobiel;Boxmeer;2023;;
7259;Brommobiel;Boxmeer;2024;;
7260;Brommobiel;Boxtel;2019;47.0;2.0
7261;Brommobiel;Boxtel;2020;47.0;2.0
7262;Brommobiel;Boxtel;2021;51.0;2.0
7263;Brommobiel;Boxtel;2022;50.0;2.0
7264;Brommobiel;Boxtel;2023;47.0;1.0
7265;Brommobiel;Boxtel;2024;56.0;2.0
7266;Brommobiel;Breda;2019;154.0;1.0
7267;Brommobiel;Breda;2020;139.0;1.0
7268;Brommobiel;Breda;2021;134.0;1.0
7269;Brommobiel;Breda;2022;123.0;1.0
7270;Brommobiel;Breda;2023;126.0;1.0
7271;Brommobiel;Breda;2024;137.0;1.0
7272;Brommobiel;Brielle;2019;18.0;1.0
7273;Brommobiel;Brielle;2020;20.0;1.0
7274;Brommobiel;Brielle;2021;22.0;1.0
7275;Brommobiel;Brielle;2022;22.0;1.0
7276;Brommobiel;Brielle;2023;;
7277;Brommobiel;Brielle;2024;;
7278;Brommobiel;Bronckhorst;2019;23.0;1.0
7279;Brommobiel;Bronckhorst;2020;27.0;1.0
7280;Brommobiel;Bronckhorst;2021;27.0;1.0
7281;Brommobiel;Bronckhorst;2022;20.0;1.0
7282;Brommobiel;Bronckhorst;2023;28.0;1.0
7283;Brommobiel;Bronckhorst;2024;25.0;1.0
7284;Brommobiel;Brummen;2019;17.0;1.0
7285;Brommobiel;Brummen;2020;17.0;1.0
7286;Brommobiel;Brummen;2021;15.0;1.0
7287;Brommobiel;Brummen;2022;20.0;1.0
7288;Brommobiel;Brummen;2023;26.0;1.0
7289;Brommobiel;Brummen;2024;21.0;1.0
7290;Brommobiel;Brunssum;2019;68.0;2.0
7291;Brommobiel;Brunssum;2020;69.0;2.0
7292;Brommobiel;Brunssum;2021;71.0;3.0
7293;Brommobiel;Brunssum;2022;66.0;2.0
7294;Brommobiel;Brunssum;2023;69.0;2.0
7295;Brommobiel;Brunssum;2024;70.0;3.0
7296;Brommobiel;Bunnik;2019;17.0;1.0
7297;Brommobiel;Bunnik;2020;17.0;1.0
7298;Brommobiel;Bunnik;2021;18.0;1.0
7299;Brommobiel;Bunnik;2022;17.0;1.0
7300;Brommobiel;Bunnik;2023;16.0;1.0
7301;Brommobiel;Bunnik;2024;18.0;1.0
7302;Brommobiel;Bunschoten;2019;19.0;1.0
7303;Brommobiel;Bunschoten;2020;17.0;1.0
7304;Brommobiel;Bunschoten;2021;18.0;1.0
7305;Brommobiel;Bunschoten;2022;21.0;1.0
7306;Brommobiel;Bunschoten;2023;23.0;1.0
7307;Brommobiel;Bunschoten;2024;22.0;1.0
7308;Brommobiel;Buren;2019;60.0;2.0
7309;Brommobiel;Buren;2020;55.0;2.0
7310;Brommobiel;Buren;2021;54.0;2.0
7311;Brommobiel;Buren;2022;51.0;2.0
7312;Brommobiel;Buren;2023;51.0;2.0
7313;Brommobiel;Buren;2024;54.0;2.0
7314;Brommobiel;Capelle aan den IJssel;2019;57.0;1.0
7315;Brommobiel;Capelle aan den IJssel;2020;49.0;1.0
7316;Brommobiel;Capelle aan den IJssel;2021;46.0;1.0
7317;Brommobiel;Capelle aan den IJssel;2022;48.0;1.0
7318;Brommobiel;Capelle aan den IJssel;2023;47.0;1.0
7319;Brommobiel;Capelle aan den IJssel;2024;49.0;1.0
7320;Brommobiel;Castricum;2019;27.0;1.0
7321;Brommobiel;Castricum;2020;26.0;1.0
7322;Brommobiel;Castricum;2021;25.0;1.0
7323;Brommobiel;Castricum;2022;28.0;1.0
7324;Brommobiel;Castricum;2023;28.0;1.0
7325;Brommobiel;Castricum;2024;31.0;1.0
7326;Brommobiel;Coevorden;2019;42.0;1.0
7327;Brommobiel;Coevorden;2020;48.0;1.0
7328;Brommobiel;Coevorden;2021;46.0;1.0
7329;Brommobiel;Coevorden;2022;54.0;2.0
7330;Brommobiel;Coevorden;2023;53.0;1.0
7331;Brommobiel;Coevorden;2024;52.0;1.0
7332;Brommobiel;Cranendonck;2019;36.0;2.0
7333;Brommobiel;Cranendonck;2020;38.0;2.0
7334;Brommobiel;Cranendonck;2021;38.0;2.0
7335;Brommobiel;Cranendonck;2022;39.0;2.0
7336;Brommobiel;Cranendonck;2023;42.0;2.0
7337;Brommobiel;Cranendonck;2024;39.0;2.0
7338;Brommobiel;Cuijk;2019;41.0;2.0
7339;Brommobiel;Cuijk;2020;39.0;2.0
7340;Brommobiel;Cuijk;2021;37.0;1.0
7341;Brommobiel;Cuijk;2022;;
7342;Brommobiel;Cuijk;2023;;
7343;Brommobiel;Cuijk;2024;;
7344;Brommobiel;Culemborg;2019;27.0;1.0
7345;Brommobiel;Culemborg;2020;25.0;1.0
7346;Brommobiel;Culemborg;2021;23.0;1.0
7347;Brommobiel;Culemborg;2022;24.0;1.0
7348;Brommobiel;Culemborg;2023;22.0;1.0
7349;Brommobiel;Culemborg;2024;25.0;1.0
7350;Brommobiel;Dalfsen;2019;37.0;1.0
7351;Brommobiel;Dalfsen;2020;43.0;2.0
7352;Brommobiel;Dalfsen;2021;44.0;2.0
7353;Brommobiel;Dalfsen;2022;34.0;1.0
7354;Brommobiel;Dalfsen;2023;32.0;1.0
7355;Brommobiel;Dalfsen;2024;35.0;1.0
7356;Brommobiel;Dantumadiel;2019;42.0;2.0
7357;Brommobiel;Dantumadiel;2020;45.0;2.0
7358;Brommobiel;Dantumadiel;2021;46.0;2.0
7359;Brommobiel;Dantumadiel;2022;49.0;3.0
7360;Brommobiel;Dantumadiel;2023;46.0;2.0
7361;Brommobiel;Dantumadiel;2024;48.0;3.0
7362;Brommobiel;Delft;2019;62.0;1.0
7363;Brommobiel;Delft;2020;56.0;1.0
7364;Brommobiel;Delft;2021;60.0;1.0
7365;Brommobiel;Delft;2022;68.0;1.0
7366;Brommobiel;Delft;2023;67.0;1.0
7367;Brommobiel;Delft;2024;76.0;1.0
7368;Brommobiel;Delfzijl;2019;62.0;3.0
7369;Brommobiel;Delfzijl;2020;59.0;2.0
7370;Brommobiel;Delfzijl;2021;;
7371;Brommobiel;Delfzijl;2022;;
7372;Brommobiel;Delfzijl;2023;;
7373;Brommobiel;Delfzijl;2024;;
7374;Brommobiel;Deurne;2019;44.0;1.0
7375;Brommobiel;Deurne;2020;47.0;1.0
7376;Brommobiel;Deurne;2021;46.0;1.0
7377;Brommobiel;Deurne;2022;51.0;2.0
7378;Brommobiel;Deurne;2023;58.0;2.0
7379;Brommobiel;Deurne;2024;65.0;2.0
7380;Brommobiel;Deventer;2019;84.0;1.0
7381;Brommobiel;Deventer;2020;84.0;1.0
7382;Brommobiel;Deventer;2021;76.0;1.0
7383;Brommobiel;Deventer;2022;78.0;1.0
7384;Brommobiel;Deventer;2023;74.0;1.0
7385;Brommobiel;Deventer;2024;73.0;1.0
7386;Brommobiel;Diemen;2019;10.0;0.0
7387;Brommobiel;Diemen;2020;15.0;0.0
7388;Brommobiel;Diemen;2021;24.0;1.0
7389;Brommobiel;Diemen;2022;24.0;1.0
7390;Brommobiel;Diemen;2023;27.0;1.0
7391;Brommobiel;Diemen;2024;40.0;1.0
7392;Brommobiel;Dijk en Waard;2019;;
7393;Brommobiel;Dijk en Waard;2020;;
7394;Brommobiel;Dijk en Waard;2021;;
7395;Brommobiel;Dijk en Waard;2022;72.0;1.0
7396;Brommobiel;Dijk en Waard;2023;71.0;1.0
7397;Brommobiel;Dijk en Waard;2024;76.0;1.0
7398;Brommobiel;Dinkelland;2019;21.0;1.0
7399;Brommobiel;Dinkelland;2020;26.0;1.0
7400;Brommobiel;Dinkelland;2021;22.0;1.0
7401;Brommobiel;Dinkelland;2022;25.0;1.0
7402;Brommobiel;Dinkelland;2023;25.0;1.0
7403;Brommobiel;Dinkelland;2024;24.0;1.0
7404;Brommobiel;Doesburg;2019;14.0;1.0
7405;Brommobiel;Doesburg;2020;16.0;1.0
7406;Brommobiel;Doesburg;2021;15.0;1.0
7407;Brommobiel;Doesburg;2022;11.0;1.0
7408;Brommobiel;Doesburg;2023;18.0;2.0
7409;Brommobiel;Doesburg;2024;22.0;2.0
7410;Brommobiel;Doetinchem;2019;46.0;1.0
7411;Brommobiel;Doetinchem;2020;49.0;1.0
7412;Brommobiel;Doetinchem;2021;49.0;1.0
7413;Brommobiel;Doetinchem;2022;54.0;1.0
7414;Brommobiel;Doetinchem;2023;59.0;1.0
7415;Brommobiel;Doetinchem;2024;50.0;1.0
7416;Brommobiel;Dongen;2019;26.0;1.0
7417;Brommobiel;Dongen;2020;34.0;1.0
7418;Brommobiel;Dongen;2021;31.0;1.0
7419;Brommobiel;Dongen;2022;32.0;1.0
7420;Brommobiel;Dongen;2023;46.0;2.0
7421;Brommobiel;Dongen;2024;38.0;1.0
7422;Brommobiel;Dordrecht;2019;88.0;1.0
7423;Brommobiel;Dordrecht;2020;85.0;1.0
7424;Brommobiel;Dordrecht;2021;85.0;1.0
7425;Brommobiel;Dordrecht;2022;83.0;1.0
7426;Brommobiel;Dordrecht;2023;84.0;1.0
7427;Brommobiel;Dordrecht;2024;88.0;1.0
7428;Brommobiel;Drechterland;2019;39.0;2.0
7429;Brommobiel;Drechterland;2020;35.0;2.0
7430;Brommobiel;Drechterland;2021;35.0;2.0
7431;Brommobiel;Drechterland;2022;32.0;2.0
7432;Brommobiel;Drechterland;2023;39.0;2.0
7433;Brommobiel;Drechterland;2024;37.0;2.0
7434;Brommobiel;Drimmelen;2019;35.0;1.0
7435;Brommobiel;Drimmelen;2020;40.0;1.0
7436;Brommobiel;Drimmelen;2021;46.0;2.0
7437;Brommobiel;Drimmelen;2022;41.0;1.0
7438;Brommobiel;Drimmelen;2023;37.0;1.0
7439;Brommobiel;Drimmelen;2024;40.0;1.0
7440;Brommobiel;Dronten;2019;35.0;1.0
7441;Brommobiel;Dronten;2020;30.0;1.0
7442;Brommobiel;Dronten;2021;43.0;1.0
7443;Brommobiel;Dronten;2022;41.0;1.0
7444;Brommobiel;Dronten;2023;41.0;1.0
7445;Brommobiel;Dronten;2024;51.0;1.0
7446;Brommobiel;Druten;2019;13.0;1.0
7447;Brommobiel;Druten;2020;16.0;1.0
7448;Brommobiel;Druten;2021;19.0;1.0
7449;Brommobiel;Druten;2022;18.0;1.0
7450;Brommobiel;Druten;2023;15.0;1.0
7451;Brommobiel;Druten;2024;18.0;1.0
7452;Brommobiel;Duiven;2019;23.0;1.0
7453;Brommobiel;Duiven;2020;19.0;1.0
7454;Brommobiel;Duiven;2021;18.0;1.0
7455;Brommobiel;Duiven;2022;23.0;1.0
7456;Brommobiel;Duiven;2023;25.0;1.0
7457;Brommobiel;Duiven;2024;29.0;1.0
7458;Brommobiel;Echt-Susteren;2019;52.0;2.0
7459;Brommobiel;Echt-Susteren;2020;56.0;2.0
7460;Brommobiel;Echt-Susteren;2021;55.0;2.0
7461;Brommobiel;Echt-Susteren;2022;58.0;2.0
7462;Brommobiel;Echt-Susteren;2023;60.0;2.0
7463;Brommobiel;Echt-Susteren;2024;66.0;2.0
7464;Brommobiel;Edam-Volendam;2019;39.0;1.0
7465;Brommobiel;Edam-Volendam;2020;42.0;1.0
7466;Brommobiel;Edam-Volendam;2021;39.0;1.0
7467;Brommobiel;Edam-Volendam;2022;41.0;1.0
7468;Brommobiel;Edam-Volendam;2023;43.0;1.0
7469;Brommobiel;Edam-Volendam;2024;39.0;1.0
7470;Brommobiel;Ede;2019;204.0;2.0
7471;Brommobiel;Ede;2020;188.0;2.0
7472;Brommobiel;Ede;2021;192.0;2.0
7473;Brommobiel;Ede;2022;195.0;2.0
7474;Brommobiel;Ede;2023;212.0;2.0
7475;Brommobiel;Ede;2024;250.0;2.0
7476;Brommobiel;Eemnes;2019;9.0;1.0
7477;Brommobiel;Eemnes;2020;7.0;1.0
7478;Brommobiel;Eemnes;2021;9.0;1.0
7479;Brommobiel;Eemnes;2022;12.0;1.0
7480;Brommobiel;Eemnes;2023;16.0;2.0
7481;Brommobiel;Eemnes;2024;10.0;1.0
7482;Brommobiel;Eemsdelta;2019;;
7483;Brommobiel;Eemsdelta;2020;;
7484;Brommobiel;Eemsdelta;2021;96.0;2.0
7485;Brommobiel;Eemsdelta;2022;98.0;2.0
7486;Brommobiel;Eemsdelta;2023;106.0;2.0
7487;Brommobiel;Eemsdelta;2024;117.0;3.0
7488;Brommobiel;Eersel;2019;34.0;2.0
7489;Brommobiel;Eersel;2020;28.0;1.0
7490;Brommobiel;Eersel;2021;27.0;1.0
7491;Brommobiel;Eersel;2022;27.0;1.0
7492;Brommobiel;Eersel;2023;23.0;1.0
7493;Brommobiel;Eersel;2024;24.0;1.0
7494;Brommobiel;Eijsden-Margraten;2019;34.0;1.0
7495;Brommobiel;Eijsden-Margraten;2020;34.0;1.0
7496;Brommobiel;Eijsden-Margraten;2021;32.0;1.0
7497;Brommobiel;Eijsden-Margraten;2022;29.0;1.0
7498;Brommobiel;Eijsden-Margraten;2023;25.0;1.0
7499;Brommobiel;Eijsden-Margraten;2024;25.0;1.0
