ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;MaandinkomstenUitWerk;KenmerkenVanHetWerk;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
138;Mannen en vrouwen;Totaal leeftijd;0;8;9;2007/'08;25750.0;6340.0;19410.0;1020.0;7810.0;8290.0;8640.0;80.0;840.0;1460.0;3960.0;940.0;6970.0;6820.0;4680.0
139;Mannen en vrouwen;Totaal leeftijd;0;8;9;2008/'09;24330.0;4420.0;19920.0;810.0;7230.0;8310.0;7980.0;30.0;580.0;1130.0;2680.0;780.0;6650.0;7180.0;5310.0
140;Mannen en vrouwen;Totaal leeftijd;0;8;Eén baan;2007/'08;23730.0;5520.0;18210.0;950.0;7240.0;7710.0;7830.0;70.0;760.0;1270.0;3430.0;880.0;6480.0;6440.0;4400.0
141;Mannen en vrouwen;Totaal leeftijd;0;8;Eén baan;2008/'09;22600.0;3870.0;18730.0;780.0;6720.0;7790.0;7320.0;30.0;530.0;990.0;2330.0;750.0;6190.0;6790.0;4990.0
142;Mannen en vrouwen;Totaal leeftijd;0;8;Twee of meer banen;2007/'08;2060.0;840.0;1220.0;70.0;570.0;590.0;830.0;10.0;80.0;200.0;550.0;60.0;490.0;390.0;280.0
143;Mannen en vrouwen;Totaal leeftijd;0;8;Twee of meer banen;2008/'09;1760.0;560.0;1200.0;40.0;520.0;530.0;670.0;10.0;60.0;140.0;350.0;30.0;470.0;390.0;310.0
144;Mannen en vrouwen;Totaal leeftijd;0;8;4;2007/'08;25580.0;6290.0;19290.0;1010.0;7760.0;8220.0;8590.0;80.0;830.0;1450.0;3930.0;930.0;6930.0;6770.0;4660.0
145;Mannen en vrouwen;Totaal leeftijd;0;8;4;2008/'09;24150.0;4350.0;19810.0;810.0;7190.0;8240.0;7900.0;30.0;580.0;1110.0;2630.0;780.0;6620.0;7140.0;5270.0
146;Mannen en vrouwen;Totaal leeftijd;0;8;5;2007/'08;13600.0;2220.0;11380.0;640.0;4410.0;4180.0;4370.0;20.0;230.0;480.0;1490.0;620.0;4190.0;3700.0;2880.0
147;Mannen en vrouwen;Totaal leeftijd;0;8;5;2008/'09;13490.0;1480.0;12020.0;560.0;4290.0;4480.0;4170.0;10.0;200.0;330.0;940.0;550.0;4090.0;4150.0;3230.0
148;Mannen en vrouwen;Totaal leeftijd;0;8;6;2007/'08;11980.0;4070.0;7910.0;370.0;3340.0;4040.0;4220.0;60.0;600.0;970.0;2450.0;310.0;2740.0;3070.0;1780.0
149;Mannen en vrouwen;Totaal leeftijd;0;8;6;2008/'09;10660.0;2870.0;7790.0;250.0;2910.0;3760.0;3730.0;20.0;380.0;780.0;1690.0;240.0;2530.0;2980.0;2050.0
150;Mannen en vrouwen;Totaal leeftijd;0;8;7;2007/'08;470.0;130.0;350.0;10.0;140.0;170.0;160.0;0.0;20.0;30.0;80.0;10.0;120.0;130.0;80.0
151;Mannen en vrouwen;Totaal leeftijd;0;8;7;2008/'09;470.0;130.0;350.0;10.0;120.0;160.0;190.0;0.0;10.0;40.0;80.0;10.0;110.0;130.0;110.0
152;Mannen en vrouwen;Totaal leeftijd;0;8;2;2007/'08;;;;;;;;;;;;;;;
153;Mannen en vrouwen;Totaal leeftijd;0;8;2;2008/'09;;;;;;;;;;;;;;;
154;Mannen en vrouwen;Totaal leeftijd;0;9;0;2007/'08;4570.0;4200.0;360.0;480.0;1620.0;910.0;1550.0;390.0;1480.0;830.0;1510.0;100.0;150.0;80.0;30.0
155;Mannen en vrouwen;Totaal leeftijd;0;9;0;2008/'09;5300.0;4860.0;440.0;360.0;1960.0;1030.0;1940.0;270.0;1750.0;940.0;1900.0;90.0;210.0;90.0;40.0
156;Mannen en vrouwen;Totaal leeftijd;0;9;1;2007/'08;4570.0;4200.0;360.0;480.0;1620.0;910.0;1550.0;390.0;1480.0;830.0;1510.0;100.0;150.0;80.0;30.0
157;Mannen en vrouwen;Totaal leeftijd;0;9;1;2008/'09;5300.0;4860.0;440.0;360.0;1960.0;1030.0;1940.0;270.0;1750.0;940.0;1900.0;90.0;210.0;90.0;40.0
158;Mannen en vrouwen;Totaal leeftijd;0;9;8;2007/'08;1380.0;1280.0;100.0;180.0;440.0;250.0;510.0;140.0;410.0;230.0;500.0;40.0;30.0;20.0;10.0
159;Mannen en vrouwen;Totaal leeftijd;0;9;8;2008/'09;1950.0;1840.0;110.0;150.0;660.0;360.0;790.0;110.0;620.0;340.0;770.0;30.0;40.0;20.0;20.0
160;Mannen en vrouwen;Totaal leeftijd;0;9;9;2007/'08;3180.0;2920.0;260.0;300.0;1180.0;670.0;1040.0;240.0;1070.0;600.0;1010.0;60.0;120.0;70.0;20.0
161;Mannen en vrouwen;Totaal leeftijd;0;9;9;2008/'09;3350.0;3020.0;330.0;220.0;1300.0;680.0;1150.0;160.0;1130.0;600.0;1130.0;60.0;170.0;70.0;30.0
162;Mannen en vrouwen;Totaal leeftijd;0;9;Eén baan;2007/'08;4000.0;3660.0;340.0;430.0;1430.0;790.0;1340.0;340.0;1290.0;710.0;1310.0;90.0;140.0;80.0;30.0
163;Mannen en vrouwen;Totaal leeftijd;0;9;Eén baan;2008/'09;4650.0;4240.0;420.0;330.0;1740.0;900.0;1680.0;240.0;1540.0;810.0;1650.0;90.0;200.0;90.0;40.0
164;Mannen en vrouwen;Totaal leeftijd;0;9;Twee of meer banen;2007/'08;570.0;550.0;20.0;50.0;190.0;120.0;210.0;50.0;180.0;120.0;200.0;0.0;10.0;10.0;10.0
165;Mannen en vrouwen;Totaal leeftijd;0;9;Twee of meer banen;2008/'09;650.0;630.0;20.0;30.0;220.0;130.0;260.0;30.0;220.0;130.0;250.0;10.0;10.0;0.0;0.0
166;Mannen en vrouwen;Totaal leeftijd;0;9;4;2007/'08;4370.0;4080.0;290.0;480.0;1580.0;840.0;1460.0;390.0;1460.0;800.0;1440.0;100.0;120.0;50.0;20.0
167;Mannen en vrouwen;Totaal leeftijd;0;9;4;2008/'09;5050.0;4690.0;360.0;360.0;1920.0;960.0;1810.0;270.0;1740.0;900.0;1780.0;90.0;190.0;60.0;30.0
168;Mannen en vrouwen;Totaal leeftijd;0;9;5;2007/'08;60.0;50.0;10.0;0.0;20.0;10.0;30.0;0.0;10.0;10.0;20.0;0.0;10.0;0.0;0.0
169;Mannen en vrouwen;Totaal leeftijd;0;9;5;2008/'09;50.0;40.0;10.0;10.0;20.0;10.0;20.0;0.0;10.0;10.0;20.0;0.0;10.0;0.0;0.0
170;Mannen en vrouwen;Totaal leeftijd;0;9;6;2007/'08;4310.0;4030.0;280.0;480.0;1570.0;830.0;1440.0;380.0;1450.0;790.0;1410.0;100.0;120.0;40.0;20.0
171;Mannen en vrouwen;Totaal leeftijd;0;9;6;2008/'09;5000.0;4650.0;350.0;350.0;1900.0;950.0;1790.0;270.0;1730.0;890.0;1770.0;90.0;180.0;60.0;30.0
172;Mannen en vrouwen;Totaal leeftijd;0;9;7;2007/'08;240.0;150.0;90.0;0.0;50.0;90.0;100.0;0.0;20.0;50.0;90.0;0.0;30.0;40.0;10.0
173;Mannen en vrouwen;Totaal leeftijd;0;9;7;2008/'09;300.0;220.0;80.0;0.0;50.0;90.0;160.0;0.0;20.0;60.0;140.0;0.0;30.0;40.0;20.0
174;Mannen en vrouwen;Totaal leeftijd;0;9;2;2007/'08;;;;;;;;;;;;;;;
175;Mannen en vrouwen;Totaal leeftijd;0;9;2;2008/'09;;;;;;;;;;;;;;;
176;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;0;2007/'08;6550.0;5710.0;840.0;360.0;1940.0;1600.0;2660.0;220.0;1480.0;1420.0;2590.0;140.0;460.0;180.0;60.0
177;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;0;2008/'09;6670.0;5610.0;1050.0;330.0;1880.0;1500.0;2960.0;130.0;1330.0;1280.0;2870.0;190.0;550.0;220.0;90.0
178;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;1;2007/'08;6550.0;5710.0;840.0;360.0;1940.0;1600.0;2660.0;220.0;1480.0;1420.0;2590.0;140.0;460.0;180.0;60.0
179;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;1;2008/'09;6670.0;5610.0;1050.0;330.0;1880.0;1500.0;2960.0;130.0;1330.0;1280.0;2870.0;190.0;550.0;220.0;90.0
180;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;8;2007/'08;190.0;170.0;30.0;10.0;40.0;60.0;90.0;0.0;30.0;50.0;90.0;0.0;10.0;10.0;0.0
181;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;8;2008/'09;300.0;250.0;50.0;10.0;60.0;70.0;160.0;10.0;40.0;50.0;160.0;10.0;20.0;20.0;0.0
182;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;9;2007/'08;6350.0;5550.0;810.0;350.0;1890.0;1540.0;2570.0;220.0;1450.0;1370.0;2510.0;130.0;440.0;170.0;60.0
183;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;9;2008/'09;6370.0;5360.0;1010.0;310.0;1820.0;1430.0;2800.0;130.0;1290.0;1230.0;2720.0;190.0;530.0;200.0;90.0
184;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;Eén baan;2007/'08;5450.0;4660.0;790.0;310.0;1660.0;1370.0;2110.0;190.0;1230.0;1190.0;2050.0;120.0;430.0;180.0;60.0
185;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;Eén baan;2008/'09;5540.0;4550.0;990.0;300.0;1640.0;1260.0;2340.0;120.0;1110.0;1060.0;2260.0;180.0;520.0;200.0;80.0
186;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;Twee of meer banen;2007/'08;1100.0;1050.0;50.0;40.0;280.0;240.0;550.0;30.0;250.0;230.0;540.0;20.0;20.0;10.0;10.0
187;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;Twee of meer banen;2008/'09;1130.0;1060.0;60.0;20.0;240.0;240.0;620.0;10.0;210.0;230.0;610.0;10.0;30.0;20.0;10.0
188;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;4;2007/'08;6500.0;5680.0;810.0;360.0;1920.0;1580.0;2640.0;220.0;1480.0;1410.0;2580.0;140.0;450.0;170.0;60.0
189;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;4;2008/'09;6590.0;5570.0;1030.0;320.0;1860.0;1480.0;2930.0;130.0;1320.0;1270.0;2840.0;190.0;540.0;210.0;90.0
190;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;5;2007/'08;220.0;140.0;80.0;20.0;90.0;40.0;70.0;10.0;40.0;20.0;70.0;10.0;40.0;20.0;0.0
191;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;5;2008/'09;140.0;90.0;60.0;20.0;60.0;20.0;50.0;0.0;30.0;10.0;40.0;10.0;40.0;10.0;0.0
192;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;6;2007/'08;6270.0;5540.0;740.0;330.0;1840.0;1540.0;2560.0;210.0;1430.0;1390.0;2510.0;120.0;410.0;150.0;60.0
193;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;6;2008/'09;6450.0;5480.0;970.0;310.0;1790.0;1460.0;2880.0;130.0;1300.0;1260.0;2800.0;180.0;500.0;200.0;80.0
194;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;7;2007/'08;90.0;70.0;30.0;0.0;20.0;30.0;40.0;0.0;10.0;20.0;40.0;0.0;10.0;10.0;0.0
195;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;7;2008/'09;120.0;80.0;40.0;0.0;30.0;30.0;60.0;0.0;10.0;20.0;50.0;0.0;20.0;10.0;10.0
196;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;2;2007/'08;;;;;;;;;;;;;;;
197;Mannen en vrouwen;Totaal leeftijd;0;500 euro tot 750 euro;2;2008/'09;;;;;;;;;;;;;;;
198;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;0;2007/'08;8580.0;6590.0;1990.0;390.0;2050.0;2230.0;3910.0;140.0;1010.0;1740.0;3700.0;260.0;1040.0;490.0;210.0
199;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;0;2008/'09;8050.0;5850.0;2200.0;330.0;1850.0;2090.0;3770.0;70.0;720.0;1480.0;3580.0;260.0;1130.0;620.0;190.0
200;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;1;2007/'08;8580.0;6590.0;1990.0;390.0;2050.0;2230.0;3910.0;140.0;1010.0;1740.0;3700.0;260.0;1040.0;490.0;210.0
201;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;1;2008/'09;8050.0;5850.0;2200.0;330.0;1850.0;2090.0;3770.0;70.0;720.0;1480.0;3580.0;260.0;1130.0;620.0;190.0
202;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;8;2007/'08;60.0;40.0;20.0;10.0;20.0;10.0;20.0;0.0;10.0;10.0;20.0;10.0;10.0;0.0;0.0
203;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;8;2008/'09;70.0;50.0;20.0;0.0;20.0;20.0;40.0;0.0;10.0;10.0;30.0;0.0;10.0;0.0;0.0
204;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;9;2007/'08;8520.0;6550.0;1970.0;390.0;2030.0;2220.0;3890.0;130.0;1000.0;1730.0;3680.0;250.0;1030.0;480.0;210.0
205;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;9;2008/'09;7980.0;5800.0;2180.0;330.0;1840.0;2080.0;3740.0;70.0;720.0;1470.0;3550.0;260.0;1120.0;610.0;190.0
206;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;Eén baan;2007/'08;7320.0;5440.0;1880.0;360.0;1850.0;1910.0;3200.0;110.0;870.0;1460.0;3000.0;240.0;990.0;450.0;200.0
207;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;Eén baan;2008/'09;6730.0;4670.0;2070.0;320.0;1680.0;1750.0;2990.0;60.0;630.0;1170.0;2810.0;260.0;1050.0;580.0;180.0
208;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;Twee of meer banen;2007/'08;1260.0;1140.0;110.0;40.0;200.0;310.0;710.0;20.0;140.0;280.0;700.0;10.0;60.0;40.0;10.0
209;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;Twee of meer banen;2008/'09;1320.0;1180.0;140.0;20.0;170.0;350.0;790.0;10.0;100.0;310.0;770.0;10.0;80.0;40.0;10.0
210;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;4;2007/'08;8530.0;6570.0;1960.0;390.0;2030.0;2210.0;3890.0;130.0;1010.0;1740.0;3690.0;260.0;1030.0;480.0;200.0
211;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;4;2008/'09;8000.0;5820.0;2180.0;330.0;1850.0;2070.0;3750.0;70.0;720.0;1470.0;3560.0;260.0;1120.0;600.0;190.0
212;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;5;2007/'08;810.0;400.0;410.0;60.0;310.0;220.0;230.0;10.0;70.0;110.0;210.0;40.0;240.0;110.0;20.0
213;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;5;2008/'09;670.0;270.0;400.0;40.0;280.0;160.0;190.0;10.0;50.0;50.0;170.0;30.0;230.0;110.0;30.0
214;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;6;2007/'08;7710.0;6170.0;1550.0;330.0;1720.0;1990.0;3670.0;120.0;940.0;1630.0;3480.0;210.0;790.0;370.0;180.0
215;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;6;2008/'09;7330.0;5550.0;1770.0;290.0;1560.0;1910.0;3560.0;60.0;670.0;1430.0;3400.0;230.0;890.0;490.0;160.0
216;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;7;2007/'08;100.0;50.0;50.0;0.0;30.0;30.0;30.0;0.0;10.0;20.0;30.0;0.0;20.0;20.0;10.0
217;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;7;2008/'09;100.0;60.0;40.0;10.0;20.0;30.0;50.0;0.0;0.0;20.0;40.0;10.0;20.0;20.0;10.0
218;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;2;2007/'08;;;;;;;;;;;;;;;
219;Mannen en vrouwen;Totaal leeftijd;0;750 euro tot 1 000 euro;2;2008/'09;;;;;;;;;;;;;;;
220;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;0;2007/'08;8880.0;5920.0;2960.0;320.0;2040.0;2380.0;4150.0;70.0;630.0;1450.0;3780.0;240.0;1410.0;940.0;370.0
221;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;0;2008/'09;8030.0;4850.0;3180.0;260.0;2040.0;2220.0;3500.0;40.0;480.0;1170.0;3150.0;220.0;1560.0;1050.0;360.0
222;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;1;2007/'08;8880.0;5920.0;2960.0;320.0;2040.0;2380.0;4150.0;70.0;630.0;1450.0;3780.0;240.0;1410.0;940.0;370.0
223;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;1;2008/'09;8030.0;4850.0;3180.0;260.0;2040.0;2220.0;3500.0;40.0;480.0;1170.0;3150.0;220.0;1560.0;1050.0;360.0
224;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;8;2007/'08;40.0;30.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;0.0;0.0
225;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;8;2008/'09;50.0;20.0;20.0;0.0;20.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;10.0;10.0;0.0
226;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;9;2007/'08;8840.0;5900.0;2940.0;320.0;2020.0;2370.0;4130.0;70.0;620.0;1440.0;3770.0;240.0;1400.0;940.0;360.0
227;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;9;2008/'09;7980.0;4820.0;3160.0;260.0;2020.0;2210.0;3490.0;40.0;480.0;1170.0;3130.0;220.0;1540.0;1040.0;350.0
228;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;Eén baan;2007/'08;7800.0;5000.0;2800.0;290.0;1880.0;2140.0;3480.0;60.0;550.0;1240.0;3150.0;230.0;1330.0;900.0;330.0
229;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;Eén baan;2008/'09;6990.0;3980.0;3010.0;250.0;1870.0;1980.0;2900.0;40.0;420.0;970.0;2560.0;210.0;1450.0;1010.0;340.0
230;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;Twee of meer banen;2007/'08;1080.0;930.0;160.0;30.0;150.0;240.0;660.0;20.0;80.0;210.0;630.0;10.0;80.0;40.0;30.0
231;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;Twee of meer banen;2008/'09;1040.0;860.0;180.0;10.0;170.0;250.0;610.0;10.0;60.0;200.0;590.0;10.0;110.0;50.0;20.0
232;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;4;2007/'08;8830.0;5900.0;2930.0;320.0;2020.0;2370.0;4130.0;70.0;620.0;1440.0;3760.0;240.0;1400.0;920.0;360.0
233;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;4;2008/'09;7990.0;4820.0;3160.0;260.0;2040.0;2210.0;3480.0;40.0;480.0;1170.0;3130.0;220.0;1550.0;1040.0;350.0
234;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;5;2007/'08;1430.0;780.0;650.0;60.0;440.0;410.0;520.0;20.0;100.0;190.0;470.0;40.0;340.0;220.0;50.0
235;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;5;2008/'09;1330.0;510.0;830.0;40.0;510.0;420.0;360.0;10.0;70.0;120.0;310.0;40.0;430.0;300.0;60.0
236;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;6;2007/'08;7400.0;5120.0;2280.0;260.0;1580.0;1960.0;3600.0;60.0;520.0;1250.0;3290.0;200.0;1060.0;710.0;310.0
237;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;6;2008/'09;6650.0;4320.0;2340.0;210.0;1530.0;1790.0;3120.0;30.0;410.0;1050.0;2830.0;180.0;1120.0;740.0;290.0
238;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;7;2007/'08;90.0;50.0;40.0;0.0;20.0;30.0;40.0;0.0;10.0;10.0;30.0;0.0;10.0;20.0;10.0
239;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;7;2008/'09;90.0;50.0;40.0;10.0;10.0;20.0;50.0;0.0;0.0;10.0;40.0;0.0;10.0;20.0;10.0
240;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;2;2007/'08;;;;;;;;;;;;;;;
241;Mannen en vrouwen;Totaal leeftijd;0;1 000 euro tot 1 250 euro;2;2008/'09;;;;;;;;;;;;;;;
242;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;0;2007/'08;7960.0;3940.0;4020.0;440.0;2030.0;2290.0;3200.0;40.0;380.0;900.0;2620.0;400.0;1650.0;1390.0;580.0
243;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;0;2008/'09;7420.0;3190.0;4230.0;410.0;1960.0;2390.0;2670.0;30.0;280.0;760.0;2120.0;370.0;1680.0;1630.0;550.0
244;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;1;2007/'08;7960.0;3940.0;4020.0;440.0;2030.0;2290.0;3200.0;40.0;380.0;900.0;2620.0;400.0;1650.0;1390.0;580.0
245;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;1;2008/'09;7420.0;3190.0;4230.0;410.0;1960.0;2390.0;2670.0;30.0;280.0;760.0;2120.0;370.0;1680.0;1630.0;550.0
246;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;8;2007/'08;30.0;10.0;20.0;0.0;10.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;0.0;0.0
247;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;8;2008/'09;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0
248;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;9;2007/'08;7930.0;3930.0;4000.0;440.0;2020.0;2280.0;3190.0;40.0;380.0;900.0;2610.0;390.0;1640.0;1390.0;580.0
249;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;9;2008/'09;7400.0;3180.0;4220.0;400.0;1950.0;2390.0;2660.0;30.0;280.0;760.0;2120.0;370.0;1670.0;1630.0;540.0
250;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;Eén baan;2007/'08;7150.0;3360.0;3800.0;420.0;1880.0;2100.0;2760.0;40.0;330.0;770.0;2210.0;390.0;1540.0;1320.0;540.0
251;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;Eén baan;2008/'09;6690.0;2680.0;4000.0;390.0;1820.0;2190.0;2290.0;30.0;250.0;630.0;1780.0;370.0;1570.0;1560.0;510.0
252;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;Twee of meer banen;2007/'08;810.0;590.0;220.0;10.0;160.0;200.0;440.0;0.0;50.0;130.0;410.0;10.0;110.0;70.0;40.0
253;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;Twee of meer banen;2008/'09;740.0;510.0;230.0;10.0;140.0;200.0;380.0;10.0;30.0;130.0;350.0;10.0;110.0;70.0;40.0
254;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;4;2007/'08;7920.0;3930.0;3990.0;440.0;2020.0;2280.0;3190.0;40.0;380.0;900.0;2610.0;400.0;1640.0;1380.0;580.0
255;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;4;2008/'09;7380.0;3170.0;4210.0;400.0;1950.0;2380.0;2650.0;30.0;280.0;750.0;2110.0;370.0;1680.0;1620.0;540.0
256;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;5;2007/'08;1820.0;800.0;1030.0;90.0;510.0;560.0;680.0;10.0;60.0;160.0;570.0;80.0;440.0;400.0;110.0
257;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;5;2008/'09;1560.0;540.0;1010.0;70.0;460.0;530.0;500.0;10.0;50.0;110.0;370.0;60.0;410.0;420.0;120.0
258;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;6;2007/'08;6090.0;3130.0;2960.0;350.0;1510.0;1720.0;2510.0;30.0;320.0;740.0;2040.0;320.0;1200.0;980.0;470.0
259;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;6;2008/'09;5830.0;2630.0;3200.0;340.0;1490.0;1850.0;2150.0;20.0;220.0;650.0;1730.0;310.0;1270.0;1200.0;420.0
260;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;7;2007/'08;90.0;40.0;50.0;0.0;20.0;30.0;40.0;0.0;0.0;10.0;30.0;0.0;20.0;20.0;10.0
261;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;7;2008/'09;90.0;50.0;40.0;0.0;20.0;30.0;40.0;0.0;0.0;10.0;40.0;0.0;10.0;20.0;10.0
262;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;2;2007/'08;;;;;;;;;;;;;;;
263;Mannen en vrouwen;Totaal leeftijd;0;1 250 euro tot 1 500 euro;2;2008/'09;;;;;;;;;;;;;;;
264;Mannen en vrouwen;Totaal leeftijd;0;1 500 euro tot 1 750 euro;0;2007/'08;7140.0;2490.0;4650.0;590.0;1760.0;2360.0;2440.0;30.0;200.0;600.0;1660.0;560.0;1560.0;1750.0;780.0
265;Mannen en vrouwen;Totaal leeftijd;0;1 500 euro tot 1 750 euro;0;2008/'09;6940.0;1910.0;5030.0;560.0;1810.0;2420.0;2160.0;20.0;130.0;470.0;1290.0;540.0;1680.0;1950.0;870.0
266;Mannen en vrouwen;Totaal leeftijd;0;1 500 euro tot 1 750 euro;1;2007/'08;7140.0;2490.0;4650.0;590.0;1760.0;2360.0;2440.0;30.0;200.0;600.0;1660.0;560.0;1560.0;1750.0;780.0
