ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
6355;Totaal;Roerdalen;2e halfjaar 2023;1430.0;69.0
6356;Totaal;Roerdalen;2023;1555.0;75.0
6357;Totaal;Roerdalen;1e halfjaar 2024;1465.0;70.0
6358;Totaal;Roermond;1e halfjaar 2017;3815.0;66.0
6359;Totaal;Roermond;2e halfjaar 2017;3895.0;68.0
6360;Totaal;Roermond;2017;4165.0;73.0
6361;Totaal;Roermond;1e halfjaar 2018;3840.0;66.0
6362;Totaal;Roermond;2e halfjaar 2018;4020.0;70.0
6363;Totaal;Roermond;2018;4240.0;73.0
6364;Totaal;Roermond;1e halfjaar 2019;4165.0;72.0
6365;Totaal;Roermond;2e halfjaar 2019;4295.0;74.0
6366;Totaal;Roermond;2019;4595.0;79.0
6367;Totaal;Roermond;1e halfjaar 2020;4300.0;74.0
6368;Totaal;Roermond;2e halfjaar 2020;4335.0;74.0
6369;Totaal;Roermond;2020;4685.0;80.0
6370;Totaal;Roermond;1e halfjaar 2021;4305.0;73.0
6371;Totaal;Roermond;2e halfjaar 2021;4260.0;72.0
6372;Totaal;Roermond;2021;4660.0;79.0
6373;Totaal;Roermond;1e halfjaar 2022;4195.0;71.0
6374;Totaal;Roermond;2e halfjaar 2022;4210.0;71.0
6375;Totaal;Roermond;2022;4585.0;77.0
6376;Totaal;Roermond;1e halfjaar 2023;4295.0;72.0
6377;Totaal;Roermond;2e halfjaar 2023;4230.0;71.0
6378;Totaal;Roermond;2023;4650.0;77.0
6379;Totaal;Roermond;1e halfjaar 2024;4080.0;67.0
6380;Totaal;De Ronde Venen;1e halfjaar 2017;1420.0;33.0
6381;Totaal;De Ronde Venen;2e halfjaar 2017;1445.0;34.0
6382;Totaal;De Ronde Venen;2017;1585.0;37.0
6383;Totaal;De Ronde Venen;1e halfjaar 2018;1460.0;34.0
6384;Totaal;De Ronde Venen;2e halfjaar 2018;1575.0;36.0
6385;Totaal;De Ronde Venen;2018;1680.0;38.0
6386;Totaal;De Ronde Venen;1e halfjaar 2019;1625.0;37.0
6387;Totaal;De Ronde Venen;2e halfjaar 2019;1695.0;38.0
6388;Totaal;De Ronde Venen;2019;1840.0;42.0
6389;Totaal;De Ronde Venen;1e halfjaar 2020;1750.0;39.0
6390;Totaal;De Ronde Venen;2e halfjaar 2020;1765.0;40.0
6391;Totaal;De Ronde Venen;2020;1905.0;43.0
6392;Totaal;De Ronde Venen;1e halfjaar 2021;1840.0;41.0
6393;Totaal;De Ronde Venen;2e halfjaar 2021;1905.0;43.0
6394;Totaal;De Ronde Venen;2021;2085.0;47.0
6395;Totaal;De Ronde Venen;1e halfjaar 2022;1895.0;42.0
6396;Totaal;De Ronde Venen;2e halfjaar 2022;1980.0;44.0
6397;Totaal;De Ronde Venen;2022;2150.0;48.0
6398;Totaal;De Ronde Venen;1e halfjaar 2023;2035.0;45.0
6399;Totaal;De Ronde Venen;2e halfjaar 2023;2040.0;45.0
6400;Totaal;De Ronde Venen;2023;2225.0;49.0
6401;Totaal;De Ronde Venen;1e halfjaar 2024;2080.0;45.0
6402;Totaal;Roosendaal;1e halfjaar 2017;5205.0;67.0
6403;Totaal;Roosendaal;2e halfjaar 2017;4865.0;63.0
6404;Totaal;Roosendaal;2017;5435.0;70.0
6405;Totaal;Roosendaal;1e halfjaar 2018;5615.0;73.0
6406;Totaal;Roosendaal;2e halfjaar 2018;5655.0;73.0
6407;Totaal;Roosendaal;2018;6035.0;78.0
6408;Totaal;Roosendaal;1e halfjaar 2019;5840.0;76.0
6409;Totaal;Roosendaal;2e halfjaar 2019;5915.0;77.0
6410;Totaal;Roosendaal;2019;6310.0;82.0
6411;Totaal;Roosendaal;1e halfjaar 2020;5960.0;77.0
6412;Totaal;Roosendaal;2e halfjaar 2020;6000.0;78.0
6413;Totaal;Roosendaal;2020;6355.0;82.0
6414;Totaal;Roosendaal;1e halfjaar 2021;6005.0;78.0
6415;Totaal;Roosendaal;2e halfjaar 2021;6070.0;79.0
6416;Totaal;Roosendaal;2021;6480.0;84.0
6417;Totaal;Roosendaal;1e halfjaar 2022;6120.0;79.0
6418;Totaal;Roosendaal;2e halfjaar 2022;6170.0;80.0
6419;Totaal;Roosendaal;2022;6600.0;85.0
6420;Totaal;Roosendaal;1e halfjaar 2023;6170.0;79.0
6421;Totaal;Roosendaal;2e halfjaar 2023;6090.0;78.0
6422;Totaal;Roosendaal;2023;6540.0;84.0
6423;Totaal;Roosendaal;1e halfjaar 2024;6145.0;79.0
6424;Totaal;Rotterdam;1e halfjaar 2017;47595.0;75.0
6425;Totaal;Rotterdam;2e halfjaar 2017;47560.0;75.0
6426;Totaal;Rotterdam;2017;49360.0;78.0
6427;Totaal;Rotterdam;1e halfjaar 2018;48765.0;76.0
6428;Totaal;Rotterdam;2e halfjaar 2018;49085.0;77.0
6429;Totaal;Rotterdam;2018;52660.0;82.0
6430;Totaal;Rotterdam;1e halfjaar 2019;49735.0;77.0
6431;Totaal;Rotterdam;2e halfjaar 2019;50520.0;78.0
6432;Totaal;Rotterdam;2019;53760.0;83.0
6433;Totaal;Rotterdam;1e halfjaar 2020;51350.0;79.0
6434;Totaal;Rotterdam;2e halfjaar 2020;51825.0;80.0
6435;Totaal;Rotterdam;2020;55280.0;85.0
6436;Totaal;Rotterdam;1e halfjaar 2021;51445.0;79.0
6437;Totaal;Rotterdam;2e halfjaar 2021;51650.0;79.0
6438;Totaal;Rotterdam;2021;55755.0;86.0
6439;Totaal;Rotterdam;1e halfjaar 2022;51420.0;78.0
6440;Totaal;Rotterdam;2e halfjaar 2022;51190.0;78.0
6441;Totaal;Rotterdam;2022;55180.0;84.0
6442;Totaal;Rotterdam;1e halfjaar 2023;51265.0;77.0
6443;Totaal;Rotterdam;2e halfjaar 2023;51675.0;78.0
6444;Totaal;Rotterdam;2023;55140.0;83.0
6445;Totaal;Rotterdam;1e halfjaar 2024;52415.0;78.0
6446;Totaal;Rozendaal;1e halfjaar 2017;35.0;22.0
6447;Totaal;Rozendaal;2e halfjaar 2017;35.0;23.0
6448;Totaal;Rozendaal;2017;35.0;25.0
6449;Totaal;Rozendaal;1e halfjaar 2018;25.0;17.0
6450;Totaal;Rozendaal;2e halfjaar 2018;35.0;21.0
6451;Totaal;Rozendaal;2018;35.0;22.0
6452;Totaal;Rozendaal;1e halfjaar 2019;40.0;25.0
6453;Totaal;Rozendaal;2e halfjaar 2019;35.0;22.0
6454;Totaal;Rozendaal;2019;45.0;28.0
6455;Totaal;Rozendaal;1e halfjaar 2020;40.0;22.0
6456;Totaal;Rozendaal;2e halfjaar 2020;35.0;22.0
6457;Totaal;Rozendaal;2020;45.0;26.0
6458;Totaal;Rozendaal;1e halfjaar 2021;40.0;24.0
6459;Totaal;Rozendaal;2e halfjaar 2021;45.0;27.0
6460;Totaal;Rozendaal;2021;45.0;27.0
6461;Totaal;Rozendaal;1e halfjaar 2022;50.0;27.0
6462;Totaal;Rozendaal;2e halfjaar 2022;45.0;26.0
6463;Totaal;Rozendaal;2022;55.0;31.0
6464;Totaal;Rozendaal;1e halfjaar 2023;45.0;25.0
6465;Totaal;Rozendaal;2e halfjaar 2023;45.0;25.0
6466;Totaal;Rozendaal;2023;55.0;30.0
6467;Totaal;Rozendaal;1e halfjaar 2024;45.0;25.0
6468;Totaal;Rucphen;1e halfjaar 2017;795.0;36.0
6469;Totaal;Rucphen;2e halfjaar 2017;775.0;35.0
6470;Totaal;Rucphen;2017;860.0;38.0
6471;Totaal;Rucphen;1e halfjaar 2018;745.0;33.0
6472;Totaal;Rucphen;2e halfjaar 2018;780.0;35.0
6473;Totaal;Rucphen;2018;830.0;37.0
6474;Totaal;Rucphen;1e halfjaar 2019;825.0;36.0
6475;Totaal;Rucphen;2e halfjaar 2019;905.0;40.0
6476;Totaal;Rucphen;2019;970.0;43.0
6477;Totaal;Rucphen;1e halfjaar 2020;910.0;40.0
6478;Totaal;Rucphen;2e halfjaar 2020;955.0;42.0
6479;Totaal;Rucphen;2020;1030.0;45.0
6480;Totaal;Rucphen;1e halfjaar 2021;975.0;42.0
6481;Totaal;Rucphen;2e halfjaar 2021;1015.0;44.0
6482;Totaal;Rucphen;2021;1100.0;48.0
6483;Totaal;Rucphen;1e halfjaar 2022;1250.0;54.0
6484;Totaal;Rucphen;2e halfjaar 2022;1275.0;55.0
6485;Totaal;Rucphen;2022;1360.0;58.0
6486;Totaal;Rucphen;1e halfjaar 2023;1335.0;56.0
6487;Totaal;Rucphen;2e halfjaar 2023;1420.0;60.0
6488;Totaal;Rucphen;2023;1510.0;64.0
6489;Totaal;Rucphen;1e halfjaar 2024;1400.0;59.0
6490;Totaal;Schagen;1e halfjaar 2017;1675.0;36.0
6491;Totaal;Schagen;2e halfjaar 2017;1710.0;37.0
6492;Totaal;Schagen;2017;1830.0;40.0
6493;Totaal;Schagen;1e halfjaar 2018;;
6494;Totaal;Schagen;2e halfjaar 2018;;
6495;Totaal;Schagen;2018;;
6496;Totaal;Schagen;1e halfjaar 2019;1890.0;41.0
6497;Totaal;Schagen;2e halfjaar 2019;1995.0;43.0
6498;Totaal;Schagen;2019;2145.0;46.0
6499;Totaal;Schagen;1e halfjaar 2020;2025.0;44.0
6500;Totaal;Schagen;2e halfjaar 2020;2075.0;45.0
6501;Totaal;Schagen;2020;2275.0;49.0
6502;Totaal;Schagen;1e halfjaar 2021;2055.0;44.0
6503;Totaal;Schagen;2e halfjaar 2021;2145.0;46.0
6504;Totaal;Schagen;2021;2310.0;50.0
6505;Totaal;Schagen;1e halfjaar 2022;2165.0;46.0
6506;Totaal;Schagen;2e halfjaar 2022;2180.0;47.0
6507;Totaal;Schagen;2022;2390.0;51.0
6508;Totaal;Schagen;1e halfjaar 2023;2180.0;46.0
6509;Totaal;Schagen;2e halfjaar 2023;2200.0;46.0
6510;Totaal;Schagen;2023;2375.0;50.0
6511;Totaal;Schagen;1e halfjaar 2024;2225.0;47.0
6512;Totaal;Scherpenzeel;1e halfjaar 2017;445.0;46.0
6513;Totaal;Scherpenzeel;2e halfjaar 2017;455.0;47.0
6514;Totaal;Scherpenzeel;2017;495.0;51.0
6515;Totaal;Scherpenzeel;1e halfjaar 2018;465.0;47.0
6516;Totaal;Scherpenzeel;2e halfjaar 2018;480.0;49.0
6517;Totaal;Scherpenzeel;2018;520.0;53.0
6518;Totaal;Scherpenzeel;1e halfjaar 2019;495.0;50.0
6519;Totaal;Scherpenzeel;2e halfjaar 2019;510.0;52.0
6520;Totaal;Scherpenzeel;2019;550.0;56.0
6521;Totaal;Scherpenzeel;1e halfjaar 2020;525.0;53.0
6522;Totaal;Scherpenzeel;2e halfjaar 2020;530.0;53.0
6523;Totaal;Scherpenzeel;2020;570.0;58.0
6524;Totaal;Scherpenzeel;1e halfjaar 2021;535.0;53.0
6525;Totaal;Scherpenzeel;2e halfjaar 2021;570.0;56.0
6526;Totaal;Scherpenzeel;2021;600.0;59.0
6527;Totaal;Scherpenzeel;1e halfjaar 2022;570.0;55.0
6528;Totaal;Scherpenzeel;2e halfjaar 2022;580.0;56.0
6529;Totaal;Scherpenzeel;2022;620.0;60.0
6530;Totaal;Scherpenzeel;1e halfjaar 2023;590.0;57.0
6531;Totaal;Scherpenzeel;2e halfjaar 2023;600.0;58.0
6532;Totaal;Scherpenzeel;2023;640.0;62.0
6533;Totaal;Scherpenzeel;1e halfjaar 2024;600.0;58.0
6534;Totaal;Schiedam;1e halfjaar 2017;6525.0;84.0
6535;Totaal;Schiedam;2e halfjaar 2017;6665.0;86.0
6536;Totaal;Schiedam;2017;7005.0;90.0
6537;Totaal;Schiedam;1e halfjaar 2018;6600.0;85.0
6538;Totaal;Schiedam;2e halfjaar 2018;6780.0;87.0
6539;Totaal;Schiedam;2018;6980.0;90.0
6540;Totaal;Schiedam;1e halfjaar 2019;5355.0;69.0
6541;Totaal;Schiedam;2e halfjaar 2019;5440.0;70.0
6542;Totaal;Schiedam;2019;5740.0;74.0
6543;Totaal;Schiedam;1e halfjaar 2020;5390.0;68.0
6544;Totaal;Schiedam;2e halfjaar 2020;5155.0;66.0
6545;Totaal;Schiedam;2020;5690.0;72.0
6546;Totaal;Schiedam;1e halfjaar 2021;5000.0;63.0
6547;Totaal;Schiedam;2e halfjaar 2021;4945.0;62.0
6548;Totaal;Schiedam;2021;5390.0;68.0
6549;Totaal;Schiedam;1e halfjaar 2022;5230.0;66.0
6550;Totaal;Schiedam;2e halfjaar 2022;5205.0;65.0
6551;Totaal;Schiedam;2022;5605.0;70.0
6552;Totaal;Schiedam;1e halfjaar 2023;5240.0;65.0
6553;Totaal;Schiedam;2e halfjaar 2023;5200.0;64.0
6554;Totaal;Schiedam;2023;5545.0;69.0
6555;Totaal;Schiedam;1e halfjaar 2024;5185.0;63.0
6556;Totaal;Schiermonnikoog;1e halfjaar 2017;45.0;49.0
6557;Totaal;Schiermonnikoog;2e halfjaar 2017;50.0;52.0
6558;Totaal;Schiermonnikoog;2017;50.0;55.0
6559;Totaal;Schiermonnikoog;1e halfjaar 2018;45.0;50.0
6560;Totaal;Schiermonnikoog;2e halfjaar 2018;50.0;53.0
6561;Totaal;Schiermonnikoog;2018;50.0;56.0
6562;Totaal;Schiermonnikoog;1e halfjaar 2019;55.0;61.0
6563;Totaal;Schiermonnikoog;2e halfjaar 2019;60.0;62.0
6564;Totaal;Schiermonnikoog;2019;60.0;65.0
6565;Totaal;Schiermonnikoog;1e halfjaar 2020;55.0;58.0
6566;Totaal;Schiermonnikoog;2e halfjaar 2020;50.0;55.0
6567;Totaal;Schiermonnikoog;2020;60.0;61.0
6568;Totaal;Schiermonnikoog;1e halfjaar 2021;50.0;54.0
6569;Totaal;Schiermonnikoog;2e halfjaar 2021;45.0;48.0
6570;Totaal;Schiermonnikoog;2021;50.0;56.0
6571;Totaal;Schiermonnikoog;1e halfjaar 2022;40.0;44.0
6572;Totaal;Schiermonnikoog;2e halfjaar 2022;45.0;50.0
6573;Totaal;Schiermonnikoog;2022;45.0;50.0
6574;Totaal;Schiermonnikoog;1e halfjaar 2023;45.0;47.0
6575;Totaal;Schiermonnikoog;2e halfjaar 2023;45.0;45.0
6576;Totaal;Schiermonnikoog;2023;50.0;53.0
6577;Totaal;Schiermonnikoog;1e halfjaar 2024;50.0;50.0
6578;Totaal;Schinnen;1e halfjaar 2017;770.0;59.0
6579;Totaal;Schinnen;2e halfjaar 2017;765.0;59.0
6580;Totaal;Schinnen;2017;840.0;65.0
6581;Totaal;Schinnen;1e halfjaar 2018;520.0;40.0
6582;Totaal;Schinnen;2e halfjaar 2018;;
6583;Totaal;Schinnen;2018;;
6584;Totaal;Schinnen;1e halfjaar 2019;;
6585;Totaal;Schinnen;2e halfjaar 2019;;
6586;Totaal;Schinnen;2019;;
6587;Totaal;Schinnen;1e halfjaar 2020;;
6588;Totaal;Schinnen;2e halfjaar 2020;;
6589;Totaal;Schinnen;2020;;
6590;Totaal;Schinnen;1e halfjaar 2021;;
6591;Totaal;Schinnen;2e halfjaar 2021;;
6592;Totaal;Schinnen;2021;;
6593;Totaal;Schinnen;1e halfjaar 2022;;
6594;Totaal;Schinnen;2e halfjaar 2022;;
6595;Totaal;Schinnen;2022;;
6596;Totaal;Schinnen;1e halfjaar 2023;;
6597;Totaal;Schinnen;2e halfjaar 2023;;
6598;Totaal;Schinnen;2023;;
6599;Totaal;Schinnen;1e halfjaar 2024;;
6600;Totaal;Schouwen-Duiveland;1e halfjaar 2017;1620.0;48.0
6601;Totaal;Schouwen-Duiveland;2e halfjaar 2017;1645.0;49.0
6602;Totaal;Schouwen-Duiveland;2017;1780.0;53.0
6603;Totaal;Schouwen-Duiveland;1e halfjaar 2018;1600.0;48.0
6604;Totaal;Schouwen-Duiveland;2e halfjaar 2018;1770.0;53.0
6605;Totaal;Schouwen-Duiveland;2018;1830.0;54.0
6606;Totaal;Schouwen-Duiveland;1e halfjaar 2019;1925.0;57.0
6607;Totaal;Schouwen-Duiveland;2e halfjaar 2019;1930.0;57.0
6608;Totaal;Schouwen-Duiveland;2019;2065.0;61.0
6609;Totaal;Schouwen-Duiveland;1e halfjaar 2020;2100.0;62.0
6610;Totaal;Schouwen-Duiveland;2e halfjaar 2020;2170.0;64.0
6611;Totaal;Schouwen-Duiveland;2020;2315.0;68.0
6612;Totaal;Schouwen-Duiveland;1e halfjaar 2021;1825.0;54.0
6613;Totaal;Schouwen-Duiveland;2e halfjaar 2021;1845.0;54.0
6614;Totaal;Schouwen-Duiveland;2021;2010.0;59.0
6615;Totaal;Schouwen-Duiveland;1e halfjaar 2022;2125.0;62.0
6616;Totaal;Schouwen-Duiveland;2e halfjaar 2022;2210.0;65.0
6617;Totaal;Schouwen-Duiveland;2022;2360.0;69.0
6618;Totaal;Schouwen-Duiveland;1e halfjaar 2023;2290.0;66.0
6619;Totaal;Schouwen-Duiveland;2e halfjaar 2023;2325.0;67.0
6620;Totaal;Schouwen-Duiveland;2023;2500.0;72.0
6621;Totaal;Schouwen-Duiveland;1e halfjaar 2024;2410.0;70.0
6622;Totaal;Simpelveld;1e halfjaar 2017;120.0;11.0
6623;Totaal;Simpelveld;2e halfjaar 2017;;
6624;Totaal;Simpelveld;2017;;
6625;Totaal;Simpelveld;1e halfjaar 2018;;
6626;Totaal;Simpelveld;2e halfjaar 2018;620.0;59.0
6627;Totaal;Simpelveld;2018;;
6628;Totaal;Simpelveld;1e halfjaar 2019;665.0;63.0
6629;Totaal;Simpelveld;2e halfjaar 2019;695.0;66.0
6630;Totaal;Simpelveld;2019;740.0;70.0
6631;Totaal;Simpelveld;1e halfjaar 2020;690.0;66.0
6632;Totaal;Simpelveld;2e halfjaar 2020;715.0;68.0
6633;Totaal;Simpelveld;2020;775.0;73.0
6634;Totaal;Simpelveld;1e halfjaar 2021;700.0;67.0
6635;Totaal;Simpelveld;2e halfjaar 2021;685.0;65.0
6636;Totaal;Simpelveld;2021;770.0;73.0
6637;Totaal;Simpelveld;1e halfjaar 2022;695.0;67.0
6638;Totaal;Simpelveld;2e halfjaar 2022;710.0;68.0
6639;Totaal;Simpelveld;2022;755.0;73.0
6640;Totaal;Simpelveld;1e halfjaar 2023;710.0;68.0
6641;Totaal;Simpelveld;2e halfjaar 2023;715.0;69.0
6642;Totaal;Simpelveld;2023;770.0;74.0
6643;Totaal;Simpelveld;1e halfjaar 2024;745.0;73.0
6644;Totaal;Sint Anthonis;1e halfjaar 2017;;
6645;Totaal;Sint Anthonis;2e halfjaar 2017;;
6646;Totaal;Sint Anthonis;2017;;
6647;Totaal;Sint Anthonis;1e halfjaar 2018;;
6648;Totaal;Sint Anthonis;2e halfjaar 2018;;
6649;Totaal;Sint Anthonis;2018;;
6650;Totaal;Sint Anthonis;1e halfjaar 2019;;
6651;Totaal;Sint Anthonis;2e halfjaar 2019;;
6652;Totaal;Sint Anthonis;2019;;
6653;Totaal;Sint Anthonis;1e halfjaar 2020;;
6654;Totaal;Sint Anthonis;2e halfjaar 2020;;
6655;Totaal;Sint Anthonis;2020;;
6656;Totaal;Sint Anthonis;1e halfjaar 2021;;
6657;Totaal;Sint Anthonis;2e halfjaar 2021;;
6658;Totaal;Sint Anthonis;2021;;
6659;Totaal;Sint Anthonis;1e halfjaar 2022;;
6660;Totaal;Sint Anthonis;2e halfjaar 2022;;
6661;Totaal;Sint Anthonis;2022;;
6662;Totaal;Sint Anthonis;1e halfjaar 2023;;
6663;Totaal;Sint Anthonis;2e halfjaar 2023;;
6664;Totaal;Sint Anthonis;2023;;
6665;Totaal;Sint Anthonis;1e halfjaar 2024;;
6666;Totaal;Sint-Michielsgestel;1e halfjaar 2017;835.0;29.0
6667;Totaal;Sint-Michielsgestel;2e halfjaar 2017;845.0;30.0
6668;Totaal;Sint-Michielsgestel;2017;935.0;33.0
6669;Totaal;Sint-Michielsgestel;1e halfjaar 2018;1055.0;37.0
6670;Totaal;Sint-Michielsgestel;2e halfjaar 2018;1105.0;39.0
6671;Totaal;Sint-Michielsgestel;2018;1190.0;42.0
6672;Totaal;Sint-Michielsgestel;1e halfjaar 2019;1210.0;42.0
6673;Totaal;Sint-Michielsgestel;2e halfjaar 2019;1285.0;44.0
6674;Totaal;Sint-Michielsgestel;2019;1365.0;47.0
6675;Totaal;Sint-Michielsgestel;1e halfjaar 2020;1510.0;52.0
6676;Totaal;Sint-Michielsgestel;2e halfjaar 2020;1545.0;53.0
6677;Totaal;Sint-Michielsgestel;2020;1655.0;57.0
6678;Totaal;Sint-Michielsgestel;1e halfjaar 2021;1560.0;53.0
6679;Totaal;Sint-Michielsgestel;2e halfjaar 2021;1590.0;54.0
6680;Totaal;Sint-Michielsgestel;2021;1700.0;58.0
6681;Totaal;Sint-Michielsgestel;1e halfjaar 2022;1620.0;54.0
6682;Totaal;Sint-Michielsgestel;2e halfjaar 2022;1685.0;57.0
6683;Totaal;Sint-Michielsgestel;2022;1795.0;60.0
6684;Totaal;Sint-Michielsgestel;1e halfjaar 2023;1695.0;56.0
6685;Totaal;Sint-Michielsgestel;2e halfjaar 2023;1710.0;57.0
6686;Totaal;Sint-Michielsgestel;2023;1860.0;62.0
6687;Totaal;Sint-Michielsgestel;1e halfjaar 2024;1765.0;59.0
6688;Totaal;Sittard-Geleen;1e halfjaar 2017;7710.0;83.0
6689;Totaal;Sittard-Geleen;2e halfjaar 2017;8105.0;87.0
6690;Totaal;Sittard-Geleen;2017;8635.0;93.0
6691;Totaal;Sittard-Geleen;1e halfjaar 2018;8085.0;87.0
6692;Totaal;Sittard-Geleen;2e halfjaar 2018;8680.0;93.0
6693;Totaal;Sittard-Geleen;2018;9020.0;97.0
6694;Totaal;Sittard-Geleen;1e halfjaar 2019;8765.0;95.0
6695;Totaal;Sittard-Geleen;2e halfjaar 2019;8270.0;89.0
6696;Totaal;Sittard-Geleen;2019;9515.0;103.0
6697;Totaal;Sittard-Geleen;1e halfjaar 2020;7970.0;86.0
6698;Totaal;Sittard-Geleen;2e halfjaar 2020;7930.0;86.0
6699;Totaal;Sittard-Geleen;2020;8595.0;93.0
6700;Totaal;Sittard-Geleen;1e halfjaar 2021;7845.0;85.0
6701;Totaal;Sittard-Geleen;2e halfjaar 2021;8075.0;88.0
6702;Totaal;Sittard-Geleen;2021;8645.0;94.0
6703;Totaal;Sittard-Geleen;1e halfjaar 2022;8080.0;88.0
6704;Totaal;Sittard-Geleen;2e halfjaar 2022;8475.0;92.0
6705;Totaal;Sittard-Geleen;2022;9040.0;99.0
6706;Totaal;Sittard-Geleen;1e halfjaar 2023;8865.0;96.0
6707;Totaal;Sittard-Geleen;2e halfjaar 2023;9115.0;99.0
6708;Totaal;Sittard-Geleen;2023;9755.0;106.0
6709;Totaal;Sittard-Geleen;1e halfjaar 2024;9210.0;99.0
6710;Totaal;Sliedrecht;1e halfjaar 2017;;
6711;Totaal;Sliedrecht;2e halfjaar 2017;1190.0;48.0
6712;Totaal;Sliedrecht;2017;;
6713;Totaal;Sliedrecht;1e halfjaar 2018;1825.0;73.0
6714;Totaal;Sliedrecht;2e halfjaar 2018;1910.0;76.0
6715;Totaal;Sliedrecht;2018;1980.0;79.0
6716;Totaal;Sliedrecht;1e halfjaar 2019;2010.0;80.0
6717;Totaal;Sliedrecht;2e halfjaar 2019;2090.0;83.0
6718;Totaal;Sliedrecht;2019;2180.0;87.0
6719;Totaal;Sliedrecht;1e halfjaar 2020;2140.0;85.0
6720;Totaal;Sliedrecht;2e halfjaar 2020;2190.0;87.0
6721;Totaal;Sliedrecht;2020;2315.0;92.0
6722;Totaal;Sliedrecht;1e halfjaar 2021;2200.0;86.0
6723;Totaal;Sliedrecht;2e halfjaar 2021;2270.0;89.0
6724;Totaal;Sliedrecht;2021;2420.0;95.0
6725;Totaal;Sliedrecht;1e halfjaar 2022;2310.0;89.0
6726;Totaal;Sliedrecht;2e halfjaar 2022;2350.0;91.0
6727;Totaal;Sliedrecht;2022;2500.0;97.0
6728;Totaal;Sliedrecht;1e halfjaar 2023;2345.0;89.0
6729;Totaal;Sliedrecht;2e halfjaar 2023;2330.0;89.0
6730;Totaal;Sliedrecht;2023;2485.0;95.0
6731;Totaal;Sliedrecht;1e halfjaar 2024;2375.0;90.0
6732;Totaal;Slochteren;1e halfjaar 2017;355.0;24.0
6733;Totaal;Slochteren;2e halfjaar 2017;375.0;25.0
6734;Totaal;Slochteren;2017;405.0;27.0
6735;Totaal;Slochteren;1e halfjaar 2018;;
6736;Totaal;Slochteren;2e halfjaar 2018;;
6737;Totaal;Slochteren;2018;;
6738;Totaal;Slochteren;1e halfjaar 2019;;
6739;Totaal;Slochteren;2e halfjaar 2019;;
6740;Totaal;Slochteren;2019;;
6741;Totaal;Slochteren;1e halfjaar 2020;;
6742;Totaal;Slochteren;2e halfjaar 2020;;
6743;Totaal;Slochteren;2020;;
6744;Totaal;Slochteren;1e halfjaar 2021;;
6745;Totaal;Slochteren;2e halfjaar 2021;;
6746;Totaal;Slochteren;2021;;
6747;Totaal;Slochteren;1e halfjaar 2022;;
6748;Totaal;Slochteren;2e halfjaar 2022;;
6749;Totaal;Slochteren;2022;;
6750;Totaal;Slochteren;1e halfjaar 2023;;
6751;Totaal;Slochteren;2e halfjaar 2023;;
6752;Totaal;Slochteren;2023;;
6753;Totaal;Slochteren;1e halfjaar 2024;;
6754;Totaal;Sluis;1e halfjaar 2017;1535.0;65.0
6755;Totaal;Sluis;2e halfjaar 2017;1575.0;67.0
6756;Totaal;Sluis;2017;1670.0;71.0
6757;Totaal;Sluis;1e halfjaar 2018;1565.0;67.0
6758;Totaal;Sluis;2e halfjaar 2018;1660.0;71.0
6759;Totaal;Sluis;2018;1720.0;73.0
6760;Totaal;Sluis;1e halfjaar 2019;1760.0;75.0
6761;Totaal;Sluis;2e halfjaar 2019;1870.0;80.0
6762;Totaal;Sluis;2019;1980.0;85.0
6763;Totaal;Sluis;1e halfjaar 2020;1890.0;81.0
6764;Totaal;Sluis;2e halfjaar 2020;1905.0;82.0
6765;Totaal;Sluis;2020;2040.0;88.0
6766;Totaal;Sluis;1e halfjaar 2021;1895.0;82.0
6767;Totaal;Sluis;2e halfjaar 2021;1975.0;85.0
6768;Totaal;Sluis;2021;2090.0;90.0
6769;Totaal;Sluis;1e halfjaar 2022;1995.0;86.0
6770;Totaal;Sluis;2e halfjaar 2022;2075.0;90.0
6771;Totaal;Sluis;2022;2220.0;96.0
6772;Totaal;Sluis;1e halfjaar 2023;2110.0;91.0
6773;Totaal;Sluis;2e halfjaar 2023;2065.0;89.0
6774;Totaal;Sluis;2023;2230.0;96.0
6775;Totaal;Sluis;1e halfjaar 2024;2035.0;88.0
6776;Totaal;Smallingerland;1e halfjaar 2017;2565.0;46.0
6777;Totaal;Smallingerland;2e halfjaar 2017;2745.0;49.0
6778;Totaal;Smallingerland;2017;2980.0;54.0
6779;Totaal;Smallingerland;1e halfjaar 2018;3190.0;57.0
6780;Totaal;Smallingerland;2e halfjaar 2018;3360.0;60.0
6781;Totaal;Smallingerland;2018;3605.0;65.0
6782;Totaal;Smallingerland;1e halfjaar 2019;4100.0;73.0
6783;Totaal;Smallingerland;2e halfjaar 2019;4175.0;75.0
6784;Totaal;Smallingerland;2019;4440.0;79.0
6785;Totaal;Smallingerland;1e halfjaar 2020;4275.0;76.0
6786;Totaal;Smallingerland;2e halfjaar 2020;4310.0;77.0
6787;Totaal;Smallingerland;2020;4615.0;82.0
6788;Totaal;Smallingerland;1e halfjaar 2021;4310.0;77.0
6789;Totaal;Smallingerland;2e halfjaar 2021;4360.0;78.0
6790;Totaal;Smallingerland;2021;4660.0;83.0
6791;Totaal;Smallingerland;1e halfjaar 2022;4405.0;79.0
6792;Totaal;Smallingerland;2e halfjaar 2022;4495.0;80.0
