ID;EconomischeActiviteitEnOverigePosten;Perioden;OutputBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;OutputBasisprijzen_4;IntermediairVerbruik_5;BrutoToegevoegdeWaardeBasisprijzen_6;OutputBasisprijzen_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;OutputBasisprijzen_10;IntermediairVerbruik_11;BrutoToegevoegdeWaardeBasisprijzen_12;Totaal_13;Lonen_14;SocialePremiesTLVWerkgevers_15;Bruto_16;VerbruikVanVasteActiva_17;Netto_18;Saldo_19;NietProductgebondenBelastingen_20;NietProductgebondenSubsidies_21;BrutoToegevoegdeWaardeBasisprijzen_22
3346;61 Telecommunicatie;2003;19603.0;9711.0;9892.0;17268.0;9175.0;8176.0;4.3;-0.7;10.0;113.5;105.8;121.0;2240.0;1738.0;502.0;7645.0;2814.0;4831.0;7.0;34.0;27.0;9892.0
3347;61 Telecommunicatie;2004;19089.0;9470.0;9619.0;16953.0;8989.0;8044.0;-1.8;-2.0;-1.6;112.6;105.4;119.6;2212.0;1708.0;504.0;7399.0;2813.0;4586.0;8.0;34.0;26.0;9619.0
3348;61 Telecommunicatie;2005;18992.0;9248.0;9744.0;17323.0;8939.0;8435.0;2.2;-0.5;4.9;109.6;103.5;115.5;2206.0;1730.0;476.0;7529.0;2817.0;4712.0;9.0;34.0;25.0;9744.0
3349;61 Telecommunicatie;2006;18923.0;9097.0;9826.0;17713.0;8836.0;8898.0;2.3;-1.2;5.5;106.8;103.0;110.4;2240.0;1775.0;465.0;7579.0;2864.0;4715.0;7.0;32.0;25.0;9826.0
3350;61 Telecommunicatie;2007;19256.0;9248.0;10008.0;18454.0;9072.0;9395.0;4.2;2.7;5.6;104.3;101.9;106.5;2329.0;1837.0;492.0;7672.0;2931.0;4741.0;7.0;32.0;25.0;10008.0
3351;61 Telecommunicatie;2008;18318.0;8677.0;9641.0;18242.0;8662.0;9579.0;-1.2;-4.5;2.0;100.4;100.2;100.6;2291.0;1766.0;525.0;7346.0;2998.0;4348.0;4.0;30.0;26.0;9641.0
3352;61 Telecommunicatie;2009;17265.0;8189.0;9076.0;17508.0;8261.0;9247.0;-4.0;-4.6;-3.5;98.6;99.1;98.2;2319.0;1743.0;576.0;6759.0;2976.0;3783.0;-2.0;30.0;32.0;9076.0
3353;61 Telecommunicatie;2010;17244.0;8083.0;9161.0;17244.0;8083.0;9161.0;-1.5;-2.1;-0.9;100.0;100.0;100.0;2129.0;1656.0;473.0;7042.0;2969.0;4073.0;-10.0;29.0;39.0;9161.0
3354;61 Telecommunicatie;2011;17057.0;7929.0;9128.0;16753.0;7933.0;8820.0;-2.8;-1.9;-3.7;101.8;99.9;103.5;2086.0;1698.0;388.0;7046.0;2921.0;4125.0;-4.0;32.0;36.0;9128.0
3355;61 Telecommunicatie;2012;16745.0;8035.0;8710.0;16530.0;8078.0;8461.0;-1.3;1.8;-4.1;101.3;99.5;102.9;2136.0;1685.0;451.0;6583.0;2904.0;3679.0;-9.0;24.0;33.0;8710.0
3356;61 Telecommunicatie;2013;16531.0;8324.0;8207.0;16644.0;8439.0;8224.0;0.7;4.5;-2.8;99.3;98.6;99.8;2084.0;1667.0;417.0;6115.0;2854.0;3261.0;8.0;31.0;23.0;8207.0
3357;61 Telecommunicatie;2014;16449.0;8496.0;7953.0;17079.0;8701.0;8398.0;2.6;3.1;2.1;96.3;97.6;94.7;2154.0;1721.0;433.0;5774.0;2827.0;2947.0;25.0;43.0;18.0;7953.0
3358;61 Telecommunicatie;2015;16151.0;8509.0;7642.0;17366.0;8913.0;8472.0;1.7;2.4;0.9;93.0;95.5;90.2;2334.0;1754.0;580.0;5301.0;2814.0;2487.0;7.0;24.0;17.0;7642.0
3359;61 Telecommunicatie;2016;15886.0;8493.0;7393.0;17490.0;8945.0;8565.0;0.7;0.4;1.1;90.8;94.9;86.3;2277.0;1837.0;440.0;5107.0;;;9.0;25.0;16.0;7393.0
3360;62-63 IT- en informatiedienstverlening;1969;;;;;;;;;;;;;;;;;;;;;;
3361;62-63 IT- en informatiedienstverlening;1970;;;;;;;;;;;;;;;;;;;;;;
3362;62-63 IT- en informatiedienstverlening;1971;;;;;;;;;;;;;;;;;;;;;;
3363;62-63 IT- en informatiedienstverlening;1972;;;;;;;;;;;;;;;;;;;;;;
3364;62-63 IT- en informatiedienstverlening;1973;;;;;;;;;;;;;;;;;;;;;;
3365;62-63 IT- en informatiedienstverlening;1974;;;;;;;;;;;;;;;;;;;;;;
3366;62-63 IT- en informatiedienstverlening;1975;;;;;;;;;;;;;;;;;;;;;;
3367;62-63 IT- en informatiedienstverlening;1976;;;;;;;;;;;;;;;;;;;;;;
3368;62-63 IT- en informatiedienstverlening;1977;;;;;;;;;;;;;;;;;;;;;;
3369;62-63 IT- en informatiedienstverlening;1978;;;;;;;;;;;;;;;;;;;;;;
3370;62-63 IT- en informatiedienstverlening;1979;;;;;;;;;;;;;;;;;;;;;;
3371;62-63 IT- en informatiedienstverlening;1980;;;;;;;;;;;;;;;;;;;;;;
3372;62-63 IT- en informatiedienstverlening;1981;;;;;;;;;;;;;;;;;;;;;;
3373;62-63 IT- en informatiedienstverlening;1982;;;;;;;;;;;;;;;;;;;;;;
3374;62-63 IT- en informatiedienstverlening;1983;;;;;;;;;;;;;;;;;;;;;;
3375;62-63 IT- en informatiedienstverlening;1984;;;;;;;;;;;;;;;;;;;;;;
3376;62-63 IT- en informatiedienstverlening;1985;;;;;;;;;;;;;;;;;;;;;;
3377;62-63 IT- en informatiedienstverlening;1986;;;;;;;;;;;;;;;;;;;;;;
3378;62-63 IT- en informatiedienstverlening;1987;;;;;;;;;;;;;;;;;;;;;;
3379;62-63 IT- en informatiedienstverlening;1988;;;;;;;;;;;;;;;;;;;;;;
3380;62-63 IT- en informatiedienstverlening;1989;;;;;;;;;;;;;;;;;;;;;;
3381;62-63 IT- en informatiedienstverlening;1990;;;;;;;;;;;;;;;;;;;;;;
3382;62-63 IT- en informatiedienstverlening;1991;;;;;;;;;;;;;;;;;;;;;;
3383;62-63 IT- en informatiedienstverlening;1992;;;;;;;;;;;;;;;;;;;;;;
3384;62-63 IT- en informatiedienstverlening;1993;;;;;;;;;;;;;;;;;;;;;;
3385;62-63 IT- en informatiedienstverlening;1994;;;;;;;;;;;;;;;;;;;;;;
3386;62-63 IT- en informatiedienstverlening;1995;4787.0;2087.0;2700.0;6427.0;2867.0;3569.0;;;;74.5;72.8;75.6;1972.0;1787.0;185.0;737.0;438.0;299.0;-9.0;10.0;19.0;2700.0
3387;62-63 IT- en informatiedienstverlening;1996;6150.0;2744.0;3406.0;8080.0;3714.0;4381.0;25.7;29.6;22.7;76.1;73.9;77.7;2474.0;2232.0;242.0;953.0;455.0;498.0;-21.0;11.0;32.0;3406.0
3388;62-63 IT- en informatiedienstverlening;1997;8176.0;3682.0;4494.0;10572.0;4906.0;5689.0;30.8;32.1;29.9;77.3;75.1;79.0;3074.0;2804.0;270.0;1447.0;483.0;964.0;-27.0;13.0;40.0;4494.0
3389;62-63 IT- en informatiedienstverlening;1998;10419.0;4780.0;5639.0;13142.0;6203.0;6972.0;24.3;26.5;22.5;79.3;77.1;80.9;3941.0;3340.0;601.0;1740.0;528.0;1212.0;-42.0;13.0;55.0;5639.0
3390;62-63 IT- en informatiedienstverlening;1999;12288.0;5575.0;6713.0;15055.0;7094.0;7999.0;14.6;14.4;14.7;81.6;78.6;83.9;4840.0;4084.0;756.0;1910.0;603.0;1307.0;-37.0;15.0;52.0;6713.0
3391;62-63 IT- en informatiedienstverlening;2000;14078.0;6428.0;7650.0;16780.0;7917.0;8906.0;11.5;11.6;11.3;83.9;81.2;85.9;5582.0;4653.0;929.0;2103.0;704.0;1399.0;-35.0;17.0;52.0;7650.0
3392;62-63 IT- en informatiedienstverlening;2001;15854.0;6995.0;8859.0;18136.0;8334.0;9836.0;8.1;5.3;10.4;87.4;83.9;90.1;6022.0;5240.0;782.0;2877.0;791.0;2086.0;-40.0;22.0;62.0;8859.0
3393;62-63 IT- en informatiedienstverlening;2002;15188.0;6640.0;8548.0;17090.0;7701.0;9411.0;-5.8;-7.6;-4.3;88.9;86.2;90.8;6005.0;5050.0;955.0;2587.0;847.0;1740.0;-44.0;22.0;66.0;8548.0
3394;62-63 IT- en informatiedienstverlening;2003;15099.0;6373.0;8726.0;16796.0;7222.0;9578.0;-1.7;-6.2;1.8;89.9;88.2;91.1;6116.0;5064.0;1052.0;2652.0;868.0;1784.0;-42.0;21.0;63.0;8726.0
3395;62-63 IT- en informatiedienstverlening;2004;15965.0;6655.0;9310.0;17487.0;7405.0;10082.0;4.1;2.5;5.3;91.3;89.9;92.3;6184.0;5067.0;1117.0;3179.0;891.0;2288.0;-53.0;23.0;76.0;9310.0
3396;62-63 IT- en informatiedienstverlening;2005;17734.0;7531.0;10203.0;19014.0;8195.0;10823.0;8.7;10.7;7.3;93.3;91.9;94.3;6702.0;5578.0;1124.0;3551.0;926.0;2625.0;-50.0;26.0;76.0;10203.0
3397;62-63 IT- en informatiedienstverlening;2006;19748.0;8388.0;11360.0;20785.0;8980.0;11810.0;9.3;9.6;9.1;95.0;93.4;96.2;7239.0;6079.0;1160.0;4170.0;976.0;3194.0;-49.0;27.0;76.0;11360.0
3398;62-63 IT- en informatiedienstverlening;2007;22242.0;9295.0;12947.0;22534.0;9656.0;12881.0;8.4;7.5;9.1;98.7;96.3;100.5;8029.0;6729.0;1300.0;4976.0;1060.0;3916.0;-58.0;27.0;85.0;12947.0
3399;62-63 IT- en informatiedienstverlening;2008;23982.0;10052.0;13930.0;23870.0;10200.0;13673.0;5.9;5.6;6.1;100.5;98.6;101.9;8915.0;7409.0;1506.0;5083.0;1158.0;3925.0;-68.0;28.0;96.0;13930.0
3400;62-63 IT- en informatiedienstverlening;2009;23056.0;9768.0;13288.0;23286.0;9878.0;13408.0;-2.4;-3.2;-1.9;99.0;98.9;99.1;9331.0;7491.0;1840.0;4066.0;1223.0;2843.0;-109.0;32.0;141.0;13288.0
3401;62-63 IT- en informatiedienstverlening;2010;23469.0;9869.0;13600.0;23469.0;9869.0;13600.0;0.8;-0.1;1.4;100.0;100.0;100.0;8959.0;7392.0;1567.0;4785.0;1278.0;3507.0;-144.0;32.0;176.0;13600.0
3402;62-63 IT- en informatiedienstverlening;2011;24503.0;10650.0;13853.0;25363.0;10777.0;14586.0;8.1;9.2;7.3;96.6;98.8;95.0;9352.0;7715.0;1637.0;4659.0;1304.0;3355.0;-158.0;22.0;180.0;13853.0
3403;62-63 IT- en informatiedienstverlening;2012;24893.0;10696.0;14197.0;26291.0;10942.0;15359.0;3.7;1.5;5.3;94.7;97.8;92.4;9683.0;7889.0;1794.0;4641.0;1347.0;3294.0;-127.0;23.0;150.0;14197.0
3404;62-63 IT- en informatiedienstverlening;2013;25686.0;10713.0;14973.0;27460.0;11031.0;16461.0;4.4;0.8;7.2;93.5;97.1;91.0;9782.0;7893.0;1889.0;5299.0;1389.0;3910.0;-108.0;35.0;143.0;14973.0
3405;62-63 IT- en informatiedienstverlening;2014;28004.0;12375.0;15629.0;30179.0;12876.0;17288.0;9.9;16.7;5.0;92.8;96.1;90.4;9907.0;8085.0;1822.0;5861.0;1413.0;4448.0;-139.0;42.0;181.0;15629.0
3406;62-63 IT- en informatiedienstverlening;2015;33297.0;16154.0;17143.0;35590.0;16635.0;18845.0;17.9;29.2;9.0;93.6;97.1;91.0;10442.0;8633.0;1809.0;6870.0;1569.0;5301.0;-169.0;16.0;185.0;17143.0
3407;62-63 IT- en informatiedienstverlening;2016;34816.0;17053.0;17763.0;36958.0;17493.0;19337.0;3.8;5.2;2.6;94.2;97.5;91.9;11059.0;9148.0;1911.0;6897.0;;;-193.0;19.0;212.0;17763.0
3408;62 IT-dienstverlening;1969;;;;;;;;;;;;;;;;;;;;;;
3409;62 IT-dienstverlening;1970;;;;;;;;;;;;;;;;;;;;;;
3410;62 IT-dienstverlening;1971;;;;;;;;;;;;;;;;;;;;;;
3411;62 IT-dienstverlening;1972;;;;;;;;;;;;;;;;;;;;;;
3412;62 IT-dienstverlening;1973;;;;;;;;;;;;;;;;;;;;;;
3413;62 IT-dienstverlening;1974;;;;;;;;;;;;;;;;;;;;;;
3414;62 IT-dienstverlening;1975;;;;;;;;;;;;;;;;;;;;;;
3415;62 IT-dienstverlening;1976;;;;;;;;;;;;;;;;;;;;;;
3416;62 IT-dienstverlening;1977;;;;;;;;;;;;;;;;;;;;;;
3417;62 IT-dienstverlening;1978;;;;;;;;;;;;;;;;;;;;;;
3418;62 IT-dienstverlening;1979;;;;;;;;;;;;;;;;;;;;;;
3419;62 IT-dienstverlening;1980;;;;;;;;;;;;;;;;;;;;;;
3420;62 IT-dienstverlening;1981;;;;;;;;;;;;;;;;;;;;;;
3421;62 IT-dienstverlening;1982;;;;;;;;;;;;;;;;;;;;;;
3422;62 IT-dienstverlening;1983;;;;;;;;;;;;;;;;;;;;;;
3423;62 IT-dienstverlening;1984;;;;;;;;;;;;;;;;;;;;;;
3424;62 IT-dienstverlening;1985;;;;;;;;;;;;;;;;;;;;;;
3425;62 IT-dienstverlening;1986;;;;;;;;;;;;;;;;;;;;;;
3426;62 IT-dienstverlening;1987;;;;;;;;;;;;;;;;;;;;;;
3427;62 IT-dienstverlening;1988;;;;;;;;;;;;;;;;;;;;;;
3428;62 IT-dienstverlening;1989;;;;;;;;;;;;;;;;;;;;;;
3429;62 IT-dienstverlening;1990;;;;;;;;;;;;;;;;;;;;;;
3430;62 IT-dienstverlening;1991;;;;;;;;;;;;;;;;;;;;;;
3431;62 IT-dienstverlening;1992;;;;;;;;;;;;;;;;;;;;;;
3432;62 IT-dienstverlening;1993;;;;;;;;;;;;;;;;;;;;;;
3433;62 IT-dienstverlening;1994;;;;;;;;;;;;;;;;;;;;;;
3434;62 IT-dienstverlening;1995;4424.0;1932.0;2492.0;5932.0;2658.0;3282.0;;;;74.6;72.7;75.9;1821.0;1650.0;171.0;682.0;390.0;292.0;-11.0;8.0;19.0;2492.0
3435;62 IT-dienstverlening;1996;5696.0;2538.0;3158.0;7470.0;3440.0;4045.0;25.9;29.4;23.2;76.3;73.8;78.1;2288.0;2064.0;224.0;893.0;402.0;491.0;-23.0;9.0;32.0;3158.0
3436;62 IT-dienstverlening;1997;7609.0;3414.0;4195.0;9808.0;4547.0;5283.0;31.3;32.2;30.6;77.6;75.1;79.4;2846.0;2596.0;250.0;1378.0;426.0;952.0;-29.0;11.0;40.0;4195.0
3437;62 IT-dienstverlening;1998;9722.0;4451.0;5271.0;12232.0;5775.0;6489.0;24.7;27.0;22.8;79.5;77.1;81.2;3655.0;3095.0;560.0;1658.0;465.0;1193.0;-42.0;13.0;55.0;5271.0
3438;62 IT-dienstverlening;1999;11476.0;5199.0;6277.0;14018.0;6613.0;7442.0;14.6;14.5;14.7;81.9;78.6;84.3;4491.0;3786.0;705.0;1823.0;534.0;1289.0;-37.0;14.0;51.0;6277.0
3439;62 IT-dienstverlening;2000;13140.0;6002.0;7138.0;15616.0;7385.0;8273.0;11.4;11.7;11.2;84.1;81.3;86.3;5181.0;4314.0;867.0;1992.0;625.0;1367.0;-35.0;16.0;51.0;7138.0
3440;62 IT-dienstverlening;2001;14793.0;6522.0;8271.0;16868.0;7756.0;9145.0;8.0;5.0;10.5;87.7;84.1;90.4;5578.0;4859.0;719.0;2733.0;704.0;2029.0;-40.0;21.0;61.0;8271.0
3441;62 IT-dienstverlening;2002;14117.0;6178.0;7939.0;15846.0;7146.0;8721.0;-6.1;-7.9;-4.6;89.1;86.5;91.0;5569.0;4680.0;889.0;2413.0;753.0;1660.0;-43.0;21.0;64.0;7939.0
3442;62 IT-dienstverlening;2003;14007.0;5917.0;8090.0;15555.0;6691.0;8868.0;-1.8;-6.4;1.7;90.0;88.4;91.2;5671.0;4693.0;978.0;2460.0;766.0;1694.0;-41.0;20.0;61.0;8090.0
3443;62 IT-dienstverlening;2004;14800.0;6175.0;8625.0;16195.0;6858.0;9337.0;4.1;2.5;5.3;91.4;90.0;92.4;5739.0;4697.0;1042.0;2938.0;781.0;2157.0;-52.0;22.0;74.0;8625.0
3444;62 IT-dienstverlening;2005;16437.0;6988.0;9449.0;17612.0;7595.0;10021.0;8.7;10.7;7.3;93.3;92.0;94.3;6220.0;5172.0;1048.0;3278.0;806.0;2472.0;-49.0;25.0;74.0;9449.0
3445;62 IT-dienstverlening;2006;18285.0;7790.0;10495.0;19231.0;8329.0;10907.0;9.2;9.7;8.8;95.1;93.5;96.2;6719.0;5637.0;1082.0;3824.0;845.0;2979.0;-48.0;26.0;74.0;10495.0
3446;62 IT-dienstverlening;2007;20624.0;8637.0;11987.0;20867.0;8960.0;11911.0;8.5;7.6;9.2;98.8;96.4;100.6;7454.0;6241.0;1213.0;4590.0;914.0;3676.0;-57.0;26.0;83.0;11987.0
3447;62 IT-dienstverlening;2008;22263.0;9338.0;12925.0;22138.0;9466.0;12674.0;6.1;5.7;6.4;100.6;98.6;102.0;8283.0;6873.0;1410.0;4708.0;995.0;3713.0;-66.0;27.0;93.0;12925.0
3448;62 IT-dienstverlening;2009;21382.0;9056.0;12326.0;21596.0;9154.0;12442.0;-2.4;-3.3;-1.8;99.0;98.9;99.1;8789.0;7034.0;1755.0;3643.0;1050.0;2593.0;-106.0;31.0;137.0;12326.0
3449;62 IT-dienstverlening;2010;21713.0;9130.0;12583.0;21713.0;9130.0;12583.0;0.5;-0.3;1.1;100.0;100.0;100.0;8401.0;6926.0;1475.0;4320.0;1091.0;3229.0;-138.0;31.0;169.0;12583.0
3450;62 IT-dienstverlening;2011;22367.0;9703.0;12664.0;23189.0;9813.0;13376.0;6.8;7.5;6.3;96.5;98.9;94.7;8708.0;7175.0;1533.0;4107.0;1104.0;3003.0;-151.0;19.0;170.0;12664.0
3451;62 IT-dienstverlening;2012;22964.0;9852.0;13112.0;24300.0;10074.0;14236.0;4.8;2.7;6.4;94.5;97.8;92.1;9014.0;7333.0;1681.0;4217.0;1130.0;3087.0;-119.0;22.0;141.0;13112.0
3452;62 IT-dienstverlening;2013;23330.0;9696.0;13634.0;24999.0;9983.0;15049.0;2.9;-0.9;5.7;93.3;97.1;90.6;9045.0;7277.0;1768.0;4689.0;1156.0;3533.0;-100.0;33.0;133.0;13634.0
3453;62 IT-dienstverlening;2014;24826.0;10816.0;14010.0;26815.0;11260.0;15551.0;7.3;12.8;3.3;92.6;96.1;90.1;9112.0;7423.0;1689.0;5025.0;1173.0;3852.0;-127.0;39.0;166.0;14010.0
3454;62 IT-dienstverlening;2015;29847.0;14436.0;15411.0;31956.0;14878.0;16976.0;19.2;32.1;9.2;93.4;97.0;90.8;9609.0;7930.0;1679.0;5957.0;1257.0;4700.0;-155.0;16.0;171.0;15411.0
3455;62 IT-dienstverlening;2016;31225.0;15277.0;15948.0;33199.0;15688.0;17390.0;3.9;5.4;2.4;94.1;97.4;91.7;10118.0;8355.0;1763.0;6003.0;;;-173.0;19.0;192.0;15948.0
3456;63 Diensten op het gebied van informatie;1969;;;;;;;;;;;;;;;;;;;;;;
3457;63 Diensten op het gebied van informatie;1970;;;;;;;;;;;;;;;;;;;;;;
3458;63 Diensten op het gebied van informatie;1971;;;;;;;;;;;;;;;;;;;;;;
3459;63 Diensten op het gebied van informatie;1972;;;;;;;;;;;;;;;;;;;;;;
3460;63 Diensten op het gebied van informatie;1973;;;;;;;;;;;;;;;;;;;;;;
3461;63 Diensten op het gebied van informatie;1974;;;;;;;;;;;;;;;;;;;;;;
3462;63 Diensten op het gebied van informatie;1975;;;;;;;;;;;;;;;;;;;;;;
3463;63 Diensten op het gebied van informatie;1976;;;;;;;;;;;;;;;;;;;;;;
3464;63 Diensten op het gebied van informatie;1977;;;;;;;;;;;;;;;;;;;;;;
3465;63 Diensten op het gebied van informatie;1978;;;;;;;;;;;;;;;;;;;;;;
3466;63 Diensten op het gebied van informatie;1979;;;;;;;;;;;;;;;;;;;;;;
3467;63 Diensten op het gebied van informatie;1980;;;;;;;;;;;;;;;;;;;;;;
3468;63 Diensten op het gebied van informatie;1981;;;;;;;;;;;;;;;;;;;;;;
3469;63 Diensten op het gebied van informatie;1982;;;;;;;;;;;;;;;;;;;;;;
3470;63 Diensten op het gebied van informatie;1983;;;;;;;;;;;;;;;;;;;;;;
3471;63 Diensten op het gebied van informatie;1984;;;;;;;;;;;;;;;;;;;;;;
3472;63 Diensten op het gebied van informatie;1985;;;;;;;;;;;;;;;;;;;;;;
3473;63 Diensten op het gebied van informatie;1986;;;;;;;;;;;;;;;;;;;;;;
3474;63 Diensten op het gebied van informatie;1987;;;;;;;;;;;;;;;;;;;;;;
3475;63 Diensten op het gebied van informatie;1988;;;;;;;;;;;;;;;;;;;;;;
3476;63 Diensten op het gebied van informatie;1989;;;;;;;;;;;;;;;;;;;;;;
3477;63 Diensten op het gebied van informatie;1990;;;;;;;;;;;;;;;;;;;;;;
3478;63 Diensten op het gebied van informatie;1991;;;;;;;;;;;;;;;;;;;;;;
3479;63 Diensten op het gebied van informatie;1992;;;;;;;;;;;;;;;;;;;;;;
3480;63 Diensten op het gebied van informatie;1993;;;;;;;;;;;;;;;;;;;;;;
3481;63 Diensten op het gebied van informatie;1994;;;;;;;;;;;;;;;;;;;;;;
3482;63 Diensten op het gebied van informatie;1995;363.0;155.0;208.0;496.0;208.0;289.0;;;;73.2;74.4;72.0;151.0;137.0;14.0;55.0;48.0;7.0;2.0;2.0;0.0;208.0
3483;63 Diensten op het gebied van informatie;1996;454.0;206.0;248.0;610.0;274.0;337.0;23.1;31.6;16.8;74.4;75.1;73.5;186.0;168.0;18.0;60.0;53.0;7.0;2.0;2.0;0.0;248.0
3484;63 Diensten op het gebied van informatie;1997;567.0;268.0;299.0;764.0;358.0;407.0;25.1;30.6;20.6;74.3;74.8;73.5;228.0;208.0;20.0;69.0;57.0;12.0;2.0;2.0;0.0;299.0
3485;63 Diensten op het gebied van informatie;1998;697.0;329.0;368.0;908.0;428.0;481.0;18.9;19.4;18.4;76.8;76.9;76.4;286.0;245.0;41.0;82.0;63.0;19.0;0.0;0.0;0.0;368.0
3486;63 Diensten op het gebied van informatie;1999;812.0;376.0;436.0;1034.0;480.0;556.0;13.9;12.2;15.5;78.5;78.4;78.4;349.0;298.0;51.0;87.0;69.0;18.0;0.0;1.0;1.0;436.0
3487;63 Diensten op het gebied van informatie;2000;938.0;426.0;512.0;1161.0;531.0;633.0;12.3;10.6;13.8;80.8;80.3;80.9;401.0;339.0;62.0;111.0;79.0;32.0;0.0;1.0;1.0;512.0
3488;63 Diensten op het gebied van informatie;2001;1061.0;473.0;588.0;1265.0;578.0;689.0;9.0;8.9;9.0;83.8;81.8;85.3;444.0;381.0;63.0;144.0;87.0;57.0;0.0;1.0;1.0;588.0
3489;63 Diensten op het gebied van informatie;2002;1071.0;462.0;609.0;1244.0;555.0;691.0;-1.7;-4.0;0.2;86.1;83.3;88.2;436.0;370.0;66.0;174.0;94.0;80.0;-1.0;1.0;2.0;609.0
3490;63 Diensten op het gebied van informatie;2003;1092.0;456.0;636.0;1242.0;531.0;711.0;-0.2;-4.3;3.0;88.0;85.9;89.5;445.0;371.0;74.0;192.0;102.0;90.0;-1.0;1.0;2.0;636.0
3491;63 Diensten op het gebied van informatie;2004;1165.0;480.0;685.0;1293.0;547.0;746.0;4.1;3.1;4.9;90.1;87.8;91.9;445.0;370.0;75.0;241.0;110.0;131.0;-1.0;1.0;2.0;685.0
3492;63 Diensten op het gebied van informatie;2005;1297.0;543.0;754.0;1403.0;601.0;802.0;8.5;9.8;7.6;92.5;90.4;94.0;482.0;406.0;76.0;273.0;120.0;153.0;-1.0;1.0;2.0;754.0
3493;63 Diensten op het gebied van informatie;2006;1463.0;598.0;865.0;1555.0;650.0;904.0;10.9;8.3;12.7;94.1;92.0;95.7;520.0;442.0;78.0;346.0;131.0;215.0;-1.0;1.0;2.0;865.0
3494;63 Diensten op het gebied van informatie;2007;1618.0;658.0;960.0;1668.0;696.0;971.0;7.2;7.0;7.4;97.0;94.5;98.8;575.0;488.0;87.0;386.0;146.0;240.0;-1.0;1.0;2.0;960.0
3495;63 Diensten op het gebied van informatie;2008;1719.0;714.0;1005.0;1733.0;733.0;1000.0;3.9;5.3;2.9;99.2;97.4;100.5;632.0;536.0;96.0;375.0;163.0;212.0;-2.0;1.0;3.0;1005.0
3496;63 Diensten op het gebied van informatie;2009;1674.0;712.0;962.0;1690.0;724.0;967.0;-2.4;-1.3;-3.3;99.0;98.4;99.5;542.0;457.0;85.0;423.0;173.0;250.0;-3.0;1.0;4.0;962.0
3497;63 Diensten op het gebied van informatie;2010;1756.0;739.0;1017.0;1756.0;739.0;1017.0;3.9;2.1;5.2;100.0;100.0;100.0;558.0;466.0;92.0;465.0;187.0;278.0;-6.0;1.0;7.0;1017.0
3498;63 Diensten op het gebied van informatie;2011;2136.0;947.0;1189.0;2174.0;964.0;1210.0;23.8;30.4;19.0;98.3;98.2;98.3;644.0;540.0;104.0;552.0;200.0;352.0;-7.0;3.0;10.0;1189.0
3499;63 Diensten op het gebied van informatie;2012;1929.0;844.0;1085.0;1996.0;867.0;1129.0;-8.2;-10.0;-6.7;96.6;97.3;96.1;669.0;556.0;113.0;424.0;217.0;207.0;-8.0;1.0;9.0;1085.0
3500;63 Diensten op het gebied van informatie;2013;2356.0;1017.0;1339.0;2457.0;1048.0;1409.0;23.1;20.9;24.9;95.9;97.0;95.0;737.0;616.0;121.0;610.0;233.0;377.0;-8.0;2.0;10.0;1339.0
3501;63 Diensten op het gebied van informatie;2014;3178.0;1559.0;1619.0;3343.0;1617.0;1722.0;36.0;54.3;22.2;95.1;96.4;94.0;795.0;662.0;133.0;836.0;240.0;596.0;-12.0;3.0;15.0;1619.0
3502;63 Diensten op het gebied van informatie;2015;3450.0;1718.0;1732.0;3617.0;1759.0;1854.0;8.2;8.8;7.7;95.4;97.7;93.4;833.0;703.0;130.0;913.0;312.0;601.0;-14.0;0.0;14.0;1732.0
3503;63 Diensten op het gebied van informatie;2016;3591.0;1776.0;1815.0;3742.0;1807.0;1931.0;3.4;2.7;4.2;96.0;98.3;94.0;941.0;793.0;148.0;894.0;;;-20.0;0.0;20.0;1815.0
3504;K Financiële dienstverlening;1969;2928.0;1253.0;1675.0;13316.0;5300.0;7982.0;;;;22.0;23.6;21.0;876.0;731.0;145.0;790.0;172.0;618.0;9.0;10.0;1.0;1675.0
3505;K Financiële dienstverlening;1970;3377.0;1410.0;1967.0;14580.0;5583.0;8988.0;9.5;5.3;12.6;23.2;25.3;21.9;1049.0;875.0;174.0;908.0;206.0;702.0;10.0;11.0;1.0;1967.0
3506;K Financiële dienstverlening;1971;3948.0;1638.0;2310.0;15702.0;5944.0;9760.0;7.7;6.5;8.6;25.1;27.6;23.7;1272.0;1050.0;222.0;1027.0;245.0;782.0;11.0;12.0;1.0;2310.0
3507;K Financiële dienstverlening;1972;4614.0;1792.0;2822.0;16697.0;5998.0;10753.0;6.3;0.9;10.2;27.6;29.9;26.2;1529.0;1251.0;278.0;1279.0;287.0;992.0;14.0;16.0;2.0;2822.0
3508;K Financiële dienstverlening;1973;5617.0;2089.0;3528.0;18770.0;6514.0;12350.0;12.4;8.6;14.8;29.9;32.1;28.6;1917.0;1539.0;378.0;1595.0;339.0;1256.0;16.0;18.0;2.0;3528.0
3509;K Financiële dienstverlening;1974;6601.0;2421.0;4180.0;19679.0;6766.0;13018.0;4.8;3.9;5.4;33.5;35.8;32.1;2334.0;1863.0;471.0;1827.0;399.0;1428.0;19.0;21.0;2.0;4180.0
