ID;Leeftijd;Migratieachtergrond;VerblijfsduurInNederland;Perioden;k_1eGeneratieMigratieachtergrondTotaal_1;k_1eGeneratieMigratieachtergrondMan_2;k_1eGeneratieMigratieachtergrondVrouw_3
1557;Totaal;Westerse migratieachtergrond;33 jaar;2008;6074;2671;3403
1558;Totaal;Westerse migratieachtergrond;33 jaar;2009;6126;2654;3472
1559;Totaal;Westerse migratieachtergrond;33 jaar;2010;5692;2401;3291
1560;Totaal;Westerse migratieachtergrond;33 jaar;2011;5395;2229;3166
1561;Totaal;Westerse migratieachtergrond;33 jaar;2012;5315;2308;3007
1562;Totaal;Westerse migratieachtergrond;33 jaar;2013;5176;2156;3020
1563;Totaal;Westerse migratieachtergrond;33 jaar;2014;5089;2090;2999
1564;Totaal;Westerse migratieachtergrond;33 jaar;2015;4691;1847;2844
1565;Totaal;Westerse migratieachtergrond;33 jaar;2016;4526;1763;2763
1566;Totaal;Westerse migratieachtergrond;33 jaar;2017;4035;1525;2510
1567;Totaal;Westerse migratieachtergrond;33 jaar;2018;3895;1496;2399
1568;Totaal;Westerse migratieachtergrond;34 jaar;2003;5693;2602;3091
1569;Totaal;Westerse migratieachtergrond;34 jaar;2004;6275;3006;3269
1570;Totaal;Westerse migratieachtergrond;34 jaar;2005;6898;3258;3640
1571;Totaal;Westerse migratieachtergrond;34 jaar;2006;7274;3456;3818
1572;Totaal;Westerse migratieachtergrond;34 jaar;2007;6199;2608;3591
1573;Totaal;Westerse migratieachtergrond;34 jaar;2008;6073;2716;3357
1574;Totaal;Westerse migratieachtergrond;34 jaar;2009;5959;2608;3351
1575;Totaal;Westerse migratieachtergrond;34 jaar;2010;6100;2629;3471
1576;Totaal;Westerse migratieachtergrond;34 jaar;2011;5586;2342;3244
1577;Totaal;Westerse migratieachtergrond;34 jaar;2012;5311;2184;3127
1578;Totaal;Westerse migratieachtergrond;34 jaar;2013;5242;2264;2978
1579;Totaal;Westerse migratieachtergrond;34 jaar;2014;5084;2103;2981
1580;Totaal;Westerse migratieachtergrond;34 jaar;2015;5010;2045;2965
1581;Totaal;Westerse migratieachtergrond;34 jaar;2016;4591;1800;2791
1582;Totaal;Westerse migratieachtergrond;34 jaar;2017;4443;1728;2715
1583;Totaal;Westerse migratieachtergrond;34 jaar;2018;3975;1497;2478
1584;Totaal;Westerse migratieachtergrond;35 jaar;2003;4993;2268;2725
1585;Totaal;Westerse migratieachtergrond;35 jaar;2004;5580;2547;3033
1586;Totaal;Westerse migratieachtergrond;35 jaar;2005;6179;2948;3231
1587;Totaal;Westerse migratieachtergrond;35 jaar;2006;6724;3173;3551
1588;Totaal;Westerse migratieachtergrond;35 jaar;2007;7120;3371;3749
1589;Totaal;Westerse migratieachtergrond;35 jaar;2008;6086;2557;3529
1590;Totaal;Westerse migratieachtergrond;35 jaar;2009;5944;2660;3284
1591;Totaal;Westerse migratieachtergrond;35 jaar;2010;5922;2578;3344
1592;Totaal;Westerse migratieachtergrond;35 jaar;2011;5989;2563;3426
1593;Totaal;Westerse migratieachtergrond;35 jaar;2012;5477;2295;3182
1594;Totaal;Westerse migratieachtergrond;35 jaar;2013;5209;2137;3072
1595;Totaal;Westerse migratieachtergrond;35 jaar;2014;5179;2233;2946
1596;Totaal;Westerse migratieachtergrond;35 jaar;2015;5024;2078;2946
1597;Totaal;Westerse migratieachtergrond;35 jaar;2016;4926;2010;2916
1598;Totaal;Westerse migratieachtergrond;35 jaar;2017;4502;1754;2748
1599;Totaal;Westerse migratieachtergrond;35 jaar;2018;4366;1695;2671
1600;Totaal;Westerse migratieachtergrond;36 jaar;2003;6537;3212;3325
1601;Totaal;Westerse migratieachtergrond;36 jaar;2004;4913;2232;2681
1602;Totaal;Westerse migratieachtergrond;36 jaar;2005;5483;2493;2990
1603;Totaal;Westerse migratieachtergrond;36 jaar;2006;6037;2870;3167
1604;Totaal;Westerse migratieachtergrond;36 jaar;2007;6564;3085;3479
1605;Totaal;Westerse migratieachtergrond;36 jaar;2008;6970;3278;3692
1606;Totaal;Westerse migratieachtergrond;36 jaar;2009;5962;2505;3457
1607;Totaal;Westerse migratieachtergrond;36 jaar;2010;5883;2623;3260
1608;Totaal;Westerse migratieachtergrond;36 jaar;2011;5824;2531;3293
1609;Totaal;Westerse migratieachtergrond;36 jaar;2012;5903;2519;3384
1610;Totaal;Westerse migratieachtergrond;36 jaar;2013;5387;2245;3142
1611;Totaal;Westerse migratieachtergrond;36 jaar;2014;5133;2094;3039
1612;Totaal;Westerse migratieachtergrond;36 jaar;2015;5093;2184;2909
1613;Totaal;Westerse migratieachtergrond;36 jaar;2016;4950;2045;2905
1614;Totaal;Westerse migratieachtergrond;36 jaar;2017;4840;1969;2871
1615;Totaal;Westerse migratieachtergrond;36 jaar;2018;4435;1730;2705
1616;Totaal;Westerse migratieachtergrond;37 jaar;2003;7037;3497;3540
1617;Totaal;Westerse migratieachtergrond;37 jaar;2004;6425;3146;3279
1618;Totaal;Westerse migratieachtergrond;37 jaar;2005;4802;2183;2619
1619;Totaal;Westerse migratieachtergrond;37 jaar;2006;5372;2434;2938
1620;Totaal;Westerse migratieachtergrond;37 jaar;2007;5910;2798;3112
1621;Totaal;Westerse migratieachtergrond;37 jaar;2008;6417;3008;3409
1622;Totaal;Westerse migratieachtergrond;37 jaar;2009;6830;3212;3618
1623;Totaal;Westerse migratieachtergrond;37 jaar;2010;5898;2479;3419
1624;Totaal;Westerse migratieachtergrond;37 jaar;2011;5790;2571;3219
1625;Totaal;Westerse migratieachtergrond;37 jaar;2012;5715;2469;3246
1626;Totaal;Westerse migratieachtergrond;37 jaar;2013;5807;2465;3342
1627;Totaal;Westerse migratieachtergrond;37 jaar;2014;5302;2197;3105
1628;Totaal;Westerse migratieachtergrond;37 jaar;2015;5054;2052;3002
1629;Totaal;Westerse migratieachtergrond;37 jaar;2016;5015;2142;2873
1630;Totaal;Westerse migratieachtergrond;37 jaar;2017;4870;1999;2871
1631;Totaal;Westerse migratieachtergrond;37 jaar;2018;4770;1931;2839
1632;Totaal;Westerse migratieachtergrond;38 jaar;2003;5855;3013;2842
1633;Totaal;Westerse migratieachtergrond;38 jaar;2004;6907;3424;3483
1634;Totaal;Westerse migratieachtergrond;38 jaar;2005;6298;3068;3230
1635;Totaal;Westerse migratieachtergrond;38 jaar;2006;4725;2147;2578
1636;Totaal;Westerse migratieachtergrond;38 jaar;2007;5260;2378;2882
1637;Totaal;Westerse migratieachtergrond;38 jaar;2008;5803;2739;3064
1638;Totaal;Westerse migratieachtergrond;38 jaar;2009;6290;2928;3362
1639;Totaal;Westerse migratieachtergrond;38 jaar;2010;6732;3144;3588
1640;Totaal;Westerse migratieachtergrond;38 jaar;2011;5810;2431;3379
1641;Totaal;Westerse migratieachtergrond;38 jaar;2012;5681;2510;3171
1642;Totaal;Westerse migratieachtergrond;38 jaar;2013;5597;2405;3192
1643;Totaal;Westerse migratieachtergrond;38 jaar;2014;5711;2424;3287
1644;Totaal;Westerse migratieachtergrond;38 jaar;2015;5204;2158;3046
1645;Totaal;Westerse migratieachtergrond;38 jaar;2016;4978;2016;2962
1646;Totaal;Westerse migratieachtergrond;38 jaar;2017;4933;2104;2829
1647;Totaal;Westerse migratieachtergrond;38 jaar;2018;4794;1964;2830
1648;Totaal;Westerse migratieachtergrond;39 jaar;2003;4086;2014;2072
1649;Totaal;Westerse migratieachtergrond;39 jaar;2004;5754;2954;2800
1650;Totaal;Westerse migratieachtergrond;39 jaar;2005;6773;3351;3422
1651;Totaal;Westerse migratieachtergrond;39 jaar;2006;6166;2996;3170
1652;Totaal;Westerse migratieachtergrond;39 jaar;2007;4632;2110;2522
1653;Totaal;Westerse migratieachtergrond;39 jaar;2008;5146;2315;2831
1654;Totaal;Westerse migratieachtergrond;39 jaar;2009;5670;2668;3002
1655;Totaal;Westerse migratieachtergrond;39 jaar;2010;6244;2889;3355
1656;Totaal;Westerse migratieachtergrond;39 jaar;2011;6598;3067;3531
1657;Totaal;Westerse migratieachtergrond;39 jaar;2012;5696;2377;3319
1658;Totaal;Westerse migratieachtergrond;39 jaar;2013;5579;2454;3125
1659;Totaal;Westerse migratieachtergrond;39 jaar;2014;5501;2358;3143
1660;Totaal;Westerse migratieachtergrond;39 jaar;2015;5609;2372;3237
1661;Totaal;Westerse migratieachtergrond;39 jaar;2016;5125;2117;3008
1662;Totaal;Westerse migratieachtergrond;39 jaar;2017;4882;1975;2907
1663;Totaal;Westerse migratieachtergrond;39 jaar;2018;4857;2057;2800
1664;Totaal;Westerse migratieachtergrond;40 jaar;2003;10464;5154;5310
1665;Totaal;Westerse migratieachtergrond;40 jaar;2004;4010;1968;2042
1666;Totaal;Westerse migratieachtergrond;40 jaar;2005;5636;2886;2750
1667;Totaal;Westerse migratieachtergrond;40 jaar;2006;6624;3264;3360
1668;Totaal;Westerse migratieachtergrond;40 jaar;2007;6014;2904;3110
1669;Totaal;Westerse migratieachtergrond;40 jaar;2008;4532;2060;2472
1670;Totaal;Westerse migratieachtergrond;40 jaar;2009;5032;2266;2766
1671;Totaal;Westerse migratieachtergrond;40 jaar;2010;5638;2649;2989
1672;Totaal;Westerse migratieachtergrond;40 jaar;2011;6108;2812;3296
1673;Totaal;Westerse migratieachtergrond;40 jaar;2012;6452;2985;3467
1674;Totaal;Westerse migratieachtergrond;40 jaar;2013;5599;2327;3272
1675;Totaal;Westerse migratieachtergrond;40 jaar;2014;5487;2405;3082
1676;Totaal;Westerse migratieachtergrond;40 jaar;2015;5396;2300;3096
1677;Totaal;Westerse migratieachtergrond;40 jaar;2016;5511;2325;3186
1678;Totaal;Westerse migratieachtergrond;40 jaar;2017;5023;2067;2956
1679;Totaal;Westerse migratieachtergrond;40 jaar;2018;4799;1940;2859
1680;Totaal;Westerse migratieachtergrond;41 jaar;2003;6122;2983;3139
1681;Totaal;Westerse migratieachtergrond;41 jaar;2004;10263;5039;5224
1682;Totaal;Westerse migratieachtergrond;41 jaar;2005;3922;1909;2013
1683;Totaal;Westerse migratieachtergrond;41 jaar;2006;5528;2819;2709
1684;Totaal;Westerse migratieachtergrond;41 jaar;2007;6470;3180;3290
1685;Totaal;Westerse migratieachtergrond;41 jaar;2008;5877;2835;3042
1686;Totaal;Westerse migratieachtergrond;41 jaar;2009;4455;2022;2433
1687;Totaal;Westerse migratieachtergrond;41 jaar;2010;4971;2234;2737
1688;Totaal;Westerse migratieachtergrond;41 jaar;2011;5524;2572;2952
1689;Totaal;Westerse migratieachtergrond;41 jaar;2012;5961;2733;3228
1690;Totaal;Westerse migratieachtergrond;41 jaar;2013;6333;2915;3418
1691;Totaal;Westerse migratieachtergrond;41 jaar;2014;5478;2273;3205
1692;Totaal;Westerse migratieachtergrond;41 jaar;2015;5368;2340;3028
1693;Totaal;Westerse migratieachtergrond;41 jaar;2016;5297;2245;3052
1694;Totaal;Westerse migratieachtergrond;41 jaar;2017;5396;2269;3127
1695;Totaal;Westerse migratieachtergrond;41 jaar;2018;4933;2024;2909
1696;Totaal;Westerse migratieachtergrond;42 jaar;2003;4668;2035;2633
1697;Totaal;Westerse migratieachtergrond;42 jaar;2004;6007;2921;3086
1698;Totaal;Westerse migratieachtergrond;42 jaar;2005;10030;4901;5129
1699;Totaal;Westerse migratieachtergrond;42 jaar;2006;3845;1860;1985
1700;Totaal;Westerse migratieachtergrond;42 jaar;2007;5386;2735;2651
1701;Totaal;Westerse migratieachtergrond;42 jaar;2008;6321;3088;3233
1702;Totaal;Westerse migratieachtergrond;42 jaar;2009;5752;2763;2989
1703;Totaal;Westerse migratieachtergrond;42 jaar;2010;4386;1988;2398
1704;Totaal;Westerse migratieachtergrond;42 jaar;2011;4864;2181;2683
1705;Totaal;Westerse migratieachtergrond;42 jaar;2012;5394;2497;2897
1706;Totaal;Westerse migratieachtergrond;42 jaar;2013;5822;2659;3163
1707;Totaal;Westerse migratieachtergrond;42 jaar;2014;6184;2835;3349
1708;Totaal;Westerse migratieachtergrond;42 jaar;2015;5364;2229;3135
1709;Totaal;Westerse migratieachtergrond;42 jaar;2016;5247;2282;2965
1710;Totaal;Westerse migratieachtergrond;42 jaar;2017;5195;2193;3002
1711;Totaal;Westerse migratieachtergrond;42 jaar;2018;5271;2207;3064
1712;Totaal;Westerse migratieachtergrond;43 jaar;2003;3266;1250;2016
1713;Totaal;Westerse migratieachtergrond;43 jaar;2004;4576;1984;2592
1714;Totaal;Westerse migratieachtergrond;43 jaar;2005;5884;2857;3027
1715;Totaal;Westerse migratieachtergrond;43 jaar;2006;9819;4774;5045
1716;Totaal;Westerse migratieachtergrond;43 jaar;2007;3738;1786;1952
1717;Totaal;Westerse migratieachtergrond;43 jaar;2008;5267;2660;2607
1718;Totaal;Westerse migratieachtergrond;43 jaar;2009;6180;3008;3172
1719;Totaal;Westerse migratieachtergrond;43 jaar;2010;5669;2711;2958
1720;Totaal;Westerse migratieachtergrond;43 jaar;2011;4321;1950;2371
1721;Totaal;Westerse migratieachtergrond;43 jaar;2012;4772;2126;2646
1722;Totaal;Westerse migratieachtergrond;43 jaar;2013;5266;2427;2839
1723;Totaal;Westerse migratieachtergrond;43 jaar;2014;5674;2579;3095
1724;Totaal;Westerse migratieachtergrond;43 jaar;2015;6044;2759;3285
1725;Totaal;Westerse migratieachtergrond;43 jaar;2016;5259;2172;3087
1726;Totaal;Westerse migratieachtergrond;43 jaar;2017;5134;2224;2910
1727;Totaal;Westerse migratieachtergrond;43 jaar;2018;5096;2150;2946
1728;Totaal;Westerse migratieachtergrond;44 jaar;2003;18233;8177;10056
1729;Totaal;Westerse migratieachtergrond;44 jaar;2004;3207;1225;1982
1730;Totaal;Westerse migratieachtergrond;44 jaar;2005;4487;1940;2547
1731;Totaal;Westerse migratieachtergrond;44 jaar;2006;5780;2795;2985
1732;Totaal;Westerse migratieachtergrond;44 jaar;2007;9599;4651;4948
1733;Totaal;Westerse migratieachtergrond;44 jaar;2008;3640;1731;1909
1734;Totaal;Westerse migratieachtergrond;44 jaar;2009;5156;2596;2560
1735;Totaal;Westerse migratieachtergrond;44 jaar;2010;6114;2955;3159
1736;Totaal;Westerse migratieachtergrond;44 jaar;2011;5551;2634;2917
1737;Totaal;Westerse migratieachtergrond;44 jaar;2012;4231;1907;2324
1738;Totaal;Westerse migratieachtergrond;44 jaar;2013;4682;2070;2612
1739;Totaal;Westerse migratieachtergrond;44 jaar;2014;5153;2369;2784
1740;Totaal;Westerse migratieachtergrond;44 jaar;2015;5528;2507;3021
1741;Totaal;Westerse migratieachtergrond;44 jaar;2016;5908;2693;3215
1742;Totaal;Westerse migratieachtergrond;44 jaar;2017;5155;2132;3023
1743;Totaal;Westerse migratieachtergrond;44 jaar;2018;5034;2166;2868
1744;Totaal;Westerse migratieachtergrond;45 jaar;2003;6970;3060;3910
1745;Totaal;Westerse migratieachtergrond;45 jaar;2004;17840;7995;9845
1746;Totaal;Westerse migratieachtergrond;45 jaar;2005;3124;1188;1936
1747;Totaal;Westerse migratieachtergrond;45 jaar;2006;4368;1886;2482
1748;Totaal;Westerse migratieachtergrond;45 jaar;2007;5644;2723;2921
1749;Totaal;Westerse migratieachtergrond;45 jaar;2008;9398;4549;4849
1750;Totaal;Westerse migratieachtergrond;45 jaar;2009;3544;1678;1866
1751;Totaal;Westerse migratieachtergrond;45 jaar;2010;5094;2541;2553
1752;Totaal;Westerse migratieachtergrond;45 jaar;2011;6002;2887;3115
1753;Totaal;Westerse migratieachtergrond;45 jaar;2012;5419;2562;2857
1754;Totaal;Westerse migratieachtergrond;45 jaar;2013;4150;1862;2288
1755;Totaal;Westerse migratieachtergrond;45 jaar;2014;4578;2022;2556
1756;Totaal;Westerse migratieachtergrond;45 jaar;2015;5023;2293;2730
1757;Totaal;Westerse migratieachtergrond;45 jaar;2016;5400;2438;2962
1758;Totaal;Westerse migratieachtergrond;45 jaar;2017;5779;2620;3159
1759;Totaal;Westerse migratieachtergrond;45 jaar;2018;5044;2073;2971
1760;Totaal;Westerse migratieachtergrond;46 jaar;2003;7596;3716;3880
1761;Totaal;Westerse migratieachtergrond;46 jaar;2004;6824;3003;3821
1762;Totaal;Westerse migratieachtergrond;46 jaar;2005;17391;7805;9586
1763;Totaal;Westerse migratieachtergrond;46 jaar;2006;3052;1154;1898
1764;Totaal;Westerse migratieachtergrond;46 jaar;2007;4248;1837;2411
1765;Totaal;Westerse migratieachtergrond;46 jaar;2008;5516;2654;2862
1766;Totaal;Westerse migratieachtergrond;46 jaar;2009;9184;4443;4741
1767;Totaal;Westerse migratieachtergrond;46 jaar;2010;3486;1644;1842
1768;Totaal;Westerse migratieachtergrond;46 jaar;2011;4972;2474;2498
1769;Totaal;Westerse migratieachtergrond;46 jaar;2012;5878;2821;3057
1770;Totaal;Westerse migratieachtergrond;46 jaar;2013;5303;2501;2802
1771;Totaal;Westerse migratieachtergrond;46 jaar;2014;4067;1820;2247
1772;Totaal;Westerse migratieachtergrond;46 jaar;2015;4465;1962;2503
1773;Totaal;Westerse migratieachtergrond;46 jaar;2016;4904;2229;2675
1774;Totaal;Westerse migratieachtergrond;46 jaar;2017;5264;2362;2902
1775;Totaal;Westerse migratieachtergrond;46 jaar;2018;5649;2564;3085
1776;Totaal;Westerse migratieachtergrond;47 jaar;2003;7839;3572;4267
1777;Totaal;Westerse migratieachtergrond;47 jaar;2004;7411;3614;3797
1778;Totaal;Westerse migratieachtergrond;47 jaar;2005;6675;2940;3735
1779;Totaal;Westerse migratieachtergrond;47 jaar;2006;16965;7606;9359
1780;Totaal;Westerse migratieachtergrond;47 jaar;2007;2980;1128;1852
1781;Totaal;Westerse migratieachtergrond;47 jaar;2008;4149;1790;2359
1782;Totaal;Westerse migratieachtergrond;47 jaar;2009;5393;2582;2811
1783;Totaal;Westerse migratieachtergrond;47 jaar;2010;9020;4348;4672
1784;Totaal;Westerse migratieachtergrond;47 jaar;2011;3397;1592;1805
1785;Totaal;Westerse migratieachtergrond;47 jaar;2012;4873;2412;2461
1786;Totaal;Westerse migratieachtergrond;47 jaar;2013;5725;2737;2988
1787;Totaal;Westerse migratieachtergrond;47 jaar;2014;5183;2430;2753
1788;Totaal;Westerse migratieachtergrond;47 jaar;2015;3992;1780;2212
1789;Totaal;Westerse migratieachtergrond;47 jaar;2016;4355;1898;2457
1790;Totaal;Westerse migratieachtergrond;47 jaar;2017;4788;2171;2617
1791;Totaal;Westerse migratieachtergrond;47 jaar;2018;5138;2307;2831
1792;Totaal;Westerse migratieachtergrond;48 jaar;2003;4889;2083;2806
1793;Totaal;Westerse migratieachtergrond;48 jaar;2004;7665;3499;4166
1794;Totaal;Westerse migratieachtergrond;48 jaar;2005;7229;3522;3707
1795;Totaal;Westerse migratieachtergrond;48 jaar;2006;6501;2856;3645
1796;Totaal;Westerse migratieachtergrond;48 jaar;2007;16493;7375;9118
1797;Totaal;Westerse migratieachtergrond;48 jaar;2008;2911;1106;1805
1798;Totaal;Westerse migratieachtergrond;48 jaar;2009;4040;1737;2303
1799;Totaal;Westerse migratieachtergrond;48 jaar;2010;5291;2524;2767
1800;Totaal;Westerse migratieachtergrond;48 jaar;2011;8811;4229;4582
1801;Totaal;Westerse migratieachtergrond;48 jaar;2012;3309;1553;1756
1802;Totaal;Westerse migratieachtergrond;48 jaar;2013;4750;2341;2409
1803;Totaal;Westerse migratieachtergrond;48 jaar;2014;5553;2648;2905
1804;Totaal;Westerse migratieachtergrond;48 jaar;2015;5062;2364;2698
1805;Totaal;Westerse migratieachtergrond;48 jaar;2016;3893;1725;2168
1806;Totaal;Westerse migratieachtergrond;48 jaar;2017;4260;1854;2406
1807;Totaal;Westerse migratieachtergrond;48 jaar;2018;4644;2097;2547
1808;Totaal;Westerse migratieachtergrond;49 jaar;2003;3309;1391;1918
1809;Totaal;Westerse migratieachtergrond;49 jaar;2004;4771;2030;2741
1810;Totaal;Westerse migratieachtergrond;49 jaar;2005;7480;3415;4065
1811;Totaal;Westerse migratieachtergrond;49 jaar;2006;7028;3421;3607
1812;Totaal;Westerse migratieachtergrond;49 jaar;2007;6350;2791;3559
1813;Totaal;Westerse migratieachtergrond;49 jaar;2008;16085;7195;8890
1814;Totaal;Westerse migratieachtergrond;49 jaar;2009;2834;1077;1757
1815;Totaal;Westerse migratieachtergrond;49 jaar;2010;3982;1703;2279
1816;Totaal;Westerse migratieachtergrond;49 jaar;2011;5158;2458;2700
1817;Totaal;Westerse migratieachtergrond;49 jaar;2012;8635;4139;4496
1818;Totaal;Westerse migratieachtergrond;49 jaar;2013;3224;1511;1713
1819;Totaal;Westerse migratieachtergrond;49 jaar;2014;4631;2278;2353
1820;Totaal;Westerse migratieachtergrond;49 jaar;2015;5444;2586;2858
1821;Totaal;Westerse migratieachtergrond;49 jaar;2016;4915;2288;2627
1822;Totaal;Westerse migratieachtergrond;49 jaar;2017;3793;1680;2113
1823;Totaal;Westerse migratieachtergrond;49 jaar;2018;4143;1796;2347
1824;Totaal;Westerse migratieachtergrond;50 jaar;2003;3653;1490;2163
1825;Totaal;Westerse migratieachtergrond;50 jaar;2004;3219;1358;1861
1826;Totaal;Westerse migratieachtergrond;50 jaar;2005;4658;1977;2681
1827;Totaal;Westerse migratieachtergrond;50 jaar;2006;7280;3326;3954
1828;Totaal;Westerse migratieachtergrond;50 jaar;2007;6841;3331;3510
1829;Totaal;Westerse migratieachtergrond;50 jaar;2008;6202;2729;3473
1830;Totaal;Westerse migratieachtergrond;50 jaar;2009;15684;7027;8657
1831;Totaal;Westerse migratieachtergrond;50 jaar;2010;2782;1054;1728
1832;Totaal;Westerse migratieachtergrond;50 jaar;2011;3887;1659;2228
1833;Totaal;Westerse migratieachtergrond;50 jaar;2012;5036;2393;2643
1834;Totaal;Westerse migratieachtergrond;50 jaar;2013;8416;4030;4386
1835;Totaal;Westerse migratieachtergrond;50 jaar;2014;3126;1466;1660
1836;Totaal;Westerse migratieachtergrond;50 jaar;2015;4518;2223;2295
1837;Totaal;Westerse migratieachtergrond;50 jaar;2016;5303;2509;2794
1838;Totaal;Westerse migratieachtergrond;50 jaar;2017;4768;2220;2548
1839;Totaal;Westerse migratieachtergrond;50 jaar;2018;3698;1635;2063
1840;Totaal;Westerse migratieachtergrond;51 jaar;2003;6805;2802;4003
1841;Totaal;Westerse migratieachtergrond;51 jaar;2004;3556;1459;2097
1842;Totaal;Westerse migratieachtergrond;51 jaar;2005;3144;1330;1814
1843;Totaal;Westerse migratieachtergrond;51 jaar;2006;4545;1926;2619
1844;Totaal;Westerse migratieachtergrond;51 jaar;2007;7112;3250;3862
1845;Totaal;Westerse migratieachtergrond;51 jaar;2008;6687;3246;3441
1846;Totaal;Westerse migratieachtergrond;51 jaar;2009;6024;2660;3364
1847;Totaal;Westerse migratieachtergrond;51 jaar;2010;15308;6860;8448
1848;Totaal;Westerse migratieachtergrond;51 jaar;2011;2710;1023;1687
1849;Totaal;Westerse migratieachtergrond;51 jaar;2012;3789;1608;2181
1850;Totaal;Westerse migratieachtergrond;51 jaar;2013;4912;2322;2590
1851;Totaal;Westerse migratieachtergrond;51 jaar;2014;8215;3921;4294
