ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
3731;Groenoord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1790.0;3620.0;;1.0
3732;Groenoord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;2200.0;5160.0;;1.0
3733;Groenoord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;2860.0;4840.0;;1.0
3734;Groenoord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1620.0;3540.0;;1.0
3735;Groenoord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;860.0;1880.0;;1.0
3736;De Heul;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1250.0;2970.0;;1.0
3737;De Heul;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;1.0
3738;De Heul;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1040.0;2750.0;;1.0
3739;De Heul;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1290.0;3160.0;;1.0
3740;De Heul;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;1.0
3741;De Heul;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;2910.0;4210.0;;1.0
3742;De Heul;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1240.0;2990.0;;1.0
3743;De Heul;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;1.0
3744;Ridderveld;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1000.0;2560.0;;1.0
3745;Ridderveld;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;860.0;2050.0;;1.0
3746;Ridderveld;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1070.0;3050.0;;1.0
3747;Ridderveld;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1320.0;3090.0;;1.0
3748;Ridderveld;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1550.0;3700.0;;1.0
3749;Ridderveld;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;2030.0;4200.0;;1.0
3750;Ridderveld;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1070.0;3040.0;;1.0
3751;Ridderveld;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;920.0;2040.0;;1.0
3752;Ridderbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2060.0;4060.0;;1.0
3753;Ridderbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840201;;;;1.0
3754;Ridderbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;;;;1.0
3755;Ridderbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;;;;1.0
3756;Ridderbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;1790.0;3420.0;;1.0
3757;Ridderbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2020.0;4140.0;;1.0
3758;Ridderbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2000.0;4140.0;;1.0
3759;Ridderbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2310.0;3690.0;;1.0
3760;Herenweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840202;720.0;2190.0;;1.0
3761;Herenweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840202;590.0;1850.0;;1.0
3762;Herenweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;1090.0;3340.0;;1.0
3763;Herenweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;1280.0;3100.0;;1.0
3764;Herenweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;;;;1.0
3765;Herenweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;;;;1.0
3766;Herenweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;900.0;2880.0;;1.0
3767;Herenweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;640.0;1890.0;;1.0
3768;Horstenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840203;950.0;2710.0;;1.0
3769;Horstenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840203;680.0;1570.0;;1.0
3770;Horstenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;980.0;2960.0;;1.0
3771;Horstenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;1160.0;3010.0;;1.0
3772;Horstenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;1130.0;3270.0;;1.0
3773;Horstenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;;;;1.0
3774;Horstenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;980.0;3100.0;;1.0
3775;Horstenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;900.0;2040.0;;1.0
3776;Horstenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840204;950.0;2770.0;;1.0
3777;Horstenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840204;740.0;2490.0;;1.0
3778;Horstenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;970.0;2860.0;;1.0
3779;Horstenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;1190.0;2850.0;;1.0
3780;Horstenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;;;;1.0
3781;Horstenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;;;;1.0
3782;Horstenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;930.0;3030.0;;1.0
3783;Horstenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;990.0;2120.0;;1.0
3784;Burgtenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1150.0;2960.0;;1.0
3785;Burgtenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840205;930.0;2570.0;;1.0
3786;Burgtenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1150.0;3010.0;;1.0
3787;Burgtenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1430.0;3500.0;;1.0
3788;Burgtenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1620.0;3440.0;;1.0
3789;Burgtenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;;;;1.0
3790;Burgtenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1150.0;2970.0;;1.0
3791;Burgtenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1050.0;2860.0;;1.0
3792;Preludeweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840206;850.0;2120.0;;1.0
3793;Preludeweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840206;810.0;1890.0;;1.0
3794;Preludeweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;860.0;2560.0;;1.0
3795;Preludeweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;1110.0;2520.0;;1.0
3796;Preludeweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;;;;1.0
3797;Preludeweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;;;;1.0
3798;Preludeweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;860.0;2540.0;;1.0
3799;Preludeweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;840.0;1930.0;;1.0
3800;Componistenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1180.0;3180.0;;1.0
3801;Componistenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840207;;;;1.0
3802;Componistenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1130.0;3200.0;;1.0
3803;Componistenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1440.0;3100.0;;1.0
3804;Componistenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;;;;1.0
3805;Componistenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;;;;1.0
3806;Componistenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1130.0;3300.0;;1.0
3807;Componistenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1300.0;2930.0;;1.0
3808;Componistenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1080.0;2760.0;;1.0
3809;Componistenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1040.0;2380.0;;1.0
3810;Componistenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1100.0;3420.0;;1.0
3811;Componistenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1350.0;3410.0;;1.0
3812;Componistenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;;;;1.0
3813;Componistenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;;;;1.0
3814;Componistenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1080.0;3220.0;;1.0
3815;Componistenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1070.0;2070.0;;1.0
3816;Rijnoord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840209;530.0;3250.0;;1.0
3817;Rijnoord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840209;450.0;3160.0;;1.0
3818;Rijnoord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;1.0
3819;Rijnoord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;1.0
3820;Rijnoord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;1.0
3821;Rijnoord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;1.0
3822;Rijnoord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;1.0
3823;Rijnoord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;530.0;3250.0;;1.0
3824;Planetenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1100.0;2360.0;;1.0
3825;Planetenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840210;980.0;1840.0;;1.0
3826;Planetenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1220.0;3220.0;;1.0
3827;Planetenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1450.0;3140.0;;1.0
3828;Planetenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;;;;1.0
3829;Planetenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;;;;1.0
3830;Planetenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1190.0;2920.0;;1.0
3831;Planetenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1020.0;1850.0;;1.0
3832;Planetenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1030.0;2260.0;;1.0
3833;Planetenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840211;930.0;1960.0;;1.0
3834;Planetenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1240.0;3050.0;;1.0
3835;Planetenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1600.0;3290.0;;1.0
3836;Planetenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1590.0;3940.0;;1.0
3837;Planetenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;;;;1.0
3838;Planetenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1280.0;2970.0;;1.0
3839;Planetenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;940.0;1990.0;;1.0
3840;Zegersloot;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1140.0;2790.0;;1.0
3841;Zegersloot;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;960.0;2200.0;;1.0
3842;Zegersloot;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1160.0;3100.0;;1.0
3843;Zegersloot;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1410.0;3240.0;;1.0
3844;Zegersloot;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;2120.0;4240.0;;1.0
3845;Zegersloot;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;2140.0;3830.0;;1.0
3846;Zegersloot;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1210.0;3130.0;;1.0
3847;Zegersloot;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1020.0;2240.0;;1.0
3848;Steinenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1100.0;2810.0;;1.0
3849;Steinenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840301;710.0;1860.0;;1.0
3850;Steinenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1090.0;3050.0;;1.0
3851;Steinenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1350.0;3190.0;;1.0
3852;Steinenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;2400.0;3890.0;;1.0
3853;Steinenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;2420.0;4410.0;;1.0
3854;Steinenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1270.0;3220.0;;1.0
3855;Steinenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;850.0;2240.0;;1.0
3856;Paddestoelenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1130.0;2910.0;;1.0
3857;Paddestoelenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840302;920.0;2260.0;;1.0
3858;Paddestoelenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1100.0;3080.0;;1.0
3859;Paddestoelenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1350.0;3190.0;;1.0
3860;Paddestoelenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1580.0;4600.0;;1.0
3861;Paddestoelenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;2450.0;4000.0;;1.0
3862;Paddestoelenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1180.0;3150.0;;1.0
3863;Paddestoelenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;920.0;2010.0;;1.0
3864;Ericapark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1170.0;2610.0;;1.0
3865;Ericapark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1090.0;2250.0;;1.0
3866;Ericapark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;980.0;3390.0;;1.0
3867;Ericapark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1320.0;3430.0;;1.0
3868;Ericapark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;;;;1.0
3869;Ericapark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1930.0;3370.0;;1.0
3870;Ericapark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1190.0;2880.0;;1.0
3871;Ericapark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1150.0;2340.0;;1.0
3872;Weidebloemenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1140.0;2870.0;;1.0
3873;Weidebloemenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840304;;;;1.0
3874;Weidebloemenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1030.0;2790.0;;1.0
3875;Weidebloemenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1390.0;3000.0;;1.0
3876;Weidebloemenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1920.0;4020.0;;1.0
3877;Weidebloemenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;;;;1.0
3878;Weidebloemenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1420.0;3400.0;;1.0
3879;Weidebloemenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;930.0;2470.0;;1.0
3880;Weidebloemenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1220.0;3050.0;;1.0
3881;Weidebloemenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840305;820.0;2020.0;;1.0
3882;Weidebloemenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1280.0;3270.0;;1.0
3883;Weidebloemenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1500.0;3490.0;;1.0
3884;Weidebloemenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;;;;1.0
3885;Weidebloemenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;;;;1.0
3886;Weidebloemenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1240.0;3240.0;;1.0
3887;Weidebloemenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1140.0;2340.0;;1.0
3888;Edelstenenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1100.0;2540.0;;1.0
3889;Edelstenenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840306;990.0;2250.0;;1.0
3890;Edelstenenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1290.0;3140.0;;1.0
3891;Edelstenenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1580.0;3150.0;;1.0
3892;Edelstenenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;;;;1.0
3893;Edelstenenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;;;;1.0
3894;Edelstenenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1140.0;2940.0;;1.0
3895;Edelstenenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1070.0;2160.0;;1.0
3896;Kromme Aar;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840307;1930.0;5460.0;;1.0
3897;Kromme Aar;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;1.0
3898;Kromme Aar;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;1.0
3899;Kromme Aar;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;1.0
3900;Kromme Aar;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;1.0
3901;Kromme Aar;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;1920.0;5810.0;;1.0
3902;Kromme Aar;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;1760.0;5530.0;;1.0
3903;Kromme Aar;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;1.0
3904;Hoorn;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;940.0;2390.0;;1.0
3905;Hoorn;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;760.0;2110.0;;1.0
3906;Hoorn;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1090.0;2580.0;;1.0
3907;Hoorn;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1290.0;2490.0;;1.0
3908;Hoorn;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1490.0;3830.0;;1.0
3909;Hoorn;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;2060.0;5120.0;;1.0
3910;Hoorn;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1020.0;2940.0;;1.0
3911;Hoorn;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;880.0;1930.0;;1.0
3912;Bedrijventerrein Rijnhaven-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840401;2520.0;4820.0;;1.0
3913;Bedrijventerrein Rijnhaven-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;1.0
3914;Bedrijventerrein Rijnhaven-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;1.0
3915;Bedrijventerrein Rijnhaven-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;1.0
3916;Bedrijventerrein Rijnhaven-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;1.0
3917;Bedrijventerrein Rijnhaven-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;2570.0;5470.0;;1.0
3918;Bedrijventerrein Rijnhaven-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;2700.0;4260.0;;1.0
3919;Bedrijventerrein Rijnhaven-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;1.0
3920;Bedrijventerrein Rijnhaven-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840402;830.0;2190.0;9.7;1.0
3921;Bedrijventerrein Rijnhaven-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840402;490.0;1880.0;;1.0
3922;Bedrijventerrein Rijnhaven-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;;;;1.0
3923;Bedrijventerrein Rijnhaven-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;1700.0;3280.0;;1.0
3924;Bedrijventerrein Rijnhaven-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;1590.0;2800.0;;1.0
3925;Bedrijventerrein Rijnhaven-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;2440.0;4050.0;;1.0
3926;Bedrijventerrein Rijnhaven-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;950.0;2680.0;;1.0
3927;Bedrijventerrein Rijnhaven-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;780.0;2050.0;;1.0
3928;Zeeheldenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840403;870.0;2550.0;5.4;1.0
3929;Zeeheldenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840403;720.0;2320.0;;1.0
3930;Zeeheldenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;940.0;2410.0;;1.0
3931;Zeeheldenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;1210.0;2390.0;;1.0
3932;Zeeheldenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;1070.0;4520.0;;1.0
3933;Zeeheldenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;1280.0;5530.0;;1.0
3934;Zeeheldenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;860.0;3510.0;;1.0
3935;Zeeheldenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;880.0;1870.0;;1.0
3936;Bomenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1020.0;2350.0;;1.0
3937;Bomenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840404;810.0;2060.0;;1.0
3938;Bomenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1270.0;2790.0;;1.0
3939;Bomenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1440.0;2630.0;;1.0
3940;Bomenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;;;;1.0
3941;Bomenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;;;;1.0
3942;Bomenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1070.0;2540.0;;1.0
3943;Bomenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;920.0;1980.0;;1.0
3944;Bospark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840405;930.0;2180.0;;1.0
3945;Bospark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840405;810.0;1980.0;;1.0
3946;Bospark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;1010.0;2490.0;;1.0
3947;Bospark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;1140.0;2380.0;;1.0
3948;Bospark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;1710.0;3550.0;;1.0
3949;Bospark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;2860.0;4960.0;;1.0
