ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
1925;5229 Agents for transport and weighing;2010 1st quarter;82.6;-1.1
1926;5229 Agents for transport and weighing;2010 2nd quarter;88.0;8.3
1927;5229 Agents for transport and weighing;2010 3rd quarter;90.9;12.7
1928;5229 Agents for transport and weighing;2010 4th quarter;93.2;10.7
1929;5229 Agents for transport and weighing;2010;88.7;7.6
1930;5229 Agents for transport and weighing;2011 1st quarter;89.3;8.2
1931;5229 Agents for transport and weighing;2011 2nd quarter;94.4;7.2
1932;5229 Agents for transport and weighing;2011 3rd quarter;93.4;2.8
1933;5229 Agents for transport and weighing;2011 4th quarter;98.2;5.4
1934;5229 Agents for transport and weighing;2011;93.8;5.8
1935;5229 Agents for transport and weighing;2012 1st quarter;92.4;3.4
1936;5229 Agents for transport and weighing;2012 2nd quarter;98.6;4.5
1937;5229 Agents for transport and weighing;2012 3rd quarter;98.5;5.4
1938;5229 Agents for transport and weighing;2012 4th quarter;98.2;0.0
1939;5229 Agents for transport and weighing;2012;96.9;3.3
1940;5229 Agents for transport and weighing;2013 1st quarter;94.9;2.7
1941;5229 Agents for transport and weighing;2013 2nd quarter;97.5;-1.1
1942;5229 Agents for transport and weighing;2013 3rd quarter;97.0;-1.5
1943;5229 Agents for transport and weighing;2013 4th quarter;96.4;-1.9
1944;5229 Agents for transport and weighing;2013;96.5;-0.5
1945;5229 Agents for transport and weighing;2014 1st quarter;91.4;-3.8
1946;5229 Agents for transport and weighing;2014 2nd quarter;96.3;-1.2
1947;5229 Agents for transport and weighing;2014 3rd quarter;99.2;2.2
1948;5229 Agents for transport and weighing;2014 4th quarter;101.4;5.3
1949;5229 Agents for transport and weighing;2014;97.1;0.6
1950;5229 Agents for transport and weighing;2015 1st quarter;95.9;5.0
1951;5229 Agents for transport and weighing;2015 2nd quarter;98.4;2.2
1952;5229 Agents for transport and weighing;2015 3rd quarter;100.1;1.0
1953;5229 Agents for transport and weighing;2015 4th quarter;105.6;4.1
1954;5229 Agents for transport and weighing;2015;100.0;3.0
1955;5229 Agents for transport and weighing;2016 1st quarter;94.5;-1.5
1956;5229 Agents for transport and weighing;2016 2nd quarter;97.9;-0.5
1957;5229 Agents for transport and weighing;2016 3rd quarter;98.4;-1.7
1958;5229 Agents for transport and weighing;2016 4th quarter;107.6;1.9
1959;5229 Agents for transport and weighing;2016;99.6;-0.4
1960;5229 Agents for transport and weighing;2017 1st quarter;100.8;6.7
1961;5229 Agents for transport and weighing;2017 2nd quarter;104.3;6.5
1962;5229 Agents for transport and weighing;2017 3rd quarter;105.1;6.8
1963;5229 Agents for transport and weighing;2017 4th quarter;113.1;5.1
1964;5229 Agents for transport and weighing;2017;105.8;6.2
1965;5229 Agents for transport and weighing;2018 1st quarter;105.1;4.3
1966;5229 Agents for transport and weighing;2018 2nd quarter;107.6;3.2
1967;5229 Agents for transport and weighing;2018 3rd quarter;111.5;6.1
1968;5229 Agents for transport and weighing;2018 4th quarter;118.0;4.3
1969;5229 Agents for transport and weighing;2018;110.6;4.5
1970;5229 Agents for transport and weighing;2019 1st quarter;108.7;3.4
1971;5229 Agents for transport and weighing;2019 2nd quarter;108.4;0.7
1972;5229 Agents for transport and weighing;2019 3rd quarter;110.4;-0.9
1973;5229 Agents for transport and weighing;2019 4th quarter;117.4;-0.5
1974;5229 Agents for transport and weighing;2019;111.2;0.6
1975;5229 Agents for transport and weighing;2020 1st quarter;106.6;-1.9
1976;5229 Agents for transport and weighing;2020 2nd quarter;105.6;-2.5
1977;5229 Agents for transport and weighing;2020 3rd quarter;110.1;-0.3
1978;5229 Agents for transport and weighing;2020 4th quarter;123.6;5.3
1979;5229 Agents for transport and weighing;2020;111.5;0.2
1980;5229 Agents for transport and weighing;2021 1st quarter;120.2;12.7
1981;5229 Agents for transport and weighing;2021 2nd quarter;132.2;25.1
1982;5229 Agents for transport and weighing;2021 3rd quarter;144.0;30.8
1983;5229 Agents for transport and weighing;2021 4rd quarter;171.5;38.7
1984;5229 Agents for transport and weighing;2021;142.0;27.3
1985;5229 Agents for transport and weighing;2022 1st quarter;165.1;37.4
1986;5229 Agents for transport and weighing;2022 2nd quarter;177.7;34.5
1987;5229 Agents for transport and weighing;2022 3rd quarter;183.6;27.5
1988;5229 Agents for transport and weighing;2022 4th quarter;178.6;4.1
1989;5229 Agents for transport and weighing;2022;176.2;24.1
1990;5229 Agents for transport and weighing;2023 1st quarter;145.2;-12.1
1991;5229 Agents for transport and weighing;2023 2nd quarter;137.7;-22.5
1992;5229 Agents for transport and weighing;2023 3rd quarter;129.6;-29.4
1993;5229 Agents for transport and weighing;2023 4th quarter;139.2;-22.0
1994;5229 Agents for transport and weighing;2023;137.9;-21.7
1995;53 Postal and courier activities;2005 1st quarter;95.5;
1996;53 Postal and courier activities;2005 2nd quarter;96.5;
1997;53 Postal and courier activities;2005 3rd quarter;88.7;
1998;53 Postal and courier activities;2005 4th quarter;110.3;
1999;53 Postal and courier activities;2005;97.8;
2000;53 Postal and courier activities;2006 1st quarter;100.6;5.3
2001;53 Postal and courier activities;2006 2nd quarter;97.8;1.4
2002;53 Postal and courier activities;2006 3rd quarter;92.6;4.3
2003;53 Postal and courier activities;2006 4th quarter;112.5;1.9
2004;53 Postal and courier activities;2006;100.9;3.2
2005;53 Postal and courier activities;2007 1st quarter;101.1;0.5
2006;53 Postal and courier activities;2007 2nd quarter;100.7;2.9
2007;53 Postal and courier activities;2007 3rd quarter;92.4;-0.2
2008;53 Postal and courier activities;2007 4th quarter;111.0;-1.4
2009;53 Postal and courier activities;2007;101.3;0.4
2010;53 Postal and courier activities;2008 1st quarter;104.1;3.0
2011;53 Postal and courier activities;2008 2nd quarter;102.2;1.5
2012;53 Postal and courier activities;2008 3rd quarter;95.8;3.6
2013;53 Postal and courier activities;2008 4th quarter;114.7;3.4
2014;53 Postal and courier activities;2008;104.2;2.9
2015;53 Postal and courier activities;2009 1st quarter;96.8;-7.1
2016;53 Postal and courier activities;2009 2nd quarter;95.6;-6.5
2017;53 Postal and courier activities;2009 3rd quarter;90.2;-5.9
2018;53 Postal and courier activities;2009 4th quarter;108.6;-5.3
2019;53 Postal and courier activities;2009;97.8;-6.2
2020;53 Postal and courier activities;2010 1st quarter;93.9;-3.0
2021;53 Postal and courier activities;2010 2nd quarter;91.6;-4.2
2022;53 Postal and courier activities;2010 3rd quarter;85.0;-5.7
2023;53 Postal and courier activities;2010 4th quarter;102.2;-5.9
2024;53 Postal and courier activities;2010;93.2;-4.7
2025;53 Postal and courier activities;2011 1st quarter;90.5;-3.6
2026;53 Postal and courier activities;2011 2nd quarter;90.8;-0.9
2027;53 Postal and courier activities;2011 3rd quarter;85.5;0.6
2028;53 Postal and courier activities;2011 4th quarter;101.8;-0.4
2029;53 Postal and courier activities;2011;92.1;-1.1
2030;53 Postal and courier activities;2012 1st quarter;91.9;1.6
2031;53 Postal and courier activities;2012 2nd quarter;89.8;-1.1
2032;53 Postal and courier activities;2012 3rd quarter;86.8;1.5
2033;53 Postal and courier activities;2012 4th quarter;101.9;0.2
2034;53 Postal and courier activities;2012;92.6;0.5
2035;53 Postal and courier activities;2013 1st quarter;90.2;-1.9
2036;53 Postal and courier activities;2013 2nd quarter;89.7;-0.2
2037;53 Postal and courier activities;2013 3rd quarter;87.6;1.0
2038;53 Postal and courier activities;2013 4th quarter;105.1;3.1
2039;53 Postal and courier activities;2013;93.1;0.6
2040;53 Postal and courier activities;2014 1st quarter;94.2;4.4
2041;53 Postal and courier activities;2014 2nd quarter;94.0;4.9
2042;53 Postal and courier activities;2014 3rd quarter;91.8;4.8
2043;53 Postal and courier activities;2014 4th quarter;109.8;4.5
2044;53 Postal and courier activities;2014;97.5;4.6
2045;53 Postal and courier activities;2015 1st quarter;95.4;1.3
2046;53 Postal and courier activities;2015 2nd quarter;96.9;3.0
2047;53 Postal and courier activities;2015 3rd quarter;94.6;3.1
2048;53 Postal and courier activities;2015 4th quarter;113.0;3.0
2049;53 Postal and courier activities;2015;100.0;2.6
2050;53 Postal and courier activities;2016 1st quarter;98.9;3.6
2051;53 Postal and courier activities;2016 2nd quarter;98.1;1.3
2052;53 Postal and courier activities;2016 3rd quarter;95.9;1.3
2053;53 Postal and courier activities;2016 4th quarter;115.4;2.1
2054;53 Postal and courier activities;2016;102.1;2.1
2055;53 Postal and courier activities;2017 1st quarter;104.0;5.2
2056;53 Postal and courier activities;2017 2nd quarter;102.1;4.1
2057;53 Postal and courier activities;2017 3rd quarter;100.3;4.7
2058;53 Postal and courier activities;2017 4th quarter;119.3;3.4
2059;53 Postal and courier activities;2017;106.4;4.3
2060;53 Postal and courier activities;2018 1st quarter;107.4;3.3
2061;53 Postal and courier activities;2018 2nd quarter;108.7;6.5
2062;53 Postal and courier activities;2018 3rd quarter;109.6;9.3
2063;53 Postal and courier activities;2018 4th quarter;129.1;8.2
2064;53 Postal and courier activities;2018;113.7;6.9
2065;53 Postal and courier activities;2019 1st quarter;116.0;8.0
2066;53 Postal and courier activities;2019 2nd quarter;115.0;5.8
2067;53 Postal and courier activities;2019 3rd quarter;111.0;1.3
2068;53 Postal and courier activities;2019 4th quarter;128.3;-0.6
2069;53 Postal and courier activities;2019;117.6;3.4
2070;53 Postal and courier activities;2020 1st quarter;114.1;-1.7
2071;53 Postal and courier activities;2020 2nd quarter;126.6;10.0
2072;53 Postal and courier activities;2020 3rd quarter;123.9;11.6
2073;53 Postal and courier activities;2020 4th quarter;161.2;25.6
2074;53 Postal and courier activities;2020;131.4;11.8
2075;53 Postal and courier activities;2021 1st quarter;154.8;35.7
2076;53 Postal and courier activities;2021 2nd quarter;147.0;16.1
2077;53 Postal and courier activities;2021 3rd quarter;135.6;9.5
2078;53 Postal and courier activities;2021 4rd quarter;162.5;0.8
2079;53 Postal and courier activities;2021;150.0;14.1
2080;53 Postal and courier activities;2022 1st quarter;142.0;-8.3
2081;53 Postal and courier activities;2022 2nd quarter;142.8;-2.8
2082;53 Postal and courier activities;2022 3rd quarter;141.2;4.1
2083;53 Postal and courier activities;2022 4th quarter;163.3;0.5
2084;53 Postal and courier activities;2022;147.3;-1.8
2085;53 Postal and courier activities;2023 1st quarter;143.6;1.1
2086;53 Postal and courier activities;2023 2nd quarter;141.4;-1.0
2087;53 Postal and courier activities;2023 3rd quarter;138.2;-2.2
2088;53 Postal and courier activities;2023 4th quarter;178.6;9.4
2089;53 Postal and courier activities;2023;150.4;2.1
2090;532 Other postal and courier activities;2005 1st quarter;64.3;
2091;532 Other postal and courier activities;2005 2nd quarter;69.0;
2092;532 Other postal and courier activities;2005 3rd quarter;65.9;
2093;532 Other postal and courier activities;2005 4th quarter;78.7;
2094;532 Other postal and courier activities;2005;69.5;
2095;532 Other postal and courier activities;2006 1st quarter;73.4;14.2
2096;532 Other postal and courier activities;2006 2nd quarter;74.6;8.1
2097;532 Other postal and courier activities;2006 3rd quarter;75.2;14.1
2098;532 Other postal and courier activities;2006 4th quarter;84.9;7.9
2099;532 Other postal and courier activities;2006;77.0;10.9
2100;532 Other postal and courier activities;2007 1st quarter;74.2;1.1
2101;532 Other postal and courier activities;2007 2nd quarter;80.1;7.3
2102;532 Other postal and courier activities;2007 3rd quarter;74.8;-0.5
2103;532 Other postal and courier activities;2007 4th quarter;86.6;2.1
2104;532 Other postal and courier activities;2007;78.9;2.5
2105;532 Other postal and courier activities;2008 1st quarter;82.9;11.8
2106;532 Other postal and courier activities;2008 2nd quarter;86.3;7.8
2107;532 Other postal and courier activities;2008 3rd quarter;82.3;10.0
2108;532 Other postal and courier activities;2008 4th quarter;90.8;4.7
2109;532 Other postal and courier activities;2008;85.6;8.4
2110;532 Other postal and courier activities;2009 1st quarter;74.6;-10.1
2111;532 Other postal and courier activities;2009 2nd quarter;75.7;-12.3
2112;532 Other postal and courier activities;2009 3rd quarter;74.7;-9.2
2113;532 Other postal and courier activities;2009 4th quarter;83.6;-7.9
2114;532 Other postal and courier activities;2009;77.1;-9.9
2115;532 Other postal and courier activities;2010 1st quarter;70.2;-5.9
2116;532 Other postal and courier activities;2010 2nd quarter;74.8;-1.2
2117;532 Other postal and courier activities;2010 3rd quarter;72.4;-3.1
2118;532 Other postal and courier activities;2010 4th quarter;83.9;0.3
2119;532 Other postal and courier activities;2010;75.3;-2.4
2120;532 Other postal and courier activities;2011 1st quarter;75.1;7.0
2121;532 Other postal and courier activities;2011 2nd quarter;78.6;5.1
2122;532 Other postal and courier activities;2011 3rd quarter;77.9;7.6
2123;532 Other postal and courier activities;2011 4th quarter;85.5;2.0
2124;532 Other postal and courier activities;2011;79.3;5.3
2125;532 Other postal and courier activities;2012 1st quarter;80.6;7.4
2126;532 Other postal and courier activities;2012 2nd quarter;81.0;3.1
2127;532 Other postal and courier activities;2012 3rd quarter;81.4;4.5
2128;532 Other postal and courier activities;2012 4th quarter;87.8;2.7
2129;532 Other postal and courier activities;2012;82.7;4.3
2130;532 Other postal and courier activities;2013 1st quarter;81.0;0.5
2131;532 Other postal and courier activities;2013 2nd quarter;85.1;5.0
2132;532 Other postal and courier activities;2013 3rd quarter;83.6;2.7
2133;532 Other postal and courier activities;2013 4th quarter;93.7;6.7
2134;532 Other postal and courier activities;2013;85.9;3.8
2135;532 Other postal and courier activities;2014 1st quarter;88.0;8.6
2136;532 Other postal and courier activities;2014 2nd quarter;90.9;6.9
2137;532 Other postal and courier activities;2014 3rd quarter;91.4;9.2
2138;532 Other postal and courier activities;2014 4th quarter;100.2;6.9
2139;532 Other postal and courier activities;2014;92.6;7.9
2140;532 Other postal and courier activities;2015 1st quarter;93.5;6.3
2141;532 Other postal and courier activities;2015 2nd quarter;98.4;8.2
2142;532 Other postal and courier activities;2015 3rd quarter;99.2;8.6
2143;532 Other postal and courier activities;2015 4th quarter;108.9;8.7
2144;532 Other postal and courier activities;2015;100.0;8.0
2145;532 Other postal and courier activities;2016 1st quarter;101.2;8.2
2146;532 Other postal and courier activities;2016 2nd quarter;103.3;5.0
2147;532 Other postal and courier activities;2016 3rd quarter;104.3;5.2
2148;532 Other postal and courier activities;2016 4th quarter;119.4;9.6
2149;532 Other postal and courier activities;2016;107.0;7.0
2150;532 Other postal and courier activities;2017 1st quarter;113.4;12.1
2151;532 Other postal and courier activities;2017 2nd quarter;110.1;6.6
2152;532 Other postal and courier activities;2017 3rd quarter;110.0;5.4
2153;532 Other postal and courier activities;2017 4th quarter;124.4;4.2
2154;532 Other postal and courier activities;2017;114.5;6.9
2155;532 Other postal and courier activities;2018 1st quarter;117.0;3.2
2156;532 Other postal and courier activities;2018 2nd quarter;119.5;8.6
2157;532 Other postal and courier activities;2018 3rd quarter;125.6;14.1
2158;532 Other postal and courier activities;2018 4th quarter;139.9;12.5
2159;532 Other postal and courier activities;2018;125.5;9.6
2160;532 Other postal and courier activities;2019 1st quarter;131.8;12.7
2161;532 Other postal and courier activities;2019 2nd quarter;130.0;8.8
2162;532 Other postal and courier activities;2019 3rd quarter;128.5;2.3
2163;532 Other postal and courier activities;2019 4th quarter;141.0;0.7
2164;532 Other postal and courier activities;2019;132.8;5.8
2165;532 Other postal and courier activities;2020 1st quarter;;
2166;532 Other postal and courier activities;2020 2nd quarter;;
2167;532 Other postal and courier activities;2020 3rd quarter;;
2168;532 Other postal and courier activities;2020 4th quarter;;
2169;532 Other postal and courier activities;2020;;
2170;532 Other postal and courier activities;2021 1st quarter;;
2171;532 Other postal and courier activities;2021 2nd quarter;;
2172;532 Other postal and courier activities;2021 3rd quarter;;
2173;532 Other postal and courier activities;2021 4rd quarter;;
2174;532 Other postal and courier activities;2021;;
2175;532 Other postal and courier activities;2022 1st quarter;;
2176;532 Other postal and courier activities;2022 2nd quarter;;
2177;532 Other postal and courier activities;2022 3rd quarter;;
2178;532 Other postal and courier activities;2022 4th quarter;;
2179;532 Other postal and courier activities;2022;;
2180;532 Other postal and courier activities;2023 1st quarter;;
2181;532 Other postal and courier activities;2023 2nd quarter;;
2182;532 Other postal and courier activities;2023 3rd quarter;;
2183;532 Other postal and courier activities;2023 4th quarter;;
2184;532 Other postal and courier activities;2023;;
