ID;Kapitaal;SBI93;Jaren;Totaal_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkWerken_4;ExterneVervoermiddelen_5;InterneTransportmiddelen_6;Computers_7;OverigeMachinesEnInstallaties_8;OverigeKapitaalgoederen_9;GrondEnTerreinen_10;Bedrijfs_11;GrondWaterEnWegenbouwkWerken_12;ExterneVervoermiddelen_13;InterneTransportmiddelen_14;Computers_15;OverigeMachinesEnInstallaties_16;OverigeKapitaalgoederen_17
355;1236;24 Chemische industrie;1997;812;5;96;19;23;18;18;613;20;0.6;11.9;2.3;2.9;2.2;2.2;75.5;2.5
356;1236;24 Chemische industrie;1998;751;11;90;7;19;4;13;589;18;1.5;12.0;1.0;2.5;0.5;1.7;78.3;2.4
357;1236;25 Rubber- en kunststofverw. ind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358;1236;25 Rubber- en kunststofverw. ind.;1993;114;0;13;0;6;3;2;85;6;0.4;11.1;0.4;5.2;2.8;2.0;74.2;5.2
359;1236;25 Rubber- en kunststofverw. ind.;1994;95;5;5;0;7;5;2;67;4;5.7;5.3;0.5;7.2;5.3;2.4;70.3;3.8
360;1236;25 Rubber- en kunststofverw. ind.;1995;82;3;5;0;6;8;1;55;5;3.3;5.5;0.0;7.7;9.9;1.1;66.9;5.5
361;1236;25 Rubber- en kunststofverw. ind.;1996;145;1;11;0;13;10;3;103;2;0.6;7.8;0.0;9.1;6.9;2.2;71.5;1.6
362;1236;25 Rubber- en kunststofverw. ind.;1997;110;0;10;0;11;5;1;75;7;0.4;9.5;0.4;9.9;4.1;0.8;68.2;6.6
363;1236;25 Rubber- en kunststofverw. ind.;1998;152;0;4;0;10;4;2;131;1;0.0;2.4;0.0;6.3;2.7;1.2;86.0;0.9
364;1236;26 Glas-, aardew.-, cement-, kalkind.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
365;1236;26 Glas-, aardew.-, cement-, kalkind.;1993;99;0;9;3;17;5;1;61;2;0.5;8.7;3.2;17.4;5.0;1.4;61.9;1.8
366;1236;26 Glas-, aardew.-, cement-, kalkind.;1994;133;11;18;2;10;8;2;80;3;8.2;13.6;1.7;7.1;6.1;1.7;59.9;2.4
367;1236;26 Glas-, aardew.-, cement-, kalkind.;1995;134;5;16;1;10;8;1;85;7;3.7;12.2;1.0;7.8;6.1;0.7;63.2;5.4
368;1236;26 Glas-, aardew.-, cement-, kalkind.;1996;129;4;17;0;20;14;1;69;3;2.8;13.0;0.4;15.5;10.9;1.1;53.9;2.1
369;1236;26 Glas-, aardew.-, cement-, kalkind.;1997;148;3;26;0;14;8;1;93;2;1.8;17.8;0.3;9.2;5.5;0.9;62.6;1.5
370;1236;26 Glas-, aardew.-, cement-, kalkind.;1998;102;0;9;0;15;6;2;66;3;0.4;8.9;0.4;14.3;5.8;2.2;65.2;2.7
371;1236;27 Basismetaalindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372;1236;27 Basismetaalindustrie;1993;88;0;6;1;4;7;1;63;6;0.0;6.7;1.5;4.6;8.2;1.0;71.3;6.7
373;1236;27 Basismetaalindustrie;1994;226;5;20;31;8;50;9;101;4;2.0;8.6;13.9;3.6;22.1;3.8;44.8;1.6
374;1236;27 Basismetaalindustrie;1995;123;0;18;2;4;8;3;88;2;0.0;14.3;1.5;2.9;6.6;2.2;71.3;1.8
375;1236;27 Basismetaalindustrie;1996;85;0;1;0;4;15;1;62;2;0.5;1.6;0.0;4.8;17.0;1.1;72.9;2.1
376;1236;27 Basismetaalindustrie;1997;462;0;15;12;4;20;8;399;5;0.1;3.1;2.6;0.8;4.4;1.8;86.3;1.1
377;1236;27 Basismetaalindustrie;1998;62;1;14;0;3;1;2;39;0;2.2;22.8;0.0;5.1;2.2;3.7;64.0;0.7
378;1236;28 Metaalproductenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379;1236;28 Metaalproductenindustrie;1993;303;7;82;2;18;23;5;157;10;2.2;27.0;0.6;6.0;7.6;1.5;51.9;3.3
380;1236;28 Metaalproductenindustrie;1994;177;2;29;0;21;5;8;103;8;1.3;16.6;0.3;12.0;3.1;4.3;58.1;4.6
381;1236;28 Metaalproductenindustrie;1995;258;0;58;2;44;15;4;123;12;0.0;22.3;0.9;17.0;6.0;1.6;47.6;4.7
382;1236;28 Metaalproductenindustrie;1996;195;4;15;0;26;7;8;128;7;1.9;7.5;0.0;13.3;3.7;4.2;66.0;3.7
383;1236;28 Metaalproductenindustrie;1997;235;5;86;2;25;8;6;88;14;2.3;36.6;0.8;10.6;3.5;2.7;37.5;6.0
384;1236;28 Metaalproductenindustrie;1998;191;13;32;2;36;9;4;91;4;6.7;16.9;1.0;18.8;4.8;1.9;47.9;2.1
385;1236;29 Machine- en apparatenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
386;1236;29 Machine- en apparatenindustrie;1993;216;5;36;0;40;2;7;108;17;2.3;16.8;0.2;18.7;1.1;3.4;49.8;7.8
387;1236;29 Machine- en apparatenindustrie;1994;186;1;44;1;35;3;10;79;11;0.7;23.7;0.5;19.1;1.7;5.6;42.5;6.1
388;1236;29 Machine- en apparatenindustrie;1995;166;6;35;1;40;3;14;56;11;3.6;21.0;0.5;24.3;1.6;8.5;33.6;6.8
389;1236;29 Machine- en apparatenindustrie;1996;242;14;44;0;49;5;7;109;14;5.6;18.0;0.0;20.5;2.1;3.0;45.0;5.6
390;1236;29 Machine- en apparatenindustrie;1997;275;4;72;1;45;5;10;128;10;1.5;26.1;0.3;16.4;1.8;3.8;46.4;3.8
391;1236;29 Machine- en apparatenindustrie;1998;289;8;111;1;36;7;7;114;5;2.7;38.3;0.5;12.4;2.4;2.5;39.4;1.9
392;1236;30 Kantoormach.- en computerindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
393;1236;30 Kantoormach.- en computerindustrie;1993;29;0;0;0;2;2;2;20;3;0.0;1.6;0.0;7.8;6.3;6.3;68.8;10.9
394;1236;30 Kantoormach.- en computerindustrie;1994;16;0;0;0;5;0;8;2;0;0.0;0.0;0.0;30.6;0.0;50.0;13.9;2.8
395;1236;30 Kantoormach.- en computerindustrie;1995;22;0;0;0;2;1;2;15;1;0.0;2.1;0.0;8.3;4.2;10.4;70.8;4.2
396;1236;30 Kantoormach.- en computerindustrie;1996;34;0;3;0;0;2;4;22;3;0.0;8.0;0.0;1.3;5.3;10.7;65.3;8.0
397;1236;30 Kantoormach.- en computerindustrie;1997;14;0;0;0;1;0;0;11;0;0.0;3.2;0.0;9.7;3.2;3.2;80.6;3.2
398;1236;30 Kantoormach.- en computerindustrie;1998;22;0;4;0;2;2;0;12;2;0.0;18.8;0.0;8.3;8.3;2.1;56.3;8.3
399;1236;31-33 Elektr. medische en optische app;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;1236;31-33 Elektr. medische en optische app;1993;659;34;199;5;20;4;24;301;73;5.2;30.2;0.8;3.0;0.6;3.6;45.7;11.0
401;1236;31-33 Elektr. medische en optische app;1994;558;46;190;4;58;5;34;192;31;8.2;34.0;0.7;10.3;0.8;6.0;34.4;5.6
402;1236;31-33 Elektr. medische en optische app;1995;817;24;454;11;19;3;19;261;28;2.9;55.5;1.3;2.3;0.4;2.3;31.9;3.4
403;1236;31-33 Elektr. medische en optische app;1996;387;18;81;2;20;3;14;225;24;4.6;20.9;0.6;5.3;0.8;3.6;58.1;6.2
404;1236;31-33 Elektr. medische en optische app;1997;313;5;67;5;23;5;28;165;15;1.6;21.4;1.4;7.4;1.7;8.8;52.6;4.8
405;1236;31-33 Elektr. medische en optische app;1998;501;3;91;2;25;5;17;338;19;0.6;18.2;0.5;5.1;1.0;3.4;67.5;3.7
406;1236;34-35 Transportmiddelenindustrie;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
407;1236;34-35 Transportmiddelenindustrie;1993;115;1;20;6;15;5;2;47;18;1.2;17.8;5.5;13.4;4.0;2.0;41.1;15.4
408;1236;34-35 Transportmiddelenindustrie;1994;286;5;45;3;11;5;36;177;3;1.9;15.7;1.1;4.0;1.9;12.5;62.1;1.0
409;1236;34-35 Transportmiddelenindustrie;1995;217;3;21;2;15;8;2;163;2;1.5;9.8;1.0;7.1;3.5;1.0;75.2;0.8
410;1236;34-35 Transportmiddelenindustrie;1996;93;3;26;0;5;3;2;50;3;3.4;27.9;0.5;5.4;2.9;2.0;53.9;3.4
411;1236;34-35 Transportmiddelenindustrie;1997;269;0;21;98;13;5;0;114;17;0.2;7.9;36.3;4.7;2.0;0.2;42.4;6.4
412;1236;34-35 Transportmiddelenindustrie;1998;69;3;11;0;14;3;1;37;1;3.9;15.7;0.0;19.6;3.9;2.0;53.6;2.0
413;1236;36 Meubel- en ov. industrie n.e.g.;1992;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
414;1236;36 Meubel- en ov. industrie n.e.g.;1993;53;0;0;0;10;8;1;31;4;0.0;0.0;0.0;19.0;14.7;1.7;58.6;6.9
415;1236;36 Meubel- en ov. industrie n.e.g.;1994;115;0;17;0;13;3;3;74;5;0.0;14.6;0.0;11.5;2.8;2.8;64.8;4.0
416;1236;36 Meubel- en ov. industrie n.e.g.;1995;44;8;2;0;8;2;3;10;12;17.7;4.2;0.0;17.7;4.2;6.3;24.0;27.1
417;1236;36 Meubel- en ov. industrie n.e.g.;1996;29;0;1;0;10;1;0;16;0;0.0;3.1;0.0;34.4;4.7;1.6;54.7;1.6
418;1236;36 Meubel- en ov. industrie n.e.g.;1997;29;0;1;0;8;1;0;17;2;0.0;4.6;0.0;27.7;3.1;1.5;56.9;6.2
419;1236;36 Meubel- en ov. industrie n.e.g.;1998;32;0;0;0;12;0;1;16;2;0.0;0.0;0.0;37.1;1.4;2.9;50.0;7.1
