ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Omschrijving_49;Inwonertal_50;Omgevingsadressendichtheid_51
297;599;599;Rotterdam                                         ;Rotterdam                                         ;10;Rotterdam                                         ;29;Groot-Rijnmond                                    ;291;Rijnmond                                          ;2910;Rijnmond                                          ;4607;GGD Rotterdam-Rijnmond                            ;       24 ;Rotterdam                                         ;2802;Rotterdam en omgeving                             ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;          ;                                                  ;17;Rotterdam-Rijnmond                                ;29;Rijnmond                                          ;14;Rotterdam                                         ;14;Rotterdam                                         ;8;250 000 inwoners of meer                          ;1;Zeer sterk stedelijk     ;610386;3834
298;277;277;Rozendaal                                         ;Rozendaal                                         ;5;Arnhem                                            ;15;Arnhem/Nijmegen                                   ;150;Arnhem/Nijmegen                                   ;1500;Arnhem/Nijmegen                                   ;1911;Veiligh. en Gez. Gelderland-Midden                ;       09 ;Centraal-Gelderland                               ;2505;Veluwezoom en Betuwe                              ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL226    ;Arnhem/Nijmegen                                   ;7;Gelderland-Midden                                 ;25;Gelderland                                        ;2;Arnhem                                            ;11;IJssel en Rijn                                    ;    08    ;Veluwe en Veluwerand                              ;7;Gelderland-Midden                                 ;14;Arnhem/Nijmegen                                   ;6;Arnhem                                            ;6;Arnhem                                            ;1;minder dan 5 000 inwoners                         ;4;Weinig stedelijk         ;1512;826
299;840;840;Rucphen                                           ;Rucphen                                           ;2;Breda                                             ;33;West-Noord-Brabant                                ;330;West-Noord-Brabant                                ;3300;West-Noord-Brabant                                ;5206;GGD West-Brabant                                  ;       20 ;Zuidwest-Nederland                                ;3005;Westelijke Zandgronden                            ;12;Zuidwest-Brabant                                  ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL411    ;West-Noord-Brabant                                ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;25;West-Brabant                                      ;    13    ;West- en Midden-Brabant                           ;20;Midden- en West-Brabant                           ;34;West-Brabant                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;22430;648
300;441;441;Schagen                                           ;Schagen                                           ;14;Alkmaar                                           ;18;Kop van Noord-Holland                             ;180;Kop van Noord-Holland                             ;1800;Kop van Noord-Holland                             ;2707;GGD Hollands-Noorden                              ;       37 ;Noordwest-Holland                                 ;2705;West-Friesland en omgeving                        ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL321    ;Kop van Noord-Holland                             ;10;Noord-Holland-Noord                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;19;Noord-Holland-Noord                               ;    17    ;Overig Nederland                                  ;10;Noord-Holland-Noord                               ;23;Kop van Noord-Holland                             ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;18671;1186
301;458;458;Schermer                                          ;Schermer                                          ;14;Alkmaar                                           ;19;Alkmaar en omgeving                               ;190;Alkmaar en omgeving                               ;1900;Alkmaar en omgeving                               ;2707;GGD Hollands-Noorden                              ;       37 ;Noordwest-Holland                                 ;2706;Waterland en N.-Hollandse Droogmakerijen          ;8;Waterland en Droogmakerijen                       ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL322    ;Alkmaar en omgeving                               ;10;Noord-Holland-Noord                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;19;Noord-Holland-Noord                               ;    17    ;Overig Nederland                                  ;10;Noord-Holland-Noord                               ;24;Noord-Kennemerland                                ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;5359;132
302;279;279;Scherpenzeel                                      ;Scherpenzeel                                      ;5;Arnhem                                            ;13;Veluwe                                            ;130;Veluwe                                            ;1300;Veluwe                                            ;1911;Veiligh. en Gez. Gelderland-Midden                ;       32 ;Gooi-, Eem- en Flevoland                          ;2507;Westelijke Veluwe                                 ;5;Centraal Veehouderijgebied                        ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL221    ;Veluwe                                            ;7;Gelderland-Midden                                 ;25;Gelderland                                        ;2;Arnhem                                            ;10;De Vallei                                         ;    08    ;Veluwe en Veluwerand                              ;7;Gelderland-Midden                                 ;16;Eem en Vallei                                     ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;9327;808
303;606;606;Schiedam                                          ;Schiedam                                          ;10;Rotterdam                                         ;29;Groot-Rijnmond                                    ;291;Rijnmond                                          ;2910;Rijnmond                                          ;4607;GGD Rotterdam-Rijnmond                            ;       24 ;Rotterdam                                         ;2802;Rotterdam en omgeving                             ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;    17    ;Overig Nederland                                  ;17;Rotterdam-Rijnmond                                ;29;Rijnmond                                          ;14;Rotterdam                                         ;14;Rotterdam                                         ;5;50 000 tot 100 000 inwoners                       ;1;Zeer sterk stedelijk     ;75718;3342
304;88;88;Schiermonnikoog                                   ;Schiermonnikoog                                   ;17;Leeuwarden                                        ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2104;Eilanden                                          ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;    01    ;Waddeneilanden                                    ;2;Fryslân                                           ;4;Friesland-Noord                                   ;0;                                                  ;0;                                                  ;1;minder dan 5 000 inwoners                         ;5;Niet stedelijk           ;957;246
305;844;844;Schijndel                                         ;Schijndel                                         ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;351;Stadsgewest 's-Hertogenbosch                      ;3510;Stadsgewest 's-Hertogenbosch                      ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;    13    ;West- en Midden-Brabant                           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;23044;940
306;962;962;Schinnen                                          ;Schinnen                                          ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;32;Westelijke Mijnstreek                             ;    15    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;40;Westelijke Mijnstreek                             ;0;                                                  ;20;Geleen/Sittard                                    ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;13408;442
307;608;608;Schoonhoven                                       ;Schoonhoven                                       ;9;'s-Gravenhage                                     ;28;Oost-Zuid-Holland                                 ;280;Oost-Zuid-Holland                                 ;2800;Oost-Zuid-Holland                                 ;4506;GGD Hollands-Midden                               ;       24 ;Rotterdam                                         ;2806;Krimpenerwaard en Oostelijk Rijnland              ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL334    ;Oost-Zuid-Holland                                 ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;    17    ;Overig Nederland                                  ;16;Hollands-Midden                                   ;27;Zuid-Holland-Oost                                 ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;11922;1090
308;Schouwen-Duiveland;1676;Schouwen-Duiveland                                ;Schouwen+Duiveland                                ;12;Middelburg                                        ;32;Overig Zeeland                                    ;320;Overig Zeeland                                    ;3200;Overig Zeeland                                    ;5006;GGD Zeeland                                       ;       20 ;Zuidwest-Nederland                                ;2901;Noordelijk Zeeland                                ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL34    ;Zeeland                                           ; NL342    ;Overig Zeeland                                    ;19;Zeeland                                           ;29;Zeeland                                           ;3;'s-Gravenhage                                     ;24;Zeeland                                           ;    02    ;Noordzeebadplaatsen                               ;19;Zeeland                                           ;31;Oosterschelde regio                               ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;34203;477
309;965;965;Simpelveld                                        ;Simpelveld                                        ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;33;Parkstad Limburg                                  ;    15    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;41;Oostelijk Zuid-Limburg                            ;0;                                                  ;21;Heerlen                                           ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;10953;567
310;Sint Anthonis;1702;Sint Anthonis                                     ;Sint Anthonis                                     ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3009;Maaskant en Land van Cuijk                        ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;    14    ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11796;252
311;845;845;Sint-Michielsgestel                               ;Sint+Michielsgestel                               ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;351;Stadsgewest 's-Hertogenbosch                      ;3510;Stadsgewest 's-Hertogenbosch                      ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3008;Midden-Noord-Brabant                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;    13    ;West- en Midden-Brabant                           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;18;'s-Hertogenbosch                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;28114;556
312;846;846;Sint-Oedenrode                                    ;Sint+Oedenrode                                    ;1;'s-Hertogenbosch                                  ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;    13    ;West- en Midden-Brabant                           ;21;Brabant-Noord                                     ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;17818;645
313;Sittard-Geleen;1883;Sittard-Geleen                                    ;Sittard+Geleen                                    ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;32;Westelijke Mijnstreek                             ;    15    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;40;Westelijke Mijnstreek                             ;20;Geleen/Sittard                                    ;20;Geleen/Sittard                                    ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;94814;1338
314;51;51;Skarsterlân                                       ;Skarsterlân                                       ;17;Leeuwarden                                        ;6;Zuidoost-Friesland                                ;60;Zuidoost-Friesland                                ;600;Zuidoost-Friesland                                ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2102;Weidestreek in Friesland                          ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL123    ;Zuidoost-Friesland                                ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;    05    ;Meren in Gron., Friesl., N.W.-Overijssel          ;2;Fryslân                                           ;5;Zuidwest-Friesland                                ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;27376;574
315;610;610;Sliedrecht                                        ;Sliedrecht                                        ;11;Dordrecht                                         ;30;Zuidoost-Zuid-Holland                             ;300;Zuidoost-Zuid-Holland                             ;3001;Drechtsteden                                      ;4810;GGD Zuid-Holland-Zuid                             ;       24 ;Rotterdam                                         ;2807;Alblasserwaard en Vijfherenlanden                 ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL336    ;Zuidoost-Zuid-Holland                             ;18;Zuid-Holland-Zuid                                 ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;    04    ;Deltagebied                                       ;18;Zuid-Holland-Zuid                                 ;30;Zuid-Holland-Zuid                                 ;15;Dordrecht                                         ;15;Dordrecht                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;24061;1583
316;40;40;Slochteren                                        ;Slochteren                                        ;18;Groningen                                         ;3;Overig Groningen                                  ;30;Overig Groningen                                  ;300;Overig Groningen                                  ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2003;Oostelijke Bouwstreek in Groningen                ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL113    ;Overig Groningen                                  ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;    05    ;Meren in Gron., Friesl., N.W.-Overijssel          ;1;Groningen                                         ;3;Centraal en westelijk Groningen                   ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;15546;210
317;Sluis;1714;Sluis                                             ;Sluis                                             ;12;Middelburg                                        ;31;Zeeuwsch-Vlaanderen                               ;310;Zeeuwsch-Vlaanderen                               ;3100;Zeeuwsch-Vlaanderen                               ;5006;GGD Zeeland                                       ;       20 ;Zuidwest-Nederland                                ;2903;Zeeuwsch-Vlaanderen                               ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL34    ;Zeeland                                           ; NL341    ;Zeeuwsch-Vlaanderen                               ;19;Zeeland                                           ;29;Zeeland                                           ;3;'s-Gravenhage                                     ;24;Zeeland                                           ;    02    ;Noordzeebadplaatsen                               ;19;Zeeland                                           ;33;Zeeuwsch-Vlaanderen                               ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;23979;344
318;90;90;Smallingerland                                    ;Smallingerland                                    ;17;Leeuwarden                                        ;6;Zuidoost-Friesland                                ;60;Zuidoost-Friesland                                ;600;Zuidoost-Friesland                                ;7206;GGD Fryslân                                       ;       01 ;Noord-Nederland                                   ;2103;De Wouden                                         ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL123    ;Zuidoost-Friesland                                ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;Fryslân                                           ;    05    ;Meren in Gron., Friesl., N.W.-Overijssel          ;2;Fryslân                                           ;6;Friesland-Oost                                    ;0;                                                  ;0;                                                  ;5;50 000 tot 100 000 inwoners                       ;3;Matig stedelijk          ;55436;1141
319;342;342;Soest                                             ;Soest                                             ;16;Utrecht                                           ;17;Utrecht                                           ;170;Utrecht                                           ;1702;Stadsgewest Amersfoort                            ;2506;GGD Midden-Nederland                              ;       32 ;Gooi-, Eem- en Flevoland                          ;2604;Eemland                                           ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;17;Eemland                                           ;    07    ;Utrechtse Heuvelrug en 't Gooi                    ;9;Utrecht                                           ;16;Eem en Vallei                                     ;0;                                                  ;8;Amersfoort                                        ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;45611;1333
320;847;847;Someren                                           ;Someren                                           ;1;'s-Hertogenbosch                                  ;36;Zuidoost-Noord-Brabant                            ;360;Zuidoost-Noord-Brabant                            ;3600;Zuidoost-Noord-Brabant                            ;5608;GGD Brabant-Zuidoost                              ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL414    ;Zuidoost-Noord-Brabant                            ;22;Brabant-Zuidoost                                  ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;28;Zuidoost-Brabant                                  ;    14    ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;22;Brabant-Zuidoost                                  ;37;Zuidoost-Brabant                                  ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;18317;658
321;848;848;Son en Breugel                                    ;Son en Breugel                                    ;1;'s-Hertogenbosch                                  ;36;Zuidoost-Noord-Brabant                            ;360;Zuidoost-Noord-Brabant                            ;3600;Zuidoost-Noord-Brabant                            ;5608;GGD Brabant-Zuidoost                              ;       17 ;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL414    ;Zuidoost-Noord-Brabant                            ;22;Brabant-Zuidoost                                  ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;28;Zuidoost-Brabant                                  ;    13    ;West- en Midden-Brabant                           ;22;Brabant-Zuidoost                                  ;37;Zuidoost-Brabant                                  ;19;Eindhoven                                         ;19;Eindhoven                                         ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;15653;601
322;612;612;Spijkenisse                                       ;Spijkenisse                                       ;10;Rotterdam                                         ;29;Groot-Rijnmond                                    ;291;Rijnmond                                          ;2910;Rijnmond                                          ;4607;GGD Rotterdam-Rijnmond                            ;       24 ;Rotterdam                                         ;2801;Voorne-Putten en Hoeksche Waard                   ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;    04    ;Deltagebied                                       ;17;Rotterdam-Rijnmond                                ;29;Rijnmond                                          ;14;Rotterdam                                         ;14;Rotterdam                                         ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;72244;2183
323;37;37;Stadskanaal                                       ;Stadskanaal                                       ;18;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;111;GGD Groningen                                     ;       01 ;Noord-Nederland                                   ;2004;Westerwolde en Groninger Veenkoloniën             ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;    17    ;Overig Nederland                                  ;1;Groningen                                         ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;33122;713
324;180;180;Staphorst                                         ;Staphorst                                         ;7;Zwolle/Lelystad                                   ;10;Noord-Overijssel                                  ;100;Noord-Overijssel                                  ;1000;Noord-Overijssel                                  ;1009;GGD IJsselland                                    ;       08 ;Oost-Nederland                                    ;2301;Weidegebied in Overijssel                         ;3;Noordelijk Weidegebied                            ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL211    ;Noord-Overijssel                                  ;4;IJsselland                                        ;23;Overijssel                                        ;2;Arnhem                                            ;6;IJssel en Vecht                                   ;    11    ;Twente, Salland en Vechtstreek                    ;4;IJsselland                                        ;10;IJssel-Vecht                                      ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;16179;321
325;532;532;Stede Broec                                       ;Stede Broec                                       ;14;Alkmaar                                           ;18;Kop van Noord-Holland                             ;180;Kop van Noord-Holland                             ;1800;Kop van Noord-Holland                             ;2707;GGD Hollands-Noorden                              ;       37 ;Noordwest-Holland                                 ;2705;West-Friesland en omgeving                        ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL321    ;Kop van Noord-Holland                             ;10;Noord-Holland-Noord                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;19;Noord-Holland-Noord                               ;    03    ;IJsselmeerkust                                    ;10;Noord-Holland-Noord                               ;22;Westfriesland                                     ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;21402;1052
326;851;851;Steenbergen                                       ;Steenbergen                                       ;2;Breda                                             ;33;West-Noord-Brabant                                ;330;West-Noord-Brabant                                ;3300;West-Noord-Brabant                                ;5206;GGD West-Brabant                                  ;       20 ;Zuidwest-Nederland                                ;3001;Noordwesthoek                                     ;11;Zuidwestelijk Akkerbouwgebied                     ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL411    ;West-Noord-Brabant                                ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;25;West-Brabant                                      ;    04    ;Deltagebied                                       ;20;Midden- en West-Brabant                           ;34;West-Brabant                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;23273;590
327;Steenwijkerland;1708;Steenwijkerland                                   ;Steenwijkerland                                   ;7;Zwolle/Lelystad                                   ;10;Noord-Overijssel                                  ;100;Noord-Overijssel                                  ;1000;Noord-Overijssel                                  ;1009;GGD IJsselland                                    ;       08 ;Oost-Nederland                                    ;2301;Weidegebied in Overijssel                         ;3;Noordelijk Weidegebied                            ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL211    ;Noord-Overijssel                                  ;4;IJsselland                                        ;23;Overijssel                                        ;2;Arnhem                                            ;6;IJssel en Vecht                                   ;    05    ;Meren in Gron., Friesl., N.W.-Overijssel          ;4;IJsselland                                        ;10;IJssel-Vecht                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;43281;592
328;971;971;Stein                                             ;Stein                                             ;3;Maastricht                                        ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;       14 ;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;32;Westelijke Mijnstreek                             ;    15    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;40;Westelijke Mijnstreek                             ;20;Geleen/Sittard                                    ;20;Geleen/Sittard                                    ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;25709;827
