ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
7386;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;15
7387;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;13
7388;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;11
7389;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2014;13
7390;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;18
7391;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;13
7392;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;14
7393;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;9
7394;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2015;14
7395;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;9
7396;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;12
7397;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;5
7398;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;7
7399;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2016;8
7400;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;7
7401;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;7
7402;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;3
7403;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;4
7404;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2017;5
7405;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;4
7406;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;6
7407;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;4
7408;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;3
7409;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2018;4
7410;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;3
7411;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;4
7412;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;3
7413;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;2
7414;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2019;3
7415;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;2
7416;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;2
7417;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;3
7418;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;3
7419;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2020;2
7420;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;5
7421;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;4
7422;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;6
7423;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;4
7424;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2021;5
7425;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;6
7426;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;1
7427;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;1
7428;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;3
7429;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2022;3
7430;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;3
7431;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;1
7432;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;2
7433;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;2
7434;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2023;2
7435;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;3
7436;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;3
7437;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;3
7438;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;2
7439;18 tot 24 maanden;1 Basisonderwijs, vmbo, mbo1;2024;3
7440;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2013 1e kwartaal;11
7441;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2013 2e kwartaal;16
7442;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2013 3e kwartaal;19
7443;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2013 4e kwartaal;17
7444;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2013;16
7445;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2014 1e kwartaal;19
7446;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2014 2e kwartaal;18
7447;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2014 3e kwartaal;19
7448;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2014 4e kwartaal;19
7449;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2014;19
7450;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2015 1e kwartaal;18
7451;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2015 2e kwartaal;17
7452;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2015 3e kwartaal;22
7453;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2015 4e kwartaal;18
7454;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2015;19
7455;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2016 1e kwartaal;17
7456;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2016 2e kwartaal;14
7457;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2016 3e kwartaal;11
7458;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2016 4e kwartaal;11
7459;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2016;13
7460;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2017 1e kwartaal;7
7461;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2017 2e kwartaal;10
7462;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2017 3e kwartaal;6
7463;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2017 4e kwartaal;8
7464;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2017;8
7465;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2018 1e kwartaal;5
7466;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2018 2e kwartaal;8
7467;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2018 3e kwartaal;6
7468;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2018 4e kwartaal;6
7469;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2018;6
7470;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2019 1e kwartaal;4
7471;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2019 2e kwartaal;3
7472;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2019 3e kwartaal;4
7473;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2019 4e kwartaal;2
7474;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2019;3
7475;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2020 1e kwartaal;2
7476;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2020 2e kwartaal;2
7477;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2020 3e kwartaal;3
7478;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2020 4e kwartaal;5
7479;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2020;3
7480;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2021 1e kwartaal;5
7481;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2021 2e kwartaal;9
7482;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2021 3e kwartaal;4
7483;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2021 4e kwartaal;7
7484;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2021;6
7485;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2022 1e kwartaal;3
7486;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2022 2e kwartaal;3
7487;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2022 3e kwartaal;5
7488;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2022 4e kwartaal;4
7489;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2022;4
7490;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2023 1e kwartaal;2
7491;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2023 2e kwartaal;3
7492;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2023 3e kwartaal;1
7493;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2023 4e kwartaal;3
7494;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2023;2
7495;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2024 1e kwartaal;4
7496;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2024 2e kwartaal;2
7497;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2024 3e kwartaal;2
7498;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2024 4e kwartaal;2
7499;18 tot 24 maanden;2 Havo, vwo, mbo2-4;2024;2
7500;18 tot 24 maanden;3 Hbo, wo;2013 1e kwartaal;6
7501;18 tot 24 maanden;3 Hbo, wo;2013 2e kwartaal;8
7502;18 tot 24 maanden;3 Hbo, wo;2013 3e kwartaal;11
7503;18 tot 24 maanden;3 Hbo, wo;2013 4e kwartaal;9
7504;18 tot 24 maanden;3 Hbo, wo;2013;9
7505;18 tot 24 maanden;3 Hbo, wo;2014 1e kwartaal;10
7506;18 tot 24 maanden;3 Hbo, wo;2014 2e kwartaal;10
7507;18 tot 24 maanden;3 Hbo, wo;2014 3e kwartaal;8
7508;18 tot 24 maanden;3 Hbo, wo;2014 4e kwartaal;9
7509;18 tot 24 maanden;3 Hbo, wo;2014;9
7510;18 tot 24 maanden;3 Hbo, wo;2015 1e kwartaal;7
7511;18 tot 24 maanden;3 Hbo, wo;2015 2e kwartaal;10
7512;18 tot 24 maanden;3 Hbo, wo;2015 3e kwartaal;11
7513;18 tot 24 maanden;3 Hbo, wo;2015 4e kwartaal;10
7514;18 tot 24 maanden;3 Hbo, wo;2015;10
7515;18 tot 24 maanden;3 Hbo, wo;2016 1e kwartaal;9
7516;18 tot 24 maanden;3 Hbo, wo;2016 2e kwartaal;8
7517;18 tot 24 maanden;3 Hbo, wo;2016 3e kwartaal;9
7518;18 tot 24 maanden;3 Hbo, wo;2016 4e kwartaal;6
7519;18 tot 24 maanden;3 Hbo, wo;2016;8
7520;18 tot 24 maanden;3 Hbo, wo;2017 1e kwartaal;6
7521;18 tot 24 maanden;3 Hbo, wo;2017 2e kwartaal;5
7522;18 tot 24 maanden;3 Hbo, wo;2017 3e kwartaal;5
7523;18 tot 24 maanden;3 Hbo, wo;2017 4e kwartaal;4
7524;18 tot 24 maanden;3 Hbo, wo;2017;5
7525;18 tot 24 maanden;3 Hbo, wo;2018 1e kwartaal;4
7526;18 tot 24 maanden;3 Hbo, wo;2018 2e kwartaal;7
7527;18 tot 24 maanden;3 Hbo, wo;2018 3e kwartaal;5
7528;18 tot 24 maanden;3 Hbo, wo;2018 4e kwartaal;3
7529;18 tot 24 maanden;3 Hbo, wo;2018;5
7530;18 tot 24 maanden;3 Hbo, wo;2019 1e kwartaal;3
7531;18 tot 24 maanden;3 Hbo, wo;2019 2e kwartaal;3
7532;18 tot 24 maanden;3 Hbo, wo;2019 3e kwartaal;4
7533;18 tot 24 maanden;3 Hbo, wo;2019 4e kwartaal;2
7534;18 tot 24 maanden;3 Hbo, wo;2019;3
7535;18 tot 24 maanden;3 Hbo, wo;2020 1e kwartaal;2
7536;18 tot 24 maanden;3 Hbo, wo;2020 2e kwartaal;4
7537;18 tot 24 maanden;3 Hbo, wo;2020 3e kwartaal;3
7538;18 tot 24 maanden;3 Hbo, wo;2020 4e kwartaal;4
7539;18 tot 24 maanden;3 Hbo, wo;2020;3
7540;18 tot 24 maanden;3 Hbo, wo;2021 1e kwartaal;3
7541;18 tot 24 maanden;3 Hbo, wo;2021 2e kwartaal;4
7542;18 tot 24 maanden;3 Hbo, wo;2021 3e kwartaal;3
7543;18 tot 24 maanden;3 Hbo, wo;2021 4e kwartaal;3
7544;18 tot 24 maanden;3 Hbo, wo;2021;3
7545;18 tot 24 maanden;3 Hbo, wo;2022 1e kwartaal;4
7546;18 tot 24 maanden;3 Hbo, wo;2022 2e kwartaal;4
7547;18 tot 24 maanden;3 Hbo, wo;2022 3e kwartaal;2
7548;18 tot 24 maanden;3 Hbo, wo;2022 4e kwartaal;3
7549;18 tot 24 maanden;3 Hbo, wo;2022;3
7550;18 tot 24 maanden;3 Hbo, wo;2023 1e kwartaal;3
7551;18 tot 24 maanden;3 Hbo, wo;2023 2e kwartaal;2
7552;18 tot 24 maanden;3 Hbo, wo;2023 3e kwartaal;3
7553;18 tot 24 maanden;3 Hbo, wo;2023 4e kwartaal;2
7554;18 tot 24 maanden;3 Hbo, wo;2023;3
7555;18 tot 24 maanden;3 Hbo, wo;2024 1e kwartaal;3
7556;18 tot 24 maanden;3 Hbo, wo;2024 2e kwartaal;2
7557;18 tot 24 maanden;3 Hbo, wo;2024 3e kwartaal;5
7558;18 tot 24 maanden;3 Hbo, wo;2024 4e kwartaal;3
7559;18 tot 24 maanden;3 Hbo, wo;2024;3
7560;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;1
7561;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;1
7562;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;1
7563;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;1
7564;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2013;1
7565;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;1
7566;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;1
7567;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;1
7568;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;0
7569;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2014;1
7570;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;1
7571;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;0
7572;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;0
7573;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;0
7574;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2015;0
7575;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;0
7576;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;1
7577;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;1
7578;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;0
7579;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2016;1
7580;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;1
7581;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;0
7582;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;0
7583;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;0
7584;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2017;0
7585;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;0
7586;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;0
7587;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;1
7588;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;0
7589;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2018;0
7590;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;0
7591;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;0
7592;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;0
7593;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;0
7594;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2019;0
7595;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;0
7596;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;0
7597;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;0
7598;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;0
7599;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2020;0
7600;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;1
7601;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;1
7602;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;0
7603;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;0
7604;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2021;0
7605;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;0
7606;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;0
7607;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;0
7608;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;0
7609;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2022;0
7610;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;0
7611;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;0
7612;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;0
7613;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;0
7614;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2023;0
7615;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;0
7616;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;0
7617;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;0
7618;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;0
7619;18 tot 24 maanden;Onderwijsniveau: weet niet of onbekend;2024;0
7620;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;5
7621;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;3
7622;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;4
7623;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;5
7624;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2013;4
7625;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;4
7626;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;4
7627;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;4
7628;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;4
7629;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2014;4
7630;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;4
7631;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;4
7632;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;6
7633;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;2
7634;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2015;4
7635;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;3
7636;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;5
7637;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;2
7638;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;2
7639;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2016;3
7640;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;3
7641;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;2
7642;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;1
7643;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;2
7644;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2017;2
7645;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;2
7646;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;1
7647;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;2
7648;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;2
7649;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2018;2
7650;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;1
7651;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;1
7652;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;1
7653;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;1
7654;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2019;1
7655;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;0
7656;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;0
7657;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;2
7658;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;1
7659;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2020;1
7660;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;2
7661;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;2
7662;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;1
7663;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;0
7664;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2021;2
7665;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;3
7666;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;1
7667;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;0
7668;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;0
7669;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2022;1
7670;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;1
7671;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;0
7672;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1
7673;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;2
7674;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2023;1
7675;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;1
7676;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;1
7677;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;1
7678;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;0
7679;18 tot 24 maanden;Leeftijd: 15 tot 25 jaar;2024;1
7680;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;8
7681;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;14
7682;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;13
7683;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;13
7684;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2013;12
7685;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;15
7686;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;20
7687;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;16
7688;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;13
7689;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2014;16
7690;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;15
7691;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;14
7692;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;12
7693;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;11
7694;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2015;13
7695;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;10
7696;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;10
7697;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;7
7698;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;6
7699;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2016;8
7700;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;5
7701;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;8
7702;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;3
7703;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;4
7704;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2017;5
7705;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;2
7706;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;4
7707;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3
7708;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;1
7709;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2018;3
7710;18 tot 24 maanden;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;2
