ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1917;Binnenmaas;Herkomst: Niet-Nederland;1.0;19.0
1918;Binnenmaas;Herkomst: Westers land;0.7;20.1
1919;Binnenmaas;Herkomst: Niet-westers land;0.2;15.9
1920;Korendijk;Herkomst (land);7.0;18.8
1921;Korendijk;Herkomst: Nederland;6.6;18.9
1922;Korendijk;Herkomst: Niet-Nederland;0.3;16.4
1923;Korendijk;Herkomst: Westers land;0.3;17.3
1924;Korendijk;Herkomst: Niet-westers land;;
1925;Oudewater;Herkomst (land);6.4;19.2
1926;Oudewater;Herkomst: Nederland;6.0;19.4
1927;Oudewater;Herkomst: Niet-Nederland;0.4;16.3
1928;Oudewater;Herkomst: Westers land;0.2;18.4
1929;Oudewater;Herkomst: Niet-westers land;;
1930;Papendrecht;Herkomst (land);20.3;18.7
1931;Papendrecht;Herkomst: Nederland;17.9;18.9
1932;Papendrecht;Herkomst: Niet-Nederland;2.4;17.4
1933;Papendrecht;Herkomst: Westers land;1.5;18.4
1934;Papendrecht;Herkomst: Niet-westers land;0.9;15.6
1935;Reeuwijk;Herkomst (land);8.4;20.6
1936;Reeuwijk;Herkomst: Nederland;7.9;20.6
1937;Reeuwijk;Herkomst: Niet-Nederland;0.5;21.7
1938;Reeuwijk;Herkomst: Westers land;0.4;23.7
1939;Reeuwijk;Herkomst: Niet-westers land;;
1940;Ridderkerk;Herkomst (land);31.6;17.8
1941;Ridderkerk;Herkomst: Nederland;28.0;17.9
1942;Ridderkerk;Herkomst: Niet-Nederland;3.6;17.3
1943;Ridderkerk;Herkomst: Westers land;2.3;18.4
1944;Ridderkerk;Herkomst: Niet-westers land;1.3;15.3
1945;Rotterdam;Herkomst (land);395.2;16.9
1946;Rotterdam;Herkomst: Nederland;257.1;17.7
1947;Rotterdam;Herkomst: Niet-Nederland;138.2;15.5
1948;Rotterdam;Herkomst: Westers land;38.4;17.9
1949;Rotterdam;Herkomst: Niet-westers land;99.8;14.5
1950;Rozenburg;Herkomst (land);8.9;18.4
1951;Rozenburg;Herkomst: Nederland;7.5;18.5
1952;Rozenburg;Herkomst: Niet-Nederland;1.4;17.7
1953;Rozenburg;Herkomst: Westers land;0.9;18.6
1954;Rozenburg;Herkomst: Niet-westers land;0.5;15.9
1955;Rijnsburg;Herkomst (land);9.4;18.4
1956;Rijnsburg;Herkomst: Nederland;8.9;18.5
1957;Rijnsburg;Herkomst: Niet-Nederland;0.6;16.9
1958;Rijnsburg;Herkomst: Westers land;0.4;17.5
1959;Rijnsburg;Herkomst: Niet-westers land;0.2;15.8
1960;Rijswijk;Herkomst (land);35.2;19.3
1961;Rijswijk;Herkomst: Nederland;28.0;19.2
1962;Rijswijk;Herkomst: Niet-Nederland;7.2;19.7
1963;Rijswijk;Herkomst: Westers land;5.0;21.0
1964;Rijswijk;Herkomst: Niet-westers land;2.2;16.6
1965;Sassenheim;Herkomst (land);10.1;19.3
1966;Sassenheim;Herkomst: Nederland;9.1;19.4
1967;Sassenheim;Herkomst: Niet-Nederland;1.0;18.4
1968;Sassenheim;Herkomst: Westers land;0.7;20.0
1969;Sassenheim;Herkomst: Niet-westers land;0.4;15.3
1970;Schiedam;Herkomst (land);50.4;17.3
1971;Schiedam;Herkomst: Nederland;38.7;17.8
1972;Schiedam;Herkomst: Niet-Nederland;11.7;15.7
1973;Schiedam;Herkomst: Westers land;4.0;17.8
1974;Schiedam;Herkomst: Niet-westers land;7.7;14.6
1975;Schipluiden;Herkomst (land);7.3;19.5
1976;Schipluiden;Herkomst: Nederland;6.8;19.4
1977;Schipluiden;Herkomst: Niet-Nederland;0.5;20.7
1978;Schipluiden;Herkomst: Westers land;0.4;20.5
1979;Schipluiden;Herkomst: Niet-westers land;;
1980;Schoonhoven;Herkomst (land);8.0;18.5
1981;Schoonhoven;Herkomst: Nederland;7.1;18.7
1982;Schoonhoven;Herkomst: Niet-Nederland;0.9;17.1
1983;Schoonhoven;Herkomst: Westers land;0.5;19.6
1984;Schoonhoven;Herkomst: Niet-westers land;0.4;14.1
1985;Sliedrecht;Herkomst (land);15.8;17.5
1986;Sliedrecht;Herkomst: Nederland;14.5;17.7
1987;Sliedrecht;Herkomst: Niet-Nederland;1.3;15.2
1988;Sliedrecht;Herkomst: Westers land;0.7;16.1
1989;Sliedrecht;Herkomst: Niet-westers land;0.6;14.2
1990;Cromstrijen;Herkomst (land);8.8;19.1
1991;Cromstrijen;Herkomst: Nederland;8.2;18.9
1992;Cromstrijen;Herkomst: Niet-Nederland;0.6;21.9
1993;Cromstrijen;Herkomst: Westers land;0.4;20.8
1994;Cromstrijen;Herkomst: Niet-westers land;;
1995;Spijkenisse;Herkomst (land);49.8;17.8
1996;Spijkenisse;Herkomst: Nederland;40.6;18.0
1997;Spijkenisse;Herkomst: Niet-Nederland;9.2;17.0
1998;Spijkenisse;Herkomst: Westers land;4.8;17.5
1999;Spijkenisse;Herkomst: Niet-westers land;4.4;16.4
2000;Albrandswaard;Herkomst (land);12.6;20.1
2001;Albrandswaard;Herkomst: Nederland;11.1;20.2
2002;Albrandswaard;Herkomst: Niet-Nederland;1.5;18.7
2003;Albrandswaard;Herkomst: Westers land;0.8;21.2
2004;Albrandswaard;Herkomst: Niet-westers land;0.6;15.3
2005;Westvoorne;Herkomst (land);9.6;20.8
2006;Westvoorne;Herkomst: Nederland;8.8;20.6
2007;Westvoorne;Herkomst: Niet-Nederland;0.8;23.4
2008;Westvoorne;Herkomst: Westers land;0.7;24.9
2009;Westvoorne;Herkomst: Niet-westers land;;
2010;Strijen;Herkomst (land);6.0;19.0
2011;Strijen;Herkomst: Nederland;5.6;19.1
2012;Strijen;Herkomst: Niet-Nederland;0.4;17.8
2013;Strijen;Herkomst: Westers land;0.3;18.9
2014;Strijen;Herkomst: Niet-westers land;;
2015;Valkenburg;Herkomst (land);2.4;17.6
2016;Valkenburg;Herkomst: Nederland;2.2;17.5
2017;Valkenburg;Herkomst: Niet-Nederland;;
2018;Valkenburg;Herkomst: Westers land;;
2019;Valkenburg;Herkomst: Niet-westers land;;
2020;Vianen;Herkomst (land);13.4;18.1
2021;Vianen;Herkomst: Nederland;11.8;18.2
2022;Vianen;Herkomst: Niet-Nederland;1.6;17.0
2023;Vianen;Herkomst: Westers land;0.8;17.4
2024;Vianen;Herkomst: Niet-westers land;0.8;16.5
2025;Vlaardingen;Herkomst (land);50.9;17.5
2026;Vlaardingen;Herkomst: Nederland;42.1;17.9
2027;Vlaardingen;Herkomst: Niet-Nederland;8.8;15.6
2028;Vlaardingen;Herkomst: Westers land;3.8;17.7
2029;Vlaardingen;Herkomst: Niet-westers land;5.1;14.1
2030;Vlist;Herkomst (land);6.5;17.9
2031;Vlist;Herkomst: Nederland;6.1;17.8
2032;Vlist;Herkomst: Niet-Nederland;0.3;19.9
2033;Vlist;Herkomst: Westers land;0.3;21.5
2034;Vlist;Herkomst: Niet-westers land;;
2035;Voorhout;Herkomst (land);9.2;20.5
2036;Voorhout;Herkomst: Nederland;8.4;20.5
2037;Voorhout;Herkomst: Niet-Nederland;0.8;20.8
2038;Voorhout;Herkomst: Westers land;0.6;22.5
2039;Voorhout;Herkomst: Niet-westers land;0.2;16.0
2040;Voorschoten;Herkomst (land);15.0;22.3
2041;Voorschoten;Herkomst: Nederland;12.6;21.9
2042;Voorschoten;Herkomst: Niet-Nederland;2.4;24.5
2043;Voorschoten;Herkomst: Westers land;1.8;25.0
2044;Voorschoten;Herkomst: Niet-westers land;0.6;22.8
2045;Waddinxveen;Herkomst (land);17.5;19.3
2046;Waddinxveen;Herkomst: Nederland;15.5;19.5
2047;Waddinxveen;Herkomst: Niet-Nederland;2.0;17.1
2048;Waddinxveen;Herkomst: Westers land;1.2;18.3
2049;Waddinxveen;Herkomst: Niet-westers land;0.8;15.3
2050;Warmond;Herkomst (land);3.4;21.3
2051;Warmond;Herkomst: Nederland;3.1;21.1
2052;Warmond;Herkomst: Niet-Nederland;0.3;22.6
2053;Warmond;Herkomst: Westers land;0.3;23.8
2054;Warmond;Herkomst: Niet-westers land;;
2055;Wassenaar;Herkomst (land);15.7;28.2
2056;Wassenaar;Herkomst: Nederland;12.5;24.9
2057;Wassenaar;Herkomst: Niet-Nederland;3.2;41.1
2058;Wassenaar;Herkomst: Westers land;2.5;43.9
2059;Wassenaar;Herkomst: Niet-westers land;0.7;30.0
2060;Wateringen;Herkomst (land);11.0;18.4
2061;Wateringen;Herkomst: Nederland;10.0;18.7
2062;Wateringen;Herkomst: Niet-Nederland;1.0;15.8
2063;Wateringen;Herkomst: Westers land;0.6;16.7
2064;Wateringen;Herkomst: Niet-westers land;0.5;14.7
2065;Woerden;Herkomst (land);31.6;19.6
2066;Woerden;Herkomst: Nederland;28.1;19.8
2067;Woerden;Herkomst: Niet-Nederland;3.5;17.8
2068;Woerden;Herkomst: Westers land;2.1;19.5
2069;Woerden;Herkomst: Niet-westers land;1.4;15.2
2070;Zoetermeer;Herkomst (land);75.5;19.0
2071;Zoetermeer;Herkomst: Nederland;58.2;19.3
2072;Zoetermeer;Herkomst: Niet-Nederland;17.3;18.1
2073;Zoetermeer;Herkomst: Westers land;9.1;19.4
2074;Zoetermeer;Herkomst: Niet-westers land;8.1;16.7
2075;Zoeterwoude;Herkomst (land);5.7;18.7
2076;Zoeterwoude;Herkomst: Nederland;5.2;18.8
2077;Zoeterwoude;Herkomst: Niet-Nederland;0.5;18.7
2078;Zoeterwoude;Herkomst: Westers land;0.3;19.3
2079;Zoeterwoude;Herkomst: Niet-westers land;0.2;17.7
2080;Zwijndrecht;Herkomst (land);30.4;18.1
2081;Zwijndrecht;Herkomst: Nederland;26.4;18.3
2082;Zwijndrecht;Herkomst: Niet-Nederland;4.0;16.5
2083;Zwijndrecht;Herkomst: Westers land;2.1;18.6
2084;Zwijndrecht;Herkomst: Niet-westers land;1.8;14.1
2085;Nederlek;Herkomst (land);9.7;18.6
2086;Nederlek;Herkomst: Nederland;9.1;18.4
2087;Nederlek;Herkomst: Niet-Nederland;0.6;20.7
2088;Nederlek;Herkomst: Westers land;0.5;20.9
2089;Nederlek;Herkomst: Niet-westers land;;
2090;Ouderkerk;Herkomst (land);5.1;19.0
2091;Ouderkerk;Herkomst: Nederland;4.8;18.8
2092;Ouderkerk;Herkomst: Niet-Nederland;0.3;21.8
2093;Ouderkerk;Herkomst: Westers land;0.2;23.4
2094;Ouderkerk;Herkomst: Niet-westers land;;
2095;Jacobswoude;Herkomst (land);7.1;18.6
2096;Jacobswoude;Herkomst: Nederland;6.7;18.5
2097;Jacobswoude;Herkomst: Niet-Nederland;0.4;20.3
2098;Jacobswoude;Herkomst: Westers land;0.3;21.3
2099;Jacobswoude;Herkomst: Niet-westers land;;
2100;Gaasterlân-Sleat;Herkomst (land);6.6;16.6
2101;Gaasterlân-Sleat;Herkomst: Nederland;6.3;16.5
2102;Gaasterlân-Sleat;Herkomst: Niet-Nederland;0.2;18.9
2103;Gaasterlân-Sleat;Herkomst: Westers land;0.2;19.0
2104;Gaasterlân-Sleat;Herkomst: Niet-westers land;;
2105;Borsele;Herkomst (land);14.4;17.3
2106;Borsele;Herkomst: Nederland;13.6;17.3
2107;Borsele;Herkomst: Niet-Nederland;0.8;16.4
2108;Borsele;Herkomst: Westers land;0.7;16.5
2109;Borsele;Herkomst: Niet-westers land;;
2110;Goes;Herkomst (land);24.9;17.4
2111;Goes;Herkomst: Nederland;22.2;17.6
2112;Goes;Herkomst: Niet-Nederland;2.7;16.0
2113;Goes;Herkomst: Westers land;1.8;17.2
2114;Goes;Herkomst: Niet-westers land;0.9;13.8
2115;West Maas en Waal;Herkomst (land);12.2;17.5
2116;West Maas en Waal;Herkomst: Nederland;11.6;17.4
2117;West Maas en Waal;Herkomst: Niet-Nederland;0.6;19.6
2118;West Maas en Waal;Herkomst: Westers land;0.5;20.4
2119;West Maas en Waal;Herkomst: Niet-westers land;;
2120;Hulst;Herkomst (land);18.3;17.3
2121;Hulst;Herkomst: Nederland;14.8;17.5
2122;Hulst;Herkomst: Niet-Nederland;3.6;16.4
2123;Hulst;Herkomst: Westers land;3.3;16.6
2124;Hulst;Herkomst: Niet-westers land;0.2;13.1
2125;Kapelle;Herkomst (land);7.6;18.2
2126;Kapelle;Herkomst: Nederland;7.2;18.1
2127;Kapelle;Herkomst: Niet-Nederland;0.4;19.1
2128;Kapelle;Herkomst: Westers land;0.3;19.7
2129;Kapelle;Herkomst: Niet-westers land;;
2130;Wymbritseradiel;Herkomst (land);10.1;16.8
2131;Wymbritseradiel;Herkomst: Nederland;9.7;16.8
2132;Wymbritseradiel;Herkomst: Niet-Nederland;0.3;16.5
2133;Wymbritseradiel;Herkomst: Westers land;0.3;17.0
2134;Wymbritseradiel;Herkomst: Niet-westers land;;
2135;Middelburg;Herkomst (land);30.8;17.4
2136;Middelburg;Herkomst: Nederland;26.8;17.6
2137;Middelburg;Herkomst: Niet-Nederland;4.1;16.3
2138;Middelburg;Herkomst: Westers land;2.8;17.0
2139;Middelburg;Herkomst: Niet-westers land;1.2;14.6
2140;Giessenlanden;Herkomst (land);9.1;19.1
2141;Giessenlanden;Herkomst: Nederland;8.7;19.1
2142;Giessenlanden;Herkomst: Niet-Nederland;0.4;18.3
2143;Giessenlanden;Herkomst: Westers land;0.3;19.3
2144;Giessenlanden;Herkomst: Niet-westers land;;
2145;Graafstroom;Herkomst (land);5.8;19.1
2146;Graafstroom;Herkomst: Nederland;5.7;19.2
2147;Graafstroom;Herkomst: Niet-Nederland;;
2148;Graafstroom;Herkomst: Westers land;;
2149;Graafstroom;Herkomst: Niet-westers land;;
2150;Liesveld;Herkomst (land);5.8;18.6
2151;Liesveld;Herkomst: Nederland;5.6;18.5
2152;Liesveld;Herkomst: Niet-Nederland;0.2;19.5
2153;Liesveld;Herkomst: Westers land;;
2154;Liesveld;Herkomst: Niet-westers land;;
2155;Reimerswaal;Herkomst (land);12.9;17.1
2156;Reimerswaal;Herkomst: Nederland;12.0;17.2
2157;Reimerswaal;Herkomst: Niet-Nederland;1.0;15.6
2158;Reimerswaal;Herkomst: Westers land;0.6;17.4
2159;Reimerswaal;Herkomst: Niet-westers land;0.4;12.6
2160;Zederik;Herkomst (land);8.5;17.9
2161;Zederik;Herkomst: Nederland;8.2;17.9
2162;Zederik;Herkomst: Niet-Nederland;0.3;18.5
2163;Zederik;Herkomst: Westers land;0.2;21.1
2164;Zederik;Herkomst: Niet-westers land;;
2165;Wûnseradiel;Herkomst (land);7.5;16.4
2166;Wûnseradiel;Herkomst: Nederland;7.2;16.5
2167;Wûnseradiel;Herkomst: Niet-Nederland;0.3;14.3
2168;Wûnseradiel;Herkomst: Westers land;0.3;14.9
2169;Wûnseradiel;Herkomst: Niet-westers land;;
2170;Terneuzen;Herkomst (land);36.5;17.5
2171;Terneuzen;Herkomst: Nederland;29.7;17.7
2172;Terneuzen;Herkomst: Niet-Nederland;6.8;16.8
2173;Terneuzen;Herkomst: Westers land;5.4;17.4
2174;Terneuzen;Herkomst: Niet-westers land;1.4;14.3
2175;Tholen;Herkomst (land);14.6;16.6
2176;Tholen;Herkomst: Nederland;14.0;16.7
2177;Tholen;Herkomst: Niet-Nederland;0.7;15.8
2178;Tholen;Herkomst: Westers land;0.5;16.2
2179;Tholen;Herkomst: Niet-westers land;;
2180;Veere;Herkomst (land);14.2;17.8
2181;Veere;Herkomst: Nederland;13.4;18.0
2182;Veere;Herkomst: Niet-Nederland;0.8;15.6
2183;Veere;Herkomst: Westers land;0.7;16.0
2184;Veere;Herkomst: Niet-westers land;;
2185;Vlissingen;Herkomst (land);30.5;16.9
2186;Vlissingen;Herkomst: Nederland;25.3;17.2
2187;Vlissingen;Herkomst: Niet-Nederland;5.2;15.3
2188;Vlissingen;Herkomst: Westers land;3.4;16.2
2189;Vlissingen;Herkomst: Niet-westers land;1.7;13.6
2190;Lingewaal;Herkomst (land);6.7;18.2
2191;Lingewaal;Herkomst: Nederland;6.3;18.2
2192;Lingewaal;Herkomst: Niet-Nederland;0.5;18.4
2193;Lingewaal;Herkomst: Westers land;0.3;20.2
2194;Lingewaal;Herkomst: Niet-westers land;;
2195;De Ronde Venen;Herkomst (land);22.7;20.2
2196;De Ronde Venen;Herkomst: Nederland;20.4;20.2
2197;De Ronde Venen;Herkomst: Niet-Nederland;2.3;20.1
2198;De Ronde Venen;Herkomst: Westers land;1.5;22.1
2199;De Ronde Venen;Herkomst: Niet-westers land;0.7;16.2
2200;Tytsjerksteradiel;Herkomst (land);20.6;17.2
2201;Tytsjerksteradiel;Herkomst: Nederland;19.8;17.2
2202;Tytsjerksteradiel;Herkomst: Niet-Nederland;0.8;17.4
2203;Tytsjerksteradiel;Herkomst: Westers land;0.6;18.4
2204;Tytsjerksteradiel;Herkomst: Niet-westers land;;
2205;Aalburg;Herkomst (land);7.3;17.6
2206;Aalburg;Herkomst: Nederland;7.0;17.7
2207;Aalburg;Herkomst: Niet-Nederland;0.2;15.3
2208;Aalburg;Herkomst: Westers land;;
2209;Aalburg;Herkomst: Niet-westers land;;
2210;Asten;Herkomst (land);10.7;17.2
2211;Asten;Herkomst: Nederland;10.1;17.2
2212;Asten;Herkomst: Niet-Nederland;0.6;16.7
2213;Asten;Herkomst: Westers land;0.4;18.1
2214;Asten;Herkomst: Niet-westers land;;
2215;Baarle-Nassau;Herkomst (land);4.6;16.2
2216;Baarle-Nassau;Herkomst: Nederland;3.4;16.6
2217;Baarle-Nassau;Herkomst: Niet-Nederland;1.1;15.3
2218;Baarle-Nassau;Herkomst: Westers land;1.1;15.3
2219;Baarle-Nassau;Herkomst: Niet-westers land;;
2220;Bergen op Zoom;Herkomst (land);44.3;17.3
2221;Bergen op Zoom;Herkomst: Nederland;36.9;17.5
2222;Bergen op Zoom;Herkomst: Niet-Nederland;7.4;16.0
2223;Bergen op Zoom;Herkomst: Westers land;3.8;18.2
2224;Bergen op Zoom;Herkomst: Niet-westers land;3.5;13.6
2225;Best;Herkomst (land);18.7;18.4
2226;Best;Herkomst: Nederland;16.6;18.5
2227;Best;Herkomst: Niet-Nederland;2.1;17.5
2228;Best;Herkomst: Westers land;1.4;18.6
2229;Best;Herkomst: Niet-westers land;0.7;15.2
2230;Boekel;Herkomst (land);6.2;16.0
2231;Boekel;Herkomst: Nederland;6.0;16.0
2232;Boekel;Herkomst: Niet-Nederland;0.2;15.4
2233;Boekel;Herkomst: Westers land;;
2234;Boekel;Herkomst: Niet-westers land;;
2235;Boxmeer;Herkomst (land);19.7;17.3
2236;Boxmeer;Herkomst: Nederland;18.0;17.4
2237;Boxmeer;Herkomst: Niet-Nederland;1.7;15.8
2238;Boxmeer;Herkomst: Westers land;1.4;16.3
2239;Boxmeer;Herkomst: Niet-westers land;0.4;14.2
2240;Boxtel;Herkomst (land);20.0;17.3
2241;Boxtel;Herkomst: Nederland;17.8;17.5
2242;Boxtel;Herkomst: Niet-Nederland;2.2;15.7
2243;Boxtel;Herkomst: Westers land;1.2;16.9
2244;Boxtel;Herkomst: Niet-westers land;0.9;14.2
2245;Breda;Herkomst (land);112.4;18.1
2246;Breda;Herkomst: Nederland;93.4;18.4
2247;Breda;Herkomst: Niet-Nederland;18.9;16.6
2248;Breda;Herkomst: Westers land;11.3;18.3
2249;Breda;Herkomst: Niet-westers land;7.6;14.2
2250;Deurne;Herkomst (land);21.4;16.8
2251;Deurne;Herkomst: Nederland;20.2;16.8
2252;Deurne;Herkomst: Niet-Nederland;1.2;16.4
2253;Deurne;Herkomst: Westers land;0.9;17.3
2254;Deurne;Herkomst: Niet-westers land;0.3;13.5
2255;Pekela;Herkomst (land);8.9;15.3
2256;Pekela;Herkomst: Nederland;8.3;15.3
2257;Pekela;Herkomst: Niet-Nederland;0.6;15.3
2258;Pekela;Herkomst: Westers land;0.4;15.4
2259;Pekela;Herkomst: Niet-westers land;;
2260;Dongen;Herkomst (land);17.1;17.5
2261;Dongen;Herkomst: Nederland;15.5;17.6
2262;Dongen;Herkomst: Niet-Nederland;1.5;16.3
2263;Dongen;Herkomst: Westers land;1.0;16.8
2264;Dongen;Herkomst: Niet-westers land;0.5;15.3
2265;Eersel;Herkomst (land);12.2;18.5
2266;Eersel;Herkomst: Nederland;11.4;18.5
2267;Eersel;Herkomst: Niet-Nederland;0.7;18.7
2268;Eersel;Herkomst: Westers land;0.6;20.2
2269;Eersel;Herkomst: Niet-westers land;;
2270;Eindhoven;Herkomst (land);142.4;17.3
2271;Eindhoven;Herkomst: Nederland;111.7;17.5
2272;Eindhoven;Herkomst: Niet-Nederland;30.7;16.5
2273;Eindhoven;Herkomst: Westers land;16.2;17.9
2274;Eindhoven;Herkomst: Niet-westers land;14.4;14.9
2275;Etten-Leur;Herkomst (land);26.3;17.6
2276;Etten-Leur;Herkomst: Nederland;22.8;17.8
2277;Etten-Leur;Herkomst: Niet-Nederland;3.6;16.4
2278;Etten-Leur;Herkomst: Westers land;2.3;17.7
2279;Etten-Leur;Herkomst: Niet-westers land;1.3;14.2
2280;Geertruidenberg;Herkomst (land);14.5;17.3
2281;Geertruidenberg;Herkomst: Nederland;13.5;17.3
2282;Geertruidenberg;Herkomst: Niet-Nederland;1.1;17.0
2283;Geertruidenberg;Herkomst: Westers land;0.8;17.1
2284;Geertruidenberg;Herkomst: Niet-westers land;0.3;16.6
2285;Geldrop;Herkomst (land);18.8;17.9
2286;Geldrop;Herkomst: Nederland;16.3;18.0
2287;Geldrop;Herkomst: Niet-Nederland;2.5;16.9
2288;Geldrop;Herkomst: Westers land;1.7;17.9
2289;Geldrop;Herkomst: Niet-westers land;0.8;14.9
2290;Gilze en Rijen;Herkomst (land);16.8;17.0
2291;Gilze en Rijen;Herkomst: Nederland;14.9;17.2
2292;Gilze en Rijen;Herkomst: Niet-Nederland;1.9;15.5
2293;Gilze en Rijen;Herkomst: Westers land;1.2;16.6
2294;Gilze en Rijen;Herkomst: Niet-westers land;0.7;13.7
2295;Goirle;Herkomst (land);15.6;18.0
2296;Goirle;Herkomst: Nederland;14.1;18.1
2297;Goirle;Herkomst: Niet-Nederland;1.5;17.1
2298;Goirle;Herkomst: Westers land;1.2;17.9
2299;Goirle;Herkomst: Niet-westers land;0.4;14.7
2300;Grave;Herkomst (land);8.5;16.7
2301;Grave;Herkomst: Nederland;7.7;16.7
2302;Grave;Herkomst: Niet-Nederland;0.8;16.6
2303;Grave;Herkomst: Westers land;0.7;16.9
2304;Grave;Herkomst: Niet-westers land;;
2305;Haaren;Herkomst (land);9.4;17.9
2306;Haaren;Herkomst: Nederland;8.9;17.7
2307;Haaren;Herkomst: Niet-Nederland;0.4;21.2
2308;Haaren;Herkomst: Westers land;0.4;22.0
2309;Haaren;Herkomst: Niet-westers land;;
2310;Helmond;Herkomst (land);56.4;16.7
2311;Helmond;Herkomst: Nederland;46.5;16.9
2312;Helmond;Herkomst: Niet-Nederland;9.9;15.6
2313;Helmond;Herkomst: Westers land;5.7;16.4
2314;Helmond;Herkomst: Niet-westers land;4.2;14.6
2315;'s-Hertogenbosch;Herkomst (land);91.8;17.9
2316;'s-Hertogenbosch;Herkomst: Nederland;77.6;18.2
2317;'s-Hertogenbosch;Herkomst: Niet-Nederland;14.3;15.9
2318;'s-Hertogenbosch;Herkomst: Westers land;7.9;17.8
2319;'s-Hertogenbosch;Herkomst: Niet-westers land;6.3;13.5
2320;Heusden;Herkomst (land);28.3;17.8
2321;Heusden;Herkomst: Nederland;25.5;18.0
2322;Heusden;Herkomst: Niet-Nederland;2.8;16.0
2323;Heusden;Herkomst: Westers land;1.6;17.9
2324;Heusden;Herkomst: Niet-westers land;1.2;13.5
2325;Hilvarenbeek;Herkomst (land);9.9;17.7
2326;Hilvarenbeek;Herkomst: Nederland;9.4;17.7
2327;Hilvarenbeek;Herkomst: Niet-Nederland;0.5;18.1
2328;Hilvarenbeek;Herkomst: Westers land;0.5;18.5
2329;Hilvarenbeek;Herkomst: Niet-westers land;;
2330;Lith;Herkomst (land);4.4;16.5
2331;Lith;Herkomst: Nederland;4.2;16.5
2332;Lith;Herkomst: Niet-Nederland;;
2333;Lith;Herkomst: Westers land;;
2334;Lith;Herkomst: Niet-westers land;;
2335;Loon op Zand;Herkomst (land);15.7;17.4
2336;Loon op Zand;Herkomst: Nederland;14.6;17.4
2337;Loon op Zand;Herkomst: Niet-Nederland;1.1;17.7
2338;Loon op Zand;Herkomst: Westers land;0.8;18.5
2339;Loon op Zand;Herkomst: Niet-westers land;0.3;16.0
2340;Mierlo;Herkomst (land);6.6;18.4
2341;Mierlo;Herkomst: Nederland;6.0;18.4
2342;Mierlo;Herkomst: Niet-Nederland;0.6;17.7
2343;Mierlo;Herkomst: Westers land;0.5;18.5
2344;Mierlo;Herkomst: Niet-westers land;;
2345;Mill en Sint Hubert;Herkomst (land);7.5;16.0
2346;Mill en Sint Hubert;Herkomst: Nederland;7.2;16.1
2347;Mill en Sint Hubert;Herkomst: Niet-Nederland;0.3;14.4
2348;Mill en Sint Hubert;Herkomst: Westers land;0.2;14.1
2349;Mill en Sint Hubert;Herkomst: Niet-westers land;;
2350;Nuenen c.a.;Herkomst (land);15.3;20.7
2351;Nuenen c.a.;Herkomst: Nederland;13.9;20.6
2352;Nuenen c.a.;Herkomst: Niet-Nederland;1.4;21.7
2353;Nuenen c.a.;Herkomst: Westers land;1.1;22.1
2354;Nuenen c.a.;Herkomst: Niet-westers land;0.3;19.8
2355;Oirschot;Herkomst (land);12.0;17.8
2356;Oirschot;Herkomst: Nederland;11.4;17.8
2357;Oirschot;Herkomst: Niet-Nederland;0.6;18.8
2358;Oirschot;Herkomst: Westers land;0.5;18.9
2359;Oirschot;Herkomst: Niet-westers land;;
2360;Oisterwijk;Herkomst (land);17.4;18.9
2361;Oisterwijk;Herkomst: Nederland;16.1;18.9
2362;Oisterwijk;Herkomst: Niet-Nederland;1.3;18.7
2363;Oisterwijk;Herkomst: Westers land;0.9;20.0
2364;Oisterwijk;Herkomst: Niet-westers land;0.3;14.6
2365;Oosterhout;Herkomst (land);36.1;17.9
2366;Oosterhout;Herkomst: Nederland;31.1;18.1
2367;Oosterhout;Herkomst: Niet-Nederland;5.0;16.6
2368;Oosterhout;Herkomst: Westers land;2.9;17.8
2369;Oosterhout;Herkomst: Niet-westers land;2.1;14.8
2370;Oss;Herkomst (land);51.1;17.2
2371;Oss;Herkomst: Nederland;43.9;17.5
2372;Oss;Herkomst: Niet-Nederland;7.2;15.7
2373;Oss;Herkomst: Westers land;4.1;17.2
2374;Oss;Herkomst: Niet-westers land;3.2;13.9
2375;Rucphen;Herkomst (land);15.6;16.6
2376;Rucphen;Herkomst: Nederland;14.8;16.6
2377;Rucphen;Herkomst: Niet-Nederland;0.9;15.9
2378;Rucphen;Herkomst: Westers land;0.7;16.7
2379;Rucphen;Herkomst: Niet-westers land;;
2380;Schijndel;Herkomst (land);15.9;17.0
2381;Schijndel;Herkomst: Nederland;15.0;17.2
2382;Schijndel;Herkomst: Niet-Nederland;0.9;15.2
2383;Schijndel;Herkomst: Westers land;0.7;16.0
2384;Schijndel;Herkomst: Niet-westers land;0.3;13.2
2385;Sint-Michielsgestel;Herkomst (land);18.6;18.1
2386;Sint-Michielsgestel;Herkomst: Nederland;17.6;18.0
2387;Sint-Michielsgestel;Herkomst: Niet-Nederland;1.0;19.6
2388;Sint-Michielsgestel;Herkomst: Westers land;0.8;21.3
2389;Sint-Michielsgestel;Herkomst: Niet-westers land;0.2;13.9
2390;Sint-Oedenrode;Herkomst (land);11.4;17.4
2391;Sint-Oedenrode;Herkomst: Nederland;10.9;17.4
2392;Sint-Oedenrode;Herkomst: Niet-Nederland;0.5;17.7
2393;Sint-Oedenrode;Herkomst: Westers land;0.4;17.9
