ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
7425;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;5;2005;11.0;9.0;7.0;2.0;2.0;79.1;62.4;21.0
7426;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;5;2006;13.0;10.0;8.0;2.0;3.0;77.3;62.9;18.6
7427;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2000;;;;;;;;
7428;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2001;2.0;2.0;2.0;;;97.7;97.7;
7429;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2002;2.0;2.0;2.0;;;95.3;83.9;
7430;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2003;2.0;2.0;2.0;;;100.0;100.0;
7431;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2004;2.0;2.0;2.0;;;96.0;96.0;
7432;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2005;2.0;2.0;2.0;;;88.4;85.3;
7433;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;6;2006;2.0;2.0;2.0;;;88.5;88.5;
7434;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2000;;;;;;;;
7435;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2001;3.0;3.0;3.0;;;94.1;87.4;
7436;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2002;3.0;3.0;3.0;;;97.0;97.0;
7437;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2003;2.0;2.0;;;;89.4;;
7438;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2004;;;;;;;;
7439;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2005;3.0;3.0;2.0;;;100.0;91.0;
7440;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;7;2006;2.0;;;;;;;
7441;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2000;12.0;10.0;9.0;;2.0;83.2;79.4;
7442;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2001;11.0;9.0;8.0;;2.0;80.5;74.9;
7443;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2002;14.0;12.0;11.0;;2.0;83.5;79.1;
7444;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2003;15.0;10.0;8.0;2.0;5.0;68.1;53.9;20.7
7445;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2004;13.0;11.0;8.0;2.0;3.0;78.9;61.2;22.4
7446;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2005;13.0;10.0;8.0;2.0;3.0;76.9;64.6;16.0
7447;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;8;2006;15.0;12.0;10.0;2.0;3.0;81.5;69.2;15.1
7448;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2000;;;;;;;;
7449;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2001;;;;;;;;
7450;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2002;;;;;;;;
7451;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2003;;;;;;;;
7452;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2004;;;;;;;;
7453;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2005;;;;;;;;
7454;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;9;2006;;;;;;;;
7455;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2000;9.0;6.0;5.0;;3.0;63.2;55.2;
7456;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2001;10.0;6.0;6.0;;3.0;64.9;59.3;
7457;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2002;13.0;8.0;7.0;;5.0;62.7;53.9;
7458;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2003;13.0;10.0;8.0;;4.0;72.6;62.5;
7459;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2004;12.0;9.0;8.0;;3.0;72.4;69.4;
7460;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2005;10.0;7.0;6.0;;3.0;68.4;58.3;
7461;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2006;10.0;8.0;7.0;;3.0;72.8;66.1;
7462;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
7463;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
7464;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2002;4.0;3.0;3.0;;;92.8;85.9;
7465;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2003;3.0;3.0;2.0;;;89.7;66.4;
7466;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2004;4.0;2.0;;;2.0;57.8;;
7467;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2005;4.0;3.0;2.0;;;88.2;60.0;
7468;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2006;4.0;4.0;3.0;;;90.1;72.5;
7469;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2000;;;;;;;;
7470;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2001;2.0;2.0;2.0;;;80.2;76.1;
7471;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2002;;;;;;;;
7472;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2003;2.0;;;;;;;
7473;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2004;9.0;4.0;3.0;;4.0;51.5;41.0;
7474;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2005;8.0;6.0;5.0;;2.0;75.5;66.0;
7475;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Totaal onderwijsniveau;Onbekend;2006;8.0;5.0;4.0;;3.0;62.8;48.8;
7476;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2000;15.0;6.0;5.0;;10.0;35.9;30.2;
7477;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2001;17.0;5.0;4.0;;12.0;27.3;22.6;
7478;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2002;17.0;7.0;6.0;;10.0;40.2;35.9;
7479;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2003;15.0;6.0;5.0;;9.0;40.1;31.4;
7480;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2004;12.0;3.0;3.0;;9.0;27.2;22.3;
7481;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2005;10.0;4.0;3.0;;6.0;39.9;27.7;
7482;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;1;2006;12.0;5.0;4.0;;7.0;43.0;34.9;
7483;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2000;15.0;6.0;5.0;;10.0;35.9;30.2;
7484;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2001;17.0;5.0;4.0;;12.0;27.3;22.6;
7485;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2002;17.0;7.0;6.0;;10.0;40.2;35.9;
7486;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2003;15.0;6.0;5.0;;9.0;40.1;31.4;
7487;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2004;12.0;3.0;3.0;;9.0;27.2;22.3;
7488;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2005;10.0;4.0;3.0;;6.0;39.9;27.7;
7489;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;2;2006;12.0;5.0;4.0;;7.0;43.0;34.9;
7490;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2000;;;;;;;;
7491;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2001;;;;;;;;
7492;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2002;;;;;;;;
7493;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2003;;;;;;;;
7494;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2004;;;;;;;;
7495;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2005;;;;;;;;
7496;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;3;2006;;;;;;;;
7497;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2000;;;;;;;;
7498;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2001;;;;;;;;
7499;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2002;;;;;;;;
7500;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2003;;;;;;;;
7501;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2004;;;;;;;;
7502;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2005;;;;;;;;
7503;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;4;2006;;;;;;;;
7504;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2000;;;;;;;;
7505;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2001;;;;;;;;
7506;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2002;;;;;;;;
7507;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2003;;;;;;;;
7508;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2004;;;;;;;;
7509;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2005;;;;;;;;
7510;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;5;2006;;;;;;;;
7511;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2000;;;;;;;;
7512;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2001;;;;;;;;
7513;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2002;;;;;;;;
7514;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2003;;;;;;;;
7515;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2004;;;;;;;;
7516;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2005;;;;;;;;
7517;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;6;2006;;;;;;;;
7518;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2000;;;;;;;;
7519;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2001;;;;;;;;
7520;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2002;;;;;;;;
7521;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2003;;;;;;;;
7522;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2004;;;;;;;;
7523;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2005;;;;;;;;
7524;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;7;2006;;;;;;;;
7525;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2000;;;;;;;;
7526;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2001;;;;;;;;
7527;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2002;;;;;;;;
7528;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2003;;;;;;;;
7529;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2004;;;;;;;;
7530;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2005;;;;;;;;
7531;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;8;2006;;;;;;;;
7532;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2000;;;;;;;;
7533;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2001;;;;;;;;
7534;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2002;;;;;;;;
7535;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2003;;;;;;;;
7536;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2004;;;;;;;;
7537;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2005;;;;;;;;
7538;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;9;2006;;;;;;;;
7539;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2000;;;;;;;;
7540;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
7541;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
7542;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
7543;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
7544;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
7545;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
7546;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
7547;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
7548;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
7549;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
7550;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
7551;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
7552;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
7553;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2000;;;;;;;;
7554;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2001;;;;;;;;
7555;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2002;;;;;;;;
7556;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2003;;;;;;;;
7557;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2004;;;;;;;;
7558;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2005;;;;;;;;
7559;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Basisonderwijs;Onbekend;2006;;;;;;;;
7560;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2000;21.0;11.0;9.0;2.0;10.0;53.2;44.8;15.7
7561;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2001;27.0;15.0;13.0;2.0;12.0;54.1;47.8;11.8
7562;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2002;26.0;15.0;14.0;2.0;11.0;58.2;52.1;10.5
7563;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2003;28.0;15.0;12.0;3.0;13.0;53.6;42.7;20.2
7564;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2004;20.0;12.0;9.0;3.0;8.0;61.8;45.1;26.9
7565;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2005;22.0;12.0;8.0;3.0;10.0;53.1;38.2;28.0
7566;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;1;2006;23.0;15.0;13.0;2.0;8.0;63.7;55.3;13.3
7567;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2000;11.0;5.0;4.0;;6.0;44.3;36.1;
7568;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2001;13.0;5.0;4.0;;8.0;39.9;33.6;
7569;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2002;11.0;5.0;5.0;;6.0;45.2;39.3;
7570;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2003;12.0;7.0;5.0;2.0;6.0;53.9;38.5;28.6
7571;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2004;8.0;5.0;3.0;;3.0;61.2;44.5;
7572;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2005;11.0;5.0;4.0;;6.0;41.7;32.7;
7573;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;2;2006;10.0;6.0;5.0;;5.0;55.4;45.9;
7574;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2000;;;;;;;;
7575;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2001;;;;;;;;
7576;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2002;;;;;;;;
7577;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2003;;;;;;;;
7578;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2004;;;;;;;;
7579;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2005;;;;;;;;
7580;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;3;2006;;;;;;;;
7581;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2000;;;;;;;;
7582;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2001;;;;;;;;
7583;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2002;;;;;;;;
7584;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2003;;;;;;;;
7585;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2004;;;;;;;;
7586;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2005;;;;;;;;
7587;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;4;2006;;;;;;;;
7588;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2000;;;;;;;;
7589;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2001;;;;;;;;
7590;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2002;;;;;;;;
7591;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2003;2.0;;;;;;;
7592;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2004;2.0;;;;;;;
7593;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2005;2.0;2.0;;;;87.9;;
7594;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;5;2006;3.0;2.0;2.0;;;72.2;60.6;
7595;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2000;;;;;;;;
7596;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2001;;;;;;;;
7597;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2002;;;;;;;;
7598;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2003;;;;;;;;
7599;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2004;;;;;;;;
7600;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2005;;;;;;;;
7601;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;6;2006;;;;;;;;
7602;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2000;;;;;;;;
7603;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2001;;;;;;;;
7604;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2002;;;;;;;;
7605;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2003;;;;;;;;
7606;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2004;;;;;;;;
7607;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2005;;;;;;;;
7608;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;7;2006;;;;;;;;
7609;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2000;6.0;4.0;4.0;;;78.9;72.7;
7610;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2001;6.0;5.0;4.0;;;78.9;70.9;
7611;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2002;7.0;5.0;5.0;;2.0;76.4;69.8;
7612;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2003;6.0;4.0;3.0;;3.0;59.2;51.0;
7613;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2004;5.0;5.0;3.0;;;87.8;63.2;
7614;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2005;5.0;3.0;2.0;;2.0;54.5;45.2;
7615;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;8;2006;5.0;4.0;4.0;;;78.9;68.1;
7616;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2000;;;;;;;;
7617;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2001;;;;;;;;
