ID;VrachtautoSTrekkersLaadvermogenLV;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
2342;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2007;86.4;84.0;2.4;96.3;84.0;12.3;46950.0;40957.0;5993.0;2052.0
2343;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2008;80.8;78.6;2.1;89.3;78.6;10.7;48015.0;42283.0;5732.0;1860.0
2344;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2009;74.2;72.3;1.9;81.6;72.3;9.3;44627.0;39537.0;5090.0;1828.0
2345;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2010;56.2;55.1;1.2;60.6;55.1;5.5;45235.0;41121.0;4114.0;1339.0
2346;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2011;41.9;40.4;1.5;47.6;40.4;7.2;44258.0;37529.0;6729.0;1076.0
2347;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2012;39.2;37.9;1.3;44.2;37.9;6.3;43782.0;37544.0;6238.0;1009.0
2348;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2013;42.5;40.4;2.1;50.7;40.4;10.3;44919.0;35813.0;9106.0;1128.0
2349;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2014;63.1;59.6;3.6;76.0;59.6;16.5;49281.0;38615.0;10665.0;1543.0
2350;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2015;56.5;53.8;2.7;64.5;53.8;10.7;49011.0;40895.0;8116.0;1316.0
2351;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2016;72.3;68.6;3.8;81.6;68.6;13.0;46814.0;39331.0;7483.0;1743.0
2352;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2017;57.7;54.8;2.9;64.2;54.8;9.4;45068.0;38439.0;6629.0;1425.0
2353;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2018;40.3;37.6;2.7;46.5;37.6;8.9;44826.0;36263.0;8562.0;1038.0
2354;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2019;38.6;36.2;2.4;43.6;36.2;7.4;43158.0;35839.0;7320.0;1010.0
2355;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 8 jaar oud;2020;30.7;28.5;2.2;34.6;28.5;6.0;39527.0;32621.0;6906.0;875.0
2356;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1990;;;;;;;;;;
2357;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1991;;;;;;;;;;
2358;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1992;;;;;;;;;;
2359;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1993;;;;;;;;;;
2360;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1994;;;;;;;;;;
2361;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1995;;;;;;;;;;
2362;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1996;;;;;;;;;;
2363;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1997;;;;;;;;;;
2364;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1998;;;;;;;;;;
2365;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;1999;;;;;;;;;;
2366;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2000;;;;;;;;;;
2367;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2001;;;;;;;;;;
2368;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2002;201.8;196.5;5.3;231.6;196.5;35.0;18762.0;15922.0;2839.0;12344.0
2369;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2003;194.3;189.4;4.9;223.2;189.4;33.8;18833.0;15977.0;2855.0;11854.0
2370;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2004;193.0;187.8;5.2;221.4;187.8;33.6;18967.0;16089.0;2878.0;11671.0
2371;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2005;201.2;195.5;5.8;230.5;195.5;35.0;20013.0;16973.0;3040.0;11516.0
2372;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2006;213.4;206.6;6.7;243.7;206.6;37.1;21069.0;17863.0;3206.0;11568.0
2373;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2007;243.8;238.3;5.5;266.8;238.3;28.5;22308.0;19923.0;2385.0;11959.0
2374;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2008;262.8;256.8;6.0;287.0;256.8;30.2;23130.0;20694.0;2435.0;12408.0
2375;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2009;252.4;246.0;6.4;276.8;246.0;30.8;22099.0;19640.0;2459.0;12527.0
2376;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2010;242.0;237.3;4.7;259.4;237.3;22.1;20852.0;19079.0;1773.0;12438.0
2377;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2011;222.2;215.1;7.1;250.0;215.1;34.9;21134.0;18187.0;2947.0;11829.0
2378;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2012;196.5;189.4;7.1;222.7;189.4;33.3;20049.0;17055.0;2994.0;11107.0
2379;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2013;176.6;170.8;5.8;199.0;170.8;28.2;19036.0;16340.0;2696.0;10453.0
2380;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2014;162.0;153.9;8.1;191.3;153.9;37.4;19190.0;15442.0;3749.0;9967.0
2381;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2015;186.7;178.0;8.6;212.7;178.0;34.7;21226.0;17762.0;3464.0;10023.0
2382;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2016;204.1;195.5;8.6;225.2;195.5;29.7;22370.0;19424.0;2947.0;10065.0
2383;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2017;230.7;223.2;7.5;247.6;223.2;24.4;23143.0;20862.0;2281.0;10698.0
2384;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2018;225.2;213.3;11.9;252.8;213.3;39.5;23005.0;19411.0;3593.0;10988.0
2385;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2019;208.7;199.7;9.0;227.5;199.7;27.8;21116.0;18532.0;2584.0;10774.0
2386;Vrachtauto (LV) 7 000 tot 12 000 kg;Voertuig 9 jaar of ouder;2020;173.6;166.1;7.5;187.2;166.1;21.1;17872.0;15858.0;2014.0;10474.0
2387;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1990;;;;;;;;;;
2388;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1991;;;;;;;;;;
2389;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1992;;;;;;;;;;
2390;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1993;;;;;;;;;;
2391;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1994;;;;;;;;;;
2392;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1995;;;;;;;;;;
2393;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1996;;;;;;;;;;
2394;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1997;;;;;;;;;;
2395;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1998;;;;;;;;;;
2396;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;1999;;;;;;;;;;
2397;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2000;;;;;;;;;;
2398;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2001;;;;;;;;;;
2399;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2002;783.4;722.4;61.1;1126.1;722.4;403.8;59009.0;37852.0;21157.0;19084.0
2400;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2003;772.7;714.6;58.1;1112.3;714.6;397.8;60103.0;38610.0;21493.0;18507.0
2401;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2004;781.9;720.2;61.6;1115.9;720.2;395.6;60352.0;38955.0;21397.0;18489.0
2402;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2005;792.1;727.1;64.9;1120.8;727.1;393.6;62486.0;40540.0;21946.0;17936.0
2403;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2006;787.1;717.8;69.3;1100.3;717.8;382.5;61567.0;40164.0;21403.0;17872.0
2404;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2007;828.7;760.0;68.7;1114.7;760.0;354.7;62551.0;42646.0;19904.0;17820.0
2405;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2008;828.1;763.3;64.8;1087.3;763.3;324.0;60959.0;42793.0;18165.0;17836.0
2406;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2009;844.4;779.1;65.4;1094.6;779.1;315.5;60899.0;43344.0;17556.0;17974.0
2407;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2010;816.3;748.3;67.9;1066.1;748.3;317.7;60568.0;42517.0;18052.0;17601.0
2408;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2011;803.8;741.3;62.5;1049.4;741.3;308.1;60653.0;42847.0;17806.0;17301.0
2409;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2012;780.5;717.2;63.3;1013.8;717.2;296.6;60015.0;42458.0;17557.0;16892.0
2410;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2013;727.9;664.8;63.1;970.7;664.8;305.9;58905.0;40343.0;18562.0;16480.0
2411;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2014;711.2;646.2;65.0;946.6;646.2;300.4;58990.0;40271.0;18719.0;16046.0
2412;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2015;730.8;663.3;67.5;935.1;663.3;271.8;58464.0;41471.0;16993.0;15995.0
2413;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2016;759.2;687.6;71.7;934.3;687.6;246.7;58120.0;42772.0;15348.0;16075.0
2414;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2017;776.7;709.5;67.2;928.3;709.5;218.8;56778.0;43397.0;13381.0;16350.0
2415;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2018;762.1;696.0;66.1;914.7;696.0;218.7;54802.0;41699.0;13103.0;16692.0
2416;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2019;743.7;672.8;70.9;891.5;672.8;218.7;52674.0;39751.0;12923.0;16925.0
2417;Vrachtauto (LV) 12 000 tot 18 000 kg;Totaal leeftijd voertuig;2020;730.7;653.4;77.4;870.2;653.4;216.8;51597.0;38742.0;12855.0;16865.0
2418;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1990;;;;;;;;;;
2419;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1991;;;;;;;;;;
2420;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1992;;;;;;;;;;
2421;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1993;;;;;;;;;;
2422;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1994;;;;;;;;;;
2423;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1995;;;;;;;;;;
2424;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1996;;;;;;;;;;
2425;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1997;;;;;;;;;;
2426;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1998;;;;;;;;;;
2427;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;1999;;;;;;;;;;
2428;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2000;;;;;;;;;;
2429;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2001;;;;;;;;;;
2430;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2002;50.5;44.5;5.9;83.9;44.5;39.3;58974.0;31327.0;27647.0;1422.0
2431;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2003;46.3;41.0;5.3;77.2;41.0;36.2;61691.0;32778.0;28913.0;1252.0
2432;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2004;52.6;46.3;6.3;87.0;46.3;40.7;63506.0;33769.0;29738.0;1370.0
2433;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2005;47.3;41.3;6.0;77.5;41.3;36.2;58779.0;31337.0;27442.0;1319.0
2434;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2006;45.7;39.4;6.3;74.2;39.4;34.8;46531.0;24722.0;21809.0;1594.0
2435;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2007;43.8;38.3;5.6;67.0;38.3;28.7;47772.0;27303.0;20469.0;1402.0
2436;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2008;52.4;46.7;5.7;75.2;46.7;28.5;47929.0;29764.0;18166.0;1568.0
2437;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2009;52.8;47.8;5.0;71.8;47.8;24.0;52933.0;35230.0;17702.0;1357.0
2438;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2010;30.0;25.8;4.2;45.6;25.8;19.8;44380.0;25092.0;19288.0;1027.0
2439;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2011;41.8;37.2;4.6;59.9;37.2;22.7;53345.0;33146.0;20199.0;1122.0
2440;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2012;35.6;32.7;2.9;46.5;32.7;13.8;52887.0;37193.0;15694.0;879.0
2441;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2013;28.9;27.2;1.7;35.5;27.2;8.3;40394.0;30996.0;9397.0;879.0
2442;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2014;18.7;16.6;2.1;26.3;16.6;9.8;36630.0;23051.0;13579.0;719.0
2443;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2015;32.5;26.9;5.7;49.7;26.9;22.8;49566.0;26833.0;22733.0;1002.0
2444;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2016;40.9;35.2;5.7;54.7;35.2;19.5;47622.0;30675.0;16947.0;1149.0
2445;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2017;47.7;43.9;3.8;56.2;43.9;12.2;44404.0;34741.0;9664.0;1265.0
2446;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2018;50.0;46.9;3.1;57.1;46.9;10.2;40061.0;32894.0;7167.0;1426.0
2447;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2019;50.6;45.9;4.6;60.2;45.9;14.3;44255.0;33775.0;10481.0;1360.0
2448;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 0 jaar oud;2020;33.0;28.5;4.5;41.2;28.5;12.7;44612.0;30871.0;13740.0;923.0
2449;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1990;;;;;;;;;;
2450;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1991;;;;;;;;;;
2451;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1992;;;;;;;;;;
2452;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1993;;;;;;;;;;
2453;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1994;;;;;;;;;;
2454;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1995;;;;;;;;;;
2455;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1996;;;;;;;;;;
2456;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1997;;;;;;;;;;
2457;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1998;;;;;;;;;;
2458;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;1999;;;;;;;;;;
2459;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2000;;;;;;;;;;
2460;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2001;;;;;;;;;;
2461;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2002;93.6;82.6;11.0;155.1;82.6;72.5;99731.0;53115.0;46616.0;1555.0
2462;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2003;85.5;75.7;9.8;142.5;75.7;66.7;99770.0;53026.0;46744.0;1428.0
2463;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2004;76.6;67.4;9.3;126.9;67.4;59.5;102235.0;54295.0;47940.0;1241.0
2464;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2005;89.9;78.6;11.4;147.4;78.6;68.8;108529.0;57852.0;50677.0;1358.0
2465;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2006;82.2;71.0;11.2;133.0;71.0;62.0;103344.0;55177.0;48166.0;1287.0
2466;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2007;105.2;91.8;13.4;160.7;91.8;68.9;97894.0;55928.0;41965.0;1642.0
2467;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2008;85.0;75.1;9.9;124.7;75.1;49.6;92027.0;55407.0;36620.0;1355.0
2468;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2009;95.4;84.9;10.5;135.5;84.9;50.6;87734.0;54956.0;32777.0;1545.0
2469;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2010;87.5;80.7;6.9;112.8;80.7;32.2;83576.0;59741.0;23835.0;1350.0
2470;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2011;60.7;54.8;5.8;83.6;54.8;28.7;82726.0;54306.0;28420.0;1010.0
2471;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2012;74.2;66.1;8.1;104.1;66.1;38.0;94905.0;60250.0;34655.0;1097.0
2472;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2013;61.6;56.5;5.2;81.7;56.5;25.2;90643.0;62653.0;27990.0;901.0
2473;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2014;65.4;59.4;6.0;87.1;59.4;27.7;93655.0;63846.0;29809.0;930.0
2474;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2015;45.1;40.7;4.4;58.5;40.7;17.8;86583.0;60221.0;26362.0;676.0
2475;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2016;70.1;62.8;7.3;88.0;62.8;25.2;93668.0;66818.0;26851.0;940.0
2476;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2017;81.7;74.5;7.2;98.0;74.5;23.5;90952.0;69127.0;21825.0;1078.0
2477;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2018;85.9;78.9;7.0;102.0;78.9;23.0;88354.0;68404.0;19949.0;1154.0
2478;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2019;86.7;77.7;9.1;105.6;77.7;28.0;85199.0;62631.0;22568.0;1240.0
2479;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 1 jaar oud;2020;89.3;80.7;8.6;104.9;80.7;24.2;80798.0;62146.0;18652.0;1298.0
2480;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1990;;;;;;;;;;
2481;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1991;;;;;;;;;;
2482;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1992;;;;;;;;;;
2483;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1993;;;;;;;;;;
2484;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1994;;;;;;;;;;
2485;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1995;;;;;;;;;;
2486;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1996;;;;;;;;;;
2487;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1997;;;;;;;;;;
2488;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1998;;;;;;;;;;
2489;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;1999;;;;;;;;;;
2490;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2000;;;;;;;;;;
2491;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2001;;;;;;;;;;
2492;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2002;105.1;94.4;10.6;164.8;94.4;70.4;95555.0;54747.0;40808.0;1725.0
2493;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2003;94.1;84.9;9.3;148.2;84.9;63.3;94887.0;54345.0;40542.0;1562.0
2494;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2004;87.8;78.6;9.2;137.5;78.6;59.0;96588.0;55182.0;41406.0;1424.0
2495;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2005;78.9;70.2;8.7;122.9;70.2;52.7;98547.0;56269.0;42278.0;1247.0
2496;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2006;90.4;79.6;10.8;139.1;79.6;59.5;103685.0;59319.0;44366.0;1342.0
2497;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2007;90.3;80.1;10.3;133.0;80.1;52.9;104727.0;63048.0;41678.0;1270.0
2498;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2008;107.1;95.5;11.6;153.6;95.5;58.1;94226.0;58571.0;35656.0;1630.0
2499;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2009;86.6;77.4;9.1;121.5;77.4;44.1;89664.0;57143.0;32521.0;1355.0
2500;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2010;97.6;86.7;10.9;137.6;86.7;50.9;88713.0;55894.0;32819.0;1551.0
2501;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2011;86.0;79.2;6.7;112.4;79.2;33.2;83208.0;58645.0;24563.0;1351.0
2502;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2012;60.9;55.1;5.7;82.0;55.1;26.9;81061.0;54492.0;26569.0;1012.0
2503;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2013;69.9;61.5;8.4;102.3;61.5;40.9;93626.0;56235.0;37392.0;1093.0
2504;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2014;57.6;50.9;6.7;81.8;50.9;30.9;91552.0;56987.0;34564.0;893.0
2505;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2015;67.1;59.6;7.4;89.5;59.6;29.8;97263.0;64826.0;32437.0;920.0
2506;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2016;47.3;42.5;4.8;59.0;42.5;16.5;92353.0;66471.0;25883.0;639.0
2507;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2017;71.8;65.6;6.2;85.8;65.6;20.3;95279.0;72789.0;22490.0;901.0
2508;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2018;76.4;68.6;7.8;94.3;68.6;25.7;88654.0;64455.0;24199.0;1064.0
2509;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2019;82.3;74.8;7.4;97.8;74.8;23.0;87080.0;66638.0;20441.0;1123.0
2510;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 2 jaar oud;2020;86.5;75.2;11.2;106.7;75.2;31.5;86256.0;60821.0;25435.0;1237.0
2511;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1990;;;;;;;;;;
2512;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1991;;;;;;;;;;
2513;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1992;;;;;;;;;;
2514;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1993;;;;;;;;;;
2515;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1994;;;;;;;;;;
2516;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1995;;;;;;;;;;
2517;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1996;;;;;;;;;;
2518;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1997;;;;;;;;;;
2519;Vrachtauto (LV) 12 000 tot 18 000 kg;Voertuig 3 jaar oud;1998;;;;;;;;;;
