ID;RegioS;Perioden;TotaalAlleDoodsoorzaken_1;Nieuwvormingen_2;ZiektenVanHartEnVaatstelsel_3;UitwendigeDoodsoorzaken_4;OverigeDoodsoorzaken_5;Gemeente_6;Landsdeel_7;Provincie_8;COROPGebied_9;GrootstedelijkeAgglomeratie_10;Stadsgewest_11
4385;Havelte;2006;;;;;;;;;;;
4386;Hazerswoude;1990;56.0;19.0;22.0;4.0;11.0;0524;3;28;28;  ;  
4387;Hazerswoude;1991;;;;;;;;;;;
4388;Hazerswoude;1992;;;;;;;;;;;
4389;Hazerswoude;1993;;;;;;;;;;;
4390;Hazerswoude;1994;;;;;;;;;;;
4391;Hazerswoude;1995;;;;;;;;;;;
4392;Hazerswoude;1996;;;;;;;;;;;
4393;Hazerswoude;1997;;;;;;;;;;;
4394;Hazerswoude;1998;;;;;;;;;;;
4395;Hazerswoude;1999;;;;;;;;;;;
4396;Hazerswoude;2000;;;;;;;;;;;
4397;Hazerswoude;2001;;;;;;;;;;;
4398;Hazerswoude;2002;;;;;;;;;;;
4399;Hazerswoude;2003;;;;;;;;;;;
4400;Hazerswoude;2004;;;;;;;;;;;
4401;Hazerswoude;2005;;;;;;;;;;;
4402;Hazerswoude;2006;;;;;;;;;;;
4403;Hedel;1990;21.0;9.0;5.0;1.0;6.0;0245;2;25;16;  ;  
4404;Hedel;1991;24.0;7.0;8.0;1.0;8.0;0245;2;25;16;  ;  
4405;Hedel;1992;26.0;10.0;10.0;0.0;6.0;0245;2;25;16;  ;  
4406;Hedel;1993;24.0;5.0;10.0;1.0;8.0;0245;2;25;16;  ;  
4407;Hedel;1994;17.0;7.0;4.0;2.0;4.0;0245;2;25;16;  ;  
4408;Hedel;1995;19.0;8.0;8.0;1.0;2.0;0245;2;25;16;  ;  
4409;Hedel;1996;25.0;8.0;7.0;1.0;9.0;0245;2;25;16;  ;  
4410;Hedel;1997;27.0;15.0;5.0;0.0;7.0;0245;2;25;16;  ;  
4411;Hedel;1998;27.0;11.0;9.0;1.0;6.0;0245;2;25;16;  ;  
4412;Hedel;1999;;;;;;;;;;;
4413;Hedel;2000;;;;;;;;;;;
4414;Hedel;2001;;;;;;;;;;;
4415;Hedel;2002;;;;;;;;;;;
4416;Hedel;2003;;;;;;;;;;;
4417;Hedel;2004;;;;;;;;;;;
4418;Hedel;2005;;;;;;;;;;;
4419;Hedel;2006;;;;;;;;;;;
4420;Heel;1990;;;;;;;;;;;
4421;Heel;1991;79.0;19.0;29.0;3.0;28.0;1937;4;31;38;  ;  
4422;Heel;1992;69.0;23.0;20.0;3.0;23.0;1937;4;31;38;  ;  
4423;Heel;1993;54.0;13.0;20.0;1.0;20.0;1937;4;31;38;  ;  
4424;Heel;1994;55.0;12.0;17.0;1.0;25.0;1937;4;31;38;  ;  
4425;Heel;1995;69.0;13.0;29.0;;27.0;1937;4;31;38;  ;  
4426;Heel;1996;53.0;13.0;20.0;3.0;17.0;1937;4;31;38;  ;  
4427;Heel;1997;86.0;26.0;20.0;3.0;37.0;1937;4;31;38;  ;  
4428;Heel;1998;82.0;21.0;26.0;0.0;35.0;1937;4;31;38;  ;  
4429;Heel;1999;61.0;17.0;15.0;2.0;27.0;1937;4;31;38;  ;  
4430;Heel;2000;70.0;17.0;21.0;1.0;31.0;1937;4;31;38;00;00
4431;Heel;2001;66.0;16.0;26.0;1.0;23.0;1937;4;31;38;00;00
4432;Heel;2002;89.0;24.0;26.0;7.0;32.0;1937;4;31;38;00;00
4433;Heel;2003;74.0;25.0;21.0;0.0;28.0;1937;4;31;38;00;00
4434;Heel;2004;68.0;21.0;17.0;0.0;30.0;1937;4;31;38;00;00
4435;Heel;2005;61.0;14.0;17.0;2.0;28.0;1937;4;31;38;00;00
4436;Heel;2006;71.0;16.0;27.0;1.0;27.0;1937;4;31;38;00;00
4437;Heel en Panheel;1990;40.0;9.0;19.0;0.0;12.0;0915;4;31;38;  ;  
4438;Heel en Panheel;1991;;;;;;;;;;;
4439;Heel en Panheel;1992;;;;;;;;;;;
4440;Heel en Panheel;1993;;;;;;;;;;;
4441;Heel en Panheel;1994;;;;;;;;;;;
4442;Heel en Panheel;1995;;;;;;;;;;;
4443;Heel en Panheel;1996;;;;;;;;;;;
4444;Heel en Panheel;1997;;;;;;;;;;;
4445;Heel en Panheel;1998;;;;;;;;;;;
4446;Heel en Panheel;1999;;;;;;;;;;;
4447;Heel en Panheel;2000;;;;;;;;;;;
4448;Heel en Panheel;2001;;;;;;;;;;;
4449;Heel en Panheel;2002;;;;;;;;;;;
4450;Heel en Panheel;2003;;;;;;;;;;;
4451;Heel en Panheel;2004;;;;;;;;;;;
4452;Heel en Panheel;2005;;;;;;;;;;;
4453;Heel en Panheel;2006;;;;;;;;;;;
4454;Heemskerk;1990;230.0;60.0;87.0;10.0;73.0;0396;3;27;20;  ;  
4455;Heemskerk;1991;264.0;77.0;95.0;12.0;80.0;0396;3;27;20;  ;  
4456;Heemskerk;1992;241.0;62.0;106.0;6.0;67.0;0396;3;27;20;  ;  
4457;Heemskerk;1993;297.0;73.0;108.0;7.0;109.0;0396;3;27;20;  ;  
4458;Heemskerk;1994;318.0;80.0;119.0;10.0;109.0;0396;3;27;20;  ;  
4459;Heemskerk;1995;334.0;84.0;116.0;5.0;129.0;0396;3;27;20;  ;  
4460;Heemskerk;1996;326.0;99.0;103.0;12.0;112.0;0396;3;27;20;  ;  
4461;Heemskerk;1997;273.0;76.0;95.0;4.0;98.0;0396;3;27;20;  ;  
4462;Heemskerk;1998;294.0;85.0;102.0;9.0;98.0;0396;3;27;20;  ;  
4463;Heemskerk;1999;325.0;85.0;104.0;8.0;128.0;0396;3;27;20;  ;  
4464;Heemskerk;2000;359.0;99.0;101.0;13.0;146.0;0396;3;27;20;00;11
4465;Heemskerk;2001;344.0;82.0;111.0;14.0;137.0;0396;3;27;20;00;11
4466;Heemskerk;2002;332.0;87.0;113.0;7.0;125.0;0396;3;27;20;00;11
4467;Heemskerk;2003;387.0;98.0;124.0;9.0;156.0;0396;3;27;20;00;11
4468;Heemskerk;2004;361.0;107.0;107.0;11.0;136.0;0396;3;27;20;00;11
4469;Heemskerk;2005;353.0;105.0;115.0;15.0;118.0;0396;3;27;20;00;11
4470;Heemskerk;2006;297.0;85.0;92.0;21.0;99.0;0396;3;27;20;00;11
4471;Heemstede;1990;340.0;86.0;161.0;13.0;80.0;0397;3;27;21;  ;  
4472;Heemstede;1991;340.0;97.0;143.0;12.0;88.0;0397;3;27;21;  ;  
4473;Heemstede;1992;325.0;96.0;140.0;19.0;70.0;0397;3;27;21;  ;  
4474;Heemstede;1993;372.0;97.0;163.0;8.0;104.0;0397;3;27;21;  ;  
4475;Heemstede;1994;337.0;96.0;144.0;7.0;90.0;0397;3;27;21;  ;  
4476;Heemstede;1995;337.0;87.0;145.0;13.0;92.0;0397;3;27;21;  ;  
4477;Heemstede;1996;339.0;76.0;139.0;15.0;109.0;0397;3;27;21;  ;  
4478;Heemstede;1997;333.0;86.0;138.0;10.0;99.0;0397;3;27;21;  ;  
4479;Heemstede;1998;355.0;97.0;123.0;10.0;125.0;0397;3;27;21;  ;  
4480;Heemstede;1999;341.0;95.0;109.0;8.0;129.0;0397;3;27;21;  ;  
4481;Heemstede;2000;291.0;88.0;111.0;7.0;85.0;0397;3;27;21;11;11
4482;Heemstede;2001;306.0;87.0;102.0;11.0;106.0;0397;3;27;21;11;11
4483;Heemstede;2002;328.0;90.0;117.0;9.0;112.0;0397;3;27;21;11;11
4484;Heemstede;2003;315.0;72.0;102.0;8.0;133.0;0397;3;27;21;11;11
4485;Heemstede;2004;316.0;89.0;112.0;13.0;102.0;0397;3;27;21;11;11
4486;Heemstede;2005;296.0;82.0;99.0;13.0;102.0;0397;3;27;21;11;11
4487;Heemstede;2006;326.0;102.0;98.0;10.0;116.0;0397;3;27;21;11;11
4488;Heerde;1990;201.0;50.0;74.0;10.0;67.0;0246;2;25;13;  ;  
4489;Heerde;1991;196.0;48.0;80.0;11.0;57.0;0246;2;25;13;  ;  
4490;Heerde;1992;197.0;44.0;83.0;8.0;62.0;0246;2;25;13;  ;  
4491;Heerde;1993;218.0;55.0;77.0;4.0;82.0;0246;2;25;13;  ;  
4492;Heerde;1994;195.0;50.0;82.0;3.0;60.0;0246;2;25;13;  ;  
4493;Heerde;1995;192.0;46.0;69.0;7.0;70.0;0246;2;25;13;  ;  
4494;Heerde;1996;210.0;58.0;77.0;5.0;70.0;0246;2;25;13;  ;  
4495;Heerde;1997;190.0;45.0;69.0;5.0;71.0;0246;2;25;13;  ;  
4496;Heerde;1998;213.0;38.0;90.0;5.0;80.0;0246;2;25;13;  ;  
4497;Heerde;1999;195.0;50.0;68.0;8.0;69.0;0246;2;25;13;  ;  
4498;Heerde;2000;192.0;44.0;72.0;11.0;65.0;0246;2;25;13;00;03
4499;Heerde;2001;180.0;50.0;62.0;9.0;59.0;0246;2;25;13;00;03
4500;Heerde;2002;170.0;49.0;68.0;5.0;48.0;0246;2;25;13;00;03
4501;Heerde;2003;183.0;45.0;80.0;8.0;50.0;0246;2;25;13;00;03
4502;Heerde;2004;157.0;40.0;56.0;5.0;56.0;0246;2;25;13;00;03
4503;Heerde;2005;160.0;45.0;61.0;7.0;47.0;0246;2;25;13;00;03
4504;Heerde;2006;184.0;48.0;75.0;7.0;54.0;0246;2;25;13;00;03
4505;Heerenveen;1990;406.0;104.0;175.0;11.0;116.0;0074;1;21;06;  ;  
4506;Heerenveen;1991;403.0;103.0;188.0;13.0;99.0;0074;1;21;06;  ;  
4507;Heerenveen;1992;421.0;119.0;162.0;22.0;118.0;0074;1;21;06;  ;  
4508;Heerenveen;1993;379.0;100.0;151.0;16.0;112.0;0074;1;21;06;  ;  
4509;Heerenveen;1994;414.0;102.0;164.0;16.0;132.0;0074;1;21;06;  ;  
4510;Heerenveen;1995;457.0;135.0;163.0;21.0;138.0;0074;1;21;06;  ;  
4511;Heerenveen;1996;421.0;118.0;154.0;9.0;140.0;0074;1;21;06;  ;  
4512;Heerenveen;1997;404.0;112.0;157.0;17.0;118.0;0074;1;21;06;  ;  
4513;Heerenveen;1998;426.0;116.0;166.0;14.0;130.0;0074;1;21;06;  ;  
4514;Heerenveen;1999;424.0;124.0;154.0;14.0;132.0;0074;1;21;06;  ;  
4515;Heerenveen;2000;406.0;125.0;141.0;13.0;127.0;0074;1;21;06;00;00
4516;Heerenveen;2001;427.0;119.0;150.0;21.0;137.0;0074;1;21;06;00;00
4517;Heerenveen;2002;437.0;139.0;162.0;15.0;121.0;0074;1;21;06;00;00
4518;Heerenveen;2003;434.0;138.0;153.0;9.0;134.0;0074;1;21;06;00;00
4519;Heerenveen;2004;414.0;128.0;143.0;17.0;126.0;0074;1;21;06;00;00
4520;Heerenveen;2005;411.0;121.0;134.0;25.0;131.0;0074;1;21;06;00;00
4521;Heerenveen;2006;433.0;127.0;142.0;16.0;148.0;0074;1;21;06;00;00
4522;Heerewaarden;1990;9.0;3.0;2.0;1.0;3.0;0247;2;25;16;  ;  
4523;Heerewaarden;1991;10.0;3.0;3.0;0.0;4.0;0247;2;25;16;  ;  
4524;Heerewaarden;1992;5.0;2.0;3.0;0.0;0.0;0247;2;25;16;  ;  
4525;Heerewaarden;1993;9.0;3.0;3.0;1.0;2.0;0247;2;25;16;  ;  
4526;Heerewaarden;1994;8.0;2.0;4.0;0.0;2.0;0247;2;25;16;  ;  
4527;Heerewaarden;1995;7.0;2.0;4.0;0.0;1.0;0247;2;25;16;  ;  
4528;Heerewaarden;1996;12.0;3.0;3.0;1.0;5.0;0247;2;25;16;  ;  
4529;Heerewaarden;1997;12.0;3.0;5.0;0.0;4.0;0247;2;25;16;  ;  
4530;Heerewaarden;1998;12.0;3.0;3.0;2.0;4.0;0247;2;25;16;  ;  
4531;Heerewaarden;1999;;;;;;;;;;;
4532;Heerewaarden;2000;;;;;;;;;;;
4533;Heerewaarden;2001;;;;;;;;;;;
4534;Heerewaarden;2002;;;;;;;;;;;
4535;Heerewaarden;2003;;;;;;;;;;;
4536;Heerewaarden;2004;;;;;;;;;;;
4537;Heerewaarden;2005;;;;;;;;;;;
4538;Heerewaarden;2006;;;;;;;;;;;
4539;Heerhugowaard;1990;201.0;52.0;60.0;14.0;75.0;0398;3;27;19;  ;  
4540;Heerhugowaard;1991;178.0;46.0;49.0;13.0;70.0;0398;3;27;19;  ;  
4541;Heerhugowaard;1992;184.0;50.0;70.0;8.0;56.0;0398;3;27;19;  ;  
4542;Heerhugowaard;1993;208.0;57.0;64.0;7.0;80.0;0398;3;27;19;  ;  
4543;Heerhugowaard;1994;198.0;55.0;64.0;11.0;68.0;0398;3;27;19;  ;  
4544;Heerhugowaard;1995;225.0;56.0;62.0;17.0;90.0;0398;3;27;19;  ;  
4545;Heerhugowaard;1996;237.0;73.0;63.0;12.0;89.0;0398;3;27;19;  ;  
4546;Heerhugowaard;1997;232.0;56.0;72.0;9.0;95.0;0398;3;27;19;  ;  
4547;Heerhugowaard;1998;291.0;75.0;91.0;9.0;116.0;0398;3;27;19;  ;  
4548;Heerhugowaard;1999;270.0;70.0;73.0;13.0;114.0;0398;3;27;19;  ;  
4549;Heerhugowaard;2000;270.0;72.0;71.0;11.0;116.0;0398;3;27;19;00;00
4550;Heerhugowaard;2001;279.0;76.0;84.0;15.0;104.0;0398;3;27;19;00;00
4551;Heerhugowaard;2002;269.0;68.0;81.0;13.0;107.0;0398;3;27;19;00;00
4552;Heerhugowaard;2003;288.0;89.0;75.0;14.0;110.0;0398;3;27;19;00;00
4553;Heerhugowaard;2004;277.0;75.0;84.0;13.0;105.0;0398;3;27;19;00;00
4554;Heerhugowaard;2005;292.0;92.0;75.0;13.0;112.0;0398;3;27;19;00;00
4555;Heerhugowaard;2006;316.0;110.0;78.0;9.0;119.0;0398;3;27;19;00;00
4556;Heerjansdam;1990;19.0;6.0;8.0;0.0;5.0;0526;3;28;29;  ;  
4557;Heerjansdam;1991;18.0;8.0;4.0;0.0;6.0;0526;3;28;29;  ;  
4558;Heerjansdam;1992;15.0;6.0;8.0;0.0;1.0;0526;3;28;29;  ;  
4559;Heerjansdam;1993;19.0;4.0;12.0;2.0;1.0;0526;3;28;29;  ;  
4560;Heerjansdam;1994;29.0;7.0;13.0;2.0;7.0;0526;3;28;29;  ;  
4561;Heerjansdam;1995;18.0;6.0;6.0;0.0;6.0;0526;3;28;29;  ;  
4562;Heerjansdam;1996;14.0;3.0;8.0;0.0;3.0;0526;3;28;29;  ;  
4563;Heerjansdam;1997;24.0;8.0;7.0;1.0;8.0;0526;3;28;29;  ;  
4564;Heerjansdam;1998;16.0;5.0;6.0;2.0;3.0;0526;3;28;29;  ;  
4565;Heerjansdam;1999;28.0;6.0;8.0;0.0;14.0;0526;3;28;29;  ;  
4566;Heerjansdam;2000;22.0;7.0;7.0;1.0;7.0;0526;3;28;29;00;14
4567;Heerjansdam;2001;34.0;10.0;17.0;0.0;7.0;0526;3;28;29;00;14
4568;Heerjansdam;2002;15.0;6.0;4.0;0.0;5.0;0526;3;28;29;00;14
4569;Heerjansdam;2003;;;;;;;;;;;
4570;Heerjansdam;2004;;;;;;;;;;;
4571;Heerjansdam;2005;;;;;;;;;;;
4572;Heerjansdam;2006;;;;;;;;;;;
4573;Heerlen;1990;978.0;227.0;393.0;59.0;299.0;0917;4;31;39;  ;  
4574;Heerlen;1991;967.0;240.0;385.0;36.0;306.0;0917;4;31;39;  ;  
4575;Heerlen;1992;1004.0;272.0;388.0;33.0;311.0;0917;4;31;39;  ;  
4576;Heerlen;1993;1061.0;283.0;408.0;37.0;333.0;0917;4;31;39;  ;  
4577;Heerlen;1994;1084.0;248.0;433.0;40.0;363.0;0917;4;31;39;  ;  
4578;Heerlen;1995;969.0;229.0;351.0;38.0;351.0;0917;4;31;39;  ;  
4579;Heerlen;1996;1084.0;290.0;404.0;36.0;354.0;0917;4;31;39;  ;  
4580;Heerlen;1997;1050.0;270.0;385.0;39.0;356.0;0917;4;31;39;  ;  
4581;Heerlen;1998;1113.0;286.0;422.0;47.0;358.0;0917;4;31;39;  ;  
4582;Heerlen;1999;1111.0;258.0;429.0;45.0;379.0;0917;4;31;39;  ;  
4583;Heerlen;2000;1124.0;269.0;446.0;47.0;362.0;0917;4;31;39;21;21
4584;Heerlen;2001;1114.0;273.0;404.0;56.0;381.0;0917;4;31;39;21;21
4585;Heerlen;2002;1122.0;261.0;416.0;50.0;395.0;0917;4;31;39;21;21
4586;Heerlen;2003;1104.0;303.0;408.0;40.0;353.0;0917;4;31;39;21;21
4587;Heerlen;2004;1040.0;266.0;376.0;41.0;357.0;0917;4;31;39;21;21
4588;Heerlen;2005;1072.0;280.0;396.0;47.0;349.0;0917;4;31;39;21;21
4589;Heerlen;2006;976.0;306.0;334.0;27.0;309.0;0917;4;31;39;21;21
4590;Heesch;1990;46.0;12.0;17.0;4.0;13.0;0791;4;30;35;  ;  
4591;Heesch;1991;47.0;18.0;15.0;1.0;13.0;0791;4;30;35;  ;  
4592;Heesch;1992;70.0;23.0;25.0;4.0;18.0;0791;4;30;35;  ;  
4593;Heesch;1993;71.0;23.0;28.0;2.0;18.0;0791;4;30;35;  ;  
4594;Heesch;1994;181.0;55.0;69.0;16.0;41.0;0791;4;30;35;  ;  
4595;Heesch;1995;194.0;50.0;74.0;11.0;59.0;0791;4;30;35;  ;  
4596;Heesch;1996;;;;;;;;;;;
4597;Heesch;1997;;;;;;;;;;;
4598;Heesch;1998;;;;;;;;;;;
4599;Heesch;1999;;;;;;;;;;;
4600;Heesch;2000;;;;;;;;;;;
4601;Heesch;2001;;;;;;;;;;;
4602;Heesch;2002;;;;;;;;;;;
4603;Heesch;2003;;;;;;;;;;;
4604;Heesch;2004;;;;;;;;;;;
4605;Heesch;2005;;;;;;;;;;;
4606;Heesch;2006;;;;;;;;;;;
4607;Heeswijk-Dinther;1990;76.0;17.0;32.0;3.0;24.0;0792;4;30;35;  ;  
4608;Heeswijk-Dinther;1991;79.0;17.0;39.0;3.0;20.0;0792;4;30;35;  ;  
4609;Heeswijk-Dinther;1992;68.0;15.0;37.0;5.0;11.0;0792;4;30;35;  ;  
4610;Heeswijk-Dinther;1993;86.0;15.0;34.0;0.0;37.0;0792;4;30;35;  ;  
4611;Heeswijk-Dinther;1994;;;;;;;;;;;
4612;Heeswijk-Dinther;1995;;;;;;;;;;;
4613;Heeswijk-Dinther;1996;;;;;;;;;;;
4614;Heeswijk-Dinther;1997;;;;;;;;;;;
4615;Heeswijk-Dinther;1998;;;;;;;;;;;
4616;Heeswijk-Dinther;1999;;;;;;;;;;;
4617;Heeswijk-Dinther;2000;;;;;;;;;;;
4618;Heeswijk-Dinther;2001;;;;;;;;;;;
4619;Heeswijk-Dinther;2002;;;;;;;;;;;
4620;Heeswijk-Dinther;2003;;;;;;;;;;;
4621;Heeswijk-Dinther;2004;;;;;;;;;;;
4622;Heeswijk-Dinther;2005;;;;;;;;;;;
4623;Heeswijk-Dinther;2006;;;;;;;;;;;
4624;Heeze;1990;52.0;13.0;24.0;2.0;13.0;0793;4;30;36;  ;  
4625;Heeze;1991;54.0;12.0;20.0;2.0;20.0;0793;4;30;36;  ;  
4626;Heeze;1992;58.0;22.0;20.0;6.0;10.0;0793;4;30;36;  ;  
4627;Heeze;1993;71.0;21.0;25.0;2.0;23.0;0793;4;30;36;  ;  
4628;Heeze;1994;53.0;14.0;29.0;3.0;7.0;0793;4;30;36;  ;  
4629;Heeze;1995;55.0;25.0;21.0;2.0;7.0;0793;4;30;36;  ;  
4630;Heeze;1996;65.0;20.0;25.0;4.0;16.0;0793;4;30;36;  ;  
4631;Heeze;1997;;;;;;;;;;;
4632;Heeze;1998;;;;;;;;;;;
4633;Heeze;1999;;;;;;;;;;;
4634;Heeze;2000;;;;;;;;;;;
4635;Heeze;2001;;;;;;;;;;;
4636;Heeze;2002;;;;;;;;;;;
4637;Heeze;2003;;;;;;;;;;;
4638;Heeze;2004;;;;;;;;;;;
4639;Heeze;2005;;;;;;;;;;;
4640;Heeze;2006;;;;;;;;;;;
4641;Heeze-Leende;1990;;;;;;;;;;;
4642;Heeze-Leende;1991;;;;;;;;;;;
4643;Heeze-Leende;1992;;;;;;;;;;;
4644;Heeze-Leende;1993;;;;;;;;;;;
4645;Heeze-Leende;1994;;;;;;;;;;;
4646;Heeze-Leende;1995;;;;;;;;;;;
4647;Heeze-Leende;1996;;;;;;;;;;;
4648;Heeze-Leende;1997;113.0;41.0;35.0;3.0;34.0;1658;4;30;36;  ;  
4649;Heeze-Leende;1998;125.0;43.0;41.0;4.0;37.0;1658;4;30;36;  ;  
4650;Heeze-Leende;1999;132.0;41.0;47.0;7.0;37.0;1658;4;30;36;  ;  
4651;Heeze-Leende;2000;116.0;42.0;36.0;6.0;32.0;1658;4;30;36;00;00
4652;Heeze-Leende;2001;107.0;38.0;31.0;5.0;33.0;1658;4;30;36;00;00
4653;Heeze-Leende;2002;115.0;36.0;38.0;1.0;40.0;1658;4;30;36;00;00
4654;Heeze-Leende;2003;115.0;43.0;39.0;4.0;29.0;1658;4;30;36;00;00
4655;Heeze-Leende;2004;125.0;36.0;44.0;4.0;41.0;1658;4;30;36;00;00
4656;Heeze-Leende;2005;116.0;41.0;40.0;5.0;30.0;1658;4;30;36;00;00
4657;Heeze-Leende;2006;116.0;40.0;29.0;5.0;42.0;1658;4;30;36;00;00
4658;Hefshuizen;1990;135.0;40.0;65.0;4.0;26.0;0019;1;20;03;  ;  
4659;Hefshuizen;1991;142.0;46.0;61.0;7.0;28.0;0019;1;20;03;  ;  
4660;Hefshuizen;1992;;;;;;;;;;;
4661;Hefshuizen;1993;;;;;;;;;;;
4662;Hefshuizen;1994;;;;;;;;;;;
4663;Hefshuizen;1995;;;;;;;;;;;
4664;Hefshuizen;1996;;;;;;;;;;;
4665;Hefshuizen;1997;;;;;;;;;;;
4666;Hefshuizen;1998;;;;;;;;;;;
4667;Hefshuizen;1999;;;;;;;;;;;
4668;Hefshuizen;2000;;;;;;;;;;;
4669;Hefshuizen;2001;;;;;;;;;;;
4670;Hefshuizen;2002;;;;;;;;;;;
4671;Hefshuizen;2003;;;;;;;;;;;
4672;Hefshuizen;2004;;;;;;;;;;;
4673;Hefshuizen;2005;;;;;;;;;;;
4674;Hefshuizen;2006;;;;;;;;;;;
4675;Heiloo;1990;160.0;55.0;51.0;11.0;43.0;0399;3;27;19;  ;  
4676;Heiloo;1991;182.0;65.0;62.0;10.0;45.0;0399;3;27;19;  ;  
4677;Heiloo;1992;159.0;53.0;57.0;11.0;38.0;0399;3;27;19;  ;  
4678;Heiloo;1993;183.0;54.0;81.0;9.0;39.0;0399;3;27;19;  ;  
4679;Heiloo;1994;152.0;62.0;51.0;7.0;32.0;0399;3;27;19;  ;  
4680;Heiloo;1995;168.0;44.0;64.0;4.0;56.0;0399;3;27;19;  ;  
4681;Heiloo;1996;151.0;52.0;53.0;2.0;44.0;0399;3;27;19;  ;  
4682;Heiloo;1997;169.0;61.0;50.0;9.0;49.0;0399;3;27;19;  ;  
4683;Heiloo;1998;169.0;58.0;60.0;10.0;41.0;0399;3;27;19;  ;  
4684;Heiloo;1999;182.0;57.0;68.0;4.0;53.0;0399;3;27;19;  ;  
4685;Heiloo;2000;188.0;61.0;66.0;6.0;55.0;0399;3;27;19;00;00
4686;Heiloo;2001;172.0;57.0;56.0;8.0;51.0;0399;3;27;19;00;00
4687;Heiloo;2002;188.0;69.0;65.0;8.0;46.0;0399;3;27;19;00;00
4688;Heiloo;2003;183.0;63.0;55.0;7.0;58.0;0399;3;27;19;00;00
4689;Heiloo;2004;173.0;68.0;47.0;8.0;50.0;0399;3;27;19;00;00
4690;Heiloo;2005;195.0;64.0;64.0;9.0;58.0;0399;3;27;19;00;00
4691;Heiloo;2006;185.0;69.0;60.0;9.0;47.0;0399;3;27;19;00;00
4692;Heino;1990;69.0;14.0;35.0;4.0;16.0;0162;2;23;10;  ;  
4693;Heino;1991;63.0;18.0;30.0;2.0;13.0;0162;2;23;10;  ;  
4694;Heino;1992;52.0;15.0;22.0;1.0;14.0;0162;2;23;10;  ;  
4695;Heino;1993;56.0;16.0;16.0;3.0;21.0;0162;2;23;10;  ;  
4696;Heino;1994;57.0;10.0;25.0;1.0;21.0;0162;2;23;10;  ;  
4697;Heino;1995;58.0;17.0;20.0;2.0;19.0;0162;2;23;10;  ;  
4698;Heino;1996;48.0;9.0;18.0;2.0;19.0;0162;2;23;10;  ;  
4699;Heino;1997;58.0;14.0;20.0;7.0;17.0;0162;2;23;10;  ;  
4700;Heino;1998;56.0;13.0;17.0;0.0;26.0;0162;2;23;10;  ;  
4701;Heino;1999;61.0;16.0;18.0;3.0;24.0;0162;2;23;10;  ;  
4702;Heino;2000;63.0;15.0;22.0;6.0;20.0;0162;2;23;10;00;03
4703;Heino;2001;;;;;;;;;;;
4704;Heino;2002;;;;;;;;;;;
4705;Heino;2003;;;;;;;;;;;
4706;Heino;2004;;;;;;;;;;;
4707;Heino;2005;;;;;;;;;;;
4708;Heino;2006;;;;;;;;;;;
4709;Helden;1990;124.0;39.0;58.0;4.0;23.0;0918;4;31;37;  ;  
4710;Helden;1991;120.0;37.0;48.0;5.0;30.0;0918;4;31;37;  ;  
4711;Helden;1992;126.0;39.0;51.0;8.0;28.0;0918;4;31;37;  ;  
4712;Helden;1993;134.0;38.0;57.0;7.0;32.0;0918;4;31;37;  ;  
4713;Helden;1994;128.0;42.0;51.0;9.0;26.0;0918;4;31;37;  ;  
4714;Helden;1995;139.0;33.0;64.0;8.0;34.0;0918;4;31;37;  ;  
4715;Helden;1996;126.0;49.0;45.0;4.0;28.0;0918;4;31;37;  ;  
4716;Helden;1997;129.0;36.0;52.0;9.0;32.0;0918;4;31;37;  ;  
4717;Helden;1998;148.0;46.0;60.0;5.0;37.0;0918;4;31;37;  ;  
4718;Helden;1999;159.0;50.0;58.0;5.0;46.0;0918;4;31;37;  ;  
4719;Helden;2000;138.0;40.0;50.0;11.0;37.0;0918;4;31;37;00;00
4720;Helden;2001;146.0;37.0;52.0;9.0;48.0;0918;4;31;37;00;00
4721;Helden;2002;156.0;46.0;49.0;11.0;50.0;0918;4;31;37;00;00
4722;Helden;2003;166.0;43.0;51.0;8.0;64.0;0918;4;31;37;00;00
4723;Helden;2004;144.0;37.0;53.0;5.0;49.0;0918;4;31;37;00;00
4724;Helden;2005;161.0;46.0;48.0;7.0;60.0;0918;4;31;37;00;00
4725;Helden;2006;169.0;55.0;47.0;7.0;60.0;0918;4;31;37;00;00
4726;Hellendoorn;1990;331.0;82.0;144.0;13.0;92.0;0163;2;23;12;  ;  
4727;Hellendoorn;1991;332.0;95.0;138.0;16.0;83.0;0163;2;23;12;  ;  
4728;Hellendoorn;1992;301.0;98.0;106.0;13.0;84.0;0163;2;23;12;  ;  
4729;Hellendoorn;1993;340.0;97.0;134.0;12.0;97.0;0163;2;23;12;  ;  
4730;Hellendoorn;1994;298.0;81.0;117.0;11.0;89.0;0163;2;23;12;  ;  
4731;Hellendoorn;1995;317.0;94.0;120.0;10.0;93.0;0163;2;23;12;  ;  
4732;Hellendoorn;1996;326.0;96.0;131.0;7.0;92.0;0163;2;23;12;  ;  
4733;Hellendoorn;1997;355.0;92.0;147.0;14.0;102.0;0163;2;23;12;  ;  
4734;Hellendoorn;1998;312.0;97.0;116.0;11.0;88.0;0163;2;23;12;  ;  
4735;Hellendoorn;1999;309.0;84.0;117.0;7.0;101.0;0163;2;23;12;  ;  
4736;Hellendoorn;2000;365.0;100.0;122.0;10.0;133.0;0163;2;23;12;00;00
4737;Hellendoorn;2001;328.0;87.0;122.0;8.0;111.0;0163;2;23;12;00;00
4738;Hellendoorn;2002;361.0;112.0;125.0;15.0;109.0;0163;2;23;12;00;00
