ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Pleegcarriere;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
1565;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2004;15760;26
1566;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2005;16740;28
1567;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2006;17340;29
1568;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2007;18000;30
1569;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2008;17100;28
1570;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2009;16350;26
1571;Totaal mannen en vrouwen;12 tot 25 jaar;2;Meerpleger;2010;14560;23
1572;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;1999;2220;4
1573;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2000;2130;4
1574;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2001;2220;4
1575;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2002;2370;4
1576;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2003;2430;4
1577;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2004;2610;4
1578;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2005;2690;4
1579;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2006;2880;5
1580;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2007;3190;5
1581;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2008;3270;5
1582;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2009;3210;5
1583;Totaal mannen en vrouwen;12 tot 25 jaar;2;Veelpleger;2010;2830;5
1584;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;1999;4380;24
1585;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2000;4300;23
1586;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2001;4520;24
1587;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2002;4920;26
1588;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2003;5340;28
1589;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2004;5760;30
1590;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2005;6030;32
1591;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2006;6310;33
1592;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2007;6440;34
1593;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2008;5910;30
1594;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2009;5710;29
1595;Totaal mannen en vrouwen;12 tot 25 jaar;9;Totaal verdachten;2010;4970;24
1596;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;1999;2050;11
1597;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2000;2030;11
1598;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2001;2140;11
1599;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2002;2340;12
1600;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2003;2530;13
1601;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2004;2700;14
1602;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2005;2850;15
1603;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2006;2960;16
1604;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2007;3000;16
1605;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2008;2620;13
1606;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2009;2570;13
1607;Totaal mannen en vrouwen;12 tot 25 jaar;9;First offender;2010;2210;11
1608;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;1999;2000;11
1609;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2000;1970;11
1610;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2001;2090;11
1611;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2002;2240;12
1612;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2003;2490;13
1613;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2004;2730;14
1614;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2005;2860;15
1615;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2006;2980;16
1616;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2007;3040;16
1617;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2008;2900;15
1618;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2009;2750;14
1619;Totaal mannen en vrouwen;12 tot 25 jaar;9;Meerpleger;2010;2460;12
1620;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;1999;340;2
1621;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2000;300;2
1622;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2001;300;2
1623;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2002;330;2
1624;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2003;320;2
1625;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2004;330;2
1626;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2005;330;2
1627;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2006;380;2
1628;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2007;400;2
1629;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2008;390;2
1630;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2009;380;2
1631;Totaal mannen en vrouwen;12 tot 25 jaar;9;Veelpleger;2010;300;1
1632;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;1999;16750;51
1633;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2000;16900;48
1634;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2001;18740;50
1635;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2002;20770;53
1636;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2003;22990;57
1637;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2004;25320;62
1638;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2005;26590;65
1639;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2006;27030;66
1640;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2007;27760;68
1641;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2008;26250;64
1642;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2009;24500;59
1643;Totaal mannen en vrouwen;12 tot 25 jaar;3;Totaal verdachten;2010;22100;52
1644;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;1999;6160;19
1645;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2000;6600;19
1646;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2001;7520;20
1647;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2002;8280;21
1648;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2003;9190;23
1649;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2004;10020;24
1650;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2005;10350;25
1651;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2006;10160;25
1652;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2007;10020;25
1653;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2008;9170;22
1654;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2009;8070;19
1655;Totaal mannen en vrouwen;12 tot 25 jaar;3;First offender;2010;7470;18
1656;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;1999;8710;26
1657;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2000;8470;24
1658;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2001;9300;25
1659;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2002;10450;27
1660;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2003;11690;29
1661;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2004;13020;32
1662;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2005;13880;34
1663;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2006;14370;35
1664;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2007;14960;37
1665;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2008;14200;35
1666;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2009;13600;33
1667;Totaal mannen en vrouwen;12 tot 25 jaar;3;Meerpleger;2010;12100;29
1668;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;1999;1880;6
1669;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2000;1830;5
1670;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2001;1920;5
1671;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2002;2040;5
1672;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2003;2100;5
1673;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2004;2280;6
1674;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2005;2360;6
1675;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2006;2500;6
1676;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2007;2790;7
1677;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2008;2880;7
1678;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2009;2830;7
1679;Totaal mannen en vrouwen;12 tot 25 jaar;3;Veelpleger;2010;2530;6
1680;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;1999;5570;80
1681;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2000;5480;77
1682;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2001;5850;80
1683;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2002;6140;82
1684;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2003;6920;90
1685;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2004;7480;96
1686;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2005;7830;100
1687;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2006;7850;100
1688;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2007;8090;104
1689;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2008;7810;100
1690;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2009;7400;94
1691;Totaal mannen en vrouwen;12 tot 25 jaar;4;Totaal verdachten;2010;6910;87
1692;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;1999;1530;22
1693;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2000;1580;22
1694;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2001;1760;24
1695;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2002;1790;24
1696;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2003;2140;28
1697;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2004;2380;31
1698;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2005;2430;31
1699;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2006;2370;30
1700;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2007;2390;31
1701;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2008;2260;29
1702;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2009;1970;25
1703;Totaal mannen en vrouwen;12 tot 25 jaar;4;First offender;2010;1890;24
1704;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;1999;3020;43
1705;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2000;2930;41
1706;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2001;3070;42
1707;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2002;3350;44
1708;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2003;3740;49
1709;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2004;3950;51
1710;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2005;4220;54
1711;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2006;4260;54
1712;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2007;4440;57
1713;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2008;4310;55
1714;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2009;4230;54
1715;Totaal mannen en vrouwen;12 tot 25 jaar;4;Meerpleger;2010;3920;49
1716;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;1999;1020;15
1717;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2000;970;14
1718;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2001;1010;14
1719;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2002;1010;13
1720;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2003;1050;14
1721;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2004;1140;15
1722;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2005;1170;15
1723;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2006;1220;16
1724;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2007;1260;16
1725;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2008;1240;16
1726;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2009;1210;15
1727;Totaal mannen en vrouwen;12 tot 25 jaar;4;Veelpleger;2010;1110;14
1728;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;1999;2640;37
1729;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2000;2580;35
1730;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2001;2960;38
1731;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2002;3130;38
1732;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2003;3470;41
1733;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2004;3950;46
1734;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2005;4360;50
1735;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2006;4570;53
1736;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2007;4570;52
1737;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2008;4450;50
1738;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2009;4150;46
1739;Totaal mannen en vrouwen;12 tot 25 jaar;5;Totaal verdachten;2010;3680;41
1740;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;1999;1130;16
1741;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2000;1160;15
1742;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2001;1310;17
1743;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2002;1350;17
1744;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2003;1540;18
1745;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2004;1710;20
1746;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2005;1950;22
1747;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2006;1970;23
1748;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2007;1900;22
1749;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2008;1800;20
1750;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2009;1560;17
1751;Totaal mannen en vrouwen;12 tot 25 jaar;5;First offender;2010;1430;16
1752;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;1999;1310;18
1753;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2000;1240;17
1754;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2001;1460;19
1755;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2002;1560;19
1756;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2003;1710;20
1757;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2004;2000;23
1758;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2005;2180;25
1759;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2006;2320;27
1760;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2007;2370;27
1761;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2008;2320;26
1762;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2009;2270;25
1763;Totaal mannen en vrouwen;12 tot 25 jaar;5;Meerpleger;2010;1960;22
1764;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;1999;200;3
1765;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2000;190;3
1766;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2001;190;2
1767;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2002;220;3
1768;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2003;220;3
1769;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2004;240;3
1770;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2005;240;3
1771;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2006;280;3
1772;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2007;310;4
1773;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2008;330;4
1774;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2009;330;4
1775;Totaal mannen en vrouwen;12 tot 25 jaar;5;Veelpleger;2010;290;3
1776;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;1999;3470;51
1777;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2000;3440;49
1778;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2001;3750;53
1779;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2002;4020;55
1780;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2003;4410;60
1781;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2004;4910;66
1782;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2005;4910;66
1783;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2006;5340;72
1784;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2007;5520;75
1785;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2008;4890;67
1786;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2009;4440;61
1787;Totaal mannen en vrouwen;12 tot 25 jaar;6;Totaal verdachten;2010;3820;53
1788;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;1999;1320;19
1789;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2000;1380;20
1790;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2001;1530;22
1791;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2002;1600;22
1792;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2003;1690;23
1793;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2004;1950;26
1794;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2005;1900;25
1795;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2006;2010;27
1796;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2007;2090;28
1797;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2008;1670;23
1798;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2009;1420;20
1799;Totaal mannen en vrouwen;12 tot 25 jaar;6;First offender;2010;1260;18
1800;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;1999;1850;27
1801;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2000;1760;25
1802;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2001;1900;27
1803;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2002;2100;29
1804;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2003;2390;32
1805;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2004;2630;35
1806;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2005;2670;36
1807;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2006;2980;40
1808;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2007;3010;41
1809;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2008;2760;38
1810;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2009;2560;35
1811;Totaal mannen en vrouwen;12 tot 25 jaar;6;Meerpleger;2010;2180;30
1812;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;1999;300;4
1813;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2000;290;4
1814;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2001;310;4
1815;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2002;320;4
1816;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2003;340;5
1817;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2004;330;4
1818;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2005;340;5
1819;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2006;360;5
1820;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2007;420;6
1821;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2008;460;6
1822;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2009;460;6
1823;Totaal mannen en vrouwen;12 tot 25 jaar;6;Veelpleger;2010;390;5
1824;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;1999;2050;73
1825;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2000;2040;65
1826;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2001;2360;71
1827;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2002;2680;78
1828;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2003;2700;78
1829;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2004;2890;83
1830;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2005;3010;89
1831;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2006;2870;86
1832;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2007;2990;89
1833;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2008;2840;84
1834;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2009;2680;79
1835;Totaal mannen en vrouwen;12 tot 25 jaar;7;Totaal verdachten;2010;2310;68
1836;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;1999;780;28
1837;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2000;780;25
1838;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2001;940;28
1839;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2002;1070;31
1840;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2003;990;29
1841;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2004;1020;29
1842;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2005;1070;32
1843;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2006;980;29
1844;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2007;910;27
1845;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2008;860;26
1846;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2009;810;24
1847;Totaal mannen en vrouwen;12 tot 25 jaar;7;First offender;2010;720;21
1848;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;1999;1090;39
1849;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2000;1080;35
1850;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2001;1240;37
1851;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2002;1380;40
1852;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2003;1500;43
1853;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2004;1630;47
1854;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2005;1690;50
1855;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2006;1620;49
1856;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2007;1730;52
1857;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2008;1600;48
1858;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2009;1500;44
1859;Totaal mannen en vrouwen;12 tot 25 jaar;7;Meerpleger;2010;1260;37
1860;Totaal mannen en vrouwen;12 tot 25 jaar;7;Veelpleger;1999;180;6
1861;Totaal mannen en vrouwen;12 tot 25 jaar;7;Veelpleger;2000;180;6
1862;Totaal mannen en vrouwen;12 tot 25 jaar;7;Veelpleger;2001;180;6
1863;Totaal mannen en vrouwen;12 tot 25 jaar;7;Veelpleger;2002;230;7
1864;Totaal mannen en vrouwen;12 tot 25 jaar;7;Veelpleger;2003;210;6
