ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;TotaalUitgavenEigenRD_1;Totaal_2;BrutoLoonkosten_3;OverigeExploitatiekosten_4;Totaal_5;Gebouwen_6;OverigeInvesteringen_7;Totaal_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;ArbeidsjarenTotaal_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;BedrijvenMetEigenRD_20
625;61 Telecommunicatie;Totaal (10 en meer) werkzame personen;2009;16.0;;;;;;;149.0;69.0;77.0;3.0;;;;;134.0;59.0;73.0;2.0;12.0
626;61 Telecommunicatie;Totaal (10 en meer) werkzame personen;2010;52.0;;;;;;;1392.0;791.0;266.0;335.0;;;;;1323.0;808.0;242.0;272.0;30.0
627;61 Telecommunicatie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
628;61 Telecommunicatie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
629;61 Telecommunicatie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
630;61 Telecommunicatie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
631;61 Telecommunicatie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
632;61 Telecommunicatie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
633;61 Telecommunicatie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
634;61 Telecommunicatie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
635;61 Telecommunicatie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
636;62 IT-dienstverlening;Totaal (10 en meer) werkzame personen;2008;272.0;;;;;;;5659.0;4263.0;745.0;652.0;;;;;4310.0;3438.0;518.0;355.0;400.0
637;62 IT-dienstverlening;Totaal (10 en meer) werkzame personen;2009;312.0;305.0;270.0;36.0;6.0;0.0;6.0;5236.0;3705.0;992.0;541.0;471.0;199.0;54.0;219.0;3745.0;2900.0;538.0;306.0;308.0
638;62 IT-dienstverlening;Totaal (10 en meer) werkzame personen;2010;497.0;;;;;;;10892.0;6748.0;2969.0;1175.0;;;;;7633.0;4767.0;2238.0;628.0;798.0
639;62 IT-dienstverlening;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
640;62 IT-dienstverlening;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
641;62 IT-dienstverlening;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
642;62 IT-dienstverlening;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
643;62 IT-dienstverlening;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
644;62 IT-dienstverlening;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
645;62 IT-dienstverlening;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
646;62 IT-dienstverlening;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
647;62 IT-dienstverlening;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
648;63 Diensten op het gebied van informatie;Totaal (10 en meer) werkzame personen;2008;1.0;;;;;;;54.0;44.0;0.0;11.0;;;;;28.0;26.0;0.0;2.0;14.0
649;63 Diensten op het gebied van informatie;Totaal (10 en meer) werkzame personen;2009;0.0;;;;;;;33.0;22.0;0.0;11.0;;;;;18.0;15.0;0.0;2.0;11.0
650;63 Diensten op het gebied van informatie;Totaal (10 en meer) werkzame personen;2010;21.0;;;;;;;583.0;152.0;329.0;102.0;;;;;508.0;;310.0;;54.0
651;63 Diensten op het gebied van informatie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
652;63 Diensten op het gebied van informatie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
653;63 Diensten op het gebied van informatie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
654;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
655;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
656;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
657;63 Diensten op het gebied van informatie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
658;63 Diensten op het gebied van informatie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
659;63 Diensten op het gebied van informatie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
660;K Financiële dienstverlening;Totaal (10 en meer) werkzame personen;2008;254.0;;;;;;;973.0;728.0;148.0;97.0;;;;;573.0;427.0;86.0;60.0;45.0
661;K Financiële dienstverlening;Totaal (10 en meer) werkzame personen;2009;20.0;13.0;11.0;2.0;7.0;2.0;5.0;259.0;210.0;29.0;20.0;29.0;29.0;0.0;0.0;233.0;189.0;25.0;19.0;20.0
662;K Financiële dienstverlening;Totaal (10 en meer) werkzame personen;2010;25.0;;;;;;;540.0;236.0;183.0;122.0;;;;;409.0;167.0;168.0;73.0;78.0
663;K Financiële dienstverlening;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
664;K Financiële dienstverlening;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
665;K Financiële dienstverlening;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
666;K Financiële dienstverlening;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
667;K Financiële dienstverlening;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
668;K Financiële dienstverlening;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
669;K Financiële dienstverlening;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
670;K Financiële dienstverlening;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
671;K Financiële dienstverlening;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
672;L Verhuur en handel van onroerend goed;Totaal (10 en meer) werkzame personen;2008;19.0;;;;;;;251.0;17.0;19.0;215.0;;;;;245.0;17.0;19.0;209.0;5.0
673;L Verhuur en handel van onroerend goed;Totaal (10 en meer) werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
674;L Verhuur en handel van onroerend goed;Totaal (10 en meer) werkzame personen;2010;0.0;;;;;;;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0
675;L Verhuur en handel van onroerend goed;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
676;L Verhuur en handel van onroerend goed;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
677;L Verhuur en handel van onroerend goed;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
678;L Verhuur en handel van onroerend goed;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
679;L Verhuur en handel van onroerend goed;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
680;L Verhuur en handel van onroerend goed;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
681;L Verhuur en handel van onroerend goed;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
682;L Verhuur en handel van onroerend goed;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
683;L Verhuur en handel van onroerend goed;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
684;M Specialistische zakelijke diensten;Totaal (10 en meer) werkzame personen;2008;500.0;;;;;;;10711.0;4606.0;3812.0;2292.0;;;;;5503.0;2961.0;1893.0;649.0;374.0
685;M Specialistische zakelijke diensten;Totaal (10 en meer) werkzame personen;2009;521.0;492.0;344.0;148.0;29.0;6.0;23.0;7328.0;3875.0;2447.0;1006.0;2123.0;827.0;855.0;441.0;5083.0;2806.0;1632.0;646.0;304.0
686;M Specialistische zakelijke diensten;Totaal (10 en meer) werkzame personen;2010;515.0;;;;;;;9397.0;4687.0;2942.0;1768.0;;;;;5655.0;2812.0;1850.0;994.0;551.0
687;M Specialistische zakelijke diensten;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
688;M Specialistische zakelijke diensten;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
689;M Specialistische zakelijke diensten;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
690;M Specialistische zakelijke diensten;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
691;M Specialistische zakelijke diensten;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
692;M Specialistische zakelijke diensten;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
693;M Specialistische zakelijke diensten;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
694;M Specialistische zakelijke diensten;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
695;M Specialistische zakelijke diensten;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
696;M geen 72 Specifieke diensten (geen R&D);Totaal (10 en meer) werkzame personen;2008;192.0;;;;;;;7487.0;2985.0;2695.0;1806.0;;;;;2861.0;1651.0;936.0;274.0;297.0
697;M geen 72 Specifieke diensten (geen R&D);Totaal (10 en meer) werkzame personen;2009;148.0;140.0;118.0;22.0;8.0;2.0;7.0;3137.0;1791.0;1020.0;326.0;634.0;314.0;192.0;128.0;1803.0;1173.0;496.0;134.0;191.0
698;M geen 72 Specifieke diensten (geen R&D);Totaal (10 en meer) werkzame personen;2010;233.0;;;;;;;6118.0;3157.0;1746.0;1215.0;;;;;3003.0;1591.0;835.0;578.0;473.0
699;M geen 72 Specifieke diensten (geen R&D);10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
700;M geen 72 Specifieke diensten (geen R&D);10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
701;M geen 72 Specifieke diensten (geen R&D);10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
702;M geen 72 Specifieke diensten (geen R&D);50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
703;M geen 72 Specifieke diensten (geen R&D);50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
704;M geen 72 Specifieke diensten (geen R&D);50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
705;M geen 72 Specifieke diensten (geen R&D);250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
706;M geen 72 Specifieke diensten (geen R&D);250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
707;M geen 72 Specifieke diensten (geen R&D);250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
708;72 Research;Totaal (10 en meer) werkzame personen;2008;307.0;;;;;;;3224.0;1621.0;1117.0;486.0;;;;;2642.0;1310.0;957.0;375.0;77.0
709;72 Research;Totaal (10 en meer) werkzame personen;2009;373.0;351.0;226.0;126.0;21.0;4.0;17.0;4191.0;2084.0;1427.0;680.0;1489.0;513.0;663.0;313.0;3280.0;1632.0;1136.0;512.0;113.0
710;72 Research;Totaal (10 en meer) werkzame personen;2010;282.0;;;;;;;3279.0;1530.0;1196.0;553.0;;;;;2652.0;1221.0;1015.0;416.0;78.0
711;72 Research;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
712;72 Research;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
713;72 Research;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
714;72 Research;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
715;72 Research;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
716;72 Research;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
717;72 Research;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
718;72 Research;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
719;72 Research;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
720;N Verhuur en overige zakelijke diensten;Totaal (10 en meer) werkzame personen;2008;9.0;;;;;;;511.0;288.0;89.0;135.0;;;;;339.0;207.0;81.0;51.0;54.0
721;N Verhuur en overige zakelijke diensten;Totaal (10 en meer) werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
722;N Verhuur en overige zakelijke diensten;Totaal (10 en meer) werkzame personen;2010;16.0;;;;;;;537.0;166.0;185.0;186.0;;;;;409.0;151.0;140.0;118.0;128.0
723;N Verhuur en overige zakelijke diensten;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
724;N Verhuur en overige zakelijke diensten;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
725;N Verhuur en overige zakelijke diensten;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
726;N Verhuur en overige zakelijke diensten;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
727;N Verhuur en overige zakelijke diensten;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
728;N Verhuur en overige zakelijke diensten;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
729;N Verhuur en overige zakelijke diensten;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
730;N Verhuur en overige zakelijke diensten;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
731;N Verhuur en overige zakelijke diensten;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
