ID;NederlandseEconomie;Energiedragers;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
9395;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2008;;0.1;;0.0;;
9396;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2009;;0.1;;0.0;;
9397;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2010;;0.2;;0.0;;
9398;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2011;;0.1;;0.0;;
9399;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2012;;0.1;;0.0;;
9400;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2013;;0.0;;0.0;;
9401;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2014;;0.2;;0.0;;
9402;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2015;;0.2;;0.0;;
9403;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2016;;0.2;;0.0;;
9404;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2017;;0.2;;0.0;;
9405;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2018;;0.3;;0.0;;
9406;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2019;;0.3;;0.0;;
9407;13-15 Textiel-, kleding-, lederindustrie;Stoom en/of warm water;2020;;0.2;;0.0;;
9408;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2000;;0.0;;;;
9409;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2001;;0.0;;;;
9410;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2002;;0.0;;;;
9411;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2003;;0.0;;;;
9412;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2004;;0.0;;;;
9413;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2005;;0.0;;;;
9414;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2006;;0.0;;;;
9415;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2007;;0.0;;;;
9416;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2008;;0.0;;;;
9417;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2009;;0.0;;;;
9418;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2010;;0.0;;;;
9419;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2011;;0.0;;;;
9420;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2012;;0.0;;;;
9421;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2013;;0.0;;;;
9422;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2014;;0.0;;;;
9423;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2015;;0.0;;;;
9424;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2016;;0.0;;;;
9425;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2017;;0.0;;;;
9426;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2018;;0.0;;;;
9427;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2019;;0.0;;;;
9428;13-15 Textiel-, kleding-, lederindustrie;Hernieuwbaar huishoudelijk afval;2020;;0.0;;;;
9429;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2000;;0.0;;;;
9430;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2001;;0.0;;;;
9431;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2002;;0.0;;;;
9432;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2003;;0.0;;;;
9433;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2004;;0.0;;;;
9434;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2005;;0.0;;;;
9435;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2006;;0.0;;;;
9436;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2007;;0.0;;;;
9437;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2008;;0.0;;;;
9438;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2009;;0.0;;;;
9439;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2010;;0.0;;;;
9440;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2011;;0.0;;;;
9441;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2012;;0.0;;;;
9442;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2013;;0.0;;;;
9443;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2014;;0.0;;;;
9444;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2015;;0.0;;;;
9445;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2016;;0.0;;;;
9446;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2017;;0.0;;;;
9447;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2018;;0.0;;;;
9448;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2019;;0.0;;;;
9449;13-15 Textiel-, kleding-, lederindustrie;Niet-hernieuwbaar afval;2020;;0.0;;;;
9450;16 Houtindustrie;Totaal energiedragers;2000;;5.4;;2.5;3.9;
9451;16 Houtindustrie;Totaal energiedragers;2001;;4.5;;2.7;2.8;
9452;16 Houtindustrie;Totaal energiedragers;2002;;4.8;;3.0;3.0;
9453;16 Houtindustrie;Totaal energiedragers;2003;;4.7;;3.0;2.9;
9454;16 Houtindustrie;Totaal energiedragers;2004;;4.9;;3.3;2.9;
9455;16 Houtindustrie;Totaal energiedragers;2005;;5.3;;3.5;3.2;
9456;16 Houtindustrie;Totaal energiedragers;2006;;5.7;;4.1;3.2;
9457;16 Houtindustrie;Totaal energiedragers;2007;;5.6;;3.9;3.2;
9458;16 Houtindustrie;Totaal energiedragers;2008;1.7;5.9;;4.2;3.3;
9459;16 Houtindustrie;Totaal energiedragers;2009;1.8;6.2;;4.4;3.5;
9460;16 Houtindustrie;Totaal energiedragers;2010;1.8;5.9;;4.5;3.2;
9461;16 Houtindustrie;Totaal energiedragers;2011;1.6;5.8;;4.0;3.3;
9462;16 Houtindustrie;Totaal energiedragers;2012;1.8;5.9;;4.5;3.2;
9463;16 Houtindustrie;Totaal energiedragers;2013;1.6;5.3;;4.1;2.8;
9464;16 Houtindustrie;Totaal energiedragers;2014;1.7;6.4;;4.4;3.7;
9465;16 Houtindustrie;Totaal energiedragers;2015;1.8;6.6;;4.5;3.9;
9466;16 Houtindustrie;Totaal energiedragers;2016;1.8;6.8;;4.6;4.0;
9467;16 Houtindustrie;Totaal energiedragers;2017;1.8;5.6;;4.5;2.9;
9468;16 Houtindustrie;Totaal energiedragers;2018;2.0;6.2;;5.0;3.2;
9469;16 Houtindustrie;Totaal energiedragers;2019;2.1;6.2;;5.4;3.0;
9470;16 Houtindustrie;Totaal energiedragers;2020;2.3;6.6;;5.7;3.1;
9471;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2000;0.0;;;;;
9472;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2001;0.0;;;;;
9473;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2002;0.0;;;;;
9474;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2003;0.0;;;;;
9475;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2004;0.0;;;;;
9476;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2005;0.0;;;;;
9477;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2006;0.0;;;;;
9478;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2007;0.0;;;;;
9479;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2008;0.0;;;;;
9480;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2009;0.0;;;;;
9481;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2010;0.0;;;;;
9482;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2011;0.0;;;;;
9483;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2012;0.0;;;;;
9484;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2013;0.0;;;;;
9485;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2014;0.0;;;;;
9486;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2015;0.0;;;;;
9487;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2016;0.0;;;;;
9488;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2017;0.0;;;;;
9489;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2018;0.0;;;;;
9490;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2019;0.0;;;;;
9491;16 Houtindustrie;Inputs fossiele niet- hernieuw.  Energie;2020;0.0;;;;;
9492;16 Houtindustrie;Kernenergie;2000;;0.0;;0.0;;
9493;16 Houtindustrie;Kernenergie;2001;;0.0;;0.0;;
9494;16 Houtindustrie;Kernenergie;2002;;0.0;;0.0;;
9495;16 Houtindustrie;Kernenergie;2003;;0.0;;0.0;;
9496;16 Houtindustrie;Kernenergie;2004;;0.0;;0.0;;
9497;16 Houtindustrie;Kernenergie;2005;;0.0;;0.0;;
9498;16 Houtindustrie;Kernenergie;2006;;0.0;;0.0;;
9499;16 Houtindustrie;Kernenergie;2007;;0.0;;0.0;;
9500;16 Houtindustrie;Kernenergie;2008;;0.0;;0.0;;
9501;16 Houtindustrie;Kernenergie;2009;;0.0;;0.0;;
9502;16 Houtindustrie;Kernenergie;2010;;0.0;;0.0;;
9503;16 Houtindustrie;Kernenergie;2011;;0.0;;0.0;;
9504;16 Houtindustrie;Kernenergie;2012;;0.0;;0.0;;
9505;16 Houtindustrie;Kernenergie;2013;;0.0;;0.0;;
9506;16 Houtindustrie;Kernenergie;2014;;0.0;;0.0;;
9507;16 Houtindustrie;Kernenergie;2015;;0.0;;0.0;;
9508;16 Houtindustrie;Kernenergie;2016;;0.0;;0.0;;
9509;16 Houtindustrie;Kernenergie;2017;;0.0;;0.0;;
9510;16 Houtindustrie;Kernenergie;2018;;0.0;;0.0;;
9511;16 Houtindustrie;Kernenergie;2019;;0.0;;0.0;;
9512;16 Houtindustrie;Kernenergie;2020;;0.0;;0.0;;
9513;16 Houtindustrie;Waterkracht;2000;0.0;;;;;
9514;16 Houtindustrie;Waterkracht;2001;0.0;;;;;
9515;16 Houtindustrie;Waterkracht;2002;0.0;;;;;
9516;16 Houtindustrie;Waterkracht;2003;0.0;;;;;
9517;16 Houtindustrie;Waterkracht;2004;0.0;;;;;
9518;16 Houtindustrie;Waterkracht;2005;0.0;;;;;
9519;16 Houtindustrie;Waterkracht;2006;0.0;;;;;
9520;16 Houtindustrie;Waterkracht;2007;0.0;;;;;
9521;16 Houtindustrie;Waterkracht;2008;0.0;;;;;
9522;16 Houtindustrie;Waterkracht;2009;0.0;;;;;
9523;16 Houtindustrie;Waterkracht;2010;0.0;;;;;
9524;16 Houtindustrie;Waterkracht;2011;0.0;;;;;
9525;16 Houtindustrie;Waterkracht;2012;0.0;;;;;
9526;16 Houtindustrie;Waterkracht;2013;0.0;;;;;
9527;16 Houtindustrie;Waterkracht;2014;0.0;;;;;
9528;16 Houtindustrie;Waterkracht;2015;0.0;;;;;
9529;16 Houtindustrie;Waterkracht;2016;0.0;;;;;
9530;16 Houtindustrie;Waterkracht;2017;0.0;;;;;
9531;16 Houtindustrie;Waterkracht;2018;0.0;;;;;
9532;16 Houtindustrie;Waterkracht;2019;0.0;;;;;
9533;16 Houtindustrie;Waterkracht;2020;0.0;;;;;
9534;16 Houtindustrie;Windenergie;2000;0.0;;;;;
9535;16 Houtindustrie;Windenergie;2001;0.0;;;;;
9536;16 Houtindustrie;Windenergie;2002;0.0;;;;;
9537;16 Houtindustrie;Windenergie;2003;0.0;;;;;
9538;16 Houtindustrie;Windenergie;2004;0.0;;;;;
9539;16 Houtindustrie;Windenergie;2005;0.0;;;;;
9540;16 Houtindustrie;Windenergie;2006;0.0;;;;;
9541;16 Houtindustrie;Windenergie;2007;0.0;;;;;
9542;16 Houtindustrie;Windenergie;2008;0.0;;;;;
9543;16 Houtindustrie;Windenergie;2009;0.0;;;;;
9544;16 Houtindustrie;Windenergie;2010;0.0;;;;;
9545;16 Houtindustrie;Windenergie;2011;0.0;;;;;
9546;16 Houtindustrie;Windenergie;2012;0.0;;;;;
9547;16 Houtindustrie;Windenergie;2013;0.0;;;;;
9548;16 Houtindustrie;Windenergie;2014;0.0;;;;;
9549;16 Houtindustrie;Windenergie;2015;0.0;;;;;
9550;16 Houtindustrie;Windenergie;2016;0.0;;;;;
9551;16 Houtindustrie;Windenergie;2017;0.0;;;;;
9552;16 Houtindustrie;Windenergie;2018;0.0;;;;;
9553;16 Houtindustrie;Windenergie;2019;0.0;;;;;
9554;16 Houtindustrie;Windenergie;2020;0.0;;;;;
9555;16 Houtindustrie;Zonne-energie;2000;0.0;;;;;
9556;16 Houtindustrie;Zonne-energie;2001;0.0;;;;;
9557;16 Houtindustrie;Zonne-energie;2002;0.0;;;;;
9558;16 Houtindustrie;Zonne-energie;2003;0.0;;;;;
9559;16 Houtindustrie;Zonne-energie;2004;0.0;;;;;
9560;16 Houtindustrie;Zonne-energie;2005;0.0;;;;;
9561;16 Houtindustrie;Zonne-energie;2006;0.0;;;;;
9562;16 Houtindustrie;Zonne-energie;2007;0.0;;;;;
9563;16 Houtindustrie;Zonne-energie;2008;0.0;;;;;
9564;16 Houtindustrie;Zonne-energie;2009;0.0;;;;;
9565;16 Houtindustrie;Zonne-energie;2010;0.0;;;;;
9566;16 Houtindustrie;Zonne-energie;2011;0.0;;;;;
9567;16 Houtindustrie;Zonne-energie;2012;0.0;;;;;
9568;16 Houtindustrie;Zonne-energie;2013;0.0;;;;;
9569;16 Houtindustrie;Zonne-energie;2014;0.0;;;;;
9570;16 Houtindustrie;Zonne-energie;2015;0.0;;;;;
9571;16 Houtindustrie;Zonne-energie;2016;0.0;;;;;
9572;16 Houtindustrie;Zonne-energie;2017;0.0;;;;;
9573;16 Houtindustrie;Zonne-energie;2018;0.0;;;;;
9574;16 Houtindustrie;Zonne-energie;2019;0.0;;;;;
9575;16 Houtindustrie;Zonne-energie;2020;0.0;;;;;
9576;16 Houtindustrie;Inputs hernieuwbare bio-energie;2000;1.0;;;;;
9577;16 Houtindustrie;Inputs hernieuwbare bio-energie;2001;1.1;;;;;
9578;16 Houtindustrie;Inputs hernieuwbare bio-energie;2002;1.2;;;;;
9579;16 Houtindustrie;Inputs hernieuwbare bio-energie;2003;1.2;;;;;
9580;16 Houtindustrie;Inputs hernieuwbare bio-energie;2004;1.3;;;;;
9581;16 Houtindustrie;Inputs hernieuwbare bio-energie;2005;1.4;;;;;
9582;16 Houtindustrie;Inputs hernieuwbare bio-energie;2006;1.6;;;;;
9583;16 Houtindustrie;Inputs hernieuwbare bio-energie;2007;1.6;;;;;
9584;16 Houtindustrie;Inputs hernieuwbare bio-energie;2008;1.7;;;;;
9585;16 Houtindustrie;Inputs hernieuwbare bio-energie;2009;1.8;;;;;
9586;16 Houtindustrie;Inputs hernieuwbare bio-energie;2010;1.8;;;;;
9587;16 Houtindustrie;Inputs hernieuwbare bio-energie;2011;1.6;;;;;
9588;16 Houtindustrie;Inputs hernieuwbare bio-energie;2012;1.8;;;;;
9589;16 Houtindustrie;Inputs hernieuwbare bio-energie;2013;1.6;;;;;
9590;16 Houtindustrie;Inputs hernieuwbare bio-energie;2014;1.7;;;;;
9591;16 Houtindustrie;Inputs hernieuwbare bio-energie;2015;1.8;;;;;
9592;16 Houtindustrie;Inputs hernieuwbare bio-energie;2016;1.8;;;;;
9593;16 Houtindustrie;Inputs hernieuwbare bio-energie;2017;1.8;;;;;
9594;16 Houtindustrie;Inputs hernieuwbare bio-energie;2018;2.0;;;;;
9595;16 Houtindustrie;Inputs hernieuwbare bio-energie;2019;2.1;;;;;
9596;16 Houtindustrie;Inputs hernieuwbare bio-energie;2020;2.3;;;;;
9597;16 Houtindustrie;Inputs overige hernieuwbare energie;2000;0.0;;;;;
9598;16 Houtindustrie;Inputs overige hernieuwbare energie;2001;0.0;;;;;
9599;16 Houtindustrie;Inputs overige hernieuwbare energie;2002;0.0;;;;;
9600;16 Houtindustrie;Inputs overige hernieuwbare energie;2003;0.0;;;;;
9601;16 Houtindustrie;Inputs overige hernieuwbare energie;2004;0.0;;;;;
9602;16 Houtindustrie;Inputs overige hernieuwbare energie;2005;0.0;;;;;
9603;16 Houtindustrie;Inputs overige hernieuwbare energie;2006;0.0;;;;;
9604;16 Houtindustrie;Inputs overige hernieuwbare energie;2007;0.0;;;;;
9605;16 Houtindustrie;Inputs overige hernieuwbare energie;2008;0.0;;;;;
9606;16 Houtindustrie;Inputs overige hernieuwbare energie;2009;0.0;;;;;
9607;16 Houtindustrie;Inputs overige hernieuwbare energie;2010;0.0;;;;;
9608;16 Houtindustrie;Inputs overige hernieuwbare energie;2011;0.0;;;;;
9609;16 Houtindustrie;Inputs overige hernieuwbare energie;2012;0.0;;;;;
9610;16 Houtindustrie;Inputs overige hernieuwbare energie;2013;0.0;;;;;
9611;16 Houtindustrie;Inputs overige hernieuwbare energie;2014;0.0;;;;;
9612;16 Houtindustrie;Inputs overige hernieuwbare energie;2015;0.0;;;;;
9613;16 Houtindustrie;Inputs overige hernieuwbare energie;2016;0.0;;;;;
9614;16 Houtindustrie;Inputs overige hernieuwbare energie;2017;0.0;;;;;
9615;16 Houtindustrie;Inputs overige hernieuwbare energie;2018;0.0;;;;;
9616;16 Houtindustrie;Inputs overige hernieuwbare energie;2019;0.0;;;;;
9617;16 Houtindustrie;Inputs overige hernieuwbare energie;2020;0.0;;;;;
9618;16 Houtindustrie;Steenkool;2000;;0.0;;0.0;;
9619;16 Houtindustrie;Steenkool;2001;;0.0;;0.0;;
9620;16 Houtindustrie;Steenkool;2002;;0.0;;0.0;;
9621;16 Houtindustrie;Steenkool;2003;;0.0;;0.0;;
9622;16 Houtindustrie;Steenkool;2004;;0.0;;0.0;;
9623;16 Houtindustrie;Steenkool;2005;;0.0;;0.0;;
9624;16 Houtindustrie;Steenkool;2006;;0.0;;0.0;;
9625;16 Houtindustrie;Steenkool;2007;;0.0;;0.0;;
9626;16 Houtindustrie;Steenkool;2008;;0.0;;0.0;;
9627;16 Houtindustrie;Steenkool;2009;;0.0;;0.0;;
9628;16 Houtindustrie;Steenkool;2010;;0.0;;0.0;;
9629;16 Houtindustrie;Steenkool;2011;;0.0;;0.0;;
9630;16 Houtindustrie;Steenkool;2012;;0.0;;0.0;;
9631;16 Houtindustrie;Steenkool;2013;;0.0;;0.0;;
9632;16 Houtindustrie;Steenkool;2014;;0.0;;0.0;;
9633;16 Houtindustrie;Steenkool;2015;;0.0;;0.0;;
9634;16 Houtindustrie;Steenkool;2016;;0.0;;0.0;;
9635;16 Houtindustrie;Steenkool;2017;;0.0;;0.0;;
9636;16 Houtindustrie;Steenkool;2018;;0.0;;0.0;;
9637;16 Houtindustrie;Steenkool;2019;;0.0;;0.0;;
9638;16 Houtindustrie;Steenkool;2020;;0.0;;0.0;;
9639;16 Houtindustrie;Bruinkool en turf;2000;;0.0;;0.0;;
9640;16 Houtindustrie;Bruinkool en turf;2001;;0.0;;0.0;;
9641;16 Houtindustrie;Bruinkool en turf;2002;;0.0;;0.0;;
9642;16 Houtindustrie;Bruinkool en turf;2003;;0.0;;0.0;;
9643;16 Houtindustrie;Bruinkool en turf;2004;;0.0;;0.0;;
9644;16 Houtindustrie;Bruinkool en turf;2005;;0.0;;0.0;;
9645;16 Houtindustrie;Bruinkool en turf;2006;;0.0;;0.0;;
9646;16 Houtindustrie;Bruinkool en turf;2007;;0.0;;0.0;;
9647;16 Houtindustrie;Bruinkool en turf;2008;;0.0;;0.0;;
9648;16 Houtindustrie;Bruinkool en turf;2009;;0.0;;0.0;;
9649;16 Houtindustrie;Bruinkool en turf;2010;;0.0;;0.0;;
9650;16 Houtindustrie;Bruinkool en turf;2011;;0.0;;0.0;;
9651;16 Houtindustrie;Bruinkool en turf;2012;;0.0;;0.0;;
9652;16 Houtindustrie;Bruinkool en turf;2013;;0.0;;0.0;;
9653;16 Houtindustrie;Bruinkool en turf;2014;;0.0;;0.0;;
9654;16 Houtindustrie;Bruinkool en turf;2015;;0.0;;0.0;;
9655;16 Houtindustrie;Bruinkool en turf;2016;;0.0;;0.0;;
9656;16 Houtindustrie;Bruinkool en turf;2017;;0.0;;0.0;;
9657;16 Houtindustrie;Bruinkool en turf;2018;;0.0;;0.0;;
9658;16 Houtindustrie;Bruinkool en turf;2019;;0.0;;0.0;;
9659;16 Houtindustrie;Bruinkool en turf;2020;;0.0;;0.0;;
9660;16 Houtindustrie;Hoogovengas;2000;;0.0;;0.0;;
9661;16 Houtindustrie;Hoogovengas;2001;;0.0;;0.0;;
9662;16 Houtindustrie;Hoogovengas;2002;;0.0;;0.0;;
9663;16 Houtindustrie;Hoogovengas;2003;;0.0;;0.0;;
9664;16 Houtindustrie;Hoogovengas;2004;;0.0;;0.0;;
9665;16 Houtindustrie;Hoogovengas;2005;;0.0;;0.0;;
9666;16 Houtindustrie;Hoogovengas;2006;;0.0;;0.0;;
9667;16 Houtindustrie;Hoogovengas;2007;;0.0;;0.0;;
9668;16 Houtindustrie;Hoogovengas;2008;;0.0;;0.0;;
9669;16 Houtindustrie;Hoogovengas;2009;;0.0;;0.0;;
9670;16 Houtindustrie;Hoogovengas;2010;;0.0;;0.0;;
9671;16 Houtindustrie;Hoogovengas;2011;;0.0;;0.0;;
9672;16 Houtindustrie;Hoogovengas;2012;;0.0;;0.0;;
9673;16 Houtindustrie;Hoogovengas;2013;;0.0;;0.0;;
9674;16 Houtindustrie;Hoogovengas;2014;;0.0;;0.0;;
9675;16 Houtindustrie;Hoogovengas;2015;;0.0;;0.0;;
9676;16 Houtindustrie;Hoogovengas;2016;;0.0;;0.0;;
9677;16 Houtindustrie;Hoogovengas;2017;;0.0;;0.0;;
9678;16 Houtindustrie;Hoogovengas;2018;;0.0;;0.0;;
9679;16 Houtindustrie;Hoogovengas;2019;;0.0;;0.0;;
9680;16 Houtindustrie;Hoogovengas;2020;;0.0;;0.0;;
9681;16 Houtindustrie;Overige koolproducten;2000;;0.0;;0.0;;
9682;16 Houtindustrie;Overige koolproducten;2001;;0.0;;0.0;;
9683;16 Houtindustrie;Overige koolproducten;2002;;0.0;;0.0;;
9684;16 Houtindustrie;Overige koolproducten;2003;;0.0;;0.0;;
9685;16 Houtindustrie;Overige koolproducten;2004;;0.0;;0.0;;
9686;16 Houtindustrie;Overige koolproducten;2005;;0.0;;0.0;;
9687;16 Houtindustrie;Overige koolproducten;2006;;0.0;;0.0;;
9688;16 Houtindustrie;Overige koolproducten;2007;;0.0;;0.0;;
9689;16 Houtindustrie;Overige koolproducten;2008;;0.0;;0.0;;
9690;16 Houtindustrie;Overige koolproducten;2009;;0.0;;0.0;;
9691;16 Houtindustrie;Overige koolproducten;2010;;0.0;;0.0;;
9692;16 Houtindustrie;Overige koolproducten;2011;;0.0;;0.0;;
9693;16 Houtindustrie;Overige koolproducten;2012;;0.0;;0.0;;
9694;16 Houtindustrie;Overige koolproducten;2013;;0.0;;0.0;;
9695;16 Houtindustrie;Overige koolproducten;2014;;0.0;;0.0;;
9696;16 Houtindustrie;Overige koolproducten;2015;;0.0;;0.0;;
9697;16 Houtindustrie;Overige koolproducten;2016;;0.0;;0.0;;
9698;16 Houtindustrie;Overige koolproducten;2017;;0.0;;0.0;;
9699;16 Houtindustrie;Overige koolproducten;2018;;0.0;;0.0;;
9700;16 Houtindustrie;Overige koolproducten;2019;;0.0;;0.0;;
9701;16 Houtindustrie;Overige koolproducten;2020;;0.0;;0.0;;
9702;16 Houtindustrie;Aardoliegrondstoffen;2000;;0.0;;0.0;;
9703;16 Houtindustrie;Aardoliegrondstoffen;2001;;0.0;;0.0;;
9704;16 Houtindustrie;Aardoliegrondstoffen;2002;;0.0;;0.0;;
9705;16 Houtindustrie;Aardoliegrondstoffen;2003;;0.0;;0.0;;
9706;16 Houtindustrie;Aardoliegrondstoffen;2004;;0.0;;0.0;;
9707;16 Houtindustrie;Aardoliegrondstoffen;2005;;0.0;;0.0;;
9708;16 Houtindustrie;Aardoliegrondstoffen;2006;;0.0;;0.0;;
9709;16 Houtindustrie;Aardoliegrondstoffen;2007;;0.0;;0.0;;
9710;16 Houtindustrie;Aardoliegrondstoffen;2008;;0.0;;0.0;;
9711;16 Houtindustrie;Aardoliegrondstoffen;2009;;0.0;;0.0;;
9712;16 Houtindustrie;Aardoliegrondstoffen;2010;;0.0;;0.0;;
9713;16 Houtindustrie;Aardoliegrondstoffen;2011;;0.0;;0.0;;
9714;16 Houtindustrie;Aardoliegrondstoffen;2012;;0.0;;0.0;;
9715;16 Houtindustrie;Aardoliegrondstoffen;2013;;0.0;;0.0;;
9716;16 Houtindustrie;Aardoliegrondstoffen;2014;;0.0;;0.0;;
9717;16 Houtindustrie;Aardoliegrondstoffen;2015;;0.0;;0.0;;
9718;16 Houtindustrie;Aardoliegrondstoffen;2016;;0.0;;0.0;;
9719;16 Houtindustrie;Aardoliegrondstoffen;2017;;0.0;;0.0;;
9720;16 Houtindustrie;Aardoliegrondstoffen;2018;;0.0;;0.0;;
9721;16 Houtindustrie;Aardoliegrondstoffen;2019;;0.0;;0.0;;
9722;16 Houtindustrie;Aardoliegrondstoffen;2020;;0.0;;0.0;;
9723;16 Houtindustrie;Aardgas;2000;;1.5;;0.0;;
9724;16 Houtindustrie;Aardgas;2001;;0.7;;0.0;;
9725;16 Houtindustrie;Aardgas;2002;;0.7;;0.0;;
9726;16 Houtindustrie;Aardgas;2003;;0.7;;0.0;;
9727;16 Houtindustrie;Aardgas;2004;;0.6;;0.0;;
9728;16 Houtindustrie;Aardgas;2005;;0.7;;0.0;;
9729;16 Houtindustrie;Aardgas;2006;;0.6;;0.0;;
9730;16 Houtindustrie;Aardgas;2007;;0.5;;0.0;;
9731;16 Houtindustrie;Aardgas;2008;;0.6;;0.0;;
9732;16 Houtindustrie;Aardgas;2009;;0.9;;0.0;;
9733;16 Houtindustrie;Aardgas;2010;;0.8;;0.0;;
9734;16 Houtindustrie;Aardgas;2011;;1.0;;0.0;;
9735;16 Houtindustrie;Aardgas;2012;;0.9;;0.0;;
9736;16 Houtindustrie;Aardgas;2013;;0.8;;0.0;;
9737;16 Houtindustrie;Aardgas;2014;;1.0;;0.0;;
9738;16 Houtindustrie;Aardgas;2015;;0.9;;0.0;;
9739;16 Houtindustrie;Aardgas;2016;;1.0;;0.0;;
9740;16 Houtindustrie;Aardgas;2017;;0.5;;0.0;;
9741;16 Houtindustrie;Aardgas;2018;;0.6;;0.0;;
9742;16 Houtindustrie;Aardgas;2019;;0.4;;0.0;;
