ID;HerkomstVanUitvoer;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4;WaardeInWerkelijkePrijzen_5;WaardePrijsniveau2005_6;VolumemutatieTOVVoorafgaandJaar_7;Prijsindexcijfers_8;WaardeInWerkelijkePrijzen_9;WaardePrijsniveau2005_10;VolumemutatieTOVVoorafgaandJaar_11;Prijsindexcijfers_12
2487;O Openbaar bestuur en overheidsdiensten;2000;252.0;574.0;-12.7;43.9;18.0;15.0;-81.9;118.0;234.0;575.0;17.1;40.7
2488;O Openbaar bestuur en overheidsdiensten;2001;508.0;560.0;-2.4;90.7;30.0;24.0;55.6;126.5;478.0;535.0;-6.8;89.3
2489;O Openbaar bestuur en overheidsdiensten;2002;379.0;411.0;-26.6;92.1;13.0;11.0;-53.3;117.4;366.0;402.0;-24.9;91.0
2490;O Openbaar bestuur en overheidsdiensten;2003;458.0;475.0;15.6;96.3;9.0;9.0;-23.1;105.7;449.0;470.0;16.9;95.5
2491;O Openbaar bestuur en overheidsdiensten;2004;521.0;528.0;11.1;98.6;15.0;15.0;77.8;99.1;506.0;516.0;9.8;98.0
2492;O Openbaar bestuur en overheidsdiensten;2005;1212.0;1212.0;129.4;100.0;654.0;654.0;4220.0;100.0;558.0;558.0;8.1;100.0
2493;O Openbaar bestuur en overheidsdiensten;2006;1058.0;1036.0;-14.5;102.1;453.0;448.0;-31.5;101.1;605.0;588.0;5.4;102.9
2494;O Openbaar bestuur en overheidsdiensten;2007;795.0;730.0;-29.6;109.0;115.0;113.0;-74.8;102.0;680.0;613.0;4.3;110.9
2495;O Openbaar bestuur en overheidsdiensten;2008;881.0;786.0;7.8;112.0;155.0;146.0;29.6;106.1;726.0;639.0;4.1;113.7
2496;O Openbaar bestuur en overheidsdiensten;2009;775.0;669.0;-14.9;115.8;142.0;128.0;-12.3;110.8;633.0;540.0;-15.4;117.2
2497;O Openbaar bestuur en overheidsdiensten;2010;749.0;636.0;-5.0;117.8;89.0;81.0;-36.6;109.6;660.0;551.0;2.1;119.8
2498;O Openbaar bestuur en overheidsdiensten;2011;664.0;557.0;-12.4;119.2;25.0;22.0;-73.0;114.1;639.0;528.0;-4.2;121.1
2499;O Openbaar bestuur en overheidsdiensten;2012;697.0;583.0;4.7;119.6;28.0;26.0;20.0;106.5;669.0;549.0;4.1;121.8
2500;84 Openbaar bestuur en overheidsdiensten;1988;204.0;703.0;;29.0;54.0;66.0;;82.0;150.0;608.0;;24.7
2501;84 Openbaar bestuur en overheidsdiensten;1989;221.0;744.0;5.9;29.7;61.0;71.0;7.4;86.3;160.0;641.0;5.3;25.0
2502;84 Openbaar bestuur en overheidsdiensten;1990;233.0;768.0;3.2;30.3;68.0;76.0;8.2;88.9;165.0;649.0;1.3;25.4
2503;84 Openbaar bestuur en overheidsdiensten;1991;250.0;814.0;6.0;30.7;72.0;83.0;8.8;86.5;178.0;680.0;4.8;26.2
2504;84 Openbaar bestuur en overheidsdiensten;1992;256.0;798.0;-2.0;32.1;73.0;86.0;2.8;85.3;183.0;654.0;-3.9;28.0
2505;84 Openbaar bestuur en overheidsdiensten;1993;264.0;701.0;-12.1;37.6;68.0;73.0;-15.1;93.6;196.0;582.0;-10.9;33.7
2506;84 Openbaar bestuur en overheidsdiensten;1994;236.0;603.0;-14.0;39.1;56.0;59.0;-19.1;95.3;180.0;511.0;-12.2;35.2
2507;84 Openbaar bestuur en overheidsdiensten;1995;216.0;554.0;-8.1;39.0;59.0;62.0;5.4;95.3;157.0;448.0;-12.2;35.0
2508;84 Openbaar bestuur en overheidsdiensten;1996;328.0;837.0;50.9;39.2;151.0;157.0;154.2;95.9;177.0;503.0;12.1;35.2
2509;84 Openbaar bestuur en overheidsdiensten;1997;307.0;773.0;-7.6;39.7;141.0;147.0;-6.6;95.9;166.0;460.0;-8.5;36.1
2510;84 Openbaar bestuur en overheidsdiensten;1998;437.0;1060.0;37.1;41.2;283.0;288.0;95.7;98.4;154.0;402.0;-12.7;38.3
2511;84 Openbaar bestuur en overheidsdiensten;1999;276.0;657.0;-38.0;42.0;83.0;84.0;-70.7;98.4;193.0;491.0;22.1;39.3
2512;84 Openbaar bestuur en overheidsdiensten;2000;252.0;574.0;-12.7;43.9;18.0;15.0;-81.9;118.0;234.0;575.0;17.1;40.7
2513;84 Openbaar bestuur en overheidsdiensten;2001;508.0;560.0;-2.4;90.7;30.0;24.0;55.6;126.5;478.0;535.0;-6.8;89.3
2514;84 Openbaar bestuur en overheidsdiensten;2002;379.0;411.0;-26.6;92.1;13.0;11.0;-53.3;117.4;366.0;402.0;-24.9;91.0
2515;84 Openbaar bestuur en overheidsdiensten;2003;458.0;475.0;15.6;96.3;9.0;9.0;-23.1;105.7;449.0;470.0;16.9;95.5
2516;84 Openbaar bestuur en overheidsdiensten;2004;521.0;528.0;11.1;98.6;15.0;15.0;77.8;99.1;506.0;516.0;9.8;98.0
2517;84 Openbaar bestuur en overheidsdiensten;2005;1212.0;1212.0;129.4;100.0;654.0;654.0;4220.0;100.0;558.0;558.0;8.1;100.0
2518;84 Openbaar bestuur en overheidsdiensten;2006;1058.0;1036.0;-14.5;102.1;453.0;448.0;-31.5;101.1;605.0;588.0;5.4;102.9
2519;84 Openbaar bestuur en overheidsdiensten;2007;795.0;730.0;-29.6;109.0;115.0;113.0;-74.8;102.0;680.0;613.0;4.3;110.9
2520;84 Openbaar bestuur en overheidsdiensten;2008;881.0;786.0;7.8;112.0;155.0;146.0;29.6;106.1;726.0;639.0;4.1;113.7
2521;84 Openbaar bestuur en overheidsdiensten;2009;775.0;669.0;-14.9;115.8;142.0;128.0;-12.3;110.8;633.0;540.0;-15.4;117.2
2522;84 Openbaar bestuur en overheidsdiensten;2010;749.0;636.0;-5.0;117.8;89.0;81.0;-36.6;109.6;660.0;551.0;2.1;119.8
2523;84 Openbaar bestuur en overheidsdiensten;2011;664.0;557.0;-12.4;119.2;25.0;22.0;-73.0;114.1;639.0;528.0;-4.2;121.1
2524;84 Openbaar bestuur en overheidsdiensten;2012;697.0;583.0;4.7;119.6;28.0;26.0;20.0;106.5;669.0;549.0;4.1;121.8
2525;P Onderwijs;1988;99.0;183.0;;54.2;2.0;4.0;;56.2;97.0;181.0;;53.6
2526;P Onderwijs;1989;113.0;201.0;10.1;56.2;3.0;7.0;100.0;42.2;110.0;196.0;8.2;56.1
2527;P Onderwijs;1990;123.0;208.0;3.5;59.1;4.0;9.0;33.3;42.2;119.0;201.0;2.7;59.1
2528;P Onderwijs;1991;156.0;254.0;22.0;61.4;7.0;17.0;75.0;42.2;149.0;242.0;20.2;61.6
2529;P Onderwijs;1992;191.0;290.0;14.1;65.9;6.0;12.0;-28.6;50.6;185.0;281.0;16.1;65.8
2530;P Onderwijs;1993;216.0;325.0;12.0;66.5;8.0;16.0;33.3;50.6;208.0;313.0;11.4;66.5
2531;P Onderwijs;1994;312.0;422.0;30.1;73.9;10.0;12.0;-25.0;84.4;302.0;414.0;32.2;73.0
2532;P Onderwijs;1995;289.0;410.0;-2.9;70.5;13.0;18.0;50.0;73.1;276.0;394.0;-4.6;70.0
2533;P Onderwijs;1996;312.0;423.0;3.1;73.8;11.0;14.0;-23.1;80.4;301.0;412.0;4.3;73.1
2534;P Onderwijs;1997;324.0;432.0;2.2;74.9;13.0;14.0;0.0;95.1;311.0;421.0;2.3;73.8
2535;P Onderwijs;1998;314.0;388.0;-10.2;80.9;12.0;12.0;-15.4;103.7;302.0;379.0;-10.0;79.6
2536;P Onderwijs;1999;392.0;443.0;14.0;88.5;12.0;13.0;8.3;95.7;380.0;433.0;14.2;87.7
2537;P Onderwijs;2000;419.0;451.0;1.8;93.0;13.0;15.0;16.7;88.9;406.0;439.0;1.3;92.5
2538;P Onderwijs;2001;452.0;496.0;10.0;91.2;10.0;16.0;7.7;63.5;442.0;483.0;10.1;91.5
2539;P Onderwijs;2002;732.0;774.0;56.2;94.5;9.0;11.0;-30.0;81.6;723.0;764.0;58.1;94.6
2540;P Onderwijs;2003;761.0;787.0;1.6;96.7;7.0;10.0;-11.1;71.4;754.0;778.0;1.8;96.9
2541;P Onderwijs;2004;768.0;782.0;-0.7;98.2;8.0;7.0;-28.6;114.3;760.0;775.0;-0.4;98.1
2542;P Onderwijs;2005;841.0;841.0;7.6;100.0;7.0;7.0;0.0;100.0;834.0;834.0;7.6;100.0
2543;P Onderwijs;2006;865.0;850.0;1.1;101.8;7.0;7.0;0.0;100.0;858.0;843.0;1.1;101.8
2544;P Onderwijs;2007;943.0;911.0;7.2;103.5;7.0;8.0;14.3;87.5;936.0;903.0;7.1;103.7
2545;P Onderwijs;2008;1074.0;1006.0;10.4;106.8;3.0;5.0;-42.9;65.6;1071.0;1000.0;10.8;107.1
2546;P Onderwijs;2009;1134.0;1039.0;3.4;109.1;4.0;5.0;0.0;87.5;1130.0;1034.0;3.4;109.3
2547;P Onderwijs;2010;1235.0;1119.0;7.7;110.4;4.0;5.0;0.0;87.5;1231.0;1114.0;7.7;110.5
2548;P Onderwijs;2011;1326.0;1189.0;6.2;111.5;6.0;7.0;50.0;87.5;1320.0;1181.0;6.1;111.7
2549;P Onderwijs;2012;1399.0;1232.0;3.6;113.6;7.0;7.0;0.0;102.1;1392.0;1224.0;3.6;113.7
2550;85 Onderwijs;1988;99.0;183.0;;54.2;2.0;4.0;;56.2;97.0;181.0;;53.6
2551;85 Onderwijs;1989;113.0;201.0;10.1;56.2;3.0;7.0;100.0;42.2;110.0;196.0;8.2;56.1
2552;85 Onderwijs;1990;123.0;208.0;3.5;59.1;4.0;9.0;33.3;42.2;119.0;201.0;2.7;59.1
2553;85 Onderwijs;1991;156.0;254.0;22.0;61.4;7.0;17.0;75.0;42.2;149.0;242.0;20.2;61.6
2554;85 Onderwijs;1992;191.0;290.0;14.1;65.9;6.0;12.0;-28.6;50.6;185.0;281.0;16.1;65.8
2555;85 Onderwijs;1993;216.0;325.0;12.0;66.5;8.0;16.0;33.3;50.6;208.0;313.0;11.4;66.5
2556;85 Onderwijs;1994;312.0;422.0;30.1;73.9;10.0;12.0;-25.0;84.4;302.0;414.0;32.2;73.0
2557;85 Onderwijs;1995;289.0;410.0;-2.9;70.5;13.0;18.0;50.0;73.1;276.0;394.0;-4.6;70.0
2558;85 Onderwijs;1996;312.0;423.0;3.1;73.8;11.0;14.0;-23.1;80.4;301.0;412.0;4.3;73.1
2559;85 Onderwijs;1997;324.0;432.0;2.2;74.9;13.0;14.0;0.0;95.1;311.0;421.0;2.3;73.8
2560;85 Onderwijs;1998;314.0;388.0;-10.2;80.9;12.0;12.0;-15.4;103.7;302.0;379.0;-10.0;79.6
2561;85 Onderwijs;1999;392.0;443.0;14.0;88.5;12.0;13.0;8.3;95.7;380.0;433.0;14.2;87.7
2562;85 Onderwijs;2000;419.0;451.0;1.8;93.0;13.0;15.0;16.7;88.9;406.0;439.0;1.3;92.5
2563;85 Onderwijs;2001;452.0;496.0;10.0;91.2;10.0;16.0;7.7;63.5;442.0;483.0;10.1;91.5
2564;85 Onderwijs;2002;732.0;774.0;56.2;94.5;9.0;11.0;-30.0;81.6;723.0;764.0;58.1;94.6
2565;85 Onderwijs;2003;761.0;787.0;1.6;96.7;7.0;10.0;-11.1;71.4;754.0;778.0;1.8;96.9
2566;85 Onderwijs;2004;768.0;782.0;-0.7;98.2;8.0;7.0;-28.6;114.3;760.0;775.0;-0.4;98.1
2567;85 Onderwijs;2005;841.0;841.0;7.6;100.0;7.0;7.0;0.0;100.0;834.0;834.0;7.6;100.0
2568;85 Onderwijs;2006;865.0;850.0;1.1;101.8;7.0;7.0;0.0;100.0;858.0;843.0;1.1;101.8
2569;85 Onderwijs;2007;943.0;911.0;7.2;103.5;7.0;8.0;14.3;87.5;936.0;903.0;7.1;103.7
2570;85 Onderwijs;2008;1074.0;1006.0;10.4;106.8;3.0;5.0;-42.9;65.6;1071.0;1000.0;10.8;107.1
2571;85 Onderwijs;2009;1134.0;1039.0;3.4;109.1;4.0;5.0;0.0;87.5;1130.0;1034.0;3.4;109.3
2572;85 Onderwijs;2010;1235.0;1119.0;7.7;110.4;4.0;5.0;0.0;87.5;1231.0;1114.0;7.7;110.5
2573;85 Onderwijs;2011;1326.0;1189.0;6.2;111.5;6.0;7.0;50.0;87.5;1320.0;1181.0;6.1;111.7
2574;85 Onderwijs;2012;1399.0;1232.0;3.6;113.6;7.0;7.0;0.0;102.1;1392.0;1224.0;3.6;113.7
2575;Q Gezondheids- en welzijnszorg;1988;;;;;;;;;;;;
2576;Q Gezondheids- en welzijnszorg;1989;;;;;;;;;;;;
2577;Q Gezondheids- en welzijnszorg;1990;;;;;;;;;;;;
2578;Q Gezondheids- en welzijnszorg;1991;;;;;;;;;;;;
2579;Q Gezondheids- en welzijnszorg;1992;;;;;;;;;;;;
2580;Q Gezondheids- en welzijnszorg;1993;;;;;;;;;;;;
2581;Q Gezondheids- en welzijnszorg;1994;;;;;;;;;;;;
2582;Q Gezondheids- en welzijnszorg;1995;;;;;;;;;;;;
2583;Q Gezondheids- en welzijnszorg;1996;;;;;;;;;;;;
2584;Q Gezondheids- en welzijnszorg;1997;;;;;;;;;;;;
2585;Q Gezondheids- en welzijnszorg;1998;;;;;;;;;;;;
2586;Q Gezondheids- en welzijnszorg;1999;;;;;;;;;;;;
2587;Q Gezondheids- en welzijnszorg;2000;;;;;;;;;;;;
2588;Q Gezondheids- en welzijnszorg;2001;;;;;;;;;;;;
2589;Q Gezondheids- en welzijnszorg;2002;;;;;;;;;;;;
2590;Q Gezondheids- en welzijnszorg;2003;;;;;;;;;;;;
2591;Q Gezondheids- en welzijnszorg;2004;;;;;;;;;;;;
2592;Q Gezondheids- en welzijnszorg;2005;;;;;;;;;;;;
2593;Q Gezondheids- en welzijnszorg;2006;;;;;;;;;;;;
2594;Q Gezondheids- en welzijnszorg;2007;;;;;;;;;;;;
2595;Q Gezondheids- en welzijnszorg;2008;;;;;;;;;;;;
2596;Q Gezondheids- en welzijnszorg;2009;;;;;;;;;;;;
2597;Q Gezondheids- en welzijnszorg;2010;;;;;;;;;;;;
2598;Q Gezondheids- en welzijnszorg;2011;;;;;;;;;;;;
2599;Q Gezondheids- en welzijnszorg;2012;;;;;;;;;;;;
2600;86 Gezondheidszorg;1988;;;;;;;;;;;;
2601;86 Gezondheidszorg;1989;;;;;;;;;;;;
2602;86 Gezondheidszorg;1990;;;;;;;;;;;;
2603;86 Gezondheidszorg;1991;;;;;;;;;;;;
2604;86 Gezondheidszorg;1992;;;;;;;;;;;;
2605;86 Gezondheidszorg;1993;;;;;;;;;;;;
2606;86 Gezondheidszorg;1994;;;;;;;;;;;;
2607;86 Gezondheidszorg;1995;;;;;;;;;;;;
2608;86 Gezondheidszorg;1996;;;;;;;;;;;;
2609;86 Gezondheidszorg;1997;;;;;;;;;;;;
2610;86 Gezondheidszorg;1998;;;;;;;;;;;;
2611;86 Gezondheidszorg;1999;;;;;;;;;;;;
2612;86 Gezondheidszorg;2000;;;;;;;;;;;;
2613;86 Gezondheidszorg;2001;;;;;;;;;;;;
2614;86 Gezondheidszorg;2002;;;;;;;;;;;;
2615;86 Gezondheidszorg;2003;;;;;;;;;;;;
2616;86 Gezondheidszorg;2004;;;;;;;;;;;;
2617;86 Gezondheidszorg;2005;;;;;;;;;;;;
2618;86 Gezondheidszorg;2006;;;;;;;;;;;;
2619;86 Gezondheidszorg;2007;;;;;;;;;;;;
2620;86 Gezondheidszorg;2008;;;;;;;;;;;;
2621;86 Gezondheidszorg;2009;;;;;;;;;;;;
2622;86 Gezondheidszorg;2010;;;;;;;;;;;;
2623;86 Gezondheidszorg;2011;;;;;;;;;;;;
2624;86 Gezondheidszorg;2012;;;;;;;;;;;;
2625;87-88 Verzorging en welzijn;1988;;;;;;;;;;;;
2626;87-88 Verzorging en welzijn;1989;;;;;;;;;;;;
2627;87-88 Verzorging en welzijn;1990;;;;;;;;;;;;
2628;87-88 Verzorging en welzijn;1991;;;;;;;;;;;;
2629;87-88 Verzorging en welzijn;1992;;;;;;;;;;;;
2630;87-88 Verzorging en welzijn;1993;;;;;;;;;;;;
2631;87-88 Verzorging en welzijn;1994;;;;;;;;;;;;
2632;87-88 Verzorging en welzijn;1995;;;;;;;;;;;;
2633;87-88 Verzorging en welzijn;1996;;;;;;;;;;;;
2634;87-88 Verzorging en welzijn;1997;;;;;;;;;;;;
2635;87-88 Verzorging en welzijn;1998;;;;;;;;;;;;
2636;87-88 Verzorging en welzijn;1999;;;;;;;;;;;;
2637;87-88 Verzorging en welzijn;2000;;;;;;;;;;;;
2638;87-88 Verzorging en welzijn;2001;;;;;;;;;;;;
2639;87-88 Verzorging en welzijn;2002;;;;;;;;;;;;
2640;87-88 Verzorging en welzijn;2003;;;;;;;;;;;;
2641;87-88 Verzorging en welzijn;2004;;;;;;;;;;;;
2642;87-88 Verzorging en welzijn;2005;;;;;;;;;;;;
2643;87-88 Verzorging en welzijn;2006;;;;;;;;;;;;
2644;87-88 Verzorging en welzijn;2007;;;;;;;;;;;;
2645;87-88 Verzorging en welzijn;2008;;;;;;;;;;;;
2646;87-88 Verzorging en welzijn;2009;;;;;;;;;;;;
2647;87-88 Verzorging en welzijn;2010;;;;;;;;;;;;
2648;87-88 Verzorging en welzijn;2011;;;;;;;;;;;;
2649;87-88 Verzorging en welzijn;2012;;;;;;;;;;;;
2650;R-U Cultuur, recreatie, overige diensten;1988;412.0;555.0;;74.2;53.0;57.0;;92.9;359.0;500.0;;71.8
2651;R-U Cultuur, recreatie, overige diensten;1989;463.0;613.0;10.4;75.5;57.0;57.0;0.0;99.9;406.0;560.0;12.0;72.5
2652;R-U Cultuur, recreatie, overige diensten;1990;474.0;630.0;2.8;75.2;61.0;62.0;8.8;98.3;413.0;571.0;2.0;72.3
2653;R-U Cultuur, recreatie, overige diensten;1991;540.0;703.0;11.6;76.8;67.0;70.0;13.1;95.5;473.0;636.0;11.4;74.4
2654;R-U Cultuur, recreatie, overige diensten;1992;570.0;715.0;1.7;79.7;67.0;67.0;-4.5;99.9;503.0;652.0;2.5;77.1
2655;R-U Cultuur, recreatie, overige diensten;1993;598.0;751.0;5.1;79.6;67.0;66.0;-1.5;101.5;531.0;691.0;6.0;76.9
2656;R-U Cultuur, recreatie, overige diensten;1994;636.0;813.0;8.2;78.2;62.0;63.0;-4.5;98.3;574.0;759.0;9.8;75.7
2657;R-U Cultuur, recreatie, overige diensten;1995;621.0;781.0;-3.9;79.5;68.0;68.0;8.1;99.8;553.0;719.0;-5.2;76.9
2658;R-U Cultuur, recreatie, overige diensten;1996;618.0;756.0;-3.2;81.8;66.0;65.0;-4.4;101.3;552.0;697.0;-3.1;79.2
2659;R-U Cultuur, recreatie, overige diensten;1997;603.0;740.0;-2.1;81.5;79.0;78.0;19.7;101.3;524.0;664.0;-4.7;78.9
2660;R-U Cultuur, recreatie, overige diensten;1998;619.0;739.0;-0.2;83.8;84.0;83.0;6.3;101.3;535.0;656.0;-1.1;81.5
2661;R-U Cultuur, recreatie, overige diensten;1999;642.0;755.0;2.3;85.0;86.0;87.0;4.8;99.0;556.0;669.0;1.9;83.1
2662;R-U Cultuur, recreatie, overige diensten;2000;700.0;790.0;4.5;88.7;116.0;110.0;26.7;105.3;584.0;676.0;1.1;86.4
2663;R-U Cultuur, recreatie, overige diensten;2001;697.0;760.0;-3.7;91.7;106.0;103.0;-6.9;103.4;591.0;655.0;-3.1;90.2
2664;R-U Cultuur, recreatie, overige diensten;2002;694.0;737.0;-3.0;94.1;98.0;95.0;-7.5;103.4;596.0;641.0;-2.2;93.0
2665;R-U Cultuur, recreatie, overige diensten;2003;737.0;767.0;4.0;96.1;87.0;85.0;-10.2;102.2;650.0;682.0;6.4;95.4
2666;R-U Cultuur, recreatie, overige diensten;2004;822.0;839.0;9.4;98.0;90.0;90.0;5.7;100.0;732.0;749.0;9.8;97.8
2667;R-U Cultuur, recreatie, overige diensten;2005;893.0;893.0;6.4;100.0;82.0;82.0;-8.9;100.0;811.0;811.0;8.3;100.0
2668;R-U Cultuur, recreatie, overige diensten;2006;904.0;890.0;-0.3;101.6;83.0;83.0;1.2;100.0;821.0;807.0;-0.5;101.7
2669;R-U Cultuur, recreatie, overige diensten;2007;913.0;877.0;-1.4;104.1;98.0;97.0;16.9;101.0;815.0;780.0;-3.3;104.4
2670;R-U Cultuur, recreatie, overige diensten;2008;912.0;851.0;-3.0;107.1;68.0;67.0;-30.6;101.0;844.0;783.0;0.4;107.7
2671;R-U Cultuur, recreatie, overige diensten;2009;983.0;904.0;6.3;108.7;77.0;78.0;16.2;98.5;906.0;826.0;5.5;109.7
2672;R-U Cultuur, recreatie, overige diensten;2010;985.0;894.0;-1.1;110.1;96.0;97.0;24.7;98.5;889.0;799.0;-3.3;111.3
2673;R-U Cultuur, recreatie, overige diensten;2011;1050.0;939.0;5.0;111.8;104.0;106.0;8.3;98.5;946.0;836.0;4.6;113.2
2674;R-U Cultuur, recreatie, overige diensten;2012;1258.0;1108.0;18.0;113.6;238.0;235.0;122.1;101.5;1020.0;890.0;6.6;114.6
2675;R Cultuur, sport en recreatie;1988;375.0;516.0;;72.7;29.0;27.0;;106.3;346.0;488.0;;70.9
2676;R Cultuur, sport en recreatie;1989;421.0;570.0;10.4;73.9;30.0;26.0;-3.4;113.9;391.0;545.0;11.6;71.8
2677;R Cultuur, sport en recreatie;1990;429.0;583.0;2.4;73.6;30.0;27.0;3.3;110.2;399.0;557.0;2.3;71.6
2678;R Cultuur, sport en recreatie;1991;490.0;654.0;12.1;75.0;32.0;33.0;20.0;98.0;458.0;622.0;11.5;73.7
2679;R Cultuur, sport en recreatie;1992;520.0;664.0;1.6;78.3;33.0;31.0;-6.3;107.7;487.0;635.0;2.2;76.7
2680;R Cultuur, sport en recreatie;1993;548.0;701.0;5.6;78.1;34.0;31.0;0.0;111.0;514.0;673.0;6.0;76.4
2681;R Cultuur, sport en recreatie;1994;585.0;760.0;8.4;76.9;30.0;27.0;-11.8;111.0;555.0;738.0;9.7;75.2
2682;R Cultuur, sport en recreatie;1995;563.0;721.0;-5.1;78.0;32.0;29.0;6.7;111.0;531.0;696.0;-5.8;76.3
2683;R Cultuur, sport en recreatie;1996;555.0;692.0;-4.1;80.2;27.0;25.0;-12.5;107.0;528.0;671.0;-3.6;78.7
2684;R Cultuur, sport en recreatie;1997;536.0;671.0;-3.1;79.9;40.0;38.0;51.9;104.4;496.0;632.0;-5.9;78.5
2685;R Cultuur, sport en recreatie;1998;537.0;656.0;-2.2;81.9;41.0;40.0;5.0;101.9;496.0;614.0;-2.8;80.8
2686;R Cultuur, sport en recreatie;1999;550.0;661.0;0.7;83.3;37.0;37.0;-7.3;99.3;513.0;622.0;1.4;82.4
2687;R Cultuur, sport en recreatie;2000;586.0;674.0;2.0;87.0;51.0;46.0;24.3;110.1;535.0;625.0;0.4;85.6
2688;R Cultuur, sport en recreatie;2001;583.0;647.0;-3.9;90.1;44.0;43.0;-7.8;103.0;539.0;603.0;-3.6;89.4
2689;R Cultuur, sport en recreatie;2002;574.0;618.0;-4.5;92.8;33.0;33.0;-22.7;100.0;541.0;585.0;-3.0;92.5
2690;R Cultuur, sport en recreatie;2003;618.0;649.0;4.9;95.3;27.0;27.0;-18.2;100.0;591.0;621.0;6.3;95.1
2691;R Cultuur, sport en recreatie;2004;699.0;716.0;10.4;97.7;29.0;29.0;7.4;100.0;670.0;687.0;10.5;97.6
2692;R Cultuur, sport en recreatie;2005;767.0;767.0;7.2;100.0;24.0;24.0;-17.2;100.0;743.0;743.0;8.2;100.0
2693;R Cultuur, sport en recreatie;2006;769.0;758.0;-1.2;101.5;24.0;24.0;0.0;100.0;745.0;734.0;-1.2;101.5
2694;R Cultuur, sport en recreatie;2007;766.0;736.0;-2.9;104.0;35.0;34.0;41.7;102.9;731.0;702.0;-4.3;104.1
2695;R Cultuur, sport en recreatie;2008;770.0;717.0;-2.6;107.4;15.0;15.0;-57.1;102.9;755.0;702.0;0.0;107.5
2696;R Cultuur, sport en recreatie;2009;839.0;768.0;7.1;109.2;15.0;17.0;13.3;90.8;824.0;752.0;7.0;109.6
2697;R Cultuur, sport en recreatie;2010;822.0;742.0;-3.5;110.8;21.0;23.0;40.0;90.8;801.0;720.0;-4.2;111.3
2698;R Cultuur, sport en recreatie;2011;876.0;776.0;4.6;112.9;23.0;25.0;9.5;90.8;853.0;752.0;4.5;113.4
2699;R Cultuur, sport en recreatie;2012;1073.0;933.0;20.2;115.0;148.0;159.0;526.1;93.4;925.0;802.0;6.6;115.4
2700;90-92 Kunst, cultuur en loterij;1988;164.0;229.0;;71.6;18.0;14.0;;129.3;146.0;217.0;;67.2
2701;90-92 Kunst, cultuur en loterij;1989;173.0;235.0;2.4;73.8;20.0;15.0;5.6;136.1;153.0;222.0;2.1;69.0
2702;90-92 Kunst, cultuur en loterij;1990;165.0;225.0;-4.0;73.3;19.0;14.0;-5.0;136.1;146.0;213.0;-3.9;68.5
2703;90-92 Kunst, cultuur en loterij;1991;186.0;251.0;11.5;74.1;20.0;18.0;26.3;113.4;166.0;234.0;9.6;71.1
2704;90-92 Kunst, cultuur en loterij;1992;188.0;238.0;-5.4;79.2;21.0;17.0;-5.0;125.4;167.0;221.0;-5.4;75.6
2705;90-92 Kunst, cultuur en loterij;1993;188.0;231.0;-2.7;81.3;22.0;17.0;0.0;131.3;166.0;214.0;-3.0;77.5
2706;90-92 Kunst, cultuur en loterij;1994;194.0;251.0;8.5;77.3;20.0;15.0;-9.1;131.3;174.0;238.0;10.8;73.3
2707;90-92 Kunst, cultuur en loterij;1995;190.0;244.0;-2.6;77.7;22.0;15.0;0.0;144.5;168.0;231.0;-2.9;72.8
2708;90-92 Kunst, cultuur en loterij;1996;203.0;253.0;3.7;80.1;18.0;14.0;-9.1;130.0;185.0;243.0;5.4;76.1
2709;90-92 Kunst, cultuur en loterij;1997;200.0;246.0;-3.0;81.3;27.0;22.0;55.6;125.4;173.0;222.0;-8.6;77.9
2710;90-92 Kunst, cultuur en loterij;1998;209.0;253.0;3.0;82.5;28.0;24.0;11.1;117.0;181.0;226.0;1.7;80.1
2711;90-92 Kunst, cultuur en loterij;1999;228.0;273.0;7.7;83.6;25.0;22.0;-7.1;112.5;203.0;248.0;9.9;81.7
2712;90-92 Kunst, cultuur en loterij;2000;262.0;298.0;9.2;88.0;34.0;28.0;24.0;123.4;228.0;267.0;7.4;85.5
2713;90-92 Kunst, cultuur en loterij;2001;278.0;310.0;4.2;89.6;27.0;24.0;-11.8;111.1;251.0;284.0;6.6;88.3
2714;90-92 Kunst, cultuur en loterij;2002;271.0;296.0;-4.7;91.6;22.0;21.0;-14.8;106.3;249.0;274.0;-3.6;90.9
2715;90-92 Kunst, cultuur en loterij;2003;290.0;309.0;4.4;93.9;16.0;16.0;-22.7;100.0;274.0;293.0;6.8;93.6
2716;90-92 Kunst, cultuur en loterij;2004;352.0;361.0;16.9;97.5;18.0;18.0;12.5;100.0;334.0;343.0;17.2;97.4
2717;90-92 Kunst, cultuur en loterij;2005;398.0;398.0;10.2;100.0;15.0;15.0;-16.7;100.0;383.0;383.0;11.7;100.0
2718;90-92 Kunst, cultuur en loterij;2006;410.0;404.0;1.5;101.5;16.0;16.0;6.7;100.0;394.0;388.0;1.3;101.5
2719;90-92 Kunst, cultuur en loterij;2007;399.0;384.0;-4.9;103.8;23.0;23.0;43.8;100.0;376.0;361.0;-6.9;104.0
2720;90-92 Kunst, cultuur en loterij;2008;397.0;366.0;-4.8;108.5;10.0;10.0;-56.5;100.0;387.0;356.0;-1.6;108.8
2721;90-92 Kunst, cultuur en loterij;2009;431.0;385.0;5.3;111.8;10.0;11.0;10.0;90.9;421.0;374.0;5.2;112.6
