ID;Regions;Periods;NumberOfOrganisations_1;TheatreHalls_2;StadiumsAndMultiPurposeHalls_3;InTheatreHalls_4;InStadiumsAndMultiPurposeHalls_5;TotalPerformances_6;TheatrePerformances_7;MusicalPerformances_8;DancePerformances_9;MusicTheatrePerformances_10;CabaretPerformances_11;OtherPerformances_12;TotalAttendance_13;TheatrePerformances_14;MusicalPerformances_15;DancePerformances_16;MusicTheatrePerformances_17;CabaretPerformances_18;AttendanceOtherPerformances_19
432;Total 4 large cities;2006;90.0;140.0;54.0;76140.0;141630.0;18757.0;5432.0;6259.0;1275.0;2201.0;2179.0;1411.0;8493.0;715.0;3937.0;493.0;2267.0;655.0;426.0
433;Total 4 large cities;2007;91.0;154.0;61.0;77875.0;140655.0;21372.0;6234.0;6766.0;1620.0;2141.0;2424.0;2186.0;8735.0;737.0;4182.0;377.0;2031.0;633.0;775.0
434;Total 4 large cities;2008;89.0;137.0;29.0;77277.0;154685.0;20647.0;6209.0;7243.0;887.0;2920.0;2068.0;1321.0;9045.0;775.0;4064.0;332.0;2575.0;682.0;617.0
435;Total 4 large cities;2009;84.0;139.0;28.0;70819.0;69101.0;19729.0;5760.0;7395.0;1589.0;1929.0;1512.0;1544.0;8564.0;946.0;4170.0;279.0;1996.0;593.0;580.0
436;Total 4 large cities;2010;87.0;142.0;17.0;74719.0;69101.0;19077.0;6471.0;6774.0;857.0;1872.0;1617.0;1487.0;8260.0;968.0;3889.0;323.0;1831.0;586.0;663.0
437;Total 4 large cities;2011;90.0;146.0;28.0;70006.0;62216.0;20818.0;7494.0;6784.0;1038.0;2027.0;1902.0;1574.0;8282.0;964.0;3725.0;283.0;1890.0;622.0;798.0
438;Total 4 large cities;2012;86.0;138.0;33.0;87350.0;62946.0;19307.0;6728.0;6731.0;781.0;1533.0;1643.0;1891.0;7374.0;933.0;3956.0;195.0;1285.0;457.0;548.0
439;Total 4 large cities;2013;81.0;137.0;32.0;79495.0;66140.0;17831.0;5255.0;7287.0;840.0;1444.0;1637.0;1367.0;8235.0;763.0;4883.0;308.0;1218.0;499.0;565.0
440;Total 4 large cities;2014;80.0;135.0;30.0;87451.0;78877.0;19618.0;5298.0;6757.0;935.0;1654.0;1786.0;3189.0;8458.0;951.0;4756.0;365.0;1238.0;427.0;721.0
441;Total 4 large cities;2015;79.0;137.0;33.0;79478.0;75268.0;19086.0;5723.0;6766.0;1097.0;1440.0;1779.0;2282.0;8952.0;971.0;4967.0;512.0;1257.0;494.0;752.0
442;Total 4 large cities;2016;81.0;138.0;23.0;88564.0;110742.0;19445.0;5380.0;7319.0;1271.0;1700.0;1924.0;1850.0;9077.0;859.0;4894.0;469.0;1513.0;636.0;705.0
443;Total 4 large cities;2017;76.0;136.0;23.0;89484.0;120742.0;19685.0;5284.0;7392.0;1305.0;1884.0;1934.0;1888.0;9227.0;844.0;5043.0;381.0;1631.0;638.0;691.0
444;Total 4 large cities;2018;76.0;141.0;30.0;90200.0;119552.0;19838.0;4888.0;7391.0;1159.0;2036.0;2334.0;2029.0;9109.0;711.0;5202.0;348.0;1701.0;675.0;473.0
445;Total 4 large cities;2019;75.0;157.0;32.0;87506.0;120327.0;19738.0;4753.0;7300.0;1204.0;2155.0;2135.0;2190.0;9682.0;664.0;5269.0;367.0;2057.0;750.0;575.0
446;Total 4 large cities;2020;74.0;142.0;28.0;86991.0;108300.0;8897.0;2838.0;2314.0;667.0;875.0;1199.0;1005.0;2070.0;276.0;1121.0;122.0;182.0;258.0;111.0
447;Total 4 large cities;2021;78.0;148.0;32.0;95292.0;59892.0;9112.0;1884.0;2183.0;873.0;957.0;1151.0;2064.0;1962.0;216.0;809.0;115.0;411.0;189.0;223.0
448;Total 4 large cities;2022;81.0;146.0;36.0;90717.0;123459.0;19567.0;4308.0;6856.0;1598.0;2238.0;2049.0;2518.0;8946.0;503.0;5547.0;439.0;1287.0;527.0;643.0
449;Total 4 large cities;2023;;;;;;;;;;;;;;;;;;;
450;Utrecht (municipality);1999;10.0;13.0;15.0;5642.0;13600.0;2256.0;479.0;1140.0;123.0;258.0;117.0;139.0;961.0;97.0;559.0;31.0;180.0;61.0;34.0
451;Utrecht (municipality);2000;10.0;13.0;15.0;5642.0;13600.0;2207.0;479.0;826.0;47.0;446.0;83.0;326.0;1045.0;93.0;407.0;21.0;359.0;44.0;121.0
452;Utrecht (municipality);2001;11.0;15.0;15.0;5879.0;13600.0;2327.0;498.0;1145.0;55.0;443.0;110.0;76.0;1120.0;85.0;518.0;19.0;431.0;46.0;21.0
453;Utrecht (municipality);2002;11.0;15.0;15.0;5879.0;13600.0;2813.0;908.0;1243.0;81.0;429.0;81.0;71.0;1194.0;132.0;541.0;25.0;440.0;37.0;18.0
454;Utrecht (municipality);2003;10.0;14.0;;6962.0;;2710.0;724.0;1275.0;102.0;373.0;164.0;73.0;1062.0;99.0;526.0;23.0;346.0;53.0;15.0
455;Utrecht (municipality);2004;10.0;14.0;;8245.0;;2788.0;820.0;1201.0;127.0;363.0;190.0;88.0;1202.0;82.0;528.0;30.0;462.0;73.0;27.0
456;Utrecht (municipality);2005;11.0;15.0;1.0;9231.0;0.0;2872.0;732.0;1128.0;113.0;451.0;196.0;251.0;1328.0;117.0;464.0;25.0;553.0;71.0;97.0
457;Utrecht (municipality);2006;11.0;14.0;0.0;8758.0;0.0;2511.0;669.0;878.0;115.0;425.0;206.0;219.0;1035.0;109.0;282.0;28.0;444.0;91.0;81.0
458;Utrecht (municipality);2007;11.0;14.0;0.0;8831.0;0.0;2802.0;773.0;886.0;163.0;521.0;253.0;206.0;1095.0;106.0;234.0;30.0;565.0;97.0;62.0
459;Utrecht (municipality);2008;11.0;14.0;0.0;7549.0;0.0;2781.0;727.0;1226.0;108.0;453.0;146.0;121.0;1208.0;116.0;439.0;26.0;484.0;76.0;67.0
460;Utrecht (municipality);2009;10.0;13.0;0.0;7420.0;0.0;2660.0;641.0;1195.0;73.0;447.0;119.0;185.0;1070.0;111.0;372.0;17.0;466.0;60.0;44.0
461;Utrecht (municipality);2010;11.0;14.0;0.0;7584.0;0.0;2649.0;705.0;1080.0;100.0;458.0;132.0;174.0;1132.0;122.0;408.0;32.0;440.0;65.0;66.0
462;Utrecht (municipality);2011;11.0;14.0;0.0;6858.0;0.0;2942.0;962.0;962.0;113.0;497.0;147.0;259.0;1282.0;177.0;325.0;20.0;629.0;49.0;83.0
463;Utrecht (municipality);2012;9.0;13.0;0.0;6937.0;0.0;2619.0;812.0;937.0;98.0;382.0;142.0;248.0;1021.0;109.0;392.0;22.0;374.0;54.0;71.0
464;Utrecht (municipality);2013;9.0;14.0;0.0;7008.0;0.0;2777.0;766.0;1169.0;126.0;389.0;151.0;176.0;961.0;87.0;413.0;25.0;326.0;54.0;56.0
465;Utrecht (municipality);2014;9.0;16.0;0.0;9571.0;0.0;2356.0;615.0;896.0;162.0;444.0;170.0;70.0;1048.0;70.0;439.0;42.0;382.0;67.0;48.0
466;Utrecht (municipality);2015;9.0;17.0;5.0;6783.0;5118.0;2446.0;472.0;1114.0;231.0;368.0;95.0;166.0;1264.0;56.0;634.0;178.0;334.0;30.0;31.0
467;Utrecht (municipality);2016;9.0;17.0;5.0;9875.0;;3019.0;671.0;1436.0;184.0;410.0;212.0;105.0;1297.0;89.0;;64.0;;58.0;
468;Utrecht (municipality);2017;8.0;15.0;5.0;9338.0;;3233.0;799.0;1526.0;145.0;446.0;161.0;156.0;1213.0;98.0;;;;;37.0
469;Utrecht (municipality);2018;8.0;15.0;5.0;9396.0;;3180.0;678.0;1564.0;202.0;454.0;157.0;124.0;1206.0;94.0;;;;50.0;24.0
470;Utrecht (municipality);2019;8.0;15.0;5.0;9396.0;;3238.0;716.0;1615.0;153.0;476.0;;131.0;1242.0;93.0;;;;;
471;Utrecht (municipality);2020;8.0;15.0;0.0;9686.0;;1190.0;350.0;379.0;98.0;120.0;164.0;79.0;239.0;34.0;;9.0;19.0;27.0;10.0
472;Utrecht (municipality);2021;9.0;16.0;5.0;9908.0;;1253.0;308.0;505.0;64.0;207.0;72.0;96.0;357.0;26.0;;;;12.0;24.0
473;Utrecht (municipality);2022;9.0;16.0;;9586.0;;2762.0;;1406.0;;458.0;;169.0;1136.0;;681.0;;;49.0;41.0
474;Utrecht (municipality);2023;8.0;15.0;;9745.0;;2954.0;670.0;1456.0;;409.0;159.0;;1188.0;103.0;662.0;;;69.0;20.0
475;Amsterdam;1999;44.0;48.0;12.0;20671.0;15950.0;5983.0;2353.0;1702.0;640.0;466.0;511.0;311.0;2346.0;273.0;1142.0;266.0;329.0;168.0;169.0
476;Amsterdam;2000;44.0;48.0;12.0;20671.0;15950.0;7117.0;2986.0;2099.0;722.0;454.0;414.0;442.0;2690.0;361.0;1282.0;307.0;389.0;127.0;224.0
477;Amsterdam;2001;42.0;51.0;12.0;21087.0;15950.0;7694.0;2697.0;2573.0;438.0;504.0;622.0;861.0;2825.0;445.0;1414.0;210.0;330.0;264.0;163.0
478;Amsterdam;2002;42.0;52.0;12.0;21387.0;15950.0;7635.0;2452.0;2977.0;515.0;530.0;629.0;533.0;2980.0;350.0;1574.0;213.0;417.0;299.0;128.0
479;Amsterdam;2003;43.0;63.0;;24707.0;;9820.0;3512.0;2929.0;723.0;663.0;855.0;1137.0;3045.0;429.0;1460.0;203.0;486.0;276.0;191.0
480;Amsterdam;2004;42.0;62.0;;25565.0;;10574.0;3206.0;3565.0;832.0;638.0;1268.0;1065.0;3296.0;371.0;1764.0;193.0;439.0;416.0;113.0
481;Amsterdam;2005;47.0;72.0;22.0;33134.0;144680.0;10804.0;3111.0;3198.0;908.0;786.0;1472.0;1329.0;3207.0;366.0;1448.0;199.0;472.0;480.0;241.0
482;Amsterdam;2006;48.0;74.0;21.0;33863.0;113030.0;10158.0;2837.0;3780.0;683.0;844.0;1180.0;833.0;4094.0;307.0;2531.0;297.0;576.0;259.0;126.0
483;Amsterdam;2007;49.0;83.0;20.0;34839.0;112085.0;11650.0;2986.0;4260.0;953.0;746.0;1203.0;1501.0;3795.0;297.0;2240.0;228.0;497.0;296.0;236.0
484;Amsterdam;2008;47.0;73.0;20.0;36547.0;96685.0;11379.0;3383.0;4499.0;490.0;1232.0;1152.0;623.0;4095.0;345.0;2502.0;180.0;541.0;292.0;236.0
485;Amsterdam;2009;45.0;73.0;20.0;28987.0;61101.0;10709.0;3050.0;4580.0;1165.0;454.0;725.0;734.0;4192.0;518.0;2844.0;147.0;236.0;222.0;224.0
486;Amsterdam;2010;46.0;73.0;9.0;33461.0;61101.0;10474.0;3650.0;4171.0;500.0;639.0;853.0;661.0;3994.0;496.0;2498.0;175.0;383.0;236.0;206.0
487;Amsterdam;2011;48.0;78.0;20.0;30857.0;60966.0;11533.0;4400.0;4292.0;454.0;687.0;1040.0;660.0;3967.0;480.0;2398.0;105.0;447.0;295.0;242.0
488;Amsterdam;2012;47.0;78.0;19.0;39681.0;54946.0;11214.0;4098.0;4464.0;366.0;472.0;857.0;957.0;3875.0;480.0;2550.0;79.0;263.0;264.0;239.0
489;Amsterdam;2013;44.0;73.0;18.0;38096.0;54140.0;10045.0;2956.0;4697.0;359.0;352.0;873.0;807.0;4934.0;442.0;3519.0;162.0;220.0;297.0;293.0
490;Amsterdam;2014;42.0;67.0;16.0;39360.0;54877.0;10855.0;3033.0;4328.0;376.0;376.0;1055.0;1689.0;5107.0;642.0;3346.0;200.0;226.0;251.0;443.0
491;Amsterdam;2015;42.0;72.0;15.0;40750.0;56850.0;11193.0;3596.0;4052.0;472.0;407.0;1108.0;1558.0;5543.0;697.0;3489.0;228.0;296.0;338.0;496.0
492;Amsterdam;2016;42.0;66.0;9.0;40767.0;81850.0;9997.0;3021.0;3929.0;558.0;439.0;1069.0;981.0;5293.0;543.0;3380.0;253.0;332.0;392.0;392.0
493;Amsterdam;2017;41.0;68.0;9.0;42474.0;91850.0;9977.0;2789.0;4148.0;572.0;447.0;1123.0;898.0;5350.0;522.0;3880.0;188.0;227.0;307.0;226.0
494;Amsterdam;2018;41.0;75.0;16.0;43611.0;90660.0;10356.0;2513.0;4022.0;484.0;591.0;1431.0;1315.0;5405.0;373.0;3764.0;191.0;452.0;411.0;214.0
495;Amsterdam;2019;39.0;89.0;18.0;40576.0;91435.0;10321.0;2398.0;3876.0;599.0;609.0;1234.0;1605.0;5453.0;357.0;3570.0;228.0;614.0;427.0;257.0
496;Amsterdam;2020;38.0;70.0;19.0;39773.0;85000.0;4822.0;1726.0;1192.0;325.0;495.0;536.0;546.0;1183.0;182.0;643.0;63.0;81.0;137.0;76.0
497;Amsterdam;2021;38.0;75.0;18.0;43526.0;;4130.0;809.0;988.0;383.0;346.0;550.0;1055.0;1022.0;135.0;461.0;71.0;121.0;129.0;104.0
498;Amsterdam;2022;41.0;71.0;26.0;43069.0;;8734.0;1924.0;3561.0;730.0;562.0;645.0;1312.0;5399.0;292.0;3920.0;307.0;392.0;226.0;262.0
499;Amsterdam;2023;40.0;73.0;30.0;41078.0;;8487.0;2041.0;3473.0;562.0;762.0;843.0;806.0;5662.0;381.0;3780.0;350.0;665.0;310.0;176.0
500;'s-Gravenhage (The Hague);1999;17.0;26.0;28.0;10324.0;21700.0;2825.0;992.0;620.0;318.0;426.0;342.0;127.0;1419.0;124.0;426.0;114.0;553.0;157.0;46.0
501;'s-Gravenhage (The Hague);2000;17.0;25.0;28.0;10324.0;21700.0;2484.0;882.0;387.0;293.0;351.0;368.0;203.0;1120.0;112.0;233.0;90.0;507.0;153.0;26.0
502;'s-Gravenhage (The Hague);2001;17.0;27.0;28.0;11774.0;21700.0;2498.0;1032.0;391.0;232.0;392.0;225.0;228.0;1216.0;151.0;199.0;74.0;603.0;163.0;27.0
503;'s-Gravenhage (The Hague);2002;17.0;30.0;28.0;14175.0;21700.0;2702.0;1144.0;476.0;195.0;367.0;445.0;75.0;1092.0;170.0;253.0;25.0;537.0;98.0;11.0
504;'s-Gravenhage (The Hague);2003;17.0;27.0;;13595.0;;3595.0;1426.0;651.0;313.0;477.0;463.0;265.0;1516.0;170.0;404.0;113.0;654.0;112.0;61.0
505;'s-Gravenhage (The Hague);2004;16.0;26.0;;14196.0;;3290.0;1256.0;837.0;213.0;396.0;367.0;222.0;1387.0;188.0;422.0;69.0;537.0;74.0;97.0
506;'s-Gravenhage (The Hague);2005;16.0;28.0;8.0;13620.0;2700.0;3117.0;780.0;747.0;302.0;606.0;501.0;181.0;1447.0;99.0;327.0;80.0;796.0;92.0;53.0
507;'s-Gravenhage (The Hague);2006;16.0;26.0;30.0;13418.0;21800.0;3068.0;847.0;797.0;328.0;580.0;441.0;74.0;1503.0;90.0;403.0;94.0;806.0;84.0;25.0
508;'s-Gravenhage (The Hague);2007;16.0;29.0;38.0;13814.0;21770.0;3762.0;1476.0;687.0;343.0;495.0;686.0;75.0;1400.0;205.0;314.0;75.0;687.0;90.0;29.0
509;'s-Gravenhage (The Hague);2008;15.0;24.0;5.0;13020.0;1200.0;3050.0;998.0;622.0;146.0;625.0;497.0;162.0;1517.0;119.0;273.0;68.0;866.0;123.0;69.0
510;'s-Gravenhage (The Hague);2009;14.0;26.0;5.0;14211.0;1200.0;3135.0;1053.0;674.0;189.0;590.0;358.0;272.0;1468.0;137.0;270.0;60.0;858.0;85.0;57.0
511;'s-Gravenhage (The Hague);2010;16.0;28.0;5.0;13583.0;1200.0;3097.0;1220.0;605.0;143.0;450.0;390.0;290.0;1310.0;185.0;236.0;55.0;670.0;111.0;53.0
512;'s-Gravenhage (The Hague);2011;17.0;29.0;5.0;12651.0;1000.0;3285.0;1178.0;662.0;310.0;462.0;442.0;232.0;1099.0;134.0;251.0;73.0;441.0;108.0;92.0
513;'s-Gravenhage (The Hague);2012;16.0;25.0;5.0;12522.0;1200.0;3056.0;1027.0;538.0;190.0;441.0;404.0;457.0;1084.0;135.0;195.0;59.0;559.0;90.0;46.0
514;'s-Gravenhage (The Hague);2013;16.0;28.0;5.0;12597.0;1200.0;2833.0;941.0;676.0;214.0;444.0;403.0;155.0;1092.0;125.0;223.0;78.0;540.0;96.0;30.0
515;'s-Gravenhage (The Hague);2014;16.0;28.0;5.0;12373.0;1200.0;3867.0;930.0;690.0;259.0;510.0;356.0;1122.0;1081.0;125.0;231.0;88.0;510.0;66.0;61.0
516;'s-Gravenhage (The Hague);2015;15.0;26.0;4.0;10333.0;500.0;2757.0;897.0;650.0;233.0;447.0;351.0;179.0;1029.0;125.0;224.0;67.0;512.0;78.0;21.0
517;'s-Gravenhage (The Hague);2016;16.0;27.0;0.0;11205.0;0.0;3267.0;933.0;960.0;334.0;440.0;349.0;251.0;1048.0;113.0;251.0;68.0;;89.0;35.0
518;'s-Gravenhage (The Hague);2017;14.0;25.0;0.0;10901.0;0.0;3219.0;970.0;737.0;354.0;534.0;339.0;286.0;1231.0;116.0;205.0;77.0;;84.0;59.0
519;'s-Gravenhage (The Hague);2018;14.0;27.0;0.0;11142.0;0.0;3366.0;998.0;831.0;279.0;545.0;426.0;286.0;1266.0;136.0;240.0;68.0;;109.0;38.0
520;'s-Gravenhage (The Hague);2019;14.0;27.0;0.0;11152.0;;3072.0;937.0;701.0;263.0;556.0;372.0;242.0;1294.0;135.0;242.0;64.0;;103.0;45.0
521;'s-Gravenhage (The Hague);2020;13.0;25.0;0.0;9890.0;;1451.0;470.0;356.0;121.0;109.0;198.0;197.0;204.0;33.0;71.0;27.0;30.0;32.0;11.0
522;'s-Gravenhage (The Hague);2021;15.0;28.0;0.0;14037.0;0.0;1696.0;335.0;218.0;204.0;164.0;181.0;595.0;369.0;30.0;;;;24.0;81.0
523;'s-Gravenhage (The Hague);2022;15.0;29.0;;13105.0;;2890.0;;862.0;;532.0;;79.0;1051.0;;292.0;;;99.0;8.0
524;'s-Gravenhage (The Hague);2023;15.0;28.0;;13168.0;;3577.0;1202.0;827.0;;497.0;409.0;;1095.0;124.0;361.0;;;93.0;54.0
525;Rotterdam;1999;14.0;21.0;27.0;7227.0;15800.0;2649.0;993.0;652.0;198.0;226.0;203.0;377.0;1339.0;156.0;791.0;100.0;149.0;99.0;43.0
526;Rotterdam;2000;14.0;21.0;27.0;7227.0;15800.0;2172.0;764.0;590.0;127.0;245.0;211.0;234.0;1635.0;113.0;1175.0;75.0;140.0;82.0;51.0
527;Rotterdam;2001;13.0;21.0;27.0;7227.0;15800.0;2625.0;846.0;744.0;113.0;363.0;172.0;386.0;2145.0;137.0;1209.0;38.0;243.0;100.0;419.0
528;Rotterdam;2002;14.0;22.0;27.0;8762.0;15800.0;2562.0;844.0;530.0;207.0;231.0;196.0;554.0;2126.0;108.0;1124.0;132.0;283.0;111.0;366.0
529;Rotterdam;2003;14.0;22.0;;8794.0;;2510.0;867.0;518.0;152.0;401.0;182.0;390.0;2030.0;148.0;1127.0;33.0;542.0;82.0;97.0
530;Rotterdam;2004;14.0;22.0;;9254.0;;2779.0;953.0;659.0;179.0;294.0;243.0;451.0;1935.0;139.0;1185.0;32.0;320.0;135.0;124.0
531;Rotterdam;2005;15.0;26.0;26.0;20901.0;37800.0;2833.0;806.0;1192.0;165.0;238.0;236.0;196.0;1922.0;287.0;1202.0;41.0;166.0;112.0;115.0
532;Rotterdam;2006;15.0;26.0;3.0;20101.0;6800.0;3020.0;1078.0;803.0;149.0;353.0;352.0;285.0;1861.0;209.0;721.0;74.0;441.0;221.0;194.0
533;Rotterdam;2007;15.0;28.0;3.0;20391.0;6800.0;3158.0;1000.0;933.0;161.0;379.0;281.0;404.0;2445.0;129.0;1394.0;43.0;282.0;151.0;447.0
534;Rotterdam;2008;16.0;26.0;4.0;20161.0;56800.0;3437.0;1100.0;895.0;144.0;610.0;274.0;414.0;2224.0;196.0;851.0;58.0;684.0;190.0;246.0
535;Rotterdam;2009;15.0;27.0;3.0;20201.0;6800.0;3226.0;1015.0;946.0;162.0;439.0;309.0;354.0;1835.0;181.0;683.0;55.0;436.0;225.0;254.0
536;Rotterdam;2010;14.0;27.0;3.0;20091.0;6800.0;2857.0;897.0;919.0;112.0;325.0;242.0;363.0;1823.0;165.0;745.0;61.0;338.0;175.0;338.0
537;Rotterdam;2011;14.0;25.0;3.0;19640.0;250.0;3058.0;954.0;867.0;162.0;380.0;272.0;423.0;1935.0;173.0;751.0;85.0;373.0;170.0;382.0
538;Rotterdam;2012;14.0;22.0;9.0;28210.0;6800.0;2419.0;791.0;793.0;126.0;239.0;240.0;230.0;1394.0;210.0;819.0;35.0;90.0;49.0;191.0
539;Rotterdam;2013;12.0;22.0;9.0;21794.0;10800.0;2175.0;592.0;745.0;140.0;259.0;210.0;229.0;1248.0;109.0;727.0;43.0;132.0;52.0;186.0
540;Rotterdam;2014;13.0;24.0;9.0;26147.0;22800.0;2540.0;721.0;843.0;138.0;325.0;205.0;309.0;1221.0;115.0;740.0;35.0;121.0;43.0;168.0
541;Rotterdam;2015;13.0;22.0;9.0;21612.0;12800.0;2690.0;758.0;950.0;161.0;217.0;224.0;379.0;1116.0;93.0;619.0;38.0;115.0;47.0;204.0
542;Rotterdam;2016;14.0;28.0;9.0;26717.0;23300.0;3163.0;755.0;994.0;195.0;;295.0;513.0;1439.0;116.0;552.0;84.0;329.0;97.0;261.0
543;Rotterdam;2017;13.0;28.0;9.0;26771.0;23300.0;3257.0;727.0;981.0;234.0;457.0;310.0;548.0;1433.0;108.0;380.0;89.0;291.0;197.0;369.0
544;Rotterdam;2018;13.0;24.0;9.0;26051.0;23300.0;2935.0;699.0;973.0;194.0;446.0;321.0;304.0;1233.0;108.0;549.0;58.0;215.0;105.0;196.0
545;Rotterdam;2019;14.0;26.0;9.0;26382.0;23300.0;3107.0;701.0;1108.0;190.0;514.0;383.0;212.0;1693.0;79.0;832.0;45.0;325.0;163.0;
546;Rotterdam;2020;15.0;32.0;9.0;27642.0;23300.0;1435.0;292.0;386.0;122.0;150.0;302.0;183.0;444.0;28.0;266.0;22.0;53.0;62.0;13.0
547;Rotterdam;2021;16.0;29.0;9.0;27821.0;23300.0;2033.0;432.0;472.0;222.0;240.0;348.0;319.0;215.0;24.0;117.0;12.0;22.0;25.0;14.0
548;Rotterdam;2022;16.0;30.0;;24957.0;;5181.0;1203.0;1027.0;456.0;686.0;851.0;958.0;1360.0;74.0;653.0;50.0;98.0;153.0;332.0
549;Rotterdam;2023;15.0;28.0;;23121.0;;5369.0;1298.0;1125.0;267.0;809.0;966.0;904.0;1879.0;94.0;1013.0;99.0;252.0;168.0;253.0
550;Other large cities >100,000 inhabitants;1999;80.0;104.0;31.0;41805.0;63950.0;10799.0;3674.0;3049.0;905.0;859.0;1583.0;729.0;4257.0;582.0;1366.0;365.0;465.0;586.0;894.0
551;Other large cities >100,000 inhabitants;2000;78.0;106.0;31.0;43181.0;63950.0;11621.0;4113.0;3511.0;805.0;810.0;1379.0;1003.0;4253.0;679.0;1454.0;244.0;508.0;687.0;682.0
552;Other large cities >100,000 inhabitants;2001;74.0;108.0;31.0;45481.0;63950.0;11461.0;3638.0;3934.0;652.0;784.0;1541.0;912.0;4233.0;677.0;1622.0;222.0;401.0;564.0;748.0
553;Other large cities >100,000 inhabitants;2002;71.0;113.0;35.0;47877.0;64950.0;12151.0;3782.0;3840.0;958.0;1015.0;1439.0;1118.0;4329.0;644.0;1513.0;267.0;578.0;537.0;791.0
554;Other large cities >100,000 inhabitants;2003;68.0;104.0;;45044.0;;11447.0;3156.0;3814.0;1137.0;995.0;1426.0;919.0;3355.0;510.0;1261.0;281.0;578.0;529.0;195.0
555;Other large cities >100,000 inhabitants;2004;73.0;112.0;;52375.0;;12477.0;3750.0;4623.0;762.0;887.0;1662.0;794.0;3819.0;570.0;1707.0;218.0;508.0;620.0;195.0
556;Other large cities >100,000 inhabitants;2005;79.0;132.0;30.0;65521.0;99370.0;15676.0;4348.0;6060.0;801.0;1332.0;2112.0;1022.0;5598.0;659.0;2675.0;196.0;1207.0;661.0;200.0
557;Other large cities >100,000 inhabitants;2006;78.0;125.0;29.0;69529.0;118355.0;15402.0;4003.0;6207.0;876.0;1251.0;1970.0;1095.0;5048.0;578.0;2543.0;199.0;939.0;589.0;200.0
558;Other large cities >100,000 inhabitants;2007;80.0;134.0;42.0;78909.0;129336.0;16062.0;4669.0;5511.0;786.0;1608.0;2250.0;1238.0;5425.0;656.0;2745.0;183.0;816.0;768.0;257.0
559;Other large cities >100,000 inhabitants;2008;79.0;136.0;33.0;84243.0;129424.0;17216.0;5366.0;5847.0;900.0;1554.0;2156.0;1392.0;6042.0;671.0;2706.0;213.0;955.0;730.0;767.0
560;Other large cities >100,000 inhabitants;2009;80.0;138.0;56.0;71385.0;120003.0;17081.0;5053.0;6785.0;704.0;1401.0;1976.0;1162.0;5755.0;746.0;2734.0;183.0;824.0;689.0;579.0
561;Other large cities >100,000 inhabitants;2010;83.0;147.0;32.0;75687.0;125553.0;16126.0;4928.0;5865.0;682.0;1420.0;1843.0;1386.0;5609.0;684.0;2627.0;212.0;770.0;665.0;651.0
562;Other large cities >100,000 inhabitants;2011;79.0;140.0;27.0;67666.0;100640.0;16300.0;4994.0;5794.0;768.0;1253.0;2072.0;1419.0;5560.0;698.0;2717.0;205.0;640.0;643.0;657.0
563;Other large cities >100,000 inhabitants;2012;77.0;143.0;28.0;69914.0;107008.0;14939.0;4893.0;5463.0;664.0;991.0;1917.0;1011.0;4612.0;659.0;2162.0;209.0;424.0;617.0;541.0
564;Other large cities >100,000 inhabitants;2013;76.0;140.0;28.0;70024.0;107708.0;14551.0;4346.0;5234.0;684.0;1040.0;2191.0;1056.0;4536.0;652.0;2008.0;195.0;407.0;695.0;579.0
565;Other large cities >100,000 inhabitants;2014;80.0;149.0;23.0;76786.0;91408.0;14911.0;3902.0;5970.0;734.0;1018.0;2060.0;1228.0;4617.0;640.0;2088.0;215.0;400.0;664.0;610.0
566;Other large cities >100,000 inhabitants;2015;83.0;160.0;22.0;79257.0;88658.0;15845.0;4081.0;6514.0;619.0;1212.0;1999.0;1420.0;4862.0;681.0;2260.0;171.0;489.0;666.0;596.0
567;Other large cities >100,000 inhabitants;2016;82.0;170.0;29.0;85607.0;92588.0;16275.0;3702.0;7027.0;584.0;1259.0;2104.0;1600.0;4967.0;612.0;2501.0;175.0;537.0;705.0;436.0
568;Other large cities >100,000 inhabitants;2017;82.0;158.0;24.0;76874.0;93658.0;15749.0;3494.0;6720.0;611.0;1291.0;1954.0;1680.0;4904.0;542.0;2646.0;169.0;529.0;638.0;380.0
569;Other large cities >100,000 inhabitants;2018;83.0;165.0;23.0;72434.0;104074.0;16583.0;3690.0;6883.0;666.0;1435.0;2090.0;1819.0;5230.0;573.0;2718.0;193.0;619.0;728.0;400.0
570;Other large cities >100,000 inhabitants;2019;84.0;165.0;23.0;73814.0;96824.0;16708.0;3882.0;6774.0;688.0;1467.0;2304.0;1592.0;5136.0;601.0;2594.0;194.0;544.0;873.0;331.0
571;Other large cities >100,000 inhabitants;2020;82.0;159.0;26.0;75805.0;98788.0;7468.0;1672.0;2786.0;393.0;841.0;1216.0;560.0;1504.0;201.0;689.0;75.0;189.0;286.0;64.0
572;Other large cities >100,000 inhabitants;2021;83.0;165.0;14.0;80699.0;5268.0;6468.0;1314.0;2521.0;340.0;538.0;999.0;756.0;985.0;155.0;469.0;35.0;102.0;172.0;53.0
573;Other large cities >100,000 inhabitants;2022;92.0;179.0;21.0;84627.0;84375.0;14947.0;2387.0;7242.0;784.0;1529.0;2005.0;1000.0;4406.0;334.0;2613.0;164.0;439.0;708.0;149.0
574;Other large cities >100,000 inhabitants;2023;;;;;;;;;;;;;;;;;;;
575;Small cities =<100,000 inhabitants;1999;169.0;195.0;47.0;78856.0;32964.0;13671.0;4195.0;3258.0;861.0;1686.0;2832.0;839.0;3980.0;756.0;1089.0;289.0;712.0;892.0;241.0
