ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
488;Totaal;Voltijd;Gesubsidieerde instellingen;5000;2006;356.0;356.0;17.9;2500.0;2487.0;33720.0;30000.0;3720.0;90.0;36.4;36.3;1667.0;1667.0
489;Totaal;Voltijd;Gesubsidieerde instellingen;5000;2007;364.0;364.0;18.42;2551.0;2537.0;34480.0;30620.0;3870.0;100.0;36.5;36.3;1652.0;1652.0
490;Totaal;Voltijd;Gesubsidieerde instellingen;5000;2008;398.0;398.0;18.89;2604.0;2590.0;35460.0;31250.0;4210.0;130.0;36.3;36.1;1645.0;1645.0
491;Totaal;Voltijd;Gesubsidieerde instellingen;5000;2009;397.0;397.0;19.25;2686.0;2671.0;36710.0;32240.0;4470.0;120.0;36.6;36.4;1665.0;1665.0
492;Totaal;Voltijd;Gesubsidieerde instellingen;502;2006;4.0;4.0;21.85;3127.0;3113.0;41960.0;37520.0;4440.0;60.0;37.4;37.3;1710.0;1710.0
493;Totaal;Voltijd;Gesubsidieerde instellingen;502;2007;4.0;4.0;21.49;3051.0;3039.0;41530.0;36620.0;4920.0;60.0;37.5;37.4;1697.0;1697.0
494;Totaal;Voltijd;Gesubsidieerde instellingen;502;2008;4.0;4.0;21.83;3094.0;3077.0;42470.0;37130.0;5340.0;90.0;37.4;37.2;1692.0;1692.0
495;Totaal;Voltijd;Gesubsidieerde instellingen;502;2009;4.0;4.0;22.81;3242.0;3227.0;44660.0;38900.0;5760.0;110.0;37.3;37.2;1697.0;1697.0
496;Totaal;Voltijd;Gesubsidieerde instellingen;503;2006;;;;;;;;;;;;;
497;Totaal;Voltijd;Gesubsidieerde instellingen;503;2007;1.0;1.0;17.2;2538.0;2500.0;33060.0;30450.0;2610.0;0.0;39.1;38.8;1744.0;1744.0
498;Totaal;Voltijd;Gesubsidieerde instellingen;503;2008;1.0;1.0;14.0;2119.0;2079.0;27990.0;25430.0;2560.0;30.0;39.6;38.9;1781.0;1781.0
499;Totaal;Voltijd;Gesubsidieerde instellingen;503;2009;1.0;1.0;14.23;2176.0;2126.0;28850.0;26110.0;2740.0;20.0;39.9;39.0;1793.0;1793.0
500;Totaal;Voltijd;Gesubsidieerde instellingen;504;2006;9.0;9.0;15.16;2132.0;2123.0;29150.0;25580.0;3570.0;70.0;36.6;36.6;1680.0;1680.0
501;Totaal;Voltijd;Gesubsidieerde instellingen;504;2007;9.0;9.0;15.68;2191.0;2179.0;29950.0;26300.0;3660.0;100.0;36.7;36.6;1667.0;1667.0
502;Totaal;Voltijd;Gesubsidieerde instellingen;504;2008;5.0;5.0;15.46;2138.0;2127.0;28980.0;25660.0;3320.0;50.0;36.4;36.2;1650.0;1650.0
503;Totaal;Voltijd;Gesubsidieerde instellingen;504;2009;5.0;5.0;15.6;2179.0;2167.0;29570.0;26150.0;3420.0;40.0;36.6;36.5;1667.0;1667.0
504;Totaal;Voltijd;Overheid;Totaal;2006;568.0;568.0;21.88;3093.0;3076.0;42440.0;37120.0;5330.0;20.0;37.0;36.9;1687.0;1687.0
505;Totaal;Voltijd;Overheid;Totaal;2007;566.0;566.0;22.63;3182.0;3162.0;43760.0;38180.0;5580.0;30.0;37.1;36.9;1677.0;1677.0
506;Totaal;Voltijd;Overheid;Totaal;2008;574.0;574.0;23.23;3264.0;3246.0;45570.0;39170.0;6400.0;30.0;36.9;36.8;1676.0;1676.0
507;Totaal;Voltijd;Overheid;Totaal;2009;570.0;570.0;23.76;3360.0;3340.0;47130.0;40310.0;6810.0;30.0;37.1;36.9;1687.0;1687.0
508;Totaal;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
509;Totaal;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
510;Totaal;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
511;Totaal;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
512;Totaal;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2006;5.0;5.0;8.16;1198.0;1195.0;17320.0;14380.0;2940.0;0.0;38.3;38.2;1757.0;1757.0
513;Totaal;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2007;5.0;5.0;8.3;1223.0;1219.0;17500.0;14680.0;2830.0;0.0;38.7;38.6;1762.0;1762.0
514;Totaal;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2008;5.0;5.0;8.3;1217.0;1214.0;17690.0;14610.0;3080.0;0.0;38.4;38.3;1756.0;1756.0
515;Totaal;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2009;6.0;6.0;7.73;1140.0;1137.0;16430.0;13670.0;2760.0;0.0;38.5;38.4;1764.0;1764.0
516;Totaal;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2006;34.0;34.0;12.84;1865.0;1857.0;26030.0;22380.0;3650.0;0.0;37.8;37.7;1735.0;1735.0
517;Totaal;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2007;34.0;34.0;13.02;1884.0;1875.0;26220.0;22610.0;3610.0;0.0;38.0;37.9;1729.0;1729.0
518;Totaal;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2008;34.0;34.0;13.46;1933.0;1924.0;27440.0;23190.0;4250.0;0.0;37.6;37.5;1715.0;1715.0
519;Totaal;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2009;34.0;34.0;13.58;1968.0;1959.0;27830.0;23610.0;4210.0;0.0;37.8;37.7;1732.0;1732.0
520;Totaal;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2006;66.0;66.0;16.38;2334.0;2323.0;32000.0;28000.0;3990.0;0.0;37.2;37.1;1703.0;1703.0
521;Totaal;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2007;66.0;66.0;16.87;2392.0;2380.0;32900.0;28700.0;4200.0;0.0;37.3;37.2;1692.0;1692.0
522;Totaal;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2008;67.0;67.0;17.31;2449.0;2439.0;34230.0;29390.0;4830.0;0.0;37.2;37.0;1690.0;1690.0
523;Totaal;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2009;67.0;67.0;17.69;2518.0;2507.0;35330.0;30220.0;5110.0;0.0;37.3;37.2;1701.0;1701.0
524;Totaal;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2006;61.0;61.0;19.17;2731.0;2715.0;37440.0;32770.0;4670.0;10.0;37.2;37.0;1699.0;1699.0
525;Totaal;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2007;60.0;60.0;19.87;2815.0;2797.0;38710.0;33780.0;4920.0;10.0;37.3;37.1;1689.0;1689.0
526;Totaal;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2008;60.0;60.0;20.37;2882.0;2866.0;40230.0;34580.0;5650.0;10.0;37.1;36.9;1688.0;1688.0
527;Totaal;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2009;60.0;60.0;20.92;2976.0;2959.0;41730.0;35710.0;6020.0;10.0;37.2;37.1;1697.0;1697.0
528;Totaal;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2006;60.0;60.0;21.43;3042.0;3021.0;41730.0;36500.0;5220.0;20.0;37.0;36.8;1691.0;1691.0
529;Totaal;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2007;59.0;59.0;22.27;3146.0;3120.0;43270.0;37750.0;5520.0;20.0;37.1;36.9;1681.0;1681.0
530;Totaal;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2008;59.0;59.0;22.84;3221.0;3199.0;45030.0;38660.0;6370.0;20.0;37.0;36.7;1680.0;1680.0
531;Totaal;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2009;57.0;57.0;23.44;3329.0;3304.0;46710.0;39950.0;6770.0;20.0;37.1;36.9;1692.0;1692.0
532;Totaal;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2006;73.0;73.0;22.89;3245.0;3222.0;44570.0;38950.0;5620.0;20.0;37.0;36.8;1689.0;1689.0
533;Totaal;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2007;69.0;69.0;23.73;3344.0;3317.0;45940.0;40130.0;5810.0;30.0;37.1;36.8;1678.0;1678.0
534;Totaal;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2008;66.0;66.0;24.36;3429.0;3404.0;47860.0;41150.0;6710.0;30.0;36.9;36.7;1677.0;1677.0
535;Totaal;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2009;63.0;63.0;25.0;3542.0;3515.0;49620.0;42500.0;7120.0;30.0;37.1;36.8;1688.0;1688.0
536;Totaal;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2006;91.0;91.0;24.31;3433.0;3411.0;47080.0;41190.0;5890.0;30.0;37.0;36.8;1683.0;1683.0
537;Totaal;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2007;88.0;88.0;25.17;3533.0;3508.0;48520.0;42400.0;6120.0;40.0;37.1;36.8;1672.0;1672.0
538;Totaal;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2008;86.0;86.0;25.69;3607.0;3583.0;50240.0;43280.0;6960.0;50.0;36.9;36.7;1674.0;1674.0
539;Totaal;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2009;83.0;83.0;26.21;3704.0;3677.0;51810.0;44450.0;7370.0;40.0;37.0;36.8;1684.0;1684.0
540;Totaal;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2006;96.0;96.0;25.41;3557.0;3539.0;48720.0;42680.0;6040.0;40.0;36.8;36.7;1672.0;1672.0
541;Totaal;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2007;95.0;95.0;26.27;3657.0;3636.0;50240.0;43880.0;6360.0;40.0;36.9;36.7;1661.0;1661.0
542;Totaal;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2008;95.0;95.0;26.82;3744.0;3724.0;52160.0;44920.0;7230.0;50.0;36.8;36.6;1666.0;1666.0
543;Totaal;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2009;93.0;93.0;27.49;3859.0;3836.0;54060.0;46310.0;7750.0;50.0;36.9;36.7;1675.0;1675.0
544;Totaal;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2006;65.0;65.0;25.66;3565.0;3551.0;48740.0;42780.0;5960.0;40.0;36.6;36.5;1661.0;1661.0
545;Totaal;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2007;68.0;68.0;26.57;3671.0;3655.0;50370.0;44050.0;6320.0;50.0;36.7;36.6;1651.0;1651.0
546;Totaal;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2008;74.0;74.0;27.19;3760.0;3745.0;52370.0;45120.0;7260.0;60.0;36.6;36.4;1653.0;1653.0
547;Totaal;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2009;76.0;76.0;27.85;3881.0;3863.0;54380.0;46570.0;7810.0;60.0;36.7;36.6;1665.0;1665.0
548;Totaal;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2006;16.0;16.0;26.34;3649.0;3639.0;50300.0;43790.0;6510.0;30.0;36.7;36.6;1658.0;1658.0
549;Totaal;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2007;20.0;20.0;27.24;3747.0;3736.0;51940.0;44970.0;6970.0;40.0;36.7;36.6;1646.0;1646.0
550;Totaal;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2008;26.0;26.0;27.71;3817.0;3807.0;53540.0;45800.0;7740.0;50.0;36.5;36.5;1649.0;1649.0
551;Totaal;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2009;31.0;31.0;28.21;3906.0;3894.0;55330.0;46870.0;8460.0;50.0;36.7;36.6;1656.0;1656.0
552;Totaal;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2006;1.0;1.0;14.53;2166.0;2162.0;31260.0;25990.0;5270.0;40.0;38.8;38.7;1786.0;1786.0
553;Totaal;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2007;1.0;1.0;14.03;2019.0;2016.0;28060.0;24230.0;3840.0;20.0;37.8;37.8;1725.0;1725.0
554;Totaal;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2008;1.0;1.0;14.81;2126.0;2124.0;29090.0;25510.0;3580.0;20.0;37.5;37.5;1721.0;1721.0
555;Totaal;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2009;1.0;1.0;14.87;2156.0;2150.0;29510.0;25870.0;3640.0;20.0;37.7;37.7;1736.0;1736.0
556;Totaal;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
557;Totaal;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
558;Totaal;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
559;Totaal;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
560;Totaal;Voltijd;Overheid;5000;2006;526.0;526.0;22.02;3112.0;3094.0;42670.0;37340.0;5330.0;20.0;37.0;36.9;1686.0;1686.0
561;Totaal;Voltijd;Overheid;5000;2007;532.0;532.0;22.76;3198.0;3178.0;43950.0;38380.0;5570.0;30.0;37.1;36.9;1676.0;1676.0
562;Totaal;Voltijd;Overheid;5000;2008;562.0;562.0;23.27;3269.0;3251.0;45640.0;39220.0;6420.0;30.0;36.9;36.7;1676.0;1676.0
563;Totaal;Voltijd;Overheid;5000;2009;557.0;557.0;23.82;3367.0;3347.0;47230.0;40400.0;6830.0;30.0;37.1;36.9;1686.0;1686.0
564;Totaal;Voltijd;Overheid;502;2006;5.0;5.0;23.18;3265.0;3261.0;43910.0;39180.0;4730.0;10.0;37.6;37.5;1688.0;1688.0
565;Totaal;Voltijd;Overheid;502;2007;5.0;5.0;23.3;3258.0;3254.0;44740.0;39100.0;5640.0;10.0;37.6;37.6;1676.0;1676.0
566;Totaal;Voltijd;Overheid;502;2008;6.0;6.0;24.11;3390.0;3385.0;46730.0;40680.0;6040.0;20.0;37.6;37.6;1685.0;1685.0
567;Totaal;Voltijd;Overheid;502;2009;6.0;6.0;23.9;3404.0;3399.0;47430.0;40850.0;6580.0;20.0;38.1;38.0;1707.0;1707.0
568;Totaal;Voltijd;Overheid;503;2006;1.0;1.0;18.71;2654.0;2652.0;35730.0;31850.0;3880.0;0.0;37.8;37.8;1701.0;1701.0
569;Totaal;Voltijd;Overheid;503;2007;1.0;1.0;19.03;2677.0;2674.0;36480.0;32120.0;4360.0;0.0;37.8;37.8;1686.0;1686.0
570;Totaal;Voltijd;Overheid;503;2008;1.0;1.0;19.43;2737.0;2736.0;37960.0;32850.0;5110.0;0.0;37.8;37.8;1690.0;1690.0
571;Totaal;Voltijd;Overheid;503;2009;1.0;1.0;19.98;2824.0;2823.0;39810.0;33890.0;5910.0;0.0;37.8;37.7;1696.0;1696.0
572;Totaal;Voltijd;Overheid;504;2006;37.0;37.0;19.68;2815.0;2798.0;39110.0;33790.0;5330.0;20.0;37.1;36.9;1706.0;1706.0
573;Totaal;Voltijd;Overheid;504;2007;27.0;27.0;20.12;2864.0;2845.0;40090.0;34370.0;5720.0;20.0;37.3;37.1;1697.0;1697.0
574;Totaal;Voltijd;Overheid;504;2008;5.0;5.0;18.84;2661.0;2646.0;36940.0;31940.0;5000.0;0.0;37.6;37.4;1685.0;1685.0
575;Totaal;Voltijd;Overheid;504;2009;6.0;6.0;19.02;2691.0;2676.0;37930.0;32290.0;5640.0;10.0;37.6;37.4;1689.0;1689.0
576;Totaal;Deeltijd;Totaal;Totaal;2006;3694.0;1877.0;15.8;1159.0;1133.0;15750.0;13910.0;1830.0;80.0;19.1;18.8;860.0;1692.0
577;Totaal;Deeltijd;Totaal;Totaal;2007;3818.0;1965.0;16.33;1193.0;1164.0;16200.0;14310.0;1890.0;80.0;19.2;18.9;856.0;1663.0
578;Totaal;Deeltijd;Totaal;Totaal;2008;3867.0;1996.0;16.93;1231.0;1208.0;16780.0;14770.0;2010.0;100.0;19.2;18.9;856.0;1658.0
579;Totaal;Deeltijd;Totaal;Totaal;2009;3927.0;2031.0;17.31;1275.0;1257.0;17440.0;15300.0;2150.0;100.0;19.3;19.1;871.0;1685.0
580;Totaal;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2006;11.0;2.0;3.79;106.0;106.0;1320.0;1280.0;40.0;0.0;7.5;7.4;335.0;1678.0
581;Totaal;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2007;12.0;2.0;3.76;103.0;103.0;1280.0;1240.0;40.0;0.0;7.4;7.4;328.0;1631.0
582;Totaal;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
583;Totaal;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2009;12.0;2.0;3.69;99.0;99.0;1240.0;1190.0;50.0;0.0;7.1;7.1;322.0;1709.0
584;Totaal;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2006;447.0;130.0;5.48;237.0;230.0;3080.0;2840.0;230.0;0.0;11.2;11.0;504.0;1737.0
585;Totaal;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2007;484.0;144.0;5.56;238.0;231.0;3100.0;2860.0;240.0;0.0;11.3;11.0;499.0;1681.0
586;Totaal;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2008;504.0;149.0;5.85;248.0;242.0;3200.0;2980.0;230.0;0.0;11.2;10.9;496.0;1682.0
587;Totaal;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2009;503.0;143.0;5.92;248.0;242.0;3230.0;2980.0;250.0;0.0;10.9;10.7;491.0;1731.0
588;Totaal;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2006;471.0;194.0;10.17;623.0;604.0;8230.0;7480.0;750.0;10.0;15.8;15.5;713.0;1728.0
589;Totaal;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2007;481.0;204.0;10.54;643.0;623.0;8500.0;7720.0;780.0;10.0;16.0;15.6;709.0;1675.0
590;Totaal;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2008;483.0;207.0;11.08;679.0;661.0;8960.0;8150.0;810.0;20.0;16.1;15.7;716.0;1672.0
591;Totaal;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2009;492.0;209.0;11.15;690.0;675.0;9130.0;8280.0;860.0;20.0;16.1;15.9;727.0;1711.0
592;Totaal;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2006;318.0;179.0;13.98;1151.0;1120.0;15470.0;13810.0;1670.0;40.0;21.3;20.9;961.0;1705.0
593;Totaal;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2007;322.0;183.0;14.43;1178.0;1145.0;15830.0;14130.0;1700.0;50.0;21.4;21.0;953.0;1674.0
594;Totaal;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2008;319.0;182.0;14.96;1219.0;1191.0;16430.0;14630.0;1800.0;60.0;21.4;21.0;955.0;1671.0
595;Totaal;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2009;327.0;187.0;15.11;1247.0;1225.0;16850.0;14960.0;1880.0;60.0;21.5;21.3;973.0;1700.0
596;Totaal;Deeltijd;Totaal;Leeftijd: 30 tot 35 jaar;2006;365.0;214.0;16.46;1400.0;1368.0;19070.0;16800.0;2270.0;110.0;22.1;21.7;997.0;1702.0
597;Totaal;Deeltijd;Totaal;Leeftijd: 30 tot 35 jaar;2007;355.0;211.0;16.99;1447.0;1413.0;19660.0;17360.0;2300.0;110.0;22.3;22.0;998.0;1676.0
598;Totaal;Deeltijd;Totaal;Leeftijd: 30 tot 35 jaar;2008;344.0;207.0;17.56;1496.0;1469.0;20400.0;17960.0;2440.0;130.0;22.4;22.1;1004.0;1670.0
599;Totaal;Deeltijd;Totaal;Leeftijd: 30 tot 35 jaar;2009;343.0;208.0;17.88;1552.0;1531.0;21200.0;18620.0;2580.0;140.0;22.7;22.5;1028.0;1693.0
600;Totaal;Deeltijd;Totaal;Leeftijd: 35 tot 40 jaar;2006;452.0;256.0;17.73;1455.0;1422.0;19900.0;17460.0;2430.0;140.0;21.3;21.0;963.0;1698.0
601;Totaal;Deeltijd;Totaal;Leeftijd: 35 tot 40 jaar;2007;458.0;264.0;18.33;1511.0;1476.0;20650.0;18140.0;2520.0;150.0;21.6;21.3;967.0;1676.0
602;Totaal;Deeltijd;Totaal;Leeftijd: 35 tot 40 jaar;2008;449.0;262.0;19.02;1574.0;1546.0;21590.0;18890.0;2690.0;180.0;21.7;21.5;975.0;1669.0
603;Totaal;Deeltijd;Totaal;Leeftijd: 35 tot 40 jaar;2009;435.0;256.0;19.46;1641.0;1620.0;22520.0;19690.0;2830.0;190.0;22.1;21.8;999.0;1692.0
604;Totaal;Deeltijd;Totaal;Leeftijd: 40 tot 45 jaar;2006;459.0;259.0;17.91;1451.0;1417.0;19790.0;17420.0;2370.0;100.0;21.1;20.7;950.0;1686.0
605;Totaal;Deeltijd;Totaal;Leeftijd: 40 tot 45 jaar;2007;466.0;266.0;18.49;1501.0;1465.0;20490.0;18010.0;2480.0;110.0;21.3;20.9;950.0;1665.0
606;Totaal;Deeltijd;Totaal;Leeftijd: 40 tot 45 jaar;2008;464.0;267.0;19.2;1557.0;1528.0;21340.0;18680.0;2660.0;140.0;21.3;21.0;955.0;1661.0
607;Totaal;Deeltijd;Totaal;Leeftijd: 40 tot 45 jaar;2009;466.0;269.0;19.65;1618.0;1596.0;22240.0;19410.0;2830.0;160.0;21.5;21.3;975.0;1685.0
608;Totaal;Deeltijd;Totaal;Leeftijd: 45 tot 50 jaar;2006;419.0;240.0;18.05;1472.0;1440.0;20040.0;17670.0;2370.0;80.0;21.3;21.0;957.0;1672.0
609;Totaal;Deeltijd;Totaal;Leeftijd: 45 tot 50 jaar;2007;435.0;251.0;18.6;1516.0;1480.0;20640.0;18190.0;2460.0;80.0;21.4;21.1;955.0;1652.0
610;Totaal;Deeltijd;Totaal;Leeftijd: 45 tot 50 jaar;2008;442.0;256.0;19.24;1563.0;1534.0;21380.0;18750.0;2630.0;110.0;21.4;21.1;957.0;1648.0
611;Totaal;Deeltijd;Totaal;Leeftijd: 45 tot 50 jaar;2009;450.0;262.0;19.61;1612.0;1591.0;22170.0;19350.0;2820.0;110.0;21.6;21.4;973.0;1672.0
612;Totaal;Deeltijd;Totaal;Leeftijd: 50 tot 55 jaar;2006;341.0;195.0;18.3;1480.0;1449.0;20120.0;17760.0;2360.0;70.0;21.2;20.9;950.0;1664.0
613;Totaal;Deeltijd;Totaal;Leeftijd: 50 tot 55 jaar;2007;357.0;207.0;18.93;1533.0;1499.0;20860.0;18400.0;2470.0;80.0;21.4;21.1;950.0;1642.0
614;Totaal;Deeltijd;Totaal;Leeftijd: 50 tot 55 jaar;2008;368.0;214.0;19.58;1581.0;1553.0;21630.0;18970.0;2660.0;90.0;21.4;21.1;952.0;1637.0
615;Totaal;Deeltijd;Totaal;Leeftijd: 50 tot 55 jaar;2009;383.0;223.0;20.01;1633.0;1613.0;22510.0;19600.0;2910.0;90.0;21.5;21.3;968.0;1658.0
616;Totaal;Deeltijd;Totaal;Leeftijd: 55 tot 60 jaar;2006;271.0;150.0;19.2;1497.0;1468.0;20430.0;17960.0;2470.0;100.0;20.6;20.3;917.0;1652.0
617;Totaal;Deeltijd;Totaal;Leeftijd: 55 tot 60 jaar;2007;281.0;159.0;19.91;1561.0;1530.0;21340.0;18740.0;2610.0;100.0;20.9;20.7;922.0;1629.0
618;Totaal;Deeltijd;Totaal;Leeftijd: 55 tot 60 jaar;2008;288.0;164.0;20.45;1602.0;1577.0;22010.0;19220.0;2790.0;110.0;20.9;20.7;925.0;1624.0
619;Totaal;Deeltijd;Totaal;Leeftijd: 55 tot 60 jaar;2009;299.0;172.0;20.88;1663.0;1645.0;22990.0;19960.0;3030.0;100.0;21.2;21.0;946.0;1644.0
620;Totaal;Deeltijd;Totaal;Leeftijd: 60 tot 65 jaar;2006;100.0;46.0;19.51;1261.0;1240.0;17530.0;15130.0;2410.0;190.0;17.1;16.9;763.0;1669.0
621;Totaal;Deeltijd;Totaal;Leeftijd: 60 tot 65 jaar;2007;124.0;59.0;20.24;1341.0;1320.0;18550.0;16090.0;2460.0;190.0;17.7;17.5;782.0;1642.0
622;Totaal;Deeltijd;Totaal;Leeftijd: 60 tot 65 jaar;2008;144.0;70.0;21.0;1403.0;1382.0;19500.0;16840.0;2660.0;200.0;17.9;17.7;790.0;1637.0
623;Totaal;Deeltijd;Totaal;Leeftijd: 60 tot 65 jaar;2009;163.0;81.0;21.41;1480.0;1464.0;20680.0;17750.0;2920.0;190.0;18.4;18.3;820.0;1654.0
624;Totaal;Deeltijd;Totaal;Leeftijd: 65 tot 75 jaar;2006;37.0;12.0;15.57;719.0;706.0;10150.0;8620.0;1530.0;260.0;12.2;12.0;544.0;1698.0
625;Totaal;Deeltijd;Totaal;Leeftijd: 65 tot 75 jaar;2007;41.0;13.0;16.37;763.0;747.0;10430.0;9160.0;1270.0;190.0;12.4;12.2;548.0;1666.0
626;Totaal;Deeltijd;Totaal;Leeftijd: 65 tot 75 jaar;2008;46.0;15.0;17.5;813.0;798.0;11160.0;9750.0;1410.0;300.0;12.4;12.2;547.0;1659.0
627;Totaal;Deeltijd;Totaal;Leeftijd: 65 tot 75 jaar;2009;49.0;16.0;17.88;836.0;824.0;11340.0;10040.0;1310.0;330.0;12.4;12.3;553.0;1692.0
628;Totaal;Deeltijd;Totaal;Leeftijd: 75 jaar of ouder;2006;4.0;1.0;14.25;592.0;588.0;8400.0;7100.0;1300.0;210.0;11.0;10.9;495.0;1711.0
629;Totaal;Deeltijd;Totaal;Leeftijd: 75 jaar of ouder;2007;4.0;1.0;13.82;562.0;556.0;7930.0;6740.0;1190.0;260.0;10.8;10.8;483.0;1681.0
630;Totaal;Deeltijd;Totaal;Leeftijd: 75 jaar of ouder;2008;5.0;1.0;14.41;578.0;569.0;7870.0;6940.0;930.0;300.0;10.7;10.6;474.0;1675.0
631;Totaal;Deeltijd;Totaal;Leeftijd: 75 jaar of ouder;2009;5.0;1.0;14.28;583.0;576.0;7880.0;7000.0;880.0;340.0;10.8;10.7;484.0;1704.0
632;Totaal;Deeltijd;Totaal;5000;2006;3497.0;1773.0;15.85;1158.0;1132.0;15700.0;13890.0;1810.0;80.0;19.0;18.7;857.0;1690.0
633;Totaal;Deeltijd;Totaal;5000;2007;3609.0;1852.0;16.4;1192.0;1165.0;16170.0;14300.0;1870.0;80.0;19.1;18.8;852.0;1661.0
634;Totaal;Deeltijd;Totaal;5000;2008;3717.0;1915.0;17.06;1236.0;1213.0;16840.0;14830.0;2020.0;100.0;19.1;18.8;853.0;1656.0
635;Totaal;Deeltijd;Totaal;5000;2009;3760.0;1941.0;17.47;1280.0;1263.0;17530.0;15360.0;2160.0;100.0;19.3;19.0;868.0;1681.0
636;Totaal;Deeltijd;Totaal;502;2006;50.0;28.0;15.05;1273.0;1223.0;17640.0;15280.0;2360.0;50.0;21.9;21.3;975.0;1739.0
