ID;BronTechniek;Energietoepassingen;Perioden;BrutoEindverbruik_1;BrutoEindverbruikRelatief_2;VermedenVerbruik_3;VermedenVerbruikRelatief_4;VermedenEmissie_5;VermedenEmissieRelatief_6
328;Totaal windenergie;Warmte;2018;;;;;;
329;Totaal windenergie;Warmte;2019;;;;;;
330;Totaal windenergie;Vervoer;1990;;;;;;
331;Totaal windenergie;Vervoer;1991;;;;;;
332;Totaal windenergie;Vervoer;1992;;;;;;
333;Totaal windenergie;Vervoer;1993;;;;;;
334;Totaal windenergie;Vervoer;1994;;;;;;
335;Totaal windenergie;Vervoer;1995;;;;;;
336;Totaal windenergie;Vervoer;1996;;;;;;
337;Totaal windenergie;Vervoer;1997;;;;;;
338;Totaal windenergie;Vervoer;1998;;;;;;
339;Totaal windenergie;Vervoer;1999;;;;;;
340;Totaal windenergie;Vervoer;2000;;;;;;
341;Totaal windenergie;Vervoer;2001;;;;;;
342;Totaal windenergie;Vervoer;2002;;;;;;
343;Totaal windenergie;Vervoer;2003;;;;;;
344;Totaal windenergie;Vervoer;2004;;;;;;
345;Totaal windenergie;Vervoer;2005;;;;;;
346;Totaal windenergie;Vervoer;2006;;;;;;
347;Totaal windenergie;Vervoer;2007;;;;;;
348;Totaal windenergie;Vervoer;2008;;;;;;
349;Totaal windenergie;Vervoer;2009;;;;;;
350;Totaal windenergie;Vervoer;2010;;;;;;
351;Totaal windenergie;Vervoer;2011;;;;;;
352;Totaal windenergie;Vervoer;2012;;;;;;
353;Totaal windenergie;Vervoer;2013;;;;;;
354;Totaal windenergie;Vervoer;2014;;;;;;
355;Totaal windenergie;Vervoer;2015;;;;;;
356;Totaal windenergie;Vervoer;2016;;;;;;
357;Totaal windenergie;Vervoer;2017;;;;;;
358;Totaal windenergie;Vervoer;2018;;;;;;
359;Totaal windenergie;Vervoer;2019;;;;;;
360;Windenergie op land;Totaal energietoepassingen;1990;202.0;0.01;539.0;0.02;39.0;0.02
361;Windenergie op land;Totaal energietoepassingen;1991;317.0;0.02;847.0;0.03;59.0;0.03
362;Windenergie op land;Totaal energietoepassingen;1992;492.0;0.03;1319.0;0.05;90.0;0.05
363;Windenergie op land;Totaal energietoepassingen;1993;624.0;0.03;1686.0;0.06;115.0;0.07
364;Windenergie op land;Totaal energietoepassingen;1994;794.0;0.04;2140.0;0.07;150.0;0.09
365;Windenergie op land;Totaal energietoepassingen;1995;1132.0;0.06;3025.0;0.1;215.0;0.12
366;Windenergie op land;Totaal energietoepassingen;1996;1568.0;0.07;4093.0;0.13;287.0;0.16
367;Windenergie op land;Totaal energietoepassingen;1997;1761.0;0.08;4403.0;0.14;318.0;0.18
368;Windenergie op land;Totaal energietoepassingen;1998;2056.0;0.1;5128.0;0.16;365.0;0.21
369;Windenergie op land;Totaal energietoepassingen;1999;2312.0;0.11;5780.0;0.19;401.0;0.23
370;Windenergie op land;Totaal energietoepassingen;2000;2678.0;0.13;6745.0;0.22;481.0;0.28
371;Windenergie op land;Totaal energietoepassingen;2001;2958.0;0.14;7565.0;0.24;536.0;0.3
372;Windenergie op land;Totaal energietoepassingen;2002;3672.0;0.17;9416.0;0.29;666.0;0.38
373;Windenergie op land;Totaal energietoepassingen;2003;4892.0;0.22;12479.0;0.37;877.0;0.49
374;Windenergie op land;Totaal energietoepassingen;2004;6347.0;0.27;15946.0;0.47;1110.0;0.61
375;Windenergie op land;Totaal energietoepassingen;2005;7321.0;0.32;18348.0;0.55;1264.0;0.71
376;Windenergie op land;Totaal energietoepassingen;2006;8917.0;0.39;21855.0;0.66;1528.0;0.88
377;Windenergie op land;Totaal energietoepassingen;2007;10304.0;0.46;25071.0;0.76;1730.0;1.0
378;Windenergie op land;Totaal energietoepassingen;2008;12154.0;0.53;30009.0;0.92;2068.0;1.18
379;Windenergie op land;Totaal energietoepassingen;2009;13543.0;0.62;32792.0;1.01;2240.0;1.31
380;Windenergie op land;Totaal energietoepassingen;2010;13455.0;0.57;31808.0;0.92;2144.0;1.18
381;Windenergie op land;Totaal energietoepassingen;2011;14336.0;0.65;33180.0;1.03;2236.0;1.32
382;Windenergie op land;Totaal energietoepassingen;2012;14963.0;0.68;35847.0;1.1;2549.0;1.53
383;Windenergie op land;Totaal energietoepassingen;2013;16676.0;0.76;38887.0;1.22;2862.0;1.72
384;Windenergie op land;Totaal energietoepassingen;2014;18215.0;0.91;43446.0;1.43;3193.0;2.01
385;Windenergie op land;Totaal energietoepassingen;2015;21174.0;1.02;51264.0;1.65;3993.0;2.39
386;Windenergie op land;Totaal energietoepassingen;2016;21748.0;1.04;53907.0;1.71;4021.0;2.41
387;Windenergie op land;Totaal energietoepassingen;2017;22560.0;1.07;54196.0;1.71;3962.0;2.4
388;Windenergie op land;Totaal energietoepassingen;2018;23681.0;1.12;54381.0;1.75;3845.0;2.39
389;Windenergie op land;Totaal energietoepassingen;2019;26743.0;1.28;58387.0;1.9;4128.0;2.66
390;Windenergie op land;Elektriciteit;1990;202.0;0.01;539.0;0.02;39.0;0.02
391;Windenergie op land;Elektriciteit;1991;317.0;0.02;847.0;0.03;59.0;0.03
392;Windenergie op land;Elektriciteit;1992;492.0;0.03;1319.0;0.05;90.0;0.05
393;Windenergie op land;Elektriciteit;1993;624.0;0.03;1686.0;0.06;115.0;0.07
394;Windenergie op land;Elektriciteit;1994;794.0;0.04;2140.0;0.07;150.0;0.09
395;Windenergie op land;Elektriciteit;1995;1132.0;0.06;3025.0;0.1;215.0;0.12
396;Windenergie op land;Elektriciteit;1996;1568.0;0.07;4093.0;0.13;287.0;0.16
397;Windenergie op land;Elektriciteit;1997;1761.0;0.08;4403.0;0.14;318.0;0.18
398;Windenergie op land;Elektriciteit;1998;2056.0;0.1;5128.0;0.16;365.0;0.21
399;Windenergie op land;Elektriciteit;1999;2312.0;0.11;5780.0;0.19;401.0;0.23
400;Windenergie op land;Elektriciteit;2000;2678.0;0.13;6745.0;0.22;481.0;0.28
401;Windenergie op land;Elektriciteit;2001;2958.0;0.14;7565.0;0.24;536.0;0.3
402;Windenergie op land;Elektriciteit;2002;3672.0;0.17;9416.0;0.29;666.0;0.38
403;Windenergie op land;Elektriciteit;2003;4892.0;0.22;12479.0;0.37;877.0;0.49
404;Windenergie op land;Elektriciteit;2004;6347.0;0.27;15946.0;0.47;1110.0;0.61
405;Windenergie op land;Elektriciteit;2005;7321.0;0.32;18348.0;0.55;1264.0;0.71
406;Windenergie op land;Elektriciteit;2006;8917.0;0.39;21855.0;0.66;1528.0;0.88
407;Windenergie op land;Elektriciteit;2007;10304.0;0.46;25071.0;0.76;1730.0;1.0
408;Windenergie op land;Elektriciteit;2008;12154.0;0.53;30009.0;0.92;2068.0;1.18
409;Windenergie op land;Elektriciteit;2009;13543.0;0.62;32792.0;1.01;2240.0;1.31
410;Windenergie op land;Elektriciteit;2010;13455.0;0.57;31808.0;0.92;2144.0;1.18
411;Windenergie op land;Elektriciteit;2011;14336.0;0.65;33180.0;1.03;2236.0;1.32
412;Windenergie op land;Elektriciteit;2012;14963.0;0.68;35847.0;1.1;2549.0;1.53
413;Windenergie op land;Elektriciteit;2013;16676.0;0.76;38887.0;1.22;2862.0;1.72
414;Windenergie op land;Elektriciteit;2014;18215.0;0.91;43446.0;1.43;3193.0;2.01
415;Windenergie op land;Elektriciteit;2015;21174.0;1.02;51264.0;1.65;3993.0;2.39
416;Windenergie op land;Elektriciteit;2016;21748.0;1.04;53907.0;1.71;4021.0;2.41
417;Windenergie op land;Elektriciteit;2017;22560.0;1.07;54196.0;1.71;3962.0;2.4
418;Windenergie op land;Elektriciteit;2018;23681.0;1.12;54381.0;1.75;3845.0;2.39
419;Windenergie op land;Elektriciteit;2019;26743.0;1.28;58387.0;1.9;4128.0;2.66
420;Windenergie op land;Warmte;1990;;;;;;
421;Windenergie op land;Warmte;1991;;;;;;
422;Windenergie op land;Warmte;1992;;;;;;
423;Windenergie op land;Warmte;1993;;;;;;
424;Windenergie op land;Warmte;1994;;;;;;
425;Windenergie op land;Warmte;1995;;;;;;
426;Windenergie op land;Warmte;1996;;;;;;
427;Windenergie op land;Warmte;1997;;;;;;
428;Windenergie op land;Warmte;1998;;;;;;
429;Windenergie op land;Warmte;1999;;;;;;
430;Windenergie op land;Warmte;2000;;;;;;
431;Windenergie op land;Warmte;2001;;;;;;
432;Windenergie op land;Warmte;2002;;;;;;
433;Windenergie op land;Warmte;2003;;;;;;
434;Windenergie op land;Warmte;2004;;;;;;
435;Windenergie op land;Warmte;2005;;;;;;
436;Windenergie op land;Warmte;2006;;;;;;
437;Windenergie op land;Warmte;2007;;;;;;
438;Windenergie op land;Warmte;2008;;;;;;
439;Windenergie op land;Warmte;2009;;;;;;
440;Windenergie op land;Warmte;2010;;;;;;
441;Windenergie op land;Warmte;2011;;;;;;
442;Windenergie op land;Warmte;2012;;;;;;
443;Windenergie op land;Warmte;2013;;;;;;
444;Windenergie op land;Warmte;2014;;;;;;
445;Windenergie op land;Warmte;2015;;;;;;
446;Windenergie op land;Warmte;2016;;;;;;
447;Windenergie op land;Warmte;2017;;;;;;
448;Windenergie op land;Warmte;2018;;;;;;
449;Windenergie op land;Warmte;2019;;;;;;
450;Windenergie op land;Vervoer;1990;;;;;;
451;Windenergie op land;Vervoer;1991;;;;;;
452;Windenergie op land;Vervoer;1992;;;;;;
453;Windenergie op land;Vervoer;1993;;;;;;
454;Windenergie op land;Vervoer;1994;;;;;;
455;Windenergie op land;Vervoer;1995;;;;;;
456;Windenergie op land;Vervoer;1996;;;;;;
457;Windenergie op land;Vervoer;1997;;;;;;
458;Windenergie op land;Vervoer;1998;;;;;;
459;Windenergie op land;Vervoer;1999;;;;;;
460;Windenergie op land;Vervoer;2000;;;;;;
461;Windenergie op land;Vervoer;2001;;;;;;
462;Windenergie op land;Vervoer;2002;;;;;;
463;Windenergie op land;Vervoer;2003;;;;;;
464;Windenergie op land;Vervoer;2004;;;;;;
465;Windenergie op land;Vervoer;2005;;;;;;
466;Windenergie op land;Vervoer;2006;;;;;;
467;Windenergie op land;Vervoer;2007;;;;;;
468;Windenergie op land;Vervoer;2008;;;;;;
469;Windenergie op land;Vervoer;2009;;;;;;
470;Windenergie op land;Vervoer;2010;;;;;;
471;Windenergie op land;Vervoer;2011;;;;;;
472;Windenergie op land;Vervoer;2012;;;;;;
473;Windenergie op land;Vervoer;2013;;;;;;
474;Windenergie op land;Vervoer;2014;;;;;;
475;Windenergie op land;Vervoer;2015;;;;;;
476;Windenergie op land;Vervoer;2016;;;;;;
477;Windenergie op land;Vervoer;2017;;;;;;
478;Windenergie op land;Vervoer;2018;;;;;;
479;Windenergie op land;Vervoer;2019;;;;;;
480;Windenergie op zee;Totaal energietoepassingen;1990;;;;;;
481;Windenergie op zee;Totaal energietoepassingen;1991;;;;;;
482;Windenergie op zee;Totaal energietoepassingen;1992;;;;;;
483;Windenergie op zee;Totaal energietoepassingen;1993;;;;;;
484;Windenergie op zee;Totaal energietoepassingen;1994;;;;;;
485;Windenergie op zee;Totaal energietoepassingen;1995;;;;;;
486;Windenergie op zee;Totaal energietoepassingen;1996;;;;;;
487;Windenergie op zee;Totaal energietoepassingen;1997;;;;;;
488;Windenergie op zee;Totaal energietoepassingen;1998;;;;;;
489;Windenergie op zee;Totaal energietoepassingen;1999;;;;;;
490;Windenergie op zee;Totaal energietoepassingen;2000;;;;;;
491;Windenergie op zee;Totaal energietoepassingen;2001;;;;;;
492;Windenergie op zee;Totaal energietoepassingen;2002;;;;;;
493;Windenergie op zee;Totaal energietoepassingen;2003;;;;;;
494;Windenergie op zee;Totaal energietoepassingen;2004;;;;;;
495;Windenergie op zee;Totaal energietoepassingen;2005;;;;;;
496;Windenergie op zee;Totaal energietoepassingen;2006;228.0;0.01;559.0;0.02;39.0;0.02
497;Windenergie op zee;Totaal energietoepassingen;2007;1092.0;0.05;2658.0;0.08;183.0;0.11
498;Windenergie op zee;Totaal energietoepassingen;2008;1977.0;0.09;4881.0;0.15;336.0;0.19
499;Windenergie op zee;Totaal energietoepassingen;2009;2588.0;0.12;6265.0;0.19;428.0;0.25
500;Windenergie op zee;Totaal energietoepassingen;2010;2755.0;0.12;6513.0;0.19;439.0;0.24
501;Windenergie op zee;Totaal energietoepassingen;2011;2674.0;0.12;6187.0;0.19;417.0;0.25
502;Windenergie op zee;Totaal energietoepassingen;2012;2817.0;0.13;6531.0;0.2;464.0;0.28
503;Windenergie op zee;Totaal energietoepassingen;2013;2648.0;0.12;6411.0;0.2;472.0;0.28
504;Windenergie op zee;Totaal energietoepassingen;2014;2700.0;0.13;6574.0;0.22;483.0;0.3
505;Windenergie op zee;Totaal energietoepassingen;2015;3727.0;0.18;8954.0;0.29;698.0;0.42
506;Windenergie op zee;Totaal energietoepassingen;2016;8362.0;0.4;19309.0;0.61;1440.0;0.86
507;Windenergie op zee;Totaal energietoepassingen;2017;12150.0;0.57;28178.0;0.89;2060.0;1.25
508;Windenergie op zee;Totaal energietoepassingen;2018;12426.0;0.59;28172.0;0.91;1992.0;1.24
509;Windenergie op zee;Totaal energietoepassingen;2019;12042.0;0.58;28407.0;0.93;2008.0;1.29
510;Windenergie op zee;Elektriciteit;1990;;;;;;
511;Windenergie op zee;Elektriciteit;1991;;;;;;
512;Windenergie op zee;Elektriciteit;1992;;;;;;
513;Windenergie op zee;Elektriciteit;1993;;;;;;
514;Windenergie op zee;Elektriciteit;1994;;;;;;
515;Windenergie op zee;Elektriciteit;1995;;;;;;
516;Windenergie op zee;Elektriciteit;1996;;;;;;
517;Windenergie op zee;Elektriciteit;1997;;;;;;
518;Windenergie op zee;Elektriciteit;1998;;;;;;
519;Windenergie op zee;Elektriciteit;1999;;;;;;
520;Windenergie op zee;Elektriciteit;2000;;;;;;
521;Windenergie op zee;Elektriciteit;2001;;;;;;
522;Windenergie op zee;Elektriciteit;2002;;;;;;
523;Windenergie op zee;Elektriciteit;2003;;;;;;
524;Windenergie op zee;Elektriciteit;2004;;;;;;
525;Windenergie op zee;Elektriciteit;2005;;;;;;
526;Windenergie op zee;Elektriciteit;2006;228.0;0.01;559.0;0.02;39.0;0.02
527;Windenergie op zee;Elektriciteit;2007;1092.0;0.05;2658.0;0.08;183.0;0.11
528;Windenergie op zee;Elektriciteit;2008;1977.0;0.09;4881.0;0.15;336.0;0.19
529;Windenergie op zee;Elektriciteit;2009;2588.0;0.12;6265.0;0.19;428.0;0.25
530;Windenergie op zee;Elektriciteit;2010;2755.0;0.12;6513.0;0.19;439.0;0.24
531;Windenergie op zee;Elektriciteit;2011;2674.0;0.12;6187.0;0.19;417.0;0.25
532;Windenergie op zee;Elektriciteit;2012;2817.0;0.13;6531.0;0.2;464.0;0.28
533;Windenergie op zee;Elektriciteit;2013;2648.0;0.12;6411.0;0.2;472.0;0.28
534;Windenergie op zee;Elektriciteit;2014;2700.0;0.13;6574.0;0.22;483.0;0.3
535;Windenergie op zee;Elektriciteit;2015;3727.0;0.18;8954.0;0.29;698.0;0.42
536;Windenergie op zee;Elektriciteit;2016;8362.0;0.4;19309.0;0.61;1440.0;0.86
537;Windenergie op zee;Elektriciteit;2017;12150.0;0.57;28178.0;0.89;2060.0;1.25
538;Windenergie op zee;Elektriciteit;2018;12426.0;0.59;28172.0;0.91;1992.0;1.24
539;Windenergie op zee;Elektriciteit;2019;12042.0;0.58;28407.0;0.93;2008.0;1.29
540;Windenergie op zee;Warmte;1990;;;;;;
541;Windenergie op zee;Warmte;1991;;;;;;
542;Windenergie op zee;Warmte;1992;;;;;;
543;Windenergie op zee;Warmte;1993;;;;;;
544;Windenergie op zee;Warmte;1994;;;;;;
545;Windenergie op zee;Warmte;1995;;;;;;
546;Windenergie op zee;Warmte;1996;;;;;;
547;Windenergie op zee;Warmte;1997;;;;;;
548;Windenergie op zee;Warmte;1998;;;;;;
549;Windenergie op zee;Warmte;1999;;;;;;
550;Windenergie op zee;Warmte;2000;;;;;;
551;Windenergie op zee;Warmte;2001;;;;;;
552;Windenergie op zee;Warmte;2002;;;;;;
553;Windenergie op zee;Warmte;2003;;;;;;
554;Windenergie op zee;Warmte;2004;;;;;;
555;Windenergie op zee;Warmte;2005;;;;;;
556;Windenergie op zee;Warmte;2006;;;;;;
557;Windenergie op zee;Warmte;2007;;;;;;
558;Windenergie op zee;Warmte;2008;;;;;;
559;Windenergie op zee;Warmte;2009;;;;;;
560;Windenergie op zee;Warmte;2010;;;;;;
561;Windenergie op zee;Warmte;2011;;;;;;
562;Windenergie op zee;Warmte;2012;;;;;;
563;Windenergie op zee;Warmte;2013;;;;;;
564;Windenergie op zee;Warmte;2014;;;;;;
565;Windenergie op zee;Warmte;2015;;;;;;
566;Windenergie op zee;Warmte;2016;;;;;;
567;Windenergie op zee;Warmte;2017;;;;;;
568;Windenergie op zee;Warmte;2018;;;;;;
569;Windenergie op zee;Warmte;2019;;;;;;
570;Windenergie op zee;Vervoer;1990;;;;;;
571;Windenergie op zee;Vervoer;1991;;;;;;
572;Windenergie op zee;Vervoer;1992;;;;;;
573;Windenergie op zee;Vervoer;1993;;;;;;
574;Windenergie op zee;Vervoer;1994;;;;;;
575;Windenergie op zee;Vervoer;1995;;;;;;
576;Windenergie op zee;Vervoer;1996;;;;;;
577;Windenergie op zee;Vervoer;1997;;;;;;
578;Windenergie op zee;Vervoer;1998;;;;;;
579;Windenergie op zee;Vervoer;1999;;;;;;
580;Windenergie op zee;Vervoer;2000;;;;;;
581;Windenergie op zee;Vervoer;2001;;;;;;
582;Windenergie op zee;Vervoer;2002;;;;;;
583;Windenergie op zee;Vervoer;2003;;;;;;
584;Windenergie op zee;Vervoer;2004;;;;;;
585;Windenergie op zee;Vervoer;2005;;;;;;
586;Windenergie op zee;Vervoer;2006;;;;;;
587;Windenergie op zee;Vervoer;2007;;;;;;
588;Windenergie op zee;Vervoer;2008;;;;;;
589;Windenergie op zee;Vervoer;2009;;;;;;
590;Windenergie op zee;Vervoer;2010;;;;;;
591;Windenergie op zee;Vervoer;2011;;;;;;
592;Windenergie op zee;Vervoer;2012;;;;;;
593;Windenergie op zee;Vervoer;2013;;;;;;
594;Windenergie op zee;Vervoer;2014;;;;;;
595;Windenergie op zee;Vervoer;2015;;;;;;
596;Windenergie op zee;Vervoer;2016;;;;;;
597;Windenergie op zee;Vervoer;2017;;;;;;
598;Windenergie op zee;Vervoer;2018;;;;;;
599;Windenergie op zee;Vervoer;2019;;;;;;
600;Totaal zonne-energie;Totaal energietoepassingen;1990;102.0;0.01;88.0;0.0;5.0;0.0
601;Totaal zonne-energie;Totaal energietoepassingen;1991;115.0;0.01;103.0;0.0;6.0;0.0
602;Totaal zonne-energie;Totaal energietoepassingen;1992;139.0;0.01;126.0;0.0;7.0;0.0
603;Totaal zonne-energie;Totaal energietoepassingen;1993;157.0;0.01;146.0;0.0;8.0;0.0
604;Totaal zonne-energie;Totaal energietoepassingen;1994;184.0;0.01;174.0;0.01;10.0;0.01
605;Totaal zonne-energie;Totaal energietoepassingen;1995;216.0;0.01;207.0;0.01;12.0;0.01
606;Totaal zonne-energie;Totaal energietoepassingen;1996;251.0;0.01;246.0;0.01;14.0;0.01
607;Totaal zonne-energie;Totaal energietoepassingen;1997;303.0;0.01;303.0;0.01;18.0;0.01
608;Totaal zonne-energie;Totaal energietoepassingen;1998;358.0;0.02;365.0;0.01;21.0;0.01
609;Totaal zonne-energie;Totaal energietoepassingen;1999;424.0;0.02;442.0;0.01;26.0;0.02
610;Totaal zonne-energie;Totaal energietoepassingen;2000;482.0;0.02;515.0;0.02;30.0;0.02
611;Totaal zonne-energie;Totaal energietoepassingen;2001;553.0;0.03;613.0;0.02;36.0;0.02
612;Totaal zonne-energie;Totaal energietoepassingen;2002;634.0;0.03;724.0;0.02;43.0;0.02
613;Totaal zonne-energie;Totaal energietoepassingen;2003;715.0;0.03;859.0;0.03;52.0;0.03
614;Totaal zonne-energie;Totaal energietoepassingen;2004;795.0;0.03;983.0;0.03;60.0;0.03
615;Totaal zonne-energie;Totaal energietoepassingen;2005;847.0;0.04;1045.0;0.03;63.0;0.04
616;Totaal zonne-energie;Totaal energietoepassingen;2006;886.0;0.04;1083.0;0.03;66.0;0.04
617;Totaal zonne-energie;Totaal energietoepassingen;2007;934.0;0.04;1135.0;0.03;68.0;0.04
618;Totaal zonne-energie;Totaal energietoepassingen;2008;988.0;0.04;1207.0;0.04;73.0;0.04
619;Totaal zonne-energie;Totaal energietoepassingen;2009;1088.0;0.05;1332.0;0.04;80.0;0.05
620;Totaal zonne-energie;Totaal energietoepassingen;2010;1196.0;0.05;1491.0;0.04;90.0;0.05
621;Totaal zonne-energie;Totaal energietoepassingen;2011;1416.0;0.06;1932.0;0.06;119.0;0.07
622;Totaal zonne-energie;Totaal energietoepassingen;2012;1757.0;0.08;2740.0;0.08;179.0;0.11
623;Totaal zonne-energie;Totaal energietoepassingen;2013;2582.0;0.12;4623.0;0.15;321.0;0.19
624;Totaal zonne-energie;Totaal energietoepassingen;2014;3739.0;0.19;7458.0;0.25;528.0;0.33
625;Totaal zonne-energie;Totaal energietoepassingen;2015;5127.0;0.25;10819.0;0.35;818.0;0.49
626;Totaal zonne-energie;Totaal energietoepassingen;2016;6913.0;0.33;14665.0;0.46;1072.0;0.64
627;Totaal zonne-energie;Totaal energietoepassingen;2017;9080.0;0.43;18984.0;0.6;1368.0;0.83
628;Totaal zonne-energie;Totaal energietoepassingen;2018;14451.0;0.68;30492.0;0.98;2139.0;1.33
629;Totaal zonne-energie;Totaal energietoepassingen;2019;19789.0;0.95;42230.0;1.38;2968.0;1.91
630;Totaal zonne-energie;Elektriciteit;1990;2.0;0.0;4.0;0.0;0.0;0.0
631;Totaal zonne-energie;Elektriciteit;1991;2.0;0.0;6.0;0.0;0.0;0.0
632;Totaal zonne-energie;Elektriciteit;1992;3.0;0.0;8.0;0.0;1.0;0.0
633;Totaal zonne-energie;Elektriciteit;1993;4.0;0.0;10.0;0.0;1.0;0.0
634;Totaal zonne-energie;Elektriciteit;1994;5.0;0.0;12.0;0.0;1.0;0.0
635;Totaal zonne-energie;Elektriciteit;1995;5.0;0.0;15.0;0.0;1.0;0.0
636;Totaal zonne-energie;Elektriciteit;1996;7.0;0.0;19.0;0.0;1.0;0.0
637;Totaal zonne-energie;Elektriciteit;1997;9.0;0.0;23.0;0.0;2.0;0.0
638;Totaal zonne-energie;Elektriciteit;1998;13.0;0.0;33.0;0.0;2.0;0.0
639;Totaal zonne-energie;Elektriciteit;1999;20.0;0.0;49.0;0.0;3.0;0.0
640;Totaal zonne-energie;Elektriciteit;2000;28.0;0.0;70.0;0.0;5.0;0.0
641;Totaal zonne-energie;Elektriciteit;2001;42.0;0.0;107.0;0.0;8.0;0.0
642;Totaal zonne-energie;Elektriciteit;2002;59.0;0.0;151.0;0.0;11.0;0.01
643;Totaal zonne-energie;Elektriciteit;2003;91.0;0.0;233.0;0.01;16.0;0.01
644;Totaal zonne-energie;Elektriciteit;2004;121.0;0.01;304.0;0.01;21.0;0.01
645;Totaal zonne-energie;Elektriciteit;2005;128.0;0.01;320.0;0.01;22.0;0.01
646;Totaal zonne-energie;Elektriciteit;2006;132.0;0.01;322.0;0.01;23.0;0.01
647;Totaal zonne-energie;Elektriciteit;2007;135.0;0.01;329.0;0.01;23.0;0.01
648;Totaal zonne-energie;Elektriciteit;2008;143.0;0.01;352.0;0.01;24.0;0.01
649;Totaal zonne-energie;Elektriciteit;2009;162.0;0.01;391.0;0.01;27.0;0.02
650;Totaal zonne-energie;Elektriciteit;2010;201.0;0.01;476.0;0.01;32.0;0.02
651;Totaal zonne-energie;Elektriciteit;2011;376.0;0.02;867.0;0.03;58.0;0.03
652;Totaal zonne-energie;Elektriciteit;2012;686.0;0.03;1638.0;0.05;116.0;0.07
653;Totaal zonne-energie;Elektriciteit;2013;1476.0;0.07;3481.0;0.11;256.0;0.15
654;Totaal zonne-energie;Elektriciteit;2014;2611.0;0.13;6291.0;0.21;462.0;0.29
655;Totaal zonne-energie;Elektriciteit;2015;3991.0;0.19;9639.0;0.31;751.0;0.45
656;Totaal zonne-energie;Elektriciteit;2016;5767.0;0.28;13473.0;0.43;1005.0;0.6
657;Totaal zonne-energie;Elektriciteit;2017;7936.0;0.37;17793.0;0.56;1301.0;0.79
658;Totaal zonne-energie;Elektriciteit;2018;13295.0;0.63;29284.0;0.94;2070.0;1.29
659;Totaal zonne-energie;Elektriciteit;2019;18613.0;0.89;40999.0;1.34;2899.0;1.87
660;Totaal zonne-energie;Warmte;1990;100.0;0.01;84.0;0.0;5.0;0.0
661;Totaal zonne-energie;Warmte;1991;113.0;0.01;97.0;0.0;6.0;0.0
662;Totaal zonne-energie;Warmte;1992;136.0;0.01;118.0;0.0;7.0;0.0
663;Totaal zonne-energie;Warmte;1993;154.0;0.01;136.0;0.0;8.0;0.0
664;Totaal zonne-energie;Warmte;1994;180.0;0.01;162.0;0.01;9.0;0.01
665;Totaal zonne-energie;Warmte;1995;211.0;0.01;193.0;0.01;11.0;0.01
666;Totaal zonne-energie;Warmte;1996;244.0;0.01;228.0;0.01;13.0;0.01
667;Totaal zonne-energie;Warmte;1997;294.0;0.01;280.0;0.01;16.0;0.01
668;Totaal zonne-energie;Warmte;1998;345.0;0.02;332.0;0.01;19.0;0.01
669;Totaal zonne-energie;Warmte;1999;404.0;0.02;393.0;0.01;22.0;0.01
670;Totaal zonne-energie;Warmte;2000;454.0;0.02;445.0;0.01;25.0;0.01
671;Totaal zonne-energie;Warmte;2001;511.0;0.02;506.0;0.02;29.0;0.02
672;Totaal zonne-energie;Warmte;2002;575.0;0.03;573.0;0.02;33.0;0.02
673;Totaal zonne-energie;Warmte;2003;624.0;0.03;626.0;0.02;36.0;0.02
674;Totaal zonne-energie;Warmte;2004;674.0;0.03;679.0;0.02;39.0;0.02
675;Totaal zonne-energie;Warmte;2005;719.0;0.03;725.0;0.02;41.0;0.02
676;Totaal zonne-energie;Warmte;2006;755.0;0.03;761.0;0.02;43.0;0.02
677;Totaal zonne-energie;Warmte;2007;798.0;0.04;805.0;0.02;46.0;0.03
678;Totaal zonne-energie;Warmte;2008;846.0;0.04;855.0;0.03;48.0;0.03
679;Totaal zonne-energie;Warmte;2009;926.0;0.04;941.0;0.03;53.0;0.03
680;Totaal zonne-energie;Warmte;2010;994.0;0.04;1016.0;0.03;57.0;0.03
681;Totaal zonne-energie;Warmte;2011;1040.0;0.05;1066.0;0.03;60.0;0.04
682;Totaal zonne-energie;Warmte;2012;1070.0;0.05;1102.0;0.03;62.0;0.04
683;Totaal zonne-energie;Warmte;2013;1106.0;0.05;1142.0;0.04;65.0;0.04
684;Totaal zonne-energie;Warmte;2014;1128.0;0.06;1168.0;0.04;66.0;0.04
685;Totaal zonne-energie;Warmte;2015;1137.0;0.05;1179.0;0.04;67.0;0.04
686;Totaal zonne-energie;Warmte;2016;1147.0;0.05;1192.0;0.04;67.0;0.04
687;Totaal zonne-energie;Warmte;2017;1144.0;0.05;1191.0;0.04;67.0;0.04
688;Totaal zonne-energie;Warmte;2018;1156.0;0.05;1208.0;0.04;68.0;0.04
689;Totaal zonne-energie;Warmte;2019;1176.0;0.06;1231.0;0.04;70.0;0.04
690;Totaal zonne-energie;Vervoer;1990;;;;;;
691;Totaal zonne-energie;Vervoer;1991;;;;;;
692;Totaal zonne-energie;Vervoer;1992;;;;;;
