ID;Leeftijd31DecemberBijVerweduwen;HuwelijksduurOp31December;Perioden;VerweduwendeMannenEnVrouwen_1;VerweduwendeMannen_2;VerweduwendeVrouwen_3
8050;30 tot 35 jaar;34 jaar;2010;;;
8051;30 tot 35 jaar;34 jaar;2011;;;
8052;30 tot 35 jaar;34 jaar;2012;;;
8053;30 tot 35 jaar;34 jaar;2013;;;
8054;30 tot 35 jaar;34 jaar;2014;;;
8055;30 tot 35 jaar;34 jaar;2015;;;
8056;30 tot 35 jaar;34 jaar;2016;;;
8057;30 tot 35 jaar;34 jaar;2017;;;
8058;30 tot 35 jaar;34 jaar;2018;;;
8059;30 tot 35 jaar;34 jaar;2019;;;
8060;30 tot 35 jaar;34 jaar;2020;;;
8061;30 tot 35 jaar;34 jaar;2021;;;
8062;30 tot 35 jaar;34 jaar;2022;;;
8063;30 tot 35 jaar;34 jaar;2023;;;
8064;30 tot 35 jaar;35 jaar;1996;;;
8065;30 tot 35 jaar;35 jaar;1997;;;
8066;30 tot 35 jaar;35 jaar;1998;;;
8067;30 tot 35 jaar;35 jaar;1999;;;
8068;30 tot 35 jaar;35 jaar;2000;;;
8069;30 tot 35 jaar;35 jaar;2001;;;
8070;30 tot 35 jaar;35 jaar;2002;;;
8071;30 tot 35 jaar;35 jaar;2003;;;
8072;30 tot 35 jaar;35 jaar;2004;;;
8073;30 tot 35 jaar;35 jaar;2005;;;
8074;30 tot 35 jaar;35 jaar;2006;;;
8075;30 tot 35 jaar;35 jaar;2007;;;
8076;30 tot 35 jaar;35 jaar;2008;;;
8077;30 tot 35 jaar;35 jaar;2009;;;
8078;30 tot 35 jaar;35 jaar;2010;;;
8079;30 tot 35 jaar;35 jaar;2011;;;
8080;30 tot 35 jaar;35 jaar;2012;;;
8081;30 tot 35 jaar;35 jaar;2013;;;
8082;30 tot 35 jaar;35 jaar;2014;;;
8083;30 tot 35 jaar;35 jaar;2015;;;
8084;30 tot 35 jaar;35 jaar;2016;;;
8085;30 tot 35 jaar;35 jaar;2017;;;
8086;30 tot 35 jaar;35 jaar;2018;;;
8087;30 tot 35 jaar;35 jaar;2019;;;
8088;30 tot 35 jaar;35 jaar;2020;;;
8089;30 tot 35 jaar;35 jaar;2021;;;
8090;30 tot 35 jaar;35 jaar;2022;;;
8091;30 tot 35 jaar;35 jaar;2023;;;
8092;30 tot 35 jaar;36 jaar;1996;;;
8093;30 tot 35 jaar;36 jaar;1997;;;
8094;30 tot 35 jaar;36 jaar;1998;;;
8095;30 tot 35 jaar;36 jaar;1999;;;
8096;30 tot 35 jaar;36 jaar;2000;;;
8097;30 tot 35 jaar;36 jaar;2001;;;
8098;30 tot 35 jaar;36 jaar;2002;;;
8099;30 tot 35 jaar;36 jaar;2003;;;
8100;30 tot 35 jaar;36 jaar;2004;;;
8101;30 tot 35 jaar;36 jaar;2005;;;
8102;30 tot 35 jaar;36 jaar;2006;;;
8103;30 tot 35 jaar;36 jaar;2007;;;
8104;30 tot 35 jaar;36 jaar;2008;;;
8105;30 tot 35 jaar;36 jaar;2009;;;
8106;30 tot 35 jaar;36 jaar;2010;;;
8107;30 tot 35 jaar;36 jaar;2011;;;
8108;30 tot 35 jaar;36 jaar;2012;;;
8109;30 tot 35 jaar;36 jaar;2013;;;
8110;30 tot 35 jaar;36 jaar;2014;;;
8111;30 tot 35 jaar;36 jaar;2015;;;
8112;30 tot 35 jaar;36 jaar;2016;;;
8113;30 tot 35 jaar;36 jaar;2017;;;
8114;30 tot 35 jaar;36 jaar;2018;;;
8115;30 tot 35 jaar;36 jaar;2019;;;
8116;30 tot 35 jaar;36 jaar;2020;;;
8117;30 tot 35 jaar;36 jaar;2021;;;
8118;30 tot 35 jaar;36 jaar;2022;;;
8119;30 tot 35 jaar;36 jaar;2023;;;
8120;30 tot 35 jaar;37 jaar;1996;;;
8121;30 tot 35 jaar;37 jaar;1997;;;
8122;30 tot 35 jaar;37 jaar;1998;;;
8123;30 tot 35 jaar;37 jaar;1999;;;
8124;30 tot 35 jaar;37 jaar;2000;;;
8125;30 tot 35 jaar;37 jaar;2001;;;
8126;30 tot 35 jaar;37 jaar;2002;;;
8127;30 tot 35 jaar;37 jaar;2003;;;
8128;30 tot 35 jaar;37 jaar;2004;;;
8129;30 tot 35 jaar;37 jaar;2005;;;
8130;30 tot 35 jaar;37 jaar;2006;;;
8131;30 tot 35 jaar;37 jaar;2007;;;
8132;30 tot 35 jaar;37 jaar;2008;;;
8133;30 tot 35 jaar;37 jaar;2009;;;
8134;30 tot 35 jaar;37 jaar;2010;;;
8135;30 tot 35 jaar;37 jaar;2011;;;
8136;30 tot 35 jaar;37 jaar;2012;;;
8137;30 tot 35 jaar;37 jaar;2013;;;
8138;30 tot 35 jaar;37 jaar;2014;;;
8139;30 tot 35 jaar;37 jaar;2015;;;
8140;30 tot 35 jaar;37 jaar;2016;;;
8141;30 tot 35 jaar;37 jaar;2017;;;
8142;30 tot 35 jaar;37 jaar;2018;;;
8143;30 tot 35 jaar;37 jaar;2019;;;
8144;30 tot 35 jaar;37 jaar;2020;;;
8145;30 tot 35 jaar;37 jaar;2021;;;
8146;30 tot 35 jaar;37 jaar;2022;;;
8147;30 tot 35 jaar;37 jaar;2023;;;
8148;30 tot 35 jaar;38 jaar;1996;;;
8149;30 tot 35 jaar;38 jaar;1997;;;
8150;30 tot 35 jaar;38 jaar;1998;;;
8151;30 tot 35 jaar;38 jaar;1999;;;
8152;30 tot 35 jaar;38 jaar;2000;;;
8153;30 tot 35 jaar;38 jaar;2001;;;
8154;30 tot 35 jaar;38 jaar;2002;;;
8155;30 tot 35 jaar;38 jaar;2003;;;
8156;30 tot 35 jaar;38 jaar;2004;;;
8157;30 tot 35 jaar;38 jaar;2005;;;
8158;30 tot 35 jaar;38 jaar;2006;;;
8159;30 tot 35 jaar;38 jaar;2007;;;
8160;30 tot 35 jaar;38 jaar;2008;;;
8161;30 tot 35 jaar;38 jaar;2009;;;
8162;30 tot 35 jaar;38 jaar;2010;;;
8163;30 tot 35 jaar;38 jaar;2011;;;
8164;30 tot 35 jaar;38 jaar;2012;;;
8165;30 tot 35 jaar;38 jaar;2013;;;
8166;30 tot 35 jaar;38 jaar;2014;;;
8167;30 tot 35 jaar;38 jaar;2015;;;
8168;30 tot 35 jaar;38 jaar;2016;;;
8169;30 tot 35 jaar;38 jaar;2017;;;
8170;30 tot 35 jaar;38 jaar;2018;;;
8171;30 tot 35 jaar;38 jaar;2019;;;
8172;30 tot 35 jaar;38 jaar;2020;;;
8173;30 tot 35 jaar;38 jaar;2021;;;
8174;30 tot 35 jaar;38 jaar;2022;;;
8175;30 tot 35 jaar;38 jaar;2023;;;
8176;30 tot 35 jaar;39 jaar;1996;;;
8177;30 tot 35 jaar;39 jaar;1997;;;
8178;30 tot 35 jaar;39 jaar;1998;;;
8179;30 tot 35 jaar;39 jaar;1999;;;
8180;30 tot 35 jaar;39 jaar;2000;;;
8181;30 tot 35 jaar;39 jaar;2001;;;
8182;30 tot 35 jaar;39 jaar;2002;;;
8183;30 tot 35 jaar;39 jaar;2003;;;
8184;30 tot 35 jaar;39 jaar;2004;;;
8185;30 tot 35 jaar;39 jaar;2005;;;
8186;30 tot 35 jaar;39 jaar;2006;;;
8187;30 tot 35 jaar;39 jaar;2007;;;
8188;30 tot 35 jaar;39 jaar;2008;;;
8189;30 tot 35 jaar;39 jaar;2009;;;
8190;30 tot 35 jaar;39 jaar;2010;;;
8191;30 tot 35 jaar;39 jaar;2011;;;
8192;30 tot 35 jaar;39 jaar;2012;;;
8193;30 tot 35 jaar;39 jaar;2013;;;
8194;30 tot 35 jaar;39 jaar;2014;;;
8195;30 tot 35 jaar;39 jaar;2015;;;
8196;30 tot 35 jaar;39 jaar;2016;;;
8197;30 tot 35 jaar;39 jaar;2017;;;
8198;30 tot 35 jaar;39 jaar;2018;;;
8199;30 tot 35 jaar;39 jaar;2019;;;
8200;30 tot 35 jaar;39 jaar;2020;;;
8201;30 tot 35 jaar;39 jaar;2021;;;
8202;30 tot 35 jaar;39 jaar;2022;;;
8203;30 tot 35 jaar;39 jaar;2023;;;
8204;30 tot 35 jaar;40 jaar;1996;;;
8205;30 tot 35 jaar;40 jaar;1997;;;
8206;30 tot 35 jaar;40 jaar;1998;;;
8207;30 tot 35 jaar;40 jaar;1999;;;
8208;30 tot 35 jaar;40 jaar;2000;;;
8209;30 tot 35 jaar;40 jaar;2001;;;
8210;30 tot 35 jaar;40 jaar;2002;;;
8211;30 tot 35 jaar;40 jaar;2003;;;
8212;30 tot 35 jaar;40 jaar;2004;;;
8213;30 tot 35 jaar;40 jaar;2005;;;
8214;30 tot 35 jaar;40 jaar;2006;;;
8215;30 tot 35 jaar;40 jaar;2007;;;
8216;30 tot 35 jaar;40 jaar;2008;;;
8217;30 tot 35 jaar;40 jaar;2009;;;
8218;30 tot 35 jaar;40 jaar;2010;;;
8219;30 tot 35 jaar;40 jaar;2011;;;
8220;30 tot 35 jaar;40 jaar;2012;;;
8221;30 tot 35 jaar;40 jaar;2013;;;
8222;30 tot 35 jaar;40 jaar;2014;;;
8223;30 tot 35 jaar;40 jaar;2015;;;
8224;30 tot 35 jaar;40 jaar;2016;;;
8225;30 tot 35 jaar;40 jaar;2017;;;
8226;30 tot 35 jaar;40 jaar;2018;;;
8227;30 tot 35 jaar;40 jaar;2019;;;
8228;30 tot 35 jaar;40 jaar;2020;;;
8229;30 tot 35 jaar;40 jaar;2021;;;
8230;30 tot 35 jaar;40 jaar;2022;;;
8231;30 tot 35 jaar;40 jaar;2023;;;
8232;30 tot 35 jaar;41 jaar;1996;;;
8233;30 tot 35 jaar;41 jaar;1997;;;
8234;30 tot 35 jaar;41 jaar;1998;;;
8235;30 tot 35 jaar;41 jaar;1999;;;
8236;30 tot 35 jaar;41 jaar;2000;;;
8237;30 tot 35 jaar;41 jaar;2001;;;
8238;30 tot 35 jaar;41 jaar;2002;;;
8239;30 tot 35 jaar;41 jaar;2003;;;
8240;30 tot 35 jaar;41 jaar;2004;;;
8241;30 tot 35 jaar;41 jaar;2005;;;
8242;30 tot 35 jaar;41 jaar;2006;;;
8243;30 tot 35 jaar;41 jaar;2007;;;
8244;30 tot 35 jaar;41 jaar;2008;;;
8245;30 tot 35 jaar;41 jaar;2009;;;
8246;30 tot 35 jaar;41 jaar;2010;;;
8247;30 tot 35 jaar;41 jaar;2011;;;
8248;30 tot 35 jaar;41 jaar;2012;;;
8249;30 tot 35 jaar;41 jaar;2013;;;
8250;30 tot 35 jaar;41 jaar;2014;;;
8251;30 tot 35 jaar;41 jaar;2015;;;
8252;30 tot 35 jaar;41 jaar;2016;;;
8253;30 tot 35 jaar;41 jaar;2017;;;
8254;30 tot 35 jaar;41 jaar;2018;;;
8255;30 tot 35 jaar;41 jaar;2019;;;
8256;30 tot 35 jaar;41 jaar;2020;;;
8257;30 tot 35 jaar;41 jaar;2021;;;
8258;30 tot 35 jaar;41 jaar;2022;;;
8259;30 tot 35 jaar;41 jaar;2023;;;
8260;30 tot 35 jaar;42 jaar;1996;;;
8261;30 tot 35 jaar;42 jaar;1997;;;
8262;30 tot 35 jaar;42 jaar;1998;;;
8263;30 tot 35 jaar;42 jaar;1999;;;
8264;30 tot 35 jaar;42 jaar;2000;;;
8265;30 tot 35 jaar;42 jaar;2001;;;
8266;30 tot 35 jaar;42 jaar;2002;;;
8267;30 tot 35 jaar;42 jaar;2003;;;
8268;30 tot 35 jaar;42 jaar;2004;;;
8269;30 tot 35 jaar;42 jaar;2005;;;
8270;30 tot 35 jaar;42 jaar;2006;;;
8271;30 tot 35 jaar;42 jaar;2007;;;
8272;30 tot 35 jaar;42 jaar;2008;;;
8273;30 tot 35 jaar;42 jaar;2009;;;
8274;30 tot 35 jaar;42 jaar;2010;;;
8275;30 tot 35 jaar;42 jaar;2011;;;
8276;30 tot 35 jaar;42 jaar;2012;;;
8277;30 tot 35 jaar;42 jaar;2013;;;
8278;30 tot 35 jaar;42 jaar;2014;;;
8279;30 tot 35 jaar;42 jaar;2015;;;
8280;30 tot 35 jaar;42 jaar;2016;;;
8281;30 tot 35 jaar;42 jaar;2017;;;
8282;30 tot 35 jaar;42 jaar;2018;;;
8283;30 tot 35 jaar;42 jaar;2019;;;
8284;30 tot 35 jaar;42 jaar;2020;;;
8285;30 tot 35 jaar;42 jaar;2021;;;
8286;30 tot 35 jaar;42 jaar;2022;;;
8287;30 tot 35 jaar;42 jaar;2023;;;
8288;30 tot 35 jaar;43 jaar;1996;;;
8289;30 tot 35 jaar;43 jaar;1997;;;
8290;30 tot 35 jaar;43 jaar;1998;;;
8291;30 tot 35 jaar;43 jaar;1999;;;
8292;30 tot 35 jaar;43 jaar;2000;;;
8293;30 tot 35 jaar;43 jaar;2001;;;
8294;30 tot 35 jaar;43 jaar;2002;;;
8295;30 tot 35 jaar;43 jaar;2003;;;
8296;30 tot 35 jaar;43 jaar;2004;;;
8297;30 tot 35 jaar;43 jaar;2005;;;
8298;30 tot 35 jaar;43 jaar;2006;;;
8299;30 tot 35 jaar;43 jaar;2007;;;
8300;30 tot 35 jaar;43 jaar;2008;;;
8301;30 tot 35 jaar;43 jaar;2009;;;
8302;30 tot 35 jaar;43 jaar;2010;;;
8303;30 tot 35 jaar;43 jaar;2011;;;
8304;30 tot 35 jaar;43 jaar;2012;;;
8305;30 tot 35 jaar;43 jaar;2013;;;
8306;30 tot 35 jaar;43 jaar;2014;;;
8307;30 tot 35 jaar;43 jaar;2015;;;
8308;30 tot 35 jaar;43 jaar;2016;;;
8309;30 tot 35 jaar;43 jaar;2017;;;
8310;30 tot 35 jaar;43 jaar;2018;;;
8311;30 tot 35 jaar;43 jaar;2019;;;
8312;30 tot 35 jaar;43 jaar;2020;;;
8313;30 tot 35 jaar;43 jaar;2021;;;
8314;30 tot 35 jaar;43 jaar;2022;;;
8315;30 tot 35 jaar;43 jaar;2023;;;
8316;30 tot 35 jaar;44 jaar;1996;;;
8317;30 tot 35 jaar;44 jaar;1997;;;
8318;30 tot 35 jaar;44 jaar;1998;;;
8319;30 tot 35 jaar;44 jaar;1999;;;
8320;30 tot 35 jaar;44 jaar;2000;;;
8321;30 tot 35 jaar;44 jaar;2001;;;
8322;30 tot 35 jaar;44 jaar;2002;;;
8323;30 tot 35 jaar;44 jaar;2003;;;
8324;30 tot 35 jaar;44 jaar;2004;;;
8325;30 tot 35 jaar;44 jaar;2005;;;
8326;30 tot 35 jaar;44 jaar;2006;;;
8327;30 tot 35 jaar;44 jaar;2007;;;
8328;30 tot 35 jaar;44 jaar;2008;;;
8329;30 tot 35 jaar;44 jaar;2009;;;
8330;30 tot 35 jaar;44 jaar;2010;;;
8331;30 tot 35 jaar;44 jaar;2011;;;
8332;30 tot 35 jaar;44 jaar;2012;;;
8333;30 tot 35 jaar;44 jaar;2013;;;
8334;30 tot 35 jaar;44 jaar;2014;;;
8335;30 tot 35 jaar;44 jaar;2015;;;
8336;30 tot 35 jaar;44 jaar;2016;;;
8337;30 tot 35 jaar;44 jaar;2017;;;
8338;30 tot 35 jaar;44 jaar;2018;;;
8339;30 tot 35 jaar;44 jaar;2019;;;
8340;30 tot 35 jaar;44 jaar;2020;;;
8341;30 tot 35 jaar;44 jaar;2021;;;
8342;30 tot 35 jaar;44 jaar;2022;;;
8343;30 tot 35 jaar;44 jaar;2023;;;
8344;30 tot 35 jaar;45 jaar;1996;;;
8345;30 tot 35 jaar;45 jaar;1997;;;
8346;30 tot 35 jaar;45 jaar;1998;;;
8347;30 tot 35 jaar;45 jaar;1999;;;
8348;30 tot 35 jaar;45 jaar;2000;;;
8349;30 tot 35 jaar;45 jaar;2001;;;
8350;30 tot 35 jaar;45 jaar;2002;;;
8351;30 tot 35 jaar;45 jaar;2003;;;
8352;30 tot 35 jaar;45 jaar;2004;;;
8353;30 tot 35 jaar;45 jaar;2005;;;
8354;30 tot 35 jaar;45 jaar;2006;;;
8355;30 tot 35 jaar;45 jaar;2007;;;
8356;30 tot 35 jaar;45 jaar;2008;;;
8357;30 tot 35 jaar;45 jaar;2009;;;
8358;30 tot 35 jaar;45 jaar;2010;;;
8359;30 tot 35 jaar;45 jaar;2011;;;
8360;30 tot 35 jaar;45 jaar;2012;;;
8361;30 tot 35 jaar;45 jaar;2013;;;
8362;30 tot 35 jaar;45 jaar;2014;;;
8363;30 tot 35 jaar;45 jaar;2015;;;
8364;30 tot 35 jaar;45 jaar;2016;;;
8365;30 tot 35 jaar;45 jaar;2017;;;
8366;30 tot 35 jaar;45 jaar;2018;;;
8367;30 tot 35 jaar;45 jaar;2019;;;
8368;30 tot 35 jaar;45 jaar;2020;;;
8369;30 tot 35 jaar;45 jaar;2021;;;
8370;30 tot 35 jaar;45 jaar;2022;;;
8371;30 tot 35 jaar;45 jaar;2023;;;
8372;30 tot 35 jaar;46 jaar;1996;;;
8373;30 tot 35 jaar;46 jaar;1997;;;
8374;30 tot 35 jaar;46 jaar;1998;;;
8375;30 tot 35 jaar;46 jaar;1999;;;
8376;30 tot 35 jaar;46 jaar;2000;;;
8377;30 tot 35 jaar;46 jaar;2001;;;
8378;30 tot 35 jaar;46 jaar;2002;;;
8379;30 tot 35 jaar;46 jaar;2003;;;
8380;30 tot 35 jaar;46 jaar;2004;;;
8381;30 tot 35 jaar;46 jaar;2005;;;
8382;30 tot 35 jaar;46 jaar;2006;;;
8383;30 tot 35 jaar;46 jaar;2007;;;
8384;30 tot 35 jaar;46 jaar;2008;;;
8385;30 tot 35 jaar;46 jaar;2009;;;
8386;30 tot 35 jaar;46 jaar;2010;;;
8387;30 tot 35 jaar;46 jaar;2011;;;
8388;30 tot 35 jaar;46 jaar;2012;;;
8389;30 tot 35 jaar;46 jaar;2013;;;
8390;30 tot 35 jaar;46 jaar;2014;;;
8391;30 tot 35 jaar;46 jaar;2015;;;
8392;30 tot 35 jaar;46 jaar;2016;;;
8393;30 tot 35 jaar;46 jaar;2017;;;
8394;30 tot 35 jaar;46 jaar;2018;;;
8395;30 tot 35 jaar;46 jaar;2019;;;
8396;30 tot 35 jaar;46 jaar;2020;;;
8397;30 tot 35 jaar;46 jaar;2021;;;
8398;30 tot 35 jaar;46 jaar;2022;;;
8399;30 tot 35 jaar;46 jaar;2023;;;
8400;30 tot 35 jaar;47 jaar;1996;;;
8401;30 tot 35 jaar;47 jaar;1997;;;
8402;30 tot 35 jaar;47 jaar;1998;;;
8403;30 tot 35 jaar;47 jaar;1999;;;
8404;30 tot 35 jaar;47 jaar;2000;;;
8405;30 tot 35 jaar;47 jaar;2001;;;
8406;30 tot 35 jaar;47 jaar;2002;;;
8407;30 tot 35 jaar;47 jaar;2003;;;
8408;30 tot 35 jaar;47 jaar;2004;;;
8409;30 tot 35 jaar;47 jaar;2005;;;
8410;30 tot 35 jaar;47 jaar;2006;;;
8411;30 tot 35 jaar;47 jaar;2007;;;
8412;30 tot 35 jaar;47 jaar;2008;;;
8413;30 tot 35 jaar;47 jaar;2009;;;
8414;30 tot 35 jaar;47 jaar;2010;;;
8415;30 tot 35 jaar;47 jaar;2011;;;
8416;30 tot 35 jaar;47 jaar;2012;;;
8417;30 tot 35 jaar;47 jaar;2013;;;
8418;30 tot 35 jaar;47 jaar;2014;;;
8419;30 tot 35 jaar;47 jaar;2015;;;
8420;30 tot 35 jaar;47 jaar;2016;;;
8421;30 tot 35 jaar;47 jaar;2017;;;
8422;30 tot 35 jaar;47 jaar;2018;;;
8423;30 tot 35 jaar;47 jaar;2019;;;
8424;30 tot 35 jaar;47 jaar;2020;;;
8425;30 tot 35 jaar;47 jaar;2021;;;
8426;30 tot 35 jaar;47 jaar;2022;;;
8427;30 tot 35 jaar;47 jaar;2023;;;
8428;30 tot 35 jaar;48 jaar;1996;;;
8429;30 tot 35 jaar;48 jaar;1997;;;
8430;30 tot 35 jaar;48 jaar;1998;;;
8431;30 tot 35 jaar;48 jaar;1999;;;
8432;30 tot 35 jaar;48 jaar;2000;;;
8433;30 tot 35 jaar;48 jaar;2001;;;
8434;30 tot 35 jaar;48 jaar;2002;;;
8435;30 tot 35 jaar;48 jaar;2003;;;
8436;30 tot 35 jaar;48 jaar;2004;;;
8437;30 tot 35 jaar;48 jaar;2005;;;
8438;30 tot 35 jaar;48 jaar;2006;;;
8439;30 tot 35 jaar;48 jaar;2007;;;
8440;30 tot 35 jaar;48 jaar;2008;;;
8441;30 tot 35 jaar;48 jaar;2009;;;
8442;30 tot 35 jaar;48 jaar;2010;;;
8443;30 tot 35 jaar;48 jaar;2011;;;
8444;30 tot 35 jaar;48 jaar;2012;;;
8445;30 tot 35 jaar;48 jaar;2013;;;
8446;30 tot 35 jaar;48 jaar;2014;;;
8447;30 tot 35 jaar;48 jaar;2015;;;
8448;30 tot 35 jaar;48 jaar;2016;;;
8449;30 tot 35 jaar;48 jaar;2017;;;
8450;30 tot 35 jaar;48 jaar;2018;;;
8451;30 tot 35 jaar;48 jaar;2019;;;
8452;30 tot 35 jaar;48 jaar;2020;;;
8453;30 tot 35 jaar;48 jaar;2021;;;
8454;30 tot 35 jaar;48 jaar;2022;;;
8455;30 tot 35 jaar;48 jaar;2023;;;
8456;30 tot 35 jaar;49 jaar;1996;;;
8457;30 tot 35 jaar;49 jaar;1997;;;
8458;30 tot 35 jaar;49 jaar;1998;;;
8459;30 tot 35 jaar;49 jaar;1999;;;
8460;30 tot 35 jaar;49 jaar;2000;;;
8461;30 tot 35 jaar;49 jaar;2001;;;
8462;30 tot 35 jaar;49 jaar;2002;;;
8463;30 tot 35 jaar;49 jaar;2003;;;
8464;30 tot 35 jaar;49 jaar;2004;;;
8465;30 tot 35 jaar;49 jaar;2005;;;
8466;30 tot 35 jaar;49 jaar;2006;;;
8467;30 tot 35 jaar;49 jaar;2007;;;
8468;30 tot 35 jaar;49 jaar;2008;;;
8469;30 tot 35 jaar;49 jaar;2009;;;
8470;30 tot 35 jaar;49 jaar;2010;;;
8471;30 tot 35 jaar;49 jaar;2011;;;
8472;30 tot 35 jaar;49 jaar;2012;;;
8473;30 tot 35 jaar;49 jaar;2013;;;
8474;30 tot 35 jaar;49 jaar;2014;;;
8475;30 tot 35 jaar;49 jaar;2015;;;
8476;30 tot 35 jaar;49 jaar;2016;;;
8477;30 tot 35 jaar;49 jaar;2017;;;
8478;30 tot 35 jaar;49 jaar;2018;;;
8479;30 tot 35 jaar;49 jaar;2019;;;
8480;30 tot 35 jaar;49 jaar;2020;;;
8481;30 tot 35 jaar;49 jaar;2021;;;
8482;30 tot 35 jaar;49 jaar;2022;;;
8483;30 tot 35 jaar;49 jaar;2023;;;
8484;30 tot 35 jaar;50 jaar;1996;;;
8485;30 tot 35 jaar;50 jaar;1997;;;
8486;30 tot 35 jaar;50 jaar;1998;;;
8487;30 tot 35 jaar;50 jaar;1999;;;
8488;30 tot 35 jaar;50 jaar;2000;;;
8489;30 tot 35 jaar;50 jaar;2001;;;
8490;30 tot 35 jaar;50 jaar;2002;;;
8491;30 tot 35 jaar;50 jaar;2003;;;
8492;30 tot 35 jaar;50 jaar;2004;;;
8493;30 tot 35 jaar;50 jaar;2005;;;
8494;30 tot 35 jaar;50 jaar;2006;;;
8495;30 tot 35 jaar;50 jaar;2007;;;
8496;30 tot 35 jaar;50 jaar;2008;;;
8497;30 tot 35 jaar;50 jaar;2009;;;
8498;30 tot 35 jaar;50 jaar;2010;;;
8499;30 tot 35 jaar;50 jaar;2011;;;
8500;30 tot 35 jaar;50 jaar;2012;;;
8501;30 tot 35 jaar;50 jaar;2013;;;
8502;30 tot 35 jaar;50 jaar;2014;;;
8503;30 tot 35 jaar;50 jaar;2015;;;
8504;30 tot 35 jaar;50 jaar;2016;;;
8505;30 tot 35 jaar;50 jaar;2017;;;
8506;30 tot 35 jaar;50 jaar;2018;;;
8507;30 tot 35 jaar;50 jaar;2019;;;
8508;30 tot 35 jaar;50 jaar;2020;;;
8509;30 tot 35 jaar;50 jaar;2021;;;
8510;30 tot 35 jaar;50 jaar;2022;;;
8511;30 tot 35 jaar;50 jaar;2023;;;
8512;30 tot 35 jaar;51 jaar;1996;;;
8513;30 tot 35 jaar;51 jaar;1997;;;
8514;30 tot 35 jaar;51 jaar;1998;;;
8515;30 tot 35 jaar;51 jaar;1999;;;
8516;30 tot 35 jaar;51 jaar;2000;;;
8517;30 tot 35 jaar;51 jaar;2001;;;
8518;30 tot 35 jaar;51 jaar;2002;;;
8519;30 tot 35 jaar;51 jaar;2003;;;
8520;30 tot 35 jaar;51 jaar;2004;;;
8521;30 tot 35 jaar;51 jaar;2005;;;
8522;30 tot 35 jaar;51 jaar;2006;;;
8523;30 tot 35 jaar;51 jaar;2007;;;
8524;30 tot 35 jaar;51 jaar;2008;;;
8525;30 tot 35 jaar;51 jaar;2009;;;
8526;30 tot 35 jaar;51 jaar;2010;;;
8527;30 tot 35 jaar;51 jaar;2011;;;
8528;30 tot 35 jaar;51 jaar;2012;;;
8529;30 tot 35 jaar;51 jaar;2013;;;
8530;30 tot 35 jaar;51 jaar;2014;;;
8531;30 tot 35 jaar;51 jaar;2015;;;
8532;30 tot 35 jaar;51 jaar;2016;;;
8533;30 tot 35 jaar;51 jaar;2017;;;
8534;30 tot 35 jaar;51 jaar;2018;;;
8535;30 tot 35 jaar;51 jaar;2019;;;
8536;30 tot 35 jaar;51 jaar;2020;;;
8537;30 tot 35 jaar;51 jaar;2021;;;
8538;30 tot 35 jaar;51 jaar;2022;;;
8539;30 tot 35 jaar;51 jaar;2023;;;
8540;30 tot 35 jaar;52 jaar;1996;;;
8541;30 tot 35 jaar;52 jaar;1997;;;
8542;30 tot 35 jaar;52 jaar;1998;;;
8543;30 tot 35 jaar;52 jaar;1999;;;
8544;30 tot 35 jaar;52 jaar;2000;;;
8545;30 tot 35 jaar;52 jaar;2001;;;
8546;30 tot 35 jaar;52 jaar;2002;;;
8547;30 tot 35 jaar;52 jaar;2003;;;
8548;30 tot 35 jaar;52 jaar;2004;;;
8549;30 tot 35 jaar;52 jaar;2005;;;
8550;30 tot 35 jaar;52 jaar;2006;;;
8551;30 tot 35 jaar;52 jaar;2007;;;
8552;30 tot 35 jaar;52 jaar;2008;;;
8553;30 tot 35 jaar;52 jaar;2009;;;
8554;30 tot 35 jaar;52 jaar;2010;;;
8555;30 tot 35 jaar;52 jaar;2011;;;
8556;30 tot 35 jaar;52 jaar;2012;;;
8557;30 tot 35 jaar;52 jaar;2013;;;
8558;30 tot 35 jaar;52 jaar;2014;;;
8559;30 tot 35 jaar;52 jaar;2015;;;
8560;30 tot 35 jaar;52 jaar;2016;;;
8561;30 tot 35 jaar;52 jaar;2017;;;
8562;30 tot 35 jaar;52 jaar;2018;;;
8563;30 tot 35 jaar;52 jaar;2019;;;
8564;30 tot 35 jaar;52 jaar;2020;;;
8565;30 tot 35 jaar;52 jaar;2021;;;
8566;30 tot 35 jaar;52 jaar;2022;;;
8567;30 tot 35 jaar;52 jaar;2023;;;
8568;30 tot 35 jaar;53 jaar;1996;;;
8569;30 tot 35 jaar;53 jaar;1997;;;
8570;30 tot 35 jaar;53 jaar;1998;;;
8571;30 tot 35 jaar;53 jaar;1999;;;
8572;30 tot 35 jaar;53 jaar;2000;;;
8573;30 tot 35 jaar;53 jaar;2001;;;
8574;30 tot 35 jaar;53 jaar;2002;;;
8575;30 tot 35 jaar;53 jaar;2003;;;
8576;30 tot 35 jaar;53 jaar;2004;;;
8577;30 tot 35 jaar;53 jaar;2005;;;
8578;30 tot 35 jaar;53 jaar;2006;;;
8579;30 tot 35 jaar;53 jaar;2007;;;
8580;30 tot 35 jaar;53 jaar;2008;;;
8581;30 tot 35 jaar;53 jaar;2009;;;
8582;30 tot 35 jaar;53 jaar;2010;;;
8583;30 tot 35 jaar;53 jaar;2011;;;
8584;30 tot 35 jaar;53 jaar;2012;;;
