ID;Opdrachtgever;Eigendom;RegioS;Perioden;BouwkostenGebouwbestemmingWoonsector_1;Woningen_2;Wooneenheden_3;Recreatiewoningen_4
262;Totaal opdrachtgevers;Totaal;Alblasserdam;2012 3e kwartaal;;2.0;0.0;0.0
263;Totaal opdrachtgevers;Totaal;Alblasserdam;2012 4e kwartaal;;20.0;0.0;0.0
264;Totaal opdrachtgevers;Totaal;Alblasserdam;2013 1e kwartaal;0.0;0.0;0.0;0.0
265;Totaal opdrachtgevers;Totaal;Alblasserdam;2013 2e kwartaal;0.0;0.0;0.0;0.0
266;Totaal opdrachtgevers;Totaal;Alblasserdam;2013 3e kwartaal;0.0;0.0;0.0;0.0
267;Totaal opdrachtgevers;Totaal;Alblasserdam;2013 4e kwartaal;0.0;0.0;0.0;0.0
268;Totaal opdrachtgevers;Totaal;Alblasserdam;2014 1e kwartaal;;1.0;0.0;0.0
269;Totaal opdrachtgevers;Totaal;Alblasserdam;2014 2e kwartaal;0.0;0.0;0.0;0.0
270;Totaal opdrachtgevers;Totaal;Alblasserdam;2014 3e kwartaal;0.0;0.0;0.0;0.0
271;Totaal opdrachtgevers;Totaal;Alblasserdam;2014 4e kwartaal;;6.0;0.0;0.0
272;Totaal opdrachtgevers;Totaal;Alblasserdam;2015 1e kwartaal;0.0;0.0;0.0;0.0
273;Totaal opdrachtgevers;Totaal;Alblasserdam;2015 2e kwartaal;;3.0;0.0;0.0
274;Totaal opdrachtgevers;Totaal;Alblasserdam;2015 3e kwartaal;;20.0;0.0;0.0
275;Totaal opdrachtgevers;Totaal;Alblasserdam;2015 4e kwartaal;3309.0;22.0;0.0;0.0
276;Totaal opdrachtgevers;Totaal;Alblasserdam;2016 1e kwartaal;0.0;0.0;0.0;0.0
277;Totaal opdrachtgevers;Totaal;Alblasserdam;2016 2e kwartaal;0.0;0.0;0.0;0.0
278;Totaal opdrachtgevers;Totaal;Alblasserdam;2016 3e kwartaal;;8.0;0.0;0.0
279;Totaal opdrachtgevers;Totaal;Alblasserdam;2016 4e kwartaal;;2.0;0.0;0.0
280;Totaal opdrachtgevers;Totaal;Alblasserdam;2017 1e kwartaal;;8.0;0.0;0.0
281;Totaal opdrachtgevers;Totaal;Alblasserdam;2017 2e kwartaal;;26.0;0.0;0.0
282;Totaal opdrachtgevers;Totaal;Alblasserdam;2017 3e kwartaal;;27.0;0.0;0.0
283;Totaal opdrachtgevers;Totaal;Alblasserdam;2017 4e kwartaal;0.0;0.0;0.0;0.0
284;Totaal opdrachtgevers;Totaal;Alblasserdam;2018 1e kwartaal;0.0;0.0;0.0;0.0
285;Totaal opdrachtgevers;Totaal;Alblasserdam;2018 2e kwartaal;;36.0;0.0;0.0
286;Totaal opdrachtgevers;Totaal;Alblasserdam;2018 3e kwartaal;;1.0;0.0;0.0
287;Totaal opdrachtgevers;Totaal;Alblasserdam;2018 4e kwartaal;9850.0;36.0;0.0;0.0
288;Totaal opdrachtgevers;Totaal;Alblasserdam;2019 1e kwartaal;1187.0;3.0;0.0;0.0
289;Totaal opdrachtgevers;Totaal;Alblasserdam;2019 2e kwartaal;1992.0;11.0;0.0;0.0
290;Totaal opdrachtgevers;Totaal;Alblasserdam;2019 3e kwartaal;;1.0;0.0;0.0
291;Totaal opdrachtgevers;Totaal;Alblasserdam;2019 4e kwartaal;1815.0;3.0;0.0;0.0
292;Totaal opdrachtgevers;Totaal;Alblasserdam;2020 1e kwartaal;;1.0;0.0;0.0
293;Totaal opdrachtgevers;Totaal;Alblasserdam;2020 2e kwartaal;;1.0;0.0;0.0
294;Totaal opdrachtgevers;Totaal;Alblasserdam;2020 3e kwartaal;0.0;0.0;0.0;0.0
295;Totaal opdrachtgevers;Totaal;Alblasserdam;2020 4e kwartaal;;2.0;0.0;0.0
296;Totaal opdrachtgevers;Totaal;Alblasserdam;2021 1e kwartaal;3059.0;9.0;0.0;0.0
297;Totaal opdrachtgevers;Totaal;Alblasserdam;2021 2e kwartaal;;28.0;0.0;0.0
298;Totaal opdrachtgevers;Totaal;Alblasserdam;2021 3e kwartaal;0.0;0.0;0.0;0.0
299;Totaal opdrachtgevers;Totaal;Alblasserdam;2021 4e kwartaal;0.0;0.0;0.0;0.0
300;Totaal opdrachtgevers;Totaal;Alblasserdam;2022 1e kwartaal;;1.0;0.0;0.0
301;Totaal opdrachtgevers;Totaal;Alblasserdam;2022 2e kwartaal;;20.0;0.0;0.0
302;Totaal opdrachtgevers;Totaal;Alblasserdam;2022 3e kwartaal;0.0;0.0;0.0;0.0
303;Totaal opdrachtgevers;Totaal;Alblasserdam;2022 4e kwartaal;875.0;3.0;0.0;0.0
304;Totaal opdrachtgevers;Totaal;Alblasserdam;2023 1e kwartaal;;1.0;0.0;0.0
305;Totaal opdrachtgevers;Totaal;Alblasserdam;2023 2e kwartaal;;13.0;0.0;0.0
306;Totaal opdrachtgevers;Totaal;Alblasserdam;2023 3e kwartaal;;1.0;0.0;0.0
307;Totaal opdrachtgevers;Totaal;Alblasserdam;2023 4e kwartaal;0.0;0.0;0.0;0.0
308;Totaal opdrachtgevers;Totaal;Alblasserdam;2024 1e kwartaal;;22.0;0.0;0.0
309;Totaal opdrachtgevers;Totaal;Alblasserdam;2024 2e kwartaal;;267.0;0.0;0.0
310;Totaal opdrachtgevers;Totaal;Alblasserdam;2024 3e kwartaal;;18.0;0.0;0.0
311;Totaal opdrachtgevers;Totaal;Alblasserdam;2024 4e kwartaal;;38.0;0.0;0.0
312;Totaal opdrachtgevers;Totaal;Albrandswaard;2012 1e kwartaal;1327.0;3.0;0.0;0.0
313;Totaal opdrachtgevers;Totaal;Albrandswaard;2012 2e kwartaal;0.0;0.0;0.0;0.0
314;Totaal opdrachtgevers;Totaal;Albrandswaard;2012 3e kwartaal;0.0;0.0;0.0;0.0
315;Totaal opdrachtgevers;Totaal;Albrandswaard;2012 4e kwartaal;;1.0;0.0;0.0
316;Totaal opdrachtgevers;Totaal;Albrandswaard;2013 1e kwartaal;0.0;0.0;0.0;0.0
317;Totaal opdrachtgevers;Totaal;Albrandswaard;2013 2e kwartaal;;27.0;0.0;0.0
318;Totaal opdrachtgevers;Totaal;Albrandswaard;2013 3e kwartaal;0.0;0.0;0.0;0.0
319;Totaal opdrachtgevers;Totaal;Albrandswaard;2013 4e kwartaal;0.0;0.0;0.0;0.0
320;Totaal opdrachtgevers;Totaal;Albrandswaard;2014 1e kwartaal;0.0;0.0;0.0;0.0
321;Totaal opdrachtgevers;Totaal;Albrandswaard;2014 2e kwartaal;;2.0;0.0;0.0
322;Totaal opdrachtgevers;Totaal;Albrandswaard;2014 3e kwartaal;1046.0;3.0;0.0;0.0
323;Totaal opdrachtgevers;Totaal;Albrandswaard;2014 4e kwartaal;3257.0;39.0;0.0;0.0
324;Totaal opdrachtgevers;Totaal;Albrandswaard;2015 1e kwartaal;1889.0;20.0;0.0;0.0
325;Totaal opdrachtgevers;Totaal;Albrandswaard;2015 2e kwartaal;;8.0;0.0;0.0
326;Totaal opdrachtgevers;Totaal;Albrandswaard;2015 3e kwartaal;1508.0;6.0;0.0;0.0
327;Totaal opdrachtgevers;Totaal;Albrandswaard;2015 4e kwartaal;2355.0;20.0;0.0;0.0
328;Totaal opdrachtgevers;Totaal;Albrandswaard;2016 1e kwartaal;819.0;4.0;0.0;0.0
329;Totaal opdrachtgevers;Totaal;Albrandswaard;2016 2e kwartaal;;34.0;0.0;0.0
330;Totaal opdrachtgevers;Totaal;Albrandswaard;2016 3e kwartaal;1559.0;6.0;0.0;0.0
331;Totaal opdrachtgevers;Totaal;Albrandswaard;2016 4e kwartaal;0.0;0.0;0.0;0.0
332;Totaal opdrachtgevers;Totaal;Albrandswaard;2017 1e kwartaal;0.0;0.0;0.0;0.0
333;Totaal opdrachtgevers;Totaal;Albrandswaard;2017 2e kwartaal;5169.0;34.0;0.0;0.0
334;Totaal opdrachtgevers;Totaal;Albrandswaard;2017 3e kwartaal;9164.0;65.0;0.0;0.0
335;Totaal opdrachtgevers;Totaal;Albrandswaard;2017 4e kwartaal;6628.0;42.0;0.0;0.0
336;Totaal opdrachtgevers;Totaal;Albrandswaard;2018 1e kwartaal;670.0;3.0;0.0;0.0
337;Totaal opdrachtgevers;Totaal;Albrandswaard;2018 2e kwartaal;1320.0;6.0;0.0;0.0
338;Totaal opdrachtgevers;Totaal;Albrandswaard;2018 3e kwartaal;9504.0;63.0;0.0;0.0
339;Totaal opdrachtgevers;Totaal;Albrandswaard;2018 4e kwartaal;798.0;3.0;0.0;0.0
340;Totaal opdrachtgevers;Totaal;Albrandswaard;2019 1e kwartaal;3384.0;14.0;0.0;0.0
341;Totaal opdrachtgevers;Totaal;Albrandswaard;2019 2e kwartaal;2073.0;6.0;0.0;0.0
342;Totaal opdrachtgevers;Totaal;Albrandswaard;2019 3e kwartaal;;2.0;0.0;0.0
343;Totaal opdrachtgevers;Totaal;Albrandswaard;2019 4e kwartaal;1760.0;5.0;0.0;0.0
344;Totaal opdrachtgevers;Totaal;Albrandswaard;2020 1e kwartaal;10787.0;54.0;0.0;0.0
345;Totaal opdrachtgevers;Totaal;Albrandswaard;2020 2e kwartaal;1059.0;3.0;0.0;0.0
346;Totaal opdrachtgevers;Totaal;Albrandswaard;2020 3e kwartaal;7990.0;41.0;0.0;0.0
347;Totaal opdrachtgevers;Totaal;Albrandswaard;2020 4e kwartaal;1037.0;3.0;0.0;0.0
348;Totaal opdrachtgevers;Totaal;Albrandswaard;2021 1e kwartaal;;2.0;0.0;0.0
349;Totaal opdrachtgevers;Totaal;Albrandswaard;2021 2e kwartaal;;;;
350;Totaal opdrachtgevers;Totaal;Albrandswaard;2021 3e kwartaal;;63.0;0.0;0.0
351;Totaal opdrachtgevers;Totaal;Albrandswaard;2021 4e kwartaal;;5.0;0.0;0.0
352;Totaal opdrachtgevers;Totaal;Albrandswaard;2022 1e kwartaal;0.0;0.0;0.0;0.0
353;Totaal opdrachtgevers;Totaal;Albrandswaard;2022 2e kwartaal;;1.0;0.0;0.0
354;Totaal opdrachtgevers;Totaal;Albrandswaard;2022 3e kwartaal;;2.0;0.0;0.0
355;Totaal opdrachtgevers;Totaal;Albrandswaard;2022 4e kwartaal;3630.0;8.0;0.0;0.0
356;Totaal opdrachtgevers;Totaal;Albrandswaard;2023 1e kwartaal;0.0;0.0;0.0;0.0
357;Totaal opdrachtgevers;Totaal;Albrandswaard;2023 2e kwartaal;0.0;0.0;0.0;0.0
358;Totaal opdrachtgevers;Totaal;Albrandswaard;2023 3e kwartaal;0.0;0.0;0.0;0.0
359;Totaal opdrachtgevers;Totaal;Albrandswaard;2023 4e kwartaal;;4.0;0.0;0.0
360;Totaal opdrachtgevers;Totaal;Albrandswaard;2024 1e kwartaal;0.0;0.0;0.0;0.0
361;Totaal opdrachtgevers;Totaal;Albrandswaard;2024 2e kwartaal;0.0;0.0;0.0;0.0
362;Totaal opdrachtgevers;Totaal;Albrandswaard;2024 3e kwartaal;0.0;0.0;0.0;0.0
363;Totaal opdrachtgevers;Totaal;Albrandswaard;2024 4e kwartaal;0.0;0.0;0.0;0.0
364;Totaal opdrachtgevers;Totaal;Alkmaar;2012 1e kwartaal;;33.0;0.0;0.0
365;Totaal opdrachtgevers;Totaal;Alkmaar;2012 2e kwartaal;1550.0;18.0;0.0;0.0
366;Totaal opdrachtgevers;Totaal;Alkmaar;2012 3e kwartaal;;131.0;0.0;0.0
367;Totaal opdrachtgevers;Totaal;Alkmaar;2012 4e kwartaal;;4.0;0.0;0.0
368;Totaal opdrachtgevers;Totaal;Alkmaar;2013 1e kwartaal;;22.0;0.0;0.0
369;Totaal opdrachtgevers;Totaal;Alkmaar;2013 2e kwartaal;;9.0;0.0;0.0
370;Totaal opdrachtgevers;Totaal;Alkmaar;2013 3e kwartaal;0.0;0.0;0.0;0.0
371;Totaal opdrachtgevers;Totaal;Alkmaar;2013 4e kwartaal;;1.0;0.0;0.0
372;Totaal opdrachtgevers;Totaal;Alkmaar;2014 1e kwartaal;;25.0;0.0;0.0
373;Totaal opdrachtgevers;Totaal;Alkmaar;2014 2e kwartaal;;29.0;0.0;0.0
374;Totaal opdrachtgevers;Totaal;Alkmaar;2014 3e kwartaal;1655.0;13.0;0.0;0.0
375;Totaal opdrachtgevers;Totaal;Alkmaar;2014 4e kwartaal;;50.0;0.0;0.0
376;Totaal opdrachtgevers;Totaal;Alkmaar;2015 1e kwartaal;1194.0;11.0;0.0;0.0
377;Totaal opdrachtgevers;Totaal;Alkmaar;2015 2e kwartaal;3941.0;31.0;0.0;0.0
378;Totaal opdrachtgevers;Totaal;Alkmaar;2015 3e kwartaal;;39.0;0.0;0.0
379;Totaal opdrachtgevers;Totaal;Alkmaar;2015 4e kwartaal;623.0;4.0;0.0;0.0
380;Totaal opdrachtgevers;Totaal;Alkmaar;2016 1e kwartaal;3300.0;34.0;0.0;0.0
381;Totaal opdrachtgevers;Totaal;Alkmaar;2016 2e kwartaal;2645.0;13.0;0.0;0.0
382;Totaal opdrachtgevers;Totaal;Alkmaar;2016 3e kwartaal;13437.0;94.0;0.0;0.0
383;Totaal opdrachtgevers;Totaal;Alkmaar;2016 4e kwartaal;9147.0;59.0;0.0;0.0
384;Totaal opdrachtgevers;Totaal;Alkmaar;2017 1e kwartaal;;44.0;0.0;0.0
385;Totaal opdrachtgevers;Totaal;Alkmaar;2017 2e kwartaal;4535.0;32.0;0.0;0.0
386;Totaal opdrachtgevers;Totaal;Alkmaar;2017 3e kwartaal;;155.0;0.0;0.0
387;Totaal opdrachtgevers;Totaal;Alkmaar;2017 4e kwartaal;2629.0;17.0;0.0;0.0
388;Totaal opdrachtgevers;Totaal;Alkmaar;2018 1e kwartaal;16385.0;171.0;0.0;0.0
389;Totaal opdrachtgevers;Totaal;Alkmaar;2018 2e kwartaal;17602.0;114.0;0.0;0.0
390;Totaal opdrachtgevers;Totaal;Alkmaar;2018 3e kwartaal;0.0;0.0;0.0;0.0
391;Totaal opdrachtgevers;Totaal;Alkmaar;2018 4e kwartaal;11740.0;70.0;0.0;0.0
392;Totaal opdrachtgevers;Totaal;Alkmaar;2019 1e kwartaal;6361.0;49.0;0.0;0.0
393;Totaal opdrachtgevers;Totaal;Alkmaar;2019 2e kwartaal;11113.0;87.0;0.0;0.0
394;Totaal opdrachtgevers;Totaal;Alkmaar;2019 3e kwartaal;11680.0;71.0;0.0;0.0
395;Totaal opdrachtgevers;Totaal;Alkmaar;2019 4e kwartaal;3519.0;19.0;0.0;0.0
396;Totaal opdrachtgevers;Totaal;Alkmaar;2020 1e kwartaal;9840.0;69.0;0.0;0.0
397;Totaal opdrachtgevers;Totaal;Alkmaar;2020 2e kwartaal;;1.0;0.0;0.0
398;Totaal opdrachtgevers;Totaal;Alkmaar;2020 3e kwartaal;19225.0;130.0;0.0;0.0
399;Totaal opdrachtgevers;Totaal;Alkmaar;2020 4e kwartaal;;137.0;0.0;0.0
400;Totaal opdrachtgevers;Totaal;Alkmaar;2021 1e kwartaal;19343.0;107.0;0.0;0.0
401;Totaal opdrachtgevers;Totaal;Alkmaar;2021 2e kwartaal;32367.0;199.0;0.0;0.0
402;Totaal opdrachtgevers;Totaal;Alkmaar;2021 3e kwartaal;;96.0;0.0;0.0
403;Totaal opdrachtgevers;Totaal;Alkmaar;2021 4e kwartaal;;169.0;0.0;0.0
404;Totaal opdrachtgevers;Totaal;Alkmaar;2022 1e kwartaal;28577.0;187.0;0.0;0.0
405;Totaal opdrachtgevers;Totaal;Alkmaar;2022 2e kwartaal;1593.0;6.0;0.0;0.0
406;Totaal opdrachtgevers;Totaal;Alkmaar;2022 3e kwartaal;4890.0;40.0;0.0;0.0
407;Totaal opdrachtgevers;Totaal;Alkmaar;2022 4e kwartaal;36956.0;167.0;0.0;0.0
408;Totaal opdrachtgevers;Totaal;Alkmaar;2023 1e kwartaal;;23.0;0.0;0.0
409;Totaal opdrachtgevers;Totaal;Alkmaar;2023 2e kwartaal;;281.0;0.0;0.0
410;Totaal opdrachtgevers;Totaal;Alkmaar;2023 3e kwartaal;;2.0;0.0;0.0
411;Totaal opdrachtgevers;Totaal;Alkmaar;2023 4e kwartaal;2414.0;7.0;0.0;0.0
412;Totaal opdrachtgevers;Totaal;Alkmaar;2024 1e kwartaal;1696.0;7.0;0.0;0.0
413;Totaal opdrachtgevers;Totaal;Alkmaar;2024 2e kwartaal;25575.0;168.0;0.0;0.0
414;Totaal opdrachtgevers;Totaal;Alkmaar;2024 3e kwartaal;0.0;0.0;0.0;0.0
415;Totaal opdrachtgevers;Totaal;Alkmaar;2024 4e kwartaal;12455.0;29.0;0.0;0.0
416;Totaal opdrachtgevers;Totaal;Almelo;2012 1e kwartaal;1569.0;7.0;0.0;0.0
417;Totaal opdrachtgevers;Totaal;Almelo;2012 2e kwartaal;;1.0;0.0;0.0
418;Totaal opdrachtgevers;Totaal;Almelo;2012 3e kwartaal;2378.0;13.0;0.0;0.0
419;Totaal opdrachtgevers;Totaal;Almelo;2012 4e kwartaal;3292.0;38.0;0.0;0.0
420;Totaal opdrachtgevers;Totaal;Almelo;2013 1e kwartaal;4176.0;37.0;0.0;0.0
421;Totaal opdrachtgevers;Totaal;Almelo;2013 2e kwartaal;898.0;4.0;0.0;0.0
422;Totaal opdrachtgevers;Totaal;Almelo;2013 3e kwartaal;1333.0;14.0;0.0;0.0
423;Totaal opdrachtgevers;Totaal;Almelo;2013 4e kwartaal;2040.0;12.0;0.0;0.0
424;Totaal opdrachtgevers;Totaal;Almelo;2014 1e kwartaal;4390.0;46.0;0.0;0.0
425;Totaal opdrachtgevers;Totaal;Almelo;2014 2e kwartaal;6582.0;71.0;0.0;0.0
426;Totaal opdrachtgevers;Totaal;Almelo;2014 3e kwartaal;1211.0;10.0;0.0;0.0
427;Totaal opdrachtgevers;Totaal;Almelo;2014 4e kwartaal;2572.0;23.0;0.0;0.0
428;Totaal opdrachtgevers;Totaal;Almelo;2015 1e kwartaal;6500.0;49.0;0.0;0.0
429;Totaal opdrachtgevers;Totaal;Almelo;2015 2e kwartaal;8243.0;82.0;0.0;0.0
430;Totaal opdrachtgevers;Totaal;Almelo;2015 3e kwartaal;1810.0;13.0;0.0;0.0
431;Totaal opdrachtgevers;Totaal;Almelo;2015 4e kwartaal;3673.0;26.0;0.0;0.0
432;Totaal opdrachtgevers;Totaal;Almelo;2016 1e kwartaal;5537.0;38.0;0.0;0.0
433;Totaal opdrachtgevers;Totaal;Almelo;2016 2e kwartaal;4943.0;55.0;0.0;0.0
434;Totaal opdrachtgevers;Totaal;Almelo;2016 3e kwartaal;2467.0;14.0;0.0;0.0
435;Totaal opdrachtgevers;Totaal;Almelo;2016 4e kwartaal;16495.0;117.0;0.0;0.0
436;Totaal opdrachtgevers;Totaal;Almelo;2017 1e kwartaal;7052.0;53.0;0.0;0.0
437;Totaal opdrachtgevers;Totaal;Almelo;2017 2e kwartaal;3760.0;23.0;0.0;0.0
438;Totaal opdrachtgevers;Totaal;Almelo;2017 3e kwartaal;3948.0;24.0;0.0;0.0
439;Totaal opdrachtgevers;Totaal;Almelo;2017 4e kwartaal;8903.0;71.0;0.0;0.0
440;Totaal opdrachtgevers;Totaal;Almelo;2018 1e kwartaal;4835.0;33.0;0.0;0.0
441;Totaal opdrachtgevers;Totaal;Almelo;2018 2e kwartaal;4002.0;17.0;0.0;0.0
442;Totaal opdrachtgevers;Totaal;Almelo;2018 3e kwartaal;5582.0;33.0;0.0;0.0
443;Totaal opdrachtgevers;Totaal;Almelo;2018 4e kwartaal;6342.0;44.0;0.0;0.0
444;Totaal opdrachtgevers;Totaal;Almelo;2019 1e kwartaal;9206.0;71.0;0.0;0.0
445;Totaal opdrachtgevers;Totaal;Almelo;2019 2e kwartaal;;48.0;0.0;0.0
446;Totaal opdrachtgevers;Totaal;Almelo;2019 3e kwartaal;6237.0;34.0;0.0;0.0
447;Totaal opdrachtgevers;Totaal;Almelo;2019 4e kwartaal;5345.0;22.0;0.0;0.0
448;Totaal opdrachtgevers;Totaal;Almelo;2020 1e kwartaal;4019.0;18.0;0.0;0.0
449;Totaal opdrachtgevers;Totaal;Almelo;2020 2e kwartaal;4927.0;30.0;0.0;0.0
450;Totaal opdrachtgevers;Totaal;Almelo;2020 3e kwartaal;1938.0;14.0;0.0;0.0
451;Totaal opdrachtgevers;Totaal;Almelo;2020 4e kwartaal;;102.0;0.0;0.0
452;Totaal opdrachtgevers;Totaal;Almelo;2021 1e kwartaal;8171.0;53.0;0.0;0.0
453;Totaal opdrachtgevers;Totaal;Almelo;2021 2e kwartaal;4237.0;23.0;0.0;0.0
454;Totaal opdrachtgevers;Totaal;Almelo;2021 3e kwartaal;8063.0;56.0;0.0;0.0
455;Totaal opdrachtgevers;Totaal;Almelo;2021 4e kwartaal;3363.0;19.0;0.0;0.0
456;Totaal opdrachtgevers;Totaal;Almelo;2022 1e kwartaal;5696.0;43.0;0.0;0.0
457;Totaal opdrachtgevers;Totaal;Almelo;2022 2e kwartaal;4185.0;14.0;0.0;0.0
458;Totaal opdrachtgevers;Totaal;Almelo;2022 3e kwartaal;3416.0;15.0;0.0;0.0
459;Totaal opdrachtgevers;Totaal;Almelo;2022 4e kwartaal;4565.0;32.0;0.0;0.0
460;Totaal opdrachtgevers;Totaal;Almelo;2023 1e kwartaal;7101.0;31.0;0.0;0.0
461;Totaal opdrachtgevers;Totaal;Almelo;2023 2e kwartaal;;18.0;0.0;0.0
462;Totaal opdrachtgevers;Totaal;Almelo;2023 3e kwartaal;3617.0;13.0;0.0;0.0
463;Totaal opdrachtgevers;Totaal;Almelo;2023 4e kwartaal;5894.0;39.0;0.0;0.0
464;Totaal opdrachtgevers;Totaal;Almelo;2024 1e kwartaal;11089.0;56.0;0.0;0.0
465;Totaal opdrachtgevers;Totaal;Almelo;2024 2e kwartaal;19987.0;126.0;0.0;0.0
466;Totaal opdrachtgevers;Totaal;Almelo;2024 3e kwartaal;12477.0;104.0;0.0;0.0
467;Totaal opdrachtgevers;Totaal;Almelo;2024 4e kwartaal;5659.0;35.0;0.0;0.0
468;Totaal opdrachtgevers;Totaal;Almere;2012 1e kwartaal;7900.0;66.0;0.0;0.0
469;Totaal opdrachtgevers;Totaal;Almere;2012 2e kwartaal;27675.0;267.0;0.0;0.0
470;Totaal opdrachtgevers;Totaal;Almere;2012 3e kwartaal;11432.0;89.0;0.0;0.0
471;Totaal opdrachtgevers;Totaal;Almere;2012 4e kwartaal;;91.0;0.0;0.0
472;Totaal opdrachtgevers;Totaal;Almere;2013 1e kwartaal;11135.0;109.0;0.0;0.0
473;Totaal opdrachtgevers;Totaal;Almere;2013 2e kwartaal;11748.0;126.0;0.0;0.0
474;Totaal opdrachtgevers;Totaal;Almere;2013 3e kwartaal;7391.0;63.0;0.0;0.0
475;Totaal opdrachtgevers;Totaal;Almere;2013 4e kwartaal;20205.0;201.0;0.0;0.0
476;Totaal opdrachtgevers;Totaal;Almere;2014 1e kwartaal;9719.0;86.0;0.0;0.0
477;Totaal opdrachtgevers;Totaal;Almere;2014 2e kwartaal;22996.0;272.0;0.0;0.0
478;Totaal opdrachtgevers;Totaal;Almere;2014 3e kwartaal;11621.0;146.0;0.0;0.0
479;Totaal opdrachtgevers;Totaal;Almere;2014 4e kwartaal;15804.0;136.0;0.0;0.0
480;Totaal opdrachtgevers;Totaal;Almere;2015 1e kwartaal;29569.0;341.0;0.0;0.0
481;Totaal opdrachtgevers;Totaal;Almere;2015 2e kwartaal;23613.0;297.0;0.0;0.0
482;Totaal opdrachtgevers;Totaal;Almere;2015 3e kwartaal;29815.0;338.0;0.0;1.0
483;Totaal opdrachtgevers;Totaal;Almere;2015 4e kwartaal;36735.0;336.0;0.0;0.0
484;Totaal opdrachtgevers;Totaal;Almere;2016 1e kwartaal;38143.0;377.0;0.0;0.0
485;Totaal opdrachtgevers;Totaal;Almere;2016 2e kwartaal;23280.0;178.0;0.0;0.0
486;Totaal opdrachtgevers;Totaal;Almere;2016 3e kwartaal;;241.0;0.0;0.0
487;Totaal opdrachtgevers;Totaal;Almere;2016 4e kwartaal;55384.0;394.0;0.0;0.0
488;Totaal opdrachtgevers;Totaal;Almere;2017 1e kwartaal;73358.0;526.0;0.0;0.0
489;Totaal opdrachtgevers;Totaal;Almere;2017 2e kwartaal;65012.0;468.0;0.0;0.0
490;Totaal opdrachtgevers;Totaal;Almere;2017 3e kwartaal;122848.0;912.0;0.0;0.0
491;Totaal opdrachtgevers;Totaal;Almere;2017 4e kwartaal;57110.0;426.0;0.0;0.0
492;Totaal opdrachtgevers;Totaal;Almere;2018 1e kwartaal;57781.0;445.0;0.0;0.0
493;Totaal opdrachtgevers;Totaal;Almere;2018 2e kwartaal;45313.0;279.0;0.0;0.0
494;Totaal opdrachtgevers;Totaal;Almere;2018 3e kwartaal;53978.0;357.0;0.0;0.0
495;Totaal opdrachtgevers;Totaal;Almere;2018 4e kwartaal;74076.0;526.0;0.0;4.0
496;Totaal opdrachtgevers;Totaal;Almere;2019 1e kwartaal;39910.0;285.0;0.0;0.0
497;Totaal opdrachtgevers;Totaal;Almere;2019 2e kwartaal;;184.0;0.0;0.0
498;Totaal opdrachtgevers;Totaal;Almere;2019 3e kwartaal;44938.0;260.0;0.0;0.0
499;Totaal opdrachtgevers;Totaal;Almere;2019 4e kwartaal;77952.0;510.0;0.0;1.0
500;Totaal opdrachtgevers;Totaal;Almere;2020 1e kwartaal;72194.0;433.0;0.0;0.0
501;Totaal opdrachtgevers;Totaal;Almere;2020 2e kwartaal;;307.0;0.0;0.0
502;Totaal opdrachtgevers;Totaal;Almere;2020 3e kwartaal;;447.0;0.0;0.0
503;Totaal opdrachtgevers;Totaal;Almere;2020 4e kwartaal;68647.0;513.0;0.0;0.0
504;Totaal opdrachtgevers;Totaal;Almere;2021 1e kwartaal;;306.0;0.0;0.0
505;Totaal opdrachtgevers;Totaal;Almere;2021 2e kwartaal;41682.0;299.0;0.0;0.0
506;Totaal opdrachtgevers;Totaal;Almere;2021 3e kwartaal;33497.0;269.0;0.0;0.0
507;Totaal opdrachtgevers;Totaal;Almere;2021 4e kwartaal;42129.0;275.0;0.0;0.0
508;Totaal opdrachtgevers;Totaal;Almere;2022 1e kwartaal;34172.0;214.0;0.0;0.0
509;Totaal opdrachtgevers;Totaal;Almere;2022 2e kwartaal;25151.0;132.0;0.0;0.0
510;Totaal opdrachtgevers;Totaal;Almere;2022 3e kwartaal;34182.0;187.0;0.0;0.0
511;Totaal opdrachtgevers;Totaal;Almere;2022 4e kwartaal;;393.0;0.0;0.0
512;Totaal opdrachtgevers;Totaal;Almere;2023 1e kwartaal;19494.0;186.0;0.0;0.0
513;Totaal opdrachtgevers;Totaal;Almere;2023 2e kwartaal;40988.0;172.0;0.0;0.0
514;Totaal opdrachtgevers;Totaal;Almere;2023 3e kwartaal;;77.0;0.0;0.0
515;Totaal opdrachtgevers;Totaal;Almere;2023 4e kwartaal;46796.0;283.0;0.0;12.0
516;Totaal opdrachtgevers;Totaal;Almere;2024 1e kwartaal;;127.0;0.0;0.0
517;Totaal opdrachtgevers;Totaal;Almere;2024 2e kwartaal;30175.0;218.0;0.0;0.0
518;Totaal opdrachtgevers;Totaal;Almere;2024 3e kwartaal;22171.0;134.0;0.0;0.0
519;Totaal opdrachtgevers;Totaal;Almere;2024 4e kwartaal;23399.0;136.0;0.0;0.0
520;Totaal opdrachtgevers;Totaal;Alphen aan den Rijn;2012 1e kwartaal;650.0;4.0;0.0;0.0
521;Totaal opdrachtgevers;Totaal;Alphen aan den Rijn;2012 2e kwartaal;;29.0;0.0;0.0
522;Totaal opdrachtgevers;Totaal;Alphen aan den Rijn;2012 3e kwartaal;;1.0;0.0;0.0
