ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
665;80 tot 85 jaar;2051;264278;253594;9612;804;268;11337;10401;861;75
666;80 tot 85 jaar;2052;263031;252466;9510;794;261;11184;10261;849;74
667;80 tot 85 jaar;2053;258944;248539;9359;786;260;10957;10053;832;72
668;80 tot 85 jaar;2054;250939;240735;9178;776;250;10579;9706;803;70
669;80 tot 85 jaar;2055;239798;229798;8994;757;249;10049;9220;763;66
670;80 tot 85 jaar;2056;228498;218673;8850;738;237;9507;8722;722;63
671;80 tot 85 jaar;2057;219649;209943;8749;724;233;9035;8289;686;60
672;80 tot 85 jaar;2058;213053;203418;8693;710;232;8652;7938;657;57
673;80 tot 85 jaar;2059;210739;201120;8687;702;230;8445;7748;641;56
674;80 tot 85 jaar;2060;209926;200293;8716;693;224;8302;7617;630;55
675;85 tot 90 jaar;2016;46188;44584;1432;145;27;5844;5364;437;43
676;85 tot 90 jaar;2017;48857;47211;1474;145;27;5795;5319;433;43
677;85 tot 90 jaar;2018;51484;49744;1563;148;29;5823;5345;435;43
678;85 tot 90 jaar;2019;53661;51858;1622;152;29;5750;5278;430;42
679;85 tot 90 jaar;2020;56101;54204;1709;159;29;5740;5269;429;42
680;85 tot 90 jaar;2021;58394;56419;1781;164;30;5685;5218;425;42
681;85 tot 90 jaar;2022;60980;58891;1885;172;32;5689;5222;425;42
682;85 tot 90 jaar;2023;63395;61224;1962;177;32;5639;5175;422;42
683;85 tot 90 jaar;2024;66930;64644;2069;184;33;5741;5270;429;42
684;85 tot 90 jaar;2025;70233;67838;2167;193;35;5802;5325;434;43
685;85 tot 90 jaar;2026;73952;71418;2307;193;34;5918;5432;442;44
686;85 tot 90 jaar;2027;76629;73981;2414;199;35;5967;5477;446;44
687;85 tot 90 jaar;2028;79965;77167;2551;210;37;6116;5614;457;45
688;85 tot 90 jaar;2029;84388;81435;2689;224;40;6277;5762;469;46
689;85 tot 90 jaar;2030;89459;86358;2823;237;41;6508;5973;487;48
690;85 tot 90 jaar;2031;92474;89243;2938;250;43;6622;6078;495;49
691;85 tot 90 jaar;2032;105586;102148;3137;258;43;7279;6681;544;54
692;85 tot 90 jaar;2033;115534;111923;3300;267;44;7821;7178;585;58
693;85 tot 90 jaar;2034;121866;118115;3432;275;44;8169;7498;611;60
694;85 tot 90 jaar;2035;125817;121942;3542;283;50;8404;7714;628;62
695;85 tot 90 jaar;2036;129184;125184;3658;291;51;8653;7942;647;64
696;85 tot 90 jaar;2037;127427;123328;3748;298;53;8508;7809;636;63
697;85 tot 90 jaar;2038;127705;123486;3859;306;54;8490;7792;635;63
698;85 tot 90 jaar;2039;128751;124398;3984;314;55;8556;7853;640;63
699;85 tot 90 jaar;2040;130800;126305;4113;325;57;8685;7972;649;64
700;85 tot 90 jaar;2041;133337;128699;4247;333;58;8843;8117;661;65
701;85 tot 90 jaar;2042;136759;131972;4383;343;61;9054;8310;677;67
702;85 tot 90 jaar;2043;139922;134996;4514;351;61;9227;8469;690;68
703;85 tot 90 jaar;2044;143754;138699;4637;357;61;9429;8654;705;70
704;85 tot 90 jaar;2045;148007;142826;4757;363;61;9645;8853;721;71
705;85 tot 90 jaar;2046;152117;146831;4856;369;61;9835;9027;735;73
706;85 tot 90 jaar;2047;156487;151101;4954;372;60;10052;9226;752;74
707;85 tot 90 jaar;2048;160641;155175;5034;373;59;10239;9397;766;76
708;85 tot 90 jaar;2049;164962;159422;5110;372;58;10408;9553;778;77
709;85 tot 90 jaar;2050;169078;163481;5168;370;59;10550;9683;789;78
710;85 tot 90 jaar;2051;171905;166271;5209;368;57;10621;9749;794;78
711;85 tot 90 jaar;2052;173202;167549;5230;367;56;10595;9725;792;78
712;85 tot 90 jaar;2053;174057;168393;5240;368;56;10538;9672;788;78
713;85 tot 90 jaar;2054;174616;168954;5239;368;55;10461;9602;782;77
714;85 tot 90 jaar;2055;176790;171131;5239;365;55;10436;9579;780;77
715;85 tot 90 jaar;2056;178209;172576;5220;360;53;10389;9535;777;77
716;85 tot 90 jaar;2057;178262;172678;5178;354;52;10270;9426;768;76
717;85 tot 90 jaar;2058;176173;170659;5117;346;51;10072;9245;753;74
718;85 tot 90 jaar;2059;171267;165838;5040;339;50;9725;8926;727;72
719;85 tot 90 jaar;2060;164521;159176;4965;331;49;9253;8493;692;68
720;90 tot 95 jaar;2016;10251;9939;275;33;4;2639;2443;171;25
721;90 tot 95 jaar;2017;11096;10764;295;33;4;2609;2415;169;25
722;90 tot 95 jaar;2018;11939;11589;313;33;4;2546;2357;165;24
723;90 tot 95 jaar;2019;12768;12397;333;34;4;2533;2345;164;24
724;90 tot 95 jaar;2020;13598;13205;354;35;4;2530;2342;164;24
725;90 tot 95 jaar;2021;14580;14164;375;36;5;2610;2416;169;25
726;90 tot 95 jaar;2022;15599;15166;391;37;5;2626;2431;170;25
727;90 tot 95 jaar;2023;16605;16142;419;39;5;2668;2470;173;25
728;90 tot 95 jaar;2024;17463;16977;441;40;5;2668;2470;173;25
729;90 tot 95 jaar;2025;18433;17918;468;42;5;2699;2498;175;26
730;90 tot 95 jaar;2026;19379;18837;494;43;5;2708;2506;176;26
731;90 tot 95 jaar;2027;20456;19878;528;45;5;2746;2542;178;26
732;90 tot 95 jaar;2028;21464;20857;555;47;5;2764;2559;179;26
733;90 tot 95 jaar;2029;22928;22283;590;49;6;2853;2641;185;27
734;90 tot 95 jaar;2030;24310;23626;626;52;6;2935;2717;190;28
735;90 tot 95 jaar;2031;25888;25160;667;55;6;3037;2811;197;29
736;90 tot 95 jaar;2032;27055;26284;709;56;6;3104;2873;201;30
737;90 tot 95 jaar;2033;28534;27710;759;59;6;3217;2977;209;31
738;90 tot 95 jaar;2034;30592;29715;808;62;7;3356;3106;218;32
739;90 tot 95 jaar;2035;32900;31969;859;65;7;3529;3266;229;34
740;90 tot 95 jaar;2036;34304;33325;904;68;7;3625;3355;235;35
741;90 tot 95 jaar;2037;40202;39154;968;72;8;4075;3772;264;39
742;90 tot 95 jaar;2038;44437;43328;1026;75;8;4423;4094;287;42
743;90 tot 95 jaar;2039;47072;45913;1073;78;8;4642;4297;301;44
744;90 tot 95 jaar;2040;48688;47478;1120;81;9;4790;4433;311;46
745;90 tot 95 jaar;2041;49956;48698;1165;84;9;4930;4563;320;47
746;90 tot 95 jaar;2042;49966;48660;1209;88;9;4908;4543;318;47
747;90 tot 95 jaar;2043;50869;49507;1261;91;10;4959;4590;322;47
748;90 tot 95 jaar;2044;51971;50550;1316;95;10;5048;4672;328;48
749;90 tot 95 jaar;2045;53445;51966;1371;98;10;5168;4784;335;49
750;90 tot 95 jaar;2046;55080;53543;1426;101;10;5309;4914;344;51
751;90 tot 95 jaar;2047;57137;55542;1480;104;11;5471;5064;355;52
752;90 tot 95 jaar;2048;59147;57492;1537;107;11;5622;5203;365;54
753;90 tot 95 jaar;2049;61445;59735;1590;109;11;5785;5355;375;55
754;90 tot 95 jaar;2050;63966;62200;1644;111;11;5961;5517;387;57
755;90 tot 95 jaar;2051;66377;64560;1694;112;11;6122;5667;397;58
756;90 tot 95 jaar;2052;69015;67150;1740;114;11;6304;5835;409;60
757;90 tot 95 jaar;2053;71537;69626;1784;116;11;6464;5983;419;62
758;90 tot 95 jaar;2054;74212;72260;1824;117;11;6612;6120;429;63
759;90 tot 95 jaar;2055;76852;74864;1860;117;11;6749;6247;438;64
760;90 tot 95 jaar;2056;78797;76777;1891;118;11;6828;6320;443;65
761;90 tot 95 jaar;2057;80051;78005;1917;118;11;6855;6345;445;65
762;90 tot 95 jaar;2058;81158;79090;1939;118;11;6856;6346;445;65
763;90 tot 95 jaar;2059;82261;80174;1958;118;11;6857;6347;445;65
764;90 tot 95 jaar;2060;84396;82294;1973;118;11;6896;6383;447;66
765;95 jaar of ouder;2016;932;892;30;5;5;703;660;41;2
766;95 jaar of ouder;2017;1083;1037;35;5;6;760;714;44;2
767;95 jaar of ouder;2018;1190;1138;40;6;6;802;753;46;3
768;95 jaar of ouder;2019;1355;1300;43;6;6;819;769;47;3
769;95 jaar of ouder;2020;1472;1418;44;5;5;814;764;47;3
770;95 jaar of ouder;2021;1585;1527;47;6;5;794;745;46;3
771;95 jaar of ouder;2022;1728;1667;50;6;5;798;749;46;3
772;95 jaar of ouder;2023;1871;1804;56;6;5;796;747;46;3
773;95 jaar of ouder;2024;2032;1960;60;6;6;810;760;47;3
774;95 jaar of ouder;2025;2186;2110;64;6;6;823;772;48;3
775;95 jaar of ouder;2026;2372;2290;69;7;6;855;802;50;3
776;95 jaar of ouder;2027;2562;2475;74;7;6;870;817;50;3
777;95 jaar of ouder;2028;2754;2661;80;7;6;892;837;52;3
778;95 jaar of ouder;2029;2921;2823;84;8;6;909;853;53;3
779;95 jaar of ouder;2030;3120;3016;89;8;7;935;878;54;3
780;95 jaar of ouder;2031;3328;3217;96;8;7;959;900;56;3
781;95 jaar of ouder;2032;3573;3455;102;9;7;994;933;58;3
782;95 jaar of ouder;2033;3805;3679;109;9;8;1027;964;60;3
783;95 jaar of ouder;2034;4134;4000;116;10;8;1080;1014;63;3
784;95 jaar of ouder;2035;4452;4307;126;10;9;1136;1066;66;4
785;95 jaar of ouder;2036;4808;4651;137;11;9;1198;1125;69;4
786;95 jaar of ouder;2037;5083;4919;144;11;9;1247;1171;72;4
787;95 jaar of ouder;2038;5437;5259;156;12;10;1309;1229;76;4
788;95 jaar of ouder;2039;5949;5758;168;13;10;1393;1308;81;4
789;95 jaar of ouder;2040;6507;6302;180;14;11;1487;1396;86;5
790;95 jaar of ouder;2041;6848;6630;191;15;12;1555;1460;90;5
791;95 jaar of ouder;2042;8280;8041;210;16;13;1775;1666;103;6
792;95 jaar of ouder;2043;9244;8987;227;17;13;1952;1833;113;6
793;95 jaar of ouder;2044;9813;9539;242;18;14;2069;1942;120;7
794;95 jaar of ouder;2045;10200;9912;254;19;15;2158;2026;125;7
795;95 jaar of ouder;2046;10523;10221;267;20;15;2230;2094;129;7
796;95 jaar of ouder;2047;10850;10533;280;21;16;2284;2145;132;7
797;95 jaar of ouder;2048;11338;11008;293;21;16;2366;2221;137;8
798;95 jaar of ouder;2049;11792;11446;307;22;17;2440;2291;141;8
799;95 jaar of ouder;2050;12310;11949;321;23;17;2528;2373;147;8
800;95 jaar of ouder;2051;12861;12483;338;23;17;2612;2453;151;8
801;95 jaar of ouder;2052;13539;13143;354;24;18;2719;2552;158;9
802;95 jaar of ouder;2053;14246;13831;372;25;18;2827;2654;164;9
803;95 jaar of ouder;2054;15026;14592;390;25;19;2938;2759;170;9
804;95 jaar of ouder;2055;15891;15437;409;26;19;3069;2881;178;10
805;95 jaar of ouder;2056;16723;16251;426;27;19;3185;2990;185;10
806;95 jaar of ouder;2057;17673;17180;446;27;20;3318;3115;192;11
807;95 jaar of ouder;2058;18597;18086;463;28;20;3442;3231;200;11
808;95 jaar of ouder;2059;19604;19074;480;29;21;3566;3348;207;11
809;95 jaar of ouder;2060;20640;20094;496;29;21;3686;3460;214;12
