ID;Uitvoerkenmerken;Perioden;GroeiUitvoer_1;BijdrageAanTotaleGroeiUitvoer_2
1204;55 Etherische oliën, parfumerieën, ze...;2018;-701.0;0.0
1205;55 Etherische oliën, parfumerieën, ze...;2019;307187.0;0.1
1206;55 Etherische oliën, parfumerieën, ze...;2020;182383.0;0.0
1207;55 Etherische oliën, parfumerieën, ze...;2021;908999.0;0.2
1208;55 Etherische oliën, parfumerieën, ze...;2022;;
1209;56 Kunstmatige meststoffen;2010;;
1210;56 Kunstmatige meststoffen;2011;;
1211;56 Kunstmatige meststoffen;2012;350100.0;0.1
1212;56 Kunstmatige meststoffen;2013;-148597.0;0.0
1213;56 Kunstmatige meststoffen;2014;-91369.0;0.0
1214;56 Kunstmatige meststoffen;2015;;
1215;56 Kunstmatige meststoffen;2016;-383797.0;-0.1
1216;56 Kunstmatige meststoffen;2017;-34206.0;0.0
1217;56 Kunstmatige meststoffen;2018;-99216.0;0.0
1218;56 Kunstmatige meststoffen;2019;195658.0;0.0
1219;56 Kunstmatige meststoffen;2020;-162021.0;0.0
1220;56 Kunstmatige meststoffen;2021;667440.0;0.1
1221;56 Kunstmatige meststoffen;2022;;
1222;57 Kunststof in primaire vormen;2010;;
1223;57 Kunststof in primaire vormen;2011;;
1224;57 Kunststof in primaire vormen;2012;332199.0;0.1
1225;57 Kunststof in primaire vormen;2013;92700.0;0.0
1226;57 Kunststof in primaire vormen;2014;260184.0;0.1
1227;57 Kunststof in primaire vormen;2015;;
1228;57 Kunststof in primaire vormen;2016;-906794.0;-0.2
1229;57 Kunststof in primaire vormen;2017;1277723.0;0.3
1230;57 Kunststof in primaire vormen;2018;456192.0;0.1
1231;57 Kunststof in primaire vormen;2019;-1143779.0;-0.2
1232;57 Kunststof in primaire vormen;2020;-852691.0;-0.2
1233;57 Kunststof in primaire vormen;2021;5145481.0;1.1
1234;57 Kunststof in primaire vormen;2022;;
1235;58 Werken van kunststof n.a.g.;2010;;
1236;58 Werken van kunststof n.a.g.;2011;;
1237;58 Werken van kunststof n.a.g.;2012;2086.0;0.0
1238;58 Werken van kunststof n.a.g.;2013;119283.0;0.0
1239;58 Werken van kunststof n.a.g.;2014;1558.0;0.0
1240;58 Werken van kunststof n.a.g.;2015;;
1241;58 Werken van kunststof n.a.g.;2016;51945.0;0.0
1242;58 Werken van kunststof n.a.g.;2017;81647.0;0.0
1243;58 Werken van kunststof n.a.g.;2018;137115.0;0.0
1244;58 Werken van kunststof n.a.g.;2019;291433.0;0.1
1245;58 Werken van kunststof n.a.g.;2020;-112468.0;0.0
1246;58 Werken van kunststof n.a.g.;2021;613339.0;0.1
1247;58 Werken van kunststof n.a.g.;2022;;
1248;59 Andere chemische producten, n.a.g.;2010;;
1249;59 Andere chemische producten, n.a.g.;2011;;
1250;59 Andere chemische producten, n.a.g.;2012;-139608.0;0.0
1251;59 Andere chemische producten, n.a.g.;2013;308846.0;0.1
1252;59 Andere chemische producten, n.a.g.;2014;570559.0;0.1
1253;59 Andere chemische producten, n.a.g.;2015;;
1254;59 Andere chemische producten, n.a.g.;2016;456359.0;0.1
1255;59 Andere chemische producten, n.a.g.;2017;1159154.0;0.3
1256;59 Andere chemische producten, n.a.g.;2018;1405673.0;0.3
1257;59 Andere chemische producten, n.a.g.;2019;476770.0;0.1
1258;59 Andere chemische producten, n.a.g.;2020;1916063.0;0.4
1259;59 Andere chemische producten, n.a.g.;2021;4377029.0;0.9
1260;59 Andere chemische producten, n.a.g.;2022;;
1261;6 Fabricaten hoofdzakelijk gerangschi...;2010;;
1262;6 Fabricaten hoofdzakelijk gerangschi...;2011;;
1263;6 Fabricaten hoofdzakelijk gerangschi...;2012;-1161797.0;-0.3
1264;6 Fabricaten hoofdzakelijk gerangschi...;2013;-293101.0;-0.1
1265;6 Fabricaten hoofdzakelijk gerangschi...;2014;2522555.0;0.6
1266;6 Fabricaten hoofdzakelijk gerangschi...;2015;;
1267;6 Fabricaten hoofdzakelijk gerangschi...;2016;923951.0;0.2
1268;6 Fabricaten hoofdzakelijk gerangschi...;2017;3382135.0;0.8
1269;6 Fabricaten hoofdzakelijk gerangschi...;2018;902594.0;0.2
1270;6 Fabricaten hoofdzakelijk gerangschi...;2019;-532677.0;-0.1
1271;6 Fabricaten hoofdzakelijk gerangschi...;2020;-2569340.0;-0.5
1272;6 Fabricaten hoofdzakelijk gerangschi...;2021;11212652.0;2.3
1273;6 Fabricaten hoofdzakelijk gerangschi...;2022;;
1274;60 Onderdelen van complete fabrieksin...;2010;;
1275;60 Onderdelen van complete fabrieksin...;2011;;
1276;60 Onderdelen van complete fabrieksin...;2012;;
1277;60 Onderdelen van complete fabrieksin...;2013;;
1278;60 Onderdelen van complete fabrieksin...;2014;;
1279;60 Onderdelen van complete fabrieksin...;2015;;
1280;60 Onderdelen van complete fabrieksin...;2016;;
1281;60 Onderdelen van complete fabrieksin...;2017;;
1282;60 Onderdelen van complete fabrieksin...;2018;0.0;0.0
1283;60 Onderdelen van complete fabrieksin...;2019;;
1284;60 Onderdelen van complete fabrieksin...;2020;;
1285;60 Onderdelen van complete fabrieksin...;2021;;
1286;60 Onderdelen van complete fabrieksin...;2022;;
1287;61 Leder en lederwaren, bereide pelte...;2010;;
1288;61 Leder en lederwaren, bereide pelte...;2011;;
1289;61 Leder en lederwaren, bereide pelte...;2012;8551.0;0.0
1290;61 Leder en lederwaren, bereide pelte...;2013;21940.0;0.0
1291;61 Leder en lederwaren, bereide pelte...;2014;-6719.0;0.0
1292;61 Leder en lederwaren, bereide pelte...;2015;;
1293;61 Leder en lederwaren, bereide pelte...;2016;-19814.0;0.0
1294;61 Leder en lederwaren, bereide pelte...;2017;7238.0;0.0
1295;61 Leder en lederwaren, bereide pelte...;2018;-19756.0;0.0
1296;61 Leder en lederwaren, bereide pelte...;2019;-3433.0;0.0
1297;61 Leder en lederwaren, bereide pelte...;2020;-35987.0;0.0
1298;61 Leder en lederwaren, bereide pelte...;2021;12591.0;0.0
1299;61 Leder en lederwaren, bereide pelte...;2022;;
1300;62 Rubberwaren, n.a.g.;2010;;
1301;62 Rubberwaren, n.a.g.;2011;;
1302;62 Rubberwaren, n.a.g.;2012;-53369.0;0.0
1303;62 Rubberwaren, n.a.g.;2013;68471.0;0.0
1304;62 Rubberwaren, n.a.g.;2014;104910.0;0.0
1305;62 Rubberwaren, n.a.g.;2015;;
1306;62 Rubberwaren, n.a.g.;2016;162730.0;0.0
1307;62 Rubberwaren, n.a.g.;2017;53837.0;0.0
1308;62 Rubberwaren, n.a.g.;2018;-28934.0;0.0
1309;62 Rubberwaren, n.a.g.;2019;133177.0;0.0
1310;62 Rubberwaren, n.a.g.;2020;-253199.0;0.0
1311;62 Rubberwaren, n.a.g.;2021;541337.0;0.1
1312;62 Rubberwaren, n.a.g.;2022;;
1313;63 Kurk- en houtwaren, behalve meubelen;2010;;
1314;63 Kurk- en houtwaren, behalve meubelen;2011;;
1315;63 Kurk- en houtwaren, behalve meubelen;2012;49669.0;0.0
1316;63 Kurk- en houtwaren, behalve meubelen;2013;36973.0;0.0
1317;63 Kurk- en houtwaren, behalve meubelen;2014;90475.0;0.0
1318;63 Kurk- en houtwaren, behalve meubelen;2015;;
1319;63 Kurk- en houtwaren, behalve meubelen;2016;15379.0;0.0
1320;63 Kurk- en houtwaren, behalve meubelen;2017;86395.0;0.0
1321;63 Kurk- en houtwaren, behalve meubelen;2018;37856.0;0.0
1322;63 Kurk- en houtwaren, behalve meubelen;2019;55837.0;0.0
1323;63 Kurk- en houtwaren, behalve meubelen;2020;5066.0;0.0
1324;63 Kurk- en houtwaren, behalve meubelen;2021;319121.0;0.1
1325;63 Kurk- en houtwaren, behalve meubelen;2022;;
1326;64 Papier, karton en artikelen;2010;;
1327;64 Papier, karton en artikelen;2011;;
1328;64 Papier, karton en artikelen;2012;-86912.0;0.0
1329;64 Papier, karton en artikelen;2013;123853.0;0.0
1330;64 Papier, karton en artikelen;2014;249698.0;0.1
1331;64 Papier, karton en artikelen;2015;;
1332;64 Papier, karton en artikelen;2016;-107258.0;0.0
1333;64 Papier, karton en artikelen;2017;256806.0;0.1
1334;64 Papier, karton en artikelen;2018;165157.0;0.0
1335;64 Papier, karton en artikelen;2019;-66201.0;0.0
1336;64 Papier, karton en artikelen;2020;-143722.0;0.0
1337;64 Papier, karton en artikelen;2021;1091692.0;0.2
1338;64 Papier, karton en artikelen;2022;;
1339;65 Garens, weefsels e.d.;2010;;
1340;65 Garens, weefsels e.d.;2011;;
1341;65 Garens, weefsels e.d.;2012;-123102.0;0.0
1342;65 Garens, weefsels e.d.;2013;123942.0;0.0
1343;65 Garens, weefsels e.d.;2014;243223.0;0.1
1344;65 Garens, weefsels e.d.;2015;;
1345;65 Garens, weefsels e.d.;2016;211219.0;0.1
1346;65 Garens, weefsels e.d.;2017;302676.0;0.1
1347;65 Garens, weefsels e.d.;2018;68854.0;0.0
1348;65 Garens, weefsels e.d.;2019;171668.0;0.0
1349;65 Garens, weefsels e.d.;2020;1983.0;0.0
1350;65 Garens, weefsels e.d.;2021;688270.0;0.1
1351;65 Garens, weefsels e.d.;2022;;
1352;66 Fabricaten van niet-metaalhoudende...;2010;;
1353;66 Fabricaten van niet-metaalhoudende...;2011;;
1354;66 Fabricaten van niet-metaalhoudende...;2012;35324.0;0.0
1355;66 Fabricaten van niet-metaalhoudende...;2013;69736.0;0.0
1356;66 Fabricaten van niet-metaalhoudende...;2014;80609.0;0.0
1357;66 Fabricaten van niet-metaalhoudende...;2015;;
1358;66 Fabricaten van niet-metaalhoudende...;2016;215134.0;0.1
1359;66 Fabricaten van niet-metaalhoudende...;2017;112556.0;0.0
1360;66 Fabricaten van niet-metaalhoudende...;2018;2340.0;0.0
1361;66 Fabricaten van niet-metaalhoudende...;2019;;
1362;66 Fabricaten van niet-metaalhoudende...;2020;-25227.0;0.0
1363;66 Fabricaten van niet-metaalhoudende...;2021;637851.0;0.1
1364;66 Fabricaten van niet-metaalhoudende...;2022;;
1365;67 IJzer en staal;2010;;
1366;67 IJzer en staal;2011;;
1367;67 IJzer en staal;2012;-760441.0;-0.2
1368;67 IJzer en staal;2013;-681545.0;-0.2
1369;67 IJzer en staal;2014;513817.0;0.1
1370;67 IJzer en staal;2015;;
1371;67 IJzer en staal;2016;-426939.0;-0.1
1372;67 IJzer en staal;2017;1330885.0;0.3
1373;67 IJzer en staal;2018;-737.0;0.0
1374;67 IJzer en staal;2019;-903526.0;-0.2
1375;67 IJzer en staal;2020;-1408837.0;-0.3
1376;67 IJzer en staal;2021;3582669.0;0.7
1377;67 IJzer en staal;2022;;
1378;68 Non-ferrometalen;2010;;
1379;68 Non-ferrometalen;2011;;
1380;68 Non-ferrometalen;2012;-246108.0;-0.1
1381;68 Non-ferrometalen;2013;-437506.0;-0.1
1382;68 Non-ferrometalen;2014;897402.0;0.2
1383;68 Non-ferrometalen;2015;;
1384;68 Non-ferrometalen;2016;160267.0;0.0
1385;68 Non-ferrometalen;2017;519346.0;0.1
1386;68 Non-ferrometalen;2018;522513.0;0.1
1387;68 Non-ferrometalen;2019;-293634.0;-0.1
1388;68 Non-ferrometalen;2020;-863530.0;-0.2
1389;68 Non-ferrometalen;2021;3038655.0;0.6
1390;68 Non-ferrometalen;2022;;
1391;69 Metaalwaren, n.a.g.;2010;;
1392;69 Metaalwaren, n.a.g.;2011;;
1393;69 Metaalwaren, n.a.g.;2012;14591.0;0.0
1394;69 Metaalwaren, n.a.g.;2013;381035.0;0.1
1395;69 Metaalwaren, n.a.g.;2014;349139.0;0.1
1396;69 Metaalwaren, n.a.g.;2015;;
1397;69 Metaalwaren, n.a.g.;2016;714080.0;0.2
1398;69 Metaalwaren, n.a.g.;2017;712395.0;0.2
1399;69 Metaalwaren, n.a.g.;2018;155301.0;0.0
1400;69 Metaalwaren, n.a.g.;2019;356198.0;0.1
1401;69 Metaalwaren, n.a.g.;2020;154113.0;0.0
1402;69 Metaalwaren, n.a.g.;2021;1300466.0;0.3
1403;69 Metaalwaren, n.a.g.;2022;;
1404;7 Machines en vervoermaterieel;2010;;
1405;7 Machines en vervoermaterieel;2011;;
1406;7 Machines en vervoermaterieel;2012;-1992972.0;-0.5
1407;7 Machines en vervoermaterieel;2013;-806850.0;-0.2
1408;7 Machines en vervoermaterieel;2014;6200527.0;1.4
1409;7 Machines en vervoermaterieel;2015;;
1410;7 Machines en vervoermaterieel;2016;3772657.0;0.9
1411;7 Machines en vervoermaterieel;2017;11726608.0;2.8
1412;7 Machines en vervoermaterieel;2018;11260091.0;2.4
1413;7 Machines en vervoermaterieel;2019;9079815.0;1.8
1414;7 Machines en vervoermaterieel;2020;-5540785.0;-1.1
1415;7 Machines en vervoermaterieel;2021;19439301.0;4.0
1416;7 Machines en vervoermaterieel;2022;;
1417;70 Onderdelen van complete fabrieksin...;2010;;
1418;70 Onderdelen van complete fabrieksin...;2011;;
1419;70 Onderdelen van complete fabrieksin...;2012;;
1420;70 Onderdelen van complete fabrieksin...;2013;;
1421;70 Onderdelen van complete fabrieksin...;2014;;
1422;70 Onderdelen van complete fabrieksin...;2015;;
1423;70 Onderdelen van complete fabrieksin...;2016;;
1424;70 Onderdelen van complete fabrieksin...;2017;;
1425;70 Onderdelen van complete fabrieksin...;2018;-1437.0;0.0
1426;70 Onderdelen van complete fabrieksin...;2019;;
1427;70 Onderdelen van complete fabrieksin...;2020;;
1428;70 Onderdelen van complete fabrieksin...;2021;;
1429;70 Onderdelen van complete fabrieksin...;2022;;
1430;71 Generatoren en motoren;2010;;
1431;71 Generatoren en motoren;2011;;
1432;71 Generatoren en motoren;2012;409162.0;0.1
1433;71 Generatoren en motoren;2013;18946.0;0.0
1434;71 Generatoren en motoren;2014;27932.0;0.0
1435;71 Generatoren en motoren;2015;;
1436;71 Generatoren en motoren;2016;251159.0;0.1
1437;71 Generatoren en motoren;2017;1906150.0;0.5
1438;71 Generatoren en motoren;2018;193170.0;0.0
1439;71 Generatoren en motoren;2019;1171509.0;0.2
1440;71 Generatoren en motoren;2020;-1558111.0;-0.3
1441;71 Generatoren en motoren;2021;-505718.0;-0.1
1442;71 Generatoren en motoren;2022;;
1443;72 Gespecialiseerde machines;2010;;
1444;72 Gespecialiseerde machines;2011;;
1445;72 Gespecialiseerde machines;2012;-2042720.0;-0.5
1446;72 Gespecialiseerde machines;2013;479462.0;0.1
1447;72 Gespecialiseerde machines;2014;1349384.0;0.3
1448;72 Gespecialiseerde machines;2015;;
1449;72 Gespecialiseerde machines;2016;-570096.0;-0.1
1450;72 Gespecialiseerde machines;2017;3639768.0;0.9
1451;72 Gespecialiseerde machines;2018;4060750.0;0.9
1452;72 Gespecialiseerde machines;2019;1543452.0;0.3
1453;72 Gespecialiseerde machines;2020;-82505.0;0.0
1454;72 Gespecialiseerde machines;2021;5363763.0;1.1
1455;72 Gespecialiseerde machines;2022;;
1456;73 Machines voor metaalbewerking;2010;;
1457;73 Machines voor metaalbewerking;2011;;
1458;73 Machines voor metaalbewerking;2012;161394.0;0.0
1459;73 Machines voor metaalbewerking;2013;-1493.0;0.0
1460;73 Machines voor metaalbewerking;2014;86261.0;0.0
1461;73 Machines voor metaalbewerking;2015;;
1462;73 Machines voor metaalbewerking;2016;4978.0;0.0
1463;73 Machines voor metaalbewerking;2017;167184.0;0.0
1464;73 Machines voor metaalbewerking;2018;-37779.0;0.0
1465;73 Machines voor metaalbewerking;2019;30984.0;0.0
1466;73 Machines voor metaalbewerking;2020;-82616.0;0.0
1467;73 Machines voor metaalbewerking;2021;95403.0;0.0
1468;73 Machines voor metaalbewerking;2022;;
1469;74 Diverse machines, n.a.g.;2010;;
1470;74 Diverse machines, n.a.g.;2011;;
1471;74 Diverse machines, n.a.g.;2012;441585.0;0.1
1472;74 Diverse machines, n.a.g.;2013;799490.0;0.2
1473;74 Diverse machines, n.a.g.;2014;500530.0;0.1
1474;74 Diverse machines, n.a.g.;2015;;
1475;74 Diverse machines, n.a.g.;2016;476108.0;0.1
1476;74 Diverse machines, n.a.g.;2017;1072766.0;0.3
1477;74 Diverse machines, n.a.g.;2018;1569745.0;0.3
1478;74 Diverse machines, n.a.g.;2019;1572305.0;0.3
1479;74 Diverse machines, n.a.g.;2020;-1235004.0;-0.2
1480;74 Diverse machines, n.a.g.;2021;1862776.0;0.4
1481;74 Diverse machines, n.a.g.;2022;;
1482;75 Kantoor- en automatische gegevensv...;2010;;
1483;75 Kantoor- en automatische gegevensv...;2011;;
1484;75 Kantoor- en automatische gegevensv...;2012;-145706.0;0.0
1485;75 Kantoor- en automatische gegevensv...;2013;-1005185.0;-0.2
1486;75 Kantoor- en automatische gegevensv...;2014;-299730.0;-0.1
1487;75 Kantoor- en automatische gegevensv...;2015;;
1488;75 Kantoor- en automatische gegevensv...;2016;-380469.0;-0.1
1489;75 Kantoor- en automatische gegevensv...;2017;-3138892.0;-0.7
1490;75 Kantoor- en automatische gegevensv...;2018;661026.0;0.1
1491;75 Kantoor- en automatische gegevensv...;2019;-260395.0;-0.1
1492;75 Kantoor- en automatische gegevensv...;2020;-252360.0;0.0
1493;75 Kantoor- en automatische gegevensv...;2021;2009474.0;0.4
1494;75 Kantoor- en automatische gegevensv...;2022;;
1495;76 Toestellen voor telecommunicatie e...;2010;;
1496;76 Toestellen voor telecommunicatie e...;2011;;
1497;76 Toestellen voor telecommunicatie e...;2012;-821405.0;-0.2
1498;76 Toestellen voor telecommunicatie e...;2013;-177759.0;0.0
1499;76 Toestellen voor telecommunicatie e...;2014;1513891.0;0.3
1500;76 Toestellen voor telecommunicatie e...;2015;;
1501;76 Toestellen voor telecommunicatie e...;2016;798006.0;0.2
1502;76 Toestellen voor telecommunicatie e...;2017;1827850.0;0.4
1503;76 Toestellen voor telecommunicatie e...;2018;371179.0;0.1
1504;76 Toestellen voor telecommunicatie e...;2019;1113775.0;0.2
1505;76 Toestellen voor telecommunicatie e...;2020;320163.0;0.1
1506;76 Toestellen voor telecommunicatie e...;2021;813714.0;0.2
1507;76 Toestellen voor telecommunicatie e...;2022;;
1508;77 Elektrische apparaten, n.a.g.;2010;;
1509;77 Elektrische apparaten, n.a.g.;2011;;
1510;77 Elektrische apparaten, n.a.g.;2012;-113430.0;0.0
1511;77 Elektrische apparaten, n.a.g.;2013;-823283.0;-0.2
1512;77 Elektrische apparaten, n.a.g.;2014;1447064.0;0.3
1513;77 Elektrische apparaten, n.a.g.;2015;;
1514;77 Elektrische apparaten, n.a.g.;2016;610204.0;0.1
1515;77 Elektrische apparaten, n.a.g.;2017;5398775.0;1.3
1516;77 Elektrische apparaten, n.a.g.;2018;2749255.0;0.6
1517;77 Elektrische apparaten, n.a.g.;2019;2642591.0;0.5
1518;77 Elektrische apparaten, n.a.g.;2020;451227.0;0.1
1519;77 Elektrische apparaten, n.a.g.;2021;5967881.0;1.2
1520;77 Elektrische apparaten, n.a.g.;2022;;
1521;78 Voertuigen voor wegvervoer;2010;;
1522;78 Voertuigen voor wegvervoer;2011;;
1523;78 Voertuigen voor wegvervoer;2012;29038.0;0.0
1524;78 Voertuigen voor wegvervoer;2013;181431.0;0.0
1525;78 Voertuigen voor wegvervoer;2014;861299.0;0.2
1526;78 Voertuigen voor wegvervoer;2015;;
1527;78 Voertuigen voor wegvervoer;2016;1909281.0;0.5
1528;78 Voertuigen voor wegvervoer;2017;2644776.0;0.6
1529;78 Voertuigen voor wegvervoer;2018;1729250.0;0.4
1530;78 Voertuigen voor wegvervoer;2019;208154.0;0.0
1531;78 Voertuigen voor wegvervoer;2020;-2956801.0;-0.6
1532;78 Voertuigen voor wegvervoer;2021;2609968.0;0.5
1533;78 Voertuigen voor wegvervoer;2022;;
1534;79 Ander vervoermaterieel;2010;;
1535;79 Ander vervoermaterieel;2011;;
1536;79 Ander vervoermaterieel;2012;89111.0;0.0
1537;79 Ander vervoermaterieel;2013;-278459.0;-0.1
1538;79 Ander vervoermaterieel;2014;713895.0;0.2
1539;79 Ander vervoermaterieel;2015;;
1540;79 Ander vervoermaterieel;2016;674106.0;0.2
1541;79 Ander vervoermaterieel;2017;-1793206.0;-0.4
1542;79 Ander vervoermaterieel;2018;-35067.0;0.0
1543;79 Ander vervoermaterieel;2019;1057438.0;0.2
1544;79 Ander vervoermaterieel;2020;-144778.0;0.0
1545;79 Ander vervoermaterieel;2021;1222041.0;0.3
1546;79 Ander vervoermaterieel;2022;;
1547;8 Diverse gefabriceerde goederen;2010;;
1548;8 Diverse gefabriceerde goederen;2011;;
1549;8 Diverse gefabriceerde goederen;2012;1478356.0;0.4
1550;8 Diverse gefabriceerde goederen;2013;2285366.0;0.5
1551;8 Diverse gefabriceerde goederen;2014;2316701.0;0.5
1552;8 Diverse gefabriceerde goederen;2015;;
1553;8 Diverse gefabriceerde goederen;2016;3430618.0;0.8
1554;8 Diverse gefabriceerde goederen;2017;4738906.0;1.1
1555;8 Diverse gefabriceerde goederen;2018;4554777.0;1.0
1556;8 Diverse gefabriceerde goederen;2019;5539082.0;1.1
1557;8 Diverse gefabriceerde goederen;2020;-2264925.0;-0.4
1558;8 Diverse gefabriceerde goederen;2021;11501879.0;2.4
1559;8 Diverse gefabriceerde goederen;2022;;
1560;80 Onderdelen van complete fabrieksin...;2010;;
1561;80 Onderdelen van complete fabrieksin...;2011;;
1562;80 Onderdelen van complete fabrieksin...;2012;;
1563;80 Onderdelen van complete fabrieksin...;2013;;
1564;80 Onderdelen van complete fabrieksin...;2014;;
1565;80 Onderdelen van complete fabrieksin...;2015;;
1566;80 Onderdelen van complete fabrieksin...;2016;;
1567;80 Onderdelen van complete fabrieksin...;2017;;
1568;80 Onderdelen van complete fabrieksin...;2018;0.0;0.0
1569;80 Onderdelen van complete fabrieksin...;2019;;
1570;80 Onderdelen van complete fabrieksin...;2020;;
1571;80 Onderdelen van complete fabrieksin...;2021;;
1572;80 Onderdelen van complete fabrieksin...;2022;;
1573;81 Geprefabriceerde bouwwerken, sanit...;2010;;
1574;81 Geprefabriceerde bouwwerken, sanit...;2011;;
1575;81 Geprefabriceerde bouwwerken, sanit...;2012;32491.0;0.0
1576;81 Geprefabriceerde bouwwerken, sanit...;2013;159099.0;0.0
1577;81 Geprefabriceerde bouwwerken, sanit...;2014;56595.0;0.0
1578;81 Geprefabriceerde bouwwerken, sanit...;2015;;
1579;81 Geprefabriceerde bouwwerken, sanit...;2016;18934.0;0.0
1580;81 Geprefabriceerde bouwwerken, sanit...;2017;215363.0;0.1
1581;81 Geprefabriceerde bouwwerken, sanit...;2018;-6388.0;0.0
1582;81 Geprefabriceerde bouwwerken, sanit...;2019;86576.0;0.0
1583;81 Geprefabriceerde bouwwerken, sanit...;2020;-214076.0;0.0
1584;81 Geprefabriceerde bouwwerken, sanit...;2021;478448.0;0.1
1585;81 Geprefabriceerde bouwwerken, sanit...;2022;;
1586;"82 Meubelen en toebehoren; artikelen ...";2010;;
1587;"82 Meubelen en toebehoren; artikelen ...";2011;;
1588;"82 Meubelen en toebehoren; artikelen ...";2012;91312.0;0.0
1589;"82 Meubelen en toebehoren; artikelen ...";2013;-17121.0;0.0
1590;"82 Meubelen en toebehoren; artikelen ...";2014;38677.0;0.0
1591;"82 Meubelen en toebehoren; artikelen ...";2015;;
1592;"82 Meubelen en toebehoren; artikelen ...";2016;184449.0;0.0
1593;"82 Meubelen en toebehoren; artikelen ...";2017;244022.0;0.1
1594;"82 Meubelen en toebehoren; artikelen ...";2018;168662.0;0.0
1595;"82 Meubelen en toebehoren; artikelen ...";2019;74865.0;0.0
1596;"82 Meubelen en toebehoren; artikelen ...";2020;258126.0;0.1
1597;"82 Meubelen en toebehoren; artikelen ...";2021;682597.0;0.1
1598;"82 Meubelen en toebehoren; artikelen ...";2022;;
1599;83 Reisartikelen, handtassen e.d. art...;2010;;
1600;83 Reisartikelen, handtassen e.d. art...;2011;;
1601;83 Reisartikelen, handtassen e.d. art...;2012;25462.0;0.0
1602;83 Reisartikelen, handtassen e.d. art...;2013;82678.0;0.0
1603;83 Reisartikelen, handtassen e.d. art...;2014;43620.0;0.0
1604;83 Reisartikelen, handtassen e.d. art...;2015;;
1605;83 Reisartikelen, handtassen e.d. art...;2016;246782.0;0.1
1606;83 Reisartikelen, handtassen e.d. art...;2017;169830.0;0.0
1607;83 Reisartikelen, handtassen e.d. art...;2018;233061.0;0.0
1608;83 Reisartikelen, handtassen e.d. art...;2019;108919.0;0.0
1609;83 Reisartikelen, handtassen e.d. art...;2020;-374539.0;-0.1
1610;83 Reisartikelen, handtassen e.d. art...;2021;96807.0;0.0
1611;83 Reisartikelen, handtassen e.d. art...;2022;;
1612;84 Kleding en toebehoren;2010;;
1613;84 Kleding en toebehoren;2011;;
1614;84 Kleding en toebehoren;2012;-131895.0;0.0
1615;84 Kleding en toebehoren;2013;524047.0;0.1
1616;84 Kleding en toebehoren;2014;759525.0;0.2
1617;84 Kleding en toebehoren;2015;;
1618;84 Kleding en toebehoren;2016;501682.0;0.1
1619;84 Kleding en toebehoren;2017;733150.0;0.2
1620;84 Kleding en toebehoren;2018;1260362.0;0.3
1621;84 Kleding en toebehoren;2019;1211483.0;0.2
1622;84 Kleding en toebehoren;2020;-240202.0;0.0
1623;84 Kleding en toebehoren;2021;2384915.0;0.5
1624;84 Kleding en toebehoren;2022;;
1625;85 Schoeisel;2010;;
1626;85 Schoeisel;2011;;
1627;85 Schoeisel;2012;21743.0;0.0
1628;85 Schoeisel;2013;200225.0;0.0
1629;85 Schoeisel;2014;155616.0;0.0
1630;85 Schoeisel;2015;;
1631;85 Schoeisel;2016;212182.0;0.1
1632;85 Schoeisel;2017;152999.0;0.0
1633;85 Schoeisel;2018;162704.0;0.0
1634;85 Schoeisel;2019;189650.0;0.0
1635;85 Schoeisel;2020;-493428.0;-0.1
1636;85 Schoeisel;2021;804014.0;0.2
1637;85 Schoeisel;2022;;
1638;87 Instrumenten en apparaten voor ber...;2010;;
1639;87 Instrumenten en apparaten voor ber...;2011;;
1640;87 Instrumenten en apparaten voor ber...;2012;685552.0;0.2
1641;87 Instrumenten en apparaten voor ber...;2013;199993.0;0.0
1642;87 Instrumenten en apparaten voor ber...;2014;574095.0;0.1
1643;87 Instrumenten en apparaten voor ber...;2015;;
1644;87 Instrumenten en apparaten voor ber...;2016;930240.0;0.2
1645;87 Instrumenten en apparaten voor ber...;2017;1359527.0;0.3
1646;87 Instrumenten en apparaten voor ber...;2018;1547141.0;0.3
1647;87 Instrumenten en apparaten voor ber...;2019;2240372.0;0.4
1648;87 Instrumenten en apparaten voor ber...;2020;-250244.0;0.0
1649;87 Instrumenten en apparaten voor ber...;2021;2592325.0;0.5
1650;87 Instrumenten en apparaten voor ber...;2022;;
1651;88 Apparaten en benodigdheden voor fo...;2010;;
1652;88 Apparaten en benodigdheden voor fo...;2011;;
1653;88 Apparaten en benodigdheden voor fo...;2012;270502.0;0.1
1654;88 Apparaten en benodigdheden voor fo...;2013;31856.0;0.0
1655;88 Apparaten en benodigdheden voor fo...;2014;-60999.0;0.0
1656;88 Apparaten en benodigdheden voor fo...;2015;;
1657;88 Apparaten en benodigdheden voor fo...;2016;5063.0;0.0
1658;88 Apparaten en benodigdheden voor fo...;2017;117608.0;0.0
1659;88 Apparaten en benodigdheden voor fo...;2018;25692.0;0.0
1660;88 Apparaten en benodigdheden voor fo...;2019;36296.0;0.0
1661;88 Apparaten en benodigdheden voor fo...;2020;-403024.0;-0.1
1662;88 Apparaten en benodigdheden voor fo...;2021;386289.0;0.1
1663;88 Apparaten en benodigdheden voor fo...;2022;;
1664;89 Diverse fabricaten, n.a.g.;2010;;
1665;89 Diverse fabricaten, n.a.g.;2011;;
1666;89 Diverse fabricaten, n.a.g.;2012;483188.0;0.1
1667;89 Diverse fabricaten, n.a.g.;2013;1104589.0;0.3
