ID;RegioS;Perioden;GemengdInkomenNetto_1;BeloningVanWerknemers_2;InkomenUitVermogenOntvangsten_3;InkomenUitVermogenBetaald_4;PrimairInkomenNetto_5;PrimairInkomenNetto_6;SocialeUitkeringenInGeld_7;OverigeInkomensoverdrachtenOntvangen_8;BelastingenOpInkomenEnVermogen_9;SocialePremies_10;OverigeInkomensoverdrachtenBetaald_11;BeschikbaarInkomenNetto_12;GemengdInkomenNetto_13;BeloningVanWerknemers_14;InkomenUitVermogenOntvangen_15;InkomenUitVermogenBetaald_16;PrimairInkomenNetto_17;PrimairInkomenNetto_18;SocialeUitkeringenInGeld_19;OverigeInkomensoverdrachtenOntvangen_20;BelastingenOpInkomenEnVermogen_21;SocialePremies_22;OverigeInkomensoverdrachtenBetaald_23;BeschikbaarInkomenNetto_24
262;Zeeland;2002;887;4877;1072;431;6406;6406;1860;464;727;2424;523;5056;2348.0;12910.0;2839.0;1141.0;16956.0;16956.0;4924.0;1228.0;1924.0;6416.0;1385.0;13383.0
263;Zeeland;2003;851;5083;1037;379;6592;6592;1971;511;714;2632;571;5157;2248.0;13423.0;2737.0;1001.0;17407.0;17407.0;5205.0;1349.0;1886.0;6949.0;1508.0;13617.0
264;Zeeland;2004;787;5250;1328;387;6978;6978;1949;576;725;2698;584;5497;2079.0;13863.0;3507.0;1022.0;18427.0;18427.0;5148.0;1521.0;1914.0;7125.0;1542.0;14517.0
265;Zeeland;2005;812;5305;1341;400;7057;7057;2008;597;810;2700;601;5359;2141.0;13990.0;3535.0;1056.0;18610.0;18610.0;5295.0;1574.0;2137.0;7119.0;1585.0;14133.0
266;Zeeland;2006;933;5399;1434;525;7241;7241;2118;536;810;2780;533;5773;2462.0;14237.0;3781.0;1385.0;19094.0;19094.0;5585.0;1414.0;2137.0;7330.0;1404.0;15222.0
267;Zeeland;2007;1127;5653;1492;666;7606;7606;1979;507;993;2867;539;5692;2967.0;14888.0;3930.0;1755.0;20031.0;20031.0;5211.0;1336.0;2616.0;7550.0;1420.0;14991.0
268;Zeeland;2008;1147;5903;1460;712;7811;7811;2062;513;1012;3073;533;5761;3151.0;15189.0;3887.0;1864.0;20364.0;20364.0;4903.0;1354.0;2562.0;7511.0;1395.0;15152.0
269;Zeeland;2009;939;5853;1137;418;7510;7510;1937;596;1170;2633;607;5633;2461.0;15345.0;2982.0;1097.0;19691.0;19691.0;5079.0;1564.0;3068.0;6903.0;1593.0;14770.0
270;Zeeland;2010;839;5876;948;369;7294;7294;1989;629;1156;2570;583;5604;2200.0;15401.0;2484.0;968.0;19117.0;19117.0;5214.0;1650.0;3030.0;6736.0;1527.0;14688.0
271;Zeeland;2011;932;5974;1076;427;7555;7555;2044;598;1128;2741;567;5762;2443.0;15659.0;2819.0;1120.0;19802.0;19802.0;5358.0;1568.0;2956.0;7185.0;1486.0;15101.0
272;Noord-Brabant;1995;3891;23202;5660;1876;30877;30877;9062;1460;3877;12767;1670;23086;1704.0;10162.0;2479.0;821.0;13523.0;13523.0;3969.0;639.0;1698.0;5591.0;731.0;10111.0
273;Noord-Brabant;1996;4484;24250;5782;1974;32542;32542;9300;1546;3839;13089;1834;24626;1952.0;10556.0;2517.0;859.0;14166.0;14166.0;4048.0;673.0;1671.0;5698.0;798.0;10720.0
274;Noord-Brabant;1997;4620;25944;6276;2113;34727;34727;9335;1689;3689;14003;1990;26068;1999.0;11223.0;2715.0;914.0;15022.0;15022.0;4038.0;731.0;1596.0;6058.0;861.0;11277.0
275;Noord-Brabant;1998;4555;27672;6597;2357;36467;36467;9441;1900;3725;14824;2155;27104;1956.0;11884.0;2833.0;1012.0;15661.0;15661.0;4055.0;816.0;1600.0;6366.0;926.0;11640.0
276;Noord-Brabant;1999;4421;30129;6876;2655;38771;38771;9760;2072;3890;15957;2369;28387;1884.0;12838.0;2930.0;1131.0;16521.0;16521.0;4159.0;883.0;1658.0;6799.0;1009.0;12096.0
277;Noord-Brabant;2000;5999;31562;7848;3446;41964;41964;10336;2251;4284;16756;2578;30933;2536.0;13342.0;3318.0;1457.0;17739.0;17739.0;4369.0;952.0;1811.0;7083.0;1090.0;13076.0
278;Noord-Brabant;2001;6023;33590;7521;3285;43850;43850;10851;2327;4554;16527;2799;33147;2528.0;14095.0;3156.0;1379.0;18400.0;18400.0;4553.0;977.0;1911.0;6935.0;1175.0;13909.0
279;Noord-Brabant;2002;5400;34930;7406;3122;44614;44614;11436;2783;5193;16771;3165;33703;2254.0;14581.0;3092.0;1303.0;18623.0;18623.0;4773.0;1162.0;2168.0;7001.0;1321.0;14068.0
280;Noord-Brabant;2003;5233;35674;6977;2820;45064;45064;12013;2994;5056;17859;3406;33750;2177.0;14842.0;2903.0;1173.0;18749.0;18749.0;4998.0;1246.0;2103.0;7430.0;1417.0;14042.0
281;Noord-Brabant;2004;5549;36686;7349;2851;46732;46732;12261;2909;4799;18684;3600;34820;2308.0;15257.0;3056.0;1186.0;19435.0;19435.0;5099.0;1210.0;1996.0;7770.0;1497.0;14481.0
282;Noord-Brabant;2005;5704;36982;7980;2911;47756;47756;12450;2873;5427;18793;3600;35003;2367.0;15348.0;3312.0;1208.0;19820.0;19820.0;5167.0;1192.0;2252.0;7799.0;1494.0;14527.0
283;Noord-Brabant;2006;6297;39024;8405;3839;49886;49886;13074;2369;5679;19657;3121;36873;2611.0;16182.0;3485.0;1592.0;20686.0;20686.0;5421.0;982.0;2355.0;8151.0;1294.0;15290.0
284;Noord-Brabant;2007;7239;40189;9691;4823;52296;52296;12481;2380;6605;20231;3191;37132;2992.0;16611.0;4005.0;1994.0;21615.0;21615.0;5159.0;984.0;2730.0;8362.0;1319.0;15347.0
285;Noord-Brabant;2008;7398;42132;9516;5172;53915;53915;13058;2419;6755;21768;3164;37730;2959.0;17164.0;4039.0;2143.0;22019.0;22019.0;5336.0;1052.0;2795.0;8361.0;1379.0;15873.0
286;Noord-Brabant;2009;5603;42152;6550;3071;51234;51234;13599;2789;7810;18866;3761;37184;2292.0;17246.0;2680.0;1257.0;20962.0;20962.0;5564.0;1141.0;3196.0;7719.0;1539.0;15214.0
287;Noord-Brabant;2010;5226;42321;6144;2643;51047;51047;14230;3029;7917;18808;3654;37928;2130.0;17247.0;2504.0;1077.0;20803.0;20803.0;5799.0;1234.0;3226.0;7665.0;1489.0;15456.0
288;Noord-Brabant;2011;5803;43029;6974;3058;52748;52748;14625;2879;7725;20062;3555;38910;2365.0;17535.0;2842.0;1246.0;21496.0;21496.0;5960.0;1173.0;3148.0;8176.0;1449.0;15857.0
289;Limburg;1995;1882;10481;2558;840;14080;14080;4843;738;1766;5894;843;11159;1663.0;9259.0;2259.0;742.0;12440.0;12440.0;4279.0;652.0;1560.0;5207.0;745.0;9859.0
290;Limburg;1996;2287;10505;2694;835;14650;14650;4924;779;1748;6005;932;11667;2015.0;9256.0;2373.0;736.0;12907.0;12907.0;4338.0;686.0;1540.0;5291.0;821.0;10280.0
291;Limburg;1997;2424;11025;2935;935;15448;15448;5028;854;1590;6362;1011;12367;2132.0;9696.0;2581.0;822.0;13586.0;13586.0;4422.0;751.0;1398.0;5595.0;889.0;10876.0
292;Limburg;1998;2470;11900;3015;1058;16328;16328;4956;960;1662;6671;1090;12820;2170.0;10451.0;2648.0;929.0;14340.0;14340.0;4353.0;843.0;1460.0;5859.0;957.0;11259.0
293;Limburg;1999;2572;12638;3293;1212;17292;17292;5167;1048;1499;7197;1192;13617;2256.0;11084.0;2888.0;1063.0;15165.0;15165.0;4531.0;919.0;1315.0;6312.0;1045.0;11942.0
294;Limburg;2000;2468;13872;3368;1451;18257;18257;5300;1109;1607;7486;1267;14306;2162.0;12147.0;2949.0;1270.0;15988.0;15988.0;4641.0;971.0;1407.0;6555.0;1110.0;12528.0
295;Limburg;2001;2687;14639;3359;1452;19233;19233;5715;1652;1868;7309;1373;16051;2351.0;12808.0;2938.0;1271.0;16827.0;16827.0;5000.0;1445.0;1634.0;6394.0;1201.0;14043.0
296;Limburg;2002;2267;15206;3076;1332;19218;19218;5987;1637;2146;7462;1560;15675;1984.0;13305.0;2692.0;1165.0;16816.0;16816.0;5238.0;1433.0;1878.0;6529.0;1365.0;13715.0
297;Limburg;2003;2234;15477;2949;1182;19479;19479;6188;1851;2043;7915;1664;15896;1959.0;13569.0;2585.0;1036.0;17078.0;17078.0;5425.0;1623.0;1791.0;6939.0;1459.0;13937.0
298;Limburg;2004;2093;15382;2668;1161;18982;18982;6270;2510;1822;8053;1714;16173;1854.0;13629.0;2364.0;1028.0;16819.0;16819.0;5556.0;2224.0;1614.0;7136.0;1519.0;14330.0
299;Limburg;2005;2226;15323;2860;1202;19208;19208;6439;2497;2073;8024;1728;16108;1976.0;13605.0;2539.0;1067.0;17053.0;17053.0;5717.0;2217.0;1841.0;7124.0;1534.0;14301.0
300;Limburg;2006;2427;15701;3216;1586;19758;19758;7089;2751;2148;8339;1473;17637;2163.0;13994.0;2867.0;1414.0;17610.0;17610.0;6318.0;2452.0;1915.0;7432.0;1313.0;15719.0
301;Limburg;2007;2754;16390;3544;1950;20739;20739;6421;2803;2489;8510;1523;17440;2461.0;14643.0;3167.0;1742.0;18528.0;18528.0;5737.0;2504.0;2224.0;7603.0;1361.0;15581.0
302;Limburg;2008;2803;17111;3466;2083;21291;21291;6690;2837;2535;9119;1504;17647;2402.0;15221.0;3140.0;1830.0;18932.0;18932.0;5118.0;2479.0;2241.0;7781.0;1391.0;15117.0
303;Limburg;2009;2097;17241;2452;1220;20570;20570;5978;3733;2906;8071;1780;17523;1868.0;15356.0;2184.0;1087.0;18322.0;18322.0;5324.0;3325.0;2589.0;7189.0;1586.0;15608.0
304;Limburg;2010;2002;17429;1956;1056;20331;20331;6202;3829;2979;7992;1725;17665;1783.0;15525.0;1743.0;941.0;18110.0;18110.0;5525.0;3411.0;2654.0;7119.0;1537.0;15735.0
305;Limburg;2011;2223;17720;2221;1222;20942;20942;6374;3640;2907;8525;1679;17845;1980.0;15785.0;1978.0;1088.0;18654.0;18654.0;5678.0;3242.0;2589.0;7594.0;1495.0;15896.0
