ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
8318;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;1997/'98;2212;50.0
8319;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;1998/'99;1586;49.0
8320;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;1999/'00;1615;44.0
8321;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2000/'01;1793;40.0
8322;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2001/'02;1930;42.0
8323;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2002/'03;2026;41.0
8324;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2003/'04;2130;42.0
8325;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2004/'05;2204;42.0
8326;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2005/'06;2228;43.0
8327;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2006/'07;1886;45.0
8328;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2007/'08;1733;48.0
8329;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2008/'09;1587;50.0
8330;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2009/'10;1468;50.0
8331;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2010/'11;1461;50.0
8332;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2011/'12;1566;53.0
8333;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Totaal opleidingsvorm;2012/'13;1314;50.0
8334;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;1995/'96;1306;51.0
8335;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;1996/'97;2915;48.0
8336;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;1997/'98;1400;52.0
8337;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;1998/'99;821;53.0
8338;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;1999/'00;690;48.0
8339;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2000/'01;637;43.0
8340;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2001/'02;639;43.0
8341;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2002/'03;670;42.0
8342;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2003/'04;661;43.0
8343;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2004/'05;652;41.0
8344;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2005/'06;634;42.0
8345;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2006/'07;645;45.0
8346;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2007/'08;554;47.0
8347;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2008/'09;538;50.0
8348;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2009/'10;476;49.0
8349;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2010/'11;443;53.0
8350;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2011/'12;438;53.0
8351;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Voltijd;2012/'13;368;52.0
8352;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;1995/'96;1056;43.0
8353;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;1996/'97;1085;44.0
8354;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;1997/'98;812;46.0
8355;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;1998/'99;765;46.0
8356;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;1999/'00;925;41.0
8357;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2000/'01;1156;39.0
8358;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2001/'02;1291;41.0
8359;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2002/'03;1356;41.0
8360;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2003/'04;1469;41.0
8361;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2004/'05;1552;43.0
8362;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2005/'06;1594;43.0
8363;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2006/'07;1241;46.0
8364;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2007/'08;1179;48.0
8365;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2008/'09;1049;49.0
8366;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2009/'10;992;51.0
8367;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2010/'11;1018;49.0
8368;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2011/'12;1128;53.0
8369;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Totaal herkomstgroepering;Deeltijd;2012/'13;946;49.0
8370;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;1995/'96;1737;48.0
8371;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;1996/'97;3237;48.0
8372;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;1997/'98;1579;51.0
8373;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;1998/'99;1104;51.0
8374;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;1999/'00;1115;45.0
8375;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2000/'01;1283;41.0
8376;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2001/'02;1315;42.0
8377;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2002/'03;1403;42.0
8378;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2003/'04;1573;41.0
8379;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2004/'05;1556;42.0
8380;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2005/'06;1616;43.0
8381;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2006/'07;1349;45.0
8382;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2007/'08;1267;47.0
8383;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2008/'09;1126;49.0
8384;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2009/'10;1062;50.0
8385;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2010/'11;1086;49.0
8386;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2011/'12;1158;52.0
8387;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Totaal opleidingsvorm;2012/'13;943;49.0
8388;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;1995/'96;945;52.0
8389;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;1996/'97;2449;49.0
8390;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;1997/'98;1004;53.0
8391;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;1998/'99;586;54.0
8392;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;1999/'00;455;50.0
8393;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2000/'01;426;44.0
8394;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2001/'02;439;43.0
8395;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2002/'03;450;43.0
8396;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2003/'04;469;42.0
8397;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2004/'05;425;41.0
8398;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2005/'06;431;43.0
8399;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2006/'07;440;46.0
8400;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2007/'08;374;48.0
8401;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2008/'09;353;50.0
8402;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2009/'10;300;50.0
8403;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2010/'11;280;53.0
8404;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2011/'12;286;53.0
8405;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Voltijd;2012/'13;214;52.0
8406;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;1995/'96;792;43.0
8407;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;1996/'97;788;44.0
8408;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;1997/'98;575;46.0
8409;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;1998/'99;518;47.0
8410;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;1999/'00;660;42.0
8411;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2000/'01;857;39.0
8412;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2001/'02;876;41.0
8413;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2002/'03;953;41.0
8414;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2003/'04;1104;41.0
8415;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2004/'05;1131;42.0
8416;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2005/'06;1185;43.0
8417;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2006/'07;909;45.0
8418;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2007/'08;893;47.0
8419;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2008/'09;773;49.0
8420;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2009/'10;762;50.0
8421;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2010/'11;806;47.0
8422;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2011/'12;872;51.0
8423;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Autochtoon;Deeltijd;2012/'13;729;48.0
8424;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;1995/'96;422;48.0
8425;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;1996/'97;544;47.0
8426;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;1997/'98;437;52.0
8427;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;1998/'99;330;50.0
8428;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;1999/'00;324;47.0
8429;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2000/'01;329;43.0
8430;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2001/'02;429;45.0
8431;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2002/'03;433;44.0
8432;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2003/'04;504;45.0
8433;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2004/'05;584;44.0
8434;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2005/'06;562;44.0
8435;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2006/'07;494;48.0
8436;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2007/'08;429;51.0
8437;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2008/'09;411;53.0
8438;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2009/'10;348;53.0
8439;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2010/'11;336;57.0
8440;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2011/'12;377;57.0
8441;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Totaal opleidingsvorm;2012/'13;335;55.0
8442;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;1995/'96;213;53.0
8443;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;1996/'97;306;49.0
8444;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;1997/'98;257;54.0
8445;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;1998/'99;157;53.0
8446;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;1999/'00;155;49.0
8447;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2000/'01;144;44.0
8448;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2001/'02;125;46.0
8449;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2002/'03;128;46.0
8450;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2003/'04;161;49.0
8451;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2004/'05;186;42.0
8452;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2005/'06;173;42.0
8453;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2006/'07;172;47.0
8454;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2007/'08;152;49.0
8455;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2008/'09;151;54.0
8456;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2009/'10;132;52.0
8457;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2010/'11;135;56.0
8458;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2011/'12;132;56.0
8459;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Voltijd;2012/'13;134;57.0
8460;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;1995/'96;209;44.0
8461;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;1996/'97;238;45.0
8462;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;1997/'98;180;49.0
8463;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;1998/'99;173;47.0
8464;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;1999/'00;169;45.0
8465;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2000/'01;185;42.0
8466;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2001/'02;304;44.0
8467;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2002/'03;305;44.0
8468;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2003/'04;343;43.0
8469;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2004/'05;398;44.0
8470;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2005/'06;389;45.0
8471;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2006/'07;322;48.0
8472;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2007/'08;277;52.0
8473;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2008/'09;260;53.0
8474;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2009/'10;216;54.0
8475;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2010/'11;201;58.0
8476;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2011/'12;245;58.0
8477;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Allochtoon;Deeltijd;2012/'13;201;53.0
8478;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;1995/'96;259;48.0
8479;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;1996/'97;339;47.0
8480;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;1997/'98;235;51.0
8481;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;1998/'99;173;50.0
8482;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;1999/'00;161;44.0
8483;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2000/'01;179;40.0
8484;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2001/'02;235;43.0
8485;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2002/'03;205;41.0
8486;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2003/'04;257;42.0
8487;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2004/'05;326;38.0
8488;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2005/'06;309;39.0
8489;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2006/'07;259;43.0
8490;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2007/'08;218;46.0
8491;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2008/'09;238;48.0
8492;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2009/'10;201;49.0
8493;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2010/'11;202;50.0
8494;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2011/'12;226;51.0
8495;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Totaal opleidingsvorm;2012/'13;191;49.0
8496;Totaal mannen en vrouwen;Bachelor;14 Lerarenopleidingen;Overige vooropleidingen;Westerse allochtoon;Voltijd;1995/'96;133;54.0
