ID;Bouwjaar;TenaamstellingEnLeeftijdParticulier;Provincie;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
1102;Bouwjaar 2024;Totaal;Groningen (PV);2022;;;;;
1103;Bouwjaar 2024;Totaal;Groningen (PV);2023;;;;;
1104;Bouwjaar 2024;Totaal;Groningen (PV);2024;;;;;
1105;Bouwjaar 2024;Totaal;Groningen (PV);2025;1106.0;175.0;865.0;59.0;7.0
1106;Bouwjaar 2024;Totaal;Fryslân (PV);2019;;;;;
1107;Bouwjaar 2024;Totaal;Fryslân (PV);2020;;;;;
1108;Bouwjaar 2024;Totaal;Fryslân (PV);2021;;;;;
1109;Bouwjaar 2024;Totaal;Fryslân (PV);2022;;;;;
1110;Bouwjaar 2024;Totaal;Fryslân (PV);2023;;;;;
1111;Bouwjaar 2024;Totaal;Fryslân (PV);2024;;;;;
1112;Bouwjaar 2024;Totaal;Fryslân (PV);2025;722.0;121.0;512.0;73.0;16.0
1113;Bouwjaar 2024;Totaal;Drenthe (PV);2019;;;;;
1114;Bouwjaar 2024;Totaal;Drenthe (PV);2020;;;;;
1115;Bouwjaar 2024;Totaal;Drenthe (PV);2021;;;;;
1116;Bouwjaar 2024;Totaal;Drenthe (PV);2022;;;;;
1117;Bouwjaar 2024;Totaal;Drenthe (PV);2023;;;;;
1118;Bouwjaar 2024;Totaal;Drenthe (PV);2024;;;;;
1119;Bouwjaar 2024;Totaal;Drenthe (PV);2025;702.0;160.0;485.0;52.0;5.0
1120;Bouwjaar 2024;Totaal;Overijssel (PV);2019;;;;;
1121;Bouwjaar 2024;Totaal;Overijssel (PV);2020;;;;;
1122;Bouwjaar 2024;Totaal;Overijssel (PV);2021;;;;;
1123;Bouwjaar 2024;Totaal;Overijssel (PV);2022;;;;;
1124;Bouwjaar 2024;Totaal;Overijssel (PV);2023;;;;;
1125;Bouwjaar 2024;Totaal;Overijssel (PV);2024;;;;;
1126;Bouwjaar 2024;Totaal;Overijssel (PV);2025;1800.0;414.0;1287.0;91.0;8.0
1127;Bouwjaar 2024;Totaal;Flevoland (PV);2019;;;;;
1128;Bouwjaar 2024;Totaal;Flevoland (PV);2020;;;;;
1129;Bouwjaar 2024;Totaal;Flevoland (PV);2021;;;;;
1130;Bouwjaar 2024;Totaal;Flevoland (PV);2022;;;;;
1131;Bouwjaar 2024;Totaal;Flevoland (PV);2023;;;;;
1132;Bouwjaar 2024;Totaal;Flevoland (PV);2024;;;;;
1133;Bouwjaar 2024;Totaal;Flevoland (PV);2025;651.0;284.0;325.0;38.0;4.0
1134;Bouwjaar 2024;Totaal;Gelderland (PV);2019;;;;;
1135;Bouwjaar 2024;Totaal;Gelderland (PV);2020;;;;;
1136;Bouwjaar 2024;Totaal;Gelderland (PV);2021;;;;;
1137;Bouwjaar 2024;Totaal;Gelderland (PV);2022;;;;;
1138;Bouwjaar 2024;Totaal;Gelderland (PV);2023;;;;;
1139;Bouwjaar 2024;Totaal;Gelderland (PV);2024;;;;;
1140;Bouwjaar 2024;Totaal;Gelderland (PV);2025;4103.0;849.0;3020.0;220.0;14.0
1141;Bouwjaar 2024;Totaal;Utrecht (PV);2019;;;;;
1142;Bouwjaar 2024;Totaal;Utrecht (PV);2020;;;;;
1143;Bouwjaar 2024;Totaal;Utrecht (PV);2021;;;;;
1144;Bouwjaar 2024;Totaal;Utrecht (PV);2022;;;;;
1145;Bouwjaar 2024;Totaal;Utrecht (PV);2023;;;;;
1146;Bouwjaar 2024;Totaal;Utrecht (PV);2024;;;;;
1147;Bouwjaar 2024;Totaal;Utrecht (PV);2025;2487.0;303.0;2001.0;172.0;11.0
1148;Bouwjaar 2024;Totaal;Noord-Holland (PV);2019;;;;;
1149;Bouwjaar 2024;Totaal;Noord-Holland (PV);2020;;;;;
1150;Bouwjaar 2024;Totaal;Noord-Holland (PV);2021;;;;;
1151;Bouwjaar 2024;Totaal;Noord-Holland (PV);2022;;;;;
1152;Bouwjaar 2024;Totaal;Noord-Holland (PV);2023;;;;;
1153;Bouwjaar 2024;Totaal;Noord-Holland (PV);2024;;;;;
1154;Bouwjaar 2024;Totaal;Noord-Holland (PV);2025;7386.0;572.0;5503.0;1291.0;20.0
1155;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2019;;;;;
1156;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2020;;;;;
1157;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2021;;;;;
1158;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2022;;;;;
1159;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2023;;;;;
1160;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2024;;;;;
1161;Bouwjaar 2024;Totaal;Zuid-Holland (PV);2025;9909.0;2910.0;6609.0;365.0;25.0
1162;Bouwjaar 2024;Totaal;Zeeland (PV);2019;;;;;
1163;Bouwjaar 2024;Totaal;Zeeland (PV);2020;;;;;
1164;Bouwjaar 2024;Totaal;Zeeland (PV);2021;;;;;
1165;Bouwjaar 2024;Totaal;Zeeland (PV);2022;;;;;
1166;Bouwjaar 2024;Totaal;Zeeland (PV);2023;;;;;
1167;Bouwjaar 2024;Totaal;Zeeland (PV);2024;;;;;
1168;Bouwjaar 2024;Totaal;Zeeland (PV);2025;860.0;169.0;642.0;46.0;3.0
1169;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2019;;;;;
1170;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2020;;;;;
1171;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2021;;;;;
1172;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2022;;;;;
1173;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2023;;;;;
1174;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2024;;;;;
1175;Bouwjaar 2024;Totaal;Noord-Brabant (PV);2025;4638.0;1016.0;3286.0;314.0;22.0
1176;Bouwjaar 2024;Totaal;Limburg (PV);2019;;;;;
1177;Bouwjaar 2024;Totaal;Limburg (PV);2020;;;;;
1178;Bouwjaar 2024;Totaal;Limburg (PV);2021;;;;;
1179;Bouwjaar 2024;Totaal;Limburg (PV);2022;;;;;
1180;Bouwjaar 2024;Totaal;Limburg (PV);2023;;;;;
1181;Bouwjaar 2024;Totaal;Limburg (PV);2024;;;;;
1182;Bouwjaar 2024;Totaal;Limburg (PV);2025;2112.0;445.0;1479.0;179.0;9.0
1183;Bouwjaar 2024;Particulier;Nederland;2019;;;;;
1184;Bouwjaar 2024;Particulier;Nederland;2020;;;;;
1185;Bouwjaar 2024;Particulier;Nederland;2021;;;;;
1186;Bouwjaar 2024;Particulier;Nederland;2022;;;;;
1187;Bouwjaar 2024;Particulier;Nederland;2023;;;;;
1188;Bouwjaar 2024;Particulier;Nederland;2024;;;;;
1189;Bouwjaar 2024;Particulier;Nederland;2025;31080.0;6803.0;22217.0;1990.0;70.0
1190;Bouwjaar 2024;Particulier;Groningen (PV);2019;;;;;
1191;Bouwjaar 2024;Particulier;Groningen (PV);2020;;;;;
1192;Bouwjaar 2024;Particulier;Groningen (PV);2021;;;;;
1193;Bouwjaar 2024;Particulier;Groningen (PV);2022;;;;;
1194;Bouwjaar 2024;Particulier;Groningen (PV);2023;;;;;
1195;Bouwjaar 2024;Particulier;Groningen (PV);2024;;;;;
1196;Bouwjaar 2024;Particulier;Groningen (PV);2025;844.0;158.0;628.0;53.0;5.0
1197;Bouwjaar 2024;Particulier;Fryslân (PV);2019;;;;;
1198;Bouwjaar 2024;Particulier;Fryslân (PV);2020;;;;;
1199;Bouwjaar 2024;Particulier;Fryslân (PV);2021;;;;;
1200;Bouwjaar 2024;Particulier;Fryslân (PV);2022;;;;;
1201;Bouwjaar 2024;Particulier;Fryslân (PV);2023;;;;;
1202;Bouwjaar 2024;Particulier;Fryslân (PV);2024;;;;;
1203;Bouwjaar 2024;Particulier;Fryslân (PV);2025;615.0;89.0;463.0;59.0;4.0
1204;Bouwjaar 2024;Particulier;Drenthe (PV);2019;;;;;
1205;Bouwjaar 2024;Particulier;Drenthe (PV);2020;;;;;
1206;Bouwjaar 2024;Particulier;Drenthe (PV);2021;;;;;
1207;Bouwjaar 2024;Particulier;Drenthe (PV);2022;;;;;
1208;Bouwjaar 2024;Particulier;Drenthe (PV);2023;;;;;
1209;Bouwjaar 2024;Particulier;Drenthe (PV);2024;;;;;
1210;Bouwjaar 2024;Particulier;Drenthe (PV);2025;650.0;139.0;458.0;50.0;3.0
1211;Bouwjaar 2024;Particulier;Overijssel (PV);2019;;;;;
1212;Bouwjaar 2024;Particulier;Overijssel (PV);2020;;;;;
1213;Bouwjaar 2024;Particulier;Overijssel (PV);2021;;;;;
1214;Bouwjaar 2024;Particulier;Overijssel (PV);2022;;;;;
1215;Bouwjaar 2024;Particulier;Overijssel (PV);2023;;;;;
1216;Bouwjaar 2024;Particulier;Overijssel (PV);2024;;;;;
1217;Bouwjaar 2024;Particulier;Overijssel (PV);2025;1655.0;390.0;1185.0;75.0;5.0
1218;Bouwjaar 2024;Particulier;Flevoland (PV);2019;;;;;
1219;Bouwjaar 2024;Particulier;Flevoland (PV);2020;;;;;
1220;Bouwjaar 2024;Particulier;Flevoland (PV);2021;;;;;
1221;Bouwjaar 2024;Particulier;Flevoland (PV);2022;;;;;
1222;Bouwjaar 2024;Particulier;Flevoland (PV);2023;;;;;
1223;Bouwjaar 2024;Particulier;Flevoland (PV);2024;;;;;
1224;Bouwjaar 2024;Particulier;Flevoland (PV);2025;592.0;276.0;297.0;18.0;1.0
1225;Bouwjaar 2024;Particulier;Gelderland (PV);2019;;;;;
1226;Bouwjaar 2024;Particulier;Gelderland (PV);2020;;;;;
1227;Bouwjaar 2024;Particulier;Gelderland (PV);2021;;;;;
1228;Bouwjaar 2024;Particulier;Gelderland (PV);2022;;;;;
1229;Bouwjaar 2024;Particulier;Gelderland (PV);2023;;;;;
1230;Bouwjaar 2024;Particulier;Gelderland (PV);2024;;;;;
1231;Bouwjaar 2024;Particulier;Gelderland (PV);2025;3400.0;698.0;2538.0;163.0;1.0
1232;Bouwjaar 2024;Particulier;Utrecht (PV);2019;;;;;
1233;Bouwjaar 2024;Particulier;Utrecht (PV);2020;;;;;
1234;Bouwjaar 2024;Particulier;Utrecht (PV);2021;;;;;
1235;Bouwjaar 2024;Particulier;Utrecht (PV);2022;;;;;
1236;Bouwjaar 2024;Particulier;Utrecht (PV);2023;;;;;
1237;Bouwjaar 2024;Particulier;Utrecht (PV);2024;;;;;
1238;Bouwjaar 2024;Particulier;Utrecht (PV);2025;1982.0;271.0;1624.0;78.0;9.0
1239;Bouwjaar 2024;Particulier;Noord-Holland (PV);2019;;;;;
1240;Bouwjaar 2024;Particulier;Noord-Holland (PV);2020;;;;;
1241;Bouwjaar 2024;Particulier;Noord-Holland (PV);2021;;;;;
1242;Bouwjaar 2024;Particulier;Noord-Holland (PV);2022;;;;;
1243;Bouwjaar 2024;Particulier;Noord-Holland (PV);2023;;;;;
1244;Bouwjaar 2024;Particulier;Noord-Holland (PV);2024;;;;;
1245;Bouwjaar 2024;Particulier;Noord-Holland (PV);2025;5297.0;545.0;3904.0;840.0;8.0
1246;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2019;;;;;
1247;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2020;;;;;
1248;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2021;;;;;
1249;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2022;;;;;
1250;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2023;;;;;
1251;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2024;;;;;
1252;Bouwjaar 2024;Particulier;Zuid-Holland (PV);2025;9012.0;2705.0;6058.0;235.0;14.0
1253;Bouwjaar 2024;Particulier;Zeeland (PV);2019;;;;;
1254;Bouwjaar 2024;Particulier;Zeeland (PV);2020;;;;;
1255;Bouwjaar 2024;Particulier;Zeeland (PV);2021;;;;;
1256;Bouwjaar 2024;Particulier;Zeeland (PV);2022;;;;;
1257;Bouwjaar 2024;Particulier;Zeeland (PV);2023;;;;;
1258;Bouwjaar 2024;Particulier;Zeeland (PV);2024;;;;;
1259;Bouwjaar 2024;Particulier;Zeeland (PV);2025;802.0;151.0;620.0;28.0;3.0
1260;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2019;;;;;
1261;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2020;;;;;
1262;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2021;;;;;
1263;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2022;;;;;
1264;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2023;;;;;
1265;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2024;;;;;
1266;Bouwjaar 2024;Particulier;Noord-Brabant (PV);2025;4219.0;950.0;3023.0;233.0;13.0
1267;Bouwjaar 2024;Particulier;Limburg (PV);2019;;;;;
1268;Bouwjaar 2024;Particulier;Limburg (PV);2020;;;;;
1269;Bouwjaar 2024;Particulier;Limburg (PV);2021;;;;;
1270;Bouwjaar 2024;Particulier;Limburg (PV);2022;;;;;
1271;Bouwjaar 2024;Particulier;Limburg (PV);2023;;;;;
1272;Bouwjaar 2024;Particulier;Limburg (PV);2024;;;;;
1273;Bouwjaar 2024;Particulier;Limburg (PV);2025;2012.0;431.0;1419.0;158.0;4.0
1274;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2019;;;;;
1275;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2020;;;;;
1276;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2021;;;;;
1277;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2022;;;;;
1278;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2023;;;;;
1279;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2024;;;;;
1280;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Nederland;2025;1747.0;87.0;1639.0;20.0;1.0
1281;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2019;;;;;
1282;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2020;;;;;
1283;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2021;;;;;
1284;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2022;;;;;
1285;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2023;;;;;
1286;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2024;;;;;
1287;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Groningen (PV);2025;29.0;0.0;29.0;0.0;0.0
1288;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2019;;;;;
1289;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2020;;;;;
1290;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2021;;;;;
1291;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2022;;;;;
1292;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2023;;;;;
1293;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2024;;;;;
1294;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2025;40.0;0.0;40.0;0.0;0.0
1295;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2019;;;;;
1296;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2020;;;;;
1297;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2021;;;;;
1298;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2022;;;;;
1299;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2023;;;;;
1300;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2024;;;;;
1301;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2025;30.0;0.0;29.0;1.0;0.0
1302;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2019;;;;;
1303;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2020;;;;;
1304;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2021;;;;;
1305;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2022;;;;;
1306;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2023;;;;;
1307;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2024;;;;;
1308;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2025;92.0;2.0;89.0;1.0;0.0
1309;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2019;;;;;
1310;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2020;;;;;
1311;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2021;;;;;
1312;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2022;;;;;
1313;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2023;;;;;
1314;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2024;;;;;
1315;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2025;35.0;12.0;23.0;0.0;0.0
1316;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2019;;;;;
1317;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2020;;;;;
1318;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2021;;;;;
1319;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2022;;;;;
1320;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2023;;;;;
1321;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2024;;;;;
1322;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2025;237.0;9.0;225.0;3.0;0.0
1323;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2019;;;;;
1324;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2020;;;;;
1325;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2021;;;;;
1326;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2022;;;;;
1327;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2023;;;;;
1328;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2024;;;;;
1329;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2025;130.0;1.0;127.0;1.0;1.0
1330;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2019;;;;;
1331;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2020;;;;;
1332;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2021;;;;;
1333;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2022;;;;;
1334;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2023;;;;;
1335;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2024;;;;;
1336;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2025;228.0;7.0;213.0;8.0;0.0
1337;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2019;;;;;
1338;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2020;;;;;
1339;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2021;;;;;
1340;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2022;;;;;
1341;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2023;;;;;
1342;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2024;;;;;
1343;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2025;389.0;33.0;355.0;1.0;0.0
1344;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2019;;;;;
1345;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2020;;;;;
1346;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2021;;;;;
1347;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2022;;;;;
1348;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2023;;;;;
1349;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2024;;;;;
1350;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2025;149.0;1.0;148.0;0.0;0.0
1351;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2019;;;;;
1352;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2020;;;;;
1353;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2021;;;;;
1354;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2022;;;;;
1355;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2023;;;;;
1356;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2024;;;;;
1357;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2025;301.0;14.0;283.0;4.0;0.0
1358;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2019;;;;;
1359;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2020;;;;;
1360;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2021;;;;;
1361;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2022;;;;;
1362;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2023;;;;;
1363;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2024;;;;;
1364;Bouwjaar 2024;Leeftijd: 16 tot 18 jaar;Limburg (PV);2025;87.0;8.0;78.0;1.0;0.0
1365;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2019;;;;;
1366;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2020;;;;;
1367;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2021;;;;;
1368;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2022;;;;;
1369;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2023;;;;;
1370;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2024;;;;;
1371;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Nederland;2025;923.0;102.0;813.0;7.0;1.0
1372;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2019;;;;;
1373;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2020;;;;;
1374;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2021;;;;;
1375;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2022;;;;;
1376;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2023;;;;;
1377;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2024;;;;;
1378;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Groningen (PV);2025;28.0;3.0;25.0;0.0;0.0
1379;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2019;;;;;
1380;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2020;;;;;
1381;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2021;;;;;
1382;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2022;;;;;
1383;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2023;;;;;
1384;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2024;;;;;
1385;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2025;19.0;1.0;17.0;0.0;1.0
1386;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2019;;;;;
1387;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2020;;;;;
1388;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2021;;;;;
1389;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2022;;;;;
1390;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2023;;;;;
1391;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2024;;;;;
1392;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2025;27.0;5.0;22.0;0.0;0.0
1393;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2019;;;;;
1394;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2020;;;;;
1395;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2021;;;;;
1396;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2022;;;;;
1397;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2023;;;;;
1398;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2024;;;;;
1399;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2025;50.0;6.0;44.0;0.0;0.0
1400;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2019;;;;;
1401;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2020;;;;;
1402;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2021;;;;;
1403;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2022;;;;;
1404;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2023;;;;;
1405;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2024;;;;;
1406;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2025;25.0;10.0;15.0;0.0;0.0
1407;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2019;;;;;
1408;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2020;;;;;
1409;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2021;;;;;
1410;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2022;;;;;
1411;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2023;;;;;
1412;Bouwjaar 2024;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2024;;;;;
