ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
70;M-U Zakelijke en persoonlijke diensten;2021;188177.0;669940.2;44328.0;79707.8;254861.1;44963.7;209897.4;75127.9;16083.3;100432.1;27228.3;72171.5;402882.2;443.5;39.6;9826.2;116228.3;122144.0;18376.4;243816.4;80679.5;12457.1;133261.3;17418.4;1452.7;3506.8;1516.4;29181.4;16684.6;12496.8;837.9;1171.4;333.5;46899.9;4816.9;-46.3;42036.7;19518.0
71;M-U Zakelijke en persoonlijke diensten;2022;199506.0;724120.7;47501.9;88267.7;256274.7;52925.3;203349.4;84740.3;18684.2;118347.8;33171.6;77132.5;425554.2;358.8;62.3;10437.2;134552.6;130741.0;22414.8;305604.9;99452.5;13897.2;161850.1;30405.1;3070.6;5245.3;182.7;28297.2;18541.6;9755.6;80.8;1059.5;978.8;56791.1;6106.2;59.0;50743.8;21789.2
72;A Landbouw, bosbouw en visserij;2011;6741.0;21404.1;209.1;9549.6;2523.7;1945.4;578.3;1994.2;1728.9;2276.2;1186.3;1936.1;7894.6;45.6;0.4;1016.0;8142.9;3237.7;1066.9;14233.5;2338.6;959.4;9980.1;955.3;73.4;435.9;106.6;363.5;316.5;47.0;-33.7;77.2;110.8;1029.4;136.9;0.3;892.8;182.0
73;A Landbouw, bosbouw en visserij;2012;6851.0;23244.7;246.7;10064.4;2811.8;1893.2;918.5;2134.1;2121.6;2540.8;1333.6;1991.7;9378.8;51.3;0.6;1004.7;8043.9;3590.0;1175.4;15668.8;2558.3;987.4;10875.3;1247.8;72.0;420.2;74.1;397.3;325.5;71.8;-21.9;69.0;90.9;1349.1;198.7;-2.5;1148.0;256.4
74;A Landbouw, bosbouw en visserij;2013;6960.0;25339.6;654.5;10459.0;3973.6;2240.6;1733.0;2153.4;2298.8;2521.5;1330.8;1948.0;10604.5;43.1;0.5;1010.9;7915.4;4585.1;1180.1;16193.1;2583.7;1012.2;11460.0;1137.3;66.6;421.6;41.2;276.7;220.0;56.6;-29.3;45.8;75.1;1070.9;184.6;1.2;887.6;203.2
75;A Landbouw, bosbouw en visserij;2014;7107.0;26291.3;690.4;10514.6;4129.6;2204.5;1925.1;2336.5;2300.4;2991.7;1258.8;2069.3;12595.1;19.1;12.9;1077.2;7795.0;3645.5;1146.5;16168.4;2609.7;969.4;11278.3;1311.1;66.1;391.3;72.9;309.1;226.9;82.2;-24.4;48.4;72.8;1343.5;206.1;-0.7;1136.7;371.0
76;A Landbouw, bosbouw en visserij;2015;7271.0;26837.9;639.4;10770.4;4057.2;2468.1;1589.0;2431.0;2313.4;2917.2;1282.0;2427.2;13272.2;35.6;10.0;1047.5;7479.6;3796.6;1196.4;16926.8;2698.6;994.7;11676.6;1557.0;54.6;353.4;63.6;684.5;381.9;302.6;-29.5;28.4;57.9;1976.7;271.7;-3.7;1701.3;753.3
77;A Landbouw, bosbouw en visserij;2016;7750.0;33017.9;1022.6;12124.7;5608.7;2817.5;2791.3;2744.9;2704.9;4321.0;1569.3;2921.8;17393.6;81.9;2.8;1147.8;8378.6;4658.7;1354.5;19395.9;3080.6;1170.3;13245.7;1899.2;54.8;384.3;78.8;860.2;487.7;372.4;-31.8;36.2;68.1;2476.8;309.7;-11.3;2155.8;850.5
78;A Landbouw, bosbouw en visserij;2017;8082.0;32515.3;1018.9;12790.0;4938.0;2239.2;2698.8;2806.8;2762.0;3636.1;1527.5;3036.0;16450.8;20.4;3.1;1023.0;8821.8;4803.6;1392.6;20117.5;3085.7;1200.7;13816.4;2014.7;49.0;362.9;69.2;673.3;477.3;196.0;-35.3;39.4;74.7;2408.0;349.7;-3.6;2054.7;1505.8
79;A Landbouw, bosbouw en visserij;2018;8642.0;35220.5;1493.1;14167.0;5283.8;3561.9;1721.9;3131.6;2930.2;3575.2;1627.1;3012.5;17535.3;21.5;2.3;982.9;10328.4;4827.2;1522.8;21028.8;3301.9;1164.7;14972.7;1589.5;60.6;369.0;41.3;909.4;522.6;386.7;-22.6;41.8;64.4;2209.1;334.0;-1.3;1873.8;1146.3
80;A Landbouw, bosbouw en visserij;2019;9049.0;37634.7;1383.3;15071.8;5906.0;3989.7;1916.3;3375.3;2983.1;3654.9;1669.7;3590.6;19694.2;19.9;3.5;1031.0;10026.8;5351.2;1508.0;21907.3;3484.4;1222.2;15135.7;2064.9;51.7;369.1;115.8;1034.4;861.0;173.4;-16.9;44.8;61.7;2880.7;369.8;-3.1;2507.8;730.9
81;A Landbouw, bosbouw en visserij;2020;9791.0;39956.5;1066.4;16001.5;6336.9;4349.8;1987.1;4214.3;3108.9;3988.9;1440.2;3799.4;21037.5;17.2;1.1;1074.0;11005.7;5426.0;1394.9;22465.1;3630.5;1285.3;15404.5;2144.8;40.0;370.7;40.1;1597.7;225.8;1371.9;27.1;88.9;61.8;3479.1;403.3;1.9;3077.7;1440.6
82;A Landbouw, bosbouw en visserij;2021;11380.0;49181.3;1923.2;17765.4;8490.5;6136.5;2354.0;5694.0;3500.9;5237.0;1805.7;4764.6;28272.0;28.8;0.8;974.2;11024.9;7096.4;1784.2;26547.2;4043.2;1374.0;18321.8;2808.2;220.6;347.0;159.2;1590.0;1203.0;387.0;55.2;153.1;97.8;4486.2;545.5;-3.9;3936.8;689.4
83;A Landbouw, bosbouw en visserij;2022;12034.0;54179.4;1851.9;19254.8;9749.7;7180.9;2568.8;6477.6;3684.1;6054.0;2025.4;5082.0;31917.7;36.8;0.8;1412.7;11473.9;7375.2;1962.3;28655.7;4178.7;1535.4;19588.1;3353.5;54.3;378.0;75.5;2097.5;1382.2;715.3;-7.7;97.6;105.3;5195.2;622.7;-2.2;4570.3;1394.5
84;01 Landbouw;2011;6381.0;20426.3;185.8;9185.4;2426.8;1892.3;534.5;1881.7;1662.5;2168.5;1131.4;1784.2;7381.4;45.6;0.4;946.8;7936.8;3094.0;1021.4;13516.5;2237.2;905.2;9522.6;851.5;67.6;420.9;71.3;344.7;308.3;36.4;-34.9;74.0;108.9;879.3;113.9;0.3;765.7;173.9
85;01 Landbouw;2012;6479.0;22117.1;208.5;9651.3;2716.8;1843.4;873.4;2004.6;2054.7;2398.8;1256.9;1825.5;8784.5;51.3;0.6;931.0;7811.8;3408.1;1129.9;14821.0;2442.4;935.8;10327.3;1115.6;65.1;404.9;70.0;383.9;317.0;66.9;-20.4;67.1;87.5;1209.2;167.9;-2.5;1038.8;185.1
86;01 Landbouw;2013;6577.0;24238.1;605.8;10070.3;3869.3;2179.8;1689.5;2032.0;2222.2;2386.6;1255.4;1796.5;10005.0;40.7;0.5;946.5;7685.6;4419.5;1140.3;15416.8;2474.7;956.6;10941.8;1043.7;61.1;406.6;38.3;277.3;212.8;64.5;-28.3;44.3;72.5;985.6;166.4;1.4;820.6;193.8
87;01 Landbouw;2014;6733.0;25164.7;644.9;10162.6;3996.2;2128.4;1867.9;2212.4;2235.4;2847.9;1191.9;1873.3;11904.4;17.0;12.9;1004.0;7626.1;3492.7;1107.7;15395.6;2502.1;915.5;10790.5;1187.6;58.8;380.5;63.2;294.0;224.0;70.0;-23.8;46.4;70.2;1199.2;175.5;-1.3;1022.4;354.7
88;01 Landbouw;2015;6904.0;25614.2;584.3;10413.6;3913.1;2392.8;1520.3;2306.4;2240.9;2776.6;1219.6;2159.7;12533.4;32.9;10.0;977.4;7302.0;3599.5;1159.0;16138.7;2589.2;936.2;11171.1;1442.2;49.3;342.1;56.4;661.5;366.6;295.0;-28.9;28.0;56.8;1838.5;246.2;-3.4;1588.8;733.9
89;01 Landbouw;2016;7386.0;31737.2;963.0;11776.7;5453.6;2730.2;2723.3;2645.1;2633.9;4191.2;1464.7;2609.0;16610.2;78.9;2.8;1078.6;8197.7;4457.7;1311.2;18573.8;2966.2;1112.3;12716.3;1779.0;48.7;372.7;68.1;838.4;478.5;359.8;-30.5;35.7;66.1;2330.9;278.9;-11.1;2040.9;815.2
90;01 Landbouw;2017;7683.0;31286.6;969.6;12472.6;4713.5;2083.3;2630.2;2705.1;2689.9;3479.9;1464.6;2791.2;15691.8;20.4;3.1;974.3;8621.4;4627.7;1348.0;19259.8;2963.7;1141.1;13242.8;1912.1;45.3;352.9;61.7;652.5;464.0;188.5;-31.6;38.9;70.4;2287.1;325.3;-3.5;1958.3;1409.2
91;01 Landbouw;2018;8224.0;33989.7;1441.9;13794.5;5064.0;3356.4;1707.6;3051.6;2833.0;3440.5;1537.1;2827.2;16918.8;18.2;1.6;929.1;10038.5;4626.6;1456.9;20001.4;3146.9;1120.4;14224.9;1509.2;58.4;357.0;40.1;887.3;502.2;385.1;-19.4;41.4;60.7;2118.5;319.2;-0.9;1798.4;1118.0
92;01 Landbouw;2019;8619.0;36246.6;1318.3;14633.9;5709.0;3811.7;1897.3;3297.7;2885.8;3513.5;1568.3;3320.2;18957.7;18.4;2.0;969.3;9709.9;5146.9;1442.5;20872.6;3325.9;1167.7;14404.0;1975.1;49.6;355.5;111.1;1004.4;837.8;166.7;-14.7;43.5;58.2;2770.1;346.0;-2.8;2421.3;654.8
93;01 Landbouw;2020;9370.0;39076.6;1017.5;15735.4;6241.8;4270.5;1971.3;4153.5;3069.9;3879.6;1389.7;3589.2;20612.9;17.2;1.1;1027.9;10774.7;5279.2;1363.7;21875.0;3541.2;1248.0;15005.8;2079.9;39.3;363.1;38.8;1591.6;229.5;1362.1;27.3;86.6;59.3;3413.7;388.1;1.9;3027.6;1409.5
94;01 Landbouw;2021;10894.0;47499.0;1861.8;17406.3;8229.8;6015.6;2214.2;5460.3;3389.8;5046.6;1733.7;4370.7;27127.9;26.5;0.8;937.7;10777.2;6894.2;1734.8;25487.1;3896.6;1323.2;17575.3;2691.9;214.3;337.8;151.6;1451.3;1100.7;350.6;52.3;149.5;97.2;4223.5;515.4;-3.8;3704.3;648.1
95;01 Landbouw;2022;11485.0;52011.1;1795.5;18784.7;9333.0;6969.8;2363.2;6203.3;3539.2;5750.5;1904.9;4700.2;30544.7;36.8;0.8;1379.0;11100.9;7070.2;1878.8;27703.1;4042.1;1482.0;18954.4;3224.7;53.9;362.9;63.9;2054.1;1356.7;697.4;-11.6;93.6;105.2;5022.2;589.5;-2.2;4430.5;1346.4
96;02 Bosbouw;2011;71.0;80.9;1.8;24.6;8.3;8.0;0.3;7.8;7.2;12.0;7.8;11.4;28.1;0.0;0.0;6.9;17.6;22.2;6.1;60.1;13.9;3.7;39.8;2.7;0.2;1.2;0.1;3.3;0.9;2.4;0.0;0.1;0.1;5.2;0.5;0.0;4.7;0.3
97;02 Bosbouw;2012;71.0;76.6;1.6;26.8;6.2;6.1;0.1;6.7;6.0;11.9;8.8;8.6;23.1;0.0;0.0;6.2;16.3;23.3;7.8;61.5;15.1;3.8;43.1;-0.5;0.2;1.3;0.5;1.8;1.6;0.2;0.1;0.2;0.1;0.7;0.4;0.0;0.3;0.3
98;02 Bosbouw;2013;68.0;74.8;0.7;27.7;5.9;5.9;0.0;4.8;5.8;12.3;9.3;8.4;17.9;0.0;0.0;5.3;14.5;29.4;7.8;68.5;14.7;4.0;48.7;1.1;0.1;1.3;0.2;0.3;0.3;0.0;0.0;0.0;0.0;0.5;0.4;0.0;0.1;0.8
99;02 Bosbouw;2014;69.0;76.0;0.1;29.1;6.4;6.3;0.1;3.4;6.1;10.6;8.8;11.5;16.3;0.0;0.0;5.4;13.4;32.2;8.6;68.6;14.9;3.4;45.7;4.6;0.1;1.2;0.2;0.7;0.7;0.0;-0.2;0.0;0.2;4.3;0.8;0.0;3.5;1.0
100;02 Bosbouw;2015;72.0;85.6;0.0;33.1;6.9;6.8;0.1;4.3;6.4;13.4;8.9;12.6;21.0;0.0;0.0;6.3;15.7;34.2;8.5;77.4;18.2;4.0;50.6;4.5;0.2;1.4;0.3;1.6;1.5;0.1;0.0;0.0;0.0;5.2;0.9;0.0;4.3;3.5
101;02 Bosbouw;2016;73.0;95.8;0.1;38.8;8.8;8.4;0.4;3.8;6.0;12.1;10.6;15.7;22.9;0.0;0.0;5.6;20.4;37.9;9.0;77.1;18.9;4.6;47.6;6.0;0.1;1.5;0.3;1.6;1.5;0.2;-0.1;0.0;0.1;6.4;1.2;0.0;5.3;1.8
102;02 Bosbouw;2017;67.0;82.3;0.0;28.6;7.0;6.8;0.2;5.1;4.2;11.3;10.4;15.8;29.2;0.0;0.0;4.0;18.7;23.0;7.4;69.4;18.5;4.2;40.5;6.1;0.0;1.2;-0.1;1.6;1.5;0.1;0.0;0.0;0.0;6.5;1.0;0.0;5.5;0.8
103;02 Bosbouw;2018;75.0;93.6;0.0;34.2;5.7;5.5;0.2;3.9;8.8;11.8;11.1;18.1;28.9;0.0;0.0;3.8;28.5;24.1;8.2;91.0;22.5;5.2;56.1;7.3;0.0;1.5;0.1;0.9;0.9;0.0;-0.2;0.0;0.2;6.6;1.3;0.0;5.2;0.3
104;02 Bosbouw;2019;74.0;101.0;1.3;41.1;5.0;4.3;0.7;2.6;4.3;10.1;14.3;22.3;37.6;0.0;0.0;2.4;24.3;27.9;8.8;103.5;25.9;6.4;60.1;11.1;0.0;1.2;0.0;2.1;1.0;1.0;-0.5;0.0;0.5;11.5;2.3;0.0;9.3;0.9
105;02 Bosbouw;2020;75.0;103.2;0.2;41.0;4.2;3.4;0.8;1.3;4.0;8.7;17.9;25.9;39.9;0.0;0.0;2.0;19.1;30.6;11.6;123.5;25.3;6.7;78.0;13.5;0.0;1.0;0.0;1.2;1.0;0.1;0.4;0.5;0.1;14.1;2.7;0.0;11.4;1.8
106;02 Bosbouw;2021;103.0;140.9;0.2;43.7;15.7;14.9;0.8;3.7;6.8;25.1;18.2;27.6;68.1;0.0;0.0;3.7;21.6;33.4;14.0;159.4;27.4;7.1;109.8;15.0;0.1;1.1;-0.3;6.2;6.1;0.1;0.0;0.2;0.1;20.0;2.5;0.0;17.5;1.9
107;02 Bosbouw;2022;103.0;200.6;0.7;86.6;17.5;16.6;0.9;3.9;5.5;26.8;20.8;38.7;77.8;0.0;0.0;4.1;62.8;44.2;11.7;172.5;29.3;10.5;108.7;24.1;0.0;2.5;0.0;7.1;6.9;0.2;0.0;0.0;0.0;28.7;4.0;0.0;24.7;2.4
108;03 Visserij;2011;289.0;896.8;21.4;339.6;88.6;45.1;43.5;104.7;59.3;95.7;47.1;140.4;485.2;0.0;0.0;62.3;188.4;121.5;39.3;656.9;87.5;50.5;417.8;101.1;5.6;13.8;35.2;15.6;7.3;8.2;1.2;3.0;1.8;144.9;22.5;0.0;122.4;7.8
109;03 Visserij;2012;301.0;1051.0;36.6;386.3;88.7;43.7;45.0;122.8;60.9;130.1;67.9;157.6;571.2;0.0;0.0;67.5;215.9;158.7;37.7;786.3;100.8;47.9;504.9;132.7;6.7;13.9;3.7;11.6;6.9;4.8;-1.5;1.8;3.2;139.2;30.3;0.0;108.9;71.0
110;03 Visserij;2013;315.0;1026.7;48.0;360.9;98.4;55.0;43.4;116.6;70.9;122.6;66.2;143.1;581.6;2.4;0.0;59.2;215.3;136.1;32.1;707.8;94.3;51.6;469.5;92.4;5.4;13.7;2.7;-0.9;6.9;-7.8;-1.1;1.5;2.6;84.8;17.8;-0.2;66.9;8.5
111;03 Visserij;2014;305.0;1050.6;45.4;322.9;127.0;69.8;57.2;120.7;58.9;133.2;58.0;184.5;674.4;2.1;0.0;67.8;155.5;120.6;30.2;704.2;92.8;50.5;442.1;118.9;7.3;9.6;9.5;14.4;2.2;12.2;-0.4;1.9;2.3;140.0;29.8;0.5;110.7;15.3
112;03 Visserij;2015;295.0;1138.1;55.1;323.7;137.1;68.5;68.6;120.3;66.1;127.3;53.5;254.9;717.8;2.7;0.0;63.8;161.9;162.9;28.9;710.7;91.1;54.4;454.9;110.3;5.1;9.9;6.9;21.3;13.9;7.5;-0.7;0.4;1.1;133.1;24.6;-0.2;108.2;15.8
113;03 Visserij;2016;291.0;1184.9;59.5;309.3;146.3;78.8;67.5;96.0;65.0;117.7;94.1;297.1;760.5;2.9;0.0;63.6;160.5;163.1;34.3;745.0;95.5;53.4;481.9;114.2;6.0;10.0;10.4;20.2;7.7;12.4;-1.3;0.6;1.9;139.5;29.7;-0.2;109.6;33.6
114;03 Visserij;2017;332.0;1146.4;49.3;288.8;217.5;149.1;68.4;96.6;67.9;144.9;52.5;229.0;729.9;0.1;0.0;44.7;181.7;152.9;37.2;788.4;103.4;55.4;533.0;96.5;3.7;8.8;7.6;19.2;11.8;7.4;-3.7;0.5;4.3;114.4;23.4;-0.1;90.9;95.8
115;03 Visserij;2018;343.0;1137.2;51.1;338.4;214.1;200.0;14.1;76.0;88.5;122.9;79.0;167.1;587.6;3.3;0.8;50.0;261.4;176.4;57.7;936.3;132.5;39.1;691.7;73.1;2.2;10.6;1.2;21.2;19.6;1.6;-3.1;0.4;3.5;84.0;13.5;-0.4;70.1;28.1
116;03 Visserij;2019;356.0;1287.1;63.7;396.8;192.0;173.8;18.3;75.0;93.0;131.4;87.1;248.1;698.9;1.5;1.6;59.3;292.6;176.4;56.7;931.2;132.7;48.2;671.6;78.7;2.1;12.5;4.7;27.9;22.1;5.7;-1.7;1.3;3.0;99.1;21.6;-0.3;77.3;75.2
117;03 Visserij;2020;346.0;776.7;48.7;225.1;91.0;75.9;15.1;59.5;35.0;100.5;32.7;184.3;384.7;0.0;0.0;44.1;211.9;116.2;19.7;466.7;64.0;30.6;320.7;51.4;0.7;6.6;1.3;5.0;-4.7;9.7;-0.7;1.7;2.4;51.2;12.5;0.0;38.7;29.2
118;03 Visserij;2021;383.0;1541.4;61.2;315.4;245.0;106.0;139.0;230.0;104.4;165.3;53.8;366.3;1076.0;2.3;0.0;32.8;226.1;168.8;35.4;900.8;119.3;43.6;636.7;101.2;6.3;8.1;8.0;132.5;96.2;36.3;2.8;3.4;0.5;242.7;27.7;-0.1;214.9;39.4
119;03 Visserij;2022;446.0;1967.7;55.7;383.4;399.2;194.4;204.8;270.5;139.4;276.7;99.7;343.0;1295.1;0.0;0.0;29.7;310.2;260.9;71.8;780.1;107.4;42.9;525.1;104.7;0.4;12.6;11.6;36.3;18.6;17.7;3.9;4.0;0.1;144.3;29.3;0.0;115.1;45.7
120;B Delfstoffenwinning;2011;180.0;25810.1;692.1;9893.1;2599.5;609.9;1989.6;640.7;604.7;3666.3;5895.8;1817.9;5006.2;36.1;0.0;5043.2;4105.4;7358.7;4260.5;45530.7;969.1;1512.2;34954.8;8094.5;152.7;476.1;-246.7;548.1;331.3;216.8;-7.9;3.8;11.7;8064.6;2506.4;-5.9;5552.3;6095.3
121;B Delfstoffenwinning;2012;189.0;25531.5;678.8;9765.0;3372.9;837.3;2535.6;605.5;440.0;2846.7;5434.1;2388.5;4835.1;32.5;0.0;5526.7;4795.6;5266.6;5075.0;49261.6;1055.1;1835.0;38076.9;8294.7;166.0;312.4;-55.1;222.9;103.1;119.8;-9.9;1.9;11.8;8306.3;2697.3;7.7;5616.7;5269.5
122;B Delfstoffenwinning;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;B Delfstoffenwinning;2014;224.0;84743.1;773.2;12009.0;4752.5;457.0;4295.5;29934.9;1555.6;19732.0;6525.5;9460.5;22155.6;43.7;0.0;6838.4;40452.3;9721.8;5531.3;65342.7;903.0;1890.4;55978.2;6571.2;1298.3;1474.8;993.9;478.5;162.6;315.9;-4.0;2.7;6.7;7863.2;1973.7;-0.3;5889.1;4875.8
124;B Delfstoffenwinning;2015;237.0;99268.5;5047.9;12218.3;6216.2;438.5;5777.7;39856.3;1238.5;14458.0;3530.1;16703.1;29509.4;50.2;0.7;7634.4;49659.7;8868.5;3545.7;48493.3;1275.5;2073.7;40493.0;4651.1;1788.0;1998.0;997.1;-22.3;-4.4;-17.9;-510.5;7.0;517.6;4905.4;1015.0;-0.4;3890.1;2770.1
125;B Delfstoffenwinning;2016;250.0;104039.2;352.8;13581.9;5882.8;476.6;5406.2;45158.1;1827.5;15339.0;3582.3;18314.7;27803.3;43.9;1.6;8822.6;55020.7;9572.1;2775.0;33815.8;1156.7;2237.3;28237.0;2184.7;2266.0;2958.8;969.9;108.4;33.9;74.5;-7.5;14.6;22.1;2562.8;506.1;-0.6;2056.1;717.0
126;B Delfstoffenwinning;2017;262.0;93096.4;288.7;10001.4;6669.5;939.9;5729.6;35948.2;1770.9;14648.9;3571.2;20197.8;23005.6;19.7;1.8;8951.8;51651.6;6962.2;2503.8;34267.6;972.1;1649.1;28718.9;2927.5;2219.3;3123.9;-544.8;175.4;160.1;15.3;2.3;4.7;2.4;1655.7;199.0;-0.4;1456.3;2445.1
127;B Delfstoffenwinning;2018;266.0;31224.9;919.0;8656.1;6080.3;774.9;5305.3;1119.5;669.9;3891.4;3066.7;6822.1;8975.3;17.4;0.6;9537.4;6540.1;3552.8;2601.3;21987.0;984.2;1720.7;16995.3;2286.8;160.7;230.6;-89.7;-544.2;34.7;-578.9;-38.1;0.1;38.2;1544.9;549.2;0.3;996.1;1475.2
128;B Delfstoffenwinning;2019;240.0;28785.2;394.0;6604.2;7320.3;767.8;6552.5;2291.5;489.6;4732.0;1783.2;5170.3;11696.2;8.8;1.1;7283.6;5299.3;2394.9;2101.3;16373.9;927.6;1031.0;13809.4;605.9;220.9;174.0;19.0;1325.5;-221.3;1546.8;-0.6;0.5;1.1;1996.8;19.5;-1.3;1976.0;833.5
129;B Delfstoffenwinning;2020;238.0;27745.7;237.9;5875.3;7778.0;715.2;7062.7;3845.5;431.4;2532.5;1663.5;5381.6;11029.9;7.4;0.8;7314.6;5335.0;2222.6;1835.4;10752.9;882.3;1156.9;9683.6;-969.9;242.7;263.4;-8.1;-159.2;-104.9;-54.3;2.9;4.9;2.0;-1154.9;524.2;0.2;-630.5;610.9
130;B Delfstoffenwinning;2021;280.0;33925.0;479.9;4496.3;6927.0;154.6;6772.4;2987.4;454.3;5934.6;5320.2;7325.4;13346.1;2.3;0.4;8162.7;4366.9;3807.7;4238.8;20756.5;791.2;918.5;18032.0;1014.9;166.6;266.2;-295.1;54.6;366.1;-311.4;10.0;12.6;2.7;684.8;451.3;0.0;233.5;953.0
131;B Delfstoffenwinning;2022;294.0;101306.4;398.1;7286.3;49624.5;665.5;48959.0;3054.1;6342.2;14086.5;5334.5;15180.2;62369.2;38.8;29.6;7361.6;4066.5;20605.7;6834.9;58260.3;1569.3;862.4;43892.3;11936.4;403.9;219.1;-956.2;6599.9;233.7;6366.2;14.0;112.5;98.5;17778.9;7227.5;-4.1;10547.3;5556.2
132;06 Winning van aardolie en aardgas;2011;32.0;21576.7;640.0;8350.8;2014.7;530.6;1484.1;266.0;303.9;3260.3;5291.2;1449.7;3175.4;0.0;0.0;4712.6;3246.8;6370.7;4071.2;40581.2;329.6;1330.5;31351.2;7569.8;125.4;419.4;-219.1;122.1;144.6;-22.5;3.1;3.6;0.6;7182.0;2371.6;0.0;4810.4;5490.4
133;06 Winning van aardolie en aardgas;2012;26.0;21020.1;504.4;7850.9;2918.5;787.7;2130.8;296.3;230.7;2441.9;4761.2;2016.2;2762.5;0.3;0.0;5145.5;4051.5;4171.7;4888.6;44499.9;419.5;1588.7;34661.3;7830.3;148.1;265.2;-48.0;190.2;105.2;85.0;-7.0;0.0;7.0;7848.5;2557.3;0.0;5291.2;5083.3
134;06 Winning van aardolie en aardgas;2013;31.0;22816.1;527.9;8807.5;2924.5;395.5;2529.0;315.4;174.7;2861.0;4901.2;2304.0;3363.3;0.3;0.0;6068.1;3190.1;4750.6;5443.7;46120.9;456.9;1442.4;36780.2;7441.4;84.2;227.9;-51.0;296.3;167.3;129.0;-14.3;0.0;14.3;7528.7;2498.9;0.0;5029.7;5117.6
135;06 Winning van aardolie en aardgas;2014;27.0;25842.7;503.9;9660.6;4157.4;382.6;3774.9;1085.8;218.9;2380.4;5549.2;2286.4;5441.7;0.0;0.0;6395.7;3752.1;5467.1;4786.0;36137.0;462.1;1603.2;28679.8;5391.9;31.4;253.0;204.3;385.1;111.6;273.5;0.0;0.0;0.0;5759.6;1688.3;0.0;4071.3;4361.1
136;06 Winning van aardolie en aardgas;2015;29.0;23363.9;384.8;9221.3;5218.0;361.7;4856.2;348.4;212.2;1986.6;2265.0;3727.6;4884.8;0.0;0.0;7407.9;3522.3;4781.8;2767.1;26679.6;555.1;1548.8;21960.9;2614.8;64.7;225.8;100.2;6.7;31.8;-25.1;-515.0;0.0;515.0;2045.7;705.0;0.0;1340.7;1559.1
137;06 Winning van aardolie en aardgas;2016;33.0;25031.0;288.8;10455.3;5488.9;374.7;5114.2;539.1;205.5;2106.8;2491.5;3455.3;6826.8;0.0;0.0;8595.3;3938.3;3475.3;2195.3;18438.0;517.0;1866.3;14919.8;1134.9;24.2;156.7;182.4;142.2;56.0;86.2;-1.0;1.9;2.9;1326.1;368.1;0.0;958.0;680.3
138;06 Winning van aardolie en aardgas;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;06 Winning van aardolie en aardgas;2018;45.0;23868.2;776.0;6318.3;5118.0;682.0;4436.1;1034.9;247.3;1289.3;2713.7;6370.8;4871.0;0.0;0.0;9353.3;4731.1;2601.5;2311.4;18159.5;475.2;1374.9;14425.5;1884.0;80.7;174.0;-86.9;-562.0;25.1;-587.1;0.0;0.0;0.0;1141.7;513.4;0.0;628.4;894.2
140;06 Winning van aardolie en aardgas;2019;24.0;20492.3;213.7;3643.6;6395.0;645.7;5749.3;2173.4;148.0;2032.5;1339.5;4546.6;7347.4;0.0;0.0;7004.3;3018.2;1671.0;1451.4;12772.0;437.5;811.9;11634.8;-112.2;118.6;102.4;20.7;1250.1;-229.1;1479.2;-0.6;0.1;0.7;1174.1;21.2;0.0;1195.3;53.2
141;06 Winning van aardolie en aardgas;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;06 Winning van aardolie en aardgas;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;06 Winning van aardolie en aardgas;2022;27.0;43215.4;275.7;3633.5;1014.4;264.0;750.4;1461.3;5885.9;13235.4;4912.9;12796.3;8016.9;37.4;29.6;7168.7;2034.5;19670.0;6258.4;54580.7;1125.2;631.0;41507.0;11317.4;346.2;160.7;-902.7;224.5;75.7;148.7;8.6;11.1;2.5;10833.3;7144.1;-4.1;3685.1;389.8
144;08 Delfstoffenwinning (geen olie en gas);2011;87.0;1120.0;32.4;405.5;167.7;55.6;112.2;38.3;121.3;113.4;133.0;108.4;391.5;-0.1;0.0;102.8;276.9;266.4;82.6;938.7;114.1;48.5;696.8;79.3;2.4;22.0;0.7;26.1;7.6;18.5;-10.7;0.1;10.9;75.8;15.9;0.1;60.0;48.9
