ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
662;Totaal;Deeltijd;Totaal;605;2008;35.0;24.0;11.38;1062.0;1059.0;14170.0;12740.0;1420.0;0.0;24.5;24.4;1117.0;1644.0
663;Totaal;Deeltijd;Totaal;605;2009;36.0;25.0;11.52;1089.0;1088.0;14560.0;13070.0;1480.0;0.0;24.7;24.7;1133.0;1657.0
664;Totaal;Deeltijd;Totaal;606;2006;2975.0;1606.0;16.67;1293.0;1262.0;17580.0;15510.0;2070.0;70.0;20.2;19.9;909.0;1683.0
665;Totaal;Deeltijd;Totaal;606;2007;3053.0;1667.0;17.25;1335.0;1302.0;18160.0;16010.0;2140.0;80.0;20.4;20.0;906.0;1659.0
666;Totaal;Deeltijd;Totaal;606;2008;3078.0;1687.0;17.88;1377.0;1351.0;18830.0;16530.0;2310.0;100.0;20.3;20.0;907.0;1654.0
667;Totaal;Deeltijd;Totaal;606;2009;3147.0;1732.0;18.3;1431.0;1411.0;19640.0;17170.0;2460.0;100.0;20.6;20.3;926.0;1681.0
668;Totaal;Deeltijd;Totaal;701;2006;1010.0;427.0;11.84;737.0;717.0;9750.0;8840.0;910.0;20.0;16.2;15.9;727.0;1719.0
669;Totaal;Deeltijd;Totaal;701;2007;1205.0;525.0;12.3;768.0;747.0;10160.0;9210.0;950.0;20.0;16.4;16.1;729.0;1672.0
670;Totaal;Deeltijd;Totaal;701;2008;1309.0;578.0;12.88;811.0;792.0;10760.0;9730.0;1030.0;30.0;16.6;16.3;738.0;1670.0
671;Totaal;Deeltijd;Totaal;701;2009;1389.0;606.0;13.12;828.0;813.0;11070.0;9940.0;1130.0;30.0;16.5;16.3;743.0;1702.0
672;Totaal;Deeltijd;Totaal;702;2006;2637.0;1432.0;16.94;1319.0;1289.0;18000.0;15830.0;2170.0;80.0;20.3;20.0;913.0;1683.0
673;Totaal;Deeltijd;Totaal;702;2007;2565.0;1420.0;17.74;1390.0;1358.0;18990.0;16680.0;2310.0;80.0;20.6;20.3;918.0;1658.0
674;Totaal;Deeltijd;Totaal;702;2008;2516.0;1402.0;18.49;1445.0;1418.0;19850.0;17330.0;2510.0;110.0;20.6;20.3;921.0;1653.0
675;Totaal;Deeltijd;Totaal;702;2009;2507.0;1413.0;19.04;1518.0;1499.0;20930.0;18220.0;2710.0;110.0;20.9;20.7;945.0;1677.0
676;Totaal;Deeltijd;Totaal;703;2006;47.0;19.0;21.47;1262.0;1255.0;17710.0;15140.0;2570.0;1310.0;15.3;15.3;701.0;1775.0
677;Totaal;Deeltijd;Totaal;703;2007;48.0;19.0;22.75;1334.0;1326.0;18440.0;16010.0;2430.0;1290.0;15.4;15.4;700.0;1744.0
678;Totaal;Deeltijd;Totaal;703;2008;42.0;16.0;28.34;1551.0;1541.0;20490.0;18610.0;1880.0;1760.0;14.4;14.3;652.0;1734.0
679;Totaal;Deeltijd;Totaal;703;2009;31.0;12.0;27.31;1585.0;1579.0;20920.0;19020.0;1900.0;2200.0;15.2;15.2;694.0;1744.0
680;Totaal;Deeltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2006;1080.0;186.0;11.75;295.0;282.0;4170.0;3540.0;630.0;20.0;6.5;6.3;288.0;1675.0
681;Totaal;Deeltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2007;1098.0;191.0;11.9;299.0;286.0;4180.0;3590.0;590.0;20.0;6.6;6.4;288.0;1658.0
682;Totaal;Deeltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2008;1122.0;195.0;13.43;335.0;321.0;4660.0;4020.0;640.0;30.0;6.6;6.3;287.0;1651.0
683;Totaal;Deeltijd;Totaal;Arbeidsduur: minder dan 12 uur per week;2009;1130.0;192.0;13.43;329.0;319.0;4590.0;3950.0;640.0;30.0;6.4;6.3;285.0;1675.0
684;Totaal;Deeltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006;835.0;369.0;14.29;887.0;869.0;11950.0;10640.0;1310.0;40.0;16.2;16.0;730.0;1654.0
685;Totaal;Deeltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007;856.0;377.0;14.65;903.0;882.0;12160.0;10830.0;1330.0;40.0;16.2;16.0;722.0;1639.0
686;Totaal;Deeltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008;847.0;376.0;15.1;927.0;910.0;12540.0;11130.0;1410.0;50.0;16.2;16.0;724.0;1631.0
687;Totaal;Deeltijd;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009;832.0;368.0;15.48;953.0;942.0;12960.0;11440.0;1520.0;40.0;16.2;16.1;730.0;1650.0
688;Totaal;Deeltijd;Totaal;803;2006;665.0;409.0;15.83;1374.0;1346.0;18570.0;16490.0;2080.0;70.0;22.6;22.4;1021.0;1659.0
689;Totaal;Deeltijd;Totaal;803;2007;697.0;430.0;16.28;1402.0;1373.0;18970.0;16820.0;2140.0;70.0;22.7;22.4;1012.0;1642.0
690;Totaal;Deeltijd;Totaal;803;2008;716.0;445.0;16.76;1441.0;1418.0;19610.0;17290.0;2320.0;80.0;22.6;22.4;1015.0;1633.0
691;Totaal;Deeltijd;Totaal;803;2009;739.0;459.0;17.13;1477.0;1462.0;20170.0;17730.0;2440.0;70.0;22.7;22.5;1024.0;1651.0
692;Totaal;Deeltijd;Totaal;804;2006;400.0;301.0;16.76;1806.0;1750.0;24350.0;21670.0;2670.0;70.0;28.1;27.5;1253.0;1669.0
693;Totaal;Deeltijd;Totaal;804;2007;430.0;326.0;17.3;1838.0;1784.0;24800.0;22060.0;2740.0;80.0;28.0;27.4;1237.0;1632.0
694;Totaal;Deeltijd;Totaal;804;2008;450.0;342.0;17.83;1876.0;1842.0;25420.0;22510.0;2910.0;90.0;27.8;27.4;1239.0;1630.0
695;Totaal;Deeltijd;Totaal;804;2009;454.0;344.0;18.26;1930.0;1902.0;26460.0;23150.0;3310.0;90.0;27.8;27.5;1250.0;1649.0
696;Totaal;Deeltijd;Totaal;805;2006;584.0;498.0;17.64;2197.0;2160.0;29910.0;26360.0;3550.0;170.0;32.5;32.0;1469.0;1722.0
697;Totaal;Deeltijd;Totaal;805;2007;609.0;524.0;18.3;2253.0;2215.0;30720.0;27030.0;3690.0;170.0;32.4;32.0;1452.0;1688.0
698;Totaal;Deeltijd;Totaal;805;2008;602.0;519.0;18.8;2317.0;2281.0;31700.0;27800.0;3900.0;220.0;32.4;32.0;1456.0;1690.0
699;Totaal;Deeltijd;Totaal;805;2009;619.0;531.0;19.29;2387.0;2359.0;32760.0;28640.0;4120.0;220.0;32.4;32.1;1467.0;1712.0
700;Totaal;Deeltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2006;129.0;115.0;16.34;2346.0;2284.0;31810.0;28160.0;3660.0;440.0;37.2;36.4;1677.0;1892.0
701;Totaal;Deeltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2007;128.0;117.0;17.32;2439.0;2374.0;33160.0;29270.0;3890.0;470.0;37.0;36.1;1644.0;1798.0
702;Totaal;Deeltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2008;131.0;120.0;18.01;2525.0;2468.0;34300.0;30300.0;4010.0;550.0;36.8;36.1;1645.0;1791.0
703;Totaal;Deeltijd;Totaal;Arbeidsduur: 35 uur of meer per week;2009;152.0;137.0;17.91;2586.0;2540.0;34870.0;31030.0;3840.0;550.0;37.5;36.9;1702.0;1890.0
704;Totaal;Deeltijd;Totaal;901;2006;281.0;164.0;15.5;1672.0;1318.0;22390.0;20060.0;2330.0;70.0;26.3;22.2;1021.0;1748.0
705;Totaal;Deeltijd;Totaal;901;2007;295.0;172.0;15.89;1696.0;1332.0;22720.0;20350.0;2370.0;70.0;26.2;22.1;1006.0;1722.0
706;Totaal;Deeltijd;Totaal;901;2008;281.0;167.0;17.08;1774.0;1453.0;23880.0;21290.0;2580.0;110.0;26.4;22.4;1020.0;1715.0
707;Totaal;Deeltijd;Totaal;901;2009;242.0;143.0;17.12;1749.0;1462.0;23650.0;20990.0;2660.0;110.0;26.0;22.4;1025.0;1737.0
708;Totaal;Deeltijd;Totaal;902;2006;3414.0;1713.0;15.84;1117.0;1117.0;15200.0;13410.0;1790.0;80.0;18.5;18.5;847.0;1687.0
709;Totaal;Deeltijd;Totaal;902;2007;3523.0;1792.0;16.37;1150.0;1150.0;15650.0;13800.0;1850.0;80.0;18.6;18.6;843.0;1657.0
710;Totaal;Deeltijd;Totaal;902;2008;3586.0;1829.0;16.92;1189.0;1189.0;16220.0;14260.0;1960.0;100.0;18.6;18.6;843.0;1653.0
711;Totaal;Deeltijd;Totaal;902;2009;3685.0;1888.0;17.32;1244.0;1244.0;17030.0;14920.0;2110.0;100.0;18.9;18.9;861.0;1681.0
712;Totaal;Deeltijd;Totaal;951;2006;59.0;41.0;26.59;2855.0;2771.0;40350.0;34260.0;6090.0;4850.0;27.8;27.2;1251.0;1784.0
713;Totaal;Deeltijd;Totaal;951;2007;60.0;43.0;27.68;2963.0;2876.0;41660.0;35560.0;6100.0;5080.0;27.9;27.4;1247.0;1759.0
714;Totaal;Deeltijd;Totaal;951;2008;64.0;45.0;28.76;3036.0;2954.0;42700.0;36430.0;6270.0;5860.0;27.7;27.1;1232.0;1749.0
715;Totaal;Deeltijd;Totaal;951;2009;66.0;47.0;28.94;3143.0;3086.0;44060.0;37710.0;6340.0;6020.0;28.4;28.0;1280.0;1777.0
716;Totaal;Deeltijd;Totaal;952;2006;3635.0;1836.0;15.55;1132.0;1106.0;15350.0;13580.0;1760.0;0.0;19.0;18.7;854.0;1690.0
717;Totaal;Deeltijd;Totaal;952;2007;3758.0;1922.0;16.06;1164.0;1137.0;15790.0;13970.0;1820.0;0.0;19.1;18.8;849.0;1661.0
718;Totaal;Deeltijd;Totaal;952;2008;3803.0;1951.0;16.64;1201.0;1178.0;16340.0;14410.0;1930.0;0.0;19.0;18.7;850.0;1656.0
719;Totaal;Deeltijd;Totaal;952;2009;3861.0;1984.0;17.02;1243.0;1226.0;16990.0;14920.0;2080.0;0.0;19.2;19.0;865.0;1683.0
720;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2006;2423.0;1131.0;14.29;1005.0;967.0;13660.0;12050.0;1600.0;120.0;18.2;17.7;812.0;1740.0
721;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2007;2510.0;1186.0;14.76;1030.0;991.0;13970.0;12360.0;1600.0;120.0;18.2;17.8;806.0;1705.0
722;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2008;2556.0;1216.0;15.44;1072.0;1041.0;14510.0;12860.0;1650.0;140.0;18.2;17.8;809.0;1700.0
723;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2009;2560.0;1216.0;15.77;1106.0;1082.0;15000.0;13270.0;1730.0;150.0;18.3;18.0;823.0;1733.0
724;Totaal;Deeltijd;Particuliere bedrijven;601;2006;286.0;119.0;11.08;684.0;667.0;9160.0;8200.0;960.0;10.0;16.0;15.8;723.0;1731.0
725;Totaal;Deeltijd;Particuliere bedrijven;601;2007;303.0;131.0;11.54;719.0;701.0;9660.0;8620.0;1040.0;10.0;16.3;16.1;729.0;1688.0
726;Totaal;Deeltijd;Particuliere bedrijven;601;2008;316.0;140.0;12.1;769.0;752.0;10260.0;9220.0;1030.0;10.0;16.7;16.4;746.0;1682.0
727;Totaal;Deeltijd;Particuliere bedrijven;601;2009;292.0;125.0;12.11;749.0;731.0;10120.0;8990.0;1140.0;10.0;16.2;15.9;724.0;1693.0
728;Totaal;Deeltijd;Particuliere bedrijven;602;2006;250.0;76.0;9.18;417.0;405.0;5440.0;5000.0;450.0;0.0;11.8;11.6;529.0;1745.0
729;Totaal;Deeltijd;Particuliere bedrijven;602;2007;271.0;83.0;9.34;424.0;410.0;5550.0;5080.0;470.0;0.0;11.9;11.6;527.0;1712.0
730;Totaal;Deeltijd;Particuliere bedrijven;602;2008;282.0;87.0;9.85;443.0;434.0;5810.0;5310.0;500.0;0.0;11.8;11.6;529.0;1718.0
731;Totaal;Deeltijd;Particuliere bedrijven;602;2009;293.0;87.0;10.42;462.0;457.0;6090.0;5550.0;540.0;0.0;11.6;11.5;526.0;1766.0
732;Totaal;Deeltijd;Particuliere bedrijven;603;2006;47.0;18.0;21.41;1257.0;1250.0;17650.0;15080.0;2560.0;1310.0;15.3;15.2;701.0;1776.0
733;Totaal;Deeltijd;Particuliere bedrijven;603;2007;48.0;19.0;22.68;1329.0;1321.0;18370.0;15950.0;2420.0;1300.0;15.4;15.4;699.0;1745.0
734;Totaal;Deeltijd;Particuliere bedrijven;603;2008;42.0;16.0;28.27;1546.0;1536.0;20430.0;18550.0;1880.0;1760.0;14.4;14.3;652.0;1735.0
735;Totaal;Deeltijd;Particuliere bedrijven;603;2009;30.0;12.0;27.23;1581.0;1575.0;20860.0;18970.0;1890.0;2210.0;15.2;15.2;694.0;1745.0
736;Totaal;Deeltijd;Particuliere bedrijven;604;2006;15.0;6.0;2.82;267.0;265.0;3320.0;3200.0;110.0;0.0;23.7;23.7;1129.0;2717.0
737;Totaal;Deeltijd;Particuliere bedrijven;604;2007;14.0;7.0;3.71;278.0;275.0;3460.0;3340.0;120.0;0.0;19.8;19.7;891.0;1727.0
738;Totaal;Deeltijd;Particuliere bedrijven;604;2008;12.0;7.0;3.74;292.0;288.0;3640.0;3510.0;140.0;0.0;20.5;20.3;925.0;1708.0
739;Totaal;Deeltijd;Particuliere bedrijven;604;2009;16.0;9.0;3.46;296.0;294.0;3670.0;3550.0;120.0;0.0;22.2;22.1;1019.0;1818.0
740;Totaal;Deeltijd;Particuliere bedrijven;605;2006;;;;;;;;;;;;;
741;Totaal;Deeltijd;Particuliere bedrijven;605;2007;;;;;;;;;;;;;
742;Totaal;Deeltijd;Particuliere bedrijven;605;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
743;Totaal;Deeltijd;Particuliere bedrijven;605;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;Totaal;Deeltijd;Particuliere bedrijven;606;2006;1826.0;911.0;15.12;1135.0;1089.0;15470.0;13620.0;1850.0;120.0;19.4;18.9;865.0;1733.0
745;Totaal;Deeltijd;Particuliere bedrijven;606;2007;1874.0;945.0;15.6;1166.0;1119.0;15850.0;14000.0;1850.0;120.0;19.5;19.0;860.0;1705.0
746;Totaal;Deeltijd;Particuliere bedrijven;606;2008;1905.0;967.0;16.3;1210.0;1172.0;16450.0;14520.0;1930.0;150.0;19.5;19.0;863.0;1700.0
747;Totaal;Deeltijd;Particuliere bedrijven;606;2009;1929.0;983.0;16.69;1257.0;1229.0;17090.0;15090.0;2010.0;160.0;19.7;19.3;884.0;1734.0
748;Totaal;Deeltijd;Particuliere bedrijven;701;2006;798.0;325.0;10.98;674.0;651.0;8910.0;8090.0;820.0;20.0;15.9;15.5;711.0;1749.0
749;Totaal;Deeltijd;Particuliere bedrijven;701;2007;950.0;395.0;11.45;700.0;674.0;9240.0;8390.0;840.0;30.0;16.0;15.6;707.0;1698.0
750;Totaal;Deeltijd;Particuliere bedrijven;701;2008;1030.0;434.0;12.05;741.0;719.0;9790.0;8890.0;900.0;40.0;16.1;15.8;716.0;1697.0
751;Totaal;Deeltijd;Particuliere bedrijven;701;2009;1069.0;441.0;12.22;748.0;729.0;9940.0;8980.0;960.0;40.0;16.0;15.7;716.0;1736.0
752;Totaal;Deeltijd;Particuliere bedrijven;702;2006;1578.0;788.0;15.5;1164.0;1119.0;15940.0;13970.0;1970.0;130.0;19.4;18.9;866.0;1735.0
753;Totaal;Deeltijd;Particuliere bedrijven;702;2007;1512.0;772.0;16.25;1228.0;1179.0;16800.0;14740.0;2060.0;140.0;19.7;19.2;871.0;1707.0
754;Totaal;Deeltijd;Particuliere bedrijven;702;2008;1485.0;766.0;17.09;1289.0;1250.0;17630.0;15460.0;2160.0;170.0;19.8;19.3;877.0;1701.0
755;Totaal;Deeltijd;Particuliere bedrijven;702;2009;1460.0;763.0;17.65;1359.0;1330.0;18590.0;16300.0;2280.0;190.0;20.1;19.8;904.0;1731.0
756;Totaal;Deeltijd;Particuliere bedrijven;703;2006;47.0;18.0;21.41;1257.0;1250.0;17650.0;15080.0;2560.0;1310.0;15.3;15.2;701.0;1776.0
757;Totaal;Deeltijd;Particuliere bedrijven;703;2007;48.0;19.0;22.68;1329.0;1321.0;18370.0;15950.0;2420.0;1300.0;15.4;15.4;699.0;1745.0
758;Totaal;Deeltijd;Particuliere bedrijven;703;2008;42.0;16.0;28.27;1546.0;1536.0;20430.0;18550.0;1880.0;1760.0;14.4;14.3;652.0;1735.0
759;Totaal;Deeltijd;Particuliere bedrijven;703;2009;30.0;12.0;27.23;1581.0;1575.0;20860.0;18970.0;1890.0;2210.0;15.2;15.2;694.0;1745.0
760;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2006;869.0;146.0;10.65;267.0;253.0;3790.0;3210.0;590.0;30.0;6.4;6.2;285.0;1701.0
761;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2007;889.0;151.0;10.8;272.0;257.0;3800.0;3260.0;540.0;30.0;6.5;6.3;286.0;1682.0
762;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2008;911.0;155.0;12.2;305.0;290.0;4230.0;3660.0;570.0;40.0;6.6;6.3;285.0;1676.0
763;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2009;912.0;152.0;11.99;294.0;283.0;4090.0;3530.0;560.0;40.0;6.4;6.2;283.0;1701.0
764;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2006;504.0;214.0;12.44;774.0;748.0;10370.0;9290.0;1080.0;60.0;16.1;15.8;722.0;1696.0
765;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2007;524.0;223.0;12.78;791.0;761.0;10570.0;9490.0;1080.0;60.0;16.1;15.8;714.0;1679.0
766;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2008;520.0;222.0;13.17;808.0;785.0;10780.0;9700.0;1080.0;70.0;16.1;15.8;716.0;1673.0
767;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2009;504.0;215.0;13.5;830.0;813.0;11130.0;9960.0;1170.0;70.0;16.1;15.9;723.0;1694.0
768;Totaal;Deeltijd;Particuliere bedrijven;803;2006;375.0;224.0;14.23;1253.0;1208.0;16910.0;15030.0;1880.0;120.0;22.7;22.3;1018.0;1705.0
769;Totaal;Deeltijd;Particuliere bedrijven;803;2007;392.0;234.0;14.69;1282.0;1236.0;17270.0;15380.0;1890.0;120.0;22.7;22.3;1009.0;1688.0
770;Totaal;Deeltijd;Particuliere bedrijven;803;2008;397.0;239.0;15.17;1315.0;1280.0;17750.0;15780.0;1970.0;140.0;22.7;22.3;1012.0;1679.0
771;Totaal;Deeltijd;Particuliere bedrijven;803;2009;404.0;244.0;15.55;1351.0;1326.0;18250.0;16220.0;2030.0;130.0;22.7;22.4;1023.0;1698.0
772;Totaal;Deeltijd;Particuliere bedrijven;804;2006;213.0;154.0;14.73;1638.0;1540.0;21990.0;19660.0;2330.0;130.0;28.4;27.4;1254.0;1726.0
773;Totaal;Deeltijd;Particuliere bedrijven;804;2007;228.0;168.0;15.17;1659.0;1563.0;22210.0;19910.0;2300.0;140.0;28.3;27.3;1236.0;1678.0
774;Totaal;Deeltijd;Particuliere bedrijven;804;2008;236.0;174.0;15.65;1672.0;1614.0;22320.0;20060.0;2250.0;170.0;27.9;27.3;1238.0;1679.0
775;Totaal;Deeltijd;Particuliere bedrijven;804;2009;229.0;168.0;15.93;1712.0;1664.0;23180.0;20540.0;2640.0;160.0;28.0;27.5;1253.0;1706.0
776;Totaal;Deeltijd;Particuliere bedrijven;805;2006;343.0;285.0;16.49;2082.0;2024.0;28440.0;24990.0;3460.0;280.0;32.8;32.1;1473.0;1768.0
777;Totaal;Deeltijd;Particuliere bedrijven;805;2007;356.0;300.0;17.04;2126.0;2066.0;29020.0;25510.0;3520.0;290.0;32.7;32.1;1455.0;1728.0
778;Totaal;Deeltijd;Particuliere bedrijven;805;2008;367.0;310.0;17.74;2209.0;2155.0;30120.0;26510.0;3610.0;350.0;32.7;32.1;1458.0;1723.0
779;Totaal;Deeltijd;Particuliere bedrijven;805;2009;368.0;309.0;18.27;2283.0;2241.0;31090.0;27400.0;3690.0;370.0;32.7;32.2;1472.0;1753.0
780;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2006;121.0;107.0;16.16;2324.0;2258.0;31530.0;27890.0;3640.0;460.0;37.2;36.4;1677.0;1894.0
781;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2007;120.0;110.0;17.16;2422.0;2353.0;32870.0;29060.0;3810.0;480.0;37.0;36.1;1645.0;1801.0
782;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2008;126.0;115.0;17.86;2508.0;2450.0;34040.0;30100.0;3940.0;550.0;36.9;36.1;1646.0;1793.0
783;Totaal;Deeltijd;Particuliere bedrijven;Arbeidsduur: 35 uur of meer per week;2009;142.0;128.0;17.85;2579.0;2530.0;34700.0;30950.0;3760.0;580.0;37.5;36.9;1701.0;1888.0
784;Totaal;Deeltijd;Particuliere bedrijven;901;2006;251.0;145.0;15.06;1640.0;1279.0;21900.0;19680.0;2210.0;80.0;26.4;22.2;1019.0;1761.0
785;Totaal;Deeltijd;Particuliere bedrijven;901;2007;264.0;153.0;15.42;1662.0;1288.0;22190.0;19940.0;2250.0;80.0;26.3;22.1;1002.0;1735.0
786;Totaal;Deeltijd;Particuliere bedrijven;901;2008;250.0;147.0;16.59;1733.0;1410.0;23200.0;20790.0;2410.0;120.0;26.5;22.4;1020.0;1727.0
787;Totaal;Deeltijd;Particuliere bedrijven;901;2009;211.0;123.0;16.56;1701.0;1407.0;22870.0;20420.0;2450.0;120.0;26.1;22.3;1020.0;1753.0
788;Totaal;Deeltijd;Particuliere bedrijven;902;2006;2172.0;985.0;14.18;931.0;931.0;12700.0;11170.0;1530.0;120.0;17.2;17.2;788.0;1737.0
789;Totaal;Deeltijd;Particuliere bedrijven;902;2007;2246.0;1034.0;14.66;956.0;956.0;13000.0;11470.0;1530.0;120.0;17.3;17.3;783.0;1700.0
790;Totaal;Deeltijd;Particuliere bedrijven;902;2008;2307.0;1069.0;15.28;1001.0;1001.0;13570.0;12010.0;1570.0;150.0;17.3;17.3;786.0;1696.0
791;Totaal;Deeltijd;Particuliere bedrijven;902;2009;2349.0;1093.0;15.69;1053.0;1053.0;14300.0;12630.0;1660.0;150.0;17.6;17.6;805.0;1731.0
792;Totaal;Deeltijd;Particuliere bedrijven;951;2006;56.0;39.0;26.51;2851.0;2766.0;40350.0;34210.0;6140.0;4980.0;27.8;27.3;1252.0;1788.0
793;Totaal;Deeltijd;Particuliere bedrijven;951;2007;58.0;41.0;27.5;2940.0;2850.0;41350.0;35280.0;6070.0;5130.0;27.9;27.4;1244.0;1762.0
794;Totaal;Deeltijd;Particuliere bedrijven;951;2008;62.0;44.0;28.65;3021.0;2938.0;42510.0;36260.0;6250.0;5890.0;27.6;27.1;1230.0;1751.0
795;Totaal;Deeltijd;Particuliere bedrijven;951;2009;64.0;46.0;28.84;3132.0;3074.0;43910.0;37580.0;6320.0;6060.0;28.4;28.0;1279.0;1779.0
796;Totaal;Deeltijd;Particuliere bedrijven;952;2006;2367.0;1092.0;13.84;961.0;924.0;13020.0;11530.0;1490.0;0.0;17.9;17.5;801.0;1738.0
797;Totaal;Deeltijd;Particuliere bedrijven;952;2007;2452.0;1145.0;14.29;985.0;947.0;13320.0;11820.0;1500.0;0.0;18.0;17.5;795.0;1703.0
798;Totaal;Deeltijd;Particuliere bedrijven;952;2008;2494.0;1172.0;14.93;1023.0;993.0;13810.0;12280.0;1530.0;0.0;18.0;17.6;798.0;1698.0
799;Totaal;Deeltijd;Particuliere bedrijven;952;2009;2496.0;1170.0;15.25;1055.0;1031.0;14260.0;12650.0;1610.0;0.0;18.1;17.8;811.0;1731.0
800;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2006;839.0;478.0;16.66;1276.0;1271.0;17210.0;15310.0;1900.0;10.0;20.1;20.0;915.0;1605.0
801;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2007;860.0;497.0;17.04;1307.0;1301.0;17630.0;15680.0;1950.0;10.0;20.3;20.3;916.0;1585.0
802;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2008;857.0;495.0;17.63;1341.0;1334.0;18220.0;16090.0;2130.0;10.0;20.2;20.1;908.0;1574.0
803;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2009;898.0;519.0;17.87;1380.0;1376.0;18850.0;16560.0;2280.0;10.0;20.4;20.3;924.0;1598.0
804;Totaal;Deeltijd;Gesubsidieerde instellingen;601;2006;2.0;1.0;11.47;677.0;662.0;9310.0;8130.0;1190.0;10.0;15.5;15.3;693.0;1639.0
805;Totaal;Deeltijd;Gesubsidieerde instellingen;601;2007;3.0;1.0;12.34;710.0;691.0;9460.0;8510.0;950.0;10.0;15.2;15.0;672.0;1618.0
806;Totaal;Deeltijd;Gesubsidieerde instellingen;601;2008;3.0;1.0;12.39;768.0;746.0;10240.0;9210.0;1030.0;10.0;16.3;16.0;723.0;1645.0
807;Totaal;Deeltijd;Gesubsidieerde instellingen;601;2009;3.0;1.0;12.63;832.0;809.0;11180.0;9990.0;1190.0;10.0;17.2;16.8;768.0;1746.0
808;Totaal;Deeltijd;Gesubsidieerde instellingen;602;2006;64.0;19.0;13.52;522.0;520.0;6890.0;6260.0;630.0;0.0;10.1;10.1;462.0;1590.0
809;Totaal;Deeltijd;Gesubsidieerde instellingen;602;2007;68.0;20.0;13.58;520.0;519.0;6970.0;6250.0;720.0;0.0;10.2;10.1;459.0;1564.0
810;Totaal;Deeltijd;Gesubsidieerde instellingen;602;2008;69.0;20.0;14.7;556.0;553.0;7340.0;6670.0;670.0;0.0;10.0;10.0;452.0;1553.0
811;Totaal;Deeltijd;Gesubsidieerde instellingen;602;2009;76.0;22.0;15.02;585.0;581.0;7740.0;7020.0;730.0;0.0;10.3;10.2;465.0;1585.0
812;Totaal;Deeltijd;Gesubsidieerde instellingen;603;2006;;;;;;;;;;;;;
813;Totaal;Deeltijd;Gesubsidieerde instellingen;603;2007;1.0;0.0;28.69;1735.0;1730.0;23510.0;20820.0;2700.0;1080.0;15.9;15.9;724.0;1692.0
814;Totaal;Deeltijd;Gesubsidieerde instellingen;603;2008;;;;;;;;;;;;;
815;Totaal;Deeltijd;Gesubsidieerde instellingen;603;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
816;Totaal;Deeltijd;Gesubsidieerde instellingen;604;2006;17.0;8.0;3.61;235.0;235.0;3050.0;2830.0;220.0;0.0;17.0;17.0;782.0;1757.0
817;Totaal;Deeltijd;Gesubsidieerde instellingen;604;2007;17.0;10.0;2.19;175.0;175.0;2180.0;2100.0;80.0;0.0;21.1;21.1;956.0;1599.0
