ID;PositieInHetHuishouden;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;PersonenInHuishoudens_1
5741;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2030;
5742;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2031;
5743;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2032;
5744;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2033;
5745;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2034;
5746;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2035;
5747;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2036;
5748;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2037;
5749;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2038;
5750;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2039;
5751;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2040;
5752;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2041;
5753;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2042;
5754;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2043;
5755;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2044;
5756;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2045;
5757;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2046;
5758;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2047;
5759;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2048;
5760;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2049;
5761;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2050;
5762;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2051;
5763;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2052;
5764;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2053;
5765;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2054;
5766;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2055;
5767;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2056;
5768;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2057;
5769;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2058;
5770;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2059;
5771;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2060;
5772;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2061;
5773;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2062;
5774;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2063;
5775;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2064;
5776;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2065;
5777;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2066;
5778;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2067;
5779;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2068;
5780;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2069;
5781;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gehuwd;2070;
5782;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2022;
5783;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2023;
5784;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2024;
5785;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2025;
5786;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2026;
5787;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2027;
5788;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2028;
5789;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2029;
5790;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2030;
5791;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2031;
5792;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2032;
5793;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2033;
5794;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2034;
5795;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2035;
5796;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2036;
5797;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2037;
5798;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2038;
5799;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2039;
5800;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2040;
5801;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2041;
5802;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2042;
5803;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2043;
5804;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2044;
5805;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2045;
5806;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2046;
5807;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2047;
5808;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2048;
5809;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2049;
5810;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2050;
5811;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2051;
5812;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2052;
5813;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2053;
5814;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2054;
5815;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2055;
5816;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2056;
5817;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2057;
5818;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2058;
5819;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2059;
5820;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2060;
5821;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2061;
5822;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2062;
5823;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2063;
5824;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2064;
5825;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2065;
5826;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2066;
5827;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2067;
5828;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2068;
5829;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2069;
5830;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Verweduwd;2070;
5831;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2022;
5832;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2023;
5833;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2024;
5834;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2025;
5835;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2026;
5836;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2027;
5837;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2028;
5838;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2029;
5839;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2030;
5840;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2031;
5841;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2032;
5842;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2033;
5843;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2034;
5844;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2035;
5845;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2036;
5846;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2037;
5847;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2038;
5848;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2039;
5849;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2040;
5850;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2041;
5851;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2042;
5852;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2043;
5853;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2044;
5854;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2045;
5855;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2046;
5856;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2047;
5857;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2048;
5858;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2049;
5859;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2050;
5860;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2051;
5861;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2052;
5862;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2053;
5863;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2054;
5864;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2055;
5865;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2056;
5866;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2057;
5867;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2058;
5868;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2059;
5869;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2060;
5870;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2061;
5871;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2062;
5872;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2063;
5873;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2064;
5874;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2065;
5875;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2066;
5876;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2067;
5877;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2068;
5878;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2069;
5879;Totaal personen in huishoudens;Totaal mannen en vrouwen;22 jaar;Gescheiden;2070;
5880;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2022;226185.0
5881;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2023;232439.0
5882;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2024;240144.0
5883;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2025;236942.0
5884;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2026;234217.0
5885;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2027;232258.0
5886;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2028;225959.0
5887;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2029;220731.0
5888;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2030;219475.0
5889;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2031;216741.0
5890;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2032;220868.0
5891;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2033;221196.0
5892;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2034;221015.0
5893;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2035;216908.0
5894;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2036;213724.0
5895;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2037;209661.0
5896;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2038;213444.0
5897;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2039;209429.0
5898;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2040;210939.0
5899;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2041;208417.0
5900;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2042;207273.0
5901;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2043;208736.0
5902;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2044;208078.0
5903;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2045;214228.0
5904;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2046;214282.0
5905;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2047;219330.0
5906;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2048;224188.0
5907;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2049;227623.0
5908;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2050;231263.0
5909;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2051;233889.0
5910;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2052;236714.0
5911;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2053;239065.0
5912;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2054;240727.0
5913;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2055;242068.0
5914;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2056;242581.0
5915;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2057;242980.0
5916;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2058;242970.0
5917;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2059;242554.0
5918;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2060;241724.0
5919;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2061;240495.0
5920;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2062;239279.0
5921;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2063;238192.0
5922;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2064;237064.0
5923;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2065;235955.0
5924;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2066;234916.0
5925;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2067;234039.0
5926;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2068;233297.0
5927;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2069;232675.0
5928;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Totaal burgerlijke staat;2070;232183.0
5929;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2022;
5930;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2023;
5931;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2024;
5932;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2025;
5933;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2026;
5934;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2027;
5935;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2028;
5936;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2029;
5937;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2030;
5938;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2031;
5939;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2032;
5940;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2033;
5941;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2034;
5942;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2035;
5943;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2036;
5944;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2037;
5945;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2038;
5946;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2039;
5947;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2040;
5948;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2041;
5949;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2042;
5950;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2043;
5951;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2044;
5952;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2045;
5953;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2046;
5954;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2047;
5955;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2048;
5956;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2049;
5957;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2050;
5958;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2051;
5959;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2052;
5960;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2053;
5961;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2054;
5962;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2055;
5963;Totaal personen in huishoudens;Totaal mannen en vrouwen;23 jaar;Ongehuwd;2056;
