ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
9656;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2017;19976;9281;1880;1819;1131;902;1181;1265;1103;10695;4959;3799;925;1012
9657;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2018;20571;9492;1947;1931;1189;921;1232;1206;1066;11079;5036;4075;935;1033
9658;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2019;21120;9677;2007;2043;1242;936;1269;1151;1029;11443;5114;4334;940;1055
9659;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2020;21627;9844;2061;2154;1295;947;1297;1097;993;11783;5190;4578;939;1076
9660;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2021;22097;9997;2109;2264;1348;955;1317;1046;958;12100;5264;4808;931;1097
9661;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2022;22516;10132;2151;2370;1399;957;1332;999;924;12384;5336;5014;918;1116
9662;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2023;22896;10260;2187;2475;1447;957;1345;956;893;12636;5407;5195;901;1133
9663;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2024;23236;10385;2219;2578;1497;955;1353;919;864;12851;5473;5351;876;1151
9664;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2025;23532;10498;2242;2676;1545;951;1360;886;838;13034;5538;5482;848;1166
9665;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2026;23789;10606;2261;2769;1592;945;1365;857;817;13183;5599;5587;817;1180
9666;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2027;24007;10702;2271;2860;1638;938;1366;831;798;13305;5659;5669;783;1194
9667;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2028;24076;10713;2263;2938;1668;908;1353;806;777;13363;5700;5713;747;1203
9668;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2029;24116;10719;2246;3014;1695;879;1339;785;761;13397;5737;5736;713;1211
9669;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2030;24135;10720;2227;3083;1723;853;1323;766;745;13415;5772;5743;681;1219
9670;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2031;24134;10718;2203;3148;1749;828;1309;750;731;13416;5803;5735;652;1226
9671;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2032;24121;10713;2177;3207;1774;806;1295;734;720;13408;5831;5717;627;1233
9672;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2033;24102;10710;2149;3263;1798;786;1283;721;710;13392;5856;5693;604;1239
9673;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2034;24077;10704;2120;3313;1822;767;1272;709;701;13373;5878;5666;584;1245
9674;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2035;24054;10701;2091;3359;1845;752;1263;698;693;13353;5899;5638;566;1250
9675;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2036;24030;10697;2061;3400;1866;738;1256;690;686;13333;5918;5609;553;1253
9676;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2037;24009;10696;2032;3438;1887;726;1250;682;681;13313;5933;5582;541;1257
9677;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2038;23987;10693;2004;3471;1906;717;1244;675;676;13294;5948;5555;531;1260
9678;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2039;23970;10695;1977;3502;1926;708;1240;670;672;13275;5960;5531;522;1262
9679;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2040;23949;10691;1952;3529;1943;700;1233;665;669;13258;5972;5507;514;1265
9680;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2041;23931;10689;1927;3553;1959;693;1228;663;666;13242;5982;5486;507;1267
9681;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2042;23913;10688;1905;3575;1975;688;1221;660;664;13225;5990;5467;500;1268
9682;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2043;23896;10688;1885;3595;1990;683;1214;659;662;13208;5997;5448;494;1269
9683;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2044;23877;10684;1865;3613;2004;678;1205;658;661;13193;6004;5431;488;1270
9684;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2045;23863;10683;1847;3629;2016;675;1198;658;660;13180;6009;5415;484;1272
9685;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2046;23850;10684;1832;3644;2029;672;1189;658;660;13166;6015;5400;479;1272
9686;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2047;23835;10683;1817;3658;2039;669;1182;658;660;13152;6019;5384;475;1274
9687;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2048;23827;10685;1804;3671;2051;666;1175;659;659;13142;6024;5371;473;1274
9688;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2049;23814;10686;1792;3682;2060;664;1168;660;660;13128;6027;5358;469;1274
9689;11 jaar;2e Generatie met 1 buitenlandse ouder;Totaal mannen en vrouwen;2050;23806;10691;1781;3694;2070;663;1163;660;660;13115;6030;5346;465;1274
9690;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2000;6449;2226;412;323;245;143;377;562;164;4223;2088;266;1317;552
9691;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2001;6571;2348;473;339;246;155;363;603;169;4223;2097;271;1291;564
9692;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2002;7001;2702;540;356;277;194;407;717;211;4299;2117;328;1196;658
9693;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2003;7198;2850;572;393;292;197;408;728;260;4348;2253;381;1072;642
9694;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2004;7156;3035;637;387;313;216;431;711;340;4121;2173;379;941;628
9695;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2005;7413;3184;624;460;347;239;395;730;389;4229;2269;480;864;616
9696;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2006;7469;3305;630;435;336;311;439;741;413;4164;2242;473;790;659
9697;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2007;7463;3379;684;481;283;291;426;753;461;4084;2302;552;659;571
9698;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2008;7544;3482;673;489;380;288;410;776;466;4062;2325;558;597;582
9699;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2009;7846;3724;682;551;390;332;404;845;520;4122;2426;569;561;566
9700;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2010;8328;4100;727;624;426;376;406;906;635;4228;2514;619;499;596
9701;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2011;8603;4194;739;618;446;399;417;868;707;4409;2670;659;453;627
9702;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2012;8493;4080;745;648;430;390;411;795;661;4413;2343;1159;441;470
9703;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2013;8855;4232;797;702;460;408;454;767;644;4623;2383;1318;445;477
9704;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2014;9220;4379;843;758;492;426;498;738;624;4841;2420;1482;452;487
9705;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2015;9569;4511;886;815;521;438;539;709;603;5058;2460;1641;460;497
9706;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2016;9907;4637;926;873;551;448;575;679;585;5270;2499;1797;467;507
9707;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2017;10226;4752;963;932;579;461;605;648;564;5474;2538;1945;473;518
9708;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2018;10533;4859;997;988;608;472;630;618;546;5674;2579;2087;479;529
9709;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2019;10813;4955;1027;1047;636;479;650;589;527;5858;2618;2219;481;540
9710;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2020;11072;5040;1056;1103;663;485;664;561;508;6032;2657;2344;481;550
9711;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2021;11316;5120;1080;1159;690;489;675;536;491;6196;2696;2462;477;561
9712;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2022;11531;5189;1102;1214;716;491;682;511;473;6342;2733;2568;470;571
9713;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2023;11726;5255;1120;1268;741;491;688;490;457;6471;2769;2660;462;580
9714;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2024;11898;5319;1136;1320;767;489;693;471;443;6579;2802;2740;448;589
9715;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2025;12050;5376;1148;1371;791;487;696;453;430;6674;2836;2807;434;597
9716;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2026;12181;5429;1158;1418;815;483;699;438;418;6752;2868;2861;418;605
9717;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2027;12293;5480;1163;1464;839;481;699;425;409;6813;2898;2903;401;611
9718;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2028;12329;5485;1159;1504;853;465;693;413;398;6844;2919;2926;383;616
9719;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2029;12351;5490;1150;1543;868;451;685;403;390;6861;2938;2937;365;621
9720;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2030;12362;5492;1140;1579;883;437;678;393;382;6870;2956;2941;349;624
9721;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2031;12361;5491;1129;1613;895;424;671;384;375;6870;2972;2937;333;628
9722;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2032;12353;5488;1115;1643;908;413;664;376;369;6865;2986;2927;321;631
9723;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2033;12346;5488;1101;1671;922;403;657;370;364;6858;2999;2915;309;635
9724;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2034;12330;5482;1086;1697;933;393;651;363;359;6848;3010;2902;299;637
9725;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2035;12316;5479;1071;1720;944;385;647;358;354;6837;3021;2887;290;639
9726;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2036;12309;5480;1056;1741;956;378;644;353;352;6829;3031;2873;283;642
9727;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2037;12294;5478;1041;1761;966;372;640;349;349;6816;3038;2858;277;643
9728;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2038;12286;5476;1027;1778;975;367;637;346;346;6810;3047;2845;272;646
9729;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2039;12276;5477;1013;1793;986;363;635;343;344;6799;3053;2833;267;646
9730;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2040;12264;5474;999;1808;995;358;631;341;342;6790;3058;2821;263;648
9731;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2041;12254;5472;987;1819;1003;355;628;339;341;6782;3063;2810;260;649
9732;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2042;12247;5473;975;1831;1012;352;625;338;340;6774;3068;2800;257;649
9733;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2043;12238;5474;965;1841;1019;350;622;337;340;6764;3072;2790;252;650
9734;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2044;12228;5472;955;1851;1026;348;617;337;338;6756;3075;2781;250;650
9735;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2045;12222;5471;946;1858;1033;346;613;337;338;6751;3078;2774;248;651
9736;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2046;12215;5472;938;1866;1039;344;610;337;338;6743;3081;2765;245;652
9737;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2047;12208;5472;931;1873;1044;343;606;338;337;6736;3083;2758;243;652
9738;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2048;12203;5473;924;1880;1050;342;602;337;338;6730;3085;2751;242;652
9739;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2049;12195;5472;918;1886;1055;340;598;338;337;6723;3087;2744;240;652
9740;11 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2050;12191;5475;912;1892;1060;339;596;338;338;6716;3088;2738;238;652
9741;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2000;6348;2087;403;277;216;146;334;566;145;4261;2007;276;1362;616
9742;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2001;6275;2269;453;356;240;135;332;587;166;4006;1969;274;1187;576
9743;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2002;6756;2614;541;360;289;157;405;654;208;4142;2077;316;1125;624
9744;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2003;6869;2627;535;357;260;170;378;648;279;4242;2210;325;1096;611
9745;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2004;6995;2834;573;398;301;214;379;654;315;4161;2167;399;987;608
9746;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2005;6957;2945;617;384;292;239;364;694;355;4012;2178;376;845;613
9747;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2006;7061;3111;655;371;330;269;403;686;397;3950;2132;496;735;587
9748;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2007;7150;3220;625;462;354;234;394;737;414;3930;2173;489;672;596
9749;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2008;7094;3300;602;464;366;288;355;753;472;3794;2187;481;605;521
9750;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2009;7440;3555;673;501;343;268;406;797;567;3885;2283;570;470;562
9751;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2010;7915;3895;694;581;420;350;396;827;627;4020;2335;611;520;554
9752;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2011;8136;4035;715;597;381;382;398;887;675;4101;2484;627;439;551
9753;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2012;8097;3889;710;618;410;372;391;757;631;4208;2234;1106;420;448
9754;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2013;8448;4038;760;669;439;390;434;732;614;4410;2272;1257;425;456
9755;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2014;8789;4174;804;722;468;406;475;704;595;4615;2307;1413;431;464
9756;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2015;9121;4301;845;777;497;418;513;675;576;4820;2344;1565;438;473
9757;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2016;9441;4417;883;831;525;428;547;646;557;5024;2382;1712;446;484
9758;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2017;9747;4529;917;888;552;440;577;617;538;5218;2419;1854;451;494
9759;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2018;10036;4630;950;942;579;450;601;588;520;5406;2458;1988;456;504
9760;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2019;10305;4723;980;997;606;457;619;562;502;5582;2495;2114;458;515
9761;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2020;10551;4802;1005;1051;631;462;633;535;485;5749;2532;2234;458;525
9762;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2021;10782;4878;1029;1105;658;466;643;510;467;5904;2569;2346;454;535
9763;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2022;10987;4945;1050;1157;682;468;650;487;451;6042;2604;2446;448;544
9764;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2023;11174;5009;1068;1208;707;468;656;467;435;6165;2638;2535;439;553
9765;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2024;11336;5066;1082;1258;730;466;660;448;422;6270;2670;2611;427;562
9766;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2025;11479;5121;1094;1305;753;464;664;432;409;6358;2702;2674;413;569
9767;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2026;11605;5173;1103;1351;777;461;665;418;398;6432;2732;2725;399;576
9768;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2027;11716;5224;1108;1396;800;458;667;406;389;6492;2761;2766;382;583
9769;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2028;11747;5227;1104;1434;813;443;661;393;379;6520;2781;2787;365;587
9770;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2029;11766;5229;1096;1470;827;429;653;383;371;6537;2799;2799;348;591
9771;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2030;11774;5230;1086;1504;840;416;646;374;364;6544;2815;2802;332;595
9772;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2031;11774;5229;1075;1536;853;404;639;365;357;6545;2831;2798;318;598
9773;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2032;11768;5226;1062;1564;865;393;632;358;352;6542;2845;2789;306;602
9774;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2033;11759;5225;1048;1592;878;383;626;352;346;6534;2857;2777;295;605
9775;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2034;11744;5221;1034;1616;889;375;621;345;341;6523;2868;2764;284;607
9776;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2035;11735;5221;1020;1639;900;367;616;341;338;6514;2878;2751;276;609
9777;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2036;11724;5220;1005;1659;911;361;613;336;335;6504;2887;2737;269;611
9778;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2037;11714;5220;992;1677;921;355;610;333;332;6494;2894;2723;264;613
9779;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2038;11700;5215;977;1693;930;349;607;329;330;6485;2902;2710;259;614
9780;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2039;11691;5214;964;1708;939;345;604;326;328;6477;2908;2698;255;616
9781;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2040;11684;5217;952;1721;948;342;602;325;327;6467;2913;2686;251;617
9782;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2041;11672;5212;940;1733;956;338;598;323;324;6460;2919;2676;247;618
9783;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2042;11664;5214;930;1744;964;335;596;322;323;6450;2922;2666;244;618
9784;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2043;11655;5212;919;1754;970;334;592;321;322;6443;2925;2658;241;619
9785;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2044;11649;5213;910;1763;978;331;588;321;322;6436;2929;2649;238;620
9786;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2045;11642;5214;902;1771;984;329;585;321;322;6428;2931;2641;236;620
9787;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2046;11635;5213;894;1778;989;328;581;321;322;6422;2934;2634;233;621
9788;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2047;11626;5210;886;1784;995;326;576;321;322;6416;2937;2626;232;621
9789;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2048;11622;5212;880;1791;1000;325;573;321;322;6410;2939;2620;230;621
9790;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2049;11617;5212;874;1796;1005;324;570;322;321;6405;2941;2613;229;622
9791;11 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2050;11613;5214;869;1802;1009;323;567;322;322;6399;2942;2608;227;622
9792;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2000;17348;16006;634;1233;188;4455;578;3702;5216;1342;532;227;505;78
9793;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2001;18166;16789;715;1177;177;4831;681;3461;5747;1377;619;245;438;75
9794;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2002;19450;18027;937;1357;232;5124;804;3564;6009;1423;679;238;405;101
9795;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2003;19836;18444;1048;1538;230;5147;829;3517;6135;1392;668;281;361;82
9796;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2004;20563;18991;1205;1697;258;5517;861;3364;6089;1572;733;401;341;97
9797;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2005;20491;18890;1428;1732;278;5319;811;3330;5992;1601;691;488;321;101
9798;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2006;21787;19845;2001;2096;273;5349;829;3219;6078;1942;741;831;262;108
9799;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2007;21684;19566;2205;2325;270;5266;822;3049;5629;2118;797;974;250;97
9800;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2008;22433;20158;2470;2455;297;5414;768;2947;5807;2275;859;1037;249;130
9801;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2009;23651;21370;2785;2895;317;5669;798;2970;5936;2281;927;985;231;138
9802;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2010;24922;22343;3057;3345;328;5924;976;2869;5844;2579;1014;1172;216;177
9803;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2011;25929;22901;3271;3611;407;6015;1111;3038;5448;3028;1143;1437;209;239
9804;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2012;25824;22713;3129;3623;446;6152;1241;2954;5168;3111;1700;841;229;341
9805;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2013;26234;23002;3304;3905;466;6147;1355;2830;4995;3232;1712;947;230;343
9806;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2014;26564;23210;3451;4196;485;6118;1461;2697;4802;3354;1721;1054;233;346
9807;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2015;26801;23327;3580;4493;503;6016;1557;2565;4613;3474;1731;1156;237;350
9808;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2016;26987;23400;3693;4786;519;5896;1637;2435;4434;3587;1742;1252;240;353
9809;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2017;27178;23485;3791;5085;533;5816;1700;2305;4255;3693;1751;1342;243;357
9810;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2018;27301;23510;3875;5372;546;5708;1745;2178;4086;3791;1760;1424;246;361
9811;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2019;27365;23486;3944;5660;557;5579;1773;2058;3915;3879;1769;1499;246;365
9812;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2020;27381;23422;3998;5938;567;5433;1787;1944;3755;3959;1777;1568;246;368
9813;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2021;27352;23324;4041;6211;576;5271;1789;1840;3596;4028;1784;1629;244;371
9814;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2022;27286;23200;4072;6473;583;5102;1784;1741;3445;4086;1790;1682;240;374
9815;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2023;27188;23059;4088;6728;589;4924;1775;1652;3303;4129;1794;1724;235;376
9816;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2024;27072;22911;4093;6971;594;4743;1762;1572;3176;4161;1798;1757;228;378
9817;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2025;26941;22761;4087;7202;598;4563;1747;1503;3061;4180;1800;1781;220;379
9818;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2026;26797;22608;4068;7420;601;4391;1729;1440;2959;4189;1801;1796;212;380
9819;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2027;26642;22454;4038;7625;603;4223;1708;1386;2871;4188;1801;1804;203;380
9820;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2028;26602;22393;4021;7836;614;4086;1692;1344;2800;4209;1814;1818;194;383
9821;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2029;26553;22331;3993;8036;625;3957;1673;1309;2738;4222;1826;1825;185;386
9822;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2030;26496;22268;3958;8221;635;3837;1655;1278;2684;4228;1836;1827;177;388
9823;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2031;26434;22204;3918;8395;644;3726;1637;1249;2635;4230;1846;1825;169;390
9824;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2032;26367;22139;3870;8553;654;3626;1620;1224;2592;4228;1855;1819;162;392
9825;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2033;26303;22079;3820;8701;663;3535;1604;1202;2554;4224;1863;1811;156;394
9826;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2034;26244;22024;3769;8834;671;3455;1591;1182;2522;4220;1870;1803;151;396
9827;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2035;26192;21977;3716;8957;679;3385;1580;1165;2495;4215;1877;1794;147;397
9828;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2036;26145;21935;3664;9068;687;3324;1571;1150;2471;4210;1883;1785;143;399
9829;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2037;26098;21894;3612;9168;695;3270;1562;1136;2451;4204;1888;1776;140;400
9830;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2038;26057;21858;3562;9257;702;3223;1556;1125;2433;4199;1893;1767;138;401
9831;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2039;26023;21829;3515;9338;709;3183;1549;1116;2419;4194;1897;1760;135;402
9832;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2040;25990;21803;3469;9410;716;3149;1542;1110;2407;4187;1900;1752;133;402
9833;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2041;25962;21779;3427;9475;722;3120;1534;1104;2397;4183;1903;1746;131;403
9834;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2042;25937;21759;3387;9533;728;3095;1526;1101;2389;4178;1906;1739;130;403
