ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
179;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2008;80484.0;;;59052.0;85229.0;;;
180;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2009 1e kwartaal;-25443.0;;;-1394.0;14166.0;;;
181;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2009 2e kwartaal;60746.0;;;3839.0;7173.0;;;
182;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2009 3e kwartaal;-28600.0;;;-18564.0;4820.0;;;
183;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2009 4e kwartaal;7471.0;;;-4322.0;16447.0;;;
184;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2009;14174.0;;;-20441.0;42606.0;;;
185;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 1e kwartaal;10497.0;1093.0;-3162.0;24790.0;21419.0;3930.0;-353.0;18897.0
186;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 2e kwartaal;44238.0;-2816.0;3681.0;35730.0;9645.0;7211.0;1443.0;-9540.0
187;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 3e kwartaal;-61139.0;-127.0;4533.0;13199.0;-10570.0;4524.0;-1144.0;-2028.0
188;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 4e kwartaal;-13024.0;-1318.0;10858.0;16925.0;31187.0;3719.0;-770.0;-1659.0
189;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010;-19428.0;-3168.0;15910.0;90644.0;51681.0;19384.0;-824.0;5670.0
190;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 1e kwartaal;-635.0;-156.0;-28186.0;50672.0;10284.0;3045.0;-545.0;11814.0
191;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 2e kwartaal;34506.0;1980.0;-452.0;33465.0;3713.0;3764.0;510.0;12106.0
192;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 3e kwartaal;84755.0;-1406.0;12102.0;22920.0;1103.0;3413.0;-371.0;20981.0
193;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 4e kwartaal;37571.0;-1092.0;21872.0;29034.0;-5864.0;1769.0;-671.0;-13494.0
194;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011;156197.0;-674.0;5336.0;136091.0;9236.0;11991.0;-1077.0;31407.0
195;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 1e kwartaal;49229.0;-2924.0;-3761.0;16730.0;14648.0;635.0;-457.0;10014.0
196;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 2e kwartaal;-16487.0;-769.0;-5717.0;11464.0;14676.0;2616.0;4073.0;4016.0
197;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 3e kwartaal;-3690.0;2213.0;-6955.0;14274.0;4906.0;2376.0;1508.0;4697.0
198;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 4e kwartaal;-7002.0;2389.0;1083.0;-16878.0;15667.0;619.0;523.0;8892.0
199;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012;22050.0;909.0;-15350.0;25590.0;49897.0;6246.0;5647.0;27619.0
200;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 1e kwartaal;-44992.0;-3042.0;-8760.0;5898.0;2321.0;-3920.0;3721.0;6728.0
201;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 2e kwartaal;-147.0;-218.0;9841.0;-9130.0;8172.0;-2559.0;1227.0;3356.0
202;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 3e kwartaal;-17564.0;-1050.0;-1132.0;-15614.0;22462.0;3211.0;7707.0;16538.0
203;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 4e kwartaal;-43303.0;1360.0;-11799.0;-42885.0;-2169.0;-6216.0;-10089.0;9342.0
204;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013;-106006.0;-2950.0;-11850.0;-61731.0;30786.0;-9484.0;2566.0;35964.0
205;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 1e kwartaal;-4354.0;539.0;907.0;1142.0;-4674.0;-1975.0;3803.0;-2862.0
206;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 2e kwartaal;-16704.0;270.0;4402.0;-6647.0;21015.0;154.0;-2593.0;9781.0
207;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 3e kwartaal;-13487.0;-345.0;-5471.0;4490.0;3990.0;20.0;4231.0;14613.0
208;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 4e kwartaal;27370.0;-1242.0;-5029.0;-17417.0;968.0;-734.0;-347.0;3097.0
209;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014;-7175.0;-778.0;-5191.0;-18432.0;21299.0;-2535.0;5094.0;24629.0
210;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 1e kwartaal;18605.0;-1040.0;-1130.0;38290.0;199.0;1339.0;17.0;-4867.0
211;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 2e kwartaal;38268.0;-519.0;7082.0;-25729.0;9060.0;1027.0;-4623.0;-1767.0
212;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 3e kwartaal;13607.0;354.0;2902.0;-30543.0;5461.0;2354.0;326.0;6659.0
213;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 4e kwartaal;-2506.0;-1548.0;-2415.0;-7204.0;7496.0;3318.0;6285.0;753.0
214;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015;67974.0;-2753.0;6439.0;-25186.0;22216.0;8038.0;2005.0;778.0
215;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 1e kwartaal;45093.0;1414.0;-1646.0;22632.0;24488.0;3045.0;-8346.0;11228.0
216;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 2e kwartaal;10349.0;527.0;22110.0;-35360.0;28601.0;3529.0;2901.0;10455.0
217;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 3e kwartaal;51984.0;-60.0;5121.0;2600.0;27346.0;4519.0;1669.0;7278.0
218;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 4e kwartaal;-26304.0;-189.0;-930.0;-30608.0;7344.0;598.0;12921.0;-5505.0
219;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016;81122.0;1692.0;24655.0;-40736.0;87779.0;11691.0;9145.0;23456.0
220;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 1e kwartaal;85547.0;133.0;6451.0;33224.0;29391.0;2507.0;-219.0;-5154.0
221;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 2e kwartaal;-29040.0;-262.0;5126.0;3712.0;19861.0;3835.0;-4566.0;21742.0
222;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 3e kwartaal;29174.0;-728.0;-11128.0;4975.0;18937.0;2603.0;-4623.0;18925.0
223;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 4e kwartaal;-45897.0;556.0;3624.0;15136.0;5800.0;2290.0;-3671.0;-12324.0
224;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017;39784.0;-301.0;4073.0;57047.0;73989.0;11235.0;-13079.0;23189.0
225;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 1e kwartaal;59569.0;41.0;10973.0;23807.0;12281.0;3016.0;-1764.0;-11923.0
226;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 2e kwartaal;-23048.0;1511.0;4016.0;-36798.0;-3926.0;3930.0;-1406.0;-2041.0
227;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 3e kwartaal;25687.0;-1064.0;-17628.0;-7671.0;-1141.0;3321.0;-1929.0;6843.0
228;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 4e kwartaal;-60458.0;1120.0;-3557.0;-24737.0;355.0;3307.0;679.0;-2613.0
229;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018;1750.0;1608.0;-6196.0;-45399.0;7569.0;13574.0;-4420.0;-9734.0
230;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 1e kwartaal;25185.0;146.0;-10599.0;20150.0;11665.0;1715.0;-183.0;-20912.0
231;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 2e kwartaal;-8517.0;141.0;6143.0;-4480.0;14067.0;4244.0;165.0;6132.0
232;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 3e kwartaal;41539.0;-1470.0;-8050.0;9510.0;5611.0;2668.0;-706.0;12053.0
233;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 4e kwartaal;-54063.0;-650.0;1085.0;-25316.0;7106.0;2529.0;-1223.0;-19137.0
234;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019;4144.0;-1833.0;-11421.0;-136.0;38449.0;11156.0;-1947.0;-21864.0
235;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 1e kwartaal;94923.0;822.0;-6924.0;38575.0;22205.0;3056.0;45.0;-6935.0
236;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 2e kwartaal;195777.0;14475.0;13229.0;-11412.0;21469.0;4462.0;13048.0;8541.0
237;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 3e kwartaal;93916.0;6196.0;-4843.0;-53309.0;6003.0;4591.0;-507.0;12426.0
238;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 4e kwartaal;-58037.0;-242.0;8949.0;-592.0;627.0;5816.0;-2968.0;8617.0
239;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020;326579.0;21251.0;10411.0;-26738.0;50304.0;17925.0;9618.0;22649.0
240;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 1e kwartaal;86650.0;-7284.0;6115.0;12172.0;24190.0;8673.0;-753.0;-22302.0
241;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 2e kwartaal;69207.0;-3432.0;19091.0;16053.0;9530.0;9477.0;-814.0;-10576.0
242;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 3e kwartaal;37332.0;-563.0;-1476.0;-65621.0;14697.0;10618.0;9396.0;-31231.0
243;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 4e kwartaal;-45842.0;1316.0;36158.0;-14660.0;10629.0;7883.0;1946.0;-81874.0
244;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021;147347.0;-9963.0;59888.0;-52056.0;59046.0;36651.0;9775.0;-145983.0
245;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 1e kwartaal;100616.0;-3112.0;-8378.0;342.0;14087.0;9636.0;-39.0;-29295.0
246;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 2e kwartaal;15910.0;-1315.0;-2699.0;19878.0;17341.0;10707.0;-383.0;-34673.0
247;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 3e kwartaal;62115.0;-1015.0;-14313.0;18657.0;8956.0;6428.0;1623.0;-30058.0
248;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 4e kwartaal;-231397.0;5492.0;4458.0;-2668.0;6716.0;2466.0;-11413.0;-76533.0
249;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022;-52756.0;50.0;-20932.0;36209.0;47100.0;29237.0;-10212.0;-170559.0
250;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 1e kwartaal;59902.0;-5921.0;-3561.0;-17563.0;3530.0;5502.0;254.0;-388.0
251;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 2e kwartaal;-45301.0;997.0;4535.0;-9323.0;12553.0;3698.0;2046.0;220.0
252;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 3e kwartaal;11773.0;-596.0;-8562.0;4573.0;13417.0;3310.0;4821.0;-1433.0
253;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 4e kwartaal;-129526.0;5723.0;-1839.0;21186.0;-17894.0;4496.0;-3834.0;-8045.0
254;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023;-103152.0;203.0;-9427.0;-1127.0;11606.0;17006.0;3287.0;-9646.0
255;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2024 1e kwartaal;26859.0;-4211.0;-6322.0;10425.0;11857.0;6749.0;-23.0;2772.0
256;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2024 2e kwartaal;1019.0;1819.0;2130.0;-20187.0;17587.0;9120.0;-195.0;-10939.0
257;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2024 3e kwartaal;24029.0;-3925.0;-9144.0;4135.0;14285.0;10914.0;95.0;2264.0
258;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2024 4e kwartaal;-12892.0;867.0;1238.0;1843.0;7246.0;9519.0;370.0;-3752.0
259;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2024;39015.0;-5450.0;-12098.0;-3784.0;50975.0;36302.0;247.0;-9655.0
260;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 1e kwartaal;75.0;;;15.0;-322.0;;;
261;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 2e kwartaal;-182.0;;;423.0;-876.0;;;
262;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 3e kwartaal;-350.0;;;829.0;717.0;;;
263;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 4e kwartaal;426.0;;;1172.0;2474.0;;;
264;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999;-31.0;;;2439.0;1993.0;;;
265;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 1e kwartaal;1425.0;;;-163.0;-3240.0;;;
266;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 2e kwartaal;7.0;;;457.0;-1852.0;;;
267;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 3e kwartaal;5466.0;;;-172.0;-1227.0;;;
268;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 4e kwartaal;700.0;;;-276.0;-4947.0;;;
269;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000;7598.0;;;-154.0;-11266.0;;;
270;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 1e kwartaal;-271.0;;;-1461.0;1263.0;;;
271;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 2e kwartaal;645.0;;;-2494.0;1126.0;;;
272;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 3e kwartaal;-429.0;;;-2616.0;644.0;;;
273;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 4e kwartaal;307.0;;;-2744.0;2526.0;;;
274;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001;252.0;;;-9315.0;5559.0;;;
275;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 1e kwartaal;1928.0;;;-1346.0;598.0;;;
276;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 2e kwartaal;-2174.0;;;-1316.0;21.0;;;
277;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 3e kwartaal;413.0;;;-966.0;8.0;;;
278;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 4e kwartaal;-847.0;;;109.0;776.0;;;
279;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002;-680.0;;;-3519.0;1403.0;;;
280;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 1e kwartaal;1829.0;;;954.0;1045.0;;;
281;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 2e kwartaal;-1635.0;;;989.0;874.0;;;
282;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 3e kwartaal;353.0;;;1047.0;1038.0;;;
283;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 4e kwartaal;-1711.0;;;1151.0;1000.0;;;
284;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003;-1164.0;;;4141.0;3957.0;;;
285;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 1e kwartaal;3665.0;;;-123.0;-717.0;;;
286;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 2e kwartaal;150.0;;;-343.0;-1123.0;;;
287;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 3e kwartaal;-5077.0;;;-493.0;-1065.0;;;
288;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 4e kwartaal;-132.0;;;-578.0;-787.0;;;
289;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004;-1394.0;;;-1537.0;-3692.0;;;
290;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 1e kwartaal;396.0;;;-1726.0;-3153.0;;;
291;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 2e kwartaal;660.0;;;33.0;-823.0;;;
292;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 3e kwartaal;729.0;;;-1137.0;590.0;;;
293;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 4e kwartaal;448.0;;;731.0;-2628.0;;;
294;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005;2233.0;;;-2099.0;-6014.0;;;
295;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 1e kwartaal;-1001.0;;;-2157.0;-345.0;;;
296;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 2e kwartaal;-78.0;;;-713.0;-848.0;;;
297;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 3e kwartaal;-245.0;;;-328.0;-664.0;;;
298;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 4e kwartaal;-377.0;;;-404.0;-428.0;;;
299;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006;-1701.0;;;-3602.0;-2285.0;;;
300;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 1e kwartaal;-35.0;;;319.0;98.0;;;
301;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 2e kwartaal;37.0;;;-166.0;-1129.0;;;
302;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 3e kwartaal;30.0;;;-192.0;-127.0;;;
303;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 4e kwartaal;27.0;;;300.0;16.0;;;
304;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007;59.0;;;261.0;-1142.0;;;
305;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 1e kwartaal;-1359.0;;;-598.0;-577.0;;;
306;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 2e kwartaal;136.0;;;1073.0;-251.0;;;
307;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 3e kwartaal;2036.0;;;2517.0;965.0;;;
308;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 4e kwartaal;1739.0;;;-2387.0;4492.0;;;
309;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008;2552.0;;;605.0;4629.0;;;
310;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 1e kwartaal;504.0;;;4103.0;805.0;;;
311;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 2e kwartaal;-519.0;;;731.0;-449.0;;;
312;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 3e kwartaal;-486.0;;;251.0;-525.0;;;
313;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 4e kwartaal;267.0;;;72536.0;200347.0;;;
314;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009;-234.0;;;77621.0;200178.0;;;
315;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 1e kwartaal;1037.0;73.0;1678.0;1312.0;2093.0;95.0;4593.0;23744.0
316;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 2e kwartaal;15172.0;18.0;1356.0;2272.0;-12171.0;51.0;-3031.0;-5258.0
317;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 3e kwartaal;-2037.0;-253.0;2391.0;-1543.0;-2449.0;-23.0;3938.0;9287.0
